FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
25,UP1998PC25,Father,Raja Rananjay Singh,"Member of Parliament (Lok Sabha), MLA (UP Assembly)","MP: 1962-1967; MLA: 1951, 1969, 1974",Amethi,Amethi,Uttar Pradesh
26,UP1998PC25,First Wife,Garima Singh,Member of Legislative Assembly,2017-2022,Amethi,Amethi,Uttar Pradesh
27,UP1998PC25,Second Wife,Ameeta Singh,"Member of Legislative Assembly, Minister of State (UP)",2002–2012,Amethi,Amethi,Uttar Pradesh
28,UP1998PC25,Son,Anant Vikram Singh,"Multiple-time candidate, BJP ticket aspirant (contested for MLA)",Recent years; 2022 dabbled for ticket,Amethi,Amethi,Uttar Pradesh
29,UP1998PC25,Daughter-in-law,Shambhavi Singh,BJP ticket aspirant (contested for MLA),Recent years; 2022 dabbled for ticket,Amethi,Amethi,Uttar Pradesh
30,MH1998PC21,Son,Bhushan Ramkrishna Gavai,Justice of the Supreme Court of India (Former CJI),"2019-2025 (Judge), 2025 (CJI)",N/A,N/A,N/A
31,MH1998PC21,Son,Rajendra Gavai,President of Republican Party of India (Gavai) faction; State-level politician; Contested Maharashtra Assembly elections,Unknown (active at least since 2009),Unknown,Unknown,Maharashtra
32,GJ1998PC07,,,,,,,
33,PB1998PC02,,,,,,,
34,UP1998PC06,Spouse,Sangeeta Chauhan,"Succeeded Chetan Chauhan as MLA, Uttar Pradesh Legislative Assembly",2020,Naugawan Sadat,Amroha,Uttar Pradesh
35,AP1998PC06,Father,Gudivada Appanna,"Member, Andhra Pradesh Legislative Assembly",1978,Pendurthi,Visakhapatnam,Andhra Pradesh
36,AP1998PC06,Spouse,Gudivada Nagamani / Nagarani,"Contested - Andhra Pradesh Legislative Assembly; Formerly involved with Congress, later with TDP and YSRCP","2004 (contested), subsequently with TDP/YSRCP (2014-present, not elected)",Unknown,Visakhapatnam,Andhra Pradesh
37,AP1998PC06,Son,Gudivada Amarnath,"Member, Andhra Pradesh Legislative Assembly; Minister for Industries, Infrastructure, Investments & Commerce, IT",2019-present,Anakapalle,Visakhapatnam,Andhra Pradesh
38,AP1998PC25,Father,Anantha Venkata Reddy,"Member of Parliament, Lok Sabha (Anantapur)",Before 1996,Anantapur,Anantapur,Andhra Pradesh
39,AP1998PC25,Brother,Anantha Subba Reddy,Known to be active in public/political life (some reports suggest contesting local body elections),Unknown,Unknown,Anantapur,Andhra Pradesh
40,JK1998PC03,Daughter,Mehbooba Mufti,"Chief Minister of Jammu & Kashmir, President of Jammu and Kashmir Peoples Democratic Party (PDP), Member of Parliament (Lok Sabha & Rajya Sabha), MLA (J&K Assembly)",Chief Minister: 2016-2018; MP (Lok Sabha): 2004-2009; MP (Rajya Sabha): 1999-2004; MLA: Multiple terms,"Anantnag (Assembly & Parliamentary), Bijbehara (Assembly)",Anantnag,Jammu & Kashmir
41,JK1998PC03,Son,Tassaduq Hussain Mufti,"Minister for Tourism, Jammu & Kashmir (PDP); Contested Assembly Election",2017-2018 (Minister),Anantnag (contested),Anantnag,Jammu & Kashmir
42,AN1998PC01,Daughter,Anita Mondal,"Contested Andaman & Nicobar Islands Lok Sabha as Trinamool Congress candidate (2014); Trinamool Congress Councillor, Bidhannagar Municipality, West Bengal",2014 (contestant); Councillor years not specified,Andaman & Nicobar Islands (Lok Sabha); Bidhannagar Municipality Ward (for councillor),South Andaman (for Lok Sabha contest); North 24 Parganas (for ward),Andaman & Nicobar Islands (Lok Sabha); West Bengal (for councillor)
43,UP1998PC11,Father,Dharmvir Singh,"Member of Parliament, Lok Sabha","1989–1996, 1998–1999",Aonla,Bareilly,Uttar Pradesh
44,TN1998PC06,Son,N. G. Parthiban,"MLA, Sholinghur Constituency, Tamil Nadu Legislative Assembly",2016–2021,Sholinghur,Vellore,Tamil Nadu
45,BR1998PC22,Unknown,Parmanand Rishideo,"Member, Bihar Legislative Assembly (MLA)","2005, 2010",Raniganj,Araria,Bihar
46,AR1998PC02,,,,,,,
47,AR1998PC01,Father,Gegong Apang,Chief Minister of Arunachal Pradesh,"1980-1999, 2003-2007",Unknown,Unknown,Arunachal Pradesh
48,AR1998PC01,Mother,Yadap Apang,Member of Arunachal Pradesh Legislative Assembly,1995-1999,Pasighat West,East Siang,Arunachal Pradesh
49,WB1998PC38,,,,,,,
50,OR1998PC10,Father,Biju Patnaik,Chief Minister of Odisha; Member of Parliament (Lok Sabha and Rajya Sabha); Union Minister; Member of Odisha Legislative Assembly,"Chief Minister (1961-1963, 1990-1995); MP and MLA (multiple terms 1946-1995)","North East Division, Kendrapara, Cuttack (various)","Cuttack, Kendrapara (various)",Odisha
51,BR1998PC40,,,,,,,
52,MH1998PC33,,,,,,,
53,AS1998PC03,,,,,,,
54,UP1998PC45,,,,,,,
55,KL1998PC03,,,,,,,
56,BR1998PC01,Cousin,Kailash Baitha,"Member of Parliament, Lok Sabha",2004-2009,Bagaha,West Champaran,Bihar
57,KA1998PC27,,,,,,,
58,UP1998PC81,Father,Raghubir Singh Shastri,"Member of Parliament, 4th Lok Sabha",1967-1970,Baghpat,Baghpat,Uttar Pradesh
59,UP1998PC31,Brother,Asif Mohammad Khan,"MLA, Delhi Legislative Assembly (Okhla constituency)",2013,Okhla,South East Delhi,Delhi
60,UP1998PC31,Spouse,Reshma Arif,"MLA, Uttar Pradesh Legislative Assembly","Unknown (Won on Janata Dal ticket from Kanpur, specific year not verified)",Kanpur,Kanpur,Uttar Pradesh
61,UP1998PC31,Niece,Ariba Khan,"Municipal Councillor, Delhi Municipal Corporation",2022–present,Abul Fazal Enclave (Okhla Ward),South East Delhi,Delhi
62,MP1998PC23,Spouse,Rekha Gaurishankar Bisen,Contested 1998 Madhya Pradesh Assembly Election from Balaghat,"1998 (contested, not elected)",Balaghat,Balaghat,Madhya Pradesh
63,OR1998PC02,,,,,,,
64,BR1998PC19,,,,,,,
65,UP1998PC43,Son,Neeraj Shekhar,"Member of Parliament, Lok Sabha (Ballia, Samajwadi Party); Member of Parliament, Rajya Sabha (Uttar Pradesh, BJP); Member of Parliament, Lok Sabha (Ballia, BJP)","2007-2014 (Lok Sabha); 2014-2019 (Rajya Sabha, SP); 2019-present (Rajya Sabha, BJP); 2024-present (Lok Sabha, Ballia, BJP)",Ballia,Ballia,Uttar Pradesh
66,UP1998PC43,Grandson,Ravi Shankar Singh Pappu,"Member, Uttar Pradesh Legislative Council (BJP)",Unknown (Ongoing in 2024),Unknown,Unknown,Uttar Pradesh
67,WB1998PC06,Predecessor (Possible Extended Relative),Palas Barman,"Member of Parliament, Lok Sabha",1977–1996,Balurghat,Dakshin Dinajpur,West Bengal
68,GJ1998PC14,,,,,,,
69,UP1998PC59,,,,,,,
70,KA1998PC12,,,,,,,
71,KA1998PC13,Mother,Girija Shastry,"Deputy Mayor, Hubli-Dharwad Municipal Corporation",1985-1986,Unknown,Dharwad,Karnataka
72,BR1998PC29,Spouse,Putul Kumari,"Member of Parliament, Lok Sabha",2010-2014,Banka,Banka,Bihar
73,BR1998PC29,Daughter,Shreyasi Singh,"Member, Bihar Legislative Assembly",2020-Present,Jamui,Jamui,Bihar
74,WB1998PC35,,,,,,,
75,UP1998PC37,,,,,,,
76,RJ1998PC16,,,,,,,
77,AP1998PC16,Spouse,Nedurumalli Rajyalakshmi,Minister in Government of Andhra Pradesh,2004-2014,Unknown,Unknown,Andhra Pradesh
78,UP1998PC29,,,,,,,
79,MH1998PC43,Daughter,Supriya Sule,"Member of Parliament, Lok Sabha",2009-present,Baramati,Pune,Maharashtra
80,MH1998PC43,Nephew,Ajit Pawar,"Deputy Chief Minister of Maharashtra, Member of Legislative Assembly","Various terms since 1991; Deputy CM: 2010-2014, 2019, 2022-present",Baramati (Assembly),Pune,Maharashtra
81,MH1998PC43,Grand-nephew,Rohit Pawar,Member of Legislative Assembly,2019-present,Karjat-Jamkhed,Ahmednagar,Maharashtra
82,MH1998PC43,Nephew,Rajendra Pawar,Contested Zilla Parishad election,Year: 2017,Baramati Zilla Parishad,Pune,Maharashtra
83,MH1998PC43,Grand-nephew,Parth Pawar,Contested Lok Sabha elections,2019 (contested; not elected),Maval,Pune,Maharashtra
84,JK1998PC01,,,,,,,
85,UP1998PC12,,,,,,,
86,BR1998PC18,,,,,,,
87,RJ1998PC23,,,,,,,
88,GJ1998PC22,,,,,,,
89,AS1998PC06,,,,,,,
90,WB1998PC19,,,,,,,
91,WB1998PC14,,,,,,,
92,MP1998PC20,Son,Dinesh Kashyap,"Member of Parliament, Lok Sabha",2011-2019,Bastar,Bastar,Chhattisgarh
93,MP1998PC20,Cousin (Nephew),Kedar Kashyap,"Member of Legislative Assembly, Minister for Education",2003-2018,Narayanpur,Narayanpur,Chhattisgarh
94,UP1998PC34,,,,,,,
95,RJ1998PC10,Daughter-in-law,Ranjeeta Koli,"Member of Parliament, Lok Sabha",2019–2024,Bharatpur,Bharatpur,Rajasthan
96,MH1998PC34,,,,,,,
97,BR1998PC33,Son,Sanjay Kumar Singh,Member of Bihar Legislative Assembly; Minister of State for Rural Development (Rabri Devi govt.),"MLA multiple terms, Minister 1999-2005",Sheikhpura,Sheikhpura,Bihar
98,BR1998PC33,Daughter-in-law,Sunila Devi,"Member of Bihar Legislative Assembly; President, Bihar Pradesh Mahila Congress","MLA (years various, including late 2000s), Party President >2 years",Sheikhpura,Sheikhpura,Bihar
99,BR1998PC33,Grandson,Sudarshan Kumar Singh,"Member of Bihar Legislative Assembly (MLA), previously with Congress and JD(U)","2015 (Congress), 2020 (JD(U))",Barbigha,Sheikhpura,Bihar
100,KA1998PC25,,,,,,,
101,KA1998PC05,,,,,,,
102,WB1998PC10,,,,,,,
103,OR1998PC11,Spouse,Janaki Ballabh Patnaik,"Chief Minister of Odisha, Union Minister, Member of Lok Sabha & Rajya Sabha, Governor of Assam","1980–1989 (CM), Multiple terms in Parliament and as Minister, 2009-2014 (Governor)","Cuttack (Lok Sabha), Odisha Assembly, Assam (as Governor)",Cuttack,Odisha
104,OR1998PC11,Son-in-law,Soumya Ranjan Patnaik,"Member of Rajya Sabha, Member of Odisha Legislative Assembly, Founder of political party Ama Odisha","2018–2024 (Rajya Sabha), 2019–present (MLA Khandapada), 2013 (as party founder)","Khandapada (Odisha Vidhan Sabha), Rajya Sabha (Odisha)",Nayagarh,Odisha
105,BR1998PC02,Son,Dr. Sanjay Jaiswal,"Member of Parliament, Lok Sabha; President, BJP Bihar",2009–present,Paschim Champaran,West Champaran,Bihar
106,MP1998PC28,Son,Hemant Khandelwal,"Member of Parliament (Lok Sabha, 2008-2009); Member of Legislative Assembly (MLA, 2013-2018; 2023-Present); President, Bharatiya Janata Party (Madhya Pradesh) July 2025-Present","MP: 2008-2009; MLA: 2013-2018, 2023-Present; BJP President: 2025-Present",Betul,Betul,Madhya Pradesh
107,AP1998PC05,,,,,,,
108,OR1998PC03,Son,Abhimanyu Sethi (also Avimanyu Sethi/Avimanyu Sethi),"Member of Parliament, Lok Sabha (Bhadrak, 2024); Contested Lok Sabha elections (Bhadrak, 2019)",2024-present (MP); 2019 (contested),Bhadrak,Bhadrak,Odisha
109,BR1998PC30,,,,,,,
110,MH1998PC24,Father,Manoharbhai Patel,"Indian National Congress leader; elected representative for Gondia district (various positions, including MLC & MLA)",circa 1972–1989,Gondia,Gondia,Maharashtra
111,RJ1998PC09,Son,Jagat Singh,MLA (Member of Legislative Assembly),2003-2008,Bharatpur,Bharatpur,Rajasthan
112,RJ1998PC09,Brother-in-law,Captain Amarinder Singh,Chief Minister of Punjab; MLA; MP (Lok Sabha),"Chief Minister: 2002-2007, 2017-2021; MP: Multiple terms since 1980s; MLA: Multiple terms",Patiala (for Punjab Assembly); Amritsar (for Lok Sabha),Patiala (Punjab Assembly); Amritsar (Lok Sabha),Punjab
113,PB1998PC11,Son,Malkeet Samao,"Member, Zila Parishad",Unknown,Unknown,Mansa,Punjab
114,GJ1998PC08,Great Grandfather,S. R. Rana (Sardarsinhji Ravaji Rana),Founding member of the Paris Indian Society and Vice-President of the Indian Home Rule Society,1905–1957,Not Applicable,Not Applicable,Not Applicable
115,RJ1998PC20,,,,,,,
116,MP1998PC02,Son,Sanjeev Singh Kushwah,"Member, Madhya Pradesh Legislative Assembly (MLA)","Date not specified, post-2000",Bhind,Bhind,Madhya Pradesh
117,HR1998PC08,Father,Bansi Lal,"Chief Minister of Haryana, Union Minister, MLA, MP","1968-1996 (multiple terms, various offices)","Multiple (Bhiwani, Tosham)",Bhiwani,Haryana
118,HR1998PC08,Brother,Ranbir Singh Mahendra,"MP (Lok Sabha), MLA, Congress leader, contested Bhiwani 1998 Lok Sabha elections","1982-2009 (various terms), contested 1998","Bhiwani (Lok Sabha), other",Bhiwani,Haryana
119,HR1998PC08,Spouse,Kiran Choudhry,"MLA (Tosham), Cabinet Minister, Rajya Sabha MP","2005-present (MLA, Minister); 2024 (Rajya Sabha MP)",Tosham,Bhiwani,Haryana
120,HR1998PC08,Daughter,Shruti Choudhry,"MP (Lok Sabha, Bhiwani-Mahendragarh), Current BJP candidate (Tosham)","2009-2014 (MP), 2024 (BJP candidate)","Bhiwani-Mahendragarh (MP), Tosham (Assembly)",Bhiwani,Haryana
121,HR1998PC08,Nephew (by brother),Anirudh Chaudhary,"Contested MLA (Tosham, Congress candidate)",2024 (candidate),Tosham,Bhiwani,Haryana
122,MP1998PC30,,,,,,,
123,OR1998PC09,,,,,,,
124,KA1998PC01,,,,,,,
125,UP1998PC05,Spouse,R.K. Singh,"Special Member, District Working Committee (BJP, Bijnor)",Unknown,Bijnor (District Committee level role),Bijnor,Uttar Pradesh
126,RJ1998PC02,Son,Sunil Kumar Jakhar,"President of BJP Punjab (2023–present), President of Punjab Pradesh Congress Committee (2017–2021), Lok Sabha MP (2017–2019), MLA (2002–2017), Leader of Opposition Punjab Vidhan Sabha (2012–2015)",2002–present,"Abohar (MLA), Gurdaspur (MP)","Fazilka (Abohar), Gurdaspur (MP)",Punjab
127,RJ1998PC02,Son,Sajjan Kumar Jakhar,"MLA, Minister of Agriculture Punjab","1980, 1992",Abohar,Fazilka,Punjab
128,RJ1998PC02,Nephew,Sandeep Jakhar,MLA Abohar,2022–present,Abohar,Fazilka,Punjab
129,BR1998PC39,Son,Prashant Singh,Contender for JDU party ticket from Dumraon constituency,Contender as of 2025 (not elected yet),Dumraon,Buxar,Bihar
130,MP1998PC15,,,,,,,
131,UP1998PC64,Nephew,Hanuman Misra,Cabinet Minister (Rank) in Uttar Pradesh Government,Unknown,Unknown,Unknown,Uttar Pradesh
132,WB1998PC42,,,,,,,
133,AP1998PC03,Son,Kondapalli Appala Naidu,"MLA, Gajapathinagaram",2014-2019,Gajapathinagaram,Vizianagaram,Andhra Pradesh
134,AP1998PC03,Grandson,Kondapalli Srinivas,MLA & Minister for MSME and NRI Affairs,2024-present,Gajapathinagaram,Vizianagaram,Andhra Pradesh
135,AP1998PC03,Son,Kondapalli Kondalarao,"Mandal Parishad President, Gantyada",Unknown,Gantyada,Vizianagaram,Andhra Pradesh
136,OR1998PC16,Spouse,Kanak Vardhan Singh Deo,"Member of Odisha Legislative Assembly, Cabinet Minister, Deputy Chief Minister, State President BJP Odisha",2000-present (multiple terms),Patnagarh,Balangir,Odisha
137,OR1998PC16,Husband's grandfather,Maharaja Rajendra Narayan Singh Deo,Chief Minister of Odisha,1967-1971,Unknown,Unknown,Odisha
138,OR1998PC16,Husband's father,"Rajendra Singh Deo (Noted as 'Singh Deo' in some sources, likely Raj Raj Singh Deo)",Member of Parliament (Lok Sabha),Multiple terms; specific years and constituency not always cited,Unknown,Bolangir,Odisha
139,OR1998PC16,Husband's cousin,Kalikesh Narayan Singh Deo,Member of Parliament (Lok Sabha),2009-2019,Bolangir,Bolangir,Odisha
140,WB1998PC41,Father,Nirmal Chandra Chatterjee,Member of Parliament (Lok Sabha); President of Akhil Bharatiya Hindu Mahasabha,1952-1971 (Lok Sabha); President years not precisely specified,Burdwan,Bardhaman,West Bengal
141,GJ1998PC23,Daughter,Darshna Chandubhai Deshmukh,"Member of Gujarat Legislative Assembly (MLA), Nandod",2022 - Present,Nandod,Narmada,Gujarat
142,UP1998PC10,,,,,,,
143,UP1998PC78,,,,,,,
144,MH1998PC18,Father,Balkrishna Ramchandra Wasnik,Member of Parliament (Lok Sabha) - three terms,"1977–1979, 1980–1984, 1984–1989",Buldhana,Buldhana,Maharashtra
145,GJ1998PC26,,,,,,,
146,WB1998PC39,,,,,,,
147,BR1998PC37,Son,Hemant Chaubey,Contested as candidate and joined Jan Suraj Party (2025),2025,Unknown,Kaimur,Bihar
148,WB1998PC22,Brother,Ranjit Kumar Panja,Member of Parliament (Lok Sabha),1998-1999,Barasat,North 24 Parganas,West Bengal
149,WB1998PC22,Daughter-in-law,Shashi Panja,"Cabinet Minister, Government of West Bengal; MLA","2011-present (MLA), Minister (various portfolios, 2013-present)",Shyampukur,Kolkata,West Bengal
150,WB1998PC21,Spouse,Nayna Bandyopadhyay,Member of West Bengal Legislative Assembly (MLA) from Chowranghee,"2011–2016, 2021–present",Chowranghee,Kolkata,West Bengal
151,WB1998PC23,Nephew,Abhishek Banerjee,"Member of Parliament (Lok Sabha); National General Secretary, All India Trinamool Congress",2014-present,Diamond Harbour,South 24 Parganas,West Bengal
152,KL1998PC04,,,,,,,
153,KL1998PC02,Father,Mullappally Gopalan,"Congress Leader, Freedom Fighter","Unknown (pre-independence, Congress leadership in Kerala)",Unknown,Unknown,Kerala
154,UP1998PC57,Father,Dharamveer,Union Minister of India; Senior Indian National Congress leader,"Unknown (Held multiple ministries, notably 1971–1977 and various terms as MP/Minister in 1960s–1980s)",Allahabad (multiple Lok Sabha terms),Allahabad,Uttar Pradesh
155,UP1998PC57,Brother,Satyaveer Munna,Ex-MLA for Soraon,2012–2017,Soraon,Allahabad,Uttar Pradesh
156,KA1998PC15,,,,,,,
157,UP1998PC51,,,,,,,
158,CH1998PC01,,,,,,,
159,DL1998PC05,Father,Charti Lal Goel,"Speaker of Delhi Vidhan Sabha; Deputy Mayor, Municipal Corporation of Delhi; Member of Delhi Legislative Assembly (MLA)",Speaker: 1993-1998; Deputy Mayor: 1977-78; MLA: Multiple terms before 1998,Various (including Sadar Bazar and Model Town),Delhi,Delhi
160,MH1998PC26,,,,,,,
161,BR1998PC07,,,,,,,
162,BR1998PC44,,,,,,,
163,TN1998PC05,,,,,,,
164,MP1998PC27,Spouse,Alka Nath,Member of Parliament (Lok Sabha),1996-1997,Chhindwara,Chhindwara,Madhya Pradesh
165,MP1998PC27,Son,Nakul Nath,Member of Parliament (Lok Sabha),2019-present,Chhindwara,Chhindwara,Madhya Pradesh
166,GJ1998PC21,,,,,,,
167,TN1998PC12,,,,,,,
168,KA1998PC09,Son,J. Narasimha Swamy,"Member of the Karnataka Legislative Assembly (MLA), Doddaballapur; contested and won in 2008 (INC, later BJP), contested again in subsequent years","2004–2007 (INC), 2008–2013 (BJP), recontested 2013, 2018",Doddaballapur,Bangalore Rural,Karnataka
169,KA1998PC26,,,,,,,
170,KA1998PC20,,,,,,,
171,MH1998PC25,,,,,,,
172,KL1998PC19,,,,,,,
173,KA1998PC07,Son,C. M. Rajesh Gowda,"MLA, Sira (2020–2023); contested Lok Sabha elections",2020–2023,Sira,Tumkur,Karnataka
174,AP1998PC21,Son,N. Amarnatha Reddy,"MLA (Palamaner, Chittoor); State Minister for Industries, Andhra Pradesh","Multiple terms, including 2014–2019",Palamaner,Chittoor,Andhra Pradesh
175,RJ1998PC19,,,,,,,
176,RJ1998PC03,,,,,,,
177,TN1998PC20,Uncle,C.K. Kuppusamy,"Member of Parliament, Lok Sabha (Congress)","1991-1996, 1996-1998, 1999-2004",Tiruppur,Tiruppur,Tamil Nadu
178,WB1998PC31,,,,,,,
179,WB1998PC01,Son,Arghya Roy Pradhan,"Member of the West Bengal Legislative Assembly (MLA) from Tufanganj, Trinamool Congress",2011–2016,Tufanganj,Cooch Behar,West Bengal
180,TN1998PC11,,,,,,,
181,AP1998PC23,Spouse,Y.S. Vijayalakshmi,"Chairperson of YSR Congress Party, MLA Pulivendula","2011-2019 (MLA), Chairperson (2011-present)",Pulivendula,Kadapa,Andhra Pradesh
182,AP1998PC23,Son,Y.S. Jagan Mohan Reddy,"Chief Minister of Andhra Pradesh, MP Kadapa, MLA Pulivendula, President YSRCP","MP (2009-2019), MLA (2019-present), CM (2019-present)","Kadapa (LS), Pulivendula (AS)",Kadapa,Andhra Pradesh
183,AP1998PC23,Daughter,Y.S. Sharmila,"President YSR Telangana Party (YSRTP), President Andhra Pradesh Congress, Contested Lok Sabha (Kadapa)","YSRTP (2021-2023), President AP Congress (2024-present)",Kadapa (contested 2024),Kadapa,Andhra Pradesh
184,AP1998PC23,Brother,Y.S. Vivekananda Reddy,"MP Kadapa, MLA Pulivendula, MLC Andhra Pradesh","MP (1999-2009), MLA (1989-1999), MLC (2011-2013), State Minister (2010-2011)","Kadapa (LS), Pulivendula (AS)",Kadapa,Andhra Pradesh
185,AP1998PC23,Nephew,Y.S. Avinash Reddy,MP Kadapa,2014-present,Kadapa,Kadapa,Andhra Pradesh
186,OR1998PC06,Father,Harekrushna Mahtab,Chief Minister of Odisha; Union Minister; Governor of Maharashtra,"1946–1950, 1956–1961 (CM); 1950-1952 (Union Minister for Commerce and Industry), 1955 (Governor)",Not applicable (State role),"Odisha (Chief Minister), Maharashtra (Governor)","Odisha, Maharashtra"
187,DH1998PC01,Father,Sanjibhai Rupjibhai Delkar,"Member of Parliament, Lok Sabha",1967-1971,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli
188,DH1998PC01,Spouse,Kalaben Mohanbhai Delkar,"Member of Parliament, Lok Sabha",2021-present,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli
189,MH1998PC11,,,,,,,
190,GJ1998PC17,,,,,,,
191,DD1998PC01,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
192,MP1998PC07,,,,,,,
193,BR1998PC15,Son,Faraz Fatmi,MLA (Member of Legislative Assembly),2015-2020,Keoti,Darbhanga,Bihar
194,WB1998PC04,Son,Saman Pathak,"Member of Parliament, Rajya Sabha (West Bengal), contested Lok Sabha elections (Darjeeling)","Rajya Sabha: 2006–2012; Lok Sabha: contested 2014, 2019",West Bengal (Rajya Sabha) / Darjeeling (Lok Sabha candidate),Darjeeling,West Bengal
195,RJ1998PC07,Spouse,Rama Pilot,"Member of Parliament, 13th Lok Sabha (Dausa); Member of Rajasthan Legislative Assembly (Hindoli)","2000–2004 (MP), Other MLA terms: 2004–2008","Dausa (Lok Sabha), Hindoli (Vidhan Sabha)","Dausa, Bundi",Rajasthan
196,RJ1998PC07,Son,Sachin Pilot,"Union Minister of State; Member of Parliament (Dausa, Ajmer); Deputy Chief Minister of Rajasthan; MLA (Tonk)","2004–2014 (MP), 2018–present (MLA, Deputy CM 2018–2020)","Dausa, Ajmer (Lok Sabha); Tonk (Vidhan Sabha)","Dausa, Ajmer, Tonk",Rajasthan
197,KA1998PC06,Son,S. S. Mallikarjun,"Minister for Mines and Geology, Horticulture; Member of Karnataka Legislative Assembly (Davangere North)","Multiple terms since 2004, Minister 2023–present",Davangere North,Davangere,Karnataka
198,KA1998PC06,Daughter-in-law,Dr. Prabha Mallikarjun,"Member of Parliament, Lok Sabha",2024–present,Davangere,Davangere,Karnataka
199,DL1998PC06,Son,Harish Khurana,Member of Delhi Legislative Assembly,2025–present,Moti Nagar,West Delhi,Delhi
200,OR1998PC18,Son,Dharmendra Pradhan,"Union Minister of Education (2024—present); Minister of Petroleum and Natural Gas (2014—2021); Minister of Skill Development and Entrepreneurship (2017—2024); MP, Lok Sabha (2004, 2024—present)",2000—present,"Deogarh (Lok Sabha), Sambalpur (Lok Sabha), Odisha Legislative Assembly (Pallahara)","Deogarh, Sambalpur, Angul",Odisha
201,UP1998PC41,Daughter,Kanak Lata Singh,"Member, Uttar Pradesh Legislative Council",2022–Present,Samajwadi Party MLC seat,Unknown,Uttar Pradesh
202,BR1998PC47,,,,,,,
203,GJ1998PC09,,,,,,,
204,MP1998PC36,,,,,,,
205,TN1998PC13,,,,,,,
206,KA1998PC24,Son,Anand Sankeshwar,Contested 2019 Lok Sabha election (Hubballi-Dharwad) from BJP,2019,Hubballi-Dharwad,Dharwad,Karnataka
207,KA1998PC23,,,,,,,
