FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
154,OR1952PC183,,,,,,,
155,OR1952PC183,,,,,,,
156,WB1952PC298,Grandfather,Bhupendra Nath Bose,"President, Indian National Congress",1914,Unknown,Unknown,Unknown
157,WB1952PC298,,,,,,,
158,AS1952PC10,,,,,,,
159,TN1952PC169,Daughter,Lakshmi Sahgal,Member of Rajya Sabha; Presidential candidate in 2002; Freedom fighter (Indian National Army officer),Rajya Sabha: Unknown; Presidential candidate: 2002,Unknown,Unknown,Unknown
160,TN1952PC169,Granddaughter,Subhashini Ali,"Communist politician; Member, Communist Party of India (Marxist); Former Member of Parliament (Lok Sabha)",Lok Sabha: 1989–1991,Kanpur,Kanpur,Uttar Pradesh
161,MP1952PC96,,,,,,,
162,MP1952PC97,Father,Ravishankar Shukla,Chief Minister of Madhya Pradesh,1952-1956,Raipur,Raipur,Madhya Pradesh
163,MP1952PC97,Brother,Shyama Charan Shukla,Chief Minister of Madhya Pradesh,"1969-1972, 1975-1977, 1989-1990",Rajim,Raipur,Madhya Pradesh
164,MP1952PC97,Brother,Vidya Charan Shukla,"Union Minister (various portfolios including Information & Broadcasting, External Affairs, Civil Supplies)",1960s-2004 (multiple terms as MP and Union Minister),"Raipur, Mahasamund","Raipur, Mahasamund","Madhya Pradesh, Chhattisgarh"
165,MP1952PC97,Nephew (Son of Shyama Charan Shukla),Amitesh Shukla,"Minister for Panchayat and Social Welfare, Chhattisgarh; MLA",1998-2023 (various terms),Rajim,Raipur/Gariaband,Chhattisgarh
166,TN1952PC122,,,,,,,
167,TN1952PC122,,,,,,,
168,KL1952PC378,,,,,,,
169,TN1952PC148,,,,,,,
170,TN1952PC148,,,,,,,
171,UP1952PC231,,,,,,,
172,UP1952PC230,,,,,,,
173,UP1952PC229,,,,,,,
174,UP1952PC252,,,,,,,
175,UP1952PC233,,,,,,,
176,PB1952PC199,,,,,,,
177,PB1952PC200,,,,,,,
178,PB1952PC200,,,,,,,
179,RJ1952PC349,,,,,,,
180,RJ1952PC349,,,,,,,
181,OR1952PC192,,,,,,,
182,UP1952PC210,,,,,,,
183,UP1952PC209,Spouse,Maharaja Narendra Shah,Ruler of princely state of Tehri Garhwal (pre-independence),Unknown (pre-1949),Tehri Garhwal,Tehri Garhwal,Uttar Pradesh (now Uttarakhand)
184,UP1952PC209,Son,Manabendra Shah,"Member of Parliament, Lok Sabha (multiple terms, Congress & BJP)",1957-1977 (Congress); 1991-2007 (BJP),Tehri Garhwal,Tehri Garhwal,Uttar Pradesh/Uttarakhand
185,UP1952PC209,Daughter-in-law,Mala Rajya Laxmi Shah,"Member of Parliament, Lok Sabha (BJP)",2012–present,Tehri Garhwal,Tehri Garhwal,Uttarakhand
186,AS1952PC05,,,,,,,
187,BR1952PC15,,,,,,,
188,BR1952PC16,,,,,,,
189,BR1952PC17,Father,Dr. Anugrah Narayan Sinha,"First Deputy Chief Minister and Finance Minister of Bihar (also prominent Congress leader, national freedom fighter)",1946–1957,Arrah West,Shahabad (now Bhojpur),Bihar
190,BR1952PC17,Spouse,Kishori Sinha,"Member of Parliament, Lok Sabha (Vaishali)","1980–1989, 1991–1996",Vaishali,Vaishali,Bihar
191,BR1952PC17,Son,Nikhil Kumar,"Member of Parliament (Aurangabad), Governor of Kerala, and Governor of Nagaland","2004–2009 (MP), 2011–2014 (Kerala), 2009–2013 (Nagaland, overlapping tenure)",Aurangabad,Aurangabad,Bihar
192,BR1952PC17,Daughter-in-law,Shyama Singh,Member of Parliament (Aurangabad),1999–2004,Aurangabad,Aurangabad,Bihar
193,BR1952PC17,Nephew,Dr. Vijay Kumar Singh,"Cabinet Minister, Government of Bihar",Dates not specified,Unknown,Unknown,Bihar
194,WB1952PC285,,,,,,,
195,UP1952PC274,,,,,,,
196,UP1952PC275,,,,,,,
197,OR1952PC191,,,,,,,
198,AS1952PC03,,,,,,,
199,AS1952PC03,Son,Satyendra Nath Brohmo Chaudhury,"Member of Parliament, Lok Sabha (Kokrajhar)",1991–1996,Kokrajhar,Bongaigaon,Assam
200,AS1952PC03,Son,Samar Brahmo Choudhury,"President, Plain Tribals Council of Assam (PTCA) and prominent Bodoland movement leader; contested elections (additional tenure details unavailable)",Unknown,Unknown,Unknown,Assam
201,AS1952PC03,Son-in-law,Rupnath Brahma,"Minister, Assam Legislative Assembly",Approx. 1937–1960,Unknown,Unknown,Assam
202,GJ1952PC367,,,,,,,
203,GJ1952PC368,,,,,,,
204,AS1952PC08,,,,,,,
205,UP1952PC263,,,,,,,
206,UP1952PC261,,,,,,,
207,UP1952PC262,Spouse,K. K. Nayar,"Member of Parliament, Lok Sabha (Gonda District (West)); Indian Civil Service Officer",1952-1957,Gonda District (West),Gonda,Uttar Pradesh
208,UP1952PC267,,,,,,,
209,UP1952PC266,,,,,,,
210,UP1952PC268,,,,,,,
211,TN1952PC124,,,,,,,
212,TG1952PC307,,,,,,,
213,MP1952PC330,Cousin,Sumatitai Suklikar,"Leader, Bharatiya Jana Sangh; Contested elections unsuccessfully",Unknown,Unknown,Nagpur,Maharashtra
214,TN1952PC127,,,,,,,
215,PB1952PC205,,,,,,,
216,PB1952PC197,,,,,,,
217,MP1952PC331,Cousin,Sumati-bai Sukalikar,"Leader, Bharatiya Jana Sangh in Nagpur; Contested multiple elections (unsuccessfully)",Unknown,Unknown,Nagpur,Maharashtra
218,GJ1952PC364,Uncle,K. S. Ranjitsinhji,"Ruler of Nawanagar State (Princely State), Member of Chamber of Princes",1907-1933,Nawanagar,Jamnagar,Gujarat
219,GJ1952PC364,Brother,Digvijaysinhji Ranjitsinhji,"Ruler of Nawanagar State (Princely State), Member of Chamber of Princes",1933-1948,Nawanagar,Jamnagar,Gujarat
220,UP1952PC240,,,,,,,
221,UP1952PC243,,,,,,,
222,UP1952PC243,,,,,,,
223,KA1952PC339,,,,,,,
224,BR1952PC48,Brother,Sukhlal Singh,"Congress worker, leader in Non-Cooperation Movement (pre-independence)",circa 1920-1947,Unknown,Chatra,Bihar
225,BR1952PC47,,,,,,,
226,PB1952PC198,Son,Krishan Kant,"Member of Rajya Sabha (1966–1977), Member of Lok Sabha (1977–1980), Governor of Andhra Pradesh (1989–1997), Vice President of India (1997–2002)",1966–2002,"Chandigarh (Lok Sabha, 1977–1980)",Chandigarh,Chandigarh
227,WB1952PC291,Son,Somnath Chatterjee,"Member of Parliament (Lok Sabha), Speaker of Lok Sabha, Communist Party of India (Marxist)",1971-2009,"Burdwan, Jadavpur, Bolpur (various terms)","Bardhaman, Birbhum (various)",West Bengal
228,MP1952PC104,,,,,,,
229,PB1952PC203,,,,,,,
230,PB1952PC203,,,,,,,
231,WB1952PC289,,,,,,,
232,TG1952PC303,,,,,,,
233,TG1952PC304,,,,,,,
234,MP1952PC326,,,,,,,
235,MN1952PC394,,,,,,,
236,MP1952PC101,,,,,,,
237,RJ1952PC356,,,,,,,
238,RJ1952PC346,,,,,,,
239,OR1952PC184,,,,,,,
240,UP1952PC235,Younger Brother,Lachhiram Chaudhary,Contested political office (introduced by Lotan Ram),Unknown,Unknown,Unknown,Uttar Pradesh
241,UP1952PC235,,,,,,,
242,MH1952PC70,,,,,,,
243,UP1952PC253,,,,,,,
244,UP1952PC253,,,,,,,
245,MP1952PC325,,,,,,,
246,PB1952PC196,,,,,,,
247,UP1952PC239,,,,,,,
248,RJ1952PC351,Father,Umaid Singh,Maharaja of Jodhpur (Marwar); integrated Jodhpur into India; involved in state political transition,1918-1947 (as Maharaja),Jodhpur (Marwar State),Jodhpur,Rajasthan
249,RJ1952PC351,Son,Gaj Singh,Titular Maharaja of Jodhpur; Member of Parliament (Rajya Sabha),1971-1977 (Rajya Sabha),Nominated/State of Rajasthan,Jodhpur,Rajasthan
250,RJ1952PC351,Daughter,Chandresh Kumari,"Member of Parliament (Lok Sabha); Minister of Culture, Government of India","2004-2009, 2009-2014 (Lok Sabha); 2012-2014 (Minister of Culture)","Jodhpur (2004), Kangra (2009, for MP)",Jodhpur/Kangra,Rajasthan/Himachal Pradesh
251,RJ1952PC351,Uncle,Ajit Singh,"Elected MLA, Pali, Rajasthan (Ramrajya Parishad, 1952)",1952,Pali,Pali,Rajasthan
252,PB1952PC202,,,,,,,
253,MH1952PC61,Son,Ajitsinh Fulsinh Dabhi,"Member of Parliament, Lok Sabha",1977–1989,Kheda,Kheda,Gujarat
254,MH1952PC62,Father,Vallabhbhai Patel,"Deputy Prime Minister of India, Home Minister of India",1947-1950,Did not represent a constituency as Minister; earlier represented Borsad in Legislative Assembly,Kheda,Bombay Presidency (now Gujarat)
255,MH1952PC62,Brother,Dahyabhai Vallabhbhai Patel,"Member of Parliament (Lok Sabha, Rajya Sabha); Member, Bombay Municipal Corporation","MP: 1957-1967 (Lok Sabha), 1967-1969 (Rajya Sabha); BMC: 1939-1957","Lok Sabha: Kheda (Nadiad/Anand, shifting boundaries)",Kheda (Nadiad/Anand),"Bombay State, later Gujarat"
256,MH1952PC62,Sister-in-law,Bhanumati (Bhanumatiben) Patel,Contested Lok Sabha election (unsuccessful),1967,Unknown,Unknown,Unknown
257,MH1952PC62,Brother-in-law,Pashabhai Patel,Contested Lok Sabha election (unsuccessful); businessman,1967,Unknown,Unknown,Unknown
258,TN1952PC120,,,,,,,
259,OR1952PC179,,,,,,,
260,OR1952PC179,Son,Raj Raj Singh Deo,"Member of Parliament, Lok Sabha (Bolangir)",1967–1977,Bolangir,Bolangir,Orissa
261,OR1952PC179,Son,Ananga Udaya Singh Deo,"Member, Odisha Legislative Assembly; Minister, Government of Odisha",Multiple terms: 1974–2014,"Bolangir, Western Orissa constituencies",Bolangir,Orissa
262,OR1952PC179,Grandson,Kanak Vardhan Singh Deo,"Minister, Government of Odisha; Member, Odisha Legislative Assembly; State BJP President",1995–present (multiple terms),"Patasundar, Bolangir",Bolangir,Orissa
263,OR1952PC179,Granddaughter-in-law,Sangeeta Kumari Singh Deo,"Member of Parliament, Lok Sabha (Bolangir)","1999–2009, 2014–present",Bolangir,Bolangir,Orissa
264,WB1952PC293,,,,,,,
265,MH1952PC88,Spouse,Violet Alva,"Member of Parliament, Rajya Sabha (Deputy Chairperson), Lok Sabha; freedom fighter",1952–1969 (multiple terms),"Nominated (Rajya Sabha), none specified for Lok Sabha",Bombay (Mumbai),Bombay/Maharashtra
266,MH1952PC88,Son's spouse / Daughter-in-law,Margaret Alva,"Member of Parliament (Rajya Sabha and Lok Sabha), Union Minister, Governor (Uttarakhand, Rajasthan, Goa, Gujarat), Vice President candidate",1974–2014 (Various),"Uttara Kannada, Rajya Sabha from Karnataka","Uttara Kannada, Bengaluru (Rajya Sabha)",Karnataka
267,TN1952PC142,,,,,,,
268,PB1952PC204,,,,,,,
269,UP1952PC237,,,,,,,
270,UP1952PC238,,,,,,,
271,UP1952PC236,Son,Manish Tewari,Member of Parliament (Lok Sabha); Minister of Information and Broadcasting (Independent Charge),"2009-2014 (MP, Ludhiana); 2012-2014 (Minister of Information & Broadcasting); 2019-2024 (MP, Anandpur Sahib); 2024-Present (MP, Chandigarh)","Ludhiana (2009-2014), Anandpur Sahib (2019-2024), Chandigarh (2024-Present)",Various,"Punjab, Union Territory of Chandigarh"
272,UP1952PC236,Spouse,Amrit Tewari,Unknown,Unknown,Unknown,Unknown,Unknown
273,UP1952PC236,Maternal Grandfather (of Son),Sardar Tirath Singh,Minister in Congress' government; Lawyer,Unknown,Unknown,Unknown,Punjab
274,PB1952PC345,,,,,,,
275,PB1952PC345,,,,,,,
276,TG1952PC320,,,,,,,
277,TG1952PC320,,,,,,,
278,PB1952PC194,Cousin,Krishnan Gopal Datta,Active Congressman,Unknown,Unknown,Unknown,Punjab
279,PB1952PC194,,,,,,,
280,OR1952PC187,Sister,Sarala Devi,"Member, Odisha Legislative Assembly; Freedom Fighter","1937-1939, 1946-1952",Unknown,Unknown,Odisha
281,TG1952PC322,,,,,,,
282,OR1952PC190,,,,,,,
283,MH1952PC78,Spouse,Durgabai Deshmukh,"Member of Constituent Assembly of India; Member, Planning Commission of India","1946-1950 (Constituent Assembly), 1952-1962 (Planning Commission)",N/A,N/A,Madras/Andhra Pradesh
284,KA1952PC333,,,,,,,
285,KA1952PC333,,,,,,,
286,MH1952PC76,,,,,,,
287,MH1952PC76,,,,,,,
288,RJ1952PC362,,,,,,,
289,RJ1952PC363,,,,,,,
290,KL1952PC377,,,,,,,
291,TN1952PC174,Spouse,Leela Damodara Menon,"Member of Parliament (Rajya Sabha), Member of Kerala Legislative Assembly","Member of Parliament: 1974–1980; MLA: 1957, 1960, 1980","Kozhikode (MP), Kunnamangalam (MLA)",Kozhikode,Kerala
292,TN1952PC145,Father,C. Rajagopalachari,Governor-General of India (1948–1950); Premier of Madras Presidency (1937–1939); Chief Minister of Madras State (1952–1954); Governor of West Bengal (1947–1948); Union Minister of Home Affairs (1951); Leader of the Swatantra Party; President of the Salem Municipality; leader in Indian National Congress,"1937–1954 (multiple tenures), 1948–1950, 1947–1948, 1951","Multiple (Madras, Salem, etc.)",Various,"Madras/Tamil Nadu, West Bengal, Indian Union"
293,TN1952PC145,Brother-in-law,Devdas Gandhi,"Managing Editor of Hindustan Times, political activist, prominent member of Indian National Congress (though not elected, active in public/political life)",1920s–1957,Not applicable,Delhi,Delhi
294,TN1952PC145,Nephew,Rajmohan Gandhi,"Member of Parliament, Rajya Sabha (1990–1992); Contested 1989 general election for Lok Sabha; Public intellectual, author, political activist","1990–1992 (Rajya Sabha), 1989 (Lok Sabha election candidate)",Rajya Sabha (from Uttar Pradesh); Lok Sabha candidate (Amethi),Various,Uttar Pradesh
295,TN1952PC145,Nephew,Gopalkrishna Gandhi,Governor of West Bengal (2004–2009); Contested for Vice-President of India (2017),"2004–2009 (Governor), 2017 (VP candidate)",Not applicable,West Bengal,West Bengal
296,TN1952PC157,,,,,,,
297,TG1952PC306,,,,,,,
298,GJ1952PC393,,,,,,,
299,UP1952PC247,Father,Motilal Nehru,"President, Indian National Congress","1919, 1928",Not Applicable,Allahabad,Uttar Pradesh
300,UP1952PC247,Brother,Jawaharlal Nehru,Prime Minister of India,1947-1964,Phulpur (Lok Sabha),Allahabad,Uttar Pradesh
301,UP1952PC247,Niece,Indira Gandhi,Prime Minister of India,"1966-1977, 1980-1984",Rae Bareli,Rae Bareli,Uttar Pradesh
302,UP1952PC247,Grand-nephew,Rajiv Gandhi,Prime Minister of India,1984-1989,Amethi,Amethi,Uttar Pradesh
303,UP1952PC246,,,,,,,
304,GJ1952PC365,,,,,,,
305,TN1952PC139,,,,,,,
306,TN1952PC167,,,,,,,
307,TN1952PC167,,,,,,,
308,MP1952PC95,,,,,,,
309,TG1952PC305,,,,,,,
310,TG1952PC305,,,,,,,
311,UP1952PC234,,,,,,,
312,TN1952PC175,,,,,,,
313,WB1952PC279,,,,,,,
314,BR1952PC52,,,,,,,
315,BR1952PC52,Son,Shankar Bose,"Trade union leader, involved with INTUC; jailed by British for independence activities; held various offices in INTUC and RCMS","Pre-1947, Post-1947","Not elected in legislative election, trade union offices",Dhanbad,Bihar (Jharkhand post-2000)
316,BR1952PC53,,,,,,,
317,HP1952PC390,,,,,,,
318,HP1952PC390,,,,,,,
319,MP1952PC100,,,,,,,
320,MP1952PC329,Son,Shiva Nath Katju,"Member, Uttar Pradesh Legislative Assembly and Uttar Pradesh Legislative Council","Post-retirement from Allahabad High Court, exact years unknown",Unknown,Unknown,Uttar Pradesh
321,KA1952PC337,Spouse,Leelamma Shivananjappa,"Member, Karnataka Legislative Council",1968-1974,Elected by Legislative Assembly members,Mandya,Karnataka
322,TN1952PC123,,,,,,,
323,UP1952PC228,,,,,,,
324,TN1952PC158,,,,,,,
325,TN1952PC158,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
326,OR1952PC185,,,,,,,
327,TG1952PC319,Sister,Padmaja Naidu,Governor of West Bengal,1956-1967,N/A,N/A,West Bengal
328,KL1952PC376,Son,P. C. Thomas,"Member of Parliament (Lok Sabha), Union Minister of State for Law & Justice","Member of Parliament (1989–2009), Union Minister of State (2003–2004)",Muvattupuzha,Ernakulam,Kerala
