FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
39,OR1980PC10,Son,Srilokanath Ratha,Contested Lok Sabha elections as Indian National Congress candidate,"2014 (contested, not elected)",Aska,Ganjam,Odisha
40,BR1980PC40,Father,Dr. Anugrah Narayan Sinha,"First Deputy Chief Minister and Finance Minister of Bihar; Nationalist leader, participant in the Indian independence movement",1946–1957,Bihar State Legislature,Patna,Bihar
41,BR1980PC40,Spouse,Kishori Sinha,"Member of Parliament (Lok Sabha), Vaishali",1980–1984,Vaishali,Vaishali,Bihar
42,BR1980PC40,Son,Nikhil Kumar,"Member of Parliament (Lok Sabha), Aurangabad; Governor of Nagaland and Kerala; Former IPS officer","2004–2009 (MP Aurangabad), 2013–2014 (Governor Nagaland), 2014 (Governor Kerala)",Aurangabad,Aurangabad,Bihar
43,BR1980PC40,Daughter-in-law,Shyama Singh,"Member of Parliament (Lok Sabha), Aurangabad",1999–2004,Aurangabad,Aurangabad,Bihar
44,BR1980PC40,Nephew,Dr. Vijay Kumar Singh,"Cabinet Minister, Government of Bihar",Unknown,Unknown,Unknown,Bihar
45,BR1980PC40,Son-in-law of son Nikhil Kumar,Laxmi Narayan Singh,Bihar Congress leader (contested),Unknown,Unknown,Unknown,Bihar
46,MH1980PC33,,,,,,,
47,AS1980PC03,,,,,,,
48,UP1980PC45,,,,,,,
49,KL1980PC03,,,,,,,
50,BR1980PC01,,,,,,,
51,KA1980PC27,Son,Kailashnath Patil,"Former MLA, Chincholi Constituency",1999–2004,Chincholi,Kalaburagi,Karnataka
52,UP1980PC31,,,,,,,
53,MP1980PC23,,,,,,,
54,OR1980PC02,,,,,,,
55,BR1980PC19,,,,,,,
56,UP1980PC43,Son,Neeraj Shekhar,"Member of Parliament (Lok Sabha, Rajya Sabha)","2007-2014 (Lok Sabha), 2014-2019 (Rajya Sabha), 2019-present (Rajya Sabha)","Ballia (Lok Sabha), Uttar Pradesh (Rajya Sabha)",Ballia,Uttar Pradesh
57,UP1980PC43,Grandson,Ravi Shankar Singh Pappu,"Member, Uttar Pradesh Legislative Council (BJP)",2023-present,Elected from local bodies (exact constituency not specified),Ballia,Uttar Pradesh
58,UP1980PC32,,,,,,,
59,WB1980PC06,"Predecessor (possible extended family - shared surname, likely related)",Rasendra Nath Barman,"Member of Parliament, Lok Sabha",1971,Balurghat,Dakshin Dinajpur,West Bengal
60,WB1980PC06,"Successor (possible extended family - shared surname, likely related)",Ranen Barman,"Member of Parliament, Lok Sabha","1996, 1998, 1999, 2004",Balurghat,Dakshin Dinajpur,West Bengal
61,GJ1980PC14,,,,,,,
62,UP1980PC59,,,,,,,
63,KA1980PC12,,,,,,,
64,KA1980PC13,,,,,,,
65,BR1980PC29,,,,,,,
66,WB1980PC35,,,,,,,
67,UP1980PC37,,,,,,,
68,RJ1980PC16,,,,,,,
69,AP1980PC16,,,,,,,
70,UP1980PC29,,,,,,,
71,MH1980PC43,Nephew,Harshavardhan Patil,"Member of Legislative Assembly (Former Cabinet Minister, Maharashtra)",1995–2014; 2019–2024,Indapur,Pune,Maharashtra
72,JK1980PC01,Brother-in-law,Ghulam Ahmad Ashai,"Member, Jammu and Kashmir Constituent Assembly; Political activist; held various significant positions in administration during Sheikh Abdullah's tenure",1950s-1960s,Unknown,Unknown,Jammu & Kashmir
73,JK1980PC01,Nephew,Mohammad Aslam Shah,"Contested Jammu & Kashmir Legislative Assembly Elections (details available in regional news sources, not an elected MLA)",2014,Baramulla,Baramulla,Jammu & Kashmir
74,JK1980PC01,Nephew,Mohammad Sadiq Shah,Contested local government elections in Baramulla district,Unknown,Unknown,Baramulla,Jammu & Kashmir
75,WB1980PC13,,,,,,,
76,UP1980PC12,,,,,,,
77,BR1980PC18,,,,,,,
78,RJ1980PC23,,,,,,,
79,GJ1980PC22,Father,Pratap Singh Rao Gaekwad,Titular Maharaja of Baroda (1939–1951),1939–1951,Baroda (Princely State),Vadodara,Gujarat
80,GJ1980PC22,Brother,Fatehsinghrao II Gaekwad,Member of Parliament (Lok Sabha) and Titular Maharaja of Baroda,"Lok Sabha MP 1967–1988, Maharaja 1951–1988",Baroda,Vadodara,Gujarat
81,GJ1980PC22,Son,Samarjitsinh Gaekwad,"Joined Bharatiya Janata Party (BJP) in 2014, Titular Maharaja of Baroda","2012–present (Maharaja), 2014 (BJP, but not elected)",Unknown (no elected office),Vadodara,Gujarat
82,GJ1980PC22,Sister,Mrunalini Devi Puar,"Chancellor, The Maharaja Sayajirao University of Baroda (appointed, not elected)",1988–2015,University (Administrative),Vadodara,Gujarat
83,AS1980PC06,,,,,,,
84,WB1980PC19,,,,,,,
85,WB1980PC14,,,,,,,
86,MP1980PC20,,,,,,,
87,UP1980PC34,Son,Ravi Kumar Sonkar,"Member of Legislative Assembly (MLA), Uttar Pradesh",2017–present,Mahadewa,Basti,Uttar Pradesh
88,RJ1980PC10,Spouse,Shanti Pahadia,Member of Lok Sabha,Unknown,Unknown,Unknown,Unknown
89,RJ1980PC10,Son,Om Prakash Pahadia,"Contested 2013 Rajasthan Assembly elections as a Congress candidate, later joined BJP","2013 (contested, not elected)",Weir,Bharatpur,Rajasthan
90,RJ1980PC10,Son,Sanjay Pahadia,Contested 2008 Rajasthan Assembly elections as a Congress candidate,"2008 (contested, not elected)",Weir,Bharatpur,Rajasthan
91,MH1980PC34,Son,Jaydattaji Kshirsagar,"Member, Maharashtra Legislative Assembly",1990,Unknown,Unknown,Maharashtra
92,BR1980PC33,,,,,,,
93,KA1980PC25,Son,Shashikant Sidnal,"Contested or active in local politics, noted as political figure in Belgaum region",Unknown,Unknown,Belgaum,Karnataka
94,KA1980PC05,Son,M.Y. Ghorpade,"Member of Legislative Assembly (Sandur), Minister (Finance; Rural Development and Panchayat Raj), Member of Parliament (Raichur Lok Sabha)",1959-2004 (MLA); 1972-77 (Finance Minister); 1986 (MP Raichur); 1999-2004 (RDPR Minister),"Sandur (Assembly), Raichur (Lok Sabha)","Ballari, Raichur",Karnataka
95,KA1980PC05,Grandson,Kartikeya Raje Ghorpade,Contested/Political entrant (BJP),2018,Unknown,Ballari,Karnataka
96,KA1980PC05,Son,Venkatrao Y. Ghorpade,"Contested, Candidate (INC, Vijayanagara bypoll)",2019,Vijayanagara,Ballari,Karnataka
97,KA1980PC05,Father,Yeshwantrao Hindurao Ghorpade,"MLA (Sandur, Mysore state)",1967-1971,Sandur,Ballari,Karnataka
98,WB1980PC10,,,,,,,
99,OR1980PC11,,,,,,,
100,BR1980PC02,Grandson,Shashwat Kedar Pandey,"Contested Bihar Legislative Assembly Election, Narkatiaganj (Congress Candidate, 2025)",Contested 2025,Narkatiaganj,West Champaran,Bihar
101,AP1980PC05,Sister,P. Vani Ramana Rao,Contested Lok Sabha election (Bhadrachalam),1977,Bhadrachalam,Khammam,Andhra Pradesh
102,OR1980PC03,Son,Abhimanyu Sethi,"Contested Lok Sabha elections from Bhadrak, Odisha (Bharatiya Janata Party), 2019",2019,Bhadrak,Bhadrak,Odisha
103,BR1980PC30,Son,Kirti Azad,"Member of Parliament (Lok Sabha), Delhi MLA, All India Trinamool Congress, Congress, Bharatiya Janata Party","1999–2004 (MP, Darbhanga), 2009–2019 (MP, Darbhanga), 2024–present (MP, Bardhaman–Durgapur, West Bengal), 1993–1998 (Delhi MLA, Gole Market)","Darbhanga, Bardhaman–Durgapur (Lok Sabha); Gole Market (Delhi Assembly)","Darbhanga, Bardhaman–Durgapur (Lok Sabha); Central Delhi (Delhi Assembly)","Bihar, West Bengal (Lok Sabha), Delhi (Assembly)"
104,BR1980PC30,Daughter-in-law,Poonam Azad,"Contested Delhi Assembly Elections, Aam Aadmi Party, Indian National Congress","Contested 2017 (AAP, Sangam Vihar), 2020 (INC, Sangam Vihar)",Sangam Vihar,South Delhi,Delhi
105,MH1980PC24,,,,,,,
106,RJ1980PC09,Spouse,Rama Pilot,"Member of Parliament (Lok Sabha), Rajasthan MLA","2000-2004 (Lok Sabha), 2003-2008 (Hindoli, Rajasthan Assembly)","Dausa (Lok Sabha), Hindoli (Assembly)","Dausa (Lok Sabha), Bundi (Assembly)",Rajasthan
107,RJ1980PC09,Son,Sachin Pilot,"Member of Parliament (Lok Sabha), Deputy Chief Minister, Rajasthan (MLA)","2004-2014 (Lok Sabha, Dausa/Ajmer), 2018-2020 (Deputy CM, Tonk MLA), ongoing (Tonk MLA)","Dausa, Ajmer (Lok Sabha); Tonk (Assembly)","Dausa, Ajmer, Tonk",Rajasthan
108,RJ1980PC09,Daughter-in-law (ex-wife of Sachin Pilot),Sara Abdullah Pilot,"Daughter of Farooq Abdullah, no political office held herself but relevant as extended family by marriage",N/A,N/A,N/A,N/A
109,RJ1980PC09,Former In-Law (by son's marriage),Farooq Abdullah,"Chief Minister of Jammu & Kashmir, Member of Parliament (Lok Sabha)","1982-1984, 1986-1990, 1996-2002 (Chief Minister); multiple terms as MP",Srinagar (Lok Sabha),Srinagar,Jammu & Kashmir
110,RJ1980PC09,Former In-Law (by son's marriage),Omar Abdullah,"Chief Minister of Jammu & Kashmir, Member of Parliament (Lok Sabha)",2009-2015 (Chief Minister); 1998-2009 (MP),Srinagar (Lok Sabha),Srinagar,Jammu & Kashmir
111,PB1980PC11,,,,,,,
112,GJ1980PC08,,,,,,,
113,RJ1980PC20,,,,,,,
114,MP1980PC02,,,,,,,
115,HR1980PC08,Son,Surender Singh,"Minister in Haryana Government, MP (Lok Sabha Bhiwani 1996-99)","Minister (various terms 1980s–2005), MP (1996–1999)","Bhiwani (Lok Sabha), Dadri (Vidhan Sabha)","Bhiwani, Charkhi Dadri",Haryana
116,HR1980PC08,Daughter-in-law,Kiran Choudhry,"Cabinet Minister, MLA","2005–2014 (Cabinet Minister), MLA (2005–present)",Tosham,Bhiwani,Haryana
117,HR1980PC08,Granddaughter,Shruti Choudhry,"MP (Lok Sabha Bhiwani-Mahendragarh 2009–2014), MLA (Tosham 2024–present)","2009–2014 (MP), 2024–present (MLA)","Bhiwani-Mahendragarh (Lok Sabha), Tosham (Vidhan Sabha)",Bhiwani,Haryana
118,HR1980PC08,Son,Ranbir Singh Mahendra,"Contested Assembly elections (not elected), President BCCI (national sports, not legislative)","Unknown (political contests in 2000s, BCCI 2003–2005)",Unknown,Unknown,Haryana
119,HR1980PC08,Grandson,Anirudh Chaudhry,"Contested Assembly elections (Tosham 2024, Congress)","2024 (contested, not elected)",Tosham,Bhiwani,Haryana
120,HR1980PC08,Son-in-law,Somvir Singh Sangwan,"Contested Assembly elections (Badhra, Congress)","2024 (contested, not elected)",Badhra,Charkhi Dadri,Haryana
121,MP1980PC30,Daughter,Geetanjali Maken,Contested Lok Sabha elections; was married to an elected MP,Contested 1984,Unknown,Unknown,Unknown
122,MP1980PC30,Son-in-law,Lalit Maken,Member of Parliament (Lok Sabha),1984-1985,South Delhi,Delhi,Delhi
123,OR1980PC09,First Cousin,Bhagawati Charan Panigrahi,Founder of Communist Party in Orissa; Member of 1st Lok Sabha (elected 1952),1952-1957,Puri,Puri,Orissa
124,OR1980PC09,Niece,Nandini Satpathy,"Chief Minister of Orissa; Member of Parliament (Rajya Sabha), various ministerial roles","Chief Minister: 1972-1976; Rajya Sabha: 1966-1968, 1974-1980; Ministerial roles: 1966-1972","Choudwar-Cuttack (Assembly during CM), Dhenkanal (Lok Sabha)",Cuttack/Dhenkanal,Orissa
125,KA1980PC01,,,,,,,
126,KA1980PC28,,,,,,,
127,UP1980PC05,,,,,,,
128,RJ1980PC02,,,,,,,
129,BR1980PC39,,,,,,,
130,MP1980PC15,,,,,,,
131,UP1980PC64,Son,Ramapati Ram Tripathi,"Member of Parliament, Lok Sabha; Former President, Bharatiya Janata Party (Uttar Pradesh); Member, Uttar Pradesh Legislative Council","2000-2012 (MLC), 2007-2010 (BJP UP President), 2019-2024 (Lok Sabha MP)",Deoria,Gorakhpur/Deoria,Uttar Pradesh
132,WB1980PC42,,,,,,,
133,AP1980PC03,Son,Pusapati Ananda Gajapathi Raju,"Member of Parliament (Lok Sabha), Minister of Education and Health (Andhra Pradesh), Chairman of MANSAS Trust","MP: 1984-1989, 1991-1996; MLA: 1983; Minister: 1983-1989","Bobbili (MP), Bhimunipatnam (MLA)",Vizianagaram,Andhra Pradesh
134,AP1980PC03,Son,Pusapati Ashok Gajapathi Raju,"Union Minister for Civil Aviation, Governor of Goa, Member of Parliament (Lok Sabha), Minister of Finance, Revenue, Commercial Taxes, Excise, Relief & Rehabilitation; MLA multiple terms","MLA: 1978-2004, MP: 2014-2019, Minister: various 1983-2004, Governor: 2025-present","Vizianagaram (MP, MLA)",Vizianagaram,Andhra Pradesh
135,AP1980PC03,Granddaughter (via Ashok Gajapathi Raju),Pusapati Aditi Vijayalakshmi Gajapathi Raju,"MLA, Andhra Pradesh Legislative Assembly",2024-present,Unknown,Vizianagaram,Andhra Pradesh
136,AP1980PC03,Daughter-in-law (via Ashok Gajapathi Raju),Pusapati Suneela Devi,"Chairperson, Vizianagaram Municipality",Dates Unknown,Vizianagaram Municipality,Vizianagaram,Andhra Pradesh
137,AP1980PC03,Brother,Pusapati Visweswara Gajapathi Raju,"Donor for Education, involved in endowments and local trusts (not elected office, but significant local influence)",Dates Unknown,Unknown,Vizianagaram,Andhra Pradesh
138,OR1980PC16,,,,,,,
139,WB1980PC41,,,,,,,
140,MH1980PC09,,,,,,,
141,MH1980PC06,Spouse,Madhu Dandavate,"Member of Parliament, Lok Sabha; Minister of Railways; Minister of Finance; Deputy Chairman Planning Commission",1971–1991 (Lok Sabha); 1977–1979 (Railways); 1989–1990 (Finance); 1990–1998 (Planning Commission),Rajapur,Ratnagiri,Maharashtra
142,MH1980PC07,,,,,,,
143,MH1980PC08,Son,Mahesh Jethmalani,"Member of Parliament, Rajya Sabha",2021–Present,Nominated from Maharashtra (via BJP),Unknown,Maharashtra
144,MH1980PC04,,,,,,,
145,MH1980PC05,,,,,,,
146,GJ1980PC23,Daughter,Mumtaz Patel,Contested Indian National Congress internal elections and announced intention to enter politics after 2020; ongoing involvement with party,2022–present,Unknown,Bharuch,Gujarat
147,UP1980PC78,,,,,,,
148,MH1980PC18,Son,Mukul Balkrishna Wasnik,"Member of Parliament (Lok Sabha and Rajya Sabha), Minister for Social Justice and Empowerment, Minister of State for Youth Affairs and Sports, President of Indian Youth Congress, President of National Students Union of India","1984-1989, 1991-1996, 1998-1999, 2009-2014, 2022-present (Rajya Sabha)","Buldhana, Ramtek (Lok Sabha); Rajasthan (Rajya Sabha)","Buldhana, Nagpur, Rajasthan Rajya Sabha","Maharashtra, Rajasthan"
149,GJ1980PC26,,,,,,,
150,WB1980PC39,,,,,,,
151,BR1980PC37,,,,,,,
152,WB1980PC22,,,,,,,
153,WB1980PC21,Brother,Sukumar Sen,Chief Election Commissioner of India (not elected to office but held a constitutional political office),1950–1958,N/A,N/A,N/A
154,WB1980PC23,,,,,,,
155,KL1980PC04,Spouse,Fathima Imbichi Bava,"Chairperson, Ponnani Municipality",Unknown,Ponnani Municipality,Malappuram,Kerala
156,KL1980PC02,,,,,,,
157,KA1980PC15,,,,,,,
158,UP1980PC51,,,,,,,
159,CH1980PC01,,,,,,,
160,DL1980PC05,Son,Naren Bhiku Ram Jain,Contested Delhi Municipal Corporation Election as Aam Aadmi Party (AAP) candidate for Chandni Chowk (North Delhi) in 2017,2017,Chandni Chowk (Ward 84-N),North Delhi,Delhi
161,MH1980PC26,,,,,,,
162,BR1980PC07,,,,,,,
163,BR1980PC44,,,,,,,
164,TN1980PC05,Son,D. Arul Anbarasu,"Member of Legislative Assembly, Indian National Congress",2001–2006,Sholinghur,Vellore,Tamil Nadu
165,MP1980PC27,Spouse,Alka Nath,"Member of Parliament, Lok Sabha",1996-1998,Chhindwara,Chhindwara,Madhya Pradesh
166,MP1980PC27,Son,Nakul Nath,"Member of Parliament, Lok Sabha",2019-Present,Chhindwara,Chhindwara,Madhya Pradesh
167,GJ1980PC21,,,,,,,
168,KA1980PC09,Maternal Grandfather,Nanjaiah Setty,"Member, Mysore Representative Assembly (MRA); Member, Municipal Council","MRA: 22 years prior to independence, Municipal Council: 14 years (exact years not stated)",Unknown,Tumukuru,Karnataka
169,KA1980PC26,Son,Pradeep Kanagali,Contested Lok Sabha election from Chikkodi,"Unknown (contested after 1996, did not win)",Chikkodi,Belagavi,Karnataka
170,KA1980PC20,,,,,,,
171,MH1980PC25,,,,,,,
172,KL1980PC19,,,,,,,
173,KA1980PC07,,,,,,,
174,AP1980PC21,Daughter,Galla Aruna Kumari,"Member of Andhra Pradesh Legislative Assembly, Minister for Geology and Mines","1989-2014 (various terms as MLA, Minister from 2004-2014)",Chandragiri,Chittoor,Andhra Pradesh
175,AP1980PC21,Grandson,Jayadev Galla,"Member of Parliament, Lok Sabha",2014-present,Guntur,Guntur,Andhra Pradesh
176,AP1980PC21,Son-in-law,Ramachandra Naidu Galla,Contested for Lok Sabha (unsuccessful); Industrialist and political influencer,Information on years contested not fully documented,Unknown,Unknown,Andhra Pradesh
177,RJ1980PC19,,,,,,,
178,RJ1980PC03,,,,,,,
179,TN1980PC20,,,,,,,
180,WB1980PC31,,,,,,,
181,WB1980PC01,Son,Arghya Roy Pradhan,"Member of West Bengal Legislative Assembly (Tufanganj, 2011-2016; Mekliganj, 2016-2021); Chairman of Changrabandha Development Authority","2011-2016 (Tufanganj), 2016-2021 (Mekliganj)","Tufanganj, Mekliganj",Cooch Behar,West Bengal
182,TN1980PC11,,,,,,,
183,AP1980PC23,Son,Katasani Rami Reddy,Member of Legislative Assembly,2009,Banganapalle,Kurnool,Andhra Pradesh
184,OR1980PC06,Spouse,Jayanti Patnaik,"Member of Parliament (Lok Sabha) from Cuttack and Berhampur; First Chairperson, National Commission for Women","1980-1989, 1998-1999 (MP); 1992-1995 (NCW Chairperson)","Cuttack, Berhampur","Cuttack, Ganjam",Odisha
185,OR1980PC06,Son,Pruthvi Ballabh Patnaik,Contested in 2024 Odisha Assembly Election (Begunia),2024 (Contested),Begunia,Khurda,Odisha
186,DH1980PC01,,,,,,,
187,MH1980PC11,,,,,,,
188,GJ1980PC17,,,,,,,
189,DD1980PC01,,,,,,,
190,MP1980PC07,,,,,,,
191,BR1980PC15,,,,,,,
192,WB1980PC04,Son,Saman Pathak,"Member of Parliament, Rajya Sabha",2006-2012,West Bengal (Rajya Sabha seat),Unknown,West Bengal
193,RJ1980PC07,Son,Brij Kishore Sharma,"Member, Rajasthan Legislative Assembly; Minister (Education), Government of Rajasthan",Multiple terms including 2008–2013 (Education Minister),"Jaipur City (exact seat varies by election, typically Jaipur area)",Jaipur,Rajasthan
194,KA1980PC06,Son,Shamanur Shivashankarappa,"Member of Legislative Assembly (MLA), Karnataka; Member of Parliament, Lok Sabha","Multiple terms since 1978 as MLA, 1998-1999 as MP",Davangere South (MLA); Davangere (MP),Davangere,Karnataka
195,DL1980PC06,,,,,,,
196,OR1980PC18,,,,,,,
197,UP1980PC41,,,,,,,
198,BR1980PC47,,,,,,,
199,GJ1980PC09,,,,,,,
200,MP1980PC36,,,,,,,
201,TN1980PC13,,,,,,,
202,KA1980PC24,,,,,,,
203,KA1980PC23,,,,,,,
204,OR1980PC19,Father,Shankar Pratap Singh Deo,"Last Raja of Dhenkanal (Princely State), merged with India in 1948, member Odisha Legislative Assembly",1948,Dhenkanal,Dhenkanal,Orissa
205,OR1980PC19,Spouse,Krishna Devi (Rani Savitri Devi),"Daughter of Maharaja Pratap Kesari Deo, ruler and MLA of Kalahandi","Pre-1947, 1952-1961",Kalahandi,Kalahandi,Orissa
206,OR1980PC19,Father-in-law,Maharaja Pratap Kesari Deo,Last ruling Maharaja of Kalahandi; Member of Parliament (Lok Sabha),1952-1961,Kalahandi,Kalahandi,Orissa
207,AS1980PC04,,,,,,,
208,MH1980PC14,,,,,,,
209,WB1980PC17,,,,,,,
210,AS1980PC13,,,,,,,
211,TN1980PC23,,,,,,,
212,UP1980PC35,,,,,,,
213,WB1980PC20,,,,,,,
214,BR1980PC27,Son,Hemant Soren,"Chief Minister of Jharkhand, MLA, JMM President","2013-2014, 2019-2024 (CM); 2010-present (MLA); 2025-present (JMM President)",Barhait (Assembly) & Dumka (Assembly),Sahebganj & Dumka,Jharkhand
215,BR1980PC27,Son,Basant Soren,MLA and Minister in Jharkhand Government,"2020-present (MLA), 2023-present (Minister)",Dumka (Assembly),Dumka,Jharkhand
216,BR1980PC27,Son,Durga Soren,"MLA, JMM leader",2005-2009 (MLA until death),Jama (Assembly),Dumka,Jharkhand
217,BR1980PC27,Daughter-in-law,Sita Soren,"MLA, JMM leader, later BJP candidate","2009-2024 (MLA, JMM), 2024-present (BJP candidate)",Jama (Assembly),Dumka,Jharkhand
218,BR1980PC27,Daughter-in-law,Kalpana Soren,MLA of Gandey and JMM leader,2024-present (MLA),Gandey (Assembly),Giridih,Jharkhand
219,MP1980PC21,,,,,,,
220,WB1980PC37,,,,,,,
221,DL1980PC04,,,,,,,
222,AP1980PC11,,,,,,,
223,MH1980PC16,,,,,,,
224,KL1980PC11,,,,,,,
225,UP1980PC71,,,,,,,
226,UP1980PC66,,,,,,,
227,UP1980PC28,,,,,,,
228,HR1980PC06,Father,Chaudhary Mohammad Yasin Khan,Member of Punjab Provincial Assembly and Punjab Legislative Assembly (MLA and MLC),1926-1962,Multiple (Undivided Punjab; specific seats changed over years),Present-day Nuh district,"Punjab (historically, now part of Haryana)"
229,HR1980PC06,Daughter,Zahida Khan,"Member of Rajasthan Legislative Assembly (MLA), Bharatpur district",2013-present (continuing as per most recent reports),Kaman,Bharatpur,Rajasthan
230,PB1980PC12,Spouse,Harcharan Singh Brar,"Chief Minister of Punjab, Member of Punjab Legislative Assembly","1995-1996 (CM), various terms (MLA)","Muktsar (MLA), Chief Minister (State leadership)",Sri Muktsar Sahib,Punjab
231,PB1980PC12,Son,Adesh Kanwarjit Singh Brar,Member of Punjab Legislative Assembly,2012-2017,Muktsar,Sri Muktsar Sahib,Punjab
232,PB1980PC12,Niece (by marriage),Kamaljit 'Babli' Brar,Contested Member of Punjab Legislative Assembly (Muktsar segment),Contested in 2017,Muktsar,Sri Muktsar Sahib,Punjab
233,PB1980PC12,Uncle,Partap Singh Kairon,Chief Minister of Punjab,1956-1964,Unknown,Unknown,Punjab
234,UP1980PC68,,,,,,,
235,UP1980PC58,Father,Lal Bahadur Shastri,Prime Minister of India,1964-1966,Varanasi,Varanasi,Uttar Pradesh
236,UP1980PC58,Brother,Sunil Shastri,"Bharatiya Janata Party leader, former MLA and Rajya Sabha MP","1992-1998 (Rajya Sabha), MLA years unknown",Uttar Pradesh (Rajya Sabha); MLA constituency unknown,Unknown,Uttar Pradesh
237,UP1980PC58,Brother,Anil Shastri,"Member of Parliament (Lok Sabha), Indian National Congress leader",1989,Varnasi,Varanasi,Uttar Pradesh
238,PB1980PC13,Son,Sajjan Kumar Jakhar,"MLA Abohar Vidhan Sabha, Minister of Agriculture Punjab","1980, 1992 (MLA); 1992 (Minister)",Abohar,Fazilka,Punjab
239,PB1980PC13,Son,Sunil Kumar Jakhar,"MLA Abohar Vidhan Sabha, MP Gurdaspur, Leader of Opposition Punjab, President Congress Punjab, President BJP Punjab","2002, 2007, 2012 (MLA); 2017 (MP); Leader of Opposition (2012-2017); Congress President (2015-2021); BJP President (2023-)","Abohar (MLA), Gurdaspur (MP)","Fazilka (MLA), Gurdaspur (MP)",Punjab
240,PB1980PC13,Nephew,Sandeep Jakhar,MLA Abohar,2022-Present,Abohar,Fazilka,Punjab
241,PB1980PC13,Nephew,Ajay Vir Jakhar,"Chairman Punjab Farmers’ Commission, Social Worker, Agriculture Policy Leader",2012-Present,N/A,N/A,Punjab
242,UP1980PC72,,,,,,,
243,GJ1980PC11,,,,,,,
244,RJ1980PC01,,,,,,,
245,UP1980PC02,Spouse,Kamala Bahuguna,"Member of Parliament, Lok Sabha",1984-1989,Phulpur,Allahabad,Uttar Pradesh
