FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
76,UP2014PC23,Sister,Sandhya Yadav,"Contested Uttar Pradesh Assembly Election (Pratapgarh), lost",2017,Pratapgarh,Pratapgarh,Uttar Pradesh
77,KA2014PC03,,,,,,,
78,UP2014PC11,Daughter,Charu Pragya,"Spokesperson, Bharatiya Janata Yuva Morcha (BJYM)",2021-present,Not applicable (National youth wing),Not applicable,National
79,WB2014PC10,,,,,,,
80,UP2014PC56,,,,,,,
81,MP2014PC15,,,,,,,
82,OR2014PC06,Spouse,Subasini Jena,"MLA, Basta Constituency, Odisha Legislative Assembly",2024-present,Basta,Balasore,Odisha
83,UP2014PC72,,,,,,,
84,WB2014PC06,,,,,,,
85,GJ2014PC02,,,,,,,
86,UP2014PC48,,,,,,,
87,KA2014PC25,,,,,,,
88,KA2014PC24,,,,,,,
89,KA2014PC23,Brother,D. K. Shivakumar,"Deputy Chief Minister of Karnataka, Cabinet Minister, MLA (multiple terms)","MLA: 1989-present, Minister: several terms; Deputy CM: 2023-present",Kanakapura,Ramanagara,Karnataka
90,KA2014PC26,Mother,Girija Shastry,Deputy Mayor of Hubli-Dharwad Municipal Corporation,1985-1986,Unknown,Hubli-Dharwad,Karnataka
91,WB2014PC14,Mother,Binapani Devi (Boro Maa),Matriarch and influential leader of the Matua Mahasangha (played central role in community politics),Unknown (Until death in 2019),"Thakurnagar (influential, but not elected office)",North 24 Parganas,West Bengal
92,WB2014PC14,Father,Pramatha Ranjan Thakur,Member of West Bengal Legislative Assembly (Congress),1962,Unknown,North 24 Parganas,West Bengal
93,WB2014PC14,Spouse,Mamata Bala Thakur,"Member of Parliament, Lok Sabha (succeeded Kapil Krishna Thakur)",2014–2019 (by-election after Kapil Krishna Thakur's death),Bangaon,North 24 Parganas,West Bengal
94,WB2014PC14,Younger Brother,Manjul Krishna Thakur,"Minister in Trinamool Congress state cabinet, MLA from Gaighata","2011–2016 (MLA), Minister years as per cabinet tenure",Gaighata,North 24 Parganas,West Bengal
95,WB2014PC14,Nephew (Brother's Son),Subrata Thakur,Contested Bongaon Lok Sabha bypoll (BJP candidate),2015 (by-election),Bangaon,North 24 Parganas,West Bengal
96,WB2014PC14,Grandson of Boro Maa (Cousin/Extended),Shantanu Thakur,"Member of Parliament, Lok Sabha (BJP)",2019–present,Bangaon,North 24 Parganas,West Bengal
97,BR2014PC27,,,,,,,
98,WB2014PC36,Mother,Suchitra Sen,"Contested 2000 Rajya Sabha nomination (declined the seat), received political overtures, but did not hold office",Contested: 2000 (did not accept),Not applicable,Not applicable,West Bengal
99,UP2014PC67,Father,Om Prakash Paswan,MLA,1989-1996,Maniram,Gorakhpur,Uttar Pradesh
100,UP2014PC67,Mother,Subhawati Devi,MP (Lok Sabha),1996-1997,Bansgaon,Gorakhpur,Uttar Pradesh
101,UP2014PC67,Brother,Vimlesh Paswan,MLA,Unknown,Unknown,Gorakhpur,Uttar Pradesh
102,UP2014PC67,Uncle,Chandresh Paswan,MLA,Post-1996,Maniram,Gorakhpur,Uttar Pradesh
103,RJ2014PC20,,,,,,,
104,AP2014PC32,,,,,,,
105,UP2014PC53,,,,,,,
106,MH2014PC35,Father,Sharad Pawar,"Member of Parliament (Lok Sabha, Rajya Sabha); Former Chief Minister of Maharashtra; Union Minister; Founder, Nationalist Congress Party (NCP)","1984-1989, 1991-1993, 1993-1995, 1996-1998, 1998-1999, 2004-2024","Baramati (Lok Sabha), Maharashtra (Rajya Sabha)",Pune,Maharashtra
107,MH2014PC35,Cousin,Ajit Pawar,Deputy Chief Minister of Maharashtra; Member of Legislative Assembly (MLA); NCP (Sharad Pawar) Leader,1991-2024,Baramati (Legislative Assembly),Pune,Maharashtra
108,MH2014PC35,Sister-in-law (Cousin's Wife),Sunetra Pawar,Political Candidate for Lok Sabha Elections 2024 (Baramati),2024 (Contested),Baramati,Pune,Maharashtra
109,JK2014PC01,Spouse,Safina Baig,"Chairperson, J&K Hajj Committee; Former Chief of PDP's Women Wing; Contested District Development Council election (Sangrama) and associated with Jammu & Kashmir People's Conference (JKPC)","2020-present (Hajj Committee); 2018-2020 (PDP Women's Wing); 2020 (Contested DDC election, joined JKPC)",Sangrama (DDC election),Baramulla,Jammu & Kashmir
110,WB2014PC17,Spouse,Dr. Sudarshan Ghosh Dastidar,"Former Minister, West Bengal",2011-2016,Mahishadal,East Midnapore,West Bengal
111,WB2014PC17,Paternal Uncle,Arun Moitra,"Pradesh Congress President, Freedom Fighter",Unknown,Unknown,Unknown,West Bengal
112,WB2014PC17,Maternal Uncle,Gurudas Dasgupta,Member of Parliament,1985-2014,"Various (Rajya Sabha, then Panskura & Ghatal for Lok Sabha)",East & West Midnapore,West Bengal
113,WB2014PC38,,,,,,,
114,GJ2014PC23,,,,,,,
115,UP2014PC25,,,,,,,
116,OR2014PC01,,,,,,,
117,RJ2014PC17,,,,,,,
118,AS2014PC06,Brother,Badruddin Ajmal,"Member of Parliament, Lok Sabha; President of All India United Democratic Front (AIUDF)",2006-present (various tenures as MP),Dhubri,Dhubri,Assam
119,AS2014PC06,Brother,Amiruddin Ajmal,Member of Assam Legislative Assembly,2014-2016,Jamunamukh,Hojai,Assam
120,AS2014PC06,Nephew,Abdur Rahim Ajmal,Member of Assam Legislative Assembly,2014-present,Jamunamukh,Hojai,Assam
121,WB2014PC15,,,,,,,
122,WB2014PC18,,,,,,,
123,CG2014PC10,Father,Baliram Kashyap,"Member of Parliament, Lok Sabha",1998-2011,Bastar,Bastar,Chhattisgarh
124,CG2014PC10,Brother,Kedar Nath Kashyap,"Minister (Cabinet), Government of Chhattisgarh; Member of Legislative Assembly (MLA)",2003-2018 (Minister: 2003-2018),Narayanpur,Narayanpur,Chhattisgarh
125,MH2014PC39,Daughter,Pankaja Munde,"Cabinet Minister, Maharashtra; MLA","2014-2019 (Cabinet Minister), 2009-2019 (MLA)",Parli,Beed,Maharashtra
126,MH2014PC39,Daughter,Pritam Munde,"Member of Parliament, Lok Sabha",2014-present,Beed,Beed,Maharashtra
127,MH2014PC39,Brother-in-law,Pramod Mahajan,"Union Cabinet Minister; MP, Rajya Sabha; MP, Lok Sabha",1996-2006,Mumbai North East (Lok Sabha); Maharashtra (Rajya Sabha),Mumbai,Maharashtra
128,BR2014PC24,,,,,,,
129,KA2014PC02,Spouse,Mangala Suresh Angadi,"Member of Parliament, Lok Sabha (elected in Belagavi bypoll after Suresh Angadi's death)",2021-present,Belgaum,Belgaum,Karnataka
130,KA2014PC09,Sister,J. Shantha,"Member of Parliament, Lok Sabha",2009-2014,Bellary,Bellary,Karnataka
131,OR2014PC20,,,,,,,
132,MP2014PC29,,,,,,,
133,UP2014PC78,,,,,,,
134,OR2014PC07,Son,Abhimanyu Sethi,Contested from Bhadrak constituency in the 2019 Lok Sabha elections (BJP candidate),Contested 2019,Bhadrak,Bhadrak,Odisha
135,BR2014PC26,,,,,,,
136,MH2014PC11,,,,,,,
137,RJ2014PC09,,,,,,,
138,GJ2014PC22,,,,,,,
139,PB2014PC11,Husband,Sukhbir Singh Badal,President of Shiromani Akali Dal; Former Deputy Chief Minister of Punjab; Member of Parliament (Lok Sabha),2009-ongoing (various roles),Firozpur (Lok Sabha),Firozpur,Punjab
140,PB2014PC11,Father-in-law,Parkash Singh Badal,Chief Minister of Punjab; Member of Legislative Assembly,"1970-1971, 1977-1980, 1997-2002, 2007-2017 (CM); multiple MLA terms",Lambi,Sri Muktsar Sahib,Punjab
141,PB2014PC11,Brother,Bikram Singh Majithia,"Former Cabinet Minister, Member of Legislative Assembly (Punjab)",2007-2022 (MLA/Minister),Majitha (Vidhan Sabha),Amritsar,Punjab
142,PB2014PC11,Cousin-in-law,Manpreet Singh Badal,"Former Finance Minister, Punjab; Member of Legislative Assembly (Punjab)","2002-2022 (Finance Minister/MLA, different terms)","Bathinda Urban, Gidderbaha","Bathinda, Sri Muktsar Sahib",Punjab
143,GJ2014PC15,,,,,,,
144,RJ2014PC23,,,,,,,
145,MH2014PC23,,,,,,,
146,HR2014PC08,,,,,,,
147,TG2014PC14,,,,,,,
148,MP2014PC19,,,,,,,
149,OR2014PC18,,,,,,,
150,KA2014PC07,,,,,,,
151,KA2014PC04,,,,,,,
152,UP2014PC04,Father,Raja Devendra Singh,"Minister of State, Irrigation, Government of Uttar Pradesh","Exact Years Unknown, Active circa 1970s-80s as per regional accounts",Unknown,Bijnor,Uttar Pradesh
153,RJ2014PC02,Son,Ravi Shekhar Meghwal,"Contested as a Bharatiya Janata Party candidate, involved in Rajasthan politics, previously Rajasthan Administrative Service officer",Contested 2018,Khajuwala,Bikaner,Rajasthan
154,CG2014PC05,,,,,,,
155,WB2014PC42,,,,,,,
156,WB2014PC37,Spouse,Sujata Mondal Khan,"Contested as a TMC candidate for Arambagh in West Bengal Legislative Assembly Elections, later elected as a member of Bankura Zilla Parishad","Contested 2021, Zilla Parishad tenure post-2021",Arambagh (Assembly); Bankura Zilla Parishad,"Hooghly (Arambagh), Bankura (Zilla Parishad)",West Bengal
157,OR2014PC10,Father,Ananga Udaya Singh Deo,"Member of Odisha Legislative Assembly (MLA), Cabinet Minister, BJD",Five times MLA; Multiple terms as State Minister (years: 1990s-2019),Bolangir,Bolangir,Odisha
158,OR2014PC10,Grandfather,Rajendra Narayan Singh Deo,Chief Minister of Odisha; Member of Parliament,Chief Minister (1967-1971); MP (1952-1967),Bolangir/Sonepur (various years),Bolangir,Odisha
159,OR2014PC10,Brother,Arkesh Narayan Singh Deo,Contested Odisha Assembly elections; BJD Candidate,2019,Bolangir,Bolangir,Odisha
160,OR2014PC10,Paternal Cousin,Kanak Vardhan Singh Deo,"MLA (Repeated), Cabinet Minister, BJP Odisha President","MLA: 1990s-2024, Minister in State Cabinet in 2000s-2010s",Patanagarh,Bolangir,Odisha
161,OR2014PC10,Paternal Cousin-in-law,Sangeeta Kumari Singh Deo,"Member of Parliament, Lok Sabha","MP: 1999-2009, 2014-present",Bolangir,Bolangir,Odisha
162,OR2014PC10,Family Relative,Kamakhya Prasad Singh Deo,"Member of Parliament, Rajya Sabha and Lok Sabha (past)",1967-86 (various terms),Dhenkanal,Dhenkanal,Odisha
163,WB2014PC41,,,,,,,
164,UP2014PC14,,,,,,,
165,MH2014PC05,Son,Rushi Jadhao,Politician; Contested for local political office and active in regional politics,Unknown,Unknown,Unknown,Maharashtra
166,WB2014PC39,Father,Syed Abdul Mansur Habibullah,"Speaker of the West Bengal Legislative Assembly; Law Minister, West Bengal","Speaker (1972-1977), Law Minister (1969-1970)",N/A,N/A,West Bengal
167,WB2014PC39,Spouse,Nurey Alam Chowdhury,"Cabinet Minister, Government of West Bengal; MLA","Minister (2011-2016), MLA (2011-2016)",Murarai,Birbhum,West Bengal
168,BR2014PC33,Son,Arjit Shashwat Choubey,"Contested as Independent (declined nomination upon party and family advice), considered BJP candidate for Bhagalpur, active in political affairs","No election contested/finalized as of 2025, active since at least 2018",Bhagalpur (proposed/considered for 2025 Bihar Assembly Election),Bhagalpur,Bihar
169,KL2014PC11,,,,,,,
170,KA2014PC22,Son,Darshan Dhruvanarayana,Contested Karnataka Legislative Assembly elections (2023) from Nanjangud as INC candidate,2023,Nanjangud,Mysuru,Karnataka
171,UP2014PC76,,,,,,,
172,CH2014PC01,Spouse,Anupam Kher,"Contested Lok Sabha Election (2004, BJP, unsuccessful)","2004 (Contested, not elected)",Mumbai North East,Mumbai,Maharashtra
173,DL2014PC01,,,,,,,
174,MH2014PC13,,,,,,,
175,JH2014PC04,,,,,,,
176,TG2014PC10,Grandfather,Konda Venkata Ranga Reddy,"Deputy Chief Minister, Andhra Pradesh",1959-1962,Shadnagar (undivided AP former assembly seat),Ranga Reddy,Andhra Pradesh
177,TN2014PC04,,,,,,,
178,TN2014PC02,,,,,,,
179,TN2014PC03,Father,D. Jayakumar,"Former MLA, Minister for Fisheries, Speaker of Tamil Nadu Legislative Assembly","MLA: Multiple terms since 1991, Minister: 1991–1996, 2011–2016, Speaker: 2011–2012",Royapuram,Chennai,Tamil Nadu
180,MP2014PC16,Spouse,Alka Nath,"Member of Parliament, Lok Sabha",1996,Chhindwara,Chhindwara,Madhya Pradesh
181,MP2014PC16,Son,Nakul Nath,"Member of Parliament, Lok Sabha",2019–present,Chhindwara,Chhindwara,Madhya Pradesh
182,TN2014PC27,,,,,,,
183,KA2014PC01,Son,Ganesh Hukkeri,"Member of Karnataka Legislative Assembly (MLA), Chikkodi-Sadalga",2014–2023,Chikkodi-Sadalga,Belagavi,Karnataka
184,AP2014PC42,,,,,,,
185,RJ2014PC21,,,,,,,
186,RJ2014PC03,Father,Ram Singh Kaswan,"Member of Parliament (MP), Lok Sabha","1991–1996, 1999–2014",Churu,Churu,Rajasthan
187,RJ2014PC03,Mother,Kamla Kaswan,Member of Legislative Assembly (MLA),2008–2013,Rajgarh,Churu,Rajasthan
188,RJ2014PC03,Grandfather,Deep Chand Kaswan,Member of Legislative Assembly (MLA),Unknown,Sadulpur,Churu,Rajasthan
189,TN2014PC20,,,,,,,
190,WB2014PC01,,,,,,,
191,TN2014PC26,,,,,,,
192,OR2014PC14,Father,Harekrushna Mahatab,"Chief Minister of Odisha (twice), Union Minister, Governor","Chief Minister 1946-1950, 1956-1961; held other offices in 1950s-1960s (multiple terms)",Not constituency-specific—the roles were state-wide and Union level,Odisha (then Orissa) – Statewide,Odisha
193,DH2014PC01,,,,,,,
194,GJ2014PC19,,,,,,,
195,KA2014PC17,,,,,,,
196,DD2014PC01,Father,Babubhai G. Patel,None publicly documented,Unknown,Unknown,Unknown,Unknown
197,DD2014PC01,Son,Umeshbhai Babubhai Patel,"Member of Parliament (Lok Sabha), Daman and Diu",2024–present,Daman and Diu,Daman,Dadra and Nagar Haveli and Daman and Diu
198,MP2014PC07,Brother,Jalam Singh Patel,Member of Madhya Pradesh Legislative Assembly,"2018-2023, 2023 onwards",Narsinghpur,Narsinghpur,Madhya Pradesh
199,BR2014PC14,Father,Bhagwat Jha Azad,"Chief Minister of Bihar; Member of Parliament, Lok Sabha (multiple terms, Bhagalpur)","Chief Minister (1988-1989), Lok Sabha MP (1957–1996)",Bhagalpur,Bhagalpur,Bihar
200,BR2014PC14,Spouse,Poonam Azad,"Contested Delhi Legislative Assembly (Sangam Vihar, 2017 & 2020); Leader, Delhi BJP; AAP candidate; Later joined Indian National Congress","Contested 2017, 2020; No elected office held",Sangam Vihar,New Delhi,Delhi
201,WB2014PC04,,,,,,,
202,RJ2014PC11,Brother,Namo Narain Meena,Member of Parliament (Lok Sabha); Union Minister of State for Finance,"2004–2014 (MP, Dausa); Minister of State for Finance (2009–2014)",Dausa,Dausa,Rajasthan
203,KA2014PC13,Father,G. Mallikarjunappa,Member of Parliament (Lok Sabha),"1996-1998, 1999-2003",Davanagere,Davanagere,Karnataka
204,UP2014PC66,,,,,,,
205,MP2014PC21,,,,,,,
206,JH2014PC07,,,,,,,
207,MP2014PC25,,,,,,,
208,TN2014PC10,Father,S. Ramadoss,"Founder and President, Pattali Makkal Katchi (PMK); Former Member of Parliament (Rajya Sabha)","1989-present, various terms",N/A,"Villupuram (Residence/party base, not an elected constituency)",Tamil Nadu
209,TN2014PC10,Sister,Sreegandhi Parasuraman (also known as Gandhimathi),"Working President, Pattali Makkal Katchi (PMK)",2025-present,N/A,N/A,Tamil Nadu
210,TN2014PC10,Nephew,P. Mukundan,"President, Youth Wing, Pattali Makkal Katchi (PMK)",2024-present,N/A,N/A,Tamil Nadu
211,TN2014PC10,Spouse,Sowmiya Anbumani,PMK Parliamentary Candidate (Dharmapuri),2024 (contested),Dharmapuri,Dharmapuri,Tamil Nadu
212,KA2014PC11,,,,,,,
213,UP2014PC29,Spouse,Arun Kumar Verma,Prominent young leader of Dhaurahra Lok Sabha constituency; not an elected office but recognized political influence,Until 2013 (deceased),Dhaurahra,Lakhimpur Kheri,Uttar Pradesh
214,UP2014PC29,Mother-in-law,Beera Devi,Pradhan (Village Head) of Maksoodpur village,Dates not specified,Maksoodpur (village),Lakhimpur Kheri,Uttar Pradesh
215,OR2014PC09,Mother,Nandini Satpathy,"Chief Minister of Odisha, Lok Sabha MP","CM: 1972–1976, MP: 1962–1967, 1980–1989","Dhenkanal (Lok Sabha), Assembly seats (various)",Dhenkanal,Odisha
216,OR2014PC09,Father,Devendra Satpathy,Lok Sabha MP,1971–1977,Dhenkanal,Dhenkanal,Odisha
217,OR2014PC09,Nephew,Suparno Satpathy,"Contested Lok Sabha (unsuccessful), Social Activist",2014 (contested),Dhenkanal,Dhenkanal,Odisha
218,AS2014PC04,Brother,Sirajuddin Ajmal,"Member of Parliament, Lok Sabha; Member of Assam Legislative Assembly","MP: 2014-2019 (Barpeta); MLA: 2006-2014, 2021-present (Jamunamukh)","Barpeta (MP), Jamunamukh (MLA)","Barpeta (MP), Hojai (MLA)",Assam
219,AS2014PC04,Son,Abdur Rahim Ajmal,Member of Assam Legislative Assembly,2011-2021,Jamunamukh,Hojai,Assam
220,MH2014PC02,Mother,Gojarbai Ramrao Bhamre,"MLA, Indian National Congress",1972,Sakri Vidhan Sabha,Dhule,Maharashtra
221,WB2014PC21,Aunt,Mamata Banerjee,"Chief Minister of West Bengal, Member of Parliament (Lok Sabha) for Kolkata Dakshin (1991–2011), MLA Bhabanipur","Chief Minister (2011–present), MP (1991–2011), MLA (2011–present)",Bhabanipur (current MLA); previously Kolkata Dakshin (MP),Kolkata,West Bengal
222,AS2014PC13,,,,,,,
223,TN2014PC22,,,,,,,
224,MH2014PC20,,,,,,,
225,UP2014PC60,,,,,,,
226,WB2014PC16,Brother,Tathagata Roy,"Governor of Tripura, Governor of Meghalaya, Former BJP leader","2015–2020 (Governor roles), BJP roles: Various, periods including before and after gubernatorial terms",Not applicable (Governor is not elected from a constituency),Tripura/Meghalaya (for Governor roles),"Tripura, Meghalaya"
