FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
43,AP2009PC36,Father,Anantha Venkata Reddy,Member of Parliament (Lok Sabha),"Prior to 1996 (exact years not specified in available public records, but served immediately before 1996)",Anantapur,Anantapur,Andhra Pradesh
44,JK2009PC03,Father,Mirza Mohammad Afzal Beg,First Deputy Chief Minister of Jammu and Kashmir; Cabinet Minister under Maharaja Hari Singh; close associate of Sheikh Abdullah,"Multiple terms, major tenure 1947–1977 (state roles), 1977–1982 (Deputy Chief Minister)",Anantnag,Anantnag,Jammu & Kashmir
45,AN2009PC01,,,,,,,
46,UP2009PC24,Husband,Sanjay Gandhi,"Member of Parliament (Lok Sabha), Leader in Indian National Congress, Founder of Sanjay Vichar Manch",1976-1980,Amethi,Amethi,Uttar Pradesh
47,UP2009PC24,Son,Varun Gandhi,"Member of Parliament (Lok Sabha), Bharatiya Janata Party",2009-Present,"Pilibhit, Sultanpur","Pilibhit, Sultanpur",Uttar Pradesh
48,UP2009PC24,Mother-in-law,Indira Gandhi,"Prime Minister of India, Member of Parliament (Lok Sabha)","1966-1977, 1980-1984 (PM); 1967-1984 (MP)","Rae Bareli, Medak","Rae Bareli, Medak","Uttar Pradesh, Andhra Pradesh"
49,UP2009PC24,Father-in-law,Feroze Gandhi,Member of Parliament (Lok Sabha),1952-1960,Rae Bareli,Rae Bareli,Uttar Pradesh
50,UP2009PC24,Brother-in-law,Rajiv Gandhi,"Prime Minister of India, Member of Parliament (Lok Sabha)",1981-1991 (MP); 1984-1989 (PM),Amethi,Amethi,Uttar Pradesh
51,UP2009PC24,Sister-in-law,Sonia Gandhi,"President of Indian National Congress, Member of Parliament (Lok Sabha)",1999-Present,Rae Bareli,Rae Bareli,Uttar Pradesh
52,UP2009PC24,Nephew-in-law,Rahul Gandhi,"Member of Parliament (Lok Sabha), Former President of Indian National Congress",2004-Present,"Amethi, Wayanad","Amethi (UP), Wayanad (Kerala)","Uttar Pradesh, Kerala"
53,UP2009PC24,Niece-in-law,Priyanka Gandhi Vadra,"General Secretary, Indian National Congress; Contested Parliament elections",2019–Present (as General Secretary); Contested 2024,Rae Bareli (contested 2024),Rae Bareli,Uttar Pradesh
54,TN2009PC07,,,,,,,
55,WB2009PC29,,,,,,,
56,TN2009PC12,Son,M. K. Vishnu Prasad,"Member of Parliament, Lok Sabha (Arani); Former MLA","MLA (2006–2011), MP (2019–present)",Arani,Tiruvannamalai,Tamil Nadu
57,TN2009PC12,Father-in-law,K. Vinayagam,"Former MLA, Congress leader",Unknown,Unknown,Unknown,Tamil Nadu
58,TN2009PC12,Son-in-law,Anbumani Ramadoss,"Union Minister of Health & Family Welfare; Member of Parliament, Rajya Sabha and Lok Sabha","Lok Sabha MP (2004–2014), Rajya Sabha MP (2016–present), Minister (2004–2009)",Dharmapuri (for Lok Sabha),Dharmapuri,Tamil Nadu
59,BR2009PC09,,,,,,,
60,BR2009PC32,Spouse,Ajit Kumar Singh,"Member of Parliament (MP), Bikramganj (Lok Sabha)",2004-2007,Bikramganj,Rohtas,Bihar
61,BR2009PC32,Father-in-law,Tapeshwar Singh,"Member of Parliament (MP), Bikramganj (Lok Sabha)","1980-1984, 1984-1989",Bikramganj,Rohtas,Bihar
62,AP2009PC18,Daughter,V. Shruti Devi,"Contested Lok Sabha elections 2019 (INC candidate, Araku constituency)",2019,Araku,Unknown,Andhra Pradesh
63,AR2009PC02,Father,Daying Ering,"Union Minister (Deputy Minister for Agriculture), Member of Parliament, Lok Sabha",1957-1967,Arunachal East,East Siang,Arunachal Pradesh
64,AR2009PC01,Brother,Takam Pario,"Member of Legislative Assembly (MLA), Former Minister of Public Health Engineering Department, Government of Arunachal Pradesh","2014–present (as MLA), various terms as Minister",Palin,Kra Daadi,Arunachal Pradesh
65,WB2009PC40,,,,,,,
66,OR2009PC19,,,,,,,
67,KL2009PC19,Father,K. Aniruddhan,Member of Parliament (Lok Sabha),1971–1977,Chirayinkil,Thiruvananthapuram,Kerala
68,KL2009PC19,Relative (Extended Family),A.K. Gopalan,Member of Parliament (Lok Sabha); senior Communist Party Leader,1952–1977,"Kasargod, Kannur, Palakkad, Cannanore (served various terms)","Kannur, Palakkad (varied)",Kerala
69,BR2009PC37,,,,,,,
70,MH2009PC19,,,,,,,
71,AS2009PC03,,,,,,,
72,UP2009PC69,Brother,Umakant Yadav,Member of Parliament (Lok Sabha) - BSP,2004–2009,Machhlishahr,Jaunpur,Uttar Pradesh
73,UP2009PC69,Son,Arun Kant Yadav,"MLA, Uttar Pradesh Legislative Assembly - BJP",2017–2022,Phoolpur Pawai,Azamgarh,Uttar Pradesh
74,UP2009PC23,Uncle,Mulayam Singh Yadav,"Member of Parliament, Chief Minister of Uttar Pradesh, Founder of Samajwadi Party",Multiple Terms (1970s–2022),"Mainpuri, Azamgarh, Sambhal, Kannauj (various terms)","Mainpuri, Etawah, Azamgarh, various",Uttar Pradesh
75,UP2009PC23,Uncle,Shivpal Singh Yadav,"Member of Legislative Assembly, Minister in Uttar Pradesh Government",Multiple Terms (1996 onwards),Jaswantnagar,Etawah,Uttar Pradesh
76,UP2009PC23,Cousin,Akhilesh Yadav,"Chief Minister of Uttar Pradesh, Member of Parliament, Member of Legislative Assembly",2000s–present,"Kannauj, Azamgarh, Firozabad, Karhal","Kannauj, Azamgarh, Mainpuri, Etawah",Uttar Pradesh
77,UP2009PC23,Cousin,Akshay Yadav,Member of Parliament,2014–2019,Firozabad,Firozabad,Uttar Pradesh
78,UP2009PC23,Cousin,Aditya Yadav,"Contested Lok Sabha 2024, Chairman of U.P. Cooperative Federation",Chairman since 2012; Contested 2024,Badaun,Badaun,Uttar Pradesh
79,UP2009PC23,Brother,Anurag Yadav,Contested 2017 UP assembly election,2017,Sarojini Nagar,Lucknow,Uttar Pradesh
80,UP2009PC23,Cousin,Tej Pratap Singh Yadav,Member of Parliament,2014–2019,Mainpuri,Mainpuri,Uttar Pradesh
81,UP2009PC23,Cousin (Sister-in-law),Dimple Yadav,Member of Parliament,"2012–2019, 2022–present","Kannauj, Mainpuri","Kannauj, Mainpuri",Uttar Pradesh
82,KA2009PC03,,,,,,,
83,UP2009PC11,Father,Chaudhary Charan Singh,"Prime Minister of India, Member of Parliament (Lok Sabha), Chief Minister of Uttar Pradesh","Prime Minister: 1979-1980, MP (Baghpat): Multiple terms (1977, 1980, 1984), CM: 1967-1968, 1970",Baghpat,Meerut/Baghpat,Uttar Pradesh
84,UP2009PC11,Mother,Gayatri Devi,"Member of the Legislative Assembly (MLA), Member of Parliament (Lok Sabha)",MLA: 1974 (Iglas); MP: 1980 (Kairana),"Iglas (MLA), Kairana (MP)","Aligarh (Iglas), Muzaffarnagar (Kairana)",Uttar Pradesh
85,UP2009PC11,Son,Jayant Chaudhary,"Member of Parliament (Lok Sabha), President of Rashtriya Lok Dal",MP: 2009-2014,Mathura,Mathura,Uttar Pradesh
86,WB2009PC10,,,,,,,
87,UP2009PC56,,,,,,,
88,MP2009PC15,,,,,,,
89,OR2009PC06,,,,,,,
90,UP2009PC72,Father,Chandra Shekhar,"Prime Minister of India, Member of Parliament (Lok Sabha) for Ballia",Prime Minister: 1990-1991; MP Ballia: 1977-2004 (except 1984),Ballia,Ballia,Uttar Pradesh
91,UP2009PC72,Brother,Pankaj Shekhar,"Active member of Bharatiya Janata Party (not confirmed as elected, but recognized for involvement in party activities per multiple sources)",Unknown,Unknown,Unknown,Uttar Pradesh
92,UP2009PC72,Nephew,Ravi Shankar Singh 'Pappu',"Member, Uttar Pradesh Legislative Council (BJP)",2024–present,Legislative Council (Local Authorities),Ballia,Uttar Pradesh
93,WB2009PC06,,,,,,,
94,GJ2009PC02,Father,B.K. Gadhvi,"Member of Parliament (Lok Sabha) for Banaskantha (3 terms), Union Minister of State for Finance, President of Gujarat Pradesh Congress Committee","1980–1989, 1996–2004 (MP); 1985–1989 (Minister); GPCC President: Dates not specified",Banaskantha,Banaskantha,Gujarat
95,UP2009PC48,Son,Sunil Patel,BJP Leader (has held party posts and is reported as active in local politics),Unknown,Unknown,Unknown,Uttar Pradesh
96,KA2009PC25,,,,,,,
97,KA2009PC24,Daughter's father-in-law,A. K. Subbaiah,"MLC, Member of Karnataka Legislative Council; President of Karnataka State Janata Party","1974–1984; 1986–1988 (MLC), 1983–1988 (President)",Kodagu (MLC),Kodagu,Karnataka
98,KA2009PC24,Daughter's brother-in-law,A. S. Ponnanna,"MLA, Member of Karnataka Legislative Assembly",2023–present,Virajpet,Kodagu,Karnataka
99,KA2009PC23,Father,H. D. Deve Gowda,"Prime Minister of India, Chief Minister of Karnataka, Member of Parliament (Lok Sabha & Rajya Sabha), MLA Karnataka","1996-1997 (PM), 1994-1996 (CM), multiple terms as MP/MLA (1962–present)","Hassan (MP), Holenarasipura (MLA), Kanakapura (MP), other","Hassan, Bangalore Rural and others",Karnataka
100,KA2009PC23,Brother,H. D. Revanna,"Member of Karnataka Legislative Assembly, Minister for Public Works Department (PWD), Minister for Energy","1994–2008, 2013–2018, 2018–2023; multiple terms",Holénarasipura,Hassan,Karnataka
101,KA2009PC23,Wife,Anitha Kumaraswamy,Member of Karnataka Legislative Assembly,"2018–2023, 2013–2018",Ramanagara,Ramanagara,Karnataka
102,KA2009PC23,Son,Nikhil Kumaraswamy,Contested for Lok Sabha and Karnataka Legislative Assembly (unsuccessful),"2019 (LS Mandya), 2023 (Assembly Ramnagara)","Mandya (LS), Ramanagara (Assembly)","Mandya, Ramanagara",Karnataka
103,KA2009PC23,Nephew,Prajwal Revanna,"Member of Parliament, Lok Sabha",2019–present,Hassan,Hassan,Karnataka
104,KA2009PC26,Mother,Girija Shastry,"Deputy Mayor, Hubli-Dharwad Municipal Corporation",1985-1986,Unknown,Hubli-Dharwad,Karnataka
105,WB2009PC14,Daughter,Pratima Mondal,"Member of Parliament, Lok Sabha",2014–present,Jaynagar,South 24 Parganas,West Bengal
106,BR2009PC27,Spouse,Putul Kumari,Member of Parliament (Lok Sabha),2010,Banka,Banka,Bihar
107,WB2009PC36,,,,,,,
108,UP2009PC67,Father,Om Prakash Paswan,"MLA, Uttar Pradesh Legislative Assembly (Maniram constituency)",1989-1996,Maniram,Gorakhpur,Uttar Pradesh
109,UP2009PC67,Mother,Subhawati Devi,"MP, Lok Sabha (Bansgaon constituency)",1996-1998,Bansgaon,Gorakhpur,Uttar Pradesh
110,UP2009PC67,Brother,Vimlesh Paswan,"MLA, Uttar Pradesh Legislative Assembly (Chillupar/Bansgaon region, BJP ticket)",2017-2022,Chillupar,Gorakhpur,Uttar Pradesh
111,UP2009PC67,Uncle,Chandresh Paswan,"MLA, Uttar Pradesh Legislative Assembly (Maniram constituency, Samajwadi Party)",1996-2002,Maniram,Gorakhpur,Uttar Pradesh
112,RJ2009PC20,,,,,,,
113,AP2009PC32,,,,,,,
114,UP2009PC53,Son,Tanuj Punia,"Congress candidate in 2017 Uttar Pradesh Assembly election (Zaidpur); Spokesperson, Indian National Congress; Member of Parliament (Barabanki, 2024 - )","2017 (contested), 2024–present","Zaidpur (contested), Barabanki (MP)",Barabanki,Uttar Pradesh
115,UP2009PC53,Brother,Kripa Ram Punia,Former Haryana Minister,Unknown,Unknown,Unknown,Haryana
116,MH2009PC35,Father,Sharad Pawar,"Member of Parliament (Lok Sabha and Rajya Sabha), Chief Minister of Maharashtra, Union Minister, Founder of Nationalist Congress Party",1967–present (various terms),"Baramati (MP), multiple (MLA)",Pune (Baramati),Maharashtra
117,MH2009PC35,Cousin,Ajit Pawar,"Deputy Chief Minister of Maharashtra, Member of Legislative Assembly (MLA)",1991–present (various terms),Baramati (MLA),Pune,Maharashtra
118,MH2009PC35,Sister-in-law (Cousin's wife),Sunetra Pawar,Contested Lok Sabha Elections 2024 (Baramati Constituency),2024 (contested),Baramati,Pune,Maharashtra
119,JK2009PC01,,,,,,,
120,WB2009PC17,Spouse,Sudarshan Ghosh Dastidar,"Former Minister, Government of West Bengal",2011-2016,Unknown,Unknown,West Bengal
121,WB2009PC17,Paternal Uncle,Arun Moitra,Former Pradesh Congress President,Unknown,Unknown,Unknown,West Bengal
122,WB2009PC17,Maternal Uncle,Gurudas Dasgupta,Former Member of Indian Parliament (Lok Sabha and Rajya Sabha),"Lok Sabha (2004-2014), Rajya Sabha (1985-2000)","Panskura, Ghatal",Various,West Bengal
123,WB2009PC38,,,,,,,
124,GJ2009PC23,Father,Amarsinh Bhilabhai Chaudhary,"Chief Minister of Gujarat, Member of Parliament (Lok Sabha), Member of Gujarat Legislative Assembly","Chief Minister (1985-1989), MP (Lok Sabha: 1971-1977, 1980-1984, 1996-1997), MLA (various terms)","Vyara, Mandvi, Bardoli (various) ","Surat, Tapi",Gujarat
125,UP2009PC25,Spouse,Supriya Aron,"Mayor, Bareilly Municipal Corporation",2011–2016,Bareilly Municipal Corporation,Bareilly,Uttar Pradesh
126,UP2009PC25,Father,Dr. P.C. Aron,"Contested MLA election, Praja Socialist Party (not elected)",1962 (Contested),Bareilly,Bareilly,Uttar Pradesh
127,OR2009PC01,Father,Krupasindhu Bhoi,"Member of Parliament (Lok Sabha) - Sambalpur (four times), Padampur Assembly Segment (twice)","MP: Various terms prior to 2009, MLA: Various terms prior to 2009","Sambalpur (Lok Sabha), Padampur (Assembly)",Sambalpur/Bargarh,Odisha
128,RJ2009PC17,,,,,,,
129,AS2009PC06,,,,,,,
130,WB2009PC15,,,,,,,
131,WB2009PC18,Son,Sheikh Rabiul Islam,Member of West Bengal Legislative Assembly (MLA) from Haroa,2024-present,Haroa,North 24 Parganas,West Bengal
132,CG2009PC10,Son,Dinesh Kashyap,"Member of Parliament, Lok Sabha",2011–2019,Bastar,Bastar,Chhattisgarh
133,CG2009PC10,Son,Kedar Kashyap,"Member of Chhattisgarh Legislative Assembly, Cabinet Minister (Education, Tribal Affairs, PWD)",2003–2018,Narayanpur,Narayanpur,Chhattisgarh
134,UP2009PC61,Uncle,Ram Prasad Chaudhary,"Minister of Food & Civil Supplies, Uttar Pradesh; Member of Legislative Assembly (MLA)","Multiple terms, including 2007-2012",Khalilabad (and earlier constituencies including Basti region),Sant Kabir Nagar,Uttar Pradesh
135,BR2009PC24,,,,,,,
136,KA2009PC02,Spouse,Mangala Suresh Angadi,"Member of Parliament, Lok Sabha",2021-present,Belgaum,Belgaum,Karnataka
137,KA2009PC09,Brother,B. Sriramulu,"Member of Parliament (Lok Sabha), Minister in Government of Karnataka, MLA, BJP candidate 2024","2007–present (various terms as MLA and MP); Minister 2019–2023; MP (2014–2018, 2019–2024)","Bellary (Lok Sabha), Molakalmuru (Assembly)",Bellary/Chitradurga,Karnataka
138,OR2009PC20,,,,,,,
139,MP2009PC29,,,,,,,
140,UP2009PC78,,,,,,,
141,OR2009PC07,Son,Abhimanyu Sethi,Contested 2019 Lok Sabha election from Bhadrak (BJP candidate),2019,Bhadrak,Bhadrak,Odisha
142,BR2009PC26,,,,,,,
143,MH2009PC11,Father,Manoharbhai Patel,"MLA, Maharashtra Legislative Assembly (Congress)",Multiple terms in the 1960s–1970s (exact years unspecified in public records),Gondia,Gondia,Maharashtra
144,RJ2009PC09,,,,,,,
145,GJ2009PC22,,,,,,,
146,GJ2009PC15,Great-grandfather,S. R. Rana,"Political activist, founding member of the Paris Indian Society, Vice-President of the Indian Home Rule Society",Early 20th century,Not applicable,Not applicable,Not applicable
147,RJ2009PC23,,,,,,,
148,MP2009PC02,,,,,,,
149,MH2009PC23,,,,,,,
150,HR2009PC08,Father,Surender Singh,Minister in Government of Haryana; Member of Parliament (Lok Sabha),"Minister: Multiple terms; MP: 1986-1992, 1996-1998",Bhiwani (Lok Sabha); Tosham (Assembly),Bhiwani,Haryana
151,HR2009PC08,Mother,Kiran Choudhry,Minister in Government of Haryana; Member of Legislative Assembly (MLA),MLA: 2005-2024; Minister: Various terms,Tosham (Assembly),Bhiwani,Haryana
152,HR2009PC08,Paternal Grandfather,Bansi Lal,Chief Minister of Haryana; Union Minister; MP (Lok Sabha & Rajya Sabha); MLA,"CM: 1968–75, 1985–87, 1996–99; MP: multiple terms; Minister: 1970s–1980s",Bhiwani (Lok Sabha); Tosham (Assembly); others,Bhiwani,Haryana
153,HR2009PC08,Cousin,Anirudh Chaudhry,"Contested Tosham Assembly seat (2024), Political Candidate",2024,Tosham (Assembly),Bhiwani,Haryana
154,HR2009PC08,Paternal Uncle,Ranbir Singh Mahendra,"MLA, Haryana Speaker, Contested Parliamentary Seats",Multiple terms between 1977–2014,Bhiwani (Lok Sabha); Tosham (Assembly),Bhiwani,Haryana
155,AP2009PC14,Brother,Komatireddy Venkat Reddy,"Member of Parliament, Lok Sabha; former Minister for Roads and Buildings, Government of Telangana; former MLA","MLA (Multiple Terms), Minister (2009-2014), MP (2019-present)",Bhuvanagiri,Yadadri Bhuvanagiri,Telangana
156,MP2009PC19,Son,Deepak Joshi,"MLA for Bagli (2003-2008), MLA for Hatpipliya (2008-2018), Minister in Shivraj Singh Chouhan Government (2013-2018), Contested 2023 Assembly election from Khategaon (Congress)","2003-2008 (Bagli), 2008-2018 (Hatpipliya), 2013-2018 (Minister), 2023 (Congress candidate, Khategaon)","Bagli, Hatpipliya, Khategaon",Dewas,Madhya Pradesh
157,OR2009PC18,,,,,,,
158,KA2009PC07,Son,Ajay Singh,MLA (Member of Legislative Assembly),"2013–2018, 2018–2023",Jewargi,Kalaburagi,Karnataka
159,KA2009PC07,Son,Vijay Singh,MLC (Member of Legislative Council),2016–2022,Bidar Local Authorities,Bidar,Karnataka
160,KA2009PC07,Son-in-law,Chandra Singh,"Congress candidate aspirant (contested for ticket, not elected)",Attempted 2018,Bidar South,Bidar,Karnataka
161,KA2009PC04,,,,,,,
162,UP2009PC04,Father,Chaudhary Narain Singh,"Deputy Chief Minister of Uttar Pradesh, Member of Uttar Pradesh Legislative Assembly (Morna)","Deputy CM: 1967-1968, MLA: 1974-1980",Morna,Muzaffarnagar,Uttar Pradesh
163,UP2009PC04,Son,Chandan Chauhan,"Member of Parliament, Lok Sabha (Bijnor); Member of Uttar Pradesh Legislative Assembly (Meerapur)","Lok Sabha: 2024-present, MLA: 2022-2024",Bijnor (Lok Sabha); Meerapur (Vidhan Sabha),"Bijnor (Lok Sabha), Muzaffarnagar (Meerapur)",Uttar Pradesh
164,RJ2009PC02,Son,Ravi Shekhar Meghwal,"Contested Assembly Election (BJP candidate, Rajasthan)",2023,Khajuwala,Bikaner,Rajasthan
165,CG2009PC05,Father,Vijay Bhushan Singh Deo,"Member of Parliament (MP) from Rewa & Raigarh, Member of Legislative Assembly (MLA) Madhya Pradesh","MP (Exact years not specified, historically active circa 1950s-1960s); MLA (undated)","Rewa (MP), Raigarh (MP)","Rewa, Raigarh",Madhya Pradesh
166,CG2009PC05,Son,Yudhvir Singh Judeo,"MLA, Parliamentary Secretary, Chairman Chhattisgarh State Beverages Corp (Minister Rank)",MLA: 2008–2018; Parliamentary Sec: 2008-2013; Chairman: post-2013,Chandrapur,Janjgir-Champa,Chhattisgarh
167,CG2009PC05,Daughter-in-law,Sanyogita Singh Judeo,"Contested MLA (BJP Candidate) from Chandrapur 2018, 2023","Election Candidate: 2018, 2023",Chandrapur,Janjgir-Champa,Chhattisgarh
168,CG2009PC05,Son,Prabal Pratap Singh Judev,Contested MLA (BJP Candidate) from Kota 2023,Election Candidate: 2023,Kota,Bilaspur,Chhattisgarh
169,WB2009PC42,,,,,,,
170,WB2009PC37,Mother,Sandhya Bauri,"Member of Parliament (Lok Sabha), Bishnupur",1996-2009,Bishnupur,Bankura,West Bengal
171,OR2009PC10,Father,Ananga Udaya Singh Deo,"MLA, Minister in Odisha State Government","Multiple terms (1985-2024, various tenures)",Bolangir (various periods),Bolangir,Odisha
172,OR2009PC10,Grandfather,Rajendra Narayan Singh Deo,"Chief Minister of Odisha, MLA, MP","Chief Minister (1967-1971), MLA/MP various terms 1951-1971","Patnagarh, Bolangir",Bolangir,Odisha
173,OR2009PC10,Brother,Arkesh Singh Deo,"Active in politics, contested assembly elections",2019 Odisha Assembly Election (contested),Bolangir,Bolangir,Odisha
174,OR2009PC10,Paternal Cousin,Kanak Vardhan Singh Deo,"MLA, Minister, Deputy Chief Minister of Odisha, BJP","Multiple terms (1995-2024, various positions)",Patanagarh,Bolangir,Odisha
175,OR2009PC10,Paternal Cousin-in-law,Sangeeta Kumari Singh Deo,MP (Lok Sabha),"1999-2009, 2014-present",Bolangir,Bolangir,Odisha
176,OR2009PC10,Other Extended Relative,Kamakhya Prasad Singh Deo,"Former Union Minister, Senior Congress Leader, MP",1967-1999 (various Lok Sabha terms),Dhenkanal,Dhenkanal,Odisha
177,WB2009PC41,,,,,,,
178,UP2009PC14,,,,,,,
179,WB2009PC39,,,,,,,
180,BR2009PC33,Son,Sudhakar Singh,"Member of Bihar Legislative Assembly; Former Agriculture Minister, Bihar","MLA (from 2020), Minister (2022)",Ramgarh,Kaimur,Bihar
181,BR2009PC33,Son,Ajit Singh,"Contested as JD(U) candidate (joined JD(U) in 2022, previously not elected)","2022 (contested, not elected)",Unknown,Unknown,Bihar
182,KL2009PC11,,,,,,,
183,KA2009PC22,Son,Darshan Dhruvanarayana,Member of Karnataka Legislative Assembly,2023-present,Nanjangud,Mysuru,Karnataka
184,UP2009PC76,Nephew,Unknown,Contested for District Panchayat President,Unknown,Unknown,Chandauli,Uttar Pradesh
185,CH2009PC01,Son,Manish Bansal,Contested Punjab Assembly Election 2022 from Barnala; Making moves for contesting Haryana Assembly constituency (Congress),"2022 (Punjab), ongoing in Haryana","Barnala (Punjab), Panchkula (Haryana) - aspiring","Barnala (Punjab), Panchkula (Haryana)","Punjab, Haryana"
