FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
65,JK1967PC142,Extended family,Aga Syed Muntazir Mehdi,"PDP Candidate for Budgam By-election, Politician","2024, 2025 (contested elections)",Budgam,Budgam,Jammu & Kashmir
66,JK1967PC142,Extended family,Aga Syed Mohsin,BJP Candidate for Budgam By-election,2025 (contested election),Budgam,Budgam,Jammu & Kashmir
67,JK1967PC142,Extended family,Aga Syed Hassan,"Hurriyat Leader, Head of Anjuman-e-Sharie Shiayan, Politician",Various years,Unknown,Budgam,Jammu & Kashmir
68,UP1967PC363,,,,,,,
69,BR1967PC89,,,,,,,
70,GJ1967PC127,,,,,,,
71,AS1967PC47,Spouse,Abida Ahmed,"Member of Parliament, Lok Sabha",1977-1979,Bareilly,Bareilly,Uttar Pradesh
72,WB1967PC455,,,,,,,
73,WB1967PC450,Father,Khabeeruddin Ahmed,"Member, Central Legislative Assembly (British India)",1920-1926,Bengal (Muslim seat),Unknown,Bengal Presidency
74,MP1967PC164,,,,,,,
75,UP1967PC386,,,,,,,
76,BR1967PC87,Son,Ramendra Kumar,"Member of Parliament, Lok Sabha (Begusarai, Bihar); Member of Bihar Legislative Assembly",1996-2009 (MP Lok Sabha); MLA terms in Bihar Legislative Assembly (various years),"Begusarai (Lok Sabha), Teghra (Bihar Assembly)",Begusarai,Bihar
77,KA1967PC292,,,,,,,
78,KA1967PC273,,,,,,,
79,WB1967PC446,,,,,,,
80,BR1967PC58,,,,,,,
81,MP1967PC173,,,,,,,
82,AP1967PC05,,,,,,,
83,OR1967PC299,,,,,,,
84,BR1967PC83,Son,Kirti Azad,"Member of Parliament (Lok Sabha) for Darbhanga, multiple terms; Member of Delhi Legislative Assembly; contested and won elections under BJP, Congress, and All India Trinamool Congress","1999-2004, 2009-2014, 2014-2019 (Lok Sabha); 1993-1998 (Delhi MLA); 2024-present (Lok Sabha, Bardhaman-Durgapur)","Darbhanga, Bardhaman-Durgapur (West Bengal)","Darbhanga (Bihar), Bardhaman (West Bengal)","Bihar, Delhi, West Bengal"
85,BR1967PC83,Daughter-in-law,Poonam Azad,Contested 2020 Delhi Assembly Elections as an Aam Aadmi Party candidate for Sangam Vihar; later Indian National Congress member,"2020 (contested, not elected)",Sangam Vihar,New Delhi,Delhi
86,MH1967PC245,,,,,,,
87,OR1967PC305,,,,,,,
88,RJ1967PC337,Father,Maharaja Kishan Singh,Ruler and political head of Bharatpur State before independence,Unknown,Bharatpur State,Bharatpur,Rajasthan
89,RJ1967PC337,Brother,Raja Bachchu Singh (Girraj Saran Singh),"MP, Bharatpur (1952), MP, Mathura (1967), Minister in Bharatpur State (1946–48)","1952, 1967, 1946–48","Bharatpur, Mathura","Bharatpur, Mathura","Rajasthan, Uttar Pradesh"
90,RJ1967PC337,Brother,Raja Man Singh,"MLA, Deeg/Kumher/Weir multiple terms; MP candidate Bharatpur (1962)","1952, 1957, 1962, 1967, 1972, 1977, 1980; 1962 (Lok Sabha candidate)","Deeg, Kumher, Weir",Bharatpur,Rajasthan
91,RJ1967PC337,Son,Maharaja Vishvendra Singh,"MP, Bharatpur (1989, 1999, 2004); MLA, Nadbai and Deeg-Kumher (1993, 2013, 2018); Minister Rajasthan (2018–2023)","1989, 1999, 2004, 1993, 2013, 2018, 2018–2023","Bharatpur, Nadbai, Deeg-Kumher",Bharatpur,Rajasthan
92,RJ1967PC337,Daughter-in-law,Maharani Divya Singh,"MP, Bharatpur (1996); MLA, Deeg (2006 bypoll)","1996, 2006","Bharatpur, Deeg",Bharatpur,Rajasthan
93,RJ1967PC337,Niece,Krishnendra Kaur (Deepa),"MP, Bharatpur (1991); MLA, Deeg (1985, 1990, 1991, 2003, 2008, 2013), MLA, Nadbai (2013), Minister Rajasthan","1991, 1985, 1990, 1991, 2003, 2008, 2013","Bharatpur, Deeg, Nadbai",Bharatpur,Rajasthan
94,PB1967PC329,,,,,,,
95,GJ1967PC115,,,,,,,
96,RJ1967PC347,,,,,,,
97,MP1967PC149,,,,,,,
98,MH1967PC255,,,,,,,
99,MH1967PC232,,,,,,,
100,WB1967PC476,,,,,,,
101,MP1967PC175,,,,,,,
102,OR1967PC304,Son,Sriballav Panigrahi,"Member of Parliament (Lok Sabha), Member of Odisha Legislative Assembly, Cabinet Minister in Odisha","1984-1989 (MP), 1991-1998 (MP), 1971-1977 (MLA/Minister)","Deogarh (Lok Sabha), Unknown (MLA)",Sambalpur/Deogarh,Odisha
103,KA1967PC269,,,,,,,
104,KA1967PC295,,,,,,,
105,UP1967PC357,,,,,,,
106,RJ1967PC331,Father,Sadul Singh,None (no record of contesting political office found after verification),Unknown,Unknown,Unknown,Unknown
107,RJ1967PC331,Daughter-in-law (granddaughter-in-law),Siddhi Kumari,Member of Rajasthan Legislative Assembly,2008–present,Bikaner East,Bikaner,Rajasthan
108,BR1967PC93,,,,,,,
109,MP1967PC160,,,,,,,
110,UP1967PC416,Self,Sushila Rohatgi,"Member of Parliament (Lok Sabha, Rajya Sabha), Union Minister, Uttar Pradesh MLA, Leader of Opposition in UP Legislative Council","Lok Sabha: 1967-1970, 1971-1977; Rajya Sabha: 1985; Uttar Pradesh MLA: 1962-1967","Bilhaur (Lok Sabha), Unnao (UP Assembly)","Kanpur Nagar (for Bilhaur), Unnao (for Assembly)",Uttar Pradesh
111,UP1967PC416,Great-grandfather,Madan Mohan Malaviya,"President, Indian National Congress (four times) and founder, Banaras Hindu University; member of various legislative councils","INC President: 1909, 1918, 1930, 1932; Member of Imperial Legislative Council: 1902-1919",N/A,Varanasi,Uttar Pradesh
112,WB1967PC477,,,,,,,
113,AP1967PC03,,,,,,,
114,OR1967PC311,Son,Raj Raj Singh Deo,Member of Parliament (Lok Sabha),1967–1971,Bolangir,Bolangir,Orissa
115,OR1967PC311,Grandson,Kanak Vardhan Singh Deo,"Member of Legislative Assembly (Odisha), Cabinet Minister (Odisha)",1995–Present (MLA); Various spells as minister,Patanagarh,Bolangir,Odisha
116,MH1967PC229,,,,,,,
117,MH1967PC228,Daughter,Roza Deshpande,"Member of Parliament, Lok Sabha (CPI)",1977–1980,Bombay South Central,Mumbai,Maharashtra
118,MH1967PC231,Sister,Tara Govind Sapre,"Member of Parliament, Lok Sabha (elected in bypoll after S.G. Barve's demise)",1967-1971,Bombay North East,Mumbai,Maharashtra
119,MH1967PC230,,,,,,,
120,MH1967PC227,Brother,Michael Fernandes,"Trade Union Leader, Socialist Activist (contested, not elected to public office)",Approx. 1970s–1990s,Unknown,Unknown,"Maharashtra, Karnataka"
121,MH1967PC227,Brother,Lawrence Fernandes,"Socialist Political Leader; active in socialist party politics, known to have held positions in trade unions and socialist circles",Approx. 1960s–1980s,Unknown,Unknown,Karnataka
122,GJ1967PC129,,,,,,,
123,UP1967PC361,,,,,,,
124,UP1967PC430,,,,,,,
125,MH1967PC239,,,,,,,
126,GJ1967PC132,,,,,,,
127,WB1967PC474,Son,Somnath Chatterjee,"Member of Parliament, Lok Sabha; Speaker of Lok Sabha (2004–2009)",1971–2009,"Burdwan, Bolpur, Jadavpur and others","Burdwan, Birbhum (primarily)",West Bengal
128,BR1967PC92,,,,,,,
129,AS1967PC42,Spouse,Arun Kumar Chanda,"Social worker, freedom fighter, and political activist (held office in public and social bodies, including leadership roles in the Congress but did not serve as MLA/MP/minister directly before his death in 1947)","Before 1947 (pre-independence era, organizational leadership roles in Congress and social bodies)",N/A,Cachar,Assam
130,WB1967PC457,,,,,,,
131,WB1967PC456,Brother,Sukumar Sen,"Chief Election Commissioner of India, Sudan and Nepal","1950-1958 (India), 1959 (Sudan), 1959 (Nepal)",Not applicable,Not applicable,Not applicable
132,WB1967PC458,,,,,,,
133,UP1967PC409,,,,,,,
134,KA1967PC282,,,,,,,
135,HP1967PC513,,,,,,,
136,MH1967PC247,,,,,,,
137,UP1967PC403,,,,,,,
138,CH1967PC498,,,,,,,
139,DL1967PC504,,,,,,,
140,BR1967PC61,,,,,,,
141,BR1967PC99,Grandson,Uday Bhan Narayan Singh,"State executive member, BJP; former independent director in Jharkhand Industrial Area Development Authority",Unknown,Unknown,Unknown,Jharkhand
142,OR1967PC306,,,,,,,
143,MP1967PC172,,,,,,,
144,TN1967PC195,,,,,,,
145,KA1967PC287,,,,,,,
146,KA1967PC293,,,,,,,
147,MH1967PC246,,,,,,,
148,TN1967PC188,,,,,,,
149,KL1967PC495,Son,A. Sampath,"Member of Parliament, Attingal (Lok Sabha), CPI(M)","1996-1998, 2009-2019",Attingal,Thiruvananthapuram,Kerala
150,KL1967PC495,Son,A. Kasthuri (Kasturi Anirudhan),"District President, Hindu Aikya Vedi; candidate for BJP, Thycaud ward (Thiruvananthapuram Corporation)",2025–present (Hindu Aikya Vedi); 2025 (BJP candidate),Thycaud (Corporation Ward/Local Body),Thiruvananthapuram,Kerala
151,RJ1967PC346,,,,,,,
152,KA1967PC274,Father,J. Bade Saheb,"Member, Democratic Party; public work in local bodies",Pre-independence (Exact years unknown),Unknown,Jagalur,Mysore
153,KA1967PC274,Grandfather,Fakir Saheb,"Member, Democratic Party; public work in local bodies",Pre-independence (Exact years unknown),Unknown,Jagalur,Mysore
154,AP1967PC21,Father-in-law,Nandamuri Taraka Rama Rao (N.T. Rama Rao),Chief Minister of Andhra Pradesh; Founder and President of Telugu Desam Party (TDP),"1983-1989, 1994-1995 (CM); 1982-1996 (TDP President)",Hindupur,Anantapur,Andhra Pradesh
155,AP1967PC21,Wife,Nara Bhuvaneswari,Contested for Andhra Pradesh Legislative Council (MLC) seat (unsuccessful),2021,"MLC election, Local Authorities",Unknown,Andhra Pradesh
156,AP1967PC21,Son,Nara Lokesh,"Minister for Information Technology, Panchayat Raj and Rural Development; Member of Andhra Pradesh Legislative Council (MLC)",2017-2019 (Minister); 2015-present (MLC),"MLC (elected by MLAs), Mangalagiri (contested 2019)",Guntur,Andhra Pradesh
157,AP1967PC21,Cousin-in-law,Daggubati Purandeswari,Union Minister of State (Commerce and Human Resource Development); MP (Lok Sabha),"2004-2014 (Minister & MP); 2019-present (MP, BJP AP President)","Visakhapatnam, Bapatla, Rajahmundry","Visakhapatnam, Guntur, East Godavari",Andhra Pradesh
158,AP1967PC21,Brother-in-law,Nandamuri Harikrishna,Rajya Sabha MP; Minister for Road Transport,1996-2008 (MP); 1996-1999 (Minister),Rajya Sabha (elected from Andhra Pradesh),Statewide,Andhra Pradesh
159,AP1967PC21,Brother-in-law,Nandamuri Balakrishna,MLA (Member of Andhra Pradesh Legislative Assembly),2014-present,Hindupur,Anantapur,Andhra Pradesh
160,AP1967PC21,Nephew-in-law,Nandamuri Suhasini,Contested Kukatpally Assembly constituency (unsuccessful),2018,Kukatpally,Medchal-Malkajgiri,Telangana
161,TN1967PC202,,,,,,,
162,WB1967PC466,,,,,,,
163,WB1967PC438,,,,,,,
164,TN1967PC194,,,,,,,
165,OR1967PC302,,,,,,,
166,GJ1967PC128,,,,,,,
167,DH1967PC499,Son,Mohanbhai Sanjibhai Delkar,"Member of Parliament, Lok Sabha (Dadra & Nagar Haveli)","1989–2009, 2019–2021",Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli
168,MH1967PC233,Father,Vikramshah Pantangshah Mukne,Koli Raja (King) of Jawhar State (princely state),1917–1928,Jawhar State,Thane,Bombay Presidency (now Maharashtra)
169,MH1967PC233,Mother,Rajmata Saguna Bai Mukne,Regent of Jawhar State,c. 1928–1938,Jawhar State,Thane,Bombay Presidency (now Maharashtra)
170,GJ1967PC123,,,,,,,
171,MP1967PC170,,,,,,,
172,BR1967PC71,Spouse,Kishori Sinha,"Member of Parliament, Lok Sabha","1980-1984, 1984-1989",Vaishali,Vaishali,Bihar
173,BR1967PC71,Son,Nikhil Kumar,"Member of Parliament, Lok Sabha; Governor of Nagaland and Kerala","Lok Sabha: 1984-1989, Governor: 2009-2013 (Nagaland), 2013-2014 (Kerala)",Aurangabad,Aurangabad,Bihar
174,BR1967PC71,Daughter-in-law,Shyama Singh,"Member of Parliament, Lok Sabha",1999-2004,Aurangabad,Aurangabad,Bihar
175,WB1967PC440,,,,,,,
176,RJ1967PC335,,,,,,,
177,UP1967PC437,,,,,,,
178,DL1967PC505,,,,,,,
179,UP1967PC393,,,,,,,
180,BR1967PC101,,,,,,,
181,GJ1967PC116,,,,,,,
182,MP1967PC180,,,,,,,
183,TN1967PC204,,,,,,,
184,KA1967PC291,,,,,,,
185,KA1967PC290,,,,,,,
186,OR1967PC315,,,,,,,
187,AS1967PC45,,,,,,,
188,MH1967PC237,,,,,,,
189,WB1967PC453,,,,,,,
190,AS1967PC55,,,,,,,
191,TN1967PC207,,,,,,,
192,UP1967PC387,,,,,,,
193,BR1967PC81,,,,,,,
194,MP1967PC165,Son,Vikram Gangadhar Tamaskar,"Member of Parliament, Lok Sabha",1980,Durg,Durg,Madhya Pradesh
195,DL1967PC503,,,,,,,
196,AP1967PC11,,,,,,,
197,KL1967PC487,Cousin,A. K. Damodaran,"Indian Administrative Service official, believed to have contested/served in Kerala public service reforms and policy-making, extended political influence",Unknown,Unknown,Unknown,Kerala
198,UP1967PC423,,,,,,,
199,UP1967PC418,,,,,,,
200,UP1967PC379,,,,,,,
201,UP1967PC420,,,,,,,
202,UP1967PC410,,,,,,,
203,PB1967PC317,,,,,,,
204,PB1967PC318,,,,,,,
205,UP1967PC424,,,,,,,
206,GJ1967PC118,,,,,,,
207,RJ1967PC330,,,,,,,
208,UP1967PC354,,,,,,,
209,AS1967PC48,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
210,BR1967PC98,,,,,,,
211,WB1967PC464,,,,,,,
212,UP1967PC402,,,,,,,
213,UP1967PC396,,,,,,,
214,BR1967PC100,,,,,,,
215,TN1967PC205,,,,,,,
216,BR1967PC80,,,,,,,
217,GJ1967PC124,Father,Sir Homi Mody,"Governor of Uttar Pradesh, Member of Constituent Assembly of India","Governor: 1946-1947, Constituent Assembly: 1946-1950",Unknown,Unknown,"Uttar Pradesh (Governor), National (Constituent Assembly)"
218,UP1967PC385,Spouse,J. B. Kripalani (Acharya Kripalani),"President of Indian National Congress (1946-1947), Member of Lok Sabha (1952-1967), Founder of Kisan Mazdoor Praja Party and Praja Socialist Party","1946-1947 (INC President), 1952-1957, 1957-1962, 1963-1967 (Lok Sabha), 1951-1954 (Founder/President, KMPP and PSP)",Multiple (included Faizabad and other seats in Uttar Pradesh),"Multiple, including Faizabad",Uttar Pradesh
219,BR1967PC59,,,,,,,
220,AP1967PC12,Son-in-law,Kavuri Sambasiva Rao,"Member of Parliament (Lok Sabha), Union Minister",1998–2014,Eluru,West Godavari,Andhra Pradesh
221,AP1967PC12,Nephew,Maganti Murali Mohan,Member of Parliament (Lok Sabha),2014–2019,Rajahmundry,East Godavari,Andhra Pradesh
222,AP1967PC12,Nephew,Venu Thottempudi,"None (public figure, but not contested/held office)",Unknown,Unknown,Unknown,Unknown
223,AP1967PC12,Nephew,Maganti Rajendra Prasad,"Chairman, Soma Enterprise Limited (no record of contesting/holding political office)",Unknown,Unknown,Unknown,Unknown
224,MP1967PC151,Mother,Vijaya Raje Scindia,"Lok Sabha MP (Guna, Bhind, Gwalior); Senior leader of Congress, Swatantra Party, Jana Sangh, and BJP",1957-1998,"Guna, Bhind, Gwalior (multiple terms/years)","Guna, Bhind, Gwalior",Madhya Pradesh
225,MP1967PC151,Son,Madhavrao Scindia,"Lok Sabha MP (Guna, Gwalior); Union Minister; Member of Congress, Janata Party, Jan Sangh",1971-2001,"Guna, Gwalior","Guna, Gwalior",Madhya Pradesh
226,MP1967PC151,Grandson,Jyotiraditya Scindia,"Lok Sabha MP (Guna, Gwalior); Union Minister; Member of Congress, later BJP; Rajya Sabha MP",2002-Present,"Guna, Rajya Sabha",Guna,Madhya Pradesh
227,MP1967PC151,Daughter,Vasundhara Raje Scindia,"MLA (Rajasthan, Madhya Pradesh); Chief Minister of Rajasthan; Lok Sabha MP (5 terms, MP & Rajasthan); Senior BJP Leader",1985-Present,"Dholpur, Jhalrapatan (Rajasthan); Gwalior (Parliament)","Dholpur, Jhalawar, Gwalior","Rajasthan, Madhya Pradesh"
228,MP1967PC151,Daughter,Yashodhara Raje Scindia,"MLA, Minister of State (Madhya Pradesh Assembly, Shivpuri); BJP leader",1998-2023,Shivpuri,Shivpuri,Madhya Pradesh
229,AP1967PC16,,,,,,,
230,PB1967PC321,Self,Diwan Chand Sharma,"Member of Parliament (Lok Sabha), 1st (Hoshiarpur), 2nd, 3rd, and 4th (Gurdaspur)",1952-1967,"Hoshiarpur (1st Lok Sabha); Gurdaspur (2nd, 3rd, 4th Lok Sabha)",Hoshiarpur; Gurdaspur,Punjab
231,HR1967PC138,,,,,,,
232,MP1967PC150,,,,,,,
233,BR1967PC64,,,,,,,
234,UP1967PC412,,,,,,,
235,HP1967PC511,,,,,,,
236,UP1967PC431,,,,,,,
237,UP1967PC370,,,,,,,
238,KA1967PC286,,,,,,,
239,UP1967PC427,,,,,,,
240,MH1967PC267,,,,,,,
241,BR1967PC102,Younger Brother,Kamakhya Narain Singh,"MLA and Cabinet Minister, Bihar",1952-62 and 1967–74 (Assembly); 1967-72 (Cabinet Minister),"Ramgarh (State Assembly, historical context)",Hazaribagh,Bihar [1947 - 1999]
242,RJ1967PC338,,,,,,,
243,AP1967PC24,,,,,,,
244,HR1967PC140,,,,,,,
245,WB1967PC462,,,,,,,
246,MP1967PC174,,,,,,,
247,PB1967PC322,,,,,,,
248,KA1967PC278,,,,,,,
249,WB1967PC459,,,,,,,
250,AP1967PC30,Spouse,Vimalabai Melkote,"First Chairperson, Hyderabad State Social Welfare Advisory Board; known freedom fighter and prominent leader in social-political institutions",Post-Independence (exact years unspecified),Not applicable,Hyderabad,Andhra Pradesh/Hyderabad State
251,MP1967PC179,,,,,,,
252,MN1967PC516,,,,,,,
253,MP1967PC169,Son,Manmohan Das,"Contested Assembly Elections, Madhya Pradesh (INC)","1980 (contested, not elected)",Jabalpur,Jabalpur,Madhya Pradesh
254,MP1967PC169,Grandson,Chandra Mohan Das,"Active in local politics (INC), known for party organization work in Jabalpur area","1980s–1990s (active, no confirmed legislative office)",Jabalpur (local party roles),Jabalpur,Madhya Pradesh
255,BR1967PC68,,,,,,,
256,RJ1967PC334,Step-son,Bhawani Singh,"Contested Lok Sabha Elections, Jaipur","1984 (contested, not elected)",Jaipur,Jaipur,Rajasthan
257,RJ1967PC334,Granddaughter,Diya Kumari,"Member of Parliament, Lok Sabha",2019–present,"Rajsamand (2019), Jaipur (2024)","Rajsamand, Jaipur",Rajasthan
258,OR1967PC300,,,,,,,
259,UP1967PC414,,,,,,,
260,MH1967PC238,,,,,,,
261,MH1967PC253,,,,,,,
262,RJ1967PC349,,,,,,,
263,WB1967PC439,,,,,,,
264,JK1967PC147,Father,Thakur Das Malhotra,Member of Lok Sabha,Until 1959,Jammu,Unknown,Jammu & Kashmir
265,GJ1967PC112,,,,,,,
266,BR1967PC104,,,,,,,
267,BR1967PC85,,,,,,,
268,WB1967PC444,,,,,,,
269,MP1967PC159,Spouse,Guru Agam Das,"Member of Parliament, Lok Sabha",Early 1950s until 1955,Bilaspur-Durg-Raipur,Unknown,Madhya Pradesh
270,UP1967PC400,,,,,,,
271,BR1967PC96,,,,,,,
272,MP1967PC183,,,,,,,
273,HR1967PC137,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
274,RJ1967PC343,Son,Hemant Singh,"Titular Maharaja, Dholpur; Political figure (former)","1972–present (titular role, not direct public office); Contested and involved in political activities",N/A,Dholpur,Rajasthan
275,RJ1967PC343,Daughter-in-law,Vasundhara Raje,Chief Minister; MP (Lok Sabha); MLA; Union Minister,"MP Lok Sabha: 1989–2003 (various terms Jhalawar); Chief Minister: 2003–2008, 2013–2018; MLA: Multiple terms",Jhalawar,Jhalawar,Rajasthan
276,RJ1967PC343,Grandson,Dushyant Singh,MP (Lok Sabha),2004–present (Jhalawar-Baran),Jhalawar-Baran,"Jhalawar, Baran",Rajasthan
277,RJ1967PC343,Co-grandparent-in-law,Vijayaraje Scindia,MP (Lok Sabha); Senior BJP leader,"1957–1998 (various terms, Gwalior and other constituencies)","Gwalior, various",Gwalior,Madhya Pradesh
278,RJ1967PC343,Co-grandparent-in-law,Jivajirao Scindia,"Last ruling Maharaja, Gwalior; Political figure (symbolic, later years)","pre-1947 (Maharaja), symbolic/ceremonial role post-independence",N/A,Gwalior,Madhya Pradesh
279,UP1967PC413,Sibling,Pyarelal Nayyar,"Personal Secretary to Mahatma Gandhi (played influence in Gandhian/independence era public affairs, though not an elected office)",1930s-1948,N/A,N/A,N/A
280,UP1967PC413,Sibling,Sushila Nayyar,"Union Minister of Health; Member of Parliament (multiple terms, including Jhansi 1957, 1962, 1977)",1952-1977,Jhansi,Jhansi,Uttar Pradesh
281,WB1967PC468,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
282,RJ1967PC332,,,,,,,
283,RJ1967PC351,Father,Motilal Sanghi,"None known; eminent businessman, no record of political office or election contest",Unknown,Unknown,Unknown,Unknown
284,RJ1967PC351,Brother,A.K. Sanghi,"None found; business leader, did not hold or contest political office",Unknown,Unknown,Unknown,Unknown
