FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
24,GA2022AC21,Son,Ritesh Ravi Naik,"Chairperson, Ponda Municipal Council",April 2025 - Present,Ponda,North Goa,Goa
25,GA2022AC21,Son,Roy Naik,Contested Assembly Election (details about specific office/constituency unclear but noted as contesting elections),Unknown,Unknown,Unknown,Goa
26,GA2022AC22,Daughter,Gauri Shirodkar,"Zilla Panchayat member (Siroda), Contested and won local elections",2025,Siroda Zilla Panchayat,North Goa,Goa
27,GA2022AC22,Brother,Megnath Shirodkar,Elected Panchayat Member (Ward 8),2022,Shiroda Panchayat,North Goa,Goa
28,GA2022AC22,Sister-in-law,Mugdha Shirodkar,Elected Panchayat Member (Ward 9),2022,Shiroda Panchayat,North Goa,Goa
29,GA2022AC22,Brother-in-law,Bharati Amit Shirodkar,Elected Panchayat Member (Ward 10),2022,Shiroda Panchayat,North Goa,Goa
30,GA2022AC23,Brother,Deepak Dhavalikar,Former Minister; MLA for Priol; Contested multiple elections (MGP),"MLA 2012-2017; Contested 2017, 2019, 2022",Priol,North Goa,Goa
31,GA2022AC24,Spouse,Shraddha Amonkar,"Councillor, Mormugao Municipal Council",2017–present,Mormugao,South Goa,Goa
32,GA2022AC25,Spouse,Shami Salkar,"Councillor, Mormugao Municipal Council",2021-present,Mormugao Municipal Council Ward,South Goa,Goa
33,GA2022AC26,,,,,,,
34,GA2022AC27,Wife,Merciana Vas,Zilla Panchayat Member (elected)/Independent Candidate for Zilla Panchayat,"By-election win date not specified, candidate in 2025",Sancoale (Zilla Panchayat) / Cortalim (contesting 2025),South Goa,Goa
35,GA2022AC28,,,,,,,
36,GA2022AC29,,,,,,,
37,GA2022AC30,Uncle,Ravindra Kelekar,"Contested Lok Sabha elections (Independent), noted political activist, literary figure","Contested 1963, 1967, 1971",South Goa,South Goa,Goa
38,GA2022AC31,,,,,,,
39,GA2022AC32,,,,,,,
40,GA2022AC33,,,,,,,
41,GA2022AC34,Father,Joaquim Alemao,"Former Urban Development Minister, Former MLA","2002-2012 (MLA, approximate)",Cuncolim,South Goa,Goa
42,GA2022AC34,Uncle,Churchill Alemao,"Former Chief Minister, Former MP, Former MLA","Multiple terms since 1989; MP (1996-1998, 2004-2007); CM (1990); MLA (multiple terms), last held 2017-2022",Benaulim,South Goa,Goa
43,GA2022AC34,Cousin,Valanka Alemao,"Contested 2022 Assembly Election, ex-President South Goa Congress",Contested 2022,Navelim,South Goa,Goa
44,GA2022AC34,Cousin,Warren Alemao,Contested local and expected assembly elections; Involved in consultations ahead of 2027,"Contested various (dates and specific offices not always public), involved 2025/2027",Benaulim,South Goa,Goa
45,GA2022AC35,,,,,,,
46,GA2022AC36,,,,,,,
47,GA2022AC37,,,,,,,
48,GA2022AC38,,,,,,,
49,GA2022AC39,,,,,,,
50,GA2022AC40,Spouse,Savita Tawadkar,"Contested Panchayat Elections, Poinguinim",2022 (contested),"Poinguinim (Ward 9, Amonem)",South Goa,Goa
