FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
20,JK2024AC17,Father,Mian Altaf Ahmad,"Member of Parliament, Former Minister, MLA (Multiple terms)",1987–2024 (various terms),"Kangan (Assembly), Anantnag-Rajouri (Lok Sabha)","Ganderbal (Assembly), Anantnag/Rajouri (Lok Sabha)",Jammu and Kashmir
21,JK2024AC17,Grandfather,Mian Bashir Ahmad,"Member of Jammu & Kashmir Legislative Assembly, Minister",1972–1987 (various terms),Kangan,Ganderbal,Jammu and Kashmir
22,JK2024AC18,Father,Dr. Farooq Abdullah,"Chief Minister of Jammu and Kashmir (multiple terms); Member of Parliament; President, Jammu & Kashmir National Conference","1982–1984, 1986–1990, 1996–2002 (CM); 1980–2019 (MP, various terms)",Srinagar (Lok Sabha); Ganderbal (Assembly),Srinagar; Ganderbal,Jammu and Kashmir
23,JK2024AC18,Grandfather,Sheikh Abdullah,"Prime Minister (1948–1953), Chief Minister (1975–1982), Founder President, Jammu & Kashmir National Conference","1948–1953, 1975–1982",Ganderbal,Ganderbal,Jammu and Kashmir
24,JK2024AC18,Uncle,Sheikh Mustafa Kamal,"Minister and MLA, Jammu & Kashmir Legislative Assembly","1987–2014 (MLA & Minister, various terms)","Hazratbal, Gulmarg","Srinagar, Baramulla",Jammu and Kashmir
25,JK2024AC18,Sons,Zahir Abdullah,"Contested: Took active role in 2024 campaign, public political commentary, canvassing (not formally elected office as of Jan 2026)",2024–present (active involvement),"Ganderbal, Srinagar (campaign involvement)","Ganderbal, Srinagar",Jammu and Kashmir
26,JK2024AC18,Sons,Zamir Abdullah,"Contested: Took active role in 2024 campaign, public political commentary, canvassing (not formally elected office as of Jan 2026)",2024–present (active involvement),"Ganderbal, Srinagar (campaign involvement)","Ganderbal, Srinagar",Jammu and Kashmir
27,JK2024AC19,Father,Ali Mohammad Sagar,"MLA (Khanyar, Batamaloo), General Secretary, Former Minister (multiple portfolios: Rural Development, Housing & Urban Development, Law & Parliamentary Affairs), Jammu & Kashmir National Conference","1983–present (7 terms, continuously since 1983)","Khanyar, Batamaloo (prior to delimitation)",Srinagar,Jammu and Kashmir
28,JK2024AC20,Son,Salman Sagar,"MLA (Hazratbal) and Provincial Youth President, National Conference; Former Mayor of Srinagar Municipal Corporation","Former Mayor (2018-2020), MLA from 2024",Hazratbal,Srinagar,Jammu and Kashmir
29,JK2024AC21,,,,,,,
30,JK2024AC22,Father,Sheikh Ghulam Qadir Pardesi,"Member of Legislative Council (MLC), Jammu and Kashmir",Unknown,Unknown,Unknown,Jammu and Kashmir
31,JK2024AC23,,,,,,,
32,JK2024AC24,Father,Sadiq Ali,"MLA, National Conference (NC) legislator; Contested multiple elections, including as an independent",Elected MLA in 1996 and served multiple terms until the late 2000s,"Zadibal (also contested from Zadibal as independent, NC MLA from Srinagar area)",Srinagar,Jammu and Kashmir
33,JK2024AC25,,,,,,,
34,JK2024AC26,Son,Dr. Waleed Tariq Karra,"Congress party worker, in charge of constituency developmental works; prepared to contest 2024 Assembly elections from Eidgah but withdrew per pre-poll alliance",2025-present (active as a political party worker and unofficial representative for Central Shalteng); planned candidacy for 2024,Central Shalteng (works committee); Eidgah (planned),Srinagar,Jammu and Kashmir
35,JK2024AC27,Father,Farooq Abdullah,Chief Minister of Jammu & Kashmir; Member of Parliament; President of Jammu and Kashmir National Conference,"Chief Minister: 1982-1984, 1986-1990, 1996-2002, 2009; MP: various terms; NC President: various terms","Srinagar (Lok Sabha), various Assembly segments",Srinagar,Jammu and Kashmir
36,JK2024AC27,Grandfather,Sheikh Abdullah,Prime Minister and Chief Minister of Jammu & Kashmir; Founder of Jammu and Kashmir National Conference,Prime Minister: 1948-1953; Chief Minister: 1975-1982,Various,Srinagar,Jammu and Kashmir
37,JK2024AC27,Uncle,Sheikh Mustafa Kamal,"MLA; Former Cabinet Minister; Senior Leader, Jammu and Kashmir National Conference",Multiple terms from 1983 onwards,"Gulmarg, Tangmarg",Baramulla,Jammu and Kashmir
38,JK2024AC27,Sons,Zahir Abdullah,"Actively campaigning for Jammu and Kashmir National Conference; Politician in making (joined assembly election campaign, public speeches)","2024-present (campaigns, not elected office as of Jan 2026)","Budgam, Ganderbal (campaign), North Kashmir regions",Budgam/Ganderbal,Jammu and Kashmir
39,JK2024AC27,Sons,Zamir Abdullah,"Actively campaigning for Jammu and Kashmir National Conference; Politician in making (joined assembly election campaign, public speeches)","2024-present (campaigns, not elected office as of Jan 2026)","Budgam, Ganderbal (campaign), North Kashmir regions",Budgam/Ganderbal,Jammu and Kashmir
40,JK2024AC28,,,,,,,
41,JK2024AC29,,,,,,,
42,JK2024AC30,,,,,,,
43,JK2024AC31,,,,,,,
44,JK2024AC32,,,,,,,
45,JK2024AC33,Father,Ali Mohammad Naik,"Former Speaker, Jammu and Kashmir Legislative Assembly; Former Member of Parliament (Lok Sabha)","Speaker (1996–2002), MP (1998–1999)","Tral (Assembly), Anantnag (Lok Sabha)",Pulwama/Anantnag,Jammu and Kashmir
46,JK2024AC34,Grandfather,Abdul Rehman Para,"Congress politician and social activist, also a known worker of the PDP patron Mufti Mohammad Sayeed",Unknown,Unknown,Unknown,Jammu and Kashmir
47,JK2024AC35,,,,,,,
48,JK2024AC36,,,,,,,
49,JK2024AC37,,,,,,,
50,JK2024AC38,Father,Wali Mohammad Itoo,Speaker of the Jammu and Kashmir Legislative Assembly; Senior National Conference leader,Speaker: Unknown (active until assassination in 1994),Unknown,Kulgam,Jammu and Kashmir
51,JK2024AC39,,,,,,,
52,JK2024AC40,,,,,,,
53,JK2024AC41,,,,,,,
54,JK2024AC42,,,,,,,
55,JK2024AC43,,,,,,,
56,JK2024AC44,,,,,,,
57,JK2024AC45,Father,Abdul Gani Shah Veeri,"Former Minister, Member of Legislative Assembly (MLA)",Multiple terms until 2018,Bijbehara,Anantnag,Jammu and Kashmir
58,JK2024AC46,,,,,,,
59,JK2024AC47,Father,Haji Ghulam Rasool Wani,Contested as an independent candidate (engineer-turned-politician); businessman and founder of educational institutions,"2008 (contested), not elected",Unknown,Anantnag,Jammu and Kashmir
60,JK2024AC48,,,,,,,
61,JK2024AC49,Father,Ajit Parihar,"BJP Leader, Kishtwar",Unknown - 2018 (until his death),Kishtwar,Kishtwar,Jammu and Kashmir
62,JK2024AC49,Uncle,Anil Parihar,"District BJP Leader, General Secretary",Unknown - 2018 (until his death),Kishtwar,Kishtwar,Jammu and Kashmir
63,JK2024AC50,,,,,,,
64,JK2024AC51,,,,,,,
65,JK2024AC52,,,,,,,
66,JK2024AC53,,,,,,,
67,JK2024AC54,,,,,,,
68,JK2024AC55,,,,,,,
69,JK2024AC56,,,,,,,
70,JK2024AC57,,,,,,,
71,JK2024AC58,,,,,,,
72,JK2024AC59,Father,Lala Shiv Charan Gupta,Member of Jammu and Kashmir Legislative Assembly (MLA),"Multiple terms (exact years not specified, but described as MLA 4 times)",Udhampur,Udhampur,Jammu and Kashmir
73,JK2024AC60,,,,,,,
74,JK2024AC61,Uncle,Bhim Singh,Founder and President of Jammu and Kashmir National Panthers Party; MLA (multiple terms); Member of Parliament (Rajya Sabha),1982–2016 (various terms as MLA/MP/Party President),"Udhampur, Ramnagar",Udhampur,Jammu and Kashmir
75,JK2024AC61,Cousin,Harsh Dev Singh,"Chairman, Jammu and Kashmir National Panthers Party; former Cabinet Minister; former MLA (multiple terms)",2002–2014 (as MLA/minister/party leader),Ramnagar,Udhampur,Jammu and Kashmir
76,JK2024AC61,Cousin,Ankit Love,"Founder and Leader, One Love Party (United Kingdom); Mayoral candidate for London",2016 (Mayor candidate); ongoing (party leader),London (UK/overseas),London,England
77,JK2024AC62,,,,,,,
78,JK2024AC63,,,,,,,
79,JK2024AC64,,,,,,,
80,JK2024AC65,,,,,,,
81,JK2024AC66,,,,,,,
82,JK2024AC67,,,,,,,
83,JK2024AC68,,,,,,,
84,JK2024AC69,Father,Som Nath Manyal,Retired politician,Unknown,Unknown,Unknown,Jammu and Kashmir
85,JK2024AC70,,,,,,,
86,JK2024AC71,,,,,,,
87,JK2024AC72,,,,,,,
88,JK2024AC73,,,,,,,
89,JK2024AC74,,,,,,,
90,JK2024AC75,,,,,,,
91,JK2024AC76,Spouse,Priya Sethi,"Former Minister of State, Jammu and Kashmir; Social Activist; Senior BJP Leader","2015-2018 (Minister), Active politician since 2007","N/A (Held Ministerial post, not elected MLA)",Jammu,Jammu and Kashmir
92,JK2024AC77,Brother,Jitendra Singh,"Union Minister of State (Independent Charge) for Science and Technology, Minister of State in the Prime Minister’s Office and Personnel, Public Grievances & Pensions, Department of Atomic Energy, and Department of Space; Member of Parliament (Lok Sabha) from Udhampur",2014–present,Udhampur,Udhampur,Jammu and Kashmir
93,JK2024AC77,Daughter,Devyani Singh Rana,"Vice President, Bharatiya Janata Yuva Morcha (BJYM) Jammu & Kashmir; likely BJP candidate from Nagrota (2025 by-election, after Devender Singh Rana's death)",2025–present,Nagrota (anticipated),Jammu,Jammu and Kashmir
94,JK2024AC78,,,,,,,
95,JK2024AC79,Brother,Madan Lal Sharma,"Member of Parliament (Lok Sabha), Jammu-Poonch constituency",2004–2014,Jammu-Poonch,Jammu,Jammu and Kashmir
96,JK2024AC80,,,,,,,
97,JK2024AC81,,,,,,,
98,JK2024AC82,Father,Madan Lal Sharma,Member of Parliament (Lok Sabha) from Jammu-Poonch (2004-2014); MLA from Chhamb (1983-1987); MLA from Akhnoor (2002-2004); Minister in Jammu & Kashmir Government,"1983-1987 (MLA, Chhamb); 2002-2004 (MLA, Akhnoor); 2004-2014 (MP, Jammu-Poonch); Various years as Minister",Chhamb; Akhnoor; Jammu-Poonch,Jammu; Akhnoor; Jammu-Poonch,Jammu and Kashmir
99,JK2024AC82,Uncle,Sham Lal Sharma,"Minister, Member of Legislative Assembly (MLA), Akhnoor, Jammu & Kashmir","2002-2014 (MLA, Akhnoor); Various years as Minister",Akhnoor,Jammu,Jammu and Kashmir
100,JK2024AC83,Nephew,Yashu Vardhan Singh,Contested as candidate (Jammu and Kashmir National Conference) for Kalakote–Sunderbani Assembly seat,2024,Kalakote–Sunderbani,Rajouri,Jammu and Kashmir
101,JK2024AC84,,,,,,,
102,JK2024AC85,,,,,,,
103,JK2024AC86,Uncle,Choudhary Zulfikar Ali,"MLA Darhal (2008–2014, 2014–2018), Minister in BJP-PDP government, BJP candidate Budhal 2024","2008–2018, contested 2024","Darhal (previously), Budhal (contested 2024)",Rajouri,Jammu and Kashmir
104,JK2024AC87,,,,,,,
105,JK2024AC89,Father,Ghulam Mohammad Jan,"Member of Jammu and Kashmir Legislative Assembly (MLA), Poonch Haveli",1996-2008,Poonch Haveli,Poonch,Jammu and Kashmir
106,JK2024AC90,Father,Babu Faiz Ahmed,"Politician (contested/held local political positions, Mendhar region per local archives)","Details unknown, but cited as a leader and influential political figure in region",Mendhar,Poonch,Jammu and Kashmir
