FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
25,MH2024AC21,Father,Madanlal Sancheti,"Founding Member of BJP, Buldhana; Member, Jan Sangh; RSS Swayamsevak (senior leader, founder but not a legislator)",1970s–1980s (approx.),Unknown,Buldhana,Maharashtra
26,MH2024AC21,Uncle,Kisanlal Sancheti,Member of Maharashtra Legislative Assembly,Dates not publicly specified,Malkapur,Buldhana,Maharashtra
27,MH2024AC23,Spouse,Vidyadhar Mahale,"Private Secretary/Officer on Special Duty to Deputy Chief Minister (Devendra Fadnavis), Maharashtra",2014–present (roles as Secretary/OSD reported at least since 2014),Not Applicable (Administrative Appointment),Not Applicable,Maharashtra
28,MH2024AC24,Mother,Nandatai Devanand Kayande,"President, Buldhana Zilla Parishad (former)",Unknown,Buldhana Zilla Parishad,Buldana,Maharashtra
29,MH2024AC25,,,,,,,
30,MH2024AC26,Father,Pandurang Pundlik Fundkar,"Member of Parliament (Lok Sabha); Member of Maharashtra Legislative Assembly; Minister of Agriculture, Maharashtra","MP: 1996–1998, 1999–2004, MLA: various terms (1978–2014), Minister: 2016–2018","Khamgaon (MLA, multiple terms); Akola (MP)",Buldana (MLA); Akola (MP),Maharashtra
31,MH2024AC27,,,,,,,
32,MH2024AC28,,,,,,,
33,MH2024AC29,,,,,,,
34,MH2024AC30,,,,,,,
35,MH2024AC31,,,,,,,
36,MH2024AC32,,,,,,,
37,MH2024AC33,Father,Subhashrao Ramraoji Zanak,MLA for Risod; State Minister for Women and Child Development,"2004–2014 (MLA), Minister (dates overlap, exact years of ministership unknown)",Risod,Washim,Maharashtra
38,MH2024AC33,Grandfather,Name Unknown,MLA for Medshi,1980 (exact tenure may vary),Medshi,Washim,Maharashtra
39,MH2024AC34,,,,,,,
40,MH2024AC35,Spouse,Prakash Uttamrao Dahake,"Member of Legislative Assembly (MLA), Chairman of Karanja Agricultural Produce Market Committee",MLA: 2009–2014; Market Committee Chairman: ~1994–2009,Karanja,Washim,Maharashtra
41,MH2024AC36,Father,Arun Janardanrao Adsad,"Member of Maharashtra Legislative Assembly (Chandur, now Dhamangaon Railway)","1990–1995, 1999–2004",Chandur,Amravati,Maharashtra
42,MH2024AC36,Father,Arun Janardanrao Adsad,Member of Maharashtra Legislative Council (elected by MLAs),2018–2020,Elected by MLAs,Amravati,Maharashtra
43,MH2024AC37,Spouse,Navneet Kaur Rana,"Member of Parliament, Lok Sabha (Amravati)",2019–2024,Amravati,Amravati,Maharashtra
44,MH2024AC38,Husband,Sanjay Vinayak Khodke,Member of Maharashtra Legislative Council,2025–present,Elected by Members of Legislative Assembly,Unknown,Maharashtra
45,MH2024AC39,,,,,,,
46,MH2024AC40,,,,,,,
47,MH2024AC41,,,,,,,
48,MH2024AC42,,,,,,,
49,MH2024AC43,,,,,,,
50,MH2024AC44,,,,,,,
51,MH2024AC45,,,,,,,
52,MH2024AC46,Father,Tryambakrao Devidaspant Kunawar,Local political involvement (details unspecified in public records),Unknown,Unknown,Wardha,Maharashtra
53,MH2024AC47,,,,,,,
54,MH2024AC48,,,,,,,
55,MH2024AC49,Father,Ranjeet Arvind Deshmukh,"Ex-Cabinet Minister, Former Maharashtra Pradesh Congress Committee President, MLA from Ramtek, Minister for Agriculture, Rural Development, and other portfolios","1985–2009 (multiple terms, various portfolios)",Ramtek,Nagpur,Maharashtra
56,MH2024AC49,Brother,Dr Amol Deshmukh,Contested Maharashtra Assembly elections as NCP candidate and as an Independent,"Contested 2019 (NCP, Saoner), Contested 2024 (Independent, Saoner)",Saoner,Nagpur,Maharashtra
57,MH2024AC50,Father,Dattatraya Raghobaji Meghe,"Member of Parliament (Lok Sabha - Indian National Congress), later Bharatiya Janata Party; held MP office four times","1980-1984, 1991-1996, 1996-1998, 1998-2004","Nagpur, Wardha, Ramtek, Bhandara","Nagpur, Wardha, Bhandara",Maharashtra
58,MH2024AC50,Brother,Sagar Meghe,Contested 2014 Maharashtra Assembly Election from Hingna (BJP),2014,Hingna,Nagpur,Maharashtra
59,MH2024AC51,,,,,,,
60,MH2024AC52,Father,Gangadharrao Fadnavis,Member of Maharashtra Legislative Council (MLC),Unknown,Nagpur (Council seat),Nagpur,Maharashtra
61,MH2024AC52,Aunt,Shobha Fadnavis,"Member of Maharashtra Legislative Council, Minister in Maharashtra Government","1994-2010 (MLC), Minister years various in 1990s-2000s",Bhandara (Council seat),Bhandara,Maharashtra
62,MH2024AC53,,,,,,,
63,MH2024AC54,,,,,,,
64,MH2024AC55,Father,Prabhakarrao Datke,"Nagpur Municipal Corporation Corporator, Teachers Union Leader, Founder of Shikshak Sahakari Bank Limited",1990s,Unknown,Nagpur,Maharashtra
65,MH2024AC56,,,,,,,
66,MH2024AC57,,,,,,,
67,MH2024AC58,,,,,,,
68,MH2024AC59,,,,,,,
69,MH2024AC60,Brother,Vishwanath Karemore,Arrested and accused in a political scam; no evidence of holding or contesting any political office,Unknown,Unknown,Bhandara,Maharashtra
70,MH2024AC61,,,,,,,
71,MH2024AC62,,,,,,,
72,MH2024AC63,,,,,,,
73,MH2024AC64,,,,,,,
74,MH2024AC65,,,,,,,
75,MH2024AC66,,,,,,,
76,MH2024AC67,,,,,,,
77,MH2024AC68,,,,,,,
78,MH2024AC69,Daughter,Bhagyashree Atram Halgekar,"Contested/Contesting MLA; NCP (Sharad Pawar) faction, Aheri Assembly Constituency","2024 (contesting), Former Zilla Parishad President",Aheri,Gadchiroli,Maharashtra
79,MH2024AC69,Nephew (Son of Elder Brother Satyavan),Ambarishrao Atram,Contested MLA; BJP (2024),2024 (contesting/contested),Aheri,Gadchiroli,Maharashtra
80,MH2024AC69,Cousin,Deepak Atram,"MLA (Independent, 2009); Contested MLA NCP (SP) (2024)","2009 (MLA, Independent), 2024 (contesting/contested NCP SP)",Aheri,Gadchiroli,Maharashtra
81,MH2024AC70,,,,,,,
82,MH2024AC71,,,,,,,
83,MH2024AC72,,,,,,,
84,MH2024AC73,,,,,,,
85,MH2024AC74,Father,Mitesh (Gotulalji) Bhangdiya,"Member of Maharashtra Legislative Council, Chandrapur-Gadchiroli-Wardha (Local Body Constituency)",2012-2018,Chandrapur-Gadchiroli-Wardha,"Chandrapur, Gadchiroli, Wardha",Maharashtra
86,MH2024AC75,Father,Sanjay Wamanrao Deotale,"Member of Legislative Assembly (MLA), Former four-time MLA, Senior Leader Indian National Congress (previously), Contested in 2014 Maharashtra Assembly Elections (Shiv Sena)","2004-2014 (INC), Contested 2014 (Shiv Sena)",Warora,Chandrapur,Maharashtra
87,MH2024AC76,,,,,,,
88,MH2024AC77,,,,,,,
89,MH2024AC78,,,,,,,
90,MH2024AC79,,,,,,,
91,MH2024AC80,,,,,,,
92,MH2024AC81,Father,Manohar Rajusing Naik,Former MLA for Pusad and Minister in Maharashtra Government (NCP),1990-2019,Pusad,Yavatmal,Maharashtra
93,MH2024AC81,Grandfather,Vasantrao Naik,Chief Minister of Maharashtra,1963-1975,Pusad,Yavatmal,Maharashtra
94,MH2024AC81,Uncle,Sudhakarrao Naik,"Chief Minister of Maharashtra, MLA for Pusad","1991-1993 (CM), multiple terms MLA until 2001",Pusad,Yavatmal,Maharashtra
95,MH2024AC81,Brother,Yayati Manohar Naik,Contested Maharashtra Assembly Election 2024 (Independent/NCP-SP),2024,Pusad,Yavatmal,Maharashtra
96,MH2024AC81,Cousin,Nilay Naik,"MLC (Maharashtra Legislative Council, BJP), Former President Zilla Parishad, Contested MLA 2019","MLC 2015-present, Contested MLA 2019",Pusad (contested MLA); Council seat (MLC),Yavatmal,Maharashtra
97,MH2024AC81,Spouse,Mohini Indranil Naik,"Contested Chairperson, Pusad Municipal Council (NCP-Ajit Pawar faction)",2025,Pusad Municipal Council,Yavatmal,Maharashtra
98,MH2024AC82,,,,,,,
99,MH2024AC83,,,,,,,
100,MH2024AC84,,,,,,,
101,MH2024AC85,Father,Ashok Chavan,"Member of Maharashtra Legislative Assembly (Bhokar, Nanded); Chief Minister of Maharashtra; Member of Parliament (Lok Sabha, Nanded); Member of Parliament (Rajya Sabha)","1999-2024 (MLA, Bhokar), 2008-2010 (Chief Minister), 2014-2019 (MP, Nanded), 2024 (Rajya Sabha)","Bhokar (MLA), Nanded (MP)",Nanded,Maharashtra
102,MH2024AC85,Mother,Ameeta Ashokrao Chavan,Member of Maharashtra Legislative Assembly,2014-2019,Bhokar,Nanded,Maharashtra
103,MH2024AC85,Grandfather,Shankarrao Chavan,"Chief Minister of Maharashtra; Union Home Minister of India; Member of Parliament (Rajya Sabha, Lok Sabha); Member of Maharashtra Legislative Assembly (Bhokar)","1975-1977, 1986-1988 (Chief Minister); multiple terms MLA and MP (1960s-1990s)","Bhokar (MLA), Nanded (MP)",Nanded,Maharashtra
104,MH2024AC86,,,,,,,
105,MH2024AC87,,,,,,,
106,MH2024AC88,,,,,,,
107,MH2024AC89,,,,,,,
108,MH2024AC90,Father,Raosaheb Jaywant Antapurkar,"Member of Maharashtra Legislative Assembly (MLA), Deglur","2009-2014, 2019-2021",Deglur,Nanded,Maharashtra
109,MH2024AC91,Father,Govindrao Rathod,Member of Maharashtra Legislative Assembly (Mukhed),2014,Mukhed,Nanded,Maharashtra
110,MH2024AC92,,,,,,,
111,MH2024AC93,Brother,Shriram Bangar,Municipal Councilor,Unknown,Unknown,Unknown,Maharashtra
112,MH2024AC94,,,,,,,
113,MH2024AC95,Father,Ramprasad Kadam Bordikar,Member of Maharashtra Legislative Assembly (Five Terms),"Exact years not specified, confirmed multiple terms prior to 2019",Unknown,Unknown,Maharashtra
114,MH2024AC96,,,,,,,
115,MH2024AC97,,,,,,,
116,MH2024AC98,,,,,,,
117,MH2024AC99,,,,,,,
118,MH2024AC100,,,,,,,
119,MH2024AC101,Brother,Anirudh Khotkar,"Member, Zilla Parishad (District Council)",Unknown,Jalna,Jalna,Maharashtra
120,MH2024AC101,Brother,Sanjay Khotkar,"Member, Zilla Parishad (District Council)",Unknown,Jalna,Jalna,Maharashtra
121,MH2024AC102,,,,,,,
122,MH2024AC103,Father,Raosaheb Dadarao Danve,"Member of Lok Sabha from Jalna (1999-2024), Union Minister of State (Railways, Coal, Mines; Consumer Affairs, Food & Public Distribution), State President BJP Maharashtra, MLA Bhokardan (1990-1999)",1990-2024,"Jalna (Lok Sabha), Bhokardan (Assembly)",Jalna,Maharashtra
123,MH2024AC103,Sister,Sanjana Jadhav,Contested 2024 Maharashtra Assembly election from Kannad (Shiv Sena),2024 (Contested),Kannad,Aurangabad (Chhatrapati Sambhajinagar),Maharashtra
124,MH2024AC103,Uncle,Bhaskarrao Danve,Contested as Independent from Jalna Lok Sabha in 2024,2024 (Contested),Jalna,Jalna,Maharashtra
125,MH2024AC104,Son,Abdul Sameer Abdul Sattar,President (Nagaradhyaksha) of Sillod Nagar Parishad,2025–Present,Sillod Nagar Parishad,Aurangabad,Maharashtra
126,MH2024AC105,Father,Raosaheb Danve,"Union Minister, Member of Parliament (Lok Sabha, BJP)",1999–present (various terms),Jalna,Jalna,Maharashtra
127,MH2024AC105,Spouse,Harshvardhan Raibhan Jadhav,"Member of Maharashtra Legislative Assembly (MLA), multiple terms; candidate for Lok Sabha (Aurangabad); founder of Shiv Swarajya Paksha; former member of MNS, Shiv Sena, and Bharat Rashtra Samithi; Independent candidate (2024)","2009–2014 (MNS, MLA, Kannad), 2014–2019 (Shiv Sena, MLA, Kannad), 2019 (Lok Sabha candidate, Aurangabad), 2024 (Independent candidate, Kannad)",Kannad,Aurangabad,Maharashtra
128,MH2024AC105,Brother (Maternal),Santosh Danve,"Member of Maharashtra Legislative Assembly (MLA, BJP)",2014–present,Bhokardan,Jalna,Maharashtra
129,MH2024AC106,,,,,,,
130,MH2024AC107,,,,,,,
131,MH2024AC108,,,,,,,
132,MH2024AC109,Father,Moreshwar Save,Member of Parliament (Lok Sabha) from Aurangabad (Shiv Sena),1989-1991,Aurangabad,Aurangabad,Maharashtra
133,MH2024AC110,Father,Sandipanrao Asaram Bhumre,"Cabinet Minister, Member of Parliament Lok Sabha (Aurangabad), Former MLA (Paithan), Former Guardian Minister of Aurangabad/Yavatmal, Minister of Employment Guarantee and Horticulture","MLA: 1995–2009, 2014–2024; MP: 2024–present; Minister: 2019–2024","Paithan (MLA), Aurangabad (MP)",Aurangabad,Maharashtra
134,MH2024AC111,,,,,,,
135,MH2024AC112,,,,,,,
136,MH2024AC113,,,,,,,
137,MH2024AC114,,,,,,,
138,MH2024AC115,,,,,,,
139,MH2024AC116,,,,,,,
140,MH2024AC117,Father,Arjun Tulshiram Pawar,"MLA, Minister of State (Maharashtra), repeatedly elected from Kalwan",1980–2014,Kalwan,Nashik,Maharashtra
141,MH2024AC118,Father,Daulatrao Sonuji Aher,"Member of Parliament, Lok Sabha; Minister of Public Health, Family Welfare, Medical Education and Drugs, Maharashtra","MP (1989–1991), Minister (1995–1999)",Nashik,Nashik,Maharashtra
142,MH2024AC119,Son,Pankaj Bhujbal,"MLA, Maharashtra Legislative Assembly",2009-2019,Nandgaon,Nashik,Maharashtra
143,MH2024AC119,Nephew,Sameer Bhujbal,"MP, Lok Sabha; Assembly candidate (Independent, 2024 election)",2009-2014 (MP); 2024 (Assembly candidate),"Nashik (Lok Sabha); Nandgaon (Assembly, 2024)",Nashik,Maharashtra
144,MH2024AC120,Father,Kokate Shivaji Murlidhar,"Local community leader, involved in local politics (Panchayat level, informal roles)",Unknown,Unknown,Nashik,Maharashtra
145,MH2024AC120,Daughter,Simantini Seema Manikrao Kokate,"Former Member, Nashik Zilla Parishad",Unknown,Nashik Zilla Parishad,Nashik,Maharashtra
146,MH2024AC121,,,,,,,
147,MH2024AC122,Son,Gokul Zirwal,"Assembly candidate aspirant, Nationalist Congress Party (Sharad Pawar faction)","2024 (aspiring, not elected yet)",Dindori,Nashik,Maharashtra
148,MH2024AC123,Father,Uttamrao Nathuji Dhikale,"Member of 13th Lok Sabha (MP), Former MLA from Nashik East, Shiv Sena and later Maharashtra Navnirman Sena","1999-2004 (MP), Other MLA tenure dates not precisely listed","Nashik (Lok Sabha), Nashik East (Vidhan Sabha)",Nashik,Maharashtra
149,MH2024AC124,,,,,,,
150,MH2024AC125,,,,,,,
151,MH2024AC126,,,,,,,
152,MH2024AC127,,,,,,,
153,MH2024AC128,,,,,,,
154,MH2024AC129,,,,,,,
155,MH2024AC130,,,,,,,
156,MH2024AC131,,,,,,,
157,MH2024AC132,,,,,,,
158,MH2024AC133,Father,Vivek Pandit,"MLA (Member of Legislative Assembly), Social Activist",2009-2014,Vasai,Palghar (previously Thane before Palghar district's formation in 2014),Maharashtra
159,MH2024AC133,Father-in-law (husband's uncle),Suresh Dube,"Contested local elections, was influential in Nalasopara",Unknown,Nalasopara (local politics),Previously Thane/now Palghar,Maharashtra
160,MH2024AC134,,,,,,,
161,MH2024AC135,,,,,,,
162,MH2024AC136,Son,Meet Choughule,"Contested Bhiwandi-Nizampur Municipal Corporation Election, Ward 1","2026 (Contested, not elected)",Ward No. 1 (Bhiwandi-Nizampur Municipal Corporation),Thane,Maharashtra
163,MH2024AC137,,,,,,,
164,MH2024AC138,,,,,,,
165,MH2024AC139,,,,,,,
166,MH2024AC140,,,,,,,
167,MH2024AC141,,,,,,,
168,MH2024AC142,Spouse,Ganpat Kalu Gaikwad,"Member of Maharashtra Legislative Assembly (MLA), Bharatiya Janata Party (BJP) and Independent",2009-2024,Kalyan East,Thane,Maharashtra
169,MH2024AC143,,,,,,,
170,MH2024AC144,,,,,,,
171,MH2024AC145,,,,,,,
172,MH2024AC146,Spouse,Parisha Sarnaik,"Corporator, Thane Municipal Corporation (Ward 29)",Unknown,Ward 29,Thane,Maharashtra
173,MH2024AC146,Son,Purvesh Sarnaik,"Secretary, Yuva Sena (Youth Wing of Shiv Sena)",Unknown,Unknown,Unknown,Maharashtra
174,MH2024AC146,Son,Vihang Sarnaik,"Key Member, Yuva Sena (Youth Wing of Shiv Sena)",Unknown,Unknown,Unknown,Maharashtra
175,MH2024AC147,Son,Dr. Shrikant Shinde,Member of Parliament (Lok Sabha),2014-present,Kalyan,Thane,Maharashtra
176,MH2024AC147,Brother,Prakash Sambhaji Shinde,"Councillor, Thane Municipal Corporation",Unknown,Thane Municipal Corporation,Thane,Maharashtra
177,MH2024AC148,,,,,,,
178,MH2024AC149,Father-in-law,Dattatraya (Dutta) Samant,"Contested Lok Sabha elections from Mumbai (Labour Leader, Trade Unionist, contested as an independent)","1990s (contested, not elected)","Mumbai (multiple from Mumbai South, Mumbai North East)",Mumbai,Maharashtra
179,MH2024AC150,Son,Sanjeev Naik,"MP, Thane (Lok Sabha), Former Mayor of Navi Mumbai","2008-2014 (MP), 1999-2003 (Mayor)","Thane (Lok Sabha), Navi Mumbai (Mayor)",Thane,Maharashtra
180,MH2024AC150,Son,Sandeep Naik,"MLA, Airoli; Former Navi Mumbai BJP Chief; Contested 2024 Belapur (NCP-SP)","2009-2019 (MLA), 2024 (candidate, Belapur)","Airoli, Belapur",Thane,Maharashtra
181,MH2024AC151,,,,,,,
182,MH2024AC152,,,,,,,
183,MH2024AC153,,,,,,,
184,MH2024AC154,,,,,,,
185,MH2024AC155,,,,,,,
186,MH2024AC157,Son,Rupesh Patil,"Contested BMC (Brihanmumbai Municipal Corporation) Election, Ward 113",2022 (contested),Ward 113,Mumbai,Maharashtra
187,MH2024AC158,,,,,,,
188,MH2024AC159,,,,,,,
189,MH2024AC160,,,,,,,
190,MH2024AC161,,,,,,,
191,MH2024AC162,Son,Haider Shaikh,BMC Corporator Candidate,2026 (contested),Ward 34,Mumbai (Suburban),Maharashtra
192,MH2024AC162,Sister,Qamar Jahan Siddiqui,BMC Corporator Candidate,2026 (contested),Ward 33,Mumbai (Suburban),Maharashtra
193,MH2024AC162,Son-in-law,Saif Ahmed Khan,BMC Corporator Candidate,2026 (contested),Ward 62,Mumbai (Suburban),Maharashtra
194,MH2024AC163,,,,,,,
195,MH2024AC164,Daughter,Saba Haroon Khan,"Corporator, Brihanmumbai Municipal Corporation (BMC)",2026-present,Ward No. 64,Mumbai,Maharashtra
196,MH2024AC165,,,,,,,
197,MH2024AC166,,,,,,,
198,MH2024AC167,Spouse,Jyoti Alavani,Brihanmumbai Municipal Corporation (BMC) Corporator,"2012–2017, 2017–2022",Unknown,Mumbai (Suburban),Maharashtra
199,MH2024AC168,,,,,,,
200,MH2024AC169,,,,,,,
201,MH2024AC170,,,,,,,
202,MH2024AC172,Father,Nawab Malik,Member of Maharashtra Legislative Assembly; Former Cabinet Minister; Multiple-term MLA from Anushakti Nagar; NCP Leader,2009-2024 (MLA for Anushakti Nagar); Cabinet Minister 2019-2022; MLA earlier from Nehrunagar (1996-2009),Anushakti Nagar (and earlier Nehrunagar),Mumbai (Suburban),Maharashtra
203,MH2024AC173,,,,,,,
204,MH2024AC174,,,,,,,
205,MH2024AC175,,,,,,,
206,MH2024AC176,Cousin (Maternal),Aaditya Thackeray,"MLA, Cabinet Minister (Tourism, Environment), Maharashtra; Member of Legislative Assembly from Worli",2019–present,Worli,Mumbai,Maharashtra
207,MH2024AC176,Uncle (Mother's Brother),Uddhav Thackeray,"Former Chief Minister of Maharashtra, Chief of Shiv Sena (UBT)","2019–2022 (CM), 2003–present (SSUBT Chief)",Not Applicable,Mumbai,Maharashtra
208,MH2024AC177,Brother,Vinod Shelar,"BJP Candidate for Maharashtra Legislative Assembly, Malad West",2024 (contested),Malad West,Mumbai (Suburban),Maharashtra
209,MH2024AC178,Father,Eknath Gaikwad,Member of Parliament (Lok Sabha); Member of Legislative Assembly (Maharashtra); Minister of State in Maharashtra Cabinet,"MP: 2004-2014, MLA: 1985-1999, Minister: Various terms between 1985-2014",Dharavi (MLA); Mumbai South Central (MP),Mumbai,Maharashtra
210,MH2024AC178,Sister,Varsha Gaikwad,Member of Legislative Assembly (Maharashtra); Cabinet Minister (School Education); Member of Parliament (Lok Sabha),"MLA: 2004-2024, Minister: 2019-2022, MP: 2024-present",Dharavi (MLA); Mumbai North Central (MP),Mumbai,Maharashtra
211,MH2024AC179,Father,U. Ramaiah Rangiar Selvan (also referred as Ramayya Rangiar or Ramayya),Supporter of the Communist Party (no record of having held or contested office),Unknown,Unknown,Unknown,Tamil Nadu
212,MH2024AC179,Brother,Mohan,Member of AIADMK (no record of having held or contested office),Unknown,Unknown,Unknown,Tamil Nadu
213,MH2024AC179,Brother,Jeevanadam,Member of AIADMK (no record of having held or contested office),Unknown,Unknown,Unknown,Tamil Nadu
214,MH2024AC180,,,,,,,
215,MH2024AC181,,,,,,,
216,MH2024AC182,Father,Uddhav Balasaheb Thackeray,Chief Minister of Maharashtra; President of Shiv Sena (UBT); Member of Maharashtra Legislative Council,"2019-2022 (CM); 2013-present (President, Shiv Sena/UBT); 2020-2024 (MLC)",Legislative Council (MLC),Mumbai,Maharashtra
217,MH2024AC182,Grandfather,Balasaheb Thackeray (Bal Keshav Thackeray),Founder and President of Shiv Sena (never contested elections but led the party from 1966-2012),1966-2012,N/A,Mumbai,Maharashtra
218,MH2024AC182,Uncle (Father's Cousin),Raj Thackeray,Founder and President of Maharashtra Navnirman Sena (MNS); Contested multiple Maharashtra Assembly and municipal elections,"2006-present (President, MNS); 1995, 1999, 2009, 2014, 2019, 2024 (Assembly and municipal elections)","Varies (Notably Dadar, Mahim for MNS, has not won MLA seat but has led party)",Mumbai,Maharashtra
219,MH2024AC182,Uncle,Jaidev Thackeray,Contested 2014 Maharashtra Assembly Election (not elected),2014,Vile Parle,Mumbai,Maharashtra
220,MH2024AC182,Cousin,Amit Thackeray,"Contested 2024 Maharashtra Assembly Election (Mahim, MNS nominee)",2024,Mahim,Mumbai,Maharashtra
221,MH2024AC182,Cousin,Varun Sardesai,"MLA, Winner in 2024 Maharashtra Assembly Election (Vandre East, Shiv Sena UBT)",2024-present,Vandre East,Mumbai,Maharashtra
222,MH2024AC183,Brother,Sanjay Choudhari,"Shiv Sena member (Shinde group), Contested local elections",2024,Shivadi,Mumbai,Maharashtra
223,MH2024AC184,Wife,Sonam Jamsutkar,Corporator (Municipal Councillor),"Prior to 2024 (exact terms not specified, but service confirmed in reliable news sources and public biographies)","Unknown (Municipal ward in Mumbai, associated with Byculla area)",Mumbai City,Maharashtra
224,MH2024AC185,Father,Gumanmal Lodha,"Member of Parliament, Independence Activist","1977-1989 (LS), Freedom Movement era",Jodhpur,Jodhpur,Rajasthan
225,MH2024AC186,,,,,,,
226,MH2024AC187,Father,Suresh Narwekar,Municipal Councillor,Unknown,Colaba,Mumbai,Maharashtra
227,MH2024AC187,Brother,Makarand Narwekar,Municipal Councillor,Approx. 2012–2026,Ward No. 227,Mumbai,Maharashtra
228,MH2024AC187,Sister-in-law,Harshita Narwekar,Municipal Councillor,Approx. 2017–2026,Ward No. 225 / Cuffe Parade,Mumbai,Maharashtra
229,MH2024AC187,Cousin,Gauravi Shivalkar-Narwekar,Municipal Councillor,2026–present,Ward No. 227 (Colaba area),Mumbai,Maharashtra
230,MH2024AC187,Father-in-law,Ramraje Naik Nimbalkar,"Chairman, Maharashtra Legislative Council; Senior NCP Leader",2015–2022 (Chairman); other years as MLC,Nominated/MLC,Unknown,Maharashtra
231,MH2024AC188,Father,Ramsheth Changu Thakur,Member of Parliament (Lok Sabha),1998-1999,Kolaba,Raigad,Maharashtra
232,MH2024AC189,,,,,,,
233,MH2024AC190,,,,,,,
234,MH2024AC191,,,,,,,
235,MH2024AC192,,,,,,,
236,MH2024AC193,Father,Sunil Tatkare,"Member of Parliament (Lok Sabha), State President of NCP (Ajit Pawar Faction), Former Minister (Finance, Water Resources, Energy, Food & Civil Supplies)",1995–present (various positions),"Raigad (Lok Sabha), Shrivardhan (former MLA)",Raigarh,Maharashtra
237,MH2024AC193,Cousin (Nephew of Sunil Tatkare),Avdhoot Tatkare,Member of Maharashtra Legislative Assembly,2014–2019,Shrivardhan,Raigarh,Maharashtra
238,MH2024AC194,Spouse,Sushma Gogawale,"Zilla Parishad Member, Raigad",Unknown,Unknown,Raigad,Maharashtra
239,MH2024AC195,,,,,,,
240,MH2024AC196,Father,Dattatray Govindrao Walse Patil,MLA (Indian National Congress),1972-1978,Ambegaon,Pune,Maharashtra
241,MH2024AC197,,,,,,,
242,MH2024AC198,,,,,,,
243,MH2024AC199,Father,Subhashrao Baburao Kul,"MLA, Maharashtra Legislative Assembly (Daund)","Three terms (specific years not all listed, latest before 2014)",Daund,Pune,Maharashtra
244,MH2024AC199,Mother,Ranjana Kul,"MLA, Maharashtra Legislative Assembly (Daund)","Specific years not listed, prior to Rahul Kul's first term in 2014",Daund,Pune,Maharashtra
245,MH2024AC200,,,,,,,
