FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
225,TN2021AC211,Father,Kadher Batcha (S. Vellaichamy),"Member of Legislative Assembly (MLA) for Mudukulathur, Tamil Nadu","1971–1976 (Independent), 1989 (DMK)",Mudukulathur,Ramanathapuram,Tamil Nadu
226,TN2021AC212,Son,Prabu Kannappan,"None (Prominently mentioned in news linked to father, but no record of contesting or holding political office)",Unknown,Unknown,Unknown,Unknown
227,TN2021AC212,Son,Diwakar Kannappan,"None (Prominently mentioned in news linked to father, but no record of contesting or holding political office)",Unknown,Unknown,Unknown,Unknown
228,TN2021AC212,Son,Dilip Kumar Kannappan,"None (Prominently mentioned in news linked to father, but no record of contesting or holding political office)",Unknown,Unknown,Unknown,Unknown
229,TN2021AC213,,,,,,,
230,TN2021AC214,Father,N. Periasamy,"MLA, Thoothukkudi; District Secretary, DMK",MLA: 1996-2001; District Secretary: Multiple terms (dates not publicly specified),Thoothukkudi,Thoothukkudi,Tamil Nadu
231,TN2021AC214,Brother,N. Jegan Periasamy,"Mayor, Thoothukkudi Corporation",Unknown (Term details not publicly specified),Thoothukkudi,Thoothukkudi,Tamil Nadu
232,TN2021AC215,,,,,,,
233,TN2021AC216,Father,D. Selvaraj,Member of Legislative Assembly (MLA),2006-2009,Srivaikuntam,Thoothukkudi,Tamil Nadu
234,TN2021AC217,,,,,,,
235,TN2021AC218,,,,,,,
236,TN2021AC219,,,,,,,
237,TN2021AC220,,,,,,,
238,TN2021AC221,Father,P. Chendur Pandian,Member of the Tamil Nadu Legislative Assembly,2011-2016,Kadayanallur,Tirunelveli,Tamil Nadu
239,TN2021AC222,,,,,,,
240,TN2021AC223,Father,P. H. Pandian,"Speaker, Tamil Nadu Legislative Assembly; MLA, Cheranmahadevi","Speaker: 1984–1989; MLA: 1984–1991, 1989",Cheranmahadevi,Tirunelveli,Tamil Nadu
241,TN2021AC224,,,,,,,
242,TN2021AC225,,,,,,,
243,TN2021AC226,,,,,,,
244,TN2021AC227,,,,,,,
245,TN2021AC228,,,,,,,
246,TN2021AC229,,,,,,,
247,TN2021AC230,,,,,,,
248,TN2021AC231,,,,,,,
249,TN2021AC232,,,,,,,
250,TN2021AC233,,,,,,,
251,TN2021AC234,,,,,,,
