#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
27,Basantpur,27,GEN,Vidya Bhaushan Singh,Janta Party,121528,69443,57.1 %,3581,5.2%
28,Goreakothi,28,GEN,Krishna Kant Singh,Indian National Congress,107764,61824,57.4 %,9941,16.1%
29,Siwan,29,GEN,Ghulam Sarwar,Janta Party,114046,56288,49.4 %,8112,14.4%
30,Mairwa,30,SC,Phulchand Ram,Janta Party,100922,46567,46.1 %,26890,57.7%
31,Darauli,31,GEN,Krishna Pratap Singh,Indian National Congress,106547,48660,45.7 %,5594,11.5%
32,Ziradei,32,GEN,Raja Ram Choudhary,Indian National Congress,104558,45476,43.5 %,1032,2.3%
33,Maharajganj,33,GEN,Uma Shankar Singh,Janta Party,112320,64157,57.1 %,26480,41.3%
34,Raghunathpur,34,GEN,Bikram Kaur,Janta Party,119778,51140,42.7 %,13359,26.1%
35,Manjhi,35,GEN,Ram Bahadur Singh,Janta Party,112103,71118,63.4 %,33445,47.0%
36,Baniapur,36,GEN,Rama Kant Pandey,Janta Party,105938,52006,49.1 %,22807,43.9%
37,Masrakh,37,GEN,Krishnadeo Narain Singh,Janta Party,115677,55945,48.4 %,26066,46.6%
38,Taraiya,38,GEN,Dharam Nath Singh,Janta Party,100293,50784,50.6 %,30136,59.3%
39,Marhaura,39,GEN,Surya Singh,Janta Party,110811,59724,53.9 %,11193,18.7%
40,Jalalpur,40,GEN,Cameshwar Singh,Janta Party,115287,58270,50.5 %,23388,40.1%
41,Chapra,41,GEN,Mithlesh Kumar Singh,Janta Party,116114,64367,55.4 %,17887,27.8%
42,Garkha,42,SC,Muneshwar Choudhary,Janta Party,108059,49522,45.8 %,23587,47.6%
43,Parsa,43,GEN,Ramanand Prasad Yadav,Janta Party,114123,66472,58.2 %,12780,19.2%
44,Sonepur,44,GEN,Ram Sunder Das,Janta Party,109860,67614,61.5 %,25336,37.5%
45,Hajipur,45,GEN,Jagannath Pd. Yadav,Janta Party,112187,57792,51.5 %,26238,45.4%
46,Raghopur,46,GEN,Vabulal Shastri,Janta Party,120546,69498,57.7 %,25892,37.3%
47,Mahnar,47,GEN,Muneshwar Prasad Singh,Janta Party,118037,75175,63.7 %,35910,47.8%
48,Jandaha,48,GEN,Munshi Lal Ray,Janta Party,118777,57710,48.6 %,15947,27.6%
49,Patepur,49,SC,Paltan Ram,Janta Party,106586,36727,34.5 %,21521,58.6%
50,Mahua,50,SC,Phudeni Prasad,Janta Party,107913,46093,42.7 %,32441,70.4%
51,Lalganj,51,GEN,Arun Kumar Sinha,Janta Party,110655,50938,46.0 %,23067,45.3%
52,Vaishali,52,GEN,Nagendra Pd. Singh,Janta Party,113500,51844,45.7 %,22313,43.0%
53,Paru,53,GEN,Shyam Kumar Pd. Singh,Janta Party,120845,54756,45.3 %,18841,34.4%
54,Sahebganj,54,GEN,Bhagya Naraian Rai,Communist Party Of India (MARXIST),113479,46108,40.6 %,16384,35.5%
55,Baruraj,55,GEN,Balendra Prasad Singh,Communist Party Of India,116552,55590,47.7 %,3409,6.1%
56,Kanti,56,GEN,Thakur Pd. Singh,Janta Party,103333,44889,43.4 %,7853,17.5%
57,Kurhani,57,GEN,Sabhu Saran Shahi,Janta Party,105008,59152,56.3 %,32817,55.5%
58,Sakra,58,SC,Shivanandan Paswan,Janta Party,101011,49392,48.9 %,24207,49.0%
59,Muzaffarpur,59,GEN,Manjay Lal,Janta Party,122090,53699,44.0 %,13681,25.5%
60,Bochaha,60,SC,Kamal Paswan,Janta Party,109592,49853,45.5 %,21220,42.6%
61,Gaighatti,61,GEN,Vinodanand Singh,Janta Party,118222,60736,51.4 %,12622,20.8%
62,Aurai,62,GEN,Ganesh Pd. Yadav,Janta Party,115652,66243,57.3 %,32022,48.3%
63,Minapur,63,GEN,Nagendra Pd. Singh,Janta Party,111000,59467,53.6 %,3056,5.1%
64,Runisaidpur,64,GEN,Nawal Kishore Sahi,Janta Party,124786,60596,48.6 %,1661,2.7%
65,Belsand,65,GEN,Raghubans Prasad Singh,Janta Party,105898,52281,49.4 %,6976,13.3%
66,Sheohar,66,GEN,Raghunath Jha,Indian National Congress,122406,70957,58.0 %,11575,16.3%
67,Sitamarhi,67,GEN,Ram Sagar Pd. Yadav,Indian National Congress,122960,59427,48.3 %,10759,18.1%
68,Bathnaha,68,GEN,Suryadeo Rai,Indian National Congress,128157,69070,53.9 %,3560,5.2%
69,Majorganj,69,SC,Surendra Ram,Janta Party,108405,47173,43.5 %,4060,8.6%
70,Sonbarsa,70,GEN,Mahmud Alam,Indian National Congress,115958,75392,65.0 %,7379,9.8%
71,Sursand,71,GEN,Ram Charitra Rai Yadav,Indian National Congress,112715,65109,57.8 %,17045,26.2%
72,Pupri,72,GEN,Habib Ahmad,Janta Party,130240,71831,55.2 %,686,1.0%
73,Benipatti,73,GEN,Tej Narayan Jha,Communist Party Of India,113563,66161,58.3 %,6804,10.3%
74,Bisfi,74,GEN,Raj Kumar Purbey,Communist Party Of India,130769,85093,65.1 %,22046,25.9%
75,Harlakhi,75,GEN,Baidya Nath Yadav,Communist Party Of India,107915,66327,61.5 %,8534,12.9%
76,Khajauli,76,SC,Ram Karan Paswan,Janta Party,110636,61472,55.6 %,10125,16.5%
77,Babubarhi,77,GEN,Deo Narayan Yadav,Janta Party,95534,59164,61.9 %,6852,11.6%
78,Madhubani,78,GEN,Digambar Thakur,Janta Party,125125,79483,63.5 %,12007,15.1%
79,Pandaul,79,GEN,Siya Ram Yadav,Janta Party,119750,66157,55.2 %,11116,16.8%
80,Jhanjharpur,80,GEN,Jagannath Mishra,Indian National Congress,101268,73244,72.3 %,20927,28.6%
81,Phulparas,81,GEN,Devendra Prasad Yadav,Janta Party,110104,86946,79.0 %,34993,40.2%
82,Laukaha,82,GEN,Kuldeo Goit,Indian National Congress,96782,66096,68.3 %,488,0.7%
83,Madhepur,83,GEN,Radhanandan Jha,Indian National Congress,106333,81232,76.4 %,4604,5.7%
84,Manigachhi,84,GEN,Nagendra Jha,Indian National Congress,102774,68382,66.5 %,6080,8.9%
85,Bahera,85,GEN,Abdul Bari Sidiqui,Janta Party,108840,67547,62.1 %,11758,17.4%
86,Ghanshyampur,86,GEN,Mahavir Prasad,Janta Party,118887,86214,72.5 %,40553,47.0%
87,Baheri,87,GEN,Taj Narayan Yadav,Janta Party,118541,75263,63.5 %,27084,36.0%
88,Darbhanga Rural,88,SC,Jagadish Choudhary ( Kabirchak ),Janta Party,96829,66732,68.9 %,39564,59.3%
89,Darbhanga,89,GEN,Shivnath Verma,Janta Party,106044,61949,58.4 %,28084,45.3%
90,Keoti,90,GEN,Durga Das Rathaur,Janta Party,119214,63799,53.5 %,26273,41.2%
91,Jale,91,GEN,Kapildeo Thakur,Janta Party,111103,61743,55.6 %,1398,2.3%
92,Hayaghat,92,GEN,Anirudh Prasad,Janta Party,102617,72300,70.5 %,4177,5.8%
93,Kalyanpur,93,GEN,Bashishtha Narayan Singh,Janta Party,117076,61081,52.2 %,19761,32.4%
94,Warisnagar,94,SC,Pitamwar Paswan,Janta Party,99690,55066,55.2 %,3696,6.7%
95,Samastipur,95,GEN,Chandra Shekhar Singh,Janta Party,119498,57957,48.5 %,13130,22.7%
96,Sarairanjan,96,GEN,Yashoda Nand Singh,Janta Party,120886,64891,53.7 %,16524,25.5%
97,Mohiuddin Nagar,97,GEN,Premlata Rai,Janta Party,127988,80180,62.6 %,8218,10.2%
98,Dalsinghsarai,98,GEN,Yashwant Kumar Choudhary,Janta Party,120720,59244,49.1 %,8371,14.1%
99,Bibhutpur,99,GEN,Bandhu Mahto,Indian National Congress,129899,67290,51.8 %,763,1.1%
100,Rosera,100,GEN,Prayag Mandal,Independent,104429,68306,65.4 %,4134,6.1%
101,Singhia,101,SC,Ramjatan Paswan,Communist Party Of India,102510,49475,48.3 %,888,1.8%
102,Hasanpur,102,GEN,Gajendra Prasad Himansu,Janta Party,102600,61982,60.4 %,3024,4.9%
103,Balia,103,GEN,Chand Chur Dev,Janta Party,110817,52635,47.5 %,1852,3.5%
104,Maithani,104,GEN,Sitaram Mishra,Communist Party Of India,105246,54121,51.4 %,1587,2.9%
105,Begusarai,105,GEN,Bhola Singh,Indian National Congress,102310,51605,50.4 %,3523,6.8%
106,Barauni,106,GEN,Suryanarayan Singh,Communist Party Of India,118316,66349,56.1 %,27364,41.2%
107,Bachwara,107,GEN,Ramdep Rai,Indian National Congress,110404,62916,57.0 %,20461,32.5%
108,Cheria Bariarpur,108,GEN,Harihar Mahton,Indian National Congress,107582,64753,60.2 %,18143,28.0%
109,Bakhri,109,SC,Ram Chandra Paswan,Communist Party Of India,98062,50017,51.0 %,19831,39.6%
110,Raghopur,110,GEN,Asesar Goit,Janta Party,111051,61861,55.7 %,14300,23.1%
111,Kishunpur,111,GEN,Baidhya Nath Mehta,Janta Party,106051,63471,59.8 %,32201,50.7%
112,Supaul,112,GEN,Amrendra Prasad Singh,Janta Party,120912,65427,54.1 %,2153,3.3%
113,Tribeniganj,113,GEN,Anup Lal Yadav,Janta Party,92712,68412,73.8 %,15570,22.8%
114,Chhatapur,114,SC,Sitaram Paswan,Janta Party,95570,48044,50.3 %,15413,32.1%
115,Kumarkhand,115,SC,Nawal Kishore Rishideo,Janta Party,105332,48775,46.3 %,17052,35.0%
116,Singheshwar,116,GEN,Dinbandhu Pd. Yadav,Janta Party,107322,65518,61.0 %,482,0.7%
117,Saharsa,117,GEN,Shankar Pd Tekriwal,Janta Party,105278,72095,68.5 %,8951,12.4%
118,Mahishi,118,GEN,Parmeshwar Kumar,Janta Party,119968,77657,64.7 %,28448,36.6%
119,Simri-Bakhtiarpur,119,GEN,Choudhary Mohammad Salahuddin,Indian National Congress,116828,72968,62.5 %,15513,21.3%
120,Madhepura,120,GEN,Radha Kant Yadav,Janta Party,113765,62160,54.6 %,21899,35.2%
121,Sonbarsa,121,GEN,Ashok Kumar Singh,Janta Party,117297,68360,58.3 %,7546,11.0%
122,Kishanganj,122,GEN,Raj Nandan Prasad,Janta Party,98640,54911,55.7 %,15218,27.7%
123,Alamnagar,123,GEN,Birendra Kumar Singh,Janta Party,103529,66612,64.3 %,4628,6.9%
124,Rupauli,124,GEN,Shaligram Singh Tomar,Janta Party,97389,50050,51.4 %,1244,2.5%
125,Dhamdaha,125,GEN,Surya Narayan Singh Yadav,Janta Party,109137,61276,56.1 %,19784,32.3%
126,Banmankhi,126,SC,Balbodh Paswan,Janta Party,107825,48430,44.9 %,10675,22.0%
127,Raniganj,127,SC,Adhik Lal Paswan,Janta Party,102565,47812,46.6 %,7390,15.5%
128,Narpatganj,128,GEN,Janardan Yadav,Janta Party,109171,58033,53.2 %,7373,12.7%
129,Forbesganj,129,GEN,Saryu Mishra,Indian National Congress,100551,58244,57.9 %,5013,8.6%
130,Araria,130,GEN,Srideo Jha,Indian National Congress,90484,55441,61.3 %,4938,8.9%
131,Sikti,131,GEN,Md. Azim Uddin,Independent,114136,68520,60.0 %,9719,14.2%
132,Jokihat,132,GEN,Taslimuddin,Janta Party,92308,54831,59.4 %,3170,5.8%
133,Bahadurganj,133,GEN,Islamuddin Bagi,Janta Party,91500,41915,45.8 %,1187,2.8%
134,Thakurganj,134,GEN,Mohamad Sulemam,Janta Party,105255,50172,47.7 %,1330,2.7%
135,Kishanganj,135,GEN,Rafiqui Alam,Indian National Congress,103493,53210,51.4 %,11313,21.3%
136,Amour,136,GEN,Chandra Shekhar Jha,Janta Party,93055,51764,55.6 %,1903,3.7%
137,Baisi,137,GEN,Hasibur Rahman,Indian National Congress,85632,45201,52.8 %,3082,6.8%
138,Kasba,138,GEN,Jai Narayan Mehta,Indian National Congress,103578,49798,48.1 %,255,0.5%
139,Purnea,139,GEN,Dev Nath Roy,Janta Party,106808,47010,44.0 %,3567,7.6%
140,Korha,140,SC,Sita Ram Das,Janta Party,91900,38756,42.2 %,10916,28.2%
141,Barari,141,GEN,Basudeo Prasad Singh,Janta Party,90998,43450,47.7 %,5326,12.3%
142,Katihar,142,GEN,Jagbandhu Adhikari,Janta Party,100616,44858,44.6 %,20904,46.6%
143,Kadwa,143,GEN,Khaja Sahid Hussain,Independent,89337,48671,54.5 %,7733,15.9%
144,Barsoi,144,GEN,Abu Nayeem Chand,Independent,88150,34637,39.3 %,14470,41.8%
145,Pranpur,145,GEN,Mahendra Narain Yadav,Janta Party,81997,43404,52.9 %,12028,27.7%
146,Manihari,146,GEN,Ram Siphai Yadav,Janta Party,77726,32376,41.7 %,12423,38.4%
147,Rajmahal,147,GEN,Dhruv Bhagat,Independent,103986,51381,49.4 %,5167,10.1%
148,Borio,148,ST,Benjamin Murmu,Janta Party,100104,27329,27.3 %,17031,62.3%
149,Barhait,149,ST,Parmeshwar Humbrom,Janta Party,91847,20974,22.8 %,8116,38.7%
150,Litipara,150,ST,Simon Marandi,Independent,86058,19080,22.2 %,149,0.8%
151,Pakaur,151,GEN,Haji Md. Ainul Haque,Indian National Congress,88716,37501,42.3 %,5333,14.2%
152,Maheshpur,152,ST,Bishawnath Murmu,Janta Party,91201,25669,28.1 %,2731,10.6%
153,Sikaripara,153,ST,Babulal Kisku,Janta Party,96586,29046,30.1 %,8578,29.5%
154,Nala,154,GEN,Bisheswar Khan,Communist Party Of India,102241,33817,33.1 %,11280,33.4%
155,Jamtara,155,GEN,Durga Prasad Singh,Indian National Congress,91900,38737,42.2 %,3210,8.3%
156,Sarath,156,GEN,Chandra Mouleshwar Singh,Janta Party,102885,51689,50.2 %,5647,10.9%
157,Madhupur,157,GEN,Ajit Kumar Baneerjee,Janta Party,108917,51595,47.4 %,4380,8.5%
158,Deoghar,158,SC,Veena Rani,Janta Party,114262,39761,34.8 %,13940,35.1%
159,Jarmundi,159,GEN,Dip Nath Rai,Independent,89692,36953,41.2 %,1047,2.8%
160,Dumka,160,ST,Mahadeo Marandi,Janta Party,94974,26344,27.7 %,4857,18.4%
161,Jama,161,ST,Madan Besra,Indian National Congress,91283,19236,21.1 %,866,4.5%
162,Poreyahat,162,GEN,Kamla Kant Pd. Sinha Urf Lallu,Janta Party,110750,36424,32.9 %,3922,10.8%
163,Godda,163,GEN,Lakhan Mahto,Janta Party,111381,53373,47.9 %,5234,9.8%
164,Mahagama,164,GEN,Sayeed,Janta Party,112234,53202,47.4 %,3451,6.5%
165,Pirpainti,165,GEN,Ambika Prasad,Communist Party Of India,112883,64001,56.7 %,6491,10.1%
166,Colgong,166,GEN,Sadanand Singh,Indian National Congress,121114,62209,51.4 %,3898,6.3%
167,Nathnagar,167,GEN,Sudha Srivastava,Janta Party,109002,53134,48.7 %,7399,13.9%
168,Bhagalpur,168,GEN,Bijoy Kumar Mitra,Janta Party,108849,46294,42.5 %,20247,43.7%
169,Gopalpur,169,GEN,Mani Ram Singh,Communist Party Of India,103845,65374,63.0 %,3214,4.9%
170,Bihpur,170,GEN,Sitaram Singh Azad,Communist Party Of India,107959,55395,51.3 %,3979,7.2%
171,Sultanganj,171,GEN,Jageshwar Mandal,Janta Party,119882,65412,54.6 %,12435,19.0%
172,Amarpur,172,GEN,Janardhan Yadav,Janta Party,115500,60930,52.8 %,24462,40.1%
173,Dhuraiya,173,SC,Naresh Das,Communist Party Of India,106046,49307,46.5 %,9553,19.4%
174,Banka,174,GEN,Sindheshwar Prasad Singh,Janta Party,97838,47427,48.5 %,7017,14.8%
175,Belhar,175,GEN,Chaturbhuj Prasad Singh,Janta Party,96406,41708,43.3 %,9894,23.7%
176,Katoria,176,GEN,Guneshwar Prasad Singh,Janta Party,109114,40381,37.0 %,987,2.4%
177,Chakai,177,GEN,Falguni Pd. Yadav,Independent,104721,48039,45.9 %,95,0.2%
178,Jhajha,178,GEN,Sheonandan Jha,Janta Party,91400,43449,47.5 %,24390,56.1%
179,Tarapur,179,GEN,Kaushalaya Devi,Janta Party,102093,65427,64.1 %,2455,3.8%
180,Kharagpur,180,GEN,Shamesher Jang Bahadur Singh,Janta Party,113745,66148,58.2 %,26002,39.3%
181,Parbatta,181,GEN,Nayeem Akhtar,Independent,114752,70524,61.5 %,12655,17.9%
182,Chautham,182,GEN,Jagdambi Mandal,Independent,106394,64865,61.0 %,13328,20.5%
183,Khagaria,183,GEN,Ram Sharan Yadav,Independent,100809,59627,59.1 %,8035,13.5%
184,Alauli,184,SC,Pashupati Kumar,Janta Party,95880,47110,49.1 %,3607,7.7%
185,Monghyr,185,GEN,Syed Jabir Hussain,Janta Party,131792,79805,60.6 %,41441,51.9%
186,Jamalpur,186,GEN,Suresh Kumar Singh,Janta Party,117433,65843,56.1 %,27118,41.2%
187,Surajgarha,187,GEN,Ramjee Prasad Mahta,Independent,118187,79737,67.5 %,8254,10.4%
188,Jamui,188,GEN,Tripurari Prasad Singh,Janta Party,119330,68580,57.5 %,27154,39.6%
189,Sikandra,189,SC,Nagina Chaudhary,Janta Party,114563,61630,53.8 %,18332,29.7%
190,Lakhisarai,190,GEN,Kapildeo Singh,Janta Party,130700,81528,62.4 %,22464,27.6%
191,Sheikhpura,191,GEN,Rajo Singh,Indian National Congress,113166,67729,59.8 %,20969,31.0%
192,Barbigha,192,SC,Nain Tara Dass,Janta Party,110592,59294,53.6 %,11666,19.7%
193,Asthawan,193,GEN,Indradeo Chaudhary,Independent,121170,85272,70.4 %,14563,17.1%
194,Bihar,194,GEN,Devnath Prasad,Communist Party Of India,138655,79458,57.3 %,247,0.3%
195,Rajgir,195,SC,Satyadeo Narain Arya,Janta Party,118735,77628,65.4 %,23157,29.8%
196,Nalanda,196,GEN,Shyam Sundar Prasad,Indian National Congress,116249,67909,58.4 %,1008,1.5%
197,Islampur,197,GEN,Krishna Vallabh Prasad Singh,Communist Party Of India,128726,98059,76.2 %,14035,14.3%
198,Hilsa,198,GEN,Jagdish Prasad,Janta Party,126512,91465,72.3 %,40276,44.0%
199,Chandi,199,GEN,Hari Narain Singh,Janta Party,106030,70886,66.9 %,15944,22.5%
200,Harnaut,200,GEN,Bhola Prasad Singh,Independent,110420,71012,64.3 %,5895,8.3%
201,Mokameh,201,GEN,Krishna Shahi,Indian National Congress,123169,72634,59.0 %,1149,1.6%
202,Barh,202,GEN,Ranasheolakhapati Singh,Janta Party,123639,76785,62.1 %,20674,26.9%
203,Bakhtiarpur,203,GEN,Budhdeo Singh,Indian National Congress,112936,76559,67.8 %,343,0.4%
204,Fatwa,204,SC,Kameshwar Paswan,Janta Party,116788,62332,53.4 %,28592,45.9%
205,Massaurhi,205,GEN,Ramdeo Prasad Yadav,Janta Party,133073,85980,64.6 %,894,1.0%
206,Patna West,206,GEN,Thakur Prasad,Janta Party,160817,69860,43.4 %,30115,43.1%
207,Patna Central,207,GEN,Mohammad Shahabuddin,Janta Party,131188,63701,48.6 %,31827,50.0%
208,Patna East,208,GEN,Ramdeo Mahto,Janta Party,116014,64659,55.7 %,31660,49.0%
209,Dinapur,209,GEN,Ram Lakhan Singh Yadav,Indian National Congress,106957,66954,62.6 %,4697,7.0%
210,Maner,210,GEN,Suryadeo Singh,Janta Party,113230,64842,57.3 %,7296,11.3%
211,Phulwari,211,SC,Ram Prit Paswan,Janta Party,124676,69830,56.0 %,18147,26.0%
212,Bikram,212,GEN,Kailash Pati Mishra,Janta Party,109241,67343,61.6 %,23195,34.4%
213,Paliganj,213,GEN,Kanhai Singh,Independent,123616,79665,64.4 %,3322,4.2%
214,Sandesh,214,GEN,Ram Dayal Singh,Janta Party,115406,59012,51.1 %,9522,16.1%
215,Barhara,215,GEN,Ambika Saran Singh,Janta Party,130020,68590,52.8 %,21368,31.2%
216,Arrah,216,GEN,Sumitra Devi,Janta Party,120132,48924,40.7 %,807,1.6%
217,Shahpur,217,GEN,Jai Narain Mishra,Janta Party,116087,45194,38.9 %,9962,22.0%
218,Brahmpur,218,GEN,Ramakant Thakur,Janta Party,138706,53244,38.4 %,1658,3.1%
219,Buxar,219,GEN,Jagnarain Trivedi,Indian National Congress,103902,50052,48.2 %,8417,16.8%
220,Rajpur,220,SC,Nand Kishore Prasad,Janta Party,101949,39714,39.0 %,2204,5.5%
221,Dumraon,221,GEN,Ramashray Singh,Communist Party Of India,123898,60089,48.5 %,9825,16.4%
222,Jagdishpur,222,GEN,Satya Narain Singh,Independent,120865,64651,53.5 %,4834,7.5%
223,Piro,223,GEN,Raghupati Gope,Janta Party,125682,59955,47.7 %,3998,6.7%
224,Sahar,224,SC,Dineshwar Prasad,Janta Party,116647,42927,36.8 %,17347,40.4%
225,Karakat,225,GEN,Tribhuwan Singh,Janta Party,124079,72297,58.3 %,15738,21.8%
226,Bikramganj,226,GEN,Ekhlak Ahmad,Janta Party,123810,66561,53.8 %,11184,16.8%
227,Dinara,227,GEN,Sheopujan Singh,Janta Party,106429,63323,59.5 %,5037,8.0%
228,Ramgarh,228,GEN,Sachidanand Singh,Janta Party,103093,53011,51.4 %,12857,24.3%
229,Mohania,229,SC,Ram Krishna Ram,Janta Party,109085,42060,38.6 %,4104,9.8%
230,Bhabhua,230,GEN,Shib Pariksha Singh,Janta Party,113929,61237,53.8 %,9810,16.0%
231,Chainpur,231,GEN,Lalmuni Choubey,Janta Party,98345,53198,54.1 %,18162,34.1%
232,Sasaram,232,GEN,Bipin Bihari Sinha,Janta Party,115118,60945,52.9 %,10060,16.5%
233,Chenari,233,SC,Ram Bachan Paswan,Janta Party,114879,50687,44.1 %,4203,8.3%
234,Nokha,234,GEN,Gopal Narain Singh,Janta Party,96930,59138,61.0 %,2064,3.5%
235,Dehri,235,GEN,Basawan Singh,Janta Party,114937,55200,48.0 %,4790,8.7%
236,Nabinagar,236,GEN,Yugal Singh,Janta Party,114040,51410,45.1 %,4892,9.5%
237,Deo,237,SC,Ram Lagan Ram,Janta Party,109451,47163,43.1 %,9514,20.2%
238,Aurangabad,238,GEN,Ram Naresh Singh,Indian National Congress,111026,50289,45.3 %,1134,2.3%
239,Rafiganj,239,GEN,Md. Hussain Ansari,Janta Party,105352,48210,45.8 %,7289,15.1%
240,Obra,240,GEN,Ram Vilas Singh,Janta Party,123381,69472,56.3 %,7431,10.7%
241,Goh,241,GEN,Ram Saran Yadav,Communist Party Of India,112474,71669,63.7 %,12325,17.2%
242,Arwal,242,GEN,Baneshwar Prasad Singh,Janta Party,123389,80326,65.1 %,12072,15.0%
243,Kurtha,243,GEN,Nagnani,Shoshit Samaj Dal (AKHIL BAHARATIYA),124993,79354,63.5 %,1280,1.6%
244,Makhdumpur,244,GEN,Ram Jatan Sinha,Janta Party,126451,80989,64.0 %,15426,19.0%
245,Jahanabad,245,GEN,Ram Chander Singh Yadav,Janta Party,124325,78533,63.2 %,5862,7.5%
246,Ghoshi,246,GEN,Jagdish Sharma,Janta Party,119289,97825,82.0 %,8863,9.1%
247,Balaganj,247,GEN,Shambhu Prasad Singh,Janta Party,115662,73565,63.6 %,12172,16.5%
248,Konch,248,GEN,Naresh Prasad Singh,Janta Party,119144,64575,54.2 %,3170,4.9%
249,Gaya Muffasil,249,GEN,Vijay Kumar Singh,Janta Party,100522,68644,68.3 %,14160,20.6%
250,Gaya Town,250,GEN,Sushila Sahay,Janta Party,111282,52115,46.8 %,8268,15.9%
251,Imamganj,251,SC,Ishwar Das,Janta Party,95662,40437,42.3 %,16883,41.8%
252,Gurua,252,GEN,Upendra Nath Verma,Janta Party,104229,58565,56.2 %,3315,5.7%
253,Bodh Gaya,253,SC,Rajesh Kumar,Janta Party,91658,55794,60.9 %,16003,28.7%
254,Barachatti,254,SC,Bhagwati Devi,Janta Party,98049,45849,46.8 %,27089,59.1%
255,Fatehpur,255,SC,Mohan Ram,Janta Party,112165,54936,49.0 %,14906,27.1%
256,Atri,256,GEN,Mundrika Singh,Janta Party,127779,93000,72.8 %,14038,15.1%
257,Nawada,257,GEN,Ganesh Shanker Vidyarthi,Communist Party Of India (MARXIST),133962,78498,58.6 %,39446,50.3%
258,Rajauli,258,SC,Babu Lal,Independent,119590,68093,56.9 %,22188,32.6%
259,Gobindpur,259,GEN,Bhatu Mahto,Janta Party,125745,82449,65.6 %,10236,12.4%
260,Warsaliganj,260,GEN,Ram Ratan Singh,Janta Party,124361,76841,61.8 %,6042,7.9%
261,Hisua,261,GEN,Babu Lal Singh,Janta Party,110580,60496,54.7 %,243,0.4%
262,Kodarma,262,GEN,Vishwanath Modi,Janta Party,103562,49471,47.8 %,10434,21.1%
263,Barhi,263,GEN,Lalita Rajya Lakshmi,Janta Party,84564,37109,43.9 %,16016,43.2%
264,Chatra,264,GEN,S. Ahmad Sabr,Janta Party,107814,32959,30.6 %,176,0.5%
265,Simaria,265,SC,Upendra Nath Das,Janta Party,97921,33143,33.8 %,11442,34.5%
266,Barkagaon,266,GEN,Kailash Pati Singh,Janta Party,105840,52587,49.7 %,7469,14.2%
267,Ramgarh,267,GEN,Bishwanath Choudhary,Janta Party,94946,42655,44.9 %,7031,16.5%
268,Mandu,268,GEN,Gopal Sharan Singh,Janta Party,120053,40788,34.0 %,13367,32.8%
