AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Bhagabangola,56,GEN,Syed Mawabjani Meerza,Communist Party Of India (MARXIST),127702,99859,78.2 %,16274,16.3%
Nabagram,57,GEN,Sisir Kumar Sarkar,Communist Party Of India (MARXIST),137930,115078,83.4 %,1401,1.2%
Murshidabad,58,GEN,Chhaya Ghosh,All India Forward Bloc,156269,125171,80.1 %,20272,16.2%
Jalangi,59,GEN,Unus Sarkar,Communist Party Of India (MARXIST),147565,124611,84.4 %,37638,30.2%
Domkal,60,GEN,Anesur Rahaman,Communist Party Of India (MARXIST),148935,122573,82.3 %,24615,20.1%
Naoda,61,GEN,Nasiruddin Khan,Indian National Congress,150090,121970,81.3 %,7436,6.1%
Hariharpara,62,GEN,Mozammel Hoque,Communist Party Of India (MARXIST),144975,115092,79.4 %,1893,1.6%
Berhampore,63,GEN,Sankar Das Paul,Indian National Congress,179788,135586,75.4 %,16665,12.3%
Beldanga,64,GEN,Nurul Islam Chowdhury,Indian National Congress,158837,118886,74.8 %,4145,3.5%
Kandi,65,GEN,Atish Ch. Sinha,Indian National Congress,154971,119087,76.8 %,977,0.8%
Khargram,66,SC,Biswanath Mondal,Communist Party Of India (MARXIST),146098,114869,78.6 %,10130,8.8%
Barwan,67,GEN,Debabratta Bandapadyay,Revolutionary Socialist Party,147475,107685,73.0 %,23202,21.5%
Bharatpur,68,GEN,Id. Mohammad,Revolutionary Socialist Party,140617,102777,73.1 %,31879,31.0%
Karimpur,69,GEN,Chitta Ranjan Biswas,Communist Party Of India (MARXIST),139393,114221,81.9 %,20033,17.5%
Palashipara,70,GEN,Kamalendju Sanyal (SASTHI),Communist Party Of India (MARXIST),142533,119639,83.9 %,10904,9.1%
Nakashipara,71,GEN,Shaik Khabiruddin Ahmed,Communist Party Of India (MARXIST),127222,103751,81.6 %,14906,14.4%
Kaliganj,72,GEN,Abdus Salam Munshi,Indian National Congress,137419,109636,79.8 %,3778,3.4%
Chapra,73,GEN,Mir Quasem Mondal,Communist Party Of India (MARXIST),134264,113820,84.8 %,27696,24.3%
Krishnaganj,74,SC,Sushil Biswas,Communist Party Of India (MARXIST),122769,104830,85.4 %,7043,6.7%
Krishnagar East,75,GEN,Sibdas Mukherjee,Indian National Congress,146148,113787,77.9 %,3243,2.9%
Krishnagar West,76,GEN,Sunil Kumar Ghosh,Communist Party Of India (MARXIST),118168,99023,83.8 %,15741,15.9%
Nabadwip,77,GEN,Biswanath Mitra,Communist Party Of India (MARXIST),129205,104636,81.0 %,18556,17.7%
Santipur,78,GEN,Ajoy Dey,Indian National Congress,155573,131378,84.4 %,1441,1.1%
Hanskhali,79,SC,Nayan Sarkar,Communist Party Of India (MARXIST),155352,130003,83.7 %,5726,4.4%
Ranaghat East,80,SC,Binay Krishna Biswas,Communist Party Of India (MARXIST),155431,130556,84.0 %,11249,8.6%
Ranaghat West,81,GEN,Subhaas Basu,Communist Party Of India (MARXIST),153149,127382,83.2 %,3100,2.4%
Chakdaha,82,GEN,Satasadhan Chakraborty,Communist Party Of India (MARXIST),184095,152051,82.6 %,23883,15.7%
Haringhata,83,GEN,Nani Gopal Malakar,Communist Party Of India (MARXIST),161408,136516,84.6 %,19025,13.9%
Bagdaha,84,SC,Kamalakshi Biswas,All India Forward Bloc,128151,111832,87.3 %,6783,6.1%
Bongaon,85,GEN,Bhupendra Nath Seth,Indian National Congress,148913,126987,85.3 %,1632,1.3%
Gaighata,86,GEN,Pabir Banerjee,Indian National Congress,160054,138821,86.7 %,569,0.4%
Habra,87,GEN,Kamal Sengupta (BOSE),Communist Party Of India (MARXIST),152758,127528,83.5 %,3142,2.5%
Ashokenagar,88,GEN,Nani Kar,Communist Party Of India (MARXIST),145455,120071,82.5 %,4665,3.9%
Amdanga,89,GEN,Hashim Abdul Halim,Communist Party Of India (MARXIST),138680,117029,84.4 %,14124,12.1%
Barasat,90,GEN,Saral Deb,All India Forward Bloc,214013,169077,79.0 %,22458,13.3%
Rajarhat,91,SC,Rabindra Nath Mandal,Communist Party Of India (MARXIST),184313,147293,79.9 %,14444,9.8%
Deganga,92,GEN,Md. Yakub,All India Forward Bloc,125821,102818,81.7 %,13378,13.0%
Swarupnagar,93,GEN,Mustafa Bin Quasem,Communist Party Of India (MARXIST),127555,111410,87.3 %,11448,10.3%
Baduria,94,GEN,Quazi Abdul Gaffar,Indian National Congress,127195,108928,85.6 %,3339,3.1%
Basirhat,95,GEN,Narayan Mukheree,Communist Party Of India (MARXIST),151388,125717,83.0 %,2283,1.8%
Hasnabad,96,GEN,Goutam Deb,Communist Party Of India (MARXIST),115319,96532,83.7 %,6646,6.9%
Haroa,97,SC,Kshiti Ranjan Modal,Communist Party Of India (MARXIST),138384,114771,82.9 %,25335,22.1%
Sandeshkhali,98,SC,Dhiren Mondal,Communist Party Of India (MARXIST),132518,108481,81.9 %,29550,27.2%
Hingalganj,99,SC,Gayen Nripen,Communist Party Of India (MARXIST),126811,106021,83.6 %,17427,16.4%
Gosaba,100,SC,Ganesh Chandra Moindal,Revolutionary Socialist Party,118737,94938,80.0 %,14854,15.6%
Basanti,101,SC,Subhas Naskar,Revolutionary Socialist Party,148080,110276,74.5 %,23185,21.0%
Kultali,102,SC,Prabodh,Independent,137001,108475,79.2 %,17828,16.4%
Joynagar,103,GEN,Deba Prasad Sarkar,Independent,139054,110494,79.5 %,12184,11.0%
Baruipur,104,GEN,Shovan Dev Chattopadhyay,Indian National Congress,154618,124701,80.7 %,3225,2.6%
Canning West,105,SC,Bimal Mistry,Communist Party Of India (MARXIST),154971,120063,77.5 %,13487,11.2%
Canning East,106,GEN,Abdur Razzak Molla,Communist Party Of India (MARXIST),125998,102016,81.0 %,49518,48.5%
Bhangar,107,GEN,Badal Jamadar,Communist Party Of India (MARXIST),132342,112260,84.8 %,25987,23.1%
Jadavpur,108,GEN,Buddhadeb Bhattacharjee,Communist Party Of India (MARXIST),202431,152239,75.2 %,35023,23.0%
Sonarpur,109,SC,Bhadreswar Mondal,Communist Party Of India (MARXIST),187018,148717,79.5 %,15741,10.6%
Bishnupur East,110,SC,Sundar Naskar,Communist Party Of India (MARXIST),114340,91618,80.1 %,9748,10.6%
Bishnupur West,111,GEN,Kashinath Adak,Communist Party Of India (MARXIST),134797,104987,77.9 %,11702,11.1%
Behala East,112,GEN,Kum-Kum Chakraborti,Communist Party Of India (MARXIST),213378,158401,74.2 %,16646,10.5%
Behala West,113,GEN,Nirmal Mukherjee,Communist Party Of India (MARXIST),204095,147249,72.1 %,9717,6.6%
Garden Reach,114,GEN,Fazle Azim Molla,Indian National Congress,140106,98934,70.6 %,11294,11.4%
Maheshtala,115,GEN,Abdul Basar,Communist Party Of India (MARXIST),150452,108195,71.9 %,19819,18.3%
Budge Budge,116,GEN,Dipak Mukherjee,Communist Party Of India (MARXIST),140958,107278,76.1 %,5129,4.8%
Satgachia,117,GEN,Jyoti Basu,Communist Party Of India (MARXIST),131341,103677,78.9 %,20195,19.5%
Falta,118,GEN,Arati Das Gupta,Communist Party Of India (MARXIST),119386,89588,75.0 %,4683,5.2%
Diamond Harbour,119,GEN,Abdul Quiyom Molla,Communist Party Of India (MARXIST),144934,108165,74.6 %,19030,17.6%
Magrahat West,120,GEN,Anuradha Putatunda,Communist Party Of India (MARXIST),126878,99708,78.6 %,3997,4.0%
Magrahat East,121,SC,Nirmal Sinha,Communist Party Of India (MARXIST),133765,105477,78.9 %,5298,5.0%
Mandirbazar,122,SC,Subhas Roy,Communist Party Of India (MARXIST),134127,106522,79.4 %,3192,3.0%
Mathurapur,123,GEN,Satya Ranjan Pabuli,Indian National Congress,145128,121104,83.4 %,8115,6.7%
Kulpi,124,SC,Krishnadhan Halder,Communist Party Of India (MARXIST),120997,92931,76.8 %,3626,3.9%
Patharpratima,125,GEN,Janmejey Manna,Communist Party Of India (MARXIST),117867,98725,83.8 %,6350,6.4%
Kakdwip,126,GEN,Hrishikesh Maity,Communist Party Of India (MARXIST),118094,98076,83.0 %,7248,7.4%
Sagar,127,GEN,Prabhanjan Mondal,Communist Party Of India (MARXIST),132874,114856,86.4 %,10629,9.3%
Bijpur,128,GEN,Jagadish Chandra Das,Communist Party Of India (MARXIST),140690,105391,74.9 %,15066,14.3%
Naihati,129,GEN,Adhikari Tarun,Indian National Congress,143994,106855,74.2 %,1298,1.2%
Bhatpara,130,GEN,Bidyt Ganguly,Communist Party Of India (MARXIST),132728,87894,66.2 %,11613,13.2%
Jagatdal,131,GEN,Nihar Basu,All India Forward Bloc,144317,109818,76.1 %,5626,5.1%
Noapara,132,GEN,Madan Mohan Nath,Communist Party Of India (MARXIST),116598,89658,76.9 %,11926,13.3%
Titagarh,133,GEN,Pravin Kumar Shaw,Communist Party Of India (MARXIST),113323,80971,71.5 %,10432,12.9%
Khardah,134,GEN,Asim Kumar Das Gupta,Communist Party Of India (MARXIST),164310,129864,79.0 %,27459,21.1%
Panihati,135,GEN,Tania Chakrabarty,Communist Party Of India (MARXIST),179186,134509,75.1 %,6948,5.2%
Kamarhati,136,GEN,Santi Ghatak,Communist Party Of India (MARXIST),157701,111579,70.8 %,18502,16.6%
Baranagar,137,GEN,Matish Roy,Revolutionary Socialist Party,196768,145322,73.9 %,11472,7.9%
Dum Dum,138,GEN,Sankar Kumar Sen,Communist Party Of India (MARXIST),191370,144810,75.7 %,27172,18.8%
Belgachia East,139,GEN,Subhash Chakraborty,Communist Party Of India (MARXIST),250684,175920,70.2 %,12023,6.8%
Cossipur,140,GEN,Dipak Chanda,Communist Party Of India (MARXIST),102599,67193,65.5 %,4622,6.9%
Shyampukur,141,GEN,Santi Ranjan Ganguly,All India Forward Bloc,88777,60031,67.6 %,7299,12.2%
Jorabagan,142,GEN,Subrata Mukherjee,Indian National Congress,114610,57812,50.4 %,7491,13.0%
Jorasanko,143,GEN,Deokinandan Poddar,Indian National Congress,85649,48048,56.1 %,8672,18.0%
Bara Bazar,144,GEN,Khaitan Rajesh,Indian National Congress,93853,43942,46.8 %,4477,10.2%
Bow Bazar,145,GEN,Sudip Bandyopadhyay,Indian National Congress,103855,55471,53.4 %,11733,21.2%
Chowringhee,146,GEN,Siddhartha Shanker Ray,Indian National Congress,125032,71247,57.0 %,16833,23.6%
Kabitirtha,147,GEN,Kalimuddin Shams,All India Forward Bloc,157330,95080,60.4 %,1351,1.4%
Alipore,148,GEN,Sougata Roy,Indian National Congress,129144,81045,62.8 %,16103,19.9%
Rashbehari Avenue,149,GEN,Hoimi Basu,Indian National Congress,119311,76905,64.5 %,18749,24.4%
Tollygunge,150,GEN,Sur Prasanta Kumar,Communist Party Of India (MARXIST),136707,98360,71.9 %,322,0.3%
Dhakuria,151,GEN,Kshiti Goswami,Revolutionary Socialist Party,168715,121559,72.0 %,13266,10.9%
Ballygunge,152,GEN,Sachin Sen,Communist Party Of India (MARXIST),176889,116981,66.1 %,4348,3.7%
Entally,153,GEN,Md. Nizamuddin,Communist Party Of India (MARXIST),125870,77655,61.7 %,773,1.0%
Taltola,154,SC,Debesh Das,Communist Party Of India (MARXIST),115140,77228,67.1 %,10901,14.1%
Beliaghata,155,GEN,Manabendra Mukherjee,Communist Party Of India (MARXIST),137678,98809,71.8 %,15781,16.0%
Sealdah,156,GEN,Somendra Nath Misra,Indian National Congress,84342,47138,55.9 %,16464,34.9%
Vidyasagar,157,GEN,Lakshmi Kanta Dey,Communist Party Of India (MARXIST),113275,74815,66.0 %,6418,8.6%
Burtola,158,GEN,Sadhan Pande,Indian National Congress,115132,73399,63.8 %,20573,28.0%
Manicktola,159,GEN,Shyamal Chakraborty,Communist Party Of India (MARXIST),151832,107986,71.1 %,5694,5.3%
Belgachia West,160,GEN,Rajdeo Goala,Communist Party Of India (MARXIST),130041,93917,72.2 %,3475,3.7%
Bally,161,GEN,Patit Paban Pathak,Communist Party Of India (MARXIST),146510,96343,65.8 %,13720,14.2%
Howrah North,162,GEN,Lagan Deo Singh,Communist Party Of India (MARXIST),157992,100299,63.5 %,21187,21.1%
Howrah Central,163,GEN,Ambika Banerjee,Indian National Congress,130188,85763,65.9 %,23315,27.2%
Howrah South,164,GEN,Pralay Talukdar,Communist Party Of India (MARXIST),131324,83970,63.9 %,2950,3.5%
Shibpur,165,GEN,Jatu Lahiri,Indian National Congress,245139,170477,69.5 %,4108,2.4%
Domjur,166,GEN,Padmanidhi Dhar,Communist Party Of India (MARXIST),195013,146508,75.1 %,16270,11.1%
Jagatballavpur,167,GEN,M. Anakaruddin,Communist Party Of India (MARXIST),155792,119734,76.9 %,20844,17.4%
Panchla,168,GEN,Sailen Mondal,All India Forward Bloc,150208,107663,71.7 %,8176,7.6%
Sankrail,169,SC,Haran Hazra,Communist Party Of India (MARXIST),160247,118408,73.9 %,3916,3.3%
Uluberia North,170,SC,Raj Kumar Mondal,Communist Party Of India (MARXIST),154437,110674,71.7 %,19770,17.9%
Uluberia South,171,GEN,Rabindra Ghosh,All India Forward Bloc,145239,106596,73.4 %,24840,23.3%
Shyampur,172,GEN,Sangib Kumar Das,Indian National Congress,140723,111063,78.9 %,6020,5.4%
Bagnan,173,GEN,Nirupama Chattopadhayay,Communist Party Of India (MARXIST),145639,114019,78.3 %,3446,3.0%
Kalyanpur,174,GEN,Nitai Charan Adak,Communist Party Of India (MARXIST),129199,100319,77.6 %,10894,10.9%
Amta,175,GEN,Barindra Nath Koley,Communist Party Of India (MARXIST),136596,106477,78.0 %,13099,12.3%
Udaynarayanpur,176,GEN,Panna Lal Maji,Communist Party Of India (MARXIST),135021,109553,81.1 %,12191,11.1%
Jangipara,177,GEN,Manindra Jana,Communist Party Of India (MARXIST),139697,110498,79.1 %,30465,27.6%
Chanditala,178,GEN,Malin Ghosh,Communist Party Of India (MARXIST),162331,117968,72.7 %,9380,8.0%
Uttarpara,179,GEN,Santasir Chatterjee,Communist Party Of India (MARXIST),176730,128218,72.6 %,4737,3.7%
Serampore,180,GEN,Arun Goswami,Indian National Congress,154842,99353,64.2 %,22291,22.4%
Champdani,181,GEN,Abdul Mannan,Indian National Congress,181141,126260,69.7 %,3670,2.9%
Chandernagore,182,GEN,Chatterjee Sandhya,Communist Party Of India (MARXIST),164269,118473,72.1 %,2688,2.3%
Singur,183,GEN,Bidyut Kumar Das,Communist Party Of India (MARXIST),144833,118661,81.9 %,5244,4.4%
Haripal,184,GEN,Kali Krasad Biswas,Communist Party Of India (MARXIST),128056,104724,81.8 %,7082,6.8%
Tarakeswar,185,GEN,Santi Chatterjee,Independent,127391,106573,83.7 %,22556,21.2%
Chinsurah,186,GEN,Naren Dey,All India Forward Bloc,156852,119046,75.9 %,2181,1.8%
Bansberia,187,GEN,Prabir Sen Gupta,Communist Party Of India (MARXIST),143378,111132,77.5 %,834,0.8%
Balagarh,188,SC,Abinash Pramanik,Communist Party Of India (MARXIST),136473,112430,82.4 %,16979,15.1%
Pandua,189,GEN,Debnarayan Chakraborty,Communist Party Of India (MARXIST),153029,124507,81.4 %,36186,29.1%
Polba,190,GEN,Brajo Gopal Neogy,Communist Party Of India (MARXIST),130603,110270,84.4 %,15207,13.8%
Dhaniakhali,191,SC,Kripa Sindhu Saha,All India Forward Bloc,134477,114220,84.9 %,27522,24.1%
Pursurah,192,GEN,Bishnu Bera,Communist Party Of India (MARXIST),129483,109134,84.3 %,19023,17.4%
Khanakul,193,SC,Sachindra Nath Hazra,Communist Party Of India (MARXIST),143537,118176,82.3 %,22372,18.9%
Arambagh,194,GEN,Benode Das,Communist Party Of India (MARXIST),160099,129918,81.1 %,21277,16.4%
Goghat,195,SC,Shiba Prasad Malick,All India Forward Bloc,147560,122907,83.3 %,44697,36.4%
Chandrakona,196,GEN,Umapati Chakrabortty,Communist Party Of India (MARXIST),137457,115163,83.8 %,23172,20.1%
Ghatal,197,SC,Ratan Chandra Pakhira,Communist Party Of India (MARXIST),131362,108504,82.6 %,14836,13.7%
Daspur,198,GEN,Prabhas Podikar,Communist Party Of India (MARXIST),130825,97459,74.5 %,8571,8.8%
Nandanpur,199,GEN,Chhaya Bera,Communist Party Of India (MARXIST),116982,95537,81.7 %,7774,8.1%
Panskura West,200,GEN,Omar Ali,Communist Party Of India,126950,100647,79.3 %,25351,25.2%
Panskura East,201,GEN,Sisir Sarkar,Communist Party Of India (MARXIST),130629,106567,81.6 %,1552,1.5%
Tamluk,202,GEN,Anil Mudi,Indian National Congress,141852,110810,78.1 %,4475,4.0%
Moyna,203,GEN,Manik Bhowmik,Indian National Congress,130328,109659,84.1 %,745,0.7%
Mahishadal,204,GEN,Sukumar Das,Indian National Congress,115404,97176,84.2 %,6636,6.8%
Sutahata,205,SC,Seth Lakshman Chandra,Communist Party Of India (MARXIST),160842,134176,83.4 %,8087,6.0%
Nandigram,206,GEN,Sakti Bal,Communist Party Of India,135832,107039,78.8 %,3670,3.4%
Narghat,207,GEN,Nada Brahmamoy,Communist Party Of India (MARXIST),135013,108606,80.4 %,12983,12.0%
Bhagabanpur,208,GEN,Prasanta Pradhan,Communist Party Of India (MARXIST),114470,91887,80.3 %,8371,9.1%
Khajuri,209,SC,Sunirmal Paik,Communist Party Of India (MARXIST),113189,92948,82.1 %,10728,11.5%
Contai North,210,GEN,Mukul Bikash Maity,Indian National Congress,123283,100635,81.6 %,4210,4.2%
Contai South,211,GEN,Sailaja Kumar Das,Indian National Congress,122611,96293,78.5 %,5469,5.7%
Ramnagar,212,GEN,Mrinal Kanti Roy,Communist Party Of India (MARXIST),146203,112175,76.7 %,3643,3.2%
Egra,213,GEN,Sinha Probodh Chandra,Communist Party Of India (MARXIST),131956,102035,77.3 %,3907,3.8%
Mugberia,214,GEN,Krianmoy Nanda,Communist Party Of India (MARXIST),118378,100302,84.7 %,17533,17.5%
Pataspur,215,GEN,Kamakhya Nandan Das Mahapatra,Communist Party Of India,124670,107555,86.3 %,5524,5.1%
Sabang,216,GEN,Manas Ranjan Bhunia,Indian National Congress,117004,106949,91.4 %,3071,2.9%
Pingla,217,GEN,Hari Pada Jana,Democratic Socialist Party (PRABODH CHANDRA),120962,102326,84.6 %,11076,10.8%
Debra,218,GEN,Ski. Jahangir Karim,Communist Party Of India (MARXIST),129402,112019,86.6 %,21458,19.2%
Keshpur,219,SC,Dal Nanda Rani,Communist Party Of India (MARXIST),129321,106241,82.2 %,38924,36.6%
Garhbeta East,220,GEN,Gosh Susanta,Communist Party Of India (MARXIST),117980,98593,83.6 %,34020,34.5%
Garhbeta West,221,SC,Duley Krishna Prasad,Communist Party Of India (MARXIST),125752,103179,82.0 %,26667,25.8%
Salbani,222,GEN,Sundar Hazra,Communist Party Of India (MARXIST),119653,97256,81.3 %,12798,13.2%
Midnapore,223,GEN,Kamaksha Ghosh,Communist Party Of India,164187,119397,72.7 %,27165,22.8%
Kharagpur Town,224,GEN,Gyan Msingh Sohanpal,Indian National Congress,135141,80797,59.8 %,11352,14.1%
Kharagpur Rural,225,GEN,Sk. Nazmul Haque,Communist Party Of India (MARXIST),144386,107325,74.3 %,28016,26.1%
Keshiari,226,ST,Maheswar Murmu,Communist Party Of India (MARXIST),128693,105502,82.0 %,40705,38.6%
Narayangarh,227,GEN,Surja Kanta Mishra,Communist Party Of India (MARXIST),133161,113051,84.9 %,22267,19.7%
Dantan,228,GEN,Patra Ranjit,Communist Party Of India (MARXIST),130393,102406,78.5 %,45648,44.6%
Nayagram,229,ST,Ananta Saren,Communist Party Of India (MARXIST),117865,85329,72.4 %,28621,33.5%
Gopiballavpur,230,GEN,Atul Chandra Das,Communist Party Of India (MARXIST),125249,102063,81.5 %,39224,38.4%
Jhargram,231,GEN,Buddha Deb Bhakat,Communist Party Of India (MARXIST),147733,111082,75.2 %,36045,32.4%
Binpur,232,ST,Naren Hansda,Jharkhand Party,126712,93621,73.9 %,18995,20.3%
Banduan,233,ST,Lakhi Ram Kisku,Communist Party Of India (MARXIST),120504,89294,74.1 %,24624,27.6%
Manbazar,234,GEN,Kamala Kanta Mahata,Communist Party Of India (MARXIST),133489,101682,76.2 %,23038,22.7%
Balrampur,235,ST,Bhandu Majhi,Communist Party Of India (MARXIST),118523,90099,76.0 %,38624,42.9%
Arsa,236,GEN,Nishi Kanta Mehta,All India Forward Bloc,132744,89419,67.4 %,23305,26.1%
Jhalda,237,GEN,Satyan Ranjank Mahata,All India Forward Bloc,128635,93236,72.5 %,5926,6.4%
Jaipur,238,GEN,Bindeswar Mahata,All India Forward Bloc,133758,93739,70.1 %,6201,6.6%
Purulia,239,GEN,Mamata Mukherjee,Communist Party Of India (MARXIST),147306,109700,74.5 %,7928,7.2%
Para,240,SC,Bilasi Bala Sahis,Communist Party Of India (MARXIST),136324,100645,73.8 %,41422,41.2%
Raghunathpur,241,SC,Natabar Bagdi,Communist Party Of India (MARXIST),124494,86676,69.6 %,22713,26.2%
Kashipur,242,ST,Surendra Nath Majhi,Communist Party Of India (MARXIST),122737,87513,71.3 %,26760,30.6%
Hura,243,GEN,Ambarish Mukhopadhyaya,Communist Party Of India (MARXIST),125966,94691,75.2 %,25972,27.4%
Taldangra,244,GEN,Amiya Patra,Communist Party Of India (MARXIST),138562,115662,83.5 %,28892,25.0%
Raipur,245,ST,Lipen Kisku,Communist Party Of India (MARXIST),139283,111656,80.2 %,14679,13.1%
Ranibandh,246,ST,Arati Bembram,Communist Party Of India (MARXIST),131198,89663,68.3 %,26924,30.0%
Indpur,247,SC,Madan Bawri,Communist Party Of India,131757,95032,72.1 %,33739,35.5%
Chhatna,248,GEN,Subhas Goswami,Revolutionary Socialist Party,133221,85052,63.8 %,17723,20.8%
Gangajalghati,249,SC,Angad Bauri,Communist Party Of India (MARXIST),133221,95910,72.0 %,26384,27.5%
