#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
27,Pai,27,GEN,Ram Pal,Social Action Party,107356,80380,74.9 %,2275,2.8%
28,Hassangarh,28,GEN,Balwant Singh,Social Action Party,95152,61698,64.8 %,5346,8.7%
29,Kiloi,29,GEN,Shri Krishan,Social Action Party,104405,71929,68.9 %,8165,11.4%
30,Rohtak,30,GEN,Shri Kishan Dass,Haryana Vikas Party,127063,89922,70.8 %,32818,36.5%
31,Meham,31,GEN,Balbir,Social Action Party,108794,77887,71.6 %,257,0.3%
32,Kalanaur,32,SC,Kartar Devi,Indian National Congress,92858,61143,65.8 %,915,1.5%
33,Beri,33,GEN,Virender Pal,Social Action Party,98340,70707,71.9 %,4087,5.8%
34,Salhawas,34,GEN,Dharmavir,Haryana Vikas Party,108978,69675,63.9 %,16323,23.4%
35,Jhajjar,35,SC,Ram Parkash Dahiya,Haryana Vikas Party,115534,71744,62.1 %,6609,9.2%
36,Badli,36,GEN,Dhir Pal Singh,Social Action Party,98565,68804,69.8 %,5562,8.1%
37,Bahadurgarh,37,GEN,Nafe Singh S/o Umrao Singh,Social Action Party,134002,85324,63.7 %,898,1.1%
38,Baroda,38,SC,Ramesh Kumar,Social Action Party,101688,70297,69.1 %,1984,2.8%
39,Gohana,39,GEN,Jagbir Singh,Haryana Vikas Party,117499,81311,69.2 %,872,1.1%
40,Kailana,40,GEN,Ramesh Chander,Haryana Vikas Party,115505,82905,71.8 %,1666,2.0%
41,Sonepat,41,GEN,Dev Raj Dewan,Independent,143933,92736,64.4 %,37140,40.0%
42,Rai,42,GEN,Suraj Mal,Social Action Party,121785,76561,62.9 %,3978,5.2%
43,Rohat,43,GEN,Krishana Gahlawat,Haryana Vikas Party,109056,71624,65.7 %,2123,3.0%
44,Kalayat,44,SC,Ram Bhaj,Haryana Vikas Party,102939,67008,65.1 %,5118,7.6%
45,Narwana,45,GEN,Randeep Singh,Indian National Congress,110384,89932,81.5 %,849,0.9%
46,Uchana Kalan,46,GEN,Birender Singh,All India Indira Congress (TIWARI),113108,81385,72.0 %,3912,4.8%
47,Rajond,47,GEN,Satvinder Singh,All India Indira Congress (TIWARI),97341,69043,70.9 %,2924,4.2%
48,Jind,48,GEN,Brij Mohan,Haryana Vikas Party,131075,95309,72.7 %,18558,19.5%
49,Julana,49,GEN,Satya Narain Lathar,Haryana Vikas Party,104065,75676,72.7 %,11770,15.6%
50,Safidon,50,GEN,Ramphal S/o Jodha Ram,Social Action Party,114879,88468,77.0 %,4201,4.7%
51,Faridabad,51,GEN,Chander,Bharatiya Janta Party,240220,131399,54.7 %,34407,26.2%
52,Mewla Maharajpur,52,GEN,Krishan Pal,Bharatiya Janta Party,278786,145590,52.2 %,26417,18.1%
53,Ballabgarh,53,GEN,Anand Kumar,Bharatiya Janta Party,176422,99930,56.6 %,32163,32.2%
54,Palwal,54,GEN,Karan Singh Dalal,Haryana Vikas Party,117962,82472,69.9 %,26387,32.0%
55,Hassanpur,55,SC,Jagdish Nayar,Haryana Vikas Party,113541,72212,63.6 %,5570,7.7%
56,Hathin,56,GEN,Harsh Kumar,Haryana Vikas Party,106213,72362,68.1 %,6121,8.5%
57,Ferozepur Jhirka,57,GEN,Azad,Social Action Party,124983,82199,65.8 %,2642,3.2%
58,Nuh,58,GEN,Khurshid Ahmad S/o Kabir Ahmad,All India Indira Congress (TIWARI),111351,70462,63.3 %,8127,11.5%
59,Taoru,59,GEN,Suraj Pal,Bharatiya Janta Party,124909,89052,71.3 %,11515,12.9%
60,Sohna,60,GEN,Narbir Singh,Haryana Vikas Party,128046,90742,70.9 %,9805,10.8%
61,Gurgaon,61,GEN,Dharambir,Indian National Congress,184880,114455,61.9 %,7358,6.4%
62,Pataudi,62,SC,Narayan Singh S/o Bichha Ram,Haryana Vikas Party,122796,77264,62.9 %,15425,20.0%
63,Badhra,63,GEN,Nripender,Haryana Vikas Party,116328,81948,70.4 %,27427,33.5%
64,Dadri,64,GEN,Satpal Sangwan,Haryana Vikas Party,112562,77571,68.9 %,11421,14.7%
65,Mundhal Khurd,65,GEN,Chhater Singh Chauhan,Haryana Vikas Party,111756,73338,65.6 %,14771,20.1%
66,Bhiwani,66,GEN,Ram Bhajan,Haryana Vikas Party,118078,77105,65.3 %,24872,32.3%
67,Tosham,67,GEN,Bansi Lal,Haryana Vikas Party,121829,90668,74.4 %,12802,14.1%
68,Loharu,68,GEN,Somvir Singh,Haryana Vikas Party,125076,84962,67.9 %,36433,42.9%
69,Bawani Khera,69,SC,Jagan Nath S/o Gur Dayal,Haryana Vikas Party,114339,79604,69.6 %,30534,38.4%
70,Barwala,70,GEN,Relu Ram,Independent,119347,89079,74.6 %,10789,12.1%
71,Narnaund,71,GEN,Jaswant Singh,Haryana Vikas Party,103595,79149,76.4 %,10773,13.6%
72,Hansi,72,GEN,Attar Singh,Haryana Vikas Party,118664,87615,73.8 %,28671,32.7%
73,Bhattu Kalan,73,GEN,Mani Ram Godara,Haryana Vikas Party,105621,89057,84.3 %,8078,9.1%
74,Hissar,74,GEN,Om Parkash Mahajan,Independent,139911,95356,68.2 %,3805,4.0%
75,Ghirai,75,GEN,Kanwal Singh,Haryana Vikas Party,111470,82333,73.9 %,326,0.4%
76,Tohana,76,GEN,Vinod Kumar,Social Action Party,122945,99143,80.6 %,10382,10.5%
77,Ratia,77,SC,Ram Sarup Rama,Haryana Vikas Party,110973,84640,76.3 %,10717,12.7%
78,Fatehabad,78,GEN,Harminder Singh,Haryana Vikas Party,132988,98389,74.0 %,18121,18.4%
79,Adampur,79,GEN,Bhajan Lal,Indian National Congress,121945,97294,79.8 %,20007,20.6%
80,Darba Kalan,80,GEN,Vidya Devi,Social Action Party,117609,99388,84.5 %,194,0.2%
81,Ellenabad,81,SC,Bhagi Ram,Social Action Party,122585,94380,77.0 %,7198,7.6%
82,Sirsa,82,GEN,Ganeshi Lal,Bharatiya Janta Party,137069,103252,75.3 %,3820,3.7%
83,Rori,83,GEN,Om Parkash S/o Devi Lal,Social Action Party,110028,95020,86.4 %,8382,8.8%
84,Dabwali,84,SC,Mani Ram,Social Action Party,112560,85524,76.0 %,8737,10.2%
85,Bawal,85,SC,Jaswant Singh,Haryana Vikas Party,133153,85059,63.9 %,14999,17.6%
86,Rewari,86,GEN,Ajay Singh,Indian National Congress,132344,86886,65.7 %,1767,2.0%
87,Jatusana,87,GEN,Jagdish Yadav,Haryana Vikas Party,143852,95873,66.6 %,8881,9.3%
88,Mahendragarh,88,GEN,Ram Bilas,Bharatiya Janta Party,136416,95560,70.1 %,3708,3.9%
89,Ateli,89,GEN,Narender Singh,Indian National Congress,132454,88424,66.8 %,2844,3.2%
90,Narnaul,90,GEN,Kailash Chand,Independent,124075,86061,69.4 %,5346,6.2%
