AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Meluri,20,ST,Khuosatho,Indian National Congress,8061,7622,94.6 %,557,7.3%
Tuli,21,ST,Tsuknungpenzu,Indian National Congress,10712,10602,99.0 %,132,1.2%
Arkakong,22,ST,Jongpongchiten,Indian National Congress,8726,8446,96.8 %,1252,14.8%
Impur,23,ST,T. Chuba,Indian National Congress,9841,9672,98.3 %,403,4.2%
Angetyongpang,24,ST,S. Lima,Indian National Congress,8419,7834,93.1 %,1513,19.3%
Monguya,25,ST,N. I. Jamir,Indian National Congress,8869,7361,83.0 %,2127,28.9%
Aonglenden,26,ST,Nungshizenba,Indian National Congress,7192,6839,95.1 %,5787,84.6%
Mokokchung Town,27,ST,S. C. Jamir,Indian National Congress,2782,2480,89.1 %,1606,64.8%
Koridang,28,ST,L. Nokzenketba,Indian National Congress,10367,9888,95.4 %,707,7.2%
Jangpetkong,29,ST,Chubatemjen Ao,Indian National Congress,6254,5975,95.5 %,467,7.8%
Alungtaki,30,ST,Tiameren Imchen,Indian National Congress,6092,5981,98.2 %,662,11.1%
Akuluto,31,ST,I. Khehoto Sema,Indian National Congress,4405,3944,89.5 %,105,2.7%
Atoizu,32,ST,Kiyezhe (K. L. Chishi),Nagaland Peoples Council,6658,5876,88.3 %,177,3.0%
Suruhuto,33,ST,Khukivi Awomi,Nagaland Peoples Council,6471,6026,93.1 %,658,10.9%
Aghunato,34,ST,Pukhayi,Indian National Congress,5879,5196,88.4 %,410,7.9%
Zunheboto,35,ST,Takheho,Nagaland Peoples Council,9042,6424,71.0 %,22,0.3%
Satakha,36,ST,Hokheto Sema,Indian National Congress,6774,6067,89.6 %,281,4.6%
Tyui,37,ST,T. A. Nguillie,Indian National Congress,9785,8745,89.4 %,884,10.1%
Wokha,38,ST,T. Myingthungo Lotha,Nagaland Peoples Council,13103,10326,78.8 %,467,4.5%
Sanis,39,ST,T. N. Ngullie,Indian National Congress,8370,7272,86.9 %,302,4.2%
Bhandari,40,ST,E. T. Ezung,Indian National Congress,10698,9316,87.1 %,882,9.5%
Tizit,41,ST,Yeangphong,Nagaland Peoples Council,10264,9705,94.6 %,786,8.1%
Wakching,42,ST,Chingwang,Indian National Congress,10446,9781,93.6 %,44,0.4%
Tapi,43,ST,Noke,Nagaland Peoples Council,7512,7422,98.8 %,258,3.5%
Phomching,44,ST,Konngam,Indian National Congress,7848,4562,58.1 %,3337,73.1%
Tehok,45,ST,C. Nocklem K.,Indian National Congress,8380,8214,98.0 %,390,4.7%
Mon Town,46,ST,S. Yokten,Nagaland Peoples Council,11921,10530,88.3 %,67,0.6%
Aboi,47,ST,Nyeiwang,Indian National Congress,7060,6632,93.9 %,69,1.0%
Moka,48,ST,K. Kiko,Indian National Congress,8375,8281,98.9 %,1895,22.9%
Tamlu,49,ST,Pangjak S. Phom,Nagaland Peoples Council,6692,6682,99.9 %,336,5.0%
Longleng,50,ST,Bukchem Phom,Nagaland Peoples Council,9106,9040,99.3 %,978,10.8%
Noksen,51,ST,C. Chongshen,Indian National Congress,4579,4471,97.6 %,3197,71.5%
Longkhim Chare,52,ST,S. K. Sangtam,Indian National Congress,8828,8476,96.0 %,1222,14.4%
Tuensang Sadar-I,53,ST,Chanskong,Indian National Congress,8710,7168,82.3 %,1366,19.1%
Tuensang Sadar-Ii,54,ST,Lakiumong,Nagaland Peoples Council,6220,6151,98.9 %,723,11.8%
Tobu,55,ST,Neakba,Nagaland Peoples Council,10576,8710,82.4 %,2589,29.7%
Noklak,56,ST,Sedem,Indian National Congress,6732,6291,93.4 %,72,1.1%
Thonoknyu,57,ST,Khongo,Nagaland Peoples Council,6959,6799,97.7 %,296,4.4%
Shamtorr-Chessore,58,ST,Yamukum,Nagaland Peoples Council,7490,6985,93.3 %,681,9.7%
Siyuchong-Sitimi,59,ST,Sethricho,Indian National Congress,7526,6762,89.8 %,739,10.9%
Pungro-Kiphire,60,ST,T. Rothrong,Indian National Congress,10352,9719,93.9 %,20,0.2%
