AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Alleppey,100,GEN,K.P. Ramachandran Nair,National Democratic Party,124595,89632,71.9 %,750,0.8%
Ambalapuzha,101,GEN,C.K. Sadasivan,Communist Party Of India (MARXIST),127784,101973,79.8 %,1533,1.5%
Kuttanad,102,GEN,K.C. Joseph,Kerala Congress,122244,89320,73.1 %,8996,10.1%
Haripad,103,GEN,K.K. Sreenivasan,Indian National Congress,143739,109465,76.2 %,515,0.5%
Kayamkulam,104,GEN,Thachady Prabhakaran,Indian National Congress,129702,97969,75.5 %,33,0.0%
Thiruvalla,105,GEN,Mammen Mathai,Kerala Congress(M),111489,79935,71.7 %,1893,2.4%
Kallooppara,106,GEN,Joseph M. Puthussery,Independent,107343,77528,72.2 %,5236,6.8%
Aranmula,107,GEN,R. Ramachandran Nair,National Democratic Party,109946,78316,71.2 %,5406,6.9%
Chengannur,108,GEN,Sobhana George,Indian National Congress,120775,87711,72.6 %,3447,3.9%
Mavelikara,109,GEN,M. Murali,Indian National Congress,135734,98677,72.7 %,5970,6.1%
Pandalam,110,SC,V. Kisavan,Communist Party Of India (MARXIST),147781,108856,73.7 %,1558,1.4%
Ranni,111,GEN,M.C. Cheriyan Moozhickal,Indian National Congress,117666,87299,74.2 %,2239,2.6%
Pathanamthitta,112,GEN,K.K. Nair,Independent,119537,84332,70.5 %,17468,20.7%
Konni,113,GEN,A.. Padma Kumar,Communist Party Of India (MARXIST),120946,89867,74.3 %,916,1.0%
Pathanapuram,114,GEN,K. Prakash Babu,Communist Party Of India,138414,100672,72.7 %,6028,6.0%
Punaloor,115,GEN,Punalur Madhu,Indian National Congress,153639,109032,71.0 %,1312,1.2%
Chadayamangalam,116,GEN,E. Rajendran,Communist Party Of India,125293,91494,73.0 %,5039,5.5%
Kottarakara,117,GEN,R. Balakrishna Pillai,Independent,121091,93857,77.5 %,5415,5.8%
Neduvathur,118,SC,B. Raghavan,Communist Party Of India (MARXIST),126024,95703,75.9 %,7184,7.5%
Adoor,119,GEN,Thiruvanchoor Radhakrishnan,Indian National Congress,117263,87932,75.0 %,5767,6.6%
Kunnathur,120,SC,T. Nanoomaster,Revolutionary Socialist Party,149077,115018,77.2 %,2602,2.3%
Karunagapally,121,GEN,P.S Sreenivasan,Communist Party Of India,133274,105158,78.9 %,6250,5.9%
Chavara,122,GEN,Baby John,Revolutionary Socialist Party,130805,102050,78.0 %,4324,4.2%
Kundara,123,GEN,Alphonsa John,Indian National Congress,124255,95522,76.9 %,1372,1.4%
Quilon,124,GEN,Kadavoor Sivadasan,Indian National Congress,133653,97574,73.0 %,4476,4.6%
Eravipuram,125,GEN,P.K.K. Bava,Muslim Leage,160647,117886,73.4 %,622,0.5%
Chathanoor,126,GEN,C.V. Padmarajan,Indian National Congress,147686,108023,73.1 %,4511,4.2%
Varkala,127,GEN,Varkala Radhakrishnan,Communist Party Of India (MARXIST),133048,86192,64.8 %,3297,3.8%
Attingal,128,GEN,T. Saratchandra Prasad,Indian National Congress,130610,87942,67.3 %,437,0.5%
Kilimanoor,129,SC,N. Rajan,Communist Party Of India,155461,104377,67.1 %,4055,3.9%
Vamanapuram,130,GEN,Kolaikode N. Krishna Nair,Communist Party Of India (MARXIST),147842,107513,72.7 %,1366,1.3%
Ariyanad,131,GEN,G. Karihikeyan,Indian National Congress,126307,91436,72.4 %,3480,3.8%
Nedumangad,132,GEN,Palode Ravi,Indian National Congress,154929,114100,73.6 %,939,0.8%
Kazhakuttam,133,GEN,M.V. Raghavan,Communist Marxist Party Of India,155360,107932,69.5 %,689,0.6%
Trivandrum North,134,GEN,M. Vijaya Kumar,Communist Party Of India (MARXIST),173461,118035,68.0 %,340,0.3%
Trivandrum West,135,GEN,M.M. Hassan,Indian National Congress,143299,89961,62.8 %,8499,9.4%
Trivandrum East,136,GEN,B. Vijaya Kumar,Indian National Congress,137221,89487,65.2 %,7928,8.9%
Nemom,137,GEN,V.J. Thankappan,Communist Party Of India (MARXIST),151817,110105,72.5 %,6862,6.2%
Kovalam,138,GEN,A. Neela Lohitha Dajan Kadar,Janata Dal,152486,107705,70.6 %,21,0.0%
Neyyattinkara,139,GEN,Thampanoor Ravi,Indian National Congress,147046,106253,72.3 %,1974,1.9%
Parassala,140,GEN,M.R. Raghu Chandra Bal,Indian National Congress,141743,99818,70.4 %,7635,7.6%
