AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sohra,29,ST,Flinder Anderson Khonglam,Independent,16074,11160,69.4 %,1104,9.9%
Shella,30,ST,Donkupar Roy,United Democratic Party,13324,8664,65.0 %,811,9.4%
Mawsynram,31,ST,D.Plaslanding Iangjuh,United Democratic Party,17320,12942,74.7 %,1978,15.3%
Mawkyrwat,32,ST,B. Bires Nongsiej,United Democratic Party,17777,14383,80.9 %,174,1.2%
Pariong,33,ST,Tubarlin Lyngdoh Nonglait,Hill State People's Democratic Party,16077,11988,74.6 %,4030,33.6%
Nongstoin,34,ST,Hopingstone Lyngdoh,Hill State People's Democratic Party,31143,20452,65.7 %,3886,19.0%
Langrin,35,ST,Martin M. Danggo,People's Democratic Movement,18265,14531,79.6 %,124,0.9%
Mawthengkut,36,ST,Maysalin War,Hill State People's Democratic Party,20198,15622,77.3 %,597,3.8%
Baghmara,37,ST,Lotsing A. Sangma,Indian National Congress,16693,13225,79.2 %,670,5.1%
Rongrenggiri,38,ST,Debora C. Marak,Indian National Congress,26533,17802,67.1 %,1723,9.7%
Rongjeng,39,ST,Sujit Sangma,Indian National Congress,16944,12216,72.1 %,2539,20.8%
Kharkutta,40,ST,Elstone D. Marak,Indian National Congress,18321,13590,74.2 %,3725,27.4%
Mendipathar,41,ST,Frankenstein W. Momin,Indian National Congress,19592,15528,79.3 %,145,0.9%
Resubelpara,42,ST,Salseng C. Marak,Indian National Congress,18108,13791,76.2 %,282,2.0%
Songsak,43,ST,Tonsing N. Marak,Indian National Congress,17121,12720,74.3 %,2272,17.9%
Bajengdoba,44,ST,Chamberline B. Marak,Indian National Congress,17126,13108,76.5 %,194,1.5%
Tikrikilla,45,ST,Mohindra Rava,Indian National Congress,17416,13556,77.8 %,1020,7.5%
Dadenggiri,46,ST,Augustine Marak,Independent,21596,16717,77.4 %,1041,6.2%
Rongchugiri,47,ST,Beckstar Sangma,Indian National Congress,13340,10962,82.2 %,2002,18.3%
Phulbari,48,GEN,Abu Taher Mondal,Independent,21560,17974,83.4 %,204,1.1%
Rajabala,49,ST,Kapin Ch. Boro,Indian National Congress,20030,16433,82.0 %,129,0.8%
Selsella,50,ST,Cyprian R. Sangma,People's Democratic Movement,13779,10704,77.7 %,794,7.4%
Rongram,51,ST,Methrona Marak,Indian National Congress,19875,13829,69.6 %,870,6.3%
Tura,52,ST,Kulert Cheran Momin,Independent,37925,22111,58.3 %,385,1.7%
Chokpot,53,ST,Clifford R. Marak,Garo National Council,14455,11121,76.9 %,457,4.1%
Kherapara,54,ST,Brening Sangma,Indian National Congress,16257,12262,75.4 %,3702,30.2%
Dalu,55,ST,Nityanarayan Simchang,Bharatiya Janta Party,14347,10810,75.3 %,300,2.8%
Dalamgiri,56,ST,Admiral Sangma,Indian National Congress,14443,11571,80.1 %,556,4.8%
Rangsakona,57,ST,Adolf Luhitler Marak,Indian National Congress,15083,12147,80.5 %,3021,24.9%
Ampatigiri,58,ST,Mukul Sangma,Indian National Congress,19885,16320,82.1 %,4925,30.2%
Salmanpura,59,ST,Nimarson Momin,United Democratic Party,17813,13370,75.1 %,787,5.9%
Mahendraganj,60,GEN,Abdus Saleh,Indian National Congress,15857,13736,86.6 %,1639,11.9%
