#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
50,Gauhati West,54,GEN,Tareni,Indian National Congress,62618,5830,9.3 %,427.0,7.3%
51,Hajo,55,GEN,Barkat Ullah,Indian National Congress,65567,7272,11.1 %,6327.0,87.0%
52,Kamalpur,56,GEN,Mathura Deka,Communist Party Of India,68759,1422,2.1 %,266.0,18.7%
53,Rangiya,57,GEN,Purna Boro,Communist Party Of India (MARXIST),69695,9137,13.1 %,2674.0,29.3%
54,Tamulpur,58,GEN,Padam Bahadur Chouhan,Indian National Congress,61144,30673,50.2 %,5273.0,17.2%
55,Nalbari,59,GEN,Chandradhar Kalita,Independent,80567,2431,3.0 %,16.0,0.7%
56,Barkhetry,60,GEN,Seikh Chand Mahammad,Indian National Congress,75998,11551,15.2 %,4654.0,40.3%
57,Dharmapur,61,GEN,Bhumidhar Barman,Indian National Congress,69308,267,0.4 %,266.0,99.6%
58,Barama,62,ST,Alit Chandra Boro,Plains Tribals Council Of Assam,66410,10721,16.1 %,7201.0,67.2%
59,Chapaguri,63,ST,Bimal Gayari,Plains Tribals Council Of Assam,63561,6564,10.3 %,3553.0,54.1%
60,Panery,64,GEN,Mridula Saharia,Indian National Congress,53853,14170,26.3 %,1900.0,13.4%
61,Mangaldoi,67,SC,Kartik Sarkar,Indian National Congress,74362,RU,,,
62,Dalgaon,68,GEN,Syeda Anwara Taimur,Indian National Congress,56714,37742,66.5 %,1554.0,4.1%
63,Udalguri,69,ST,Binoy Kumar Basumtary,Plains Tribals Council Of Assam,65627,36236,55.2 %,7013.0,19.4%
64,Majbat,70,GEN,Silvius Condpan,Indian National Congress,54089,25763,47.6 %,2245.0,8.7%
65,Tezpur,73,GEN,Nabin Chandra Kath Hazarika,Indian National Congress,59275,6208,10.5 %,5084.0,81.9%
66,Rangapara,74,GEN,Golok Rajbanshi,Indian National Congress,56461,22639,40.1 %,6367.0,28.1%
67,Jagiroad,79,SC,Prasad Chandra Dalai,Indian National Congress,72368,2851,3.9 %,992.0,34.8%
68,Marigaon,80,GEN,Md. Hussain,Independent,78012,1514,1.9 %,248.0,16.4%
69,Raha,82,SC,Lakhi Prasad Hazarika,Indian National Congress,93158,10218,11.0 %,9129.0,89.3%
70,Dhing,83,GEN,Abu Nasar Ohid,Indian National Congress,81247,44243,54.5 %,32949.0,74.5%
71,Batadroba,84,GEN,Kiran Borah,Indian National Congress,77007,18337,23.8 %,9908.0,54.0%
72,Rupohihat,85,GEN,Mohammad Idris,Indian National Congress,74943,39085,52.2 %,23590.0,60.4%
73,Nowgong,86,GEN,Mukut Sharma,Indian National Congress,85118,9012,10.6 %,7684.0,85.3%
74,Barhampur,87,GEN,Ramesh Phukan,Indian National Congress,77867,3879,5.0 %,2992.0,77.1%
75,Samaguri,88,GEN,Nurul Hussain,Indian Congress (SOCIALIST),65785,27034,41.1 %,4550.0,16.8%
76,Kaliabor,89,GEN,Baloram Nag,Indian National Congress,59074,9838,16.7 %,6792.0,69.0%
77,Jamunamukh,90,GEN,Md. Farman Ali,Indian National Congress,76843,38807,50.5 %,19725.0,50.8%
78,Hojai,91,GEN,Sadhan Ranjan Sarkar,Indian National Congress,92703,46415,50.1 %,27984.0,60.3%
79,Lumding,92,GEN,Debesh Chakraborty,Indian National Congress,77899,32094,41.2 %,5580.0,17.4%
80,Bokakhat,93,GEN,Dharmeshwar Hazarika,Indian National Congress,60091,1536,2.6 %,1381.0,89.9%
81,Sarupathar,94,GEN,Abdul Matlib,Indian National Congress,86429,2535,2.9 %,1565.0,61.7%
82,Golaghat,95,GEN,Nagen Neog,Indian National Congress,77365,2505,3.2 %,2063.0,82.4%
83,Khumtai,96,GEN,Jiba Kanta Gogoi,Indian National Congress,66625,1022,1.5 %,881.0,86.2%
84,Dergaon,97,SC,Hem Prakash Narayan,Indian National Congress,73469,1811,2.5 %,860.0,47.5%
85,Jorhat,98,GEN,Dinanath Rajkhowa,Indian National Congress,72377,1335,1.8 %,810.0,60.7%
86,Titabar,100,GEN,Joy Chandra Bora,Indian National Congress,68766,1709,2.5 %,1389.0,81.3%
87,Mariani,101,GEN,Siba Bura Gohain,Indian National Congress,58193,8006,13.8 %,2450.0,30.6%
88,Teok,102,GEN,Tilok Gogoi,Indian National Congress,68391,1374,2.0 %,1165.0,84.8%
89,Amguri,103,GEN,Kirti Dutta,Indian National Congress,67579,2188,3.2 %,1765.0,80.7%
90,Nazira,104,GEN,Hiteswar Saikia,Indian National Congress,62989,14211,22.6 %,6545.0,46.1%
91,Mahmara,105,GEN,Narad Kamar,Indian National Congress,67709,6120,9.0 %,3988.0,65.2%
92,Sonari,106,GEN,Satya Tati,Indian National Congress,75500,8318,11.0 %,3694.0,44.4%
93,Thowra,107,GEN,Tankeswar Dehingia,Indian National Congress,59874,3192,5.3 %,1309.0,41.0%
94,Sibsagar,108,GEN,Devananda Konwer,Indian National Congress,75217,1094,1.5 %,490.0,44.8%
95,Bihpuria,109,GEN,Borgoram Deori,Indian National Congress,64000,440,0.7 %,414.0,94.1%
96,Naoboicha,110,GEN,Afazuddin Ahmed,Indian National Congress,77333,4260,5.5 %,3285.0,77.1%
97,Lakhimpur,111,GEN,Lekhan Lahan,Indian National Congress,62647,3053,4.9 %,2384.0,78.1%
98,Dhakuakhana,112,ST,Ragunath Pamegam,Indian National Congress,76877,650,0.8 %,552.0,84.9%
99,Dhemaji,113,ST,Durgeswar Patir,Indian National Congress,90441,360,0.4 %,167.0,46.4%
100,Jonai,114,ST,Puspadhar Pegu,Indian National Congress,72869,7013,9.6 %,1505.0,21.5%
101,Moran,115,GEN,Joy Chandra Nagbonshi,Indian National Congress,59172,7365,12.4 %,5335.0,72.4%
102,Dibrugarh,116,GEN,Keshab Chandra Gogoi,Indian National Congress,64392,5610,8.7 %,4651.0,82.9%
103,Lahowal,117,GEN,Dipok Moormoo,Indian National Congress,58783,11249,19.1 %,7132.0,63.4%
104,Chabua,121,GEN,Upen Sanaton,Indian National Congress,61051,12106,19.8 %,8430.0,69.6%
105,Tinsukia,122,GEN,Rajendra Nath Phukan,Indian National Congress,68829,17070,24.8 %,5258.0,30.8%
106,Digboi,123,GEN,Rameswar Dhanowar,Indian National Congress,57109,9764,17.1 %,4643.0,47.6%
107,Margherita,124,GEN,Kul Bahadur Chetri,Indian National Congress,71114,18541,26.1 %,9062.0,48.9%
108,Doom Dooma,125,GEN,Dileswar Tanti,Indian National Congress,61639,12580,20.4 %,6753.0,53.7%
109,Sadiya,126,GEN,Lambheswar Sonowal,Indian National Congress,67002,4228,6.3 %,1671.0,39.5%
