AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Palluruthy,74,GEN,T. P. Peethambaran Master,Indian National Congress (U),102639,77400,75.4 %,7216,9.3%
Thrippunithura,75,GEN,T. K. Ramakrishnan,Communist Party Of India (MARXIST),105929,80505,76.0 %,10093,12.5%
Alwaye,76,GEN,K. Mohammed Ali,Indian National Congress (U),110234,88749,80.5 %,6329,7.1%
Perumbavoor,77,GEN,P. R. Sivan,Communist Party Of India (MARXIST),94147,76000,80.7 %,7070,9.3%
Kunnathunad,78,GEN,P. P. Esthose,Communist Party Of India (MARXIST),90515,74131,81.9 %,433,0.6%
Piravom,79,GEN,P. C. Chaeko,Indian National Congress (U),92214,74424,80.7 %,3251,4.4%
Muvattupuzha,80,GEN,V. Joseph,Kerala Congress (J),93794,72010,76.8 %,3521,4.9%
Kothamangalam,81,GEN,T. M. Jacob,Kerala Congress (J),93401,74043,79.3 %,7513,10.1%
Thodupuzha,82,GEN,P. J. Joseph,Kerala Congress (J),100291,78100,77.9 %,10317,13.2%
Devicolam,83,SC,G. Varadan,Communist Party Of India (MARXIST),107644,58641,54.5 %,16395,28.0%
Idukki,84,GEN,Jose Kuttyani,Indian National Congress (I),99224,63957,64.5 %,4529,7.1%
Udumbanchola,85,GEN,Thomas Joseph,Kerala Congress,122053,74934,61.4 %,5387,7.2%
Peermade,86,GEN,C. A. Kurian,Communist Party Of India,90466,67884,75.0 %,3351,4.9%
Kanjirappally,87,GEN,Thomas Kallampally,Kerala Congress,92458,66404,71.8 %,2005,3.0%
Vazhoor,88,GEN,M. K. Joseph,Kerala Congress,83476,59578,71.4 %,11442,19.2%
Changanacherry,89,GEN,C. P. Thomas,Kerala Congress,92211,71715,77.8 %,2633,3.7%
Kottayam,90,GEN,K. M. Abraham,Communist Party Of India (MARXIST),98718,67292,68.2 %,11964,17.8%
Ettumanoor,91,GEN,Vaikom Viswan,Communist Party Of India (MARXIST),99324,69782,70.3 %,374,0.5%
Puthuppally,92,GEN,Oommen Chandy,Indian National Congress (U),101676,65440,64.4 %,13659,20.9%
Poonjar,93,GEN,P. C. George,Kerala Congress (J),82769,59261,71.6 %,1148,1.9%
Palai,94,GEN,K. N. Mani,Kerala Congress,89758,73696,82.1 %,4566,6.2%
Kaduthuruthy,95,GEN,O. Lukose,Kerala Congress,89813,67265,74.9 %,1286,1.9%
Vaikom,96,SC,M. K. Kesavan,Communist Party Of India,94340,69334,73.5 %,12492,18.0%
Aroor,97,GEN,K. R. Gouri,Communist Party Of India (MARXIST),90496,77467,85.6 %,12364,16.0%
Sherthalai,98,GEN,P. S. Sreenivasan,Communist Party Of India,82654,68038,82.3 %,11413,16.8%
Mararikulam,99,GEN,A. V. Thamarakshan,Revolutionary Socialist Party,104652,82705,79.0 %,9829,11.9%
Alleppey,100,GEN,P. K. Vasudevan Nair,Communist Party Of India,91245,70002,76.7 %,1003,1.4%
Ambalapuzha,101,GEN,P. K. Chandranandan,Communist Party Of India (MARXIST),87812,69119,78.7 %,3125,4.5%
Kuttanad,102,GEN,Ooman Mathew,Kerala Congress (J),90917,71000,78.1 %,4090,5.8%
Haripad,103,GEN,C. B. Warrier,Communist Party Of India (MARXIST),98453,81603,82.9 %,3409,4.2%
Kayamkulam,104,GEN,Thachedy Prabhakaran,Indian National Congress (U),91374,71267,78.0 %,11602,16.3%
Thiruvalla,105,GEN,P. C. Thomas,Janta Party,79406,58519,73.7 %,1200,2.1%
Kallooppara,106,GEN,K. A. Mathew,Kerala Congress (J),83676,56707,67.8 %,5138,9.1%
Aranmula,107,GEN,K. K. Sreenivasan,Indian National Congress (I),83500,59702,71.5 %,3106,5.2%
Chengannur,108,GEN,K. R. Saraswathi Amma,Independent,89686,69241,77.2 %,4300,6.2%
Mavelikara,109,GEN,S. Govinda Kurup,Communist Party Of India (MARXIST),94230,71953,76.4 %,5927,8.2%
Pandalam,110,SC,P. K. Velayudhan,Indian National Congress (U),100679,75927,75.4 %,7514,9.9%
Ranni,111,GEN,M. C. Cherian,Indian National Congress (U),85262,63305,74.2 %,1146,1.8%
Pathanamthitta,112,GEN,K. K. Nair,Independent,92163,68775,74.6 %,1983,2.9%
Konni,113,GEN,V. S. Chandra Sekhar Pillai,Communist Party Of India (MARXIST),85539,65912,77.1 %,2053,3.1%
Pathanapuram,114,GEN,E. K. Pillai,Communist Party Of India,92164,68412,74.2 %,9199,13.4%
Punaloor,115,GEN,P. K. Sreenivasan,Communist Party Of India,100598,71985,71.6 %,2213,3.1%
Chadayamangalam,116,GEN,E. Chandrasekharan Nair,Communist Party Of India,82878,58324,70.4 %,10884,18.7%
Kottarakara,117,GEN,R. Balakrishna Pillai,Kerala Congress (PILLAI GROUP),83986,65559,78.1 %,36711,56.0%
Neduvathur,118,SC,C. K. Thankappan,Communist Party Of India (MARXIST),86673,65048,75.0 %,6257,9.6%
Adoor,119,GEN,C. P. Karunakaran Pillai,Communist Party Of India (MARXIST),89683,62150,69.3 %,3313,5.3%
Kunnathur,120,SC,Kallada Narayanan,Revolutionary Socialist Party,99368,73170,73.6 %,10896,14.9%
Karunagapally,121,GEN,B. M. Sheriff,Communist Party Of India,90015,70901,78.8 %,1989,2.8%
Chavara,122,GEN,Baby John,Revolutionary Socialist Party,88209,69321,78.6 %,16613,24.0%
Kundara,123,GEN,V. V. Joseph,Communist Party Of India (MARXIST),86193,68525,79.5 %,12371,18.1%
Quilon,124,GEN,K. Sivadasan,Revolutionary Socialist Party,98333,70506,71.7 %,2414,3.4%
Eravipuram,125,GEN,R. S. Unni,Revolutionary Socialist Party,104017,78825,75.8 %,13569,17.2%
Chathanoor,126,GEN,J. Chitharanjan,Communist Party Of India,95044,68150,71.7 %,5367,7.9%
Varkala,127,GEN,Varkala Radhakrishan,Communist Party Of India (MARXIST),91339,61873,67.7 %,7261,11.7%
Attingal,128,GEN,Vakkom Purushothaman,Indian National Congress (U),92008,60547,65.8 %,13073,21.6%
Kilimanoor,129,SC,Bhargavi Thunkappan,Communist Party Of India,101740,53299,52.4 %,21752,40.8%
Vamanapuram,130,GEN,Koliyakode N. Krishnan Nair,Communist Party Of India (MARXIST),92744,67358,72.6 %,12060,17.9%
Ariyanad,131,GEN,K. Pankajakshan,Revolutionary Socialist Party,84776,57588,67.9 %,1286,2.2%
Nedumangad,132,GEN,K. V. Surendranath,Communist Party Of India,96716,65216,67.4 %,6300,9.7%
Kazhakuttam,133,GEN,N. M. Hassan,Indian National Congress (U),101393,70553,69.6 %,2800,4.0%
Trivandrum North,134,GEN,K. Anirudhan,Communist Party Of India (MARXIST),108038,72906,67.5 %,2260,3.1%
Trivandrum West,135,GEN,P. A. Mohemmed Kannu,Muslim Leage,106255,64300,60.5 %,5259,8.2%
Trivandrum East,136,GEN,C. S. Neelakantan Nair,Independent,102573,67964,66.3 %,785,1.2%
Nemom,137,GEN,E. Ramesan Nair,Indian National Congress (I),97274,69198,71.1 %,7277,10.5%
Kovalam,138,GEN,M. R. Raghu Chandra Bal,Indian National Congress (I),105846,73793,69.7 %,7521,10.2%
Neyyattinkara,139,GEN,R. Sundaresan Nair,Independent,99296,70931,71.4 %,9644,13.6%
Parassala,140,GEN,N. Sundaran Nadar,Indian National Congress (I),94757,67098,70.8 %,14559,21.7%
