#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
118,Kanigiri,118,GEN,Ramasubba Reeddy Butalapalli,Indian National Congress (I),111251,76352,68.6 %,1941,2.5%
119,Kondepi,119,GEN,Gundapaneni Pattabhi Ramaswamy,Indian National Congress (I),105118,75601,71.9 %,18291,24.2%
120,Cumbum,120,GEN,Kandula Obula Reddy,Indian National Congress (I),104715,74751,71.4 %,6479,8.7%
121,Darsi,121,GEN,Gnana Prakasam Berre,Indian National Congress (I),109673,71391,65.1 %,1458,2.0%
122,Markapur,122,GEN,Poola Subbaiah,Communist Party Of India,102828,74507,72.5 %,83,0.1%
123,Giddalur,123,GEN,Ranga Reddi Pidpthala,Janta Party,91389,65017,71.1 %,10172,15.6%
124,Udayagiri,124,GEN,Muppavarapu Venkaiah Naidu,Janta Party,103904,70436,67.8 %,9660,13.7%
125,Kavali,125,GEN,Kaliki Yanadi Reddy,Indian National Congress (I),100334,75059,74.8 %,21037,28.0%
126,Allur,126,GEN,Giddaluru Sundara Ramaiah,Indian National Congress (I),100475,74843,74.5 %,13966,18.7%
127,Kovur,127,GEN,Pellakuru Ramacandra Reddy,Indian National Congress (I),105460,76764,72.8 %,19260,25.1%
128,Atmakur,128,GEN,Bommireddy Sudararami Reddy,Indian National Congress (I),113656,83662,73.6 %,3238,3.9%
129,Rapur,129,GEN,Navvula Venkataratnam Naidu,Indian National Congress (I),99015,78880,79.7 %,28776,36.5%
130,Nellore,130,GEN,Koonam Venkata Subba Reddy,Indian National Congress (I),104801,75631,72.2 %,31268,41.3%
131,Sarvepalli,131,GEN,Chitturu Venkata Sesha Reddy,Indian National Congress (I),110535,87956,79.6 %,21962,25.0%
132,Gudur,132,SC,Patra Prakasa Rao,Indian National Congress (I),107729,77069,71.5 %,25712,33.4%
133,Sulurpet,133,SC,Pitla Venkatasubbaiah,Indian National Congress (I),92747,66462,71.7 %,21414,32.2%
134,Venkatagiri,134,GEN,Nallapareddi Sreenivasulu Reddy,Indian National Congress (I),98461,79087,80.3 %,412,0.5%
135,Sri Kalahasti,135,GEN,Vunnam Subramanyam Naidu,Indian National Congress (I),104884,83480,79.6 %,5912,7.1%
136,Satyavedu,136,SC,C.Doss,Indian National Congress (I),104527,64854,62.0 %,12427,19.2%
137,Nagari,137,GEN,Chenga Reddy Reddivari,Indian National Congress (I),111305,86542,77.8 %,7453,8.6%
138,Puttur,138,GEN,K.B. Siddaiah,Janta Party,99046,72892,73.6 %,9223,12.7%
139,Vepanjeri,139,SC,Bangala Arumugam,Janta Party,107932,69498,64.4 %,10926,15.7%
140,Chittoor,140,GEN,N.P.Venkateswara Choudary,Janta Party,99222,74399,75.0 %,8802,11.8%
141,Palmaner,141,SC,A.Ratnam,Indian National Congress (I),97550,62064,63.6 %,5076,8.2%
142,Kuppam,142,GEN,B.R.Doraswamy Naidu,Indian National Congress (I),93102,61713,66.3 %,10442,16.9%
143,Punganur,143,GEN,K.V.Pathi,Indian National Congress (I),101710,71438,70.2 %,13375,18.7%
144,Madanpalle,144,GEN,Gangarapu Venkata Narayana Reddy,Indian National Congress (I),88209,67976,77.1 %,15849,23.3%
145,Thamballapalle,145,GEN,A.Mohan Reddy,Indian National Congress (I),86777,68958,79.5 %,2048,3.0%
146,Vayalpad,146,GEN,Amarnatha Reddy Nallari,Indian National Congress (I),98459,79544,80.8 %,10044,12.6%
147,Pileru,147,GEN,Mogal Sufulla Baig,Indian National Congress (I),99818,79531,79.7 %,14273,17.9%
148,Chandragiri,148,GEN,Chandrababu Naidu Nara,Indian National Congress (I),105123,81279,77.3 %,2494,3.1%
149,Tirupathi,149,GEN,Agarala Easwara Reddi,Indian National Congress (I),101274,69109,68.2 %,1927,2.8%
150,Kodur,150,SC,Nidiganti Venkatasubbaiah,Janta Party,97736,63266,64.7 %,1688,2.7%
151,Rajampet,151,GEN,Konduru Prabhavathamma,Indian National Congress,107486,84899,79.0 %,9822,11.6%
152,Rayachoty,152,GEN,Sugavasi Palakondrayudu,Janta Party,98857,81846,82.8 %,2685,3.3%
153,Lakkireddipalli,153,GEN,Gadikota Rama Subba Reddy,Indian National Congress (I),95639,72239,75.5 %,12797,17.7%
154,Cuddapah,154,GEN,Gajjala Ranga Reddy,Indian National Congress (I),109613,83455,76.1 %,722,0.9%
155,Badvel,155,GEN,Vaddamani Sivaramekrishan Rao,Janta Party,99242,81293,81.9 %,10183,12.5%
156,Mydukur,156,GEN,D.L.Ravindrareddy,Independent,93329,76782,82.3 %,335,0.4%
157,Proddatur,157,GEN,Chandra Obulreddy Rami Reddy,Indian National Congress (I),110010,81831,74.4 %,10710,13.1%
158,Jammalamadugu,158,GEN,Chavva Morammagari Ramanatha Reddy,Janta Party,100838,84215,83.5 %,22874,27.2%
159,Kamalapuram,159,GEN,Perla Siva Reddy,Independent,97124,74929,77.1 %,1720,2.3%
160,Pulivendla,160,GEN,Y.S. Rajasekhar Reddy,Indian National Congress,99132,82170,82.9 %,20496,24.9%
161,Kadiri,161,GEN,Nizam Vali,Indian National Congress (I),104229,77277,74.1 %,15808,20.5%
162,Nallamada,162,GEN,Asigam Veerappa,Indian National Congress (I),92243,70006,75.9 %,1836,2.6%
163,Gorantla,163,GEN,P.Bayapa Reddy,Indian National Congress (I),94850,71045,74.9 %,2897,4.1%
164,Hindupur,164,GEN,K.Thippeswamy,Indian National Congress (I),95336,70994,74.5 %,21360,30.1%
165,Madakasira,165,GEN,Y.Thimma Reddy,Indian National Congress (I),93794,70054,74.7 %,11451,16.3%
166,Penukonda,166,GEN,Somandepalli Narayana Reddy,Indian National Congress (I),93943,68216,72.6 %,640,0.9%
167,Kalyandrug,167,SC,Hindi Narasappa,Janta Party,104599,64464,61.6 %,3427,5.3%
168,Rayadrug,168,GEN,K.B.Chennamllappa,Indian National Congress (I),98618,69743,70.7 %,5228,7.5%
169,Uravakonda,169,GEN,R.Vemanna,Indian National Congress (I),93793,65103,69.4 %,19987,30.7%
170,Gooty,170,GEN,K.Venkataramaiah,Indian National Congress (I),85924,56527,65.8 %,5241,9.3%
171,Singanamala,171,SC,B. Rukmani Devi,Janta Party,88391,41727,47.2 %,3627,8.7%
172,Anantapur,172,GEN,B.T.L.N. Chowary,Indian National Congress (I),96591,64307,66.6 %,3335,5.2%
173,Dhamavaram,173,GEN,Ananathareddy Gonuguntla,Indian National Congress (I),100215,75295,75.1 %,13177,17.5%
174,Tadpatri,174,GEN,Diddekunta Venkata Reddy,Indian National Congress (I),101138,71820,71.0 %,5513,7.7%
175,Alur,175,SC,Eranna,Indian National Congress (I),85849,40636,47.3 %,13398,33.0%
176,Adoni,176,GEN,H. Satyanarayana,Indian National Congress (I),99623,68538,68.8 %,12378,18.1%
177,Yemmiganur,177,GEN,Hanumantha Reddy,Indian National Congress (I),102414,68085,66.5 %,12007,17.6%
178,Kodumur,178,SC,D. Muniswamy,Indian National Congress,87354,60848,69.7 %,6008,9.9%
179,Kurnool,179,GEN,Md. Ibrahim Khan,Indian National Congress (I),94077,64542,68.6 %,13665,21.2%
180,Pattikonda,180,GEN,K.V. Narasappa,Indian National Congress (I),88695,62137,70.1 %,10134,16.3%
181,Dhone,181,GEN,Krishna Moorthy K. E.,Indian National Congress (I),80575,60838,75.5 %,29950,49.2%
182,Koilkuntla,182,GEN,K. Anki Reddy,Janta Party,101850,71798,70.5 %,12668,17.6%
183,Allagadda,183,GEN,Gangula Thimma Reddy,Independent,113688,85282,75.0 %,7405,8.7%
184,Panyam,184,GEN,Erasu Ayyapu Reddy,Janta Party,98495,73852,75.0 %,8750,11.8%
185,Nandikotkur,185,GEN,Byreddy Seshasayana Reddy,Indian National Congress (I),99386,79350,79.8 %,10772,13.6%
186,Nandyal,186,GEN,Bojja Ventatareddy,Janta Party,103119,78342,76.0 %,1693,2.2%
187,Atmakur,187,GEN,A.Vengal Reddy,Indian National Congress (I),107481,72691,67.6 %,22562,31.0%
188,Achampet,188,SC,R.M.Manohar,Indian National Congress (I),91761,63830,69.6 %,9310,14.6%
189,Nagarkurnool,189,GEN,Srinivasa Rao,Indian National Congress (I),100769,65408,64.9 %,1369,2.1%
190,Kalwakurthi,190,GEN,S.Jaipal Reddy,Janta Party,103777,78559,75.7 %,13380,17.0%
191,Shadnagar,191,SC,Kistaiah Bheeshva,Indian National Congress (I),87505,59473,68.0 %,9743,16.4%
192,Jadcherla,192,GEN,N.Narasappa,Indian National Congress (I),88563,58179,65.7 %,17740,30.5%
193,Mahbubnagar,193,GEN,M.Ram Reddy,Indian National Congress (I),82474,49432,59.9 %,11512,23.3%
194,Wanaparthy,194,GEN,Jaya Ramula,Indian National Congress (I),104210,64388,61.8 %,4909,7.6%
195,Kollapur,195,GEN,Kotha Venkateshwar Rao,Indian National Congress,96813,73806,76.2 %,14663,19.9%
196,Alampur,196,GEN,Ram Bhupal Reddy,Janta Party,95896,68971,71.9 %,125,0.2%
197,Gadwal,197,GEN,D.K.Sqatya Reddy,Janta Party,102442,66486,64.9 %,18394,27.7%
198,Amarchinta,198,GEN,Veera Reddy,Indian National Congress (I),106917,72297,67.6 %,5318,7.4%
199,Makthal,199,GEN,Narsimlu,Indian National Congress (I),100175,65424,65.3 %,5156,7.9%
200,Kodangal,200,GEN,Gurunath Reddy,Independent,97162,64791,66.7 %,3723,5.7%
201,Tandur,201,GEN,M. Manik Rao,Indian National Congress (I),85838,65847,76.7 %,18794,28.5%
202,Vicarabad,202,SC,V. B. Thirmalayya,Indian National Congress (I),86540,56976,65.8 %,12102,21.2%
203,Pargi,203,GEN,Ahmed Shareef,Indian National Congress (I),102449,70759,69.1 %,8573,12.1%
204,Chevella,204,GEN,Chirag Pratap Lingam,Janta Party,95151,70883,74.5 %,5319,7.5%
205,Ibrahimpatnam,205,SC,Sumitra Devi,Indian National Congress (I),88473,67442,76.2 %,23501,34.8%
206,Musheerabad,206,GEN,Narsimha Reddy,Janta Party,96062,62929,65.5 %,2167,3.4%
207,Himayatnagar,207,GEN,Lakshmi Kantama,Janta Party,88434,53440,60.4 %,3725,7.0%
208,Sanathnagar,208,GEN,Ramdass S.,Indian National Congress (I),95457,60667,63.6 %,1762,2.9%
209,Secunderabad,209,GEN,L. Narayana,Janta Party,93706,57565,61.4 %,8152,14.2%
210,Khairatabad,210,GEN,Janardhan Reddy,Indian National Congress (I),96138,60904,63.4 %,654,1.1%
211,Secunderabad Cantonment,211,SC,B. Machinder Rao,Janta Party,74765,41420,55.4 %,366,0.9%
212,Malakpet,212,GEN,Kandala Prabhakar Reddy,Janta Party,102859,63805,62.0 %,1121,1.8%
213,Asafnagar,213,GEN,B. Krishna,Indian National Congress (I),95854,55810,58.2 %,2727,4.9%
214,Maharajgunj,214,GEN,Shiv Pershad,Indian National Congress (I),82445,51631,62.6 %,266,0.5%
215,Karwan,215,GEN,Shiv Lal,Indian National Congress (I),84593,47196,55.8 %,4565,9.7%
216,Yakutpura,216,GEN,Baqerr Agha,Independent,86058,50275,58.4 %,11694,23.3%
217,Chandrayangutta,217,GEN,Mohd. Amanullah Khan,Independent,82067,48242,58.8 %,1333,2.8%
218,Charminar,218,GEN,Sultan Salahuddin Owaisi,Independent,94604,59566,63.0 %,19782,33.2%
219,Medchal,219,GEN,M. Channa Reddy,Indian National Congress (I),107383,77533,72.2 %,23178,29.9%
220,Siddipet,220,GEN,Ananthula Madan Mohan,Indian National Congress (I),95659,67759,70.8 %,21475,31.7%
221,Dommat,221,GEN,Aireni Lingaiah,Indian National Congress (I),94100,64226,68.3 %,4084,6.4%
222,Gajwel,222,SC,Gajwel Saidiah,Indian National Congress (I),89215,65970,73.9 %,8731,13.2%
223,Narsapur,223,GEN,Chilumula Vithal Reddy,Communist Party Of India,89400,70696,79.1 %,2220,3.1%
224,Sangareddy,224,GEN,Narsimha Reddy,Independent,107834,82482,76.5 %,18210,22.1%
225,Zahirabad,225,GEN,M. Baga Reddy,Indian National Congress (I),93333,70542,75.6 %,9310,13.2%
226,Narayankhed,226,GEN,Shivarao Settkar,Indian National Congress (I),104037,70030,67.3 %,11277,16.1%
227,Medak,227,GEN,Seri Lakshma Reddy,Indian National Congress (I),92161,66417,72.1 %,18442,27.8%
228,Ramayampet,228,GEN,Rajaiahgari Muthyam Reddy,Indian National Congress (I),100166,73967,73.8 %,32428,43.8%
229,Andole,229,SC,Rajanarsimha,Indian National Congress,92912,61763,66.5 %,738,1.2%
230,Balkonda,230,GEN,Gaddam Rajaram,Indian National Congress (I),85938,65576,76.3 %,20844,31.8%
231,Armoor,231,GEN,Santosh Reddy,Indian National Congress (I),91821,68068,74.1 %,31857,46.8%
232,Kamareddy,232,GEN,B. Balaiah,Indian National Congress (I),96124,66732,69.4 %,5676,8.5%
233,Yellareddy,233,GEN,Tadur Bala Gond,Indian National Congress (I),92970,68518,73.7 %,25310,36.9%
234,Jukkal,234,SC,Gangaram,Indian National Congress (I),83443,48944,58.7 %,7647,15.6%
235,Banswada,235,GEN,M. Sreenivasa Rao,Indian National Congress (I),95805,74190,77.4 %,19238,25.9%
236,Bodhan,236,GEN,Gulam Samdhani,Indian National Congress (I),87583,65815,75.1 %,23086,35.1%
237,Nizamabad,237,GEN,A. Kishan Das,Indian National Congress (I),92717,62177,67.1 %,14033,22.6%
238,Dichpalli,238,GEN,Anthareddy Balreddy,Indian National Congress (I),83373,61486,73.7 %,31791,51.7%
239,Mudhole,239,GEN,Gaddanna,Indian National Congress,92616,65681,70.9 %,24017,36.6%
240,Nirmal,240,GEN,P. Ganga Reddy,Indian National Congress (I),86064,65499,76.1 %,2008,3.1%
241,Boath,241,ST,T. Amar Singh,Indian National Congress (I),71028,49450,69.6 %,15262,30.9%
242,Adilabad,242,GEN,Chilkuri Ramachandra Reddy,Independent,87461,68436,78.2 %,8592,12.6%
243,Khanapur,243,ST,Ambajee,Indian National Congress (I),73908,47340,64.1 %,3743,7.9%
244,Asifabad,244,SC,Dasari Narsaiah,Indian National Congress (I),84602,45687,54.0 %,3849,8.4%
245,Luxettipet,245,GEN,Chunchu Lakshmaiah,Janta Party,88532,64885,73.3 %,1972,3.0%
246,Sirpur,246,GEN,K. V. Keshavulu,Indian National Congress,86428,58362,67.5 %,6786,11.6%
247,Chinnur,247,SC,C. Narayana,Indian National Congress (I),89457,53692,60.0 %,13598,25.3%
