AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Ramdurg,18,GEN,Ashok Mahadevappa Pattan,Indian National Congress,150553,108739,72.2 %,384,0.4%
Mudhol,19,SC,Govind.M.Karjol,Bharatiya Janta Party,149515,107298,71.8 %,7378,6.9%
Terdal,20,GEN,Siddu. Savadi,Bharatiya Janta Party,178374,124451,69.8 %,12244,9.8%
Jamkhandi,21,GEN,Kulkarni Shrikanth Subbrao.,Bharatiya Janta Party,161654,109245,67.6 %,19690,18.0%
Bilgi,22,GEN,Murugesh Rudrappa Nirani,Bharatiya Janta Party,173584,123446,71.1 %,3124,2.5%
Badami,23,GEN,Mahagundappa Kallappa Pattanshetti,Bharatiya Janta Party,181050,119095,65.8 %,5107,4.3%
Bagalkot,24,GEN,Charantimath Viranna Chandrashekharayya.,Bharatiya Janta Party,177245,110550,62.4 %,9246,8.4%
Hungund,25,GEN,Doddanagouda G Patil,Bharatiya Janta Party,172129,112365,65.3 %,5069,4.5%
Muddebihal,26,GEN,Appaji Channabasavaraj Shankararao Nadagouda,Indian National Congress,157647,96367,61.1 %,2403,2.5%
Devar Hippargi,27,GEN,A.S.Patil (NADAHALLI),Indian National Congress,164568,101212,61.5 %,30893,30.5%
Basavana Bagevadi,28,GEN,Bellubbi Sangappa Kallappa,Bharatiya Janta Party,160950,104193,64.7 %,13887,13.3%
Babaleshwar,29,GEN,M.B.Patil,Indian National Congress,162357,109087,67.2 %,16639,15.3%
Bijapur City,30,GEN,Appasaheb (APPU) MALLAPPA PATTANASHETTI,Bharatiya Janta Party,169579,82558,48.7 %,17564,21.3%
Nagthan,31,SC,Katakdhond Vitthal Dhondiba,Bharatiya Janta Party,192368,106805,55.5 %,4207,3.9%
Indi,32,GEN,Dr Bagali Sarvabhoum Satagouda,Bharatiya Janta Party,173844,105385,60.6 %,571,0.5%
Sindgi,33,GEN,Bhusanur Ramesh Balappa,Bharatiya Janta Party,166124,103827,62.5 %,14761,14.2%
Afzalpur,34,GEN,Malikayya V. Guttedar,Indian National Congress,178243,104712,58.7 %,7866,7.5%
Jevargi,35,GEN,Doddappagouda Shivalingappagoud Patil Naribol,Bharatiya Janta Party,190121,115509,60.8 %,70,0.1%
Shorapur,36,ST,Narasimha Nayak (RAJU GOUDA),Bharatiya Janta Party,216176,127800,59.1 %,4581,3.6%
Shahapur,37,GEN,Sharanabasappa Darshnapur,Indian National Congress,174057,101357,58.2 %,11136,11.0%
Yadgir,38,GEN,A.B. Maalakraddy,Indian National Congress,171519,93160,54.3 %,4536,4.9%
Gurmitkal,39,GEN,Baburao Chinchansur,Indian National Congress,177933,99681,56.0 %,9208,9.2%
Chittapur,40,SC,Mallikarjun Kharge,Indian National Congress,183809,95550,52.0 %,17442,18.3%
Sedam,41,GEN,Dr. Sharan Prakash Rudrappa Patil,Indian National Congress,171750,111981,65.2 %,5924,5.3%
Chincholi,42,SC,Sunil Vallyapur,Bharatiya Janta Party,156064,84295,54.0 %,6911,8.2%
Gulbarga Rural,43,SC,Revu Naik Belamgi,Bharatiya Janta Party,212270,106487,50.2 %,17123,16.1%
Gulbarga Dakshin,44,GEN,Chandrashekhar Patil Revoor,Bharatiya Janta Party,194203,98634,50.8 %,14290,14.5%
Gulbarga Uttar,45,GEN,Qamarul Islam,Indian National Congress,196837,99752,50.7 %,14955,15.0%
Aland,46,GEN,Guttedar Subash Rukmayya,Janata Dal (Secular),183620,113309,61.7 %,5784,5.1%
Basavakalyan,47,GEN,Basavaraj Patil Attur,Bharatiya Janta Party,190290,106913,56.2 %,7938,7.4%
Homnabad,48,GEN,Rajshekar Baswaraj Patil,Indian National Congress,194585,115446,59.3 %,21736,18.8%
Bidar South,49,GEN,Bandeppa Khashempur,Janata Dal (Secular),164882,97331,59.0 %,1271,1.3%
Bidar,50,GEN,Gurupadappa Nagmarpally,Indian National Congress,185451,88700,47.8 %,2930,3.3%
Bhalki,51,GEN,Eshwara Bhimanna Khandre,Indian National Congress,194461,128947,66.3 %,20971,16.3%
Aurad,52,SC,Prabhu Chavhan,Bharatiya Janta Party,176819,102442,57.9 %,27778,27.1%
Raichur Rural,53,ST,Raja Rayappa Naik,Indian National Congress,185820,104583,56.3 %,1877,1.8%
Raichur,54,GEN,Syed Yasin,Indian National Congress,178094,80698,45.3 %,8361,10.4%
Manvi,55,ST,G. Hampayya Nayak Ballatgi,Indian National Congress,195614,106771,54.6 %,2519,2.4%
Devadurga,56,ST,K.Shivana Gouda Naik,Janata Dal (Secular),159653,89015,55.8 %,4587,5.2%
Lingsugur,57,SC,Manappa Vajjal,Bharatiya Janta Party,178528,95740,53.6 %,19180,20.0%
Sindhanur,58,GEN,Nadagouda Venkatarao,Janata Dal (Secular),193462,113123,58.5 %,14874,13.1%
Maski,59,ST,Pratap Gouda Patil,Bharatiya Janta Party,157800,84509,53.6 %,7643,9.0%
Kushtagi,60,GEN,Amaregouda Linganagouda Bayyapur,Indian National Congress,169160,103067,60.9 %,1770,1.7%
Kanakagiri,61,SC,Shivaraj S/o Sangappa Tangadagi,Independent,171602,96650,56.3 %,2183,2.3%
Gangawati,62,GEN,Paranna Ishwarappa Munavalli,Bharatiya Janta Party,156461,99332,63.5 %,2885,2.9%
Yelburga,63,GEN,Eshanna Gulagannavar,Bharatiya Janta Party,159599,105969,66.4 %,29781,28.1%
Koppal,64,GEN,Karadi Sanganna Amarappa,Janata Dal (Secular),182348,119243,65.4 %,10345,8.7%
Shirahatti,65,SC,Ramanna S Lamani,Bharatiya Janta Party,165042,103779,62.9 %,10501,10.1%
Gadag,66,GEN,Bidarur Shrishailappa Veerupakshappa,Bharatiya Janta Party,172571,107522,62.3 %,8616,8.0%
Ron,67,GEN,Kalakappa Gurushantappa Bandi,Bharatiya Janta Party,178268,119377,67.0 %,1830,1.5%
Nargund,68,GEN,C C Patil,Bharatiya Janta Party,151375,107932,71.3 %,17614,16.3%
Navalgund,69,GEN,Shankar Patil Munenkoppa,Bharatiya Janta Party,173400,120795,69.7 %,16895,14.0%
Kundgol,70,GEN,Chikkangoudra Siddangouda Ishwaragouda,Bharatiya Janta Party,155210,110958,71.5 %,6376,5.7%
Dharwad,71,GEN,Seema Ashok Masuti,Bharatiya Janta Party,165722,111549,67.3 %,723,0.6%
Hubli-Dharwad-East,72,SC,Veerabhadrappa Halaharavi,Bharatiya Janta Party,164492,92490,56.2 %,12168,13.2%
Hubli-Dharwad-Central,73,GEN,Jagadish Shettar,Bharatiya Janta Party,183733,107301,58.4 %,26009,24.2%
Hubli-Dharwad-West,74,GEN,Bellad Chandrakant Gurappa,Bharatiya Janta Party,193712,108626,56.1 %,33347,30.7%
Kalghatgi,75,GEN,Santosh.S. Lad,Indian National Congress,152486,114403,75.0 %,11642,10.2%
Haliyal,76,GEN,Sunil V Hegde,Janata Dal (Secular),142246,99391,69.9 %,5425,5.5%
Karwar,77,GEN,Asnotikar Anand Vasant,Indian National Congress,183259,116199,63.4 %,19709,17.0%
Kumta,78,GEN,Dinakar Keshav Shetty,Janata Dal (Secular),155309,107065,68.9 %,20,0.0%
Bhatkal,79,GEN,J D Naik,Indian National Congress,172896,109740,63.5 %,12166,11.1%
Sirsi,80,GEN,Kageri Vishweshwar Hegde,Bharatiya Janta Party,159589,117702,73.8 %,30733,26.1%
Yellapur,81,GEN,V S Patil,Bharatiya Janta Party,138132,104402,75.6 %,2485,2.4%
Hangal,82,GEN,Udasi Channabasappa Mahalingappa,Bharatiya Janta Party,161581,123242,76.3 %,5922,4.8%
Shiggaon,83,GEN,Basavaraj Bommai,Bharatiya Janta Party,171099,123229,72.0 %,12862,10.4%
Haveri,84,SC,Neharu Olekar,Bharatiya Janta Party,179618,113543,63.2 %,18066,15.9%
Byadgi,85,GEN,Patil Sureshgoudra Basalingagoudra,Bharatiya Janta Party,162661,120443,74.0 %,11404,9.5%
Hirekerur,86,GEN,B.C. Patil,Indian National Congress,150884,114060,75.6 %,4190,3.7%
Ranibennur,87,GEN,G.Shivanna,Bharatiya Janta Party,178126,125603,70.5 %,2732,2.2%
Hadagalli,88,SC,B.Chandra Naik,Bharatiya Janta Party,139757,91132,65.2 %,6518,7.2%
Hagaribommanahalli,89,SC,K. Nemaraj Naik,Bharatiya Janta Party,162692,114072,70.1 %,27291,23.9%
Vijayanagara,90,GEN,Anand Singh,Bharatiya Janta Party,160649,108097,67.3 %,26497,24.5%
Kampli,91,ST,T.H. Suresh Babu,Bharatiya Janta Party,168895,120474,71.3 %,22336,18.5%
Siruguppa,92,ST,Somalingappa M.S,Bharatiya Janta Party,154602,115020,74.4 %,4824,4.2%
Bellary,93,ST,B.Sreeramulu,Bharatiya Janta Party,184473,110239,59.8 %,25716,23.3%
Bellary City,94,GEN,Gali Somashekhara Reddy,Bharatiya Janta Party,222217,115631,52.0 %,1022,0.9%
Sandur,95,ST,E. Tukaram,Indian National Congress,138339,106235,76.8 %,20719,19.5%
Kudligi,96,ST,B.Nagendra,Bharatiya Janta Party,156135,112203,71.9 %,8757,7.8%
Molakalmuru,97,ST,N.Y.Gopala Krishna,Indian National Congress,192601,138495,71.9 %,4966,3.6%
Challakere,98,ST,Thippeswamy,Bharatiya Janta Party,180362,118275,65.6 %,289,0.2%
Chitradurga,99,GEN,Basavarajan,Janata Dal (Secular),206756,138077,66.8 %,16322,11.8%
Hiriyur,100,GEN,Sudhakara D,Independent,210508,135568,64.4 %,16158,11.9%
Hosadurga,101,GEN,Goolihatti. D. Shekar,Independent,167565,123237,73.5 %,1168,0.9%
Holalkere,102,SC,M Chandrappa,Bharatiya Janta Party,200654,133608,66.6 %,15368,11.5%
Jagalur,103,ST,S.V.Ramachandra,Indian National Congress,144939,105086,72.5 %,2791,2.7%
Harapanahalli,104,GEN,G Karunakara Reddy,Bharatiya Janta Party,152806,123133,80.6 %,25218,20.5%
Harihar,105,GEN,B.P.Harish,Bharatiya Janta Party,166957,125341,75.1 %,11056,8.8%
Davanagere North,106,GEN,S.A Ravindranath,Bharatiya Janta Party,188493,105098,55.8 %,53910,51.3%
Davanagere South,107,GEN,Shamanuru Shivashankarappa,Indian National Congress,161746,100415,62.1 %,6358,6.3%
Mayakonda,108,SC,M Basavaraja Naika,Bharatiya Janta Party,160082,112105,70.0 %,16661,14.9%
Channagiri,109,GEN,K.Madal Virupakshappa,Bharatiya Janta Party,154471,113596,73.5 %,993,0.9%
Honnali,110,GEN,M P Renukacharya,Bharatiya Janta Party,155806,128997,82.8 %,6400,5.0%
Shimoga Rural,111,SC,K.G.Kumarswamy,Bharatiya Janta Party,178639,125567,70.3 %,24265,19.3%
Bhadravati,112,GEN,B.K.Sangameshwara,Indian National Congress,196382,125300,63.8 %,487,0.4%
Shimoga,113,GEN,K.S.Eshwarappa,Bharatiya Janta Party,193837,110086,56.8 %,32419,29.4%
Tirthahalli,114,GEN,Kimmane Rathnakar,Indian National Congress,157484,124277,78.9 %,3826,3.1%
Shikaripura,115,GEN,B S Yeddyurappa,Bharatiya Janta Party,160844,126077,78.4 %,45927,36.4%
Sorab,116,GEN,H. Halappa,Bharatiya Janta Party,162018,123508,76.2 %,21053,17.0%
Sagar,117,GEN,Gopalkrishna Beluru,Bharatiya Janta Party,176017,123794,70.3 %,2845,2.3%
Byndoor,118,GEN,K. Laxminarayana,Bharatiya Janta Party,167054,127881,76.6 %,7970,6.2%
Kundapura,119,GEN,Haladi Srinivas Shetty,Bharatiya Janta Party,158643,124716,78.6 %,25083,20.1%
Udupi,120,GEN,K. Raghupathy Bhat,Bharatiya Janta Party,158773,117804,74.2 %,2479,2.1%
Kapu,121,GEN,Lalaji R. Mendon,Bharatiya Janta Party,138057,98653,71.5 %,967,1.0%
Karkal,122,GEN,H. Gopal Bhandary,Indian National Congress,142739,111521,78.1 %,1537,1.4%
Sringeri,123,GEN,D.N .Jeevaraja,Bharatiya Janta Party,141355,108145,76.5 %,2250,2.1%
Mudigere,124,SC,M.P.Kumara Swamy,Bharatiya Janta Party,142409,99813,70.1 %,8495,8.5%
Chikmagalur,125,GEN,C.T Ravi,Bharatiya Janta Party,176106,119248,67.7 %,15084,12.6%
Tarikere,126,GEN,Suresh .D.S,Bharatiya Janta Party,149877,110096,73.5 %,18419,16.7%
Kadur,127,GEN,K.M.Krishnamurthy,Indian National Congress,173146,122004,70.5 %,3411,2.8%
Chiknayakanhalli,128,GEN,C B Suresh Babu,Janata Dal (Secular),184288,143589,77.9 %,29044,20.2%
Tiptur,129,GEN,B.C. Nagesh,Bharatiya Janta Party,152670,121433,79.5 %,6866,5.7%
Turuvekere,130,GEN,Jaggesh,Indian National Congress,163596,127639,78.0 %,9526,7.5%
Kunigal,131,GEN,B.B. Ramaswamy Gowda,Indian National Congress,154511,120653,78.1 %,13794,11.4%
Tumkur City,132,GEN,S. Shivanna Sogadu,Bharatiya Janta Party,198057,105192,53.1 %,1949,1.9%
Tumkur Rural,133,GEN,B. Suresh Gowda,Bharatiya Janta Party,153612,121617,79.2 %,28392,23.3%
Koratagere,134,SC,Dr. G. Parameshwara,Indian National Congress,164660,127477,77.4 %,11557,9.1%
Gubbi,135,GEN,S.R.Srinivas [ Vasu ],Janata Dal (Secular),154243,124202,80.5 %,14672,11.8%
Sira,136,GEN,T.B.Jayachandra,Indian National Congress,174139,135023,77.5 %,26496,19.6%
Pavagada,137,SC,Venkataramanappa,Independent,178391,128350,71.9 %,14313,11.2%
Madhugiri,138,GEN,Gowri Shankar D.C,Janata Dal (Secular),163940,123713,75.5 %,563,0.5%
Gauribidanur,139,GEN,Shivashankara Reddy N H,Indian National Congress,173355,128661,74.2 %,11168,8.7%
Bagepalli,140,GEN,Sampangi N,Indian National Congress,158195,124709,78.8 %,938,0.8%
Chikkaballapur,141,GEN,K P Bachche Gowda,Janata Dal (Secular),159952,126031,78.8 %,23301,18.5%
Sidlaghatta,142,GEN,V Muniyappa,Indian National Congress,160312,132022,82.4 %,6502,4.9%
Chintamani,143,GEN,M C Sudhakar,Indian National Congress,173015,130710,75.5 %,1246,1.0%
Srinivaspur,144,GEN,G.K.Venkata Shiva Reddy,Janata Dal (Secular),176912,147701,83.5 %,3669,2.5%
Mulbagal,145,SC,Amaresh,Indian National Congress,166594,114073,68.5 %,1854,1.6%
Kolar Gold Field,146,SC,Y.Sampangi,Bharatiya Janta Party,166473,104224,62.6 %,3320,3.2%
Bangarapet,147,SC,M.Narayanaswamy,Indian National Congress,150243,110391,73.5 %,7505,6.8%
Kolar,148,GEN,R.Varthur Prakash,Independent,179553,126675,70.6 %,21029,16.6%
Malur,149,GEN,Es.En.Krishnaiah Shetty,Bharatiya Janta Party,145371,118914,81.8 %,52401,44.1%
Yelahanka,150,GEN,S.R.Vishwanath,Bharatiya Janta Party,241439,147435,61.1 %,16022,10.9%
K.R. Pura,151,GEN,N.S.Nandiesha Reddy,Bharatiya Janta Party,308339,136160,44.2 %,8792,6.5%
Byatarayanapura,152,GEN,Krishna Byregowda,Indian National Congress,265952,141782,53.3 %,9352,6.6%
Yeshvanthapura,153,GEN,Shobha Karandlaje,Bharatiya Janta Party,265174,150544,56.8 %,1082,0.7%
Rajarajeshwarinagar,154,GEN,M.Srinivas,Bharatiya Janta Party,301531,143910,47.7 %,19592,13.6%
Dasarahalli,155,GEN,S.Muniraju,Bharatiya Janta Party,291000,127447,43.8 %,22155,17.4%
Mahalakshmi Layout,156,GEN,N.L.Narendra Babu,Indian National Congress,218552,113386,51.9 %,3225,2.8%
Malleshwaram,157,GEN,Dr. Ashwath Narayan C.N,Bharatiya Janta Party,194147,103200,53.2 %,8183,7.9%
Hebbal,158,GEN,Katta Subramanya Naidu,Bharatiya Janta Party,100986,95534,94.6 %,4951,5.2%
Pulakeshinagar,159,SC,B. Prasanna Kumar,Indian National Congress,184980,78514,42.4 %,17669,22.5%
Sarvagnanagar,160,GEN,K.J.George,Indian National Congress,301976,107941,35.7 %,22608,20.9%
C.V. Raman Nagar,161,SC,S. Raghu,Bharatiya Janta Party,219663,89328,40.7 %,16655,18.6%
Shivajinagar,162,GEN,R.Roshan Baig,Indian National Congress,166829,80358,48.2 %,10396,12.9%
Shanti Nagar,163,GEN,N.A Haris,Indian National Congress,184138,81039,44.0 %,13797,17.0%
Gandhi Nagar,164,GEN,Dinesh Gundu Rao,Indian National Congress,222144,100434,45.2 %,6946,6.9%
Rajaji Nagar,165,GEN,Suresh Kumar S.,Bharatiya Janta Party,183301,96507,52.6 %,14660,15.2%
Govindraj Nagar,166,GEN,V.Somanna,Indian National Congress,246476,104485,42.4 %,24362,23.3%
Vijay Nagar,167,GEN,M.Krishnappa,Indian National Congress,253321,109358,43.2 %,38625,35.3%
Chamrajpet,168,GEN,B.Z.Zameer Ahmed Khan,Janata Dal (Secular),214503,88831,41.4 %,19590,22.1%
Chickpet,169,GEN,Hemachandra Sagar.D,Bharatiya Janta Party,207906,100057,48.1 %,7281,7.3%
Basavanagudi,170,GEN,Ravisubramanya L.A,Bharatiya Janta Party,226320,96336,42.6 %,13200,13.7%
Padmanaba Nagar,171,GEN,R.Ashoka,Bharatiya Janta Party,219637,118675,54.0 %,31276,26.4%
B.T.M. Layout,172,GEN,Ramalinga Reddy,Indian National Congress,212808,101171,47.5 %,1856,1.8%
Jayanagar,173,GEN,B.N.Vijaya Kumar,Bharatiya Janta Party,189232,89123,47.1 %,22594,25.4%
Mahadevapura,174,SC,Aravind Limbavali,Bharatiya Janta Party,275328,146414,53.2 %,13358,9.1%
Bommanahalli,175,GEN,Satish Reddy.M,Bharatiya Janta Party,261058,121394,46.5 %,13640,11.2%
Bangalore South,176,GEN,M Krishnappa,Bharatiya Janta Party,379115,167068,44.1 %,34135,20.4%
Anekal,177,SC,A Narayanaswamy,Bharatiya Janta Party,237990,139340,58.5 %,9862,7.1%
Hosakote,178,GEN,B.N.Bachhe Gowda,Bharatiya Janta Party,158868,141953,89.4 %,3878,2.7%
Devanahalli,179,SC,Venkataswamy,Indian National Congress,167385,132398,79.1 %,6622,5.0%
Doddaballapur,180,GEN,J.Narasimhaswamy,Indian National Congress,165178,125166,75.8 %,3754,3.0%
Nelamangala,181,SC,M.V.Nagaraju,Bharatiya Janta Party,163985,114970,70.1 %,2151,1.9%
Magadi,182,GEN,H C Balakrishna,Janata Dal (Secular),186228,144047,77.3 %,24919,17.3%
Ramanagaram,183,GEN,H D Kumara Swamy,Janata Dal (Secular),177173,127836,72.2 %,47260,37.0%
Kanakapura,184,GEN,D.K.Shivakumar,Indian National Congress,184427,140873,76.4 %,7179,5.1%
Channapatna,185,GEN,C.P.Yogeshwara,Indian National Congress,183793,143560,78.1 %,4930,3.4%
Malavalli,186,SC,P M Narendraswamy,Independent,209580,144231,68.8 %,11919,8.3%
Maddur,187,GEN,M.S.Siddaraju,Janata Dal (Secular),180001,135573,75.3 %,7590,5.6%
Melukote,188,GEN,C S Puttaraju,Janata Dal (Secular),175157,139386,79.6 %,11945,8.6%
Mandya,189,GEN,M.Srinivas,Janata Dal (Secular),207397,129871,62.6 %,10529,8.1%
Shrirangapattana,190,GEN,A.B.Ramesha Bandisiddegowda,Janata Dal (Secular),181581,141258,77.8 %,5160,3.7%
Nagamangala,191,GEN,Suresh Gowda,Indian National Congress,181441,140195,77.3 %,5493,3.9%
Krishnarajpet,192,GEN,K B Chandrashekar,Indian National Congress,174250,135953,78.0 %,3056,2.2%
Shravanabelagola,193,GEN,C. S. Putte Gowda,Janata Dal (Secular),176504,132467,75.1 %,9446,7.1%
Arsikere,194,GEN,K. M. Shivalingegowda,Janata Dal (Secular),178668,139343,78.0 %,34226,24.6%
Belur,195,GEN,Rudresh Gowda. Y. N,Indian National Congress,159596,119033,74.6 %,17821,15.0%
Hassan,196,GEN,H. S. Prakash,Janata Dal (Secular),169985,112146,66.0 %,16804,15.0%
Holenarasipur,197,GEN,H. D. Revanna,Janata Dal (Secular),181845,141889,78.0 %,27606,19.5%
Arkalgud,198,GEN,Manju. A,Indian National Congress,178241,145353,81.5 %,9040,6.2%
Sakleshpur,199,SC,H. K. Kumaraswamy,Janata Dal (Secular),167911,126187,75.2 %,13295,10.5%
Belthangady,200,GEN,K.Vasantha Bangera,Indian National Congress,173028,129034,74.6 %,16103,12.5%
Moodabidri,201,GEN,K.Abhayachandra,Indian National Congress,153024,111003,72.5 %,9903,8.9%
Mangalore City North,202,GEN,J.Krishna Palemar,Bharatiya Janta Party,182840,131939,72.2 %,14426,10.9%
Mangalore City South,203,GEN,N.Yogish Bhat,Bharatiya Janta Party,185560,119022,64.1 %,8760,7.4%
Mangalore,204,GEN,U.T. Khadar,Indian National Congress,141882,104702,73.8 %,7049,6.7%
Bantval,205,GEN,B.Ramanatha Rai,Indian National Congress,172836,135234,78.2 %,1251,0.9%
Puttur,206,GEN,Mallika Prasada,Bharatiya Janta Party,161183,123403,76.6 %,1425,1.2%
Sullia,207,SC,Angara S,Bharatiya Janta Party,163680,123760,75.6 %,4322,3.5%
Madikeri,208,GEN,Appachu (RANJAN),Bharatiya Janta Party,182177,127682,70.1 %,6585,5.2%
Virajpet,209,GEN,Bopaiah. K.G.,Bharatiya Janta Party,191246,116346,60.8 %,15073,13.0%
Piriyapatna,210,GEN,K. Venkatesh,Indian National Congress,147880,117347,79.4 %,879,0.7%
Krishnarajanagara,211,GEN,S.R Mahesh,Janata Dal (Secular),177855,144055,81.0 %,20548,14.3%
Hunsur,212,GEN,H.P Manjunatha,Indian National Congress,186682,145292,77.8 %,15041,10.4%
Heggadadevankote,213,ST,Chikkanna,Indian National Congress,183567,125372,68.3 %,12542,10.0%
Nanjangud,214,SC,V.Srinivasa Prasad,Indian National Congress,170992,123301,72.1 %,708,0.6%
Chamundeshwari,215,GEN,M.Sathyanarayana,Indian National Congress,221193,150105,67.9 %,14299,9.5%
Krishnaraja,216,GEN,S.A.Ramadass,Bharatiya Janta Party,201907,116042,57.5 %,19422,16.7%
Chamaraja,217,GEN,H.S.Shankaralingegowda,Bharatiya Janta Party,203621,105497,51.8 %,9399,8.9%
Narasimharaja,218,GEN,Tanveer Sait,Indian National Congress,199881,101980,51.0 %,6685,6.6%
Varuna,219,GEN,Siddaramaiah,Indian National Congress,188749,143150,75.8 %,18837,13.2%
T.Narasipur,220,SC,Dr. H.C. Mahadevappa,Indian National Congress,172669,119080,69.0 %,13724,11.5%
Hanur,221,GEN,R.Narendra,Indian National Congress,180496,125841,69.7 %,23140,18.4%
Kollegal,222,SC,R.Dhruvanarayana,Indian National Congress,180137,130170,72.3 %,11798,9.1%
Chamarajanagar,223,GEN,C.Puttarangashetty,Indian National Congress,171293,123823,72.3 %,2612,2.1%
Gundlupet,224,GEN,H.S.Mahadeva Prasad,Indian National Congress,176752,143562,81.2 %,2203,1.5%
