AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Mayakonda,42,GEN,Nagamma C. Keshavamurty,Indian National Congress (I),85707,62182,72.6 %,5721,9.2%
Bharamasagara,43,SC,T.Chowdiah,Indian National Congress (I),74257,50787,68.4 %,11465,22.6%
Chitradurga,44,GEN,V.Masiyappa,Indian National Congress (I),93446,58243,62.3 %,11076,19.0%
Jagalur,45,GEN,G.H. Aswatha Reddy,Janta Party,82478,60206,73.0 %,59,0.1%
Molakalmuru,46,GEN,Patil Papanaik,Indian National Congress (I),79751,61389,77.0 %,3241,5.3%
Challakere,47,GEN,N.Jayanna,Indian National Congress (I),81514,62085,76.2 %,17291,27.9%
Hiriyur,48,SC,K.H.Ranganath,Indian National Congress (I),81173,60895,75.0 %,24208,39.8%
Holalkere,49,GEN,K.H.Siddarampna,Indian National Congress (I),80934,62902,77.7 %,669,1.1%
Hosadurga,50,GEN,K.Venkataramaiah,Indian National Congress (I),83832,61086,72.9 %,17254,28.2%
Pavagada,51,SC,Nagappa,Indian National Congress (I),94246,67518,71.6 %,11170,16.5%
Sira,52,GEN,S.Lingaiah,Indian National Congress (I),77328,60370,78.1 %,9495,15.7%
Kallambella,53,GEN,T.B.Jayachandra,Indian National Congress (I),72398,54074,74.7 %,7812,14.4%
Bellavi,54,GEN,G.S.Shivananjappa,Janta Party,80724,59972,74.3 %,602,1.0%
Madhugiri,55,SC,Gangahamumaiah,Indian National Congress (I),92428,64730,70.0 %,6866,10.6%
Koratagere,56,GEN,Muddaramaiah,Indian National Congress (I),88432,65190,73.7 %,4998,7.7%
Tumkur,57,GEN,Nazeer Ahmed,Indian National Congress (I),87400,65013,74.4 %,9466,14.6%
Kunigal,58,GEN,Andanaiah,Indian National Congress (I),81730,62577,76.6 %,8191,13.1%
Huliyurdurga,59,GEN,Mayanna D.T,Janta Party,68063,53802,79.0 %,9450,17.6%
Gubbi,60,GEN,Gatti Chandrashekar,Indian National Congress (I),74343,58766,79.0 %,4069,6.9%
Turuvekere,61,GEN,K.H.Ramakrishnaiah,Indian National Congress (I),74209,60299,81.3 %,2523,4.2%
Tiptur,62,GEN,V.L. Shivappa,Indian National Congress (I),76642,62169,81.1 %,1828,2.9%
Chiknaikanahalli,63,GEN,N.Basavaiah,Indian National Congress (I),70664,59034,83.5 %,9033,15.3%
Gowribidanur,64,GEN,Papaiah B.N.K,Indian National Congress (I),81928,67391,82.3 %,3824,5.7%
Chikballapur,65,SC,Renuka Rajendran,Indian National Congress (I),84309,59816,70.9 %,10370,17.3%
Sidlaghatta,66,GEN,S.Munishamapra,Indian National Congress (I),79941,67184,84.0 %,7577,11.3%
Bagepalli,67,GEN,S.Muni Kaju,Indian National Congress (I),78528,58966,75.1 %,16715,28.3%
Chintamani,68,GEN,Chowdareddy,Indian National Congress (I),83136,68681,82.6 %,26370,38.4%
Srinivasapur,69,GEN,Ramesh Kumar,Indian National Congress (I),72134,55668,77.2 %,19800,35.6%
Mulbagal,70,GEN,J.M.Reddy,Indian National Congress (I),85287,65652,77.0 %,4429,6.7%
Kolar Gold Fields,71,SC,C.M.Arumugham,Republican Party Of India,66264,46884,70.8 %,8136,17.4%
Bethamangala,72,SC,C.Venkateshappa,Indian National Congress (I),85555,53541,62.6 %,13617,25.4%
Kolar,73,GEN,M.Abdul Latheef,Indian National Congress (I),76486,58289,76.2 %,394,0.7%
Vemgal,74,GEN,S.Govinda Gowda,Indian National Congress (I),79627,65933,82.8 %,9761,14.8%
Malur,75,GEN,P.N.Reddy,Indian National Congress (I),71318,53446,74.9 %,8790,16.4%
Malleswaram,76,GEN,P.Ramdev,Janta Party,89018,59102,66.4 %,12018,20.3%
Rajajinagar,77,GEN,Mallur Ananda Rao,Janta Party,123512,82697,67.0 %,17520,21.2%
Gandhinagar,78,GEN,K.Lakshman,Indian National Congress (I),75773,50521,66.7 %,3170,6.3%
Chickpet,79,GEN,A.Lakshmisagar,Janta Party,70907,45927,64.8 %,4703,10.2%
Binnypet,80,GEN,I.P.D Salappa,Indian National Congress (I),106461,64154,60.3 %,12563,19.6%
Chamarajapet,81,GEN,Premila S.,Janta Party,79947,49804,62.3 %,5109,10.3%
Basavanagudi,82,GEN,Shamanna T.R.,Janta Party,98001,64596,65.9 %,32944,51.0%
Jayanagar,83,GEN,Chandrashekar M.,Janta Party,101779,63523,62.4 %,17268,27.2%
Shanthinagar,84,SC,Ranganathan P.K.,Indian National Congress (I),72452,44651,61.6 %,3340,7.5%
Shivajinagar,85,GEN,Ibrahim C.M.,Janta Party,63061,36505,57.9 %,4008,11.0%
Bharathinagar,86,GEN,Michel B. Fernaneds,Janta Party,75103,48821,65.0 %,608,1.2%
Jayamahal,87,GEN,Jeevaraj Alva,Janta Party,76341,47333,62.0 %,2325,4.9%
Yelahanka,88,SC,B.Basavalingappa,Indian National Congress (I),92790,64274,69.3 %,5075,7.9%
Uttarahalli,89,GEN,M.V. Rajasekharan,Janta Party,104102,72381,69.5 %,3137,4.3%
Varthur,90,GEN,B.V. Ramachandra Reddy,Janta Party,100633,71565,71.1 %,9312,13.0%
Kanakapura,91,GEN,Appaji C.,Indian National Congress (I),75735,62327,82.3 %,3293,5.3%
Sathanur,92,GEN,Shivalinge Gowda K.L,Janta Party,78295,63889,81.6 %,403,0.6%
Channapatna,93,GEN,D.T.Ramu,Indian National Congress (I),89067,71522,80.3 %,13411,18.8%
Ramanagaram,94,GEN,A.K. Abdul Samad,Indian National Congress (I),81783,66279,81.0 %,6962,10.5%
Magadi,95,GEN,Bettaswamy Gowda,Janta Party,84267,65777,78.1 %,5373,8.2%
Nelamangala,96,SC,K.Prabhakar,Indian National Congress (I),70773,47947,67.7 %,1278,2.7%
Doddaballapur,97,GEN,G.Ramegowda,Indian National Congress (I),86062,70487,81.9 %,11138,15.8%
Devanahalli,98,SC,B.N. Bache Gowda,Janta Party,89532,70018,78.2 %,5673,8.1%
Hosakote,99,GEN,B.N.Bache Gowda,Janta Party,91814,76025,82.8 %,14592,19.2%
Anekal,100,SC,Y.Ramakrishan,Janta Party,91914,66419,72.3 %,11752,17.7%
Nagamangala,101,GEN,H.T.Krishanappa,Independent,76280,60825,79.7 %,5246,8.6%
Maddur,102,GEN,M.Manchegowda,Janta Party,79976,66090,82.6 %,22561,34.1%
Kiragaval,103,GEN,G.Made Gowda,Janta Party,73663,64730,87.9 %,21231,32.8%
Malavalli,104,SC,K.L. Mariswami,Janta Party,82624,62004,75.0 %,62,0.1%
Mandya,105,GEN,M.S. Athmanada,Janta Party,85905,65040,75.7 %,2747,4.2%
Keragodu,106,GEN,H.D.Chowdaiah,Janta Party,68692,57161,83.2 %,19959,34.9%
Srirangapatna,107,GEN,M.Srinivas,Janta Party,76777,61204,79.7 %,1480,2.4%
Pandavapura,108,GEN,K.Rajagopal,Janta Party,81721,62040,75.9 %,9456,15.2%
Krishnarajpet,109,GEN,S.M.Lingappa,Janta Party,78739,62154,78.9 %,6312,10.2%
Hanur,110,GEN,Rajugowda G.,Indian National Congress (I),84991,71220,83.8 %,8083,11.3%
Kollegal,111,SC,Siddamadaiah M.,Indian National Congress (I),80073,60054,75.0 %,1542,2.6%
Bannur,112,GEN,Madegtowda K.,Indian National Congress (I),77135,64270,83.3 %,4115,6.4%
T. Narasipur,113,SC,Venkataramana P.,Indian National Congress (I),79066,56202,71.1 %,7727,13.7%
Krishnaraj,114,GEN,H.Gangadharan,Janta Party,66884,42386,63.4 %,9941,23.5%
Chamaraja,115,GEN,K.Puttaswamy,Janta Party,71516,45968,64.3 %,6421,14.0%
Narasimharaja,116,GEN,Azez Sait,Indian National Congress (I),77158,50224,65.1 %,12648,25.2%
Chamundeswari,117,GEN,D.Jayadevaraja Urs,Indian National Congress (I),80642,59000,73.2 %,1079,1.8%
Nanjangud,118,GEN,K.B.Shivaiah,Indian National Congress (I),72650,53859,74.1 %,6785,12.6%
Santhemarahalli,119,SC,M.Madaiah (Ramasamundra),Indian National Congress (I),78623,53291,67.8 %,1628,3.1%
Chamarajanagar,120,GEN,M.C.Basappa,Janta Party,94678,76412,80.7 %,15878,20.8%
Gundlupet,121,GEN,H.K.Shivarudrappa,Independent,85101,70648,83.0 %,271,0.4%
Heggadadevanakote,122,SC,Susheela Cheluvaraj,Indian National Congress (I),84611,59572,70.4 %,11160,18.7%
Hunsur,123,GEN,D.Devaraj Urs,Indian National Congress (I),82771,68243,82.4 %,12055,17.7%
Krishnarajanagar,124,GEN,Viswanatha H.,Indian National Congress (I),78637,62555,79.5 %,9130,14.6%
Periyapatna,125,GEN,Kala Marigowda K. S.,Janta Party,83357,68209,81.8 %,7305,10.7%
Virajpet,126,ST,G. K. Subhaiah,Indian National Congress (I),76274,53438,70.1 %,2269,4.2%
Madikere,127,GEN,Merianda C. Nanaiah,Indian National Congress (I),76660,58292,76.0 %,2874,4.9%
Somwarpet,128,GEN,R. Gunda Rao,Indian National Congress (I),78975,63151,80.0 %,3606,5.7%
Belur,129,SC,Lakshmanaiah B. H.,Janta Party,71868,53321,74.2 %,2759,5.2%
Arsikere,130,GEN,D. B. Gangadharappa,Indian National Congress (I),86981,65210,75.0 %,16477,25.3%
Gandsi,131,GEN,Haranahalli Ramaswamy,Indian National Congress (I),77161,56052,72.6 %,1868,3.3%
Sravanabelagola,132,GEN,H. C. Srikantaiah,Indian National Congress (I),91857,72373,78.8 %,17605,24.3%
Holenarasipur,133,GEN,H D Devegowda,Janta Party,77712,65974,84.9 %,5520,8.4%
Arkalgud,134,GEN,Mallapa K. B.,Janta Party,76319,59899,78.5 %,18491,30.9%
Hassan,135,GEN,Hanumegowda K. H.,Indian National Congress (I),91297,64072,70.2 %,9613,15.0%
Sakleshpur,136,GEN,Somappa J. D.,Indian National Congress (I),88876,69519,78.2 %,10297,14.8%
Sullia,137,SC,A. Ramachandra,Janta Party,73792,55305,74.9 %,3274,5.9%
Puttur,138,GEN,K. Rama Bhat,Janta Party,76445,60255,78.8 %,642,1.1%
Vittal,139,GEN,B. V. Kakkilaya,Communist Party Of India,76831,60631,78.9 %,10192,16.8%
Belthangady,140,GEN,Gangadhar K. Gangadhar K.,Indian National Congress (I),75354,57563,76.4 %,9867,17.1%
Bantwal,141,GEN,B. A. Mohideen,Indian National Congress (I),66518,52003,78.2 %,12381,23.8%
Mangalore,142,GEN,P. F. Rodrigues,Indian National Congress (I),70616,53461,75.7 %,1235,2.3%
Ullal,143,GEN,U. T. Fareed,Indian National Congress (I),73234,53612,73.2 %,17729,33.1%
Surathkal,144,GEN,Subbayya Shetty,Indian National Congress (I),68426,51002,74.5 %,14249,27.9%
Kaup,145,GEN,B. Bhasker Shetty,Indian National Congress (I),67896,51018,75.1 %,8718,17.1%
Udupi,146,GEN,M. Monarama Madhwaraj,Indian National Congress (I),72476,56378,77.8 %,8080,14.3%
Brahmavar,147,GEN,Ananda Kunda Hegde,Indian National Congress (I),79972,60131,75.2 %,2863,4.8%
Coondapur,148,GEN,Kaup Sanjiva Shetty,Janta Party,82417,59377,72.0 %,1864,3.1%
Baindur,149,GEN,Gopalrishna Kodgi,Indian National Congress (I),76775,51339,66.9 %,11967,23.3%
Karkal,150,GEN,M. Veerappa Moily,Indian National Congress (I),70641,54753,77.5 %,8956,16.4%
Moodabidri,151,GEN,Damodar Mulky,Indian National Congress (I),64856,49860,76.9 %,4679,9.4%
Sringeri,152,GEN,B. Ramaiah,Indian National Congress (I),75545,59092,78.2 %,14258,24.1%
Mudigere,153,SC,Motamma,Indian National Congress (I),72632,53039,73.0 %,18232,34.4%
Chikmagalur,154,GEN,C. A. Chandre Gowda,Indian National Congress (I),70658,49969,70.7 %,8011,16.0%
Birur,155,GEN,M. Mallappa,Indian National Congress (I),70098,52992,75.6 %,487,0.9%
Kadur,156,GEN,K. M. Thammaiah,Janta Party,71842,54903,76.4 %,5491,10.0%
Tarikere,157,GEN,H. M. Mallikarjunappa,Indian National Congress (I),80691,63318,78.5 %,7538,11.9%
Channagiri,158,GEN,J. H. Patel,Janta Party,79842,63471,79.5 %,10401,16.4%
Holehonnur,159,SC,G. Basavanappa,Indian National Congress (I),80621,57467,71.3 %,5673,9.9%
Bhadravathi,160,GEN,G. Rajashekar,Indian National Congress (I),91273,67085,73.5 %,3474,5.2%
Honnali,161,GEN,H. B. Kadasiddappa,Indian National Congress (I),85306,69612,81.6 %,2105,3.0%
Shimoga,162,GEN,K. H. Srinivasa,Indian National Congress (I),87488,64657,73.9 %,11674,18.1%
Tirthahalli,163,GEN,Kadilal Divakara,Indian National Congress (I),76281,59622,78.2 %,17860,30.0%
Hosanagar,164,GEN,S. M. Sheeranaly Chandrasekhar,Indian National Congress (I),73349,57223,78.0 %,3918,6.8%
Sagar,165,GEN,L. T. Thimmappa Hegade,Indian National Congress (I),75308,60492,80.3 %,2683,4.4%
Sorab,166,GEN,S. Bangarappa,Indian National Congress (I),69207,54962,79.4 %,22295,40.6%
Shikaripur,167,GEN,K. Yenkatappa,Indian National Congress (I),77058,56642,73.5 %,11186,19.7%
Sirsi,168,SC,Borkar Umakant Buddu,Janta Party,80040,63762,79.7 %,2713,4.3%
Bhatkal,169,GEN,Siddiq Mohamed Yahya Bin Umer,Indian National Congress (I),78245,58258,74.5 %,7933,13.6%
Kumta,170,GEN,Naik Seetaram Vasudev,Indian National Congress (I),85720,59945,69.9 %,2893,4.8%
Ankola,171,GEN,Anasuya Gajanan Sharma,Janta Party,71559,51371,71.8 %,9797,19.1%
Karwar,172,GEN,Waingankar Dattatraya Vithu,Indian National Congress (I),77461,51149,66.0 %,2442,4.8%
Haliyal,173,GEN,Ghadi Virupaksh Mallappa,Indian National Congress (I),96198,70933,73.7 %,10618,15.0%
Dharwad Rural,174,GEN,Madiman Sumati Bhalachandra,Indian National Congress (I),72498,49921,68.9 %,14976,30.0%
Dharwad,175,GEN,Bhavurao Deshpande,Janta Party,75621,54529,72.1 %,4348,8.0%
Hubli,176,GEN,Jartardhar Mahadevsa Govindsa,Janta Party,79895,59314,74.2 %,256,0.4%
Hubli Rural,177,GEN,Bommai Somappa Rayappa,Janta Party,83410,61088,73.2 %,8634,14.1%
Kalghatgi,178,GEN,Patil Fakiragouda Shivangouda,Janta Party,70446,50732,72.0 %,6053,11.9%
Kundgol,179,GEN,Katagi Mahadevappa Shivappa,Indian National Congress (I),76427,59186,77.4 %,17877,30.2%
Shiggaon,180,GEN,Nadaf Mahammadkhasheemsab Mardansab,Indian National Congress (I),81517,61904,75.9 %,11173,18.0%
Hanagal,181,GEN,Tahasildar Manohar Hanamantappa,Indian National Congress (I),76686,57203,74.6 %,25362,44.3%
Hirekerur,182,GEN,Gubbi Shankararao Basalingappagouda,Independent,80599,61998,76.9 %,8408,13.6%
Ranibennur,183,GEN,Nalawagal Somalingappa Hanumantappa,Indian National Congress (I),80463,60592,75.3 %,783,1.3%
Byadgi,184,SC,Malagi Mariyappa Mudakappa,Indian National Congress (I),71332,48916,68.6 %,11351,23.2%
Haveri,185,GEN,Taware Fakirappa Shiddappa,Indian National Congress (I),84777,59598,70.3 %,16962,28.5%
Shirhatti,186,GEN,Upanal Gulappa Fakirappa,Indian National Congress (I),71750,54179,75.5 %,14140,26.1%
Mundargi,187,GEN,Bhavi Vasantappa Basappa,Indian National Congress (I),72485,50839,70.1 %,706,1.4%
Gadag,188,GEN,Muttinpendimath Chanaveerayya Shantayya,Janta Party,82993,65396,78.8 %,2445,3.7%
Ron,189,GEN,Muthikatti Veerabhadrappa Adiveppa,Indian National Congress (I),79843,53799,67.4 %,5837,10.8%
Naragund,190,GEN,B. R. Patil,Indian National Congress (I),61965,46277,74.7 %,1046,2.3%
Navalgund,191,GEN,Patil Shankaragouda Virupakshagouda,Indian National Congress (I),71189,53798,75.6 %,2620,4.9%
Ramdurg,192,GEN,Patil Ramanagouda Shivashiddanagouda,Indian National Congress (I),81200,60879,75.0 %,12655,20.8%
Parasgad,193,GEN,Takked Gudanshah Khanashah,Indian National Congress (I),83385,60319,72.3 %,1777,2.9%
Bailhongal,194,GEN,Balekundargi Ramlingappa Chanabasappa,Indian National Congress,73020,56307,77.1 %,1346,2.4%
Kittur,195,GEN,Arawalli Patil Parvatgouda Basangouda,Janta Party,78339,57804,73.8 %,1126,1.9%
Khanapur,196,GEN,Sirdesai Nilkanthrao Bhagawantrao,Independent,79938,57567,72.0 %,3015,5.2%
Belgaum,197,GEN,Sayanak Balwant Bhimrao,Independent,86901,70658,81.3 %,12016,17.0%
Uchagaon,198,GEN,Pawashe Prabhakar Anapa,Independent,83184,62471,75.1 %,7170,11.5%
Bagewadi,199,GEN,Ashtekar Govind Laxman,Independent,75939,54299,71.5 %,3592,6.6%
Gokak,200,ST,Nail Laxman Siddappa,Indian National Congress (I),79043,52574,66.5 %,17467,33.2%
Arabhavi,201,GEN,Koujalgi Veeranna Shivalingappa,Indian National Congress (I),84183,59213,70.3 %,17498,29.6%
Hukkeri,202,GEN,Mahajanshetti Shivoyogi Shivaligappa,Indian National Congress (I),69150,49748,71.9 %,5924,11.9%
Sankeshwar,203,GEN,Patil Malhargouda Shankargouda,Indian National Congress (I),76524,58025,75.8 %,9387,16.2%
Nippani,204,GEN,Chavan Balavant Gopal,Independent,77182,56614,73.4 %,23644,41.8%
Sadalga,205,GEN,Bedage Anna Balaji,Indian National Congress (I),75590,59846,79.2 %,16499,27.6%
Chikkodi,206,SC,Hegre Parashuram Padmanna,Indian National Congress (I),72386,41552,57.4 %,9241,22.2%
Raibag,207,SC,Nadoni Rama Shidling,Janta Party,78476,51148,65.2 %,2732,5.3%
Kagwad,208,GEN,Jakanur Annarao Balappa,Indian National Congress (I),73898,56215,76.1 %,6299,11.2%
Athani,209,GEN,Pawar Desai Shidharaj Alias Dhairyasheelarao Bhojaraj,Indian National Congress (I),87298,55462,63.5 %,4820,8.7%
Jamkhandi,210,GEN,Pattar Venkappa Veerappa,Indian National Congress (I),92953,68736,73.9 %,4001,5.8%
Bilgi,211,GEN,Patil Siddanagouda Somanagouda,Indian National Congress (I),84749,57192,67.5 %,4520,7.9%
Mudhol,212,SC,Hadimani Alias Kale Jayawant Kalasappa,Indian National Congress (I),75088,52779,70.3 %,4390,8.3%
Bagalkot,213,GEN,Kalligudda Parappa Karabasappa,Indian National Congress (I),76981,53627,69.7 %,4725,8.8%
Badami,214,GEN,Chimmanakatti Balappa Bhimappa,Indian National Congress (I),76280,56138,73.6 %,4477,8.0%
Guledgud,215,GEN,Janali Basanagonda Veeranagouda,Indian National Congress (I),80170,53343,66.5 %,7195,13.5%
Hungund,216,GEN,Kavashetti Shankarappa Sugurappa,Independent,73604,50469,68.6 %,102,0.2%
Muddebihal,217,GEN,Deshukh Jagadev Rao Sanganabasappa,Janta Party,67163,49795,74.1 %,17371,34.9%
Huvin-Hippargi,218,GEN,Patil Basangouda Somanagouda,Janta Party,75419,52563,69.7 %,4283,8.1%
Basavana-Bagewadi,219,GEN,Patil Basanagouda Somanagouda,Janta Party,82040,51806,63.1 %,11758,22.7%
Tikota,220,GEN,Patil Badugouda Bapugouda,Janta Party,70321,42496,60.4 %,4418,10.4%
Bijapur,221,GEN,Bakshi Sayyad Habibuddin Shamanasaheb,Janta Party,85453,54358,63.6 %,9528,17.5%
Ballolli,222,SC,Arakeri Siddharth Sangappa,Janta Party,78321,41023,52.4 %,8819,21.5%
Indi,223,GEN,Kallur Raveashiddappa Ramagondappa,Janta Party,80875,48634,60.1 %,10166,20.9%
Sindgi,224,GEN,Bekinalkar Maibubsaheb Hasansanheb,Indian National Congress (I),85283,47345,55.5 %,1324,2.8%
