AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Gunnour,41,GEN,Pushpa Devi,Indian National Congress,175536,84550,48.2 %,6846,8.1%
Sahaswan,42,GEN,Mirmazhar Ali Alias Nanhey Mian,Independent,177713,99523,56.0 %,14170,14.2%
Bilsi,43,SC,Daulat Ram,Janata Dal,164921,92334,56.0 %,10002,10.8%
Budaun,44,GEN,Krishna Swaroop,Bharatiya Janta Party,187469,113038,60.3 %,7200,6.4%
Usehat,45,GEN,Bhagwan Singh Shakya,Janata Dal,169676,101287,59.7 %,16740,16.5%
Binawar,46,GEN,Ram Sewak Singh,Bharatiya Janta Party,169589,124154,73.2 %,60743,48.9%
Dataganj,47,GEN,Santosh Kumari Pathak,Indian National Congress,157897,84645,53.6 %,4138,4.9%
Aonla,48,GEN,Shyam Bihari Singh,Bharatiya Janta Party,166297,71967,43.3 %,9367,13.0%
Sunha,49,GEN,Sarvaj Singh,Janata Dal,158132,87805,55.5 %,15582,17.7%
Faridpur,50,SC,Siyaram Sagar,Independent,161059,72975,45.3 %,1761,2.4%
Bareilly Cantonment,51,GEN,Praveen Singh Eran,Janata Dal,184536,87300,47.3 %,21,0.0%
Bareilly City,52,GEN,Dinesh Johri,Bharatiya Janta Party,189774,81377,42.9 %,25131,30.9%
Nawabganj,53,GEN,Gedanlal Gangwar,Bharatiya Janta Party,158655,92089,58.0 %,5664,6.2%
Bhojipura,54,GEN,Narendra Pal Singh,Janata Dal,162422,92899,57.2 %,13356,14.4%
Kaber,55,GEN,Bhupendra Nath,Independent,156080,91525,58.6 %,8320,9.1%
Baheri,56,GEN,Manzoor,Independent,176204,100356,57.0 %,3532,3.5%
Pilibhit,57,GEN,Riyaaz Ahmed,Independent,171104,106172,62.1 %,5850,5.5%
Barkhera,58,SC,Sannu Lal,Independent,164640,77324,47.0 %,14524,18.8%
Bisalpur,59,GEN,Harish Kumar,Janata Dal,172558,101559,58.9 %,23375,23.0%
Puranpur,60,GEN,Har Narayan,Janata Dal,200743,108447,54.0 %,15274,14.1%
Powayan,61,SC,Chet Ram,Indian National Congress,202119,101624,50.3 %,1780,1.8%
Nigohi,62,GEN,Ahibaran,Indian National Congress,170683,89929,52.7 %,208,0.2%
Tilhar,63,GEN,Surendra Vikram,Indian National Congress,178721,92199,51.6 %,352,0.4%
Jalalabad,64,GEN,Ram Murti Singh,Janata Dal,184942,97082,52.5 %,2067,2.1%
Dadraul,65,GEN,Ram Autar Mishra,Indian National Congress,175726,98804,56.2 %,5318,5.4%
Shahjahanpur,66,GEN,Suresh Kumar Khanna,Bharatiya Janta Party,211667,114329,54.0 %,4899,4.3%
Mohammadi,67,SC,Chhotey Lal,Bharatiya Janta Party,186743,82171,44.0 %,786,1.0%
Haiderabad,68,SC,Ram Kumar,Bharatiya Janta Party,177287,79406,44.8 %,7071,8.9%
Paila,69,GEN,Chheda Lal Choudhary,Indian National Congress,168732,74190,44.0 %,9424,12.7%
Lakhimpur,70,GEN,Zafar Ali Naqvi,Indian National Congress,198423,93847,47.3 %,2634,2.8%
Srinagar,71,GEN,Kamal Ahmad Rizvi,Indian National Congress,170194,86260,50.7 %,2146,2.5%
Nighasan,72,GEN,Nirvendra Kumar,Independent,213352,104315,48.9 %,15843,15.2%
Dhaurehara,73,GEN,Sarswati Pratap Sing,Indian National Congress,193530,93594,48.4 %,6201,6.6%
Behta,74,GEN,Mukhtar Anis,Janata Dal,183143,101537,55.4 %,8130,8.0%
Biswan,75,GEN,Padma Seth,Indian National Congress,178451,97557,54.7 %,576,0.6%
Mahmoodabad,76,GEN,Raja Mohammad Amir Mohammad Khan,Indian National Congress,191852,110154,57.4 %,4917,4.5%
Sidhauli,77,SC,Shyam Lal Rawat,Janata Dal,189929,88800,46.8 %,3669,4.1%
Laharpur,78,GEN,Chandrakali Verma,Bharatiya Janta Party,179042,99780,55.7 %,12287,12.3%
Sitapur,79,GEN,Rajendra Kumar Gupta,Bharatiya Janta Party,172532,88582,51.3 %,12793,14.4%
Hargaon,80,SC,Daulatram,Bharatiya Janta Party,167352,83688,50.0 %,874,1.0%
Misrikh,81,GEN,Om Prakash Gupta,Independent,179288,105099,58.6 %,18052,17.2%
Machhrehta,82,SC,Virendra Kumar Choudhary,Indian National Congress,161335,83392,51.7 %,11912,14.3%
Beniganj,83,SC,Ram Pal,Indian National Congress,160031,75344,47.1 %,11252,14.9%
Sandila,84,GEN,Surendra Kumar Dubey,Janata Dal,170164,92692,54.5 %,5270,5.7%
Ahirori,85,SC,Parmai Lal,Janata Dal,163285,75614,46.3 %,4786,6.3%
Hardoi,86,GEN,Naresh Chandra,Independent,177747,90086,50.7 %,10195,11.3%
Bawan,87,SC,Vipin Bihari,Janata Dal,165669,70547,42.6 %,2773,3.9%
Pihani,88,GEN,Ashok Bajpai,Janata Dal,171796,87855,51.1 %,7995,9.1%
Bilgram,90,GEN,Ganga Bhakt Singh,Bharatiya Janta Party,194489,110659,56.9 %,9738,8.8%
Mallawan,91,GEN,Dharmaga,Indian National Congress,188082,115228,61.3 %,3541,3.1%
Bangarmau,92,GEN,Ashok Kumar Singh,Janata Dal,182181,106116,58.2 %,23710,22.3%
Safipur,93,SC,Sunder Lal,Janata Dal,179185,92430,51.6 %,19900,21.5%
Unnao,94,GEN,Manohar Lal,Janata Dal,200241,97704,48.8 %,2359,2.4%
Hadha,95,GEN,Sachchidanand,Janata Dal,175328,89594,51.1 %,3320,3.7%
Bhagwant Nagar,96,GEN,Devki Nandan,Bharatiya Janta Party,196360,93939,47.8 %,9093,9.7%
Purwa,97,GEN,Hradya Narayan,Janata Dal,182142,96076,52.7 %,5818,6.1%
Hasanganj,98,SC,Mast Ram,Bharatiya Janta Party,173098,93307,53.9 %,9953,10.7%
Malihabad,99,SC,Jagdish Chandra,Janata Dal,172846,70973,41.1 %,286,0.4%
Mahana,100,GEN,Vinod Kumar Choudhary,Indian National Congress,203273,89349,44.0 %,1873,2.1%
Lucknow East,101,GEN,Ravidas Mehrotra,Janata Dal,226680,59455,26.2 %,6913,11.6%
Lucknow West,102,GEN,Ram Kumar Shukla,Bharatiya Janta Party,235204,63348,26.9 %,3990,6.3%
Lucknow Central,103,GEN,Basant Lal Gupta,Bharatiya Janta Party,249336,64508,25.9 %,3121,4.8%
Lucknow Cantonment,104,GEN,Premwati Tiwari,Indian National Congress,213119,58656,27.5 %,2059,3.5%
Sarojini Nagar,105,GEN,Sharda Pratap Shukla,Janata Dal,187598,83951,44.8 %,1213,1.4%
Mohanlalganj,106,SC,Sant Baksh Rawat,Janata Dal,172699,67524,39.1 %,16207,24.0%
Bachhrawan,107,SC,Shivdarshan,Indian National Congress,179013,87068,48.6 %,8689,10.0%
Tiloi,108,GEN,Hazi Mohd. Wasim,Indian National Congress,188810,96027,50.9 %,9078,9.5%
Rae Bareli,109,GEN,Ashok Kumar Singh,Janata Dal,210359,108684,51.7 %,6018,5.5%
Sataon,110,GEN,Kamal Nayan Verma,Indian National Congress,187201,94529,50.5 %,12716,13.5%
Sareni,111,GEN,Indresh Vikram,Indian National Congress,184620,92847,50.3 %,11370,12.2%
Dalmau,112,GEN,Har Narayan Singh,Indian National Congress,197246,109875,55.7 %,4678,4.3%
Salon,113,SC,Shiv Balak,Indian National Congress,188492,92574,49.1 %,16340,17.7%
Kunda,114,GEN,Niaz Hasan,Indian National Congress,177161,92217,52.1 %,12913,14.0%
Bihar,115,SC,Babu Lal Saroj,Janata Dal,179491,72667,40.5 %,9998,13.8%
Rampurkhas,116,GEN,Pramod Kumar,Indian National Congress,199040,91954,46.2 %,49148,53.4%
Garwara,117,GEN,Arun Pratap Singh,Janata Dal,184161,85811,46.6 %,4379,5.1%
Pratapgarh,118,GEN,Sangam Lal Shukl,Janata Dal,197462,94160,47.7 %,14626,15.5%
Birapur,119,GEN,Jai Singh,Indian National Congress,205829,90669,44.1 %,6550,7.2%
Patti,120,GEN,Ram Lakhan,Janata Dal,208358,99750,47.9 %,3984,4.0%
Amethi,121,GEN,Haricharan Yadav,Indian National Congress,181377,86308,47.6 %,32248,37.4%
Gauriganj,122,GEN,Rajpati Devi,Indian National Congress,182407,83247,45.6 %,15212,18.3%
Jagdishpur,123,SC,Ram Sewak,Indian National Congress,169091,67172,39.7 %,43557,64.8%
Isauli,124,GEN,Indra Bhadra,Janata Dal,184769,84531,45.7 %,3198,3.8%
Sultanpur,125,GEN,Muid Ahmad,Indian National Congress,194620,91527,47.0 %,3900,4.3%
Jaisinghpur,126,GEN,Surya Bhan Singh,Janata Dal,184543,97111,52.6 %,23162,23.9%
Chanda,127,GEN,Ashok Kumar Pandey,Janata Dal,186084,90162,48.5 %,10880,12.1%
Kadipur,128,SC,Jai Raj Gautam,Indian National Congress,190947,94161,49.3 %,6757,7.2%
Katehari,129,GEN,Ravindra Nath Tewari,Janata Dal,195415,103424,52.9 %,337,0.3%
Akbarpur,130,GEN,Akbar Husain Babar,Communist Party Of India (MARXIST),196195,118304,60.3 %,4068,3.4%
Jalalpur,131,GEN,Ramlakhan Verma,Bahujan Samaj Party,188457,116995,62.1 %,20028,17.1%
Jahangirganj,132,SC,Arun,Janata Dal,190987,91819,48.1 %,14448,15.7%
Tanda,133,GEN,Gopi Nath Verma,Janata Dal,185298,103314,55.8 %,12526,12.1%
Ayodhya,134,GEN,Jai Shankar Pande,Janata Dal,191195,96427,50.4 %,9073,9.4%
Bikapur,135,GEN,Sant Shri Ramdivedi,Independent,193919,104695,54.0 %,11186,10.7%
Milkipur,136,GEN,Brij Bhusan Mani Tripathi,Indian National Congress,194659,105860,54.4 %,6044,5.7%
Sohawal,137,SC,Audhesh Prasad,Janata Dal,176751,93607,53.0 %,10032,10.7%
Rudauli,138,GEN,Pradeep Kumar Yadav,Janata Dal,173630,88438,50.9 %,5415,6.1%
Dariyabad,139,SC,Rajiv Kumar Singh,Indian National Congress,170927,91376,53.5 %,13697,15.0%
Siddhaur,140,GEN,Ratan Lal Alias Deena,Janata Dal,170235,75319,44.2 %,1371,1.8%
Haidergarh,141,GEN,Sunder Lal,Bharatiya Janta Party,167288,91224,54.5 %,6128,6.7%
Masauli,142,GEN,Beni Prasad,Janata Dal,167333,99000,59.2 %,11237,11.4%
Fatehpur,144,SC,Hardev Singh,Janata Dal,175732,86551,49.3 %,5959,6.9%
Ramnagar,145,GEN,Shiv Karan Singh,Indian National Congress,170201,94764,55.7 %,741,0.8%
Kaiserganj,146,GEN,Ram Tej,Lok Dal (B),175214,81872,46.7 %,570,0.7%
Fakharpur,147,GEN,Bhayankar Singh,Bharatiya Janta Party,172387,84633,49.1 %,19182,22.7%
Mahsi,148,GEN,Indra Pratap Singh,Indian National Congress,177350,73361,41.4 %,2479,3.4%
Nanpara,149,GEN,Devta Din,Janata Dal,194834,98024,50.3 %,16189,16.5%
Charda,150,SC,Devi Prasad,Janata Dal,178554,62202,34.8 %,6344,10.2%
Bhinga,151,GEN,Chandramani Singh,Independent,182591,90616,49.6 %,19095,21.1%
Bahraich,152,GEN,Dharmpal,Indian National Congress,176692,77036,43.6 %,2537,3.3%
Ikauna,153,SC,Vishnu Dayal,Bharatiya Janta Party,186439,62629,33.6 %,459,0.7%
Gainsari,154,GEN,Aqbal Hasan Alias Aqbal Husain,Indian National Congress,189410,111917,59.1 %,3528,3.2%
Tulsipur,155,GEN,Rizwan Zaheer Alias Rizzu,Independent,181153,99635,55.0 %,4580,4.6%
Balrampur,156,GEN,Hanumant Singh,Bharatiya Janta Party,185464,101681,54.8 %,13945,13.7%
Utraula,157,GEN,Samiulla,Independent,202462,111003,54.8 %,14013,12.6%
Sadullah Nagar,158,GEN,Dashrath Singh,Bharatiya Janta Party,183720,105586,57.5 %,6691,6.3%
Mankapur,159,SC,Ram Vishnu Azad,Indian National Congress,195260,115548,59.2 %,64631,55.9%
Mujehna,160,GEN,Rampal Singh,Indian National Congress,183550,95617,52.1 %,22520,23.6%
Gonda,161,GEN,Raghuraj Prasad Upadhyay,Indian National Congress,173676,89897,51.8 %,5140,5.7%
Katra Bazar,162,GEN,Murli Dhar Muneem,Indian National Congress,186943,86655,46.4 %,1710,2.0%
Colonelganj,163,GEN,Ajai Pratap Singh Alias Lalla Bhaiya,Independent,202100,98478,48.7 %,3271,3.3%
Dixir,164,SC,Ramapati Shastri,Bharatiya Janta Party,177131,76268,43.1 %,3100,4.1%
Harraiya,165,GEN,Surender Pratap Narayan,Indian National Congress,204444,94835,46.4 %,14581,15.4%
Captainganj,166,GEN,Krishan Kinkar Singh,Independent,196091,109202,55.7 %,27992,25.6%
Nagar East,167,SC,Ram Karan Arya,Janata Dal,183202,86645,47.3 %,10617,12.3%
Basti,168,GEN,Rajmani Pandey,Janata Dal,189042,106649,56.4 %,22783,21.4%
Domariaganj,170,GEN,Prem Prakash Alias Jippi Tiwari,Bharatiya Janta Party,203314,123422,60.7 %,3015,2.4%
Itwa,171,GEN,Mata Prasad Pandey,Janata Dal,190733,115950,60.8 %,2992,2.6%
Shohratgarh,172,GEN,Kamal Sahni,Indian National Congress,185632,108012,58.2 %,851,0.8%
Naugarh,173,GEN,Mohammad Sayed Bhramar,Lok Dal (B),194262,106873,55.0 %,304,0.3%
Bansi,174,GEN,Jai Pratap Singh,Independent,183100,105942,57.9 %,31410,29.6%
Khesraha,175,GEN,Diwakar Vikram Singh,Janata Dal,195363,112007,57.3 %,13439,12.0%
Menhdawal,176,GEN,Chander Shekhar Singh,Bharatiya Janta Party,186664,104774,56.1 %,4780,4.6%
Khalilabad,177,GEN,Ram Asray Paswan,Janata Dal,213258,103704,48.6 %,16819,16.2%
Hainsarbazar,178,SC,Sri Ram Chauhan,Bharatiya Janta Party,192210,93073,48.4 %,9312,10.0%
Bansgaon,179,SC,Mithai Lal Shastri,Bharatiya Janta Party,193609,91333,47.2 %,16748,18.3%
Dhuriapar,180,SC,Markandey Chand,Janata Dal,188671,102414,54.3 %,10201,10.0%
Chillupar,181,GEN,Hari Shankar Tiwari,Indian National Congress,196909,109320,55.5 %,24669,22.6%
Kauriram,182,GEN,Gauri Devi,Janata Dal,196961,112934,57.3 %,38793,34.4%
Mundera Bazar,183,SC,Sharda Devi,Janata Dal,174049,82728,47.5 %,15949,19.3%
Pipraich,184,GEN,Kedar Nath Singh,Janata Dal,168742,96753,57.3 %,9448,9.8%
Gorakhpur,185,GEN,Shiv Pratap Shukla,Bharatiya Janta Party,154757,76627,49.5 %,10867,14.2%
Maniram,186,GEN,Om Prakash,Akhil Bharatiya Hindu Mahasabha,195190,103432,53.0 %,25202,24.4%
Sahjanwa,187,GEN,Sharda Prasad Rawat,Janata Dal,180697,97437,53.9 %,19770,20.3%
Paniara,188,GEN,Ganpat Singh,Independent,182467,107197,58.7 %,19005,17.7%
Pharenda,189,GEN,Shyam Narayan,Indian National Congress,172105,99022,57.5 %,13442,13.6%
Luxmipur,190,GEN,Amar Mani,Indian National Congress,183677,107987,58.8 %,3257,3.0%
Siswa,191,GEN,Jagdish Lal,Janata Dal,175246,110698,63.2 %,8742,7.9%
Maharajganj,192,SC,Keshav Prasad,Janata Dal,171255,94188,55.0 %,255,0.3%
Shyamdeurwa,193,GEN,Janardan Prasad Ojha,Janata Dal,173122,103161,59.6 %,17281,16.8%
Naurangia,194,SC,Purnvasi,Independent,177480,88347,49.8 %,3345,3.8%
Ramkola,195,GEN,Madan Govind Rao,Janata Dal,191548,98790,51.6 %,16911,17.1%
Hata,196,SC,Kripa Shankar Arya,Janata Dal,192361,91738,47.7 %,16920,18.4%
Padrauna,197,GEN,Asgar,Communist Party Of India,189271,108397,57.3 %,728,0.7%
Seorahi,198,GEN,Qasim,Independent,181606,94074,51.8 %,938,1.0%
Fazilnagar,199,GEN,Vishwanath,Janata Dal,196124,107445,54.8 %,19251,17.9%
Kasia,200,GEN,Brahma Shankar,Janata Dal,189577,115276,60.8 %,11768,10.2%
Gauri Bazar,201,GEN,Laljhari,Independent,191903,109746,57.2 %,24753,22.6%
Rudrapur,202,GEN,Bhukti Nath,Janata Dal,203438,95786,47.1 %,22191,23.2%
Deoria,203,GEN,Ram Chhabila,Janata Dal,208664,111877,53.6 %,20943,18.7%
Bhatpar Rani,204,GEN,Harivansh Sahai,Janata Dal,215388,113341,52.6 %,5869,5.2%
Salempur,205,GEN,Suresh Yadav,Janata Dal,211362,102810,48.6 %,29298,28.5%
Barhaj,206,GEN,Swami Nath,Independent,194227,95981,49.4 %,15600,16.3%
Nathupur,207,GEN,Amresh Chandra,Indian National Congress,200954,98900,49.2 %,3842,3.9%
Ghosi,208,GEN,Subhash,Indian National Congress,199749,103967,52.0 %,7596,7.3%
Sagri,209,GEN,Panchanan,Indian National Congress,205945,105159,51.1 %,1138,1.1%
Gopalpur,210,GEN,Gomti,Independent,191515,95345,49.8 %,11092,11.6%
Azamgarh,211,GEN,Durga Prasad Yadav,Janata Dal,185726,89818,48.4 %,33732,37.6%
Nizamabad,212,GEN,Ram Bachan,Indian National Congress,201926,108103,53.5 %,9958,9.2%
Atraulia,213,GEN,Balram Yadav,Janata Dal,194582,101787,52.3 %,19198,18.9%
Phulpur,214,GEN,Ramakant,Bahujan Samaj Party,185990,94180,50.6 %,26783,28.4%
Saraimir,215,SC,Dayaram Bhaskar,Bahujan Samaj Party,205173,83360,40.6 %,3902,4.7%
Mehnagar,216,SC,Deep Narain,Indian National Congress,209809,93831,44.7 %,3645,3.9%
Lalganj,217,GEN,Shree Prakash,Janata Dal,215532,105993,49.2 %,9973,9.4%
Mubarakpur,218,GEN,Yashwant,Janata Dal,200039,110656,55.3 %,5909,5.3%
Muhammadabad Gohna,219,SC,Faujdar,Bahujan Samaj Party,203743,89727,44.0 %,2171,2.4%
Mau,220,GEN,Mobin,Bahujan Samaj Party,211540,109205,51.6 %,1547,1.4%
Rasra,221,SC,Ram Bachan,Indian National Congress,179302,90260,50.3 %,1761,2.0%
Siar,222,GEN,Sharda Nand Anchal,Janata Dal,185869,99037,53.3 %,9068,9.2%
Chilkahar,223,GEN,Ramgovind Chaudhari,Janata Dal,180452,98424,54.5 %,6477,6.6%
Sikanderpur,224,GEN,Rajbhari,Janata Party (JP),190690,101593,53.3 %,5739,5.6%
Bansdih,225,GEN,Vijai Laxmi,Janata Dal,204903,111601,54.5 %,7092,6.4%
Doaba,226,GEN,Bhola Nath,Indian National Congress,217157,93668,43.1 %,14332,15.3%
Ballia,227,GEN,Vikramditya,Janata Dal,195129,99854,51.2 %,20833,20.9%
Kopachit,228,GEN,Gauri Shankar Baiya,Janata Dal,190455,97182,51.0 %,9352,9.6%
Zahoorabad,229,GEN,Virender Singh,Indian National Congress,201618,109801,54.5 %,5602,5.1%
Mohammadabad,230,GEN,Afzaal Ansari,Communist Party Of India,204246,110754,54.2 %,8575,7.7%
Dildarnagar,231,GEN,Om Prakash,Janata Dal,204118,118637,58.1 %,8243,6.9%
Zamania,232,GEN,Ravinder Kumar Singh,Independent,200975,96756,48.1 %,9120,9.4%
Ghazipur,233,GEN,Khursheed,Independent,203713,107459,52.8 %,1029,1.0%
Jakhania,234,SC,Rajnath Sonkar (Shastri),Janata Dal,200674,86670,43.2 %,17843,20.6%
Sadat,235,SC,Ramdhani,Independent,210826,92722,44.0 %,25512,27.5%
Saidpur,236,GEN,Rajeet,Janata Dal,139786,91468,65.4 %,7026,7.7%
Dhanapur,237,GEN,Daya Shankar,Janata Dal,204034,98923,48.5 %,27259,27.6%
Chandauli,238,SC,Chhannu Lal,Janata Dal,225771,109494,48.5 %,25818,23.6%
Chakiya,239,SC,Satya Prakash Sonkra,Janata Dal,180337,96997,53.8 %,39838,41.1%
Mughalsarai,240,GEN,Ganji Prasad,Independent,204433,103448,50.6 %,2638,2.6%
Varanasi Cantonment,241,GEN,Shatrudra Prakash,Janata Dal,208297,88571,42.5 %,18062,20.4%
Varanasi South,242,GEN,Shyam Dev Rai Choudhary (Dada),Bharatiya Janta Party,210738,82462,39.1 %,21740,26.4%
Varanasi North,243,GEN,Amarnath Yadav,Bharatiya Janta Party,191640,79033,41.2 %,11623,14.7%
Chiraigaon,244,GEN,Chander Shekhar,Janata Dal,218795,104751,47.9 %,18922,18.1%
Kolasla,245,GEN,Udail,Communist Party Of India,216410,98095,45.3 %,20214,20.6%
Gangapur,246,GEN,Raj Kishore,Communist Party Of India (MARXIST),213674,105350,49.3 %,15475,14.7%
Aurai,247,GEN,Nihala Singh,Janata Dal,231773,113945,49.2 %,18973,16.7%
Gyanpur,248,GEN,Ramrati Wind,Janata Dal,219357,95780,43.7 %,19379,20.2%
Bhadohi,249,SC,Mool Chand,Janata Dal,197638,85179,43.1 %,16004,18.8%
Barsathi,250,GEN,Paras Nath Yadav,Janata Dal,196229,98557,50.2 %,11276,11.4%
Mariahu,251,GEN,Savitri Devi,Janata Dal,203164,101451,49.9 %,30274,29.8%
Kerakat,252,SC,Raj Pati,Janata Dal,199170,75040,37.7 %,23856,31.8%
Bayalsi,253,GEN,Uma Nath Singh,Bharatiya Janta Party,206969,87959,42.5 %,198,0.2%
Jaunpur,254,GEN,Arjun Singh Yadav,Independent,183392,93665,51.1 %,14068,15.0%
Rari,255,GEN,Arun Kumar Singh 'muna',Indian National Congress,205618,101520,49.4 %,3627,3.6%
Shahganj,256,SC,Deep Chand,Janata Dal,197103,90546,45.9 %,6699,7.4%
Khutahan,257,GEN,Lalta Prasad Yadav,Janata Dal,192419,92318,48.0 %,2595,2.8%
Machhlishahr,259,GEN,Jwala Prasad Yadav,Janata Dal,189276,87581,46.3 %,15973,18.2%
Dudhi,260,SC,Vijay Singh,Independent,185973,77535,41.7 %,17869,23.0%
Robertsganj,261,SC,Tirath Raj,Bharatiya Janta Party,221253,89669,40.5 %,26063,29.1%
Rajgarh,262,GEN,Gulab Singh,Bharatiya Janta Party,227327,112257,49.4 %,6500,5.8%
Chunar,263,GEN,Yadunath Singh,Janata Dal,216588,113629,52.5 %,15000,13.2%
Majhwa,264,GEN,Rudra Prasad,Janata Dal,187114,96620,51.6 %,54,0.1%
Mirzapur,265,GEN,Sarjeet Singh Dang,Bharatiya Janta Party,184878,86180,46.6 %,2136,2.5%
Chhanbey,266,SC,Kali Charan,Janata Dal,197579,95378,48.3 %,10761,11.3%
Meja,267,SC,Vishram Das,Janata Dal,203046,92547,45.6 %,18878,20.4%
Karchana,268,GEN,Raman Singh,Janata Dal,201726,102048,50.6 %,11968,11.7%
Bara,269,GEN,Ram Dular Singh,Janata Dal,187535,99408,53.0 %,549,0.6%
Jhusi,270,GEN,Mahender Pratap Singh,Janata Dal,175911,99530,56.6 %,2093,2.1%
Handia,271,GEN,Rakesh Dhar Tripathi,Janata Dal,204823,118245,57.7 %,20049,17.0%
Pratappur,272,GEN,Rajender Tripathi,Janata Dal,195749,115505,59.0 %,19336,16.7%
Soraon,273,GEN,Bhola Singh,Janata Dal,183763,96812,52.7 %,17623,18.2%
Allahabad North,275,GEN,Anugrah Narayan Singh,Janata Dal,182931,69066,37.8 %,16433,23.8%
Allahabad South,276,GEN,Keshari Nath Tripathi,Bharatiya Janta Party,186080,66440,35.7 %,7532,11.3%
Allahabad West,277,GEN,Atik Ahmad,Independent,183759,81689,44.5 %,8102,9.9%
Chail,278,SC,Shailender Kumar,Indian National Congress,180088,73562,40.8 %,11044,15.0%
Manjhanpur,279,SC,Ishwar Sharan Vidharthi,Indian National Congress,195924,63355,32.3 %,13046,20.6%
Sirathu,280,SC,Radhey Shyam Bhartiya,Janata Dal,182716,66379,36.3 %,10472,15.8%
Khaga,281,GEN,Veer Abhimanyu Singh,Janata Dal,189747,99402,52.4 %,6765,6.8%
Kishunpur,282,SC,Jageshwar,Janata Dal,184564,88795,48.1 %,21622,24.4%
