#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
34,Abhayapuri North,34,GEN,Bhupen Roy,Asom Gana Parisad,72427,62473,86.3 %,2449.0,3.9%
35,Abhayapuri South,35,SC,Chandan Kumar Sarkar,Indian National Congress,86313,72097,83.5 %,693.0,1.0%
36,Dudhnai,36,ST,Jagat Patgiri,Indian National Congress,95428,73802,77.3 %,1573.0,2.1%
37,Goalpara East,37,GEN,Ratneshwar Das,Indian National Congress,95520,74962,78.5 %,4670.0,6.2%
38,Goalpara West,38,GEN,Nazmul Hoque,Independent,84242,70570,83.8 %,5454.0,7.7%
39,Jaleswar,39,GEN,Afzalur Rahman,Indian National Congress,75805,63149,83.3 %,11519.0,18.2%
40,Sorbhog,40,GEN,Samsul Hoque,Indian National Congress,102370,87192,85.2 %,3445.0,4.0%
41,Bhabanipur,41,GEN,Milan Boro,Independent,82796,68286,82.5 %,8989.0,13.2%
42,Patacharkuchi,42,GEN,Krishna Kanta Lahkar,Independent,97501,66700,68.4 %,5605.0,8.4%
43,Barpeta,43,GEN,Ismail Hussain,Indian National Congress,106292,93439,87.9 %,3737.0,4.0%
44,Jania,44,GEN,Asahaque Ali,Independent,87501,75801,86.6 %,2497.0,3.3%
45,Baghbar,45,GEN,Dildar Rezza,Indian National Congress,72664,62476,86.0 %,433.0,0.7%
46,Sarukhetri,46,GEN,Nizamuddin Khan,Communist Party Of India (MARXIST),105639,83563,79.1 %,4007.0,4.8%
47,Chenga,47,GEN,Liakat Ali Khan,Independent,72374,59380,82.0 %,16310.0,27.5%
48,Boko,48,SC,Gopinath Das,Indian National Congress,104395,81436,78.0 %,10704.0,13.1%
49,Chaygaon,49,GEN,Kamala Kalita,Asom Gana Parisad,88300,70328,79.6 %,6393.0,9.1%
50,Palasbari,50,GEN,Jatin Mali,Asom Gana Parisad,94497,71886,76.1 %,14658.0,20.4%
51,Jalukbari,51,GEN,Bhrigu Kumar Phukan,Natun Asom Gana Parishad,101723,73212,72.0 %,20115.0,27.5%
52,Dispur,52,GEN,Atul Bora,Asom Gana Parisad,135421,83144,61.4 %,11366.0,13.7%
53,Gauhati East,53,GEN,Chitta Ranjan Patowari,Indian National Congress,129206,66735,51.7 %,8455.0,12.7%
54,Gauhati West,54,GEN,Ramendra Narayan Kalita,Natun Asom Gana Parishad,118534,74723,63.0 %,1645.0,2.2%
55,Hajo,55,GEN,Badan Baruah,Natun Asom Gana Parishad,93360,73926,79.2 %,1990.0,2.7%
56,Kamalpur,56,GEN,Hiteswar Deka,Natun Asom Gana Parishad,99788,71926,72.1 %,3256.0,4.5%
57,Rangiya,57,GEN,Thaneswar Baro,Asom Gana Parisad,103794,79379,76.5 %,9103.0,11.5%
58,Tamulpur,58,GEN,Derhagra Musha,Independent,111763,88435,79.1 %,7863.0,8.9%
59,Nalbari,59,GEN,Nagen Sarma,Asom Gana Parisad,112870,79329,70.3 %,523.0,0.7%
60,Barkhetry,60,GEN,Bhumidhar Barman,Indian National Congress,105222,78007,74.1 %,1907.0,2.4%
61,Dharmapur,61,GEN,Chandra Mohan Patowary,Independent,92600,61221,66.1 %,8259.0,13.5%
62,Barama,62,ST,Pani Ram Rabha,Natun Asom Gana Parishad,99987,75809,75.8 %,2328.0,3.1%
63,Chapaguri,63,ST,Suren Swargiary,Asom Gana Parisad,98728,77975,79.0 %,875.0,1.1%
64,Panery,64,GEN,Karendra Basumatari,Independent,81380,66320,81.5 %,2644.0,4.0%
65,Kalaigaon,65,GEN,Jew Ram Boro,Independent,91156,72603,79.6 %,3003.0,4.1%
66,Sipajhar,66,GEN,Zoii Nath Sarmah,Asom Gana Parisad,100445,75451,75.1 %,13805.0,18.3%
67,Mangaldoi,67,SC,Nakul Chandra Das,Indian National Congress,105449,78764,74.7 %,16745.0,21.3%
68,Dalgaon,68,GEN,Syeda Anwara Taimur,Indian National Congress,90190,74293,82.4 %,288.0,0.4%
69,Udalguri,69,ST,Jaman Singh Brahma,Indian National Congress,93968,73243,77.9 %,4058.0,5.5%
70,Majbat,70,GEN,Silvius Condpan,Indian National Congress,77258,61262,79.3 %,13954.0,22.8%
71,Dhekiajuli,71,GEN,Hiranya Bora,Indian National Congress,88689,68951,77.7 %,24480.0,35.5%
72,Barchalla,72,GEN,Rudra Parajuli,Indian National Congress,87675,68885,78.6 %,16172.0,23.5%
73,Tezpur,73,GEN,Bijit Saikia,Indian National Congress,88236,62863,71.2 %,10531.0,16.8%
74,Rangapara,74,GEN,Golok Rajbanshi,Indian National Congress,87823,66835,76.1 %,17613.0,26.4%
75,Sootea,75,GEN,Kushal Sahu,Indian National Congress,100442,71807,71.5 %,12032.0,16.8%
76,Biswanath,76,GEN,Nurjamal Sarkar,Indian National Congress,83694,66312,79.2 %,18039.0,27.2%
77,Behali,77,GEN,Barnabash Tantee,Indian National Congress,69577,54449,78.3 %,20540.0,37.7%
78,Gohpur,78,GEN,Kosheswar Barua,Indian National Congress,116124,88039,75.8 %,5108.0,5.8%
79,Jagiroad,79,SC,Bubul Das,Asom Gana Parisad,94968,75318,79.3 %,1553.0,2.1%
80,Marigaon,80,GEN,Munin Mahanta,Communist Party Of India,94027,70703,75.2 %,1093.0,1.5%
81,Laharighat,81,GEN,Samsul Huda,Indian National Congress,88492,69152,78.1 %,4517.0,6.5%
82,Raha,82,SC,Gahin Chandra Das,Asom Gana Parisad,110593,81853,74.0 %,6114.0,7.5%
83,Dhing,83,GEN,Muzibar Rahman,Indian National Congress,97892,79125,80.8 %,34418.0,43.5%
84,Batadroba,84,GEN,Goutom Bora,Indian National Congress,91844,71131,77.4 %,4695.0,6.6%
85,Rupohihat,85,GEN,Rashidul Haque,Indian National Congress,93937,75710,80.6 %,28897.0,38.2%
86,Nowgong,86,GEN,Mukut Sarma,Indian National Congress,96404,71613,74.3 %,2668.0,3.7%
87,Barhampur,87,GEN,Prafulla Kumar Mahanta,Asom Gana Parisad,100202,73608,73.5 %,17333.0,23.5%
88,Samaguri,88,GEN,Nurul Hussain,Indian National Congress,75880,61492,81.0 %,2048.0,3.3%
89,Kaliabor,89,GEN,Boloram Nag,Indian National Congress,72142,55909,77.5 %,7384.0,13.2%
90,Jamunamukh,90,GEN,Abdul Jalil Ragibi,Indian National Congress,95634,72057,75.3 %,1807.0,2.5%
91,Hojai,91,GEN,Ardhendu Kumar Dey,Indian National Congress,109289,84339,77.2 %,14850.0,17.6%
92,Lumding,92,GEN,Debesh Ch. Chaakroborty,Indian National Congress,88550,64868,73.3 %,1181.0,1.8%
93,Bokakhat,93,GEN,Bhupen Bhuyan,Indian National Congress,79268,56139,70.8 %,15605.0,27.8%
94,Sarupathar,94,GEN,Binod Gowal,Asom Gana Parisad,126729,89580,70.7 %,8205.0,9.2%
95,Golaghat,95,GEN,Nagen Neog,Indian National Congress,103854,72863,70.2 %,5765.0,7.9%
96,Khumtai,96,GEN,Jiba Kanta Gogoi,Indian National Congress,80915,55985,69.2 %,3087.0,5.5%
97,Dergaon,97,SC,Hem Prakash Narayan,Indian National Congress,93993,62935,67.0 %,439.0,0.7%
98,Jorhat,98,GEN,Hitendra Nath Goswami,Asom Gana Parisad,102675,61610,60.0 %,2798.0,4.5%
99,Majuli,99,ST,Padmeswar Doley,Asom Gana Parisad,81237,60096,74.0 %,1204.0,2.0%
100,Titabar,100,GEN,Mahendra Bora,Indian National Congress,87557,58074,66.3 %,9832.0,16.9%
101,Mariani,101,GEN,Rupam Kurmi,Indian National Congress,76446,52944,69.3 %,15831.0,29.9%
102,Teok,102,GEN,Renu Poma Rajkhowa,Asom Gana Parisad,80673,52165,64.7 %,1550.0,3.0%
103,Amguri,103,GEN,Anjan Dutta,Indian National Congress,77495,51293,66.2 %,257.0,0.5%
104,Nazira,104,GEN,Hiteshwar Saikia,Indian National Congress,79732,54480,68.3 %,28170.0,51.7%
105,Mahmara,105,GEN,Lakhi Prasad Borgohain,Indian National Congress,84670,55540,65.6 %,18045.0,32.5%
106,Sonari,106,GEN,Sarat Borkataky,Indian National Congress,102384,71516,69.9 %,23491.0,32.8%
107,Thowra,107,GEN,Devananda Konwar,Indian National Congress,71181,50440,70.9 %,7347.0,14.6%
108,Sibsagar,108,GEN,Promod Gogoi,Communist Party Of India,91079,58471,64.2 %,1596.0,2.7%
109,Bihpuria,109,GEN,Borgaram Deori,Indian National Congress,83490,60687,72.7 %,2888.0,4.8%
110,Naoboicha,110,GEN,Moni Kumar Subba,Indian National Congress,98638,76404,77.5 %,24262.0,31.8%
111,Lakhimpur,111,GEN,Indra Gogoi,Indian National Congress,89115,64905,72.8 %,4848.0,7.5%
112,Dhakuakhana,112,ST,Bharat Chandra Narah,Asom Gana Parisad,106322,82078,77.2 %,5386.0,6.6%
113,Dhemaji,113,ST,Dilip Kumar Saikia,Asom Gana Parisad,120184,89885,74.8 %,8011.0,8.9%
114,Jonai,114,ST,Gomeswar Pegu,Indian National Congress,120853,85669,70.9 %,8575.0,10.0%
115,Moran,115,GEN,Joy Chandra Nagbanshi,Indian National Congress,80896,53421,66.0 %,13992.0,26.2%
116,Dibrugarh,116,GEN,Keshab Gogoi,Indian National Congress,90755,55357,61.0 %,9070.0,16.4%
117,Lahowal,117,GEN,Haren Bhumij,Indian National Congress,83972,55827,66.5 %,12952.0,23.2%
118,Duliajan,118,GEN,Aniya Gogoi,Indian National Congress,91384,60117,65.8 %,12922.0,21.5%
119,Tingkhong,119,GEN,Prithibi Majhi,Indian National Congress,86064,58631,68.1 %,16284.0,27.8%
120,Naharkatia,120,GEN,Sasha Kamal Handique,Communist Party Of India (MARXIST),89329,61671,69.0 %,56.0,0.1%
121,Chabua,121,GEN,Upendra Sanatan,Indian National Congress,92145,64169,69.6 %,15029.0,23.4%
122,Tinsukia,122,GEN,Shio Sambhu Ojha,Indian National Congress,97776,60543,61.9 %,21228.0,35.1%
123,Digboi,123,GEN,Rameswar Dhanowar,Indian National Congress,84242,57540,68.3 %,22745.0,39.5%
124,Margherita,124,GEN,Kulbahadur Chetri,Indian National Congress,96523,66006,68.4 %,7524.0,11.4%
125,Doom Dooma,125,GEN,Dileswar Tanti,Indian National Congress,90335,59105,65.4 %,29687.0,50.2%
126,Sadiya,126,GEN,Debendra Nath Baruah,Indian National Congress,88637,61294,69.2 %,6703.0,10.9%
