AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Bagma,30,ST,Rati Mohan Jamaitia,Tripura Upjati Juba Samity,26091,22002,84.3 %,843,3.8%
Salgarh,31,SC,Gopal Chandra Das,Revolutionary Socialist Party,26448,22412,84.7 %,1206,5.4%
Radhakishorepur,32,GEN,Pannalal Ghosh,Revolutionary Socialist Party,24870,20495,82.4 %,4376,21.4%
Matarbari,33,GEN,Madhab Chandra Saha,Communist Party Of India (MARXIST),27167,23455,86.3 %,1319,5.6%
Kakraban,34,GEN,Keshab Majumder,Communist Party Of India (MARXIST),25276,20983,83.0 %,5420,25.8%
Rajnagar,35,SC,Subhan Das,Communist Party Of India (MARXIST),32280,27792,86.1 %,2897,10.4%
Belonia,36,GEN,Amal Mallik,Indian National Congress,27926,24273,86.9 %,6555,27.0%
Santirbazar,37,ST,Bajuban Riyan,Communist Party Of India (MARXIST),32298,26536,82.2 %,363,1.4%
Hrishyamukh,38,GEN,Dilip Choudhary,Indian National Congress,28211,24307,86.2 %,6998,28.8%
Jolaibari,39,ST,Brojendra Mog Choudhyry,Indian National Congress,22282,18372,82.5 %,1028,5.6%
Manu,40,ST,Jitendra Choudhury,Communist Party Of India (MARXIST),32458,27593,85.0 %,2674,9.7%
Sabroom,41,GEN,Sunil Kumar Choudhury,Communist Party Of India (MARXIST),28618,24756,86.5 %,1263,5.1%
Ampinagar,42,ST,Debabrata Koloy,Independent,27448,21867,79.7 %,2428,11.1%
Birganj,43,GEN,Ranjit Debnath,Communist Party Of India (MARXIST),30924,26443,85.5 %,1658,6.3%
Raima Valley,44,ST,Ananda Mohan Roaja,Communist Party Of India (MARXIST),31202,25119,80.5 %,2292,9.1%
Kamalpur,45,GEN,Bimal Singha,Communist Party Of India (MARXIST),20941,18340,87.6 %,2941,16.0%
Surma,46,SC,Sudhir Das,Communist Party Of India (MARXIST),24342,20508,84.2 %,3576,17.4%
Salema,47,ST,Prasanta Deb Barma,Communist Party Of India (MARXIST),25264,20711,82.0 %,6545,31.6%
Kulai,48,ST,Hasmai Reang,Communist Party Of India (MARXIST),29384,22969,78.2 %,5691,24.8%
Chhawmanu,49,ST,Purnamohan Tripura,Communist Party Of India (MARXIST),23541,17573,74.6 %,6014,34.2%
Pabiachhara,50,SC,Bindu Bhushan Malakar,Communist Party Of India (MARXIST),29952,22617,75.5 %,5220,23.1%
Fatikroy,51,GEN,Bhudeb Bhattacharjee,Communist Party Of India (MARXIST),25145,20609,82.0 %,5036,24.4%
Chandipur,52,GEN,Baijyanath Majumdar,Communist Party Of India (MARXIST),26383,22005,83.4 %,4994,22.7%
Kailasahar,53,GEN,Tapan Chakraborti,Communist Party Of India (MARXIST),28684,23982,83.6 %,466,1.9%
Kurti,54,GEN,Faizur Rahaman,Communist Party Of India (MARXIST),26020,19857,76.3 %,5423,27.3%
Kadamtala,55,GEN,Umesh Chandra Nath,Communist Party Of India (MARXIST),25968,19573,75.4 %,1883,9.6%
Dharmanagar,56,GEN,Amitaya Dutta,Communist Party Of India (MARXIST),29090,22500,77.3 %,2565,11.4%
Jubarajnagar,57,GEN,Ramendra Chandra Debnath,Communist Party Of India (MARXIST),24377,20182,82.8 %,2496,12.4%
Pencharthal,58,ST,Anil Chakma,Communist Party Of India (MARXIST),29787,21848,73.3 %,3880,17.8%
Panisagar,59,GEN,Subodh Das,Communist Party Of India (MARXIST),24281,18033,74.3 %,1885,10.5%
Kanchanpur,60,ST,Lenprasad Malsai,Communist Party Of India (MARXIST),27027,19944,73.8 %,3479,17.4%
