#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
25,Barauli,25,GEN,Dhruv Nath Chaudhary,Independent,150297,100449,66.8 %,811,0.8%
26,Baikunthpur,26,GEN,Braj Kishor Narayan Singh,Indian National Congress,154235,125083,81.1 %,30188,24.1%
27,Basantpur,27,GEN,Manik Chander Rai,Indian National Congress,189216,107051,56.6 %,9348,8.7%
28,Goreakothi,28,GEN,Ajit Kumar Singh,Janata Dal,160675,97548,60.7 %,3442,3.5%
29,Siwan,29,GEN,Avadh Bihari Chaudhary,Janata Dal,185465,104519,56.4 %,17855,17.1%
30,Mairwa,30,SC,Gorakh Ram,Indian National Congress,144133,68483,47.5 %,12076,17.6%
31,Darauli,31,GEN,Shiv Shankar Yadav,Janata Dal,157326,97108,61.7 %,7730,8.0%
32,Ziradei,32,GEN,S.M. Mashabuddin,Independent,146305,94276,64.4 %,378,0.4%
33,Maharajganj,33,GEN,Uma Shanker Singh,Janata Dal,173267,112054,64.7 %,32725,29.2%
34,Raghunathpur,34,GEN,Vijay Shanker Dube,Indian National Congress,180475,102493,56.8 %,3281,3.2%
35,Manjhi,35,GEN,Hazari Singh,Janata Dal,177201,106413,60.1 %,16248,15.3%
36,Baniapur,36,GEN,Ram Bahadur Rai,Janata Party (JP),158026,80123,50.7 %,598,0.7%
37,Masrakh,37,GEN,Prabhu Nath Singh,Janata Dal,159054,98354,61.8 %,59038,60.0%
38,Taraiya,38,GEN,Rajeo Pratap Singh,Janata Dal,153327,102296,66.7 %,8753,8.6%
39,Marhaura,39,GEN,Surendra Sharma,Independent,161576,114254,70.7 %,6991,6.1%
40,Jalalpur,40,GEN,Nirmala Singh,Indian National Congress,175346,85630,48.8 %,759,0.9%
41,Chapra,41,GEN,Udit Roy,Independent,202507,134203,66.3 %,19063,14.2%
42,Garkha,42,SC,Muneshwar Chaudhry,Independent,153311,93475,61.0 %,7290,7.8%
43,Parsa,43,GEN,Chandrika Roy,Independent,165844,115820,69.8 %,26835,23.2%
44,Sonepur,44,GEN,Raj Kumar Roy,Janata Dal,155071,118133,76.2 %,3644,3.1%
45,Hajipur,45,GEN,Jagannath Pd. Rai,Indian National Congress,175138,110371,63.0 %,13240,12.0%
46,Raghopur,46,GEN,Udai Narayan Rai,Janata Dal,168068,134618,80.1 %,2350,1.7%
47,Mahnar,47,GEN,Muneshwar Pd. Singh,Socialist Party (LOHIYA),166225,119919,72.1 %,1729,1.4%
48,Jandaha,48,GEN,Tulsidas Mehta,Janata Dal,168314,132738,78.9 %,16320,12.3%
49,Patepur,49,SC,Ramsundar Das,Janata Dal,151220,105424,69.7 %,57318,54.4%
50,Mahua,50,SC,Munsilal Paswan,Janata Dal,151208,104007,68.8 %,32659,31.4%
51,Lalganj,51,GEN,Kedar Nath Prasad,Janata Dal,152219,112599,74.0 %,3810,3.4%
52,Vaishali,52,GEN,Brishan Patel,Janata Dal,157076,122337,77.9 %,3294,2.7%
53,Paru,53,GEN,Virendra Kumar Singh,Independent,177037,131365,74.2 %,14019,10.7%
54,Sahebganj,54,GEN,Ram Bichar Rai,Janata Dal,166100,120558,72.6 %,8048,6.7%
55,Baruraj,55,GEN,Shashi Ku. Rai,Janata Dal,166358,130603,78.5 %,8284,6.3%
56,Kanti,56,GEN,Nalini Ranjan Singh,Janata Dal,147123,81961,55.7 %,5683,6.9%
57,Kurhani,57,GEN,Sadhu Sharan Shahi,Independent,158639,120104,75.7 %,14192,11.8%
58,Sakra,58,SC,Kamal Paswan,Janata Dal,148050,93761,63.3 %,15605,16.6%
59,Muzaffarpur,59,GEN,Raghunath Pandey,Indian National Congress,207753,130996,63.1 %,53316,40.7%
60,Bochaha,60,SC,Ramai Ram,Janata Dal,156621,103728,66.2 %,38426,37.0%
61,Gaighatti,61,GEN,Maheshwar Pr. Yadav,Independent,160771,121506,75.6 %,25675,21.1%
62,Aurai,62,GEN,Ganesh Prasad Yadav,Janata Dal,155251,119799,77.2 %,27848,23.2%
63,Minapur,63,GEN,Hind Keshri Yadav,Janata Dal,153681,114976,74.8 %,13555,11.8%
64,Runisaidpur,64,GEN,Nawal Kishor Sahi,Janata Dal,173950,123694,71.1 %,362,0.3%
65,Belsand,65,GEN,Digvijay Pratap Singh,Indian National Congress,142230,89953,63.2 %,2405,2.7%
66,Sheohar,66,GEN,Raghunath Jha,Janata Dal,167690,121520,72.5 %,31192,25.7%
67,Sitamarhi,67,GEN,Shahid Ali Khan,Janata Dal,188289,119418,63.4 %,6086,5.1%
68,Bathnaha,68,GEN,Suryadeo Rai,Janata Dal,172830,120928,70.0 %,42432,35.1%
69,Majorganj,69,SC,Gauri Shankar Nagdansh,Janata Dal,143125,86928,60.7 %,8816,10.1%
70,Sonbarsa,70,GEN,Ram Jiwan Prasad,Janata Dal,156222,116792,74.8 %,8962,7.7%
71,Sursand,71,GEN,Ravindra Prasad Sahi,Indian National Congress,162988,111416,68.4 %,2202,2.0%
72,Pupri,72,GEN,Sita Ram Yadav,Janata Dal,178675,115034,64.4 %,9760,8.5%
73,Benipatti,73,GEN,Yugeshwar Jha,Indian National Congress,159556,107476,67.4 %,14512,13.5%
74,Bisfi,74,GEN,Shakil Ahmad,Indian National Congress,173142,126752,73.2 %,27112,21.4%
75,Harlakhi,75,GEN,Vin Vadani Devi,Indian National Congress,151319,95552,63.1 %,6020,6.3%
76,Khajauli,76,SC,Vilat Paswan 'vihangam',Indian National Congress,161004,95386,59.2 %,1082,1.1%
77,Babubarhi,77,GEN,Deo Narayan Yadav,Janata Dal,146466,99853,68.2 %,19013,19.0%
78,Madhubani,78,GEN,Raj Kumar Mahaseth,Independent,179781,97986,54.5 %,9889,10.1%
79,Pandaul,79,GEN,Kumud Ranjan Jha,Indian National Congress,171545,111500,65.0 %,3419,3.1%
80,Jhanjharpur,80,GEN,Jagannath Mishra,Indian National Congress,157952,114853,72.7 %,44706,38.9%
81,Phulparas,81,GEN,Ram Kumar Yadav,Janata Dal,165683,110228,66.5 %,5157,4.7%
82,Laukaha,82,GEN,Lal Bihari Yadav,Communist Party Of India,151001,102889,68.1 %,3460,3.4%
83,Madhepur,83,GEN,Roop Narayan Jha,Janata Dal,167235,102042,61.0 %,22140,21.7%
84,Manigachhi,84,GEN,Madan Mohan Chaudhary,Indian National Congress,147979,112923,76.3 %,26493,23.5%
85,Bahera,85,GEN,Mahendra Jha Azad,Indian National Congress,155640,127109,81.7 %,15007,11.8%
86,Ghanshyampur,86,GEN,Mahavir Prasad,Janata Dal,181543,148901,82.0 %,12714,8.5%
87,Baheri,87,GEN,Mohan Choudhary,Indian National Congress,168341,134868,80.1 %,8555,6.3%
88,Darbhanga Rural,88,SC,Jagdish Chaudhary,Janata Dal,144268,95371,66.1 %,19199,20.1%
89,Darbhanga,89,GEN,Kameshwar Purve,Janata Dal,166269,99083,59.6 %,24443,24.7%
90,Keoti,90,GEN,Gulam Sarvar,Janata Dal,174393,117371,67.3 %,19493,16.6%
91,Jale,91,GEN,Vijay Kumar Mishra,Indian National Congress,161648,102840,63.6 %,5479,5.3%
92,Hayaghat,92,GEN,Kafil Ahmad,Janata Dal,137757,96258,69.9 %,382,0.4%
93,Kalyanpur,93,GEN,Dilip Kumar Rai,Indian National Congress,165651,109583,66.2 %,2013,1.8%
94,Warisnagar,94,SC,Pitamber Paswan,Janata Dal,144068,91428,63.5 %,6760,7.4%
95,Samastipur,95,GEN,Ashok Singh,Janata Dal,189775,108340,57.1 %,22498,20.8%
96,Sarairanjan,96,GEN,Ram Bilash Mishra,Janata Dal,178261,120274,67.5 %,3742,3.1%
97,Mohiuddin Nagar,97,GEN,Ram Chandra Rai,Janata Dal,185281,142343,76.8 %,52714,37.0%
98,Dalsinghsarai,98,GEN,Vijay Kumar Chaudhary,Indian National Congress,175366,114216,65.1 %,20033,17.5%
99,Bibhutpur,99,GEN,Ramdeo Verma,Communist Party Of India (MARXIST),186317,131048,70.3 %,5072,3.9%
100,Rosera,100,SC,Gajendrapd. Singh,Janata Dal,164063,115159,70.2 %,7477,6.5%
101,Singhia,101,SC,Ashok Kumar,Indian National Congress,158397,106496,67.2 %,25279,23.7%
102,Hasanpur,102,GEN,Gahendra Prasad Himanshu,Janata Dal,145829,95773,65.7 %,28010,29.2%
103,Balia,103,GEN,Sri Narayan Yadav,Janata Dal,160525,100723,62.7 %,27014,26.8%
104,Matihani,104,GEN,Rajendra Rajan,Communist Party Of India,156953,92076,58.7 %,8520,9.3%
105,Begusarai,105,GEN,Basudev Singh,Communist Party Of India (MARXIST),165831,96541,58.2 %,2931,3.0%
106,Barauni,106,GEN,Shivdani Singh,Communist Party Of India,176634,99666,56.4 %,12156,12.2%
107,Bachhwara,107,GEN,Awadhesh Rai,Communist Party Of India,159890,93096,58.2 %,12727,13.7%
108,Cheria Bariarpur,108,GEN,Ram Jiwan Singh,Janata Dal,149988,96403,64.3 %,39486,41.0%
109,Bakhri,109,SC,Ram Vinod Paswan,Communist Party Of India,141640,79146,55.9 %,15919,20.1%
110,Raghopur,110,GEN,Amrendra Mishra,Indian National Congress,180934,124612,68.9 %,3054,2.5%
111,Kishunpur,111,GEN,Vinayak Pd. Yadav,Janata Dal,166671,122929,73.8 %,17014,13.8%
112,Supaul,112,GEN,Vijendra Pd. Yadav,Janata Dal,184284,137766,74.8 %,4256,3.1%
113,Tribeniganj,113,GEN,Anoop Lal Yadav,Janata Dal,139771,108803,77.8 %,29205,26.8%
114,Chhatapur,114,SC,Yogendra Nr. Sardar,Janata Dal,141851,98116,69.2 %,24023,24.5%
115,Kumarkhand,115,SC,Nawal Kishor Bharti,Janata Dal,151465,99380,65.6 %,34376,34.6%
116,Singheshwar,116,GEN,Rajesh Ranjan,Independent,177760,126165,71.0 %,21378,16.9%
117,Saharsa,117,GEN,Shankar Prasad Tekriwal,Janata Dal,176168,130828,74.3 %,30945,23.7%
118,Mahishi,118,GEN,Anand Mohan,Janata Dal,178238,138934,77.9 %,62025,44.6%
119,Simri-Bakhtiarpur,119,GEN,Dinesh Chander Yadav,Janata Dal,173404,148003,85.4 %,47068,31.8%
120,Madhepura,120,GEN,Radha Kant Yadav,Janata Dal,185380,135300,73.0 %,43321,32.0%
121,Sonbarsa,121,GEN,Ashok Kumar Singh,Janata Dal,172813,130600,75.6 %,11388,8.7%
122,Kishanganj,122,GEN,Ravinder Charan Yadav,Janata Dal,142960,101065,70.7 %,6128,6.1%
123,Alamnagar,123,GEN,Birendra 'kumar Singh',Janata Dal,152271,100149,65.8 %,1213,1.2%
124,Rupauli,124,GEN,Saryug Mandal,Independent,144556,90514,62.6 %,627,0.7%
125,Dhamdaha,125,GEN,Amarnath Tiwari,Indian National Congress,158817,111288,70.1 %,12427,11.2%
126,Banmankhi,126,SC,Chunni Lal Raj Banshi,Bharatiya Janta Party,161110,94997,59.0 %,8366,8.8%
127,Raniganj,127,SC,Shanti Devi,Janata Dal,160450,100844,62.9 %,3776,3.7%
128,Narpatganj,128,GEN,Dayanand Yadav,Janata Dal,163780,94098,57.5 %,6569,7.0%
129,Forbesganj,129,GEN,Mayanand Thakur,Bharatiya Janta Party,166577,96640,58.0 %,1941,2.0%
130,Araria,130,GEN,Vinod Ku. Roy,Independent,147962,93716,63.3 %,223,0.2%
131,Sikti,131,GEN,Md. Azimuddin,Janata Dal,181938,114866,63.1 %,17426,15.2%
132,Jokihat,132,GEN,Moidur Rahman,Indian National Congress,143433,92925,64.8 %,894,1.0%
133,Bahadurganj,133,GEN,Islamudin 'bagi',Janata Dal,143927,74613,51.8 %,21936,29.4%
134,Thakurganj,134,GEN,Md. Suleman,Janata Dal,171134,90175,52.7 %,15304,17.0%
135,Kishanganj,135,GEN,Md. Mustaque Munna,Janata Dal,172395,96975,56.3 %,18686,19.3%
136,Amour,136,GEN,A. Jalil,Indian National Congress,145539,104827,72.0 %,24555,23.4%
137,Baisi,137,GEN,A. Subhan,Janata Dal,127101,83740,65.9 %,5858,7.0%
138,Kasba,138,GEN,Shiv Charan Mehrta,Janata Dal,164295,112610,68.5 %,46869,41.6%
139,Purnea,139,GEN,Ajit Sarkar,Communist Party Of India (MARXIST),165990,96832,58.3 %,26023,26.9%
140,Korha,140,SC,Sita Ram Das,Janata Dal,142268,85813,60.3 %,30257,35.3%
141,Barari,141,GEN,Prem Nath Jaiswal,Independent,137931,89013,64.5 %,6957,7.8%
142,Katihar,142,GEN,Ram Prakash Mahto,Janata Dal,175231,112990,64.5 %,62963,55.7%
143,Kadwa,143,GEN,Abdul Jalil,Independent,139039,86313,62.1 %,2665,3.1%
144,Barsoi,144,GEN,Sddique,Janata Dal,150116,87432,58.2 %,19968,22.8%
145,Pranpur,145,GEN,Mahendra Nath Yadav,Janata Dal,132724,71249,53.7 %,22425,31.5%
146,Manihari,146,GEN,Bishwanath Singh,Janata Dal,123642,80730,65.3 %,9518,11.8%
147,Rajmahal,147,GEN,Raghu Nath Prasad Sodani,Indian National Congress,167010,94358,56.5 %,3989,4.2%
148,Borio,148,ST,Lobin Hembrom,Jharkhand Mukti Morcha,145779,69338,47.6 %,7963,11.5%
149,Barhait,149,ST,Hem Lal Murmu,Jharkhand Mukti Morcha,129634,84593,65.3 %,1394,1.6%
150,Litipara,150,ST,Shushila Hasda,Jharkhand Mukti Morcha,119279,58717,49.2 %,17100,29.1%
151,Pakaur,151,GEN,Beni Prasad Gupta,Bharatiya Janta Party,143998,86446,60.0 %,5976,6.9%
152,Maheshpur,152,ST,Kali Das Murmu,Indian National Congress,129166,63330,49.0 %,1130,1.8%
153,Sikaripara,153,ST,Nalin Soren,Jharkhand Mukti Morcha,144344,64561,44.7 %,19305,29.9%
154,Nala,154,GEN,Raj Kumari Himmatsinghka,Indian National Congress,148245,85936,58.0 %,5163,6.0%
155,Jamtara,155,GEN,Furkan Ansari,Indian National Congress,141677,88173,62.2 %,3055,3.5%
156,Sarath,156,GEN,Uday Shanker Singh,Indian National Congress,152276,98901,64.9 %,16834,17.0%
157,Madhupur,157,GEN,Krishanand Jha,Indian National Congress,175723,103093,58.7 %,16977,16.5%
158,Deoghar,158,SC,Baidyanath Das,Indian National Congress,186044,79270,42.6 %,2629,3.3%
159,Jarmundi,159,GEN,Jawahar Pd. Singh,Independent,138436,82041,59.3 %,10720,13.1%
160,Dumka,160,ST,Stephen Marandi,Jharkhand Mukti Morcha,151067,67434,44.6 %,12669,18.8%
161,Jama,161,ST,Mohril Murmu,Jharkhand Mukti Morcha,134102,63517,47.4 %,19240,30.3%
162,Poraiyahat,162,GEN,Suraj Mandal,Jharkhand Mukti Morcha,166169,103685,62.4 %,17106,16.5%
163,Godda,163,GEN,Sumrat Mandal,Jharkhand Mukti Morcha,166524,112209,67.4 %,2802,2.5%
164,Mahagama,164,GEN,Faiaz Bhagalpuri,Janata Dal,169180,114692,67.8 %,820,0.7%
165,Pirpainti,165,GEN,Ambika Prasad,Communist Party Of India,168640,106409,63.1 %,28478,26.8%
166,Colgong,166,GEN,Mahesh Prasad Mandal,Janata Dal,180416,124817,69.2 %,2964,2.4%
167,Nathnagar,167,GEN,Sudha Srivastava,Janata Dal,170432,107755,63.2 %,9097,8.4%
168,Bhagalpur,168,GEN,Bijay Kumar Mitra,Bharatiya Janta Party,177012,96633,54.6 %,22137,22.9%
169,Gopalpur,169,GEN,Gyaneshwar Yadav,Bharatiya Janta Party,171275,112082,65.4 %,1793,1.6%
170,Bihpur,170,GEN,Brahmadeo Mandal,Janata Party (JP),150701,96877,64.3 %,3067,3.2%
171,Sultanganj,171,SC,Fanindra Choudhary,Janata Dal,189170,99540,52.6 %,9246,9.3%
172,Amarpur,172,GEN,Madho Mandal,Independent,170314,107118,62.9 %,7127,6.7%
173,Dhuraiya,173,SC,Naresh Das,Communist Party Of India,163356,99547,60.9 %,4907,4.9%
174,Banka,174,GEN,Ram Narayan Mandal,Bharatiya Janta Party,158146,95409,60.3 %,3751,3.9%
175,Belhar,175,GEN,Chandra Mouleshwar Singh Lalan,Indian National Congress,143692,84805,59.0 %,1254,1.5%
176,Katoria,176,GEN,Suresh Prasad Yadav,Indian National Congress,166212,92567,55.7 %,380,0.4%
177,Chakai,177,GEN,Narendra Singh,Janata Dal,150998,103220,68.4 %,17131,16.6%
178,Jhajha,178,GEN,Shiv Nandan Jha,Janata Dal,134319,83155,61.9 %,10421,12.5%
179,Tarapur,179,GEN,Shakuni Choudhary,Indian National Congress,165603,114508,69.1 %,21633,18.9%
180,Kharagpur,180,GEN,Jai Prakash N. Yadav,Janata Dal,183718,123090,67.0 %,17112,13.9%
181,Parbatta,181,GEN,Vidyasagar Nishad,Janata Dal,169285,107866,63.7 %,4038,3.7%
182,Chautham,182,GEN,Satya Narain Singh,Communist Party Of India,167173,104645,62.6 %,13358,12.8%
183,Khagaria,183,GEN,Ranveer Yadav,Independent,158563,98276,62.0 %,19402,19.7%
184,Alouli,184,SC,Pasupati Kr. Paras,Janata Dal,137854,85453,62.0 %,28191,33.0%
185,Munghyr,185,GEN,Ramdeo Singh Yadav,Janata Dal,197585,139584,70.6 %,19769,14.2%
186,Jamalpur,186,GEN,Upendra Prasad Verma,Janata Dal,184737,107224,58.0 %,31512,29.4%
187,Surajgarha,187,GEN,Satish Kumar,Communist Party Of India,175076,119505,68.3 %,8348,7.0%
188,Jamui,188,GEN,Sushil Kumar Singh,Indian National Congress,178879,122574,68.5 %,24117,19.7%
189,Sikandra,189,SC,Prayag Paswan,Communist Party Of India,163896,113109,69.0 %,16516,14.6%
190,Lakhisarai,190,GEN,Krishna Chandra Pd. Singh,Janata Dal,224212,136037,60.7 %,32704,24.0%
191,Sheikhpura,191,GEN,Rajo Singh,Indian National Congress,175195,142665,81.4 %,109423,76.7%
192,Barbigha,192,SC,Mahabir Choudhary,Indian National Congress,150843,98410,65.2 %,40330,41.0%
193,Asthawan,193,GEN,Raghu Ntah Prasad Sharma,Independent,163606,125882,76.9 %,37444,29.7%
194,Bihar,194,GEN,Den Nath Prasad,Bharatiya Janta Party,226816,166011,73.2 %,1444,0.9%
195,Rajgir,195,SC,Chander Dev Prasad Himanshu,Communist Party Of India,167175,114000,68.2 %,8911,7.8%
196,Nalanda,196,GEN,Ram Naresh Singh,Independent,179165,139377,77.8 %,20721,14.9%
197,Islampur,197,GEN,Krishna Ballabh Prasad,Communist Party Of India,188275,149581,79.4 %,6517,4.4%
198,Hilsa,198,GEN,Kishnadeo Singh Yadav,Indian Peoples Front,175724,122545,69.7 %,5777,4.7%
199,Chandi,199,GEN,Hari Narayan Singh,Janata Dal,151575,99685,65.8 %,21849,21.9%
200,Harnaut,200,GEN,Braj Nandan Yadav,Independent,157481,101697,64.6 %,5279,5.2%
201,Mokama,201,GEN,Dilip Kumar Singh,Janata Dal,185512,122807,66.2 %,22106,18.0%
202,Barh,202,GEN,Vijay Krishan Singh,Janata Dal,190680,136526,71.6 %,5813,4.3%
203,Bakhtiarpur,203,GEN,Ram Jaipal Singh Yadav,Indian National Congress,180543,128839,71.4 %,239,0.2%
204,Fatwa,204,SC,Punit Rai,Janata Dal,169088,112032,66.3 %,40162,35.8%
205,Masaurhi,205,GEN,Yougeshwar Gop,Indian Peoples Front,202650,138895,68.5 %,966,0.7%
206,Patna West,206,GEN,Ram Nandan Prasad Alias Ramanand Yadav,Independent,274909,124066,45.1 %,3239,2.6%
207,Patna Central,207,GEN,Sushil Kumar Modi,Bharatiya Janta Party,204991,105169,51.3 %,3113,3.0%
208,Patna East,208,GEN,Mahtab Lal Singh,Janata Dal,182139,96228,52.8 %,6165,6.4%
209,Danapur,209,GEN,Vijender Rai,Janata Dal,175844,111006,63.1 %,22955,20.7%
210,Maner,210,GEN,Srikant Nirala,Indian National Congress,164408,99183,60.3 %,5131,5.2%
211,Phulwari,211,SC,Sanjeev Prasad Toni,Indian National Congress,184638,102593,55.6 %,14729,14.4%
212,Bikram,212,GEN,Ram Nath Yadav,Communist Party Of India,164293,110069,67.0 %,5414,4.9%
213,Paliganj,213,GEN,Ram Lakhan Singh Yadav,Indian National Congress,189186,111124,58.7 %,22506,20.3%
214,Sandesh,214,GEN,Sonadhair Singh,Janata Dal,163557,105713,64.6 %,5982,5.7%
215,Barhara,215,GEN,Radhvender Partap Singh,Janata Dal,189060,114548,60.6 %,18935,16.5%
216,Arrah,216,GEN,Vashisth Narain Singh,Janata Dal,200141,103235,51.6 %,8779,8.5%
217,Shahpur,217,GEN,Dharam Pal Singh,Janata Party (JP),160955,89580,55.7 %,455,0.5%
218,Brahmpur,218,GEN,Swami Nath Tewary,Bharatiya Janta Party,192978,109406,56.7 %,12190,11.1%
219,Buxar,219,GEN,Manju Prakash,Communist Party Of India (MARXIST),160899,86473,53.7 %,1058,1.2%
220,Rajpur,220,SC,Ram Narain Harijan,Bharatiya Janta Party,145116,75125,51.8 %,1971,2.6%
221,Dumraon,221,GEN,Basant Singh,Janata Dal,192978,93736,48.6 %,1162,1.2%
222,Jagdishpur,222,GEN,Sri Bhagwan Singh,Indian Peoples Front,169197,96255,56.9 %,2650,2.8%
223,Piro,223,GEN,Chander Deep Singh,Indian Peoples Front,171968,101162,58.8 %,3814,3.8%
224,Sahar,224,SC,Jyoti,Indian National Congress,162097,105879,65.3 %,3854,3.6%
225,Karakat,225,GEN,Tulsi Singh,Janata Dal,166875,96939,58.1 %,5488,5.7%
226,Bikramganj,226,GEN,Surya Deo Singh,Indian Peoples Front,177449,101282,57.1 %,2422,2.4%
227,Dinara,227,GEN,Ramdhani Singh,Janata Dal,155224,100633,64.8 %,4124,4.1%
228,Ramgarh,228,GEN,Jagdanand Singh,Janata Dal,147944,86763,58.6 %,20148,23.2%
229,Mohania,229,SC,Shiwadhar Paswan,Janata Dal,158777,76482,48.2 %,23737,31.0%
230,Bhabhua,230,GEN,Vijay Shankar Pandey,Indian National Congress,167634,96667,57.7 %,367,0.4%
231,Chainpur,231,GEN,Lal Muni Chaube,Bharatiya Janta Party,142816,86309,60.4 %,3654,4.2%
232,Sasaram,232,GEN,Jawahir Prasad,Bharatiya Janta Party,186282,109077,58.6 %,18695,17.1%
233,Chenari,233,SC,Jawahar Paswan,Janata Dal,170207,89283,52.5 %,2496,2.8%
234,Nokha,234,GEN,Jangi Singh Chaudhari,Janata Dal,146838,92309,62.9 %,8052,8.7%
235,Dehri,235,GEN,Md. Ilyas Hussain,Janata Dal,171484,85931,50.1 %,18300,21.3%
236,Nabinagar,236,GEN,Raghubansh Pd. Singh,Indian National Congress,163840,82498,50.4 %,9418,11.4%
237,Deo,237,SC,Sahdeo Chaudhary,Bharatiya Janta Party,152719,71792,47.0 %,12936,18.0%
238,Aurangabad,238,GEN,Brijmohan Singh,Indian National Congress,170388,90062,52.9 %,11547,12.8%
239,Rafiganj,239,GEN,Vijay Kumar Singh,Indian National Congress,148236,88800,59.9 %,10263,11.6%
240,Obra,240,GEN,Ram Bilas Singh,Janata Dal,179495,114725,63.9 %,5712,5.0%
241,Goh,241,GEN,Ram Sharan Yadav,Communist Party Of India,163429,106830,65.4 %,14652,13.7%
242,Arwal,242,GEN,Krishana Nandan Prasad Singh,Independent,176360,131083,74.3 %,5272,4.0%
243,Kurtha,243,GEN,Mundrika Singh Yadav,Janata Dal,163415,120739,73.9 %,16146,13.4%
244,Makhdumpur,244,GEN,Ram Jatan Sinha,Indian National Congress,174213,135001,77.5 %,19141,14.2%
245,Jahanabad,245,GEN,Hari Lal Prasad Sinha,Independent,180395,128339,71.1 %,11902,9.3%
246,Ghosi,246,GEN,Jagdish Sharma,Indian National Congress,169615,146564,86.4 %,48840,33.3%
247,Belaganj,247,GEN,Surender Prasad Yadav,Janata Dal,172218,137833,80.0 %,4502,3.3%
248,Konch,248,GEN,Ramashraya Prasad Singh,Indian National Congress,174573,136224,78.0 %,36013,26.4%
249,Gaya Mufassil,249,GEN,Awadhesh Kumar Singh,Indian National Congress,150242,127293,84.7 %,57251,45.0%
250,Gaya Town,250,GEN,Prem Kumar,Bharatiya Janta Party,174844,99853,57.1 %,4960,5.0%
251,Imamganj,251,SC,Uday Narapan Choudhary,Janata Dal,141488,90414,63.9 %,10200,11.3%
252,Gurua,252,GEN,Ramadhar Singh,Independent,158399,120915,76.3 %,6022,5.0%
253,Bodh Gaya,253,SC,Balik Ram,Communist Party Of India,137436,100882,73.4 %,5238,5.2%
254,Barachatti,254,SC,Umesh Singh,Indian Peoples Front,148752,97455,65.5 %,14658,15.0%
255,Fatehpur,255,SC,Ram Naresh Prasad,Janata Dal,166038,122111,73.5 %,182,0.1%
256,Atri,256,GEN,Ranjit Singh,Indian National Congress,185669,156849,84.5 %,1792,1.1%
257,Nawada,257,GEN,Krishna Prasad,Bharatiya Janta Party,226165,165254,73.1 %,14694,8.9%
258,Rajauli,258,SC,Baboo Lao,Bharatiya Janta Party,195876,138138,70.5 %,4180,3.0%
259,Gobindpur,259,GEN,Gayatri Devi,Indian National Congress,190100,130439,68.6 %,1855,1.4%
260,Warsaliganj,260,GEN,Deo Nandan Prasad,Communist Party Of India,187220,126206,67.4 %,4221,3.3%
261,Hisua,261,GEN,Aditya Singh,Indian National Congress,170320,122351,71.8 %,55721,45.5%
