#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
72,Kovvur,72,GEN,Pendyala Venkata Krishna Rao,Telugu Desam,157309,122091,77.6 %,16242,13.3%
73,Polavaram,73,ST,Singanna Dora Punem,Telugu Desam,141869,108388,76.4 %,32198,29.7%
74,Chintalapudi,74,GEN,Vidyadhararao Kotagiri,Telugu Desam,147516,126441,85.7 %,13783,10.9%
75,Jaggayyapet,75,GEN,Nettem Raghuram,Telugu Desam,140081,107941,77.1 %,19055,17.7%
76,Nandigama,76,GEN,Devineni Venkata Ramana,Telugu Desam,143766,110099,76.6 %,10251,9.3%
77,Vijayawada West,77,GEN,Kakarlapudi Subba Raju,Communist Party Of India,183179,118913,64.9 %,15976,13.4%
78,Vijayawada East,78,GEN,Ratnakumari Vangaveeti,Indian National Congress,184834,111607,60.4 %,16184,14.5%
79,Kankipadu,79,GEN,Rajasekhar (NEHRU) DEVINENI,Telugu Desam,250792,167924,67.0 %,21985,13.1%
80,Mylavaram,80,GEN,J. Ramesh Babu,Telugu Desam,162185,130172,80.3 %,7351,5.6%
81,Tiruvuru,81,SC,Swamydas Nallagatla,Telugu Desam,147737,124777,84.5 %,7986,6.4%
82,Nuzvid,82,GEN,Hanumantharao Kotagiri,Telugu Desam,158181,128386,81.2 %,12825,10.0%
83,Gannavaram,83,GEN,Gadde Rama Mohan,Independent,114771,94745,82.6 %,10703,11.3%
84,Vuyyur,84,GEN,Anne Babu Rao,Telugu Desam,109239,84466,77.3 %,12281,14.5%
85,Gudivada,85,GEN,Ravi Sobhanadri Chowdary,Telugu Desam,150727,103773,68.8 %,20990,20.2%
86,Mudinepalli,86,GEN,Sitadevi Yerneni,Telugu Desam,114026,93243,81.8 %,4829,5.2%
87,Kaikalur,87,GEN,Namburu Venkata Rama Raju (RAMU),Indian National Congress,127696,106584,83.5 %,5530,5.2%
88,Malleswaram,88,GEN,Kagita Venkatarao,Telugu Desam,121863,99736,81.8 %,8111,8.1%
89,Bandar,89,GEN,Ambati Brahmanaiah,Telugu Desam,151630,103737,68.4 %,16278,15.7%
90,Nidumolu,90,SC,Paturu Ramaiah,Communist Party Of India (MARXIST),121574,87896,72.3 %,13063,14.9%
91,Avanigadda,91,GEN,Simhadri Satyanarayana Rao,Telugu Desam,115350,89119,77.3 %,5377,6.0%
92,Kuchinapudi,92,GEN,Seetharamamma Evuru,Telugu Desam,117547,87076,74.1 %,2504,2.9%
93,Repalle,93,GEN,Venkata Subbaiah Mummaneni,Telugu Desam,113979,81323,71.3 %,26349,32.4%
94,Vemur,94,GEN,Rajendraprasad Alapati,Telugu Desam,127433,94374,74.1 %,10194,10.8%
95,Duggirala,95,GEN,Gudibandi Venkatareddy,Indian National Congress,126179,94938,75.2 %,2234,2.4%
96,Tenali,96,GEN,Ravi Ravindranadh,Telugu Desam,143644,95040,66.2 %,13531,14.2%
97,Ponnur,97,GEN,Narendrakumar Dhulipalla,Telugu Desam,135408,94067,69.5 %,21729,23.1%
98,Bapatla,98,GEN,Muppalaneni Seshagiri Rao,Telugu Desam,154625,107329,69.4 %,41494,38.7%
99,Prathipad,99,GEN,Makineni Peda Rathaiah,Telugu Desam,125053,92299,73.8 %,12979,14.1%
100,Guntur-I,100,GEN,Zia Uddin Sm,Telugu Desam,182168,114499,62.9 %,26795,23.4%
101,Guntur-Ii,101,GEN,Challa Venkata Krishna Reddy,Telugu Desam,165701,99456,60.0 %,12768,12.8%
102,Mangalagiri,102,GEN,Nimmagadda Rama Mohan Rao,Communist Party Of India (MARXIST),145642,102303,70.2 %,14899,14.6%
103,Tadikonda,103,SC,G.M.N.V. Prasad,Communist Party Of India,150823,101732,67.5 %,15001,14.7%
104,Sattenapalli,104,GEN,Puthumbaka Bharathi,Communist Party Of India (MARXIST),171776,117582,68.5 %,2337,2.0%
105,Peddakurapadu,105,GEN,Kanna Lakshmi Narayana,Indian National Congress,175999,131725,74.8 %,12122,9.2%
106,Gurzala,106,GEN,Yarapatineni Srinivasa Rao,Telugu Desam,183515,124082,67.6 %,23967,19.3%
107,Macherla,107,GEN,Punna Reddy Kurri,Telugu Desam,155284,107672,69.3 %,6474,6.0%
108,Vinukonda,108,GEN,Veerapaneni Yellamanda Rao,Independent,176286,120273,68.2 %,3304,2.7%
109,Narasaraopet,109,GEN,Kodela Sivaprasada Rao,Telugu Desam,185986,128334,69.0 %,9300,7.2%
110,Chilakaluripet,110,GEN,Sambaiah Somepalli,Indian National Congress,170525,111606,65.4 %,131,0.1%
111,Chirala,111,GEN,Paleti Rama Rao,Telugu Desam,152178,110809,72.8 %,3606,3.3%
112,Parchur,112,GEN,Gade Venkata Reddy,Indian National Congress,122182,93127,76.2 %,2202,2.4%
113,Martur,113,GEN,Gottipati Hanumantharao,Independent,136897,109473,80.0 %,9133,8.3%
114,Addanki,114,GEN,Chenchugarataiah Bachina,Independent,135134,99630,73.7 %,7049,7.1%
115,Ongole,115,GEN,Edara Hari Babu,Telugu Desam,165109,107945,65.4 %,19879,18.4%
116,Santhanuthalapadu,116,SC,Chenchaiah Thavanam,Communist Party Of India (MARXIST),151309,104375,69.0 %,24934,23.9%
117,Kandukur,117,GEN,Dr. Divi Sivaram,Telugu Desam,148718,109427,73.6 %,6025,5.5%
118,Kanigiri,118,GEN,Muku Kasi Reddy,Telugu Desam,151287,97714,64.6 %,14737,15.1%
119,Kondepi,119,GEN,Anjaneyulu Damacharla,Telugu Desam,138371,96470,69.7 %,20955,21.7%
120,Cumbum,120,GEN,Chappidi Vengaiah,Telugu Desam,124528,89372,71.8 %,4381,4.9%
121,Darsi,121,GEN,Narapasetty Sreeramulu,Telugu Desam,162407,106251,65.4 %,16698,15.7%
122,Markapur,122,GEN,Janke Venkata Reddy,Independent,147212,111903,76.0 %,20841,18.6%
123,Giddalur,123,GEN,Pidathala Ramabhupala Reddy,Telugu Desam,103820,73819,71.1 %,9461,12.8%
124,Udayagiri,124,GEN,Kambham Vijayarani Reddy,Independent,123990,85601,69.0 %,24919,29.1%
125,Kavali,125,GEN,Kaliki Yanadi Reddy,Indian National Congress,152236,107268,70.5 %,7440,6.9%
126,Allur,126,GEN,Jakka Venkaiah,Communist Party Of India (MARXIST),131430,92733,70.6 %,1900,2.0%
127,Kovur,127,GEN,Nallapareddy Prasannakumar Reddy,Telugu Desam,135118,94230,69.7 %,34582,36.7%
128,Atmakur,128,GEN,Lakshmaiah Naidu Kommi,Telugu Desam,147907,109881,74.3 %,17942,16.3%
129,Rapur,129,GEN,Y. Sreenivasulureddy,Telugu Desam,154515,115421,74.7 %,8389,7.3%
130,Nellore,130,GEN,T. Ramesh Reddy,Telugu Desam,203645,125675,61.7 %,9982,7.9%
131,Sarvepalli,131,GEN,Chandra Mohan Reddy Somireddy,Telugu Desam,151459,111655,73.7 %,33775,30.2%
132,Gudur,132,SC,Balli Durga Prasada Rao,Telugu Desam,158726,112182,70.7 %,28350,25.3%
133,Sulurpet,133,SC,Parasa Venkata Ratnaiah,Telugu Desam,142247,105687,74.3 %,27001,25.5%
134,Venkatagiri,134,GEN,Raja Vvrk. Yachendra Velugoti,Telugu Desam,140169,112182,80.0 %,16996,15.2%
135,Sri Kalahasti,135,GEN,Gopalakrishnareddy Bojjala,Telugu Desam,157836,119583,75.8 %,4221,3.5%
136,Satyavedu,136,SC,Emsurajan,Telugu Desam,146466,105056,71.7 %,29055,27.7%
137,Nagari,137,GEN,V. Doraswamy Raju,Telugu Desam,160051,125294,78.3 %,13105,10.5%
138,Puttur,138,GEN,Gali Muddu Krishnama Naidu,Telugu Desam,137396,108728,79.1 %,10633,9.8%
139,Vepanjeri,139,SC,R. Gandhi,Telugu Desam,139939,108364,77.4 %,28055,25.9%
140,Chittoor,140,GEN,C.K. Jayachandra Reddy @ C.K. Babu,Indian National Congress,159552,113304,71.0 %,2086,1.8%
141,Palmaner,141,SC,Dr. Patnam Subbaiah,Telugu Desam,154736,118848,76.8 %,44598,37.5%
142,Kuppam,142,GEN,Nara Chandra Babu Naidu,Telugu Desam,144513,110309,76.3 %,56588,51.3%
143,Punganur,143,GEN,N. Ramakrishna Reddy,Telugu Desam,149646,120436,80.5 %,41653,34.6%
144,Madanpalle,144,GEN,Ratakonda Krishna Sagar,Telugu Desam,151840,110710,72.9 %,19491,17.6%
145,Thamballapalle,145,GEN,Anipireddi Venkatalakshmi Devamma,Telugu Desam,118112,94545,80.0 %,7375,7.8%
146,Vayalpad,146,GEN,Chinthala Ramachandra Reddy,Telugu Desam,130942,103951,79.4 %,24113,23.2%
147,Pileru,147,GEN,G.V. Sreenatha Reddy,Telugu Desam,139025,109661,78.9 %,9655,8.8%
148,Chandragiri,148,GEN,Nara Ramamoorthy Naidu,Telugu Desam,146306,112019,76.6 %,16352,14.6%
149,Tirupathi,149,GEN,A. Mohan,Telugu Desam,220548,136087,61.7 %,34595,25.4%
150,Kodur,150,SC,Chennaiah Vaddi,Telugu Desam,135730,94001,69.3 %,14762,15.7%
151,Rajampet,151,GEN,Pasupuleti Brahmaiah,Telugu Desam,130577,90419,69.2 %,23353,25.8%
152,Rayachoty,152,GEN,M. Narayana Reddy,Indian National Congress,142357,100687,70.7 %,1406,1.4%
153,Lakkireddipalli,153,GEN,Gadikota Dwarakanadha Reddy,Telugu Desam,125988,89596,71.1 %,10846,12.1%
154,Cuddapah,154,GEN,Kaleel Basha S.A.,Telugu Desam,207165,126971,61.3 %,2504,2.0%
155,Badvel,155,GEN,Veera Reddy Bijivemula,Telugu Desam,151057,111630,73.9 %,26996,24.2%
156,Mydukur,156,GEN,Duggireddy Lakshmi Reddigari Ravindra Reddy,Indian National Congress,136599,99724,73.0 %,28,0.0%
157,Proddatur,157,GEN,Varadarajulu Reddy Nandyala,Indian National Congress,184612,118327,64.1 %,7607,6.4%
158,Jammalamadugu,158,GEN,Ramasubba Reddy P.,Telugu Desam,148022,106232,71.8 %,11506,10.8%
159,Kamalapuram,159,GEN,Veera Siva Reddy Gandluru,Telugu Desam,148485,104222,70.2 %,6163,5.9%
160,Pulivendla,160,GEN,Y.S. Vivekananda Reddy,Indian National Congress,150768,112107,74.4 %,71580,63.8%
161,Kadiri,161,GEN,Suryanarayana,Telugu Desam,168001,115439,68.7 %,55231,47.8%
162,Nallamada,162,GEN,T.D. Nagaraja Reddy,Telugu Desam,128115,95432,74.5 %,44557,46.7%
163,Gorantla,163,GEN,N. Kristappa,Telugu Desam,147041,92894,63.2 %,25442,27.4%
164,Hindupur,164,GEN,N.T. Rama Rao,Telugu Desam,164017,121191,73.9 %,60050,49.5%
165,Madakasira,165,GEN,Y.T. Prabhakara Reddy,Telugu Desam,141180,116727,82.7 %,6399,5.5%
166,Penukonda,166,GEN,Paritala Ravindra,Telugu Desam,152647,109103,71.5 %,28047,25.7%
167,Kalyandrug,167,SC,B.C. Govindappa,Telugu Desam,166213,120226,72.3 %,56078,46.6%
168,Rayadrug,168,GEN,Bandi Hulikuntappa,Telugu Desam,150237,112580,74.9 %,20733,18.4%
169,Uravakonda,169,GEN,Kesanna,Telugu Desam,138202,96468,69.8 %,17691,18.3%
170,Gooty,170,GEN,Gadhi Lingappa,Telugu Desam,138192,90900,65.8 %,10828,11.9%
171,Singanamala,171,SC,K. Jayaram,Telugu Desam,141294,90999,64.4 %,47198,51.9%
172,Anantapur,172,GEN,K. Ramakrishna,Communist Party Of India,200760,121268,60.4 %,22364,18.4%
173,Dhamavaram,173,GEN,Venkata Naidu Guta,Telugu Desam,177480,119228,67.2 %,1070,0.9%
174,Tadpatri,174,GEN,J.C. Diwakara Reddy,Indian National Congress,171442,122066,71.2 %,22880,18.7%
175,Alur,175,SC,Masala Eranna,Telugu Desam,121875,75080,61.6 %,5265,7.0%
176,Adoni,176,GEN,K. Minakshi Naidu,Telugu Desam,157883,102561,65.0 %,16591,16.2%
177,Yemmiganur,177,GEN,B.V. Mohan Reddy,Telugu Desam,165618,114304,69.0 %,7373,6.5%
178,Kodumur,178,SC,M. Sikhamani,Indian National Congress,136814,90712,66.3 %,23795,26.2%
179,Kurnool,179,GEN,Abdul Gafoor M.,Communist Party Of India (MARXIST),186514,118019,63.3 %,8823,7.5%
180,Pattikonda,180,GEN,S.V. Subba Reddy,Telugu Desam,140180,97442,69.5 %,18672,19.2%
181,Dhone,181,GEN,Kotla Vijayabhaskara Reddy,Indian National Congress,137687,101282,73.6 %,38095,37.6%
182,Koilkuntla,182,GEN,Subba Reddy Karra,Telugu Desam,143813,105439,73.3 %,1702,1.6%
183,Allagadda,183,GEN,Bhuma Nagi Reddy,Telugu Desam,161918,117222,72.4 %,15803,13.5%
184,Panyam,184,GEN,Katasani Ramabhupal Reddy,Indian National Congress,154772,111007,71.7 %,37389,33.7%
185,Nandikotkur,185,GEN,Byreddy Rajasekhara Reddy,Telugu Desam,140070,108254,77.3 %,28117,26.0%
186,Nandyal,186,GEN,Mohmmed Farook,Telugu Desam,165338,111830,67.6 %,39813,35.6%
187,Atmakur,187,GEN,Erasu Pratapa Reddy,Indian National Congress,143743,100722,70.1 %,6029,6.0%
188,Achampet,188,SC,P. Ramulu,Telugu Desam,147495,105600,71.6 %,46181,43.7%
189,Nagarkurnool,189,GEN,Dr. Nagam Janardhan Reddy,Telugu Desam,158493,106019,66.9 %,49040,46.3%
190,Kalwakurthi,190,GEN,Kista Reddy Yedma,Independent,167961,125011,74.4 %,1259,1.0%
191,Shadnagar,191,SC,Bakkani Narsimulu,Telugu Desam,149279,110270,73.9 %,45822,41.6%
192,Jadcherla,192,GEN,Satyanarayana,Telugu Desam,143751,104156,72.5 %,53779,51.6%
193,Mahbubnagar,193,GEN,Chandra Sekar,Telugu Desam,166744,104489,62.7 %,35133,33.6%
194,Wanaparthy,194,GEN,Chandra Sheker Reddy,Telugu Desam,171696,112428,65.5 %,21982,19.6%
195,Kollapur,195,GEN,Katikeneni Madhusudhan Rao,Telugu Desam,148059,103294,69.8 %,33774,32.7%
196,Alampur,196,GEN,Kothakota Prakasha Reddy,Telugu Desam,148006,98701,66.7 %,1964,2.0%
197,Gadwal,197,GEN,Bharat Simha Reddy,Independent,166994,118104,70.7 %,32561,27.6%
198,Amarchinta,198,GEN,Dayakaru Reddy,Telugu Desam,163663,112185,68.5 %,44963,40.1%
199,Makthal,199,GEN,Yella Reddy,Telugu Desam,145032,94549,65.2 %,17478,18.5%
200,Kodangal,200,GEN,Nandaram Venkataiah,Telugu Desam,144398,104144,72.1 %,16443,15.8%
201,Tandur,201,GEN,Patnam Mahender Reddy,Telugu Desam,144901,105996,73.2 %,10191,9.6%
202,Vicarabad,202,SC,A. Chandra Sheker,Telugu Desam,142114,103560,72.9 %,27893,26.9%
203,Pargi,203,GEN,Koppula Harishwar Reddy,Telugu Desam,156653,114942,73.4 %,34515,30.0%
204,Chevella,204,GEN,Indra Reddy Patlolla,Telugu Desam,176471,127863,72.5 %,64603,50.5%
205,Ibrahimpatnam,205,SC,Kondigari Ramulu,Communist Party Of India (MARXIST),148204,113688,76.7 %,29900,26.3%
206,Musheerabad,206,GEN,M. Kodanda Reddy,Indian National Congress,170733,93140,54.6 %,4931,5.3%
207,Himayatnagar,207,GEN,C. Krishna Yadav,Telugu Desam,176867,88245,49.9 %,67,0.1%
208,Sanathnagar,208,GEN,M. Shashidhar Reddy,Indian National Congress,153753,85091,55.3 %,6162,7.2%
209,Secunderabad,209,GEN,Talasani Srinivas Yadav,Telugu Desam,187177,97496,52.1 %,20461,21.0%
210,Khairatabad,210,GEN,P. Janardhana Reddy,Indian National Congress,379478,208847,55.0 %,30013,14.4%
211,Secunderabad Cantonment,211,SC,G. Sayanna,Telugu Desam,231064,121103,52.4 %,3636,3.0%
212,Malakpet,212,GEN,M. Ranga Reddy,Telugu Desam,303551,168266,55.4 %,6584,3.9%
213,Asafnagar,213,GEN,D. Nagender,Indian National Congress,149287,76999,51.6 %,1966,2.6%
214,Maharajgunj,214,GEN,P. Ramaswamy,Bharatiya Janta Party,95180,54253,57.0 %,197,0.4%
215,Karwan,215,GEN,Baddam Bal Reddy,Bharatiya Janta Party,236415,148159,62.7 %,13293,9.0%
216,Yakutpura,216,GEN,Mumtaz Ahmed Khan,Majlis Bachao Tahreek,186718,91097,48.8 %,8657,9.5%
217,Chandrayangutta,217,GEN,Mohd. Amanullah Khan,Majlis Bachao Tahreek,240983,135443,56.2 %,35710,26.4%
218,Charminar,218,GEN,Asaduddin Owaisi,Allindia Majlis-E Ithehad-Ul-Mulimeen,224225,130455,58.2 %,40544,31.1%
219,Medchal,219,GEN,Tulla Devender Goud,Telugu Desam,347324,224607,64.7 %,51474,22.9%
220,Siddipet,220,GEN,Kalvakunta Chandrashekar Rao,Telugu Desam,145880,108229,74.2 %,27107,25.0%
221,Dommat,221,GEN,Cheruku Muthyam Reddy,Telugu Desam,121821,91732,75.3 %,38782,42.3%
222,Gajwel,222,SC,G. Vijaya Rama Rao,Telugu Desam,135114,105258,77.9 %,19292,18.3%
223,Narsapur,223,GEN,Chilumula Vittal Reddy,Communist Party Of India,131250,107902,82.2 %,17181,15.9%
224,Sangareddy,224,GEN,K. Sadasiva Reddy,Telugu Desam,218266,152105,69.7 %,57550,37.8%
225,Zahirabad,225,GEN,C. Baganna,Telugu Desam,131955,95277,72.2 %,34970,36.7%
226,Narayankhed,226,GEN,M. Vijaya Pal Reddy,Telugu Desam,152553,113551,74.4 %,21818,19.2%
227,Medak,227,GEN,Karnam Ramchandra Rao,Telugu Desam,130018,95748,73.6 %,27537,28.8%
228,Ramayampet,228,GEN,Devra Vasudeva Rao,Telugu Desam,134833,106931,79.3 %,24065,22.5%
229,Andole,229,SC,Malyala Rajaiah,Telugu Desam,129265,99523,77.0 %,20759,20.9%
230,Balkonda,230,GEN,Ketireddy Suresh Reddy (K.R. SURESH REDDY),Indian National Congress,131372,93159,70.9 %,5863,6.3%
231,Armoor,231,GEN,Aleti Annapurna Devi,Telugu Desam,159962,113595,71.0 %,14043,12.4%
232,Kamareddy,232,GEN,Gampa Goverdhan,Telugu Desam,161265,117975,73.2 %,41037,34.8%
233,Yellareddy,233,GEN,Anjaneyulu Nerella,Telugu Desam,137251,105894,77.2 %,15707,14.8%
234,Jukkal,234,SC,B. Pandari,Telugu Desam,125186,94406,75.4 %,21242,22.5%
235,Banswada,235,GEN,Parige Srinivas Reddy,Telugu Desam,140891,106485,75.6 %,57472,54.0%
236,Bodhan,236,GEN,Basheeruddin Babu Khan,Telugu Desam,134859,99704,73.9 %,20270,20.3%
237,Nizamabad,237,GEN,Satish Pawar,Telugu Desam,179093,108823,60.8 %,17416,16.0%
238,Dichpalli,238,GEN,Mandava Venkateshwara Rao,Telugu Desam,133638,96565,72.3 %,29956,31.0%
239,Mudhole,239,GEN,Narayan Rao Patel,Telugu Desam,141112,111081,78.7 %,32902,29.6%
240,Nirmal,240,GEN,S. Venugopala Chary,Telugu Desam,141043,104085,73.8 %,23873,22.9%
241,Boath,241,ST,Godem Nagesh,Telugu Desam,114869,81937,71.3 %,41073,50.1%
242,Adilabad,242,GEN,Chilkuri Waman Reddy,Telugu Desam,160415,113331,70.6 %,5274,4.7%
243,Khanapur,243,ST,Ajmeera Govind Naik,Telugu Desam,125863,88465,70.3 %,32369,36.6%
244,Asifabad,244,SC,Gunda Mallesh,Communist Party Of India,155090,103115,66.5 %,34155,33.1%
245,Luxettipet,245,GEN,Gone Hanmantha Rao,Telugu Desam,193057,133503,69.2 %,33311,25.0%
246,Sirpur,246,GEN,P. Purushotham Rao,Independent,133108,101310,76.1 %,12268,12.1%
247,Chinnur,247,SC,Boda Janardhan,Telugu Desam,158764,114315,72.0 %,42608,37.3%
