#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
30,Khambhalia,30,GEN,Varotaria Ranmal Narhabhai,Indian National Congress,111477,57543,51.6 %,10165,17.7%
31,Dwarka,31,GEN,Manek Pabubha Virambha,Independent,120949,64246,53.1 %,8272,12.9%
32,Porbandar,32,GEN,Lakhani Shashikant Anandlal,Janata Dal,126923,49580,39.1 %,977,2.0%
33,Kutiyana,33,GEN,Jadija Santokben Sarman,Janata Dal,118828,49774,41.9 %,36550,73.4%
34,Mangrol,34,GEN,Chudasama Chandrikaben Kanji,Indian National Congress,128225,66401,51.8 %,12418,18.7%
35,Manavadar,35,GEN,Chavada Javahar Pethalaji,Indian National Congress,115611,78145,67.6 %,1520,1.9%
36,Keshod,36,SC,Dhula Hamirbhai Hadabhai,Janata Dal,123697,50675,41.0 %,12584,24.8%
37,Talala,37,GEN,Jora Jethalal Ranabai,Indian National Congress,125918,63668,50.6 %,4593,7.2%
38,Somnath,38,GEN,Barad Jashubhai Dhanabhai,Janata Dal,141329,91493,64.7 %,18280,20.0%
39,Una,39,GEN,Vansh Punja Bhima,Janata Dal,138473,68285,49.3 %,8335,12.2%
40,Visavadar,40,GEN,Bhesaniya Kuraji Dunger,Janata Dal,121198,66331,54.7 %,18642,28.1%
41,Maliya,41,GEN,Solanki Devanand Samatbhai,Bharatiya Janta Party,134249,70163,52.3 %,12065,17.2%
42,Junagadh,42,GEN,Mashru Mahendra Liladhar,Independent,138430,61799,44.6 %,13310,21.5%
43,Babra,43,GEN,Thummar Virjibhai Kishavbhai,Janata Dal,114174,60418,52.9 %,12448,20.6%
44,Lathi,44,GEN,Thakarshibhai Kanjibhai Metaliya,Janata Dal,103450,58920,57.0 %,6847,11.6%
45,Amreli,45,GEN,Sanghani Dilipbhai,Bharatiya Janta Party,117466,59848,50.9 %,28700,48.0%
46,Dhari,46,GEN,Dhanak Vajubhai Girdharibhai,Janata Dal,118585,62849,53.0 %,20455,32.5%
47,Kodinar,47,GEN,Barad Dhirsinh Karashanbhai,Janata Dal,118117,64780,54.8 %,3628,5.6%
48,Rajula,48,GEN,Bhuva Madhubhai Harjibhai,Janata Dal,124581,55509,44.6 %,12430,22.4%
49,Botad,49,GEN,Godhani Dalsukhbhai Jerambhai,Janata Dal,136226,76294,56.0 %,16368,21.5%
50,Gadhada,50,SC,Ranva Maganlal Haribhai,Bharatiya Janta Party,135801,60255,44.4 %,16881,28.0%
51,Palitana,51,GEN,Pravinshihn\ji Jadeja,Janata Dal,124290,74907,60.3 %,18518,24.7%
52,Sihor,52,GEN,Vaghani Nanubhai Vithalbhai,Janata Dal,127638,72609,56.9 %,14172,19.5%
53,Kundla,53,GEN,Lallubhai Sheth,Independent,125463,60718,48.4 %,3335,5.5%
54,Mahuva,54,GEN,Chabildas Mehta,Janata Dal,124422,57084,45.9 %,29875,52.3%
55,Talaja,55,GEN,Natubhai Bhikhabhai Dabhi,Janata Dal,124691,61118,49.0 %,10498,17.2%
56,Ghogho,56,GEN,Nanabhai Royala,Janata Dal,123251,58879,47.8 %,7123,12.1%
57,Bhavnagar North,57,GEN,Trivedi Mahendrabhai Shanti Lal,Bharatiya Janta Party,139528,53768,38.5 %,6151,11.4%
58,Bhavnagar South,58,GEN,Gohil Shaktisinh Harishchandrasinhji,Indian National Congress,145373,59734,41.1 %,8628,14.4%
59,Dhandhuka,59,GEN,Parikh Dilipbhai Ramanlal,Bharatiya Janta Party,124596,60570,48.6 %,5486,9.1%
60,Dholka,60,GEN,Chudasma Bhupendrasinh M.,Bharatiya Janta Party,126098,72103,57.2 %,8196,11.4%
61,Bavla,61,SC,Gohel Dhulabhai Dalabhai,Janata Dal,139869,77147,55.2 %,17294,22.4%
62,Mandal,62,GEN,Chauhan Jorubha Jethubhai,Bharatiya Janta Party,110807,61900,55.9 %,2766,4.5%
63,Viramgam,63,GEN,Jadeja Hardattsinh Jilubha (Tomtbhai),Bharatiya Janta Party,123579,69001,55.8 %,21361,31.0%
64,Sarkhej,64,GEN,Patel Harishchandra Lavjibhai,Bharatiya Janta Party,390650,189764,48.6 %,26618,14.0%
65,Daskroi,65,GEN,Thakor Madhubhai Somaji,Bharatiya Janta Party,180074,85825,47.7 %,11271,13.1%
66,Dehgam,66,GEN,Vitthalbhai B. Shah,Bharatiya Janta Party,132730,75664,57.0 %,9798,12.9%
67,Sabarmati,67,GEN,Amin Narhari Hirabhai,Janata Dal,231493,119548,51.6 %,9444,7.9%
68,Ellis Bridge,68,GEN,Babubhai Vasanvala,Janata Dal,174840,82478,47.2 %,53460,64.8%
69,Dariapur-Kazipur,69,GEN,Barot Bharatkumar Chimamanlal,Bharatiya Janta Party,113891,58178,51.1 %,3188,5.5%
70,Shahpur,70,GEN,Kaushikbhai Jamnadas Patel,Bharatiya Janta Party,93302,54813,58.7 %,6061,11.1%
71,Kalupur,71,GEN,Bhupendra Sevakram Patni,Bharatiya Janta Party,81930,59868,73.1 %,7069,11.8%
72,Asarwa,72,GEN,Patel Vithalbhai S.,Bharatiya Janta Party,190860,99012,51.9 %,3251,3.3%
73,Rakhial,73,GEN,Kanubhai Bhagvanbhai Kothiya,Bharatiya Janta Party,143030,69818,48.8 %,10049,14.4%
74,Shaher Kotda,74,SC,Manubhai Parmar,Indian National Congress,109111,52579,48.2 %,1666,3.2%
75,Khadia,75,GEN,Ashok Bhatt,Bharatiya Janta Party,90697,51198,56.4 %,37525,73.3%
76,Jamalpur,76,GEN,Kazi Sirajuddin Abdul Jabar,Indian National Congress,123070,59733,48.5 %,1119,1.9%
77,Maninagar,77,GEN,Patel Kamleshbhai Govindbhai,Bharatiya Janta Party,243721,106718,43.8 %,30464,28.5%
78,Naroda,78,GEN,Gopaldas Bhojwani,Bharatiya Janta Party,259852,111060,42.7 %,49664,44.7%
79,Gandhinagar,79,GEN,Popatlal V. Patel,Janata Dal,175738,109328,62.2 %,5404,4.9%
80,Kalol,80,GEN,Patel Vitthalbhai Somabhai (Ganesh thresarwala),Bharatiya Janta Party,145439,85279,58.6 %,5670,6.6%
81,Kadi,81,GEN,Patel Nitin Kumar Ratilal,Bharatiya Janta Party,132844,94398,71.1 %,2738,2.9%
82,Jotana,82,SC,Sollanki Kantilal Bhalabhai,Bharatiya Janta Party,135700,76511,56.4 %,10555,13.8%
83,Mehsana,83,GEN,Khodabhai N. Patel,Bharatiya Janta Party,147670,86581,58.6 %,3514,4.1%
84,Mansa,84,GEN,Chavada Iswarsinh Shivaji,Indian National Congress,143369,98538,68.7 %,10413,10.6%
85,Vijapur,85,GEN,Naresh Kumar Gangaram Raval,Indian National Congress,146842,101197,68.9 %,1797,1.8%
86,Visnagar,86,GEN,Partel Bholabhai Chaturbhai,Janata Dal,162354,110269,67.9 %,8547,7.8%
87,Kheralu,87,GEN,Thakor Shankarji Okhaji,Janata Dal,134518,74379,55.3 %,33734,45.4%
88,Unjha,88,GEN,Patel Chimanbhai Jivabhai,Janata Dal,143201,97297,67.9 %,70475,72.4%
89,Sidhpur,89,GEN,Jayanarayan Vyas,Bharatiya Janta Party,126991,79093,62.3 %,18389,23.2%
90,Vagdod,90,GEN,Thakor Chamanji Dansangji,Janata Dal,133543,81564,61.1 %,17383,21.3%
91,Patan,91,GEN,Aravindkumar Tribhovandas Patel,Bharatiya Janta Party,135034,75417,55.9 %,3195,4.2%
92,Chanasma,92,GEN,Gandaji Chelaji Thakor,Independent,126310,78041,61.8 %,4184,5.4%
93,Sami,93,GEN,Dilip Viraji Thakor,Bharatiya Janta Party,132905,76479,57.5 %,10626,13.9%
94,Radhanpur,94,GEN,Mulani Himmatlal T.,Janata Dal,131518,75762,57.6 %,5162,6.8%
95,Vav,95,GEN,Patel Mavjibhai Chatarabhai,Janata Dal,140365,89540,63.8 %,4251,4.7%
96,Deodar,96,GEN,Patel Bhemabhai Ramsinghbhai,Janata Dal,119690,78380,65.5 %,678,0.9%
97,Kankrej,97,GEN,Khanpura Dharshibhai Lakhabhai,Janata Dal,119592,70165,58.7 %,8008,11.4%
98,Deesa,98,GEN,Vaghela Liladharbhai Khodaji,Janata Dal,127617,72380,56.7 %,10126,14.0%
99,Dhanera,99,GEN,Patel Harjivanbhai Hirabhai,Bharatiya Janta Party,127175,87405,68.7 %,2203,2.5%
100,Palanpur,100,GEN,Bachani Lekhraj Hemraj,Bharatiya Janta Party,142170,72039,50.7 %,843,1.2%
101,Vadgam,101,SC,Parmar Mukul Jivrambhai,Janata Dal,134506,62922,46.8 %,20724,32.9%
102,Danta,102,GEN,Kachoriya Kantibhai Dharmdas,Bharatiya Janta Party,147231,81047,55.0 %,8136,10.0%
103,Khedbrahma,103,ST,Bara Becharbhai Khatuji,Bharatiya Janta Party,126953,59632,47.0 %,8426,14.1%
104,Idar,104,SC,Karsandas Soneri,Janata Dal,128449,74078,57.7 %,37148,50.1%
105,Bhiloda,105,GEN,Upendra Trivedi,Indian National Congress,136964,78472,57.3 %,8349,10.6%
106,Himatnagar,106,GEN,Patel Bhagwandas Haribhai,Janata Dal,138920,69256,49.9 %,16800,24.3%
107,Prantij,107,GEN,Zalavinendrasinh Dlipsinh,Bharatiya Janta Party,125166,78488,62.7 %,6167,7.9%
108,Modasa,108,GEN,Patel Haribhai Chhaganbhai,Janata Dal,130627,80601,61.7 %,5863,7.3%
109,Bayad,109,GEN,Solanki Chandrabhansinh Mulsinhji,Bharatiya Janta Party,115413,77322,67.0 %,1283,1.7%
110,Meghraj,110,GEN,Damor Hiraji Valaji,Bharatiya Janta Party,137407,69547,50.6 %,24042,34.6%
111,Santrampur,111,GEN,Pandya Prabodhkant Damodar,Janata Dal,122927,66708,54.3 %,2165,3.2%
112,Jhalod,112,ST,Munla Virjibhai Limbabhai,Indian National Congress,134768,50693,37.6 %,12648,25.0%
113,Limdi,113,ST,Kishori Bachubhai Nathabbhai,Janata Dal,121432,40353,33.2 %,170,0.4%
114,Dohad,114,ST,Damor Tersinhbhai Badiyabhai,Bharatiya Janta Party,115411,52587,45.6 %,719,1.4%
115,Limkheda,115,ST,Pasaya Nagarsinh Gulabsinh,Janata Dal,128937,43066,33.4 %,21622,50.2%
116,Devgadh Baria,116,GEN,Urvashidevi,Indian National Congress,108173,54199,50.1 %,7145,13.2%
117,Rajgadh,117,GEN,Vakil Parmar Laxmanisnh Motisinh,Indian National Congress,106840,51344,48.1 %,1216,2.4%
118,Halol,118,GEN,Udesinh Baria,Indian National Congress,115601,65916,57.0 %,6514,9.9%
119,Kalol,119,GEN,Chauhan Gababhai Somabhai,Independent,114481,56393,49.3 %,3009,5.3%
120,Godhra,120,GEN,C. K. Raulji,Janata Dal,140835,68837,48.9 %,8339,12.1%
121,Shehra,121,GEN,Parmar Jashvantsinh Mansukhbhai,Indian National Congress,130483,63339,48.5 %,1877,3.0%
122,Lunavada,122,GEN,Solanki Dhirendrasinh Virbhadrasinh,Indian National Congress,123779,79990,64.6 %,8451,10.6%
123,Randhikpur,123,ST,Damor Bijalbhai Valabhai,Janata Dal,112194,54295,48.4 %,21409,39.4%
124,Balasinor,124,GEN,Chauhan Mansinh Kohyabhai,Bharatiya Janta Party,109029,70469,64.6 %,19486,27.7%
125,Kapadvanj,125,GEN,Rathod Ratansinh Adesinh,Indian National Congress,129736,78912,60.8 %,3525,4.5%
126,Thasra,126,GEN,Parmar Ramsinh Prabhat Bhai,Janata Dal,140694,83666,59.5 %,12532,15.0%
127,Umreth,127,GEN,Shelat Subhashcnhandra Someshwar,Janata Dal,124519,77237,62.0 %,11253,14.6%
128,Kathlal,128,GEN,Thakor Dilipsinh Juwansinh,Janata Dal,131410,75551,57.5 %,11286,14.9%
129,Mehmedabad,129,GEN,Chauhan Sundersinh Bhalabhai,Janata Dal,137072,72336,52.8 %,15735,21.8%
130,Mahudha,130,GEN,Thakor Natwarsinh Fulsinh,Indian National Congress,135225,79717,59.0 %,6771,8.5%
131,Nadiad,131,GEN,Patel Dinsha Jhaverbhai,Janata Dal,139821,88665,63.4 %,53928,60.8%
132,Chakalasi,132,GEN,Vaghela Shankarbhai Desaibhai,Indian National Congress,129500,87526,67.6 %,18724,21.4%
133,Anand,133,GEN,Patel Ghanshyambhai Ravjibhai,Janata Dal,149759,88102,58.8 %,1744,2.0%
134,Sarsa,134,GEN,Patel Jayantbhai Ramanbhai,Indian National Congress,120940,72185,59.7 %,8733,12.1%
135,Petlad,135,GEN,Niranjan Pursottamdas Patel,Janata Dal,121096,81745,67.5 %,11232,13.7%
136,Sojitra,136,SC,Parmar Janadanbhai Madhusudanbhai,Bharatiya Janta Party,117983,71196,60.3 %,1936,2.7%
137,Matar,137,GEN,Chavda Dhirubhai Amarsinh,Janata Dal,130991,82724,63.2 %,14147,17.1%
138,Borsad,138,GEN,Solanki Madhavsinh Fulsinh,Indian National Congress,131075,88606,67.6 %,39839,45.0%
139,Bhadran,139,GEN,Parmar Dhirsinh Chhatrasinh,Indian National Congress,139077,94742,68.1 %,25752,27.2%
140,Cambay,140,GEN,Khatri Jayendrakumar Bhagvandas,Bharatiya Janta Party,130655,68927,52.8 %,18791,27.3%
141,Chhota Udaipur,141,ST,Rathwa Sukhrambhai Hariaybhai,Indian National Congress,125629,59365,47.3 %,1963,3.3%
142,Jetpur,142,GEN,Mohansinh Rathwa,Janata Dal,117461,70935,60.4 %,20252,28.6%
143,Nasvadi,143,ST,Kanubhai Jivrambhai Vasava,Janata Dal,128751,56428,43.8 %,18124,32.1%
144,Sankheda,144,ST,Tadvi Babarbhai Ambalal,Janata Dal,109635,62069,56.6 %,9294,15.0%
145,Dabhoi,145,GEN,Umakant Joshi,Independent,110990,66361,59.8 %,22668,34.2%
146,Savli,146,GEN,Chauhan Khumansinh Raysinh,Janata Dal,136146,76543,56.2 %,671,0.9%
147,Baroda City,147,GEN,Nalin Bhatt,Bharatiya Janta Party,178370,95391,53.5 %,4251,4.5%
148,Sayajiganj,148,GEN,Jaspalsing,Janata Dal,253138,110910,43.8 %,7468,6.7%
149,Raopura,149,GEN,Yogesh Patel,Janata Dal,162261,75505,46.5 %,20388,27.0%
150,Vaghodia,150,GEN,Pradip Jayswal,Janata Dal,113570,68966,60.7 %,635,0.9%
151,Baroda Rural,151,GEN,Gohil Mangaisinh Shankarbhai,Janata Dal,163475,76818,47.0 %,16324,21.3%
152,Padra,152,GEN,Patel Narendrabhai Mahijibhai,Janata Dal,140227,84716,60.4 %,5976,7.1%
153,Karjan,153,SC,Dabhi Chandubhai Motibhai,Janata Dal,134163,69296,51.7 %,30476,44.0%
154,Jambusar,154,GEN,Mori Punjabhai Badharbhai,Bharatiya Janta Party,124215,80968,65.2 %,3197,3.9%
155,Vagra,155,GEN,Chauhan Vikram Singhji Ajitsinhji,Bharatiya Janta Party,127208,94045,73.9 %,742,0.8%
156,Broach,156,GEN,Shah Bipinchandra Ishwarlal,Bharatiya Janta Party,156090,81484,52.2 %,21895,26.9%
157,Ankleshwar,157,GEN,Patel Thakorbhai Gumanbhai,Bharatiya Janta Party,139761,75652,54.1 %,22822,30.2%
158,Jhagadia,158,ST,Vasava Chhotubhai Amarsangbhai,Janata Dal,121748,65888,54.1 %,34510,52.4%
159,Dediapada,159,ST,Vasava Motilal Puniyabhai,Bharatiya Janta Party,137081,58990,43.0 %,2578,4.4%
160,Rajpipla,160,ST,Arya Dhanjibhai Chhotabhai,Janata Dal,125308,69276,55.3 %,1473,2.1%
161,Nijhar,161,ST,Vasava Govindbhai Barkiabhai,Indian National Congress,132176,57365,43.4 %,11680,20.4%
162,Mangrol,162,ST,Vasava Kuwarjibhai Sonajibhai,Janata Dal,124420,49410,39.7 %,12761,25.8%
163,Songadh,163,ST,Vasava Nagarbhai Deviliabhai,Janata Dal,119215,49990,41.9 %,13384,26.8%
164,Vyara,164,ST,Chaudhary Amarsinh Zinabhai,Independent,128482,73596,57.3 %,1708,2.3%
165,Mahuva,165,ST,Patel Mansinhbhai Kalyanjibhai,Independent,129505,69515,53.7 %,6075,8.7%
166,Bardoli,166,ST,Rathod Pravinbhai Chhaganbhai,Janata Dal,133045,64339,48.4 %,12664,19.7%
167,Kamrej,167,ST,Rathod Dahiben Rambhai,Indian National Congress,120179,68980,57.4 %,1940,2.8%
168,Olpad,168,GEN,Patel Bhagubhai Gomanbhai (Vimal),Bharatiya Janta Party,182841,89871,49.2 %,11380,12.7%
169,Surat City North,169,GEN,Kanubhai Mavani,Bharatiya Janta Party,189072,62729,33.2 %,34399,54.8%
170,Surat City East,170,GEN,Kapadia Madanlal K. Mohanlal,Bharatiya Janta Party,128802,52215,40.5 %,25995,49.8%
171,Surat City West,171,GEN,Chapatwala Hemantbhai Champaklal,Bharatiya Janta Party,178666,90755,50.8 %,30256,33.3%
172,Chorasi,172,GEN,Manubhai Dahyalbhai Patel,Yuva Vikas Party,420045,114841,27.3 %,9107,7.9%
173,Jalalpore,173,GEN,Patel Chhaganbhai Devabhai,Indian National Congress,138157,72483,52.5 %,4000,5.5%
174,Navsari,174,ST,Patel Mangubhai Chhaganbhai,Bharatiya Janta Party,157711,69147,43.8 %,6344,9.2%
175,Gandevi,175,GEN,Naik Thakorbhai Ballabbhai,Janata Dal,138574,78350,56.5 %,1116,1.4%
176,Chikhli,176,ST,Kanjibhai Maganbhai Patel,Bharatiya Janta Party,138492,74828,54.0 %,21068,28.2%
177,Dangs-Bansda,177,ST,Bhoye Madhubhai Jelyabhai,Janata Dal,132566,54137,40.8 %,8116,15.0%
178,Bulsar,178,GEN,Desai Dolatrai Nathubhai,Bharatiya Janta Party,150605,74882,49.7 %,6536,8.7%
179,Dharampur,179,ST,Chaudhari Manibhai Ramjibhai,Bharatiya Janta Party,129943,60867,46.8 %,5924,9.7%
180,Mota Pondha,180,ST,Patel Barjulbhai Navlabhai,Indian National Congress,132432,54156,40.9 %,6224,11.5%
181,Pardi,181,ST,Patel Ramanlaldevabhai,Indian National Congress,134088,64152,47.8 %,1014,1.6%
182,Umbergaon,182,ST,Chhotubhai Vestabhai Patel,Indian National Congress,151740,69438,45.8 %,8087,11.6%
