#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
30,Madugula,30,GEN,Reddi Satyanarayana,Telugu Desam,126737,91359,72.1 %,10084,11.0%
31,Chodavaram,31,GEN,Satya Rao Balireddy,Indian National Congress,136839,103627,75.7 %,9743,9.4%
32,Anakapalli,32,GEN,Dadi Veera Bhadra Rao,Telugu Desam,124551,94240,75.7 %,2258,2.4%
33,Paravada,33,GEN,Satyanarayana Murthy Bandaru,Telugu Desam,131308,92910,70.8 %,13518,14.5%
34,Elamanchili,34,GEN,Chalapati Rao Pappala,Telugu Desam,125183,94654,75.6 %,12254,12.9%
35,Payakaraopeta,35,SC,Kakara Nookaraju,Telugu Desam,116514,78855,67.7 %,3278,4.2%
36,Narsipatnam,36,GEN,Krishnamurthyraju Raja Sagi,Indian National Congress,132130,103660,78.5 %,10955,10.6%
37,Chintapalli,37,ST,Pasupulate Balaraju,Indian National Congress,136260,72242,53.0 %,1999,2.8%
38,Yellavaram,38,ST,Seethamsetti Venkateswara Rao,Telugu Desam,114477,68447,59.8 %,2866,4.2%
39,Burugupudi,39,GEN,Appanna Dora Badireddy,Indian National Congress,131620,102674,78.0 %,10065,9.8%
40,Rajahmundry,40,GEN,A.C.Y. Reddy,Indian National Congress,128077,94956,74.1 %,13142,13.8%
41,Kadiam,41,GEN,Jakkampudi Ramamohanarao,Independent,178760,128516,71.9 %,630,0.5%
42,Jaggampeta,42,GEN,Thota Subbarao,Telugu Desam,131512,102205,77.7 %,3535,3.5%
43,Peddapuram,43,GEN,Pantham Padmanabham,Indian National Congress,129176,99123,76.7 %,17889,18.0%
44,Prathipadu,44,GEN,Mudragada Padmanabham,Indian National Congress,151252,112195,74.2 %,12842,11.4%
45,Tuni,45,GEN,Ramakrishnudu Yanamala,Telugu Desam,140311,105424,75.1 %,2627,2.5%
46,Pithapuram,46,GEN,Koppana Venkata Chandra Mohanarao,Indian National Congress,111788,83357,74.6 %,6254,7.5%
47,Sompara,47,GEN,Anisettibulli Abbayee Alias Thathi Reddy,Indian National Congress,153155,112767,73.6 %,4967,4.4%
48,Kakinada,48,GEN,Swami Malladi,Indian National Congress,162021,109744,67.7 %,25947,23.6%
49,Tallarevu,49,GEN,Chikkala Ramachandra Rao,Telugu Desam,125545,97028,77.3 %,10939,11.3%
50,Anaparthy,50,GEN,Rama Reddy Tetali,Indian National Congress,118847,93147,78.4 %,7638,8.2%
51,Ramachandrapuram,51,GEN,Subash Chandrabose Pilli,Indian National Congress,125294,94018,75.0 %,18162,19.3%
52,Alamuru,52,GEN,Sangitha Venkata Reddy,Indian National Congress,141141,108361,76.8 %,978,0.9%
53,Mummidivaram,53,SC,Battina Subbarao,Indian National Congress,130640,95640,73.2 %,6749,7.1%
54,Allavaram,54,SC,Veera Raghavulu Paramata,Indian National Congress,109648,83325,76.0 %,1500,1.8%
55,Amalapuram,55,GEN,Kudupudi Prabhakara Rao,Indian National Congress,114712,91713,80.0 %,4273,4.7%
56,Kothapeta,56,GEN,Chirla Somasundara Reddy,Indian National Congress,122672,96907,79.0 %,12355,12.7%
57,Nagaram,57,SC,Ganapathirao Neethupudi,Indian National Congress,114809,89052,77.6 %,4476,5.0%
58,Razole,58,GEN,Gangaiah Mangena,Indian National Congress,117674,94868,80.6 %,611,0.6%
59,Narasapur,59,GEN,Kothapalli Subbarayudu (Peda Babu),Telugu Desam,141039,105669,74.9 %,13201,12.5%
60,Palakol,60,GEN,Chegondi Venkata Hara Rama Jogaiah,Indian National Congress,121830,90548,74.3 %,1394,1.5%
61,Achanta,61,SC,Digupati Raja Gopal,Communist Party Of India (MARXIST),123094,91821,74.6 %,8399,9.1%
62,Bhimavaram,62,GEN,Alluri Subhas Chandra Bose,Indian National Congress,150311,107020,71.2 %,3374,3.2%
63,Undi,63,GEN,Kalidindi Ramachjandra Raju,Telugu Desam,137109,101982,74.4 %,5283,5.2%
64,Penugonda,64,GEN,Javvadi Sree Ranganayakulu,Indian National Congress,122697,90110,73.4 %,8386,9.3%
65,Tanuku,65,GEN,Mullapudi Venkata Krishnarao,Telugu Desam,141119,109775,77.8 %,9381,8.5%
66,Attili,66,GEN,Dandu Sivarama Raju,Telugu Desam,135822,95430,70.3 %,1111,1.2%
67,Tadepalligudem,67,GEN,Kanaka Sundara Rao Pasala,Telugu Desam,151753,111361,73.4 %,1596,1.4%
68,Ungutur,68,GEN,Chava Ramakrushna Rao,Indian National Congress,150640,122336,81.2 %,20104,16.4%
69,Dendulur,69,GEN,Maganti Ravindra Nadha Chowdary,Indian National Congress,124733,103384,82.9 %,18494,17.9%
70,Eluru,70,GEN,Nerella Raja,Indian National Congress,151591,108993,71.9 %,4339,4.0%
71,Gopalpuram,71,SC,Vivekananda Karupati,Telugu Desam,136179,104817,77.0 %,7852,7.5%
72,Kovvur,72,GEN,Pendyala Venkata Krishnarao,Telugu Desam,149112,116032,77.8 %,7292,6.3%
73,Polavaram,73,ST,Badisa Durga Rao,Indian National Congress,133616,97194,72.7 %,2814,2.9%
74,Chintalapudi,74,GEN,Kotagiri Vidyadher Rao,Telugu Desam,135690,115781,85.3 %,7206,6.2%
75,Jaggayyapet,75,GEN,Nettem Raghuram,Telugu Desam,132760,102993,77.6 %,1688,1.6%
76,Nandigama,76,GEN,Venkateswara Rao Mukkpati,Indian National Congress,134124,103728,77.3 %,2413,2.3%
77,Vijayawada West,77,GEN,Baig M.K.,Indian National Congress,167753,113391,67.6 %,18200,16.1%
78,Vijayawada East,78,GEN,Vangaveeti Ratnakumari,Indian National Congress,162102,114314,70.5 %,25328,22.2%
79,Kankipadu,79,GEN,Devineni Raja Sekhar (Nehru),Telugu Desam,221635,159158,71.8 %,4822,3.0%
80,Mylavaram,80,GEN,Komati Bhaskara Rao,Indian National Congress,149287,117049,78.4 %,1133,1.0%
81,Tiruvuru,81,SC,Koneru Rangarao,Indian National Congress,137115,112180,81.8 %,1995,1.8%
82,Nuzvid,82,GEN,Venkatrao Paladugu,Indian National Congress,149326,121148,81.1 %,3594,3.0%
83,Gannavaram,83,GEN,Musunuru Ratna Bose,Indian National Congress,116282,89085,76.6 %,715,0.8%
84,Vuyyur,84,GEN,Vangaveeti Sobhana Chalapathi Rao,Indian National Congress,116535,90003,77.2 %,4644,5.2%
85,Gudivada,85,GEN,Eswara Kumar Katari,Indian National Congress,145655,107816,74.0 %,510,0.5%
86,Mudinepalli,86,GEN,Pinnamaneni Venkateswara Rao,Indian National Congress,120759,95536,79.1 %,2330,2.4%
87,Kaikalur,87,GEN,Kanumuri Bapiraju,Indian National Congress,125843,102116,81.1 %,10535,10.3%
88,Malleswaram,88,GEN,Buragadda Vedavyas,Indian National Congress,121864,96652,79.3 %,4998,5.2%
89,Bandar,89,GEN,Krishna Murthy Perni,Indian National Congress,138027,99778,72.3 %,7903,7.9%
90,Nidumolu,90,SC,Ramaiah Patunu,Communist Party Of India (MARXIST),128561,89174,69.4 %,2129,2.4%
91,Avanigadda,91,GEN,Simhadri Satyanartayana Rao,Telugu Desam,114411,85201,74.5 %,167,0.2%
92,Kuchinapudi,92,GEN,Seetharamamma Ivuri,Telugu Desam,115049,85564,74.4 %,56,0.1%
93,Repalle,93,GEN,Ambati Rambabu,Indian National Congress,111664,84048,75.3 %,3338,4.0%
94,Vemuru,94,GEN,Alapati Dharma Rao,Indian National Congress,130758,94726,72.4 %,9827,10.4%
95,Duggirala,95,GEN,Venkata Reddy Gudibandi,Indian National Congress,127236,95215,74.8 %,11380,12.0%
96,Tenali,96,GEN,Nadendla Bhaskara Rao,Indian National Congress,139346,99916,71.7 %,18573,18.6%
97,Ponnur,97,GEN,Chittineni Venkata Rao,Indian National Congress,133100,100984,75.9 %,1654,1.6%
98,Bapatla,98,GEN,Chirala Govardhana Reddy,Indian National Congress,147707,106074,71.8 %,15583,14.7%
99,Prathipadu,99,GEN,Makineni Peda Rattaiah,Telugu Desam,129363,95509,73.8 %,2780,2.9%
100,Guntur-I,100,GEN,Mohammad Jani,Indian National Congress,169321,109158,64.5 %,19211,17.6%
101,Guntur-Ii,101,GEN,Jayarambabu Chadalavada,Indian National Congress,157826,100027,63.4 %,20974,21.0%
102,Mangalagiri,102,GEN,Goli Veeranjaneyulu,Indian National Congress,138671,98832,71.3 %,9564,9.7%
103,Tadikonda,103,SC,Venkaiah Tiruvaipati,Indian National Congress,146627,101422,69.2 %,2218,2.2%
104,Sattenapalli,104,GEN,Dodda Balakoti Reddy,Indian National Congress,166763,118137,70.8 %,13928,11.8%
105,Pedakurapadu,105,GEN,Kanna Lakshmi Narayana,Indian National Congress,176455,127189,72.1 %,11982,9.4%
106,Gurzala,106,GEN,Venkata Narisi Reddy Kayithi,Indian National Congress,176245,121390,68.9 %,23145,19.1%
107,Macherla,107,GEN,Nimmagadda Sivarama Krishna Prasad,Telugu Desam,150744,94644,62.8 %,4777,5.0%
108,Vinukonda,108,GEN,Nannapaaeni Raja Kumari,Indian National Congress,168005,112277,66.8 %,1130,1.0%
109,Narasaraopet,109,GEN,Kodela Siva Prasadarao,Telugu Desam,184831,127576,69.0 %,9155,7.2%
110,Chilakaluripet,110,GEN,Kandimalla Jayamma,Telugu Desam,167560,113992,68.0 %,949,0.8%
111,Chirala,111,GEN,K.Rosaiah,Indian National Congress,159095,109772,69.0 %,23333,21.3%
112,Parchur,112,GEN,Venkateswara Rao Daggubati,Telugu Desam,139080,94857,68.2 %,6828,7.2%
113,Martur,113,GEN,Karnam Balarama Krishna Murthy,Telugu Desam,151283,114778,75.9 %,10125,8.8%
114,Addanki,114,GEN,Raghavarao Jagarlamudi,Indian National Congress,154842,107766,69.6 %,7082,6.6%
115,Ongole,115,GEN,Bachala Balaiah,Indian National Congress,185229,120856,65.2 %,19490,16.1%
116,Santhanuthalapadu,116,SC,Venkata Seshu Gurrala,Indian National Congress,173566,110923,63.9 %,11890,10.7%
117,Kandukur,117,GEN,Manugunta Maheedhar Reddy,Indian National Congress,155210,105886,68.2 %,10198,9.6%
118,Kanigiri,118,GEN,Thirupathi Naidu Irigineni,Indian National Congress,160739,102840,64.0 %,20101,19.5%
119,Kondepi,119,GEN,Atchuta Kumar Gundpaneni,Indian National Congress,150795,95495,63.3 %,4327,4.5%
120,Cumbum,120,GEN,Kandula Nagarjuna Reddy,Indian National Congress,139320,94463,67.8 %,25833,27.3%
121,Darsi,121,GEN,Sanikommu Pitchireddy,Indian National Congress,172389,116409,67.5 %,1286,1.1%
122,Markapur,122,GEN,Pedda Konda Reddy Kunduru,Indian National Congress,148307,106030,71.5 %,2531,2.4%
123,Giddalur,123,GEN,Venkatareddy Reddy Yalluri,Indian National Congress,126057,80884,64.2 %,13920,17.2%
124,Udayagiri,124,GEN,Janakiram Madala,Indian National Congress,135106,92318,68.3 %,3762,4.1%
125,Kavali,125,GEN,Kaliki Yanadi Reddy,Indian National Congress,145462,102785,70.7 %,9863,9.6%
126,Allur,126,GEN,Katamreddy Vishnuvardhan Reddy,Indian National Congress,131607,92663,70.4 %,18827,20.3%
127,Kovur,127,GEN,Nallapereddy Sreenivasul Reddy,Indian National Congress,138542,96546,69.7 %,6387,6.6%
128,Atmakur,128,GEN,Sundararami Reddy Bommireddy,Indian National Congress,158153,107245,67.8 %,334,0.3%
129,Rapur,129,GEN,Navvula Venkata Rathanam Naidu,Indian National Congress,154836,115485,74.6 %,4654,4.0%
130,Nellore,130,GEN,Kodandarami Reddy Jakka,Independent,180878,116473,64.4 %,14474,12.4%
131,Sarvepalli,131,GEN,Chitturu Venkata Seshareddy Reddy,Indian National Congress,148962,103871,69.7 %,13148,12.7%
132,Gudur,132,SC,Patra Prakasa Rao,Indian National Congress,156192,111351,71.3 %,15396,13.8%
133,Sulurpet,133,SC,Pasala Penchalaiah,Indian National Congress,136585,100089,73.3 %,1502,1.5%
134,Venkatagiri,134,GEN,Nedurumalli Janardhan Reddy,Indian National Congress,139508,109504,78.5 %,19141,17.5%
135,Sri Kalahasti,135,GEN,Gopala Krishna Reddy Bojjala,Telugu Desam,155871,113150,72.6 %,7368,6.5%
136,Satyavedu,136,SC,C. Doss,Indian National Congress,151373,104135,68.8 %,15668,15.0%
137,Nagari,137,GEN,Changa Reddy Reddivari,Indian National Congress,163132,121948,74.8 %,16175,13.3%
138,Puttur,138,GEN,Gali Muddukrishnama Naidu,Telugu Desam,140161,104630,74.6 %,15492,14.8%
139,Vepanjeri,139,SC,Gummadi Kuthuhalamma,Indian National Congress,139265,107353,77.1 %,17790,16.6%
140,Chittoor,140,GEN,C.K. Jayachandra Reddy@c.K Babu,Independent,150245,105752,70.4 %,17986,17.0%
141,Palmaner,141,SC,Patnam Subbaiah,Telugu Desam,150535,107452,71.4 %,5748,5.3%
142,Kuppam,142,GEN,Chandra Babu Naidu Nara,Telugu Desam,133954,99605,74.4 %,6918,6.9%
143,Punganur,143,GEN,Noothanakalva Ramakrishna Reddy,Telugu Desam,144385,108779,75.3 %,10597,9.7%
144,Madanpalle,144,GEN,Avula Mohan Reddy,Indian National Congress,142415,97832,68.7 %,2335,2.4%
145,Thamballapalle,145,GEN,Kadapa Prabhakara Reddy,Independent,115596,89349,77.3 %,8695,9.7%
146,Vayalpad,146,GEN,Naliari Kiran Kumar Reddi,Indian National Congress,132407,100009,75.5 %,5270,5.3%
147,Pileru,147,GEN,Peddireddigari Ramachandra Reddy,Indian National Congress,135553,100978,74.5 %,24636,24.4%
148,Chandragiri,148,GEN,Aruna Kumari G.,Indian National Congress,148608,111502,75.0 %,265,0.2%
149,Tirupathi,149,GEN,Mabbu Rami Reddy,Indian National Congress,191235,117379,61.4 %,19343,16.5%
150,Kodur,150,SC,Thoomati Penchalaiah,Telugu Desam,145268,102739,70.7 %,1066,1.0%
151,Rajampet,151,GEN,Kasireddi Madhan Mohan Reddy,Indian National Congress,137569,94287,68.5 %,10510,11.1%
152,Rayachoty,152,GEN,Mandipalle Nagi Reddy,Indian National Congress,141906,95969,67.6 %,9743,10.2%
153,Lakkireddipalli,153,GEN,R. Raja Gopal Reddy,Indian National Congress,129799,93792,72.3 %,629,0.7%
154,Cuddapah,154,GEN,K. Sivananda Reddy,Indian National Congress,200639,132740,66.2 %,35889,27.0%
155,Badvel,155,GEN,Sivaramakrishna Rao Vaddemanu,Indian National Congress,148459,116881,78.7 %,10001,8.6%
156,Mydukur,156,GEN,D. L Ravindra Reddy,Indian National Congress,140217,107426,76.6 %,33358,31.1%
157,Proddatur,157,GEN,Nandyala Varadarajula Reddy,Indian National Congress,173661,127712,73.5 %,31297,24.5%
158,Jammalamadugu,158,GEN,"Sivareddy, Ponnapu Reddy",Telugu Desam,156575,115418,73.7 %,39320,34.1%
159,Kamalapuram,159,GEN,Mysura Reddy M.V.,Indian National Congress,147429,113666,77.1 %,38727,34.1%
160,Pulivendula,160,GEN,Vivekananda Reddy,Indian National Congress,156942,110609,70.5 %,47746,43.2%
161,Kadiri,161,GEN,Mahammad Shakir,Indian National Congress,153289,88130,57.5 %,18275,20.7%
162,Nallamada,162,GEN,Veerappa Agisam,Indian National Congress,121800,85188,69.9 %,2543,3.0%
163,Gorantla,163,GEN,Ravindra Reddy Pamudurthi,Indian National Congress,135252,98836,73.1 %,4522,4.6%
164,Hindupur,164,GEN,N.T. Rama Rao,Telugu Desam,146487,107292,73.2 %,23995,22.4%
165,Madakasira,165,GEN,N. Raghuveera Reddy,Indian National Congress,131364,104058,79.2 %,10936,10.5%
166,Penukonda,166,GEN,S. Chandra Reddy,Indian National Congress,141144,88769,62.9 %,10547,11.9%
167,Kalyandurg,167,SC,Lakshmi Devi M.,Indian National Congress,148447,98431,66.3 %,4742,4.8%
168,Rayadurg,168,GEN,P. Venugopal Reddy,Indian National Congress,139382,95386,68.4 %,6550,6.9%
169,Uravakonda,169,GEN,V. Gopi Nath,Indian National Congress,133752,92203,68.9 %,16642,18.0%
170,Gooty,170,GEN,Arikeri Jagadeesh,Indian National Congress,128468,85535,66.6 %,1613,1.9%
171,Singanamala,171,SC,P. Samanthakamani,Indian National Congress,131231,85851,65.4 %,7079,8.2%
172,Anantapur,172,GEN,Bodimalla Narayana Reddy,Indian National Congress,174807,108291,61.9 %,22313,20.6%
173,Dharmavaram,173,GEN,G. Nagi Reddy,Telugu Desam,155641,104631,67.2 %,40421,38.6%
174,Tadpatri,174,GEN,J.C. Divakar Reddy,Indian National Congress,157732,110685,70.2 %,1219,1.1%
175,Alur,175,SC,Gudlannagari Loknath,Indian National Congress,115920,70062,60.4 %,8550,12.2%
176,Adoni,176,GEN,Rayachoti Ramaiah,Indian National Congress,144730,95131,65.7 %,9069,9.5%
177,Yemmiganur,177,GEN,B.V. Mohan Reddy,Telugu Desam,152867,107696,70.5 %,4464,4.1%
178,Kodumur,178,SC,M. Madana Gopal,Independent,131082,91882,70.1 %,1311,1.4%
179,Kurnool,179,GEN,V. Rama Bhupal Chowdry,Indian National Congress,167608,106770,63.7 %,13787,12.9%
180,Pattikonda,180,GEN,Pattelu Seshi Reddy,Indian National Congress,130529,90846,69.6 %,5546,6.1%
181,Dhone,181,GEN,K. E. Krishna Murthy,Indian National Congress,125904,92891,73.8 %,12225,13.2%
182,Koilkuntla,182,GEN,Karra Subba Reddy,Telugu Desam,134288,95759,71.3 %,7189,7.5%
183,Allagadda,183,GEN,Sekhara Reddi Bhuma,Telugu Desam,153916,111778,72.6 %,2952,2.6%
184,Panyam,184,GEN,Katasani Ramabhupal Reddy,Indian National Congress,143141,102963,71.9 %,15017,14.6%
185,Nandikotkur,185,GEN,Byreddy Sesha Sayana Reddy,Indian National Congress,142463,105933,74.4 %,4128,3.9%
186,Nandyal,186,GEN,V. Ramanath Reddy,Indian National Congress,155474,111427,71.7 %,7212,6.5%
187,Atmakur,187,GEN,Budda Vegala Reddy,Indian National Congress,145863,102142,70.0 %,25021,24.5%
188,Achampet,188,SC,D. Kiran Kumar,Indian National Congress,118206,97036,82.1 %,2609,2.7%
189,Nagarkurnool,189,GEN,Mohan Goud Vagna,Indian National Congress,149684,101619,67.9 %,18813,18.5%
190,Kalwakurthi,190,GEN,Chittaranjan Dass,Indian National Congress,154599,111879,72.4 %,3568,3.2%
191,Shadnagar,191,SC,Shankar Rao P.,Indian National Congress,136033,95392,70.1 %,8700,9.1%
192,Jadcherla,192,GEN,Sudhakar Reddy,Indian National Congress,134370,92154,68.6 %,1051,1.1%
193,Mahbubnagar,193,GEN,Puli Veeranna,Indian National Congress,148343,97945,66.0 %,6041,6.2%
194,Wanaparthy,194,GEN,G. Chinna Reddy,Indian National Congress,161070,105788,65.7 %,27875,26.3%
195,Kollapur,195,GEN,Kotha Ramchandra Rao,Indian National Congress,139800,101047,72.3 %,9159,9.1%
196,Alampur,196,GEN,Ravula Ravindernath Reddy,Bharatiya Janta Party,139571,92189,66.1 %,10372,11.3%
197,Gadwal,197,GEN,D. K. Samarasimhareddy,Indian National Congress,154408,104099,67.4 %,10454,10.0%
198,Amarchinta,198,GEN,Veerareddy,Indian National Congress,155552,105558,67.9 %,6751,6.4%
199,Makthal,199,GEN,Chitlem Narsi Reddy,Janata Dal,141561,85719,60.6 %,8552,10.0%
200,Kodangal,200,GEN,Gurnath Reddy,Indian National Congress,137874,98703,71.6 %,20585,20.9%
201,Tandur,201,GEN,M. Chandra Shaker,Indian National Congress,134899,100166,74.3 %,10663,10.6%
202,Vicarabad,202,SC,A. Chandra Shekar,Telugu Desam,134195,91263,68.0 %,3969,4.3%
203,Pargi,203,GEN,Kamatam Ram Reddy,Indian National Congress,147622,106262,72.0 %,4189,3.9%
204,Chevella,204,GEN,Patlolla Indra Reddy,Telugu Desam,161170,116445,72.2 %,9394,8.1%
205,Ibrahimpatnam,205,SC,Kondigari Ramulu,Communist Party Of India (MARXIST),137683,102960,74.8 %,4168,4.0%
206,Musheerabad,206,GEN,M. Kobdand Reddy,Indian National Congress,158735,88598,55.8 %,12367,14.0%
207,Himayatnagar,207,GEN,Hanumantha Rao,Indian National Congress,154616,87613,56.7 %,10508,12.0%
208,Sanathnagar,208,GEN,M. Chenna Reddy,Indian National Congress,139746,85055,60.9 %,16899,19.9%
209,Secunderabad,209,GEN,Mary Ravindra Nath,Indian National Congress,163864,90194,55.0 %,11561,12.8%
210,Khairatabad,210,GEN,P. Janaradhana Reddy,Indian National Congress,293928,165731,56.4 %,38687,23.3%
211,Secunderabad Cantonment,211,SC,D. Narsinga Rao,Indian National Congress,176008,99925,56.8 %,22799,22.8%
212,Malakpet,212,GEN,P. Sudhir Kumar,Indian National Congress,247836,151011,60.9 %,10988,7.3%
213,Asafnagar,213,GEN,Syed Sajjad,Allindia Majlis-E Ithehad-Ul-Mulimeen,150523,86535,57.5 %,8735,10.1%
214,Maharajgunj,214,GEN,M. Mukesh,Indian National Congress,93363,58310,62.5 %,2596,4.5%
215,Karwan,215,GEN,Baddam Bal Reddy,Bharatiya Janta Party,244517,165297,67.6 %,3036,1.8%
216,Yakutpura,216,GEN,Ibrahim Bin Abdullah Masqati,Allindia Majlis-E Ithehad-Ul-Mulimeen,165368,116746,70.6 %,64657,55.4%
217,Chandrayangutta,217,GEN,Mohd. Amanullah Khan,Allindia Majlis-E Ithehad-Ul-Mulimeen,234718,174285,74.3 %,78147,44.8%
218,Charminar,218,GEN,Virasat Rasoot Khan,Allindia Majlis-E Ithehad-Ul-Mulimeen,203383,147106,72.3 %,85481,58.1%
219,Medchal,219,GEN,Singireddy Uma Venkat Rama Reddy,Indian National Congress,288720,179467,62.2 %,20823,11.6%
220,Siddipet,220,GEN,Kalavakunta Chandrasheker Rao,Telugu Desam,143613,99164,69.0 %,13816,13.9%
221,Dommat,221,GEN,Mutyam Reddy,Telugu Desam,129153,79898,61.9 %,9273,11.6%
222,Gajwel,222,SC,J. Geetha,Indian National Congress,135190,101701,75.2 %,3358,3.3%
223,Narsapur,223,GEN,Chilmula Vittal Reddy,Communist Party Of India,131434,100896,76.8 %,6641,6.6%
224,Sangareddy,224,GEN,P. Ramachandra Reddy,Indian National Congress,211765,137060,64.7 %,20899,15.2%
225,Zahirabad,225,GEN,Patlolla Narsimha Reddy,Indian National Congress,143614,98494,68.6 %,9497,9.6%
226,Narayankhed,226,GEN,P. Kistareddy,Indian National Congress,150578,110986,73.7 %,5338,4.8%
227,Medak,227,GEN,Patlolla Narayana Reddy,Indian National Congress,131266,97694,74.4 %,9953,10.2%
228,Ramayampet,228,GEN,Anthireddigari Vittal Reddy,Indian National Congress,140328,100432,71.6 %,28240,28.1%
229,Andole,229,SC,C. R. Damodar,Indian National Congress,132199,93303,70.6 %,3014,3.2%
230,Balkonda,230,GEN,Keti Reddy Suresh Reddy,Indian National Congress,128469,89102,69.4 %,5966,6.7%
231,Armoor,231,GEN,Shanigaram Santosh Reddy,Indian National Congress,152986,100316,65.6 %,11421,11.4%
232,Kamareddy,232,GEN,Mohammed Ali Shabbeer,Indian National Congress,154329,101847,66.0 %,12978,12.7%
233,Yellareddy,233,GEN,Anjaneyulu Neralla,Telugu Desam,135452,97199,71.8 %,1716,1.8%
234,Jukkal,234,SC,Gangaram (Kodapgal-Big),Indian National Congress,120936,85805,71.0 %,1274,1.5%
235,Banswada,235,GEN,Kathera Gangadhar,Telugu Desam,136711,104092,76.1 %,2443,2.3%
236,Bodhan,236,GEN,Kotha Ramakanth,Telugu Desam,131978,99970,75.7 %,3595,3.6%
237,Nizamabad,237,GEN,D. Srinavas,Indian National Congress,160531,104125,64.9 %,14009,13.5%
238,Dichpally,238,GEN,M. Venkateshwata Rao,Telugu Desam,131559,91446,69.5 %,225,0.2%
239,Mudhole,239,GEN,G. Gaddenna,Indian National Congress,121909,96494,79.2 %,2286,2.4%
240,Nirmal,240,GEN,Samundrala Venugopala Chary,Telugu Desam,133954,98064,73.2 %,4989,5.1%
241,Boath,241,ST,Ghodam Rama Rao,Telugu Desam,105531,52548,49.8 %,3595,6.8%
242,Adilabad,242,GEN,Chilkuri Ram Chander Reddy,Indian National Congress,132237,94609,71.5 %,10452,11.0%
243,Khanapur,243,ST,Kotnak Bhim Rao,Indian National Congress,116876,74262,63.5 %,446,0.6%
244,Asifabad,244,SC,Dasari Narasaiah,Indian National Congress,146142,84371,57.7 %,5932,7.0%
245,Luxettipet,245,GEN,G.V. Sudhakar Rao,Indian National Congress,164265,106886,65.1 %,4914,4.6%
