AC Name,AC No.,Type,District,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Krishnaganj,88,SC,Nadia,Sushil Biswas,All India Trinamool Congress,210505,185075,87.9 %,20934,11.3%
Ranaghat Uttar Purba,89,SC,Nadia,Samir Kumar Poddar,All India Trinamool Congress,201195,170505,84.7 %,31192,18.3%
Ranaghat Dakshin,90,SC,Nadia,Abir Ranjan Biswas,All India Trinamool Congress,222418,194083,87.3 %,19608,10.1%
Chakdaha,91,GEN,Nadia,Naresh Chandra Chaki,All India Trinamool Congress,192078,173395,90.3 %,14099,8.1%
Kalyani,92,SC,Nadia,Dr. Ramendra Nath Biswas,All India Trinamool Congress,198770,179108,90.1 %,15690,8.8%
Haringhata,93,SC,Nadia,Nilima Nag (MALLICK),All India Trinamool Congress,187807,168580,89.8 %,13003,7.7%
Bagdah,94,SC,North Twenty Four Parganas,Upendra Nath Biswas,All India Trinamool Congress,203624,173531,85.2 %,20956,12.1%
Bongaon Uttar,95,SC,North Twenty Four Parganas,Biswajit Das,All India Trinamool Congress,189467,163641,86.4 %,23620,14.4%
Bongaon Dakshin,96,SC,North Twenty Four Parganas,Surajit Kumar Biswas,All India Trinamool Congress,189041,163230,86.3 %,21889,13.4%
Gaighata,97,SC,North Twenty Four Parganas,Manjul Krishna Thakur,All India Trinamool Congress,186186,164598,88.4 %,25447,15.5%
Swarupnagar,98,SC,North Twenty Four Parganas,Bina Mondal,All India Trinamool Congress,196006,170899,87.2 %,7414,4.3%
Baduria,99,GEN,North Twenty Four Parganas,Abdul Gaffar Quazi,Indian National Congress,188461,169179,89.8 %,22960,13.6%
Habra,100,GEN,North Twenty Four Parganas,Jyoti Priya Mallick,All India Trinamool Congress,180475,156753,86.9 %,25392,16.2%
Ashoknagar,101,GEN,North Twenty Four Parganas,Dhiman Roy,All India Trinamool Congress,193115,170533,88.3 %,27692,16.2%
Amdanga,102,GEN,North Twenty Four Parganas,Rafiqur Rahaman,All India Trinamool Congress,178119,162052,91.0 %,21557,13.3%
Bijpur,103,GEN,North Twenty Four Parganas,Subhranshu Roy,All India Trinamool Congress,158823,127174,80.1 %,12612,9.9%
Naihati,104,GEN,North Twenty Four Parganas,Partha Bhowmick,All India Trinamool Congress,153264,131522,85.8 %,27470,20.9%
Bhatpara,105,GEN,North Twenty Four Parganas,Arjun Singh,All India Trinamool Congress,123505,94353,76.4 %,44385,47.0%
Jagatdal,106,GEN,North Twenty Four Parganas,Parash Dutta,All India Trinamool Congress,172874,146910,85.0 %,36032,24.5%
Noapara,107,GEN,North Twenty Four Parganas,Manju Basu,All India Trinamool Congress,205069,170021,82.9 %,41148,24.2%
Barrackpur,108,GEN,North Twenty Four Parganas,Silbhadra Datta,All India Trinamool Congress,170240,132478,77.8 %,36123,27.3%
Khardaha,109,GEN,North Twenty Four Parganas,Amit Mitra,All India Trinamool Congress,169658,148018,87.2 %,26154,17.7%
Dum Dum Uttar,110,GEN,North Twenty Four Parganas,Chandrima Bhattacharya,All India Trinamool Congress,204481,177211,86.7 %,19026,10.7%
Panihati,111,GEN,North Twenty Four Parganas,Nirmal Ghosh,All India Trinamool Congress,186739,151419,81.1 %,31432,20.8%
Kamarhati,112,GEN,North Twenty Four Parganas,Madan Mitra,All India Trinamool Congress,161809,127866,79.0 %,24354,19.0%
Baranagar,113,GEN,North Twenty Four Parganas,Tapas Roy,All India Trinamool Congress,186723,148372,79.5 %,36828,24.8%
Dum Dum,114,GEN,North Twenty Four Parganas,Bratya Basu,All India Trinamool Congress,199320,161095,80.8 %,31497,19.6%
Rajarhat New Town,115,GEN,North Twenty Four Parganas,Sabyasachi Dutta,All India Trinamool Congress,184101,164007,89.1 %,7747,4.7%
Bidhannagar,116,GEN,North Twenty Four Parganas,Sujit Bose,All India Trinamool Congress,200265,148904,74.4 %,35925,24.1%
Rajarhat Gopalpur,117,GEN,North Twenty Four Parganas,Purnendu Basu,All India Trinamool Congress,192748,150327,78.0 %,35725,23.8%
Madhyamgram,118,GEN,North Twenty Four Parganas,Rathin Ghosh,All India Trinamool Congress,197220,174600,88.5 %,34668,19.9%
Barasat,119,GEN,North Twenty Four Parganas,Chiranjeet Chakrabarti,All India Trinamool Congress,211206,178363,84.4 %,40211,22.5%
Deganga,120,GEN,North Twenty Four Parganas,Dr. M. Nuruzzaman,All India Trinamool Congress,175792,158714,90.3 %,17300,10.9%
Haroa,121,GEN,North Twenty Four Parganas,Julfikar Molla,All India Trinamool Congress,186629,167678,89.8 %,1124,0.7%
Minakhan,122,SC,North Twenty Four Parganas,Usha Rani Mondal,All India Trinamool Congress,164561,151102,91.8 %,7136,4.7%
Sandeshkhali,123,ST,North Twenty Four Parganas,Nirapada Sardar,Communist Party Of India (MARXIST),172415,154633,89.7 %,4232,2.7%
Basirhat Dakshin,124,GEN,North Twenty Four Parganas,Narayan Mukherjee,Communist Party Of India (MARXIST),213440,186157,87.2 %,12400,6.7%
Basirhat Uttar,125,GEN,North Twenty Four Parganas,Mostafa Bin Quasem,Communist Party Of India (MARXIST),193135,167248,86.6 %,3943,2.4%
Hingalganj,126,SC,North Twenty Four Parganas,Anandamay Mandal,Communist Party Of India,185014,158987,85.9 %,1015,0.6%
Gosaba,127,SC,South Twenty Four Parganas,Jayanta Naskar,All India Trinamool Congress,180856,154586,85.5 %,10682,6.9%
Basanti,128,SC,South Twenty Four Parganas,Subhas Naskar,Revolutionary Socialist Party,182806,148516,81.2 %,6235,4.2%
Kultali,129,SC,South Twenty Four Parganas,Ramsankar Halder,Communist Party Of India (MARXIST),187950,167264,89.0 %,4813,2.9%
Patharpratima,130,GEN,South Twenty Four Parganas,Samir Kumar Jana,All India Trinamool Congress,199486,182151,91.3 %,14773,8.1%
Kakdwip,131,GEN,South Twenty Four Parganas,Manturam Pakhira,All India Trinamool Congress,180377,164159,91.0 %,10503,6.4%
Sagar,132,GEN,South Twenty Four Parganas,Bankim Chandra Hazra,All India Trinamool Congress,203625,187078,91.9 %,8149,4.4%
Kulpi,133,GEN,South Twenty Four Parganas,Jogoranjan Halder,All India Trinamool Congress,164733,142683,86.6 %,18279,12.8%
Raidighi,134,GEN,South Twenty Four Parganas,Debasree Roy,All India Trinamool Congress,207140,187370,90.5 %,5553,3.0%
Mandirbazar,135,SC,South Twenty Four Parganas,Jaydeb Haldar,All India Trinamool Congress,181170,155685,85.9 %,18641,12.0%
Jaqynagar,136,SC,South Twenty Four Parganas,Tarun Kanti Naskar,Socialist Unity Centre Of India (COMMUNIST),174871,144940,82.9 %,26590,18.3%
Baruipur Purba,137,SC,South Twenty Four Parganas,Nirmal Chandra Mandal,All India Trinamool Congress,189023,160241,84.8 %,18479,11.5%
Canning Paschim,138,SC,South Twenty Four Parganas,Shyamal Mondal,All India Trinamool Congress,177902,153202,86.1 %,19614,12.8%
Canning Purba,139,GEN,South Twenty Four Parganas,Abdur Razzak Molla,Communist Party Of India (MARXIST),173018,156727,90.6 %,21113,13.5%
Baruipur Paschim,140,GEN,South Twenty Four Parganas,Biman Banerjee,All India Trinamool Congress,181548,153252,84.4 %,31888,20.8%
Magrahat Purba,141,SC,South Twenty Four Parganas,Namita Saha,All India Trinamool Congress,177554,151397,85.3 %,8803,5.8%
Magrahat Paschim,142,GEN,South Twenty Four Parganas,Giasuddin Molla,All India Trinamool Congress,169168,141950,83.9 %,11970,8.4%
Diamond Harbour,143,GEN,South Twenty Four Parganas,Dipak Kumar Halder,All India Trinamool Congress,192505,164210,85.3 %,20774,12.7%
Falta,144,GEN,South Twenty Four Parganas,Tamonash Ghosh,All India Trinamool Congress,182605,156375,85.6 %,27671,17.7%
Satgachia,145,GEN,South Twenty Four Parganas,Sonali Guha (BOSE),All India Trinamool Congress,214998,183488,85.3 %,18110,9.9%
Bishnupur,146,SC,South Twenty Four Parganas,Dilip Mondal,All India Trinamool Congress,210599,177890,84.5 %,25050,14.1%
Sonarpur Dakshin,147,GEN,South Twenty Four Parganas,Jiban Mukhopadhyay,All India Trinamool Congress,202819,169816,83.7 %,37774,22.2%
Bhangore,148,GEN,South Twenty Four Parganas,Badal Jamadar,Communist Party Of India (MARXIST),187371,173193,92.4 %,5106,2.9%
Kasba,149,GEN,South Twenty Four Parganas,Ahmed Javed Khan,All India Trinamool Congress,224955,171839,76.4 %,19889,11.6%
Jadavpur,150,GEN,South Twenty Four Parganas,Manish Gupta,All India Trinamool Congress,253932,197492,77.8 %,16684,8.4%
Sonarpur Uttar,151,GEN,South Twenty Four Parganas,Firdousi Begum,All India Trinamool Congress,197639,162155,82.0 %,26024,16.0%
Tollygunj,152,GEN,South Twenty Four Parganas,Aroop Biswas,All India Trinamool Congress,234416,182917,78.0 %,27680,15.1%
Behala Purba,153,GEN,South Twenty Four Parganas,Sovan Chatterjee,All India Trinamool Congress,243394,193617,79.5 %,48173,24.9%
Behala Paschim,154,GEN,South Twenty Four Parganas,Partha Chatterjee,All India Trinamool Congress,260955,203107,77.8 %,59021,29.1%
Maheshtala,155,GEN,South Twenty Four Parganas,Kasturi Das,All India Trinamool Congress,214985,175656,81.7 %,24283,13.8%
Budge Budge,156,GEN,South Twenty Four Parganas,Ashok Kumar Deb,All India Trinamool Congress,199778,166407,83.3 %,46489,27.9%
Metiaburuz,157,GEN,South Twenty Four Parganas,Mamtaj Begam,All India Trinamool Congress,182250,132353,72.6 %,6594,5.0%
Kokata Port,158,GEN,Kolkata,Firhad Hakim,All India Trinamool Congress,198300,131314,66.2 %,25033,19.1%
Bhabanipur,159,GEN,Kolkata,Subrata Bakshi,All India Trinamool Congress,212821,135716,63.8 %,49936,36.8%
Rashbehari,160,GEN,Kolkata,Sobhandeb Chattopadhyay,All India Trinamool Congress,200423,135603,67.7 %,49894,36.8%
Ballygunge,161,GEN,Kolkata,Subrata Mukherjee,All India Trinamool Congress,219835,145414,66.1 %,41185,28.3%
Chowrangee,162,GEN,Kolkata,Sikha Chowdhury(MITRA),All India Trinamool Congress,203052,110506,54.4 %,57739,52.2%
Entally,163,GEN,Kolkata,Swarna Kamal Saha,All India Trinamool Congress,194107,134953,69.5 %,24996,18.5%
Beleghata,164,GEN,Kolkata,Paresh Paul,All India Trinamool Congress,229927,162195,70.5 %,31688,19.5%
Jorasanko,165,GEN,Kolkata,Smita Bakshi,All India Trinamool Congress,203438,113419,55.8 %,31509,27.8%
Shyampukur,166,GEN,Kolkata,Dr. Shashi Panja,All India Trinamool Congress,185885,125766,67.7 %,27036,21.5%
Maniktala,167,GEN,Kolkata,Sadhan Pande,All India Trinamool Congress,203230,148273,73.0 %,36550,24.7%
Kashipur-Belgachia,168,GEN,Kolkata,Mala Saha,All India Trinamool Congress,210566,141721,67.3 %,40284,28.4%
Bally,169,GEN,Haora,Sultan Singh,All India Trinamool Congress,142634,104665,73.4 %,6600,6.3%
Howrah Uttar,170,GEN,Haora,Asok Ghosh,All India Trinamool Congress,172171,124794,72.5 %,19608,15.7%
Howrah Madhya,171,GEN,Haora,Arup Roy(APU),All India Trinamool Congress,224536,166242,74.0 %,50670,30.5%
Shibpur,172,GEN,Haora,Jatu Lahiri,All India Trinamool Congress,197987,162923,82.3 %,46404,28.5%
Howrah Dakshin,173,GEN,Haora,Brajamohan Majumder,All India Trinamool Congress,234521,180271,76.9 %,31422,17.4%
Sankrail,174,SC,Haora,Sital Kumar Sardar,All India Trinamool Congress,211353,171897,81.3 %,17857,10.4%
Panchla,175,GEN,Haora,Gulsan Mullick,All India Trinamool Congress,206662,167440,81.0 %,12118,7.2%
Uluberia Purba,176,GEN,Haora,Haider Aziz Safwi,All India Trinamool Congress,176922,148410,83.9 %,19584,13.2%
Uluberia Uttar,177,SC,Haora,Dr. Nirmal Maji,All India Trinamool Congress,170752,145804,85.4 %,18448,12.7%
Uluberia Dakshin,178,GEN,Haora,Pulak Roy,All India Trinamool Congress,174596,149029,85.4 %,11832,7.9%
Shyampur,179,GEN,Haora,Kalipada Mandal,All India Trinamool Congress,208848,175658,84.1 %,34619,19.7%
Bagnan,180,GEN,Haora,Arunava Sen (RAJA),All India Trinamool Congress,180651,154477,85.5 %,19270,12.5%
Amta,181,GEN,Haora,Asit Mitra,Indian National Congress,206749,170337,82.4 %,13719,8.1%
Udaynarayanpur,182,GEN,Haora,Samir Kumar Panja,All India Trinamool Congress,190753,166723,87.4 %,23891,14.3%
Jagatballavpur,183,GEN,Haora,Abul Kasem Molla,All India Trinamool Congress,225661,189311,83.9 %,27780,14.7%
Domjur,184,GEN,Haora,Rajib Banerjee,All India Trinamool Congress,216676,186878,86.2 %,24986,13.4%
Uttarpara,185,GEN,Hugli,Anup Ghosal,All India Trinamool Congress,217099,175268,80.7 %,43193,24.6%
Sreerampur,186,GEN,Hugli,Dr. Sudipto Roy,All India Trinamool Congress,207798,152818,73.5 %,51691,33.8%
Champdani,187,GEN,Hugli,Muzaffar Khan,All India Trinamool Congress,209319,161777,77.3 %,36313,22.4%
Singur,188,GEN,Hugli,Rabindranath Bhattacharya,All India Trinamool Congress,205596,175085,85.2 %,34811,19.9%
Chandannagore,189,GEN,Hugli,Ashok Kumar Shaw,All India Trinamool Congress,200388,158710,79.2 %,43039,27.1%
Chunchura,190,GEN,Hugli,Asit Mazumder (TAPAN),All India Trinamool Congress,263852,223566,84.7 %,44592,19.9%
Balagarh,191,SC,Hugli,Asim Kumar Majhi,All India Trinamool Congress,207853,183867,88.5 %,21583,11.7%
Pandua,192,GEN,Hugli,Amjad Hossain Sk.,Communist Party Of India (MARXIST),207334,181878,87.7 %,397,0.2%
Saptagram,193,GEN,Hugli,Tapan Dasgupta,All India Trinamool Congress,186882,159787,85.5 %,30868,19.3%
Chanditala,194,GEN,Hugli,Swati Khandoker,All India Trinamool Congress,202047,164700,81.5 %,16920,10.3%
Jangipara,195,GEN,Hugli,Snehasis Chakraborty,All India Trinamool Congress,203460,172409,84.7 %,13076,7.6%
Haripal,196,GEN,Hugli,Becharam Manna,All India Trinamool Congress,214029,182775,85.4 %,22073,12.1%
Dhanekhali,197,SC,Hugli,Asima Patra,All India Trinamool Congress,222562,196433,88.3 %,16277,8.3%
Tarakeswar,198,GEN,Hugli,Rachhpal Singh,All India Trinamool Congress,197378,176072,89.2 %,25472,14.5%
Pursurah,199,GEN,Hugli,Parvez Rahman,All India Trinamool Congress,214053,191616,89.5 %,31690,16.5%
Arambag,200,SC,Hugli,Krishna Chandra Santra,All India Trinamool Congress,207828,183653,88.4 %,19563,10.7%
Goghat,201,SC,Hugli,Karak Biswanath,All India Forward Bloc,193451,176420,91.2 %,4265,2.4%
Khanakul,202,GEN,Hugli,Iqbal Ahmed,All India Trinamool Congress,219431,184381,84.0 %,27879,15.1%
Tamluk,203,GEN,Purba Medinipur,Saumen Kumar Mahapatra,All India Trinamool Congress,209937,188864,90.0 %,20676,10.9%
Panskura Purba,204,GEN,Purba Medinipur,Biplab Roy Chowdhury,All India Trinamool Congress,186105,163577,87.9 %,13167,8.0%
Panskura Paschim,205,GEN,Purba Medinipur,Omar Ali,All India Trinamool Congress,211678,186801,88.2 %,9140,4.9%
Moyna,206,GEN,Purba Medinipur,Bhushan Chandra Dolai,All India Trinamool Congress,196999,178685,90.7 %,9957,5.6%
Nandakumar,207,GEN,Purba Medinipur,Sukumar De,All India Trinamool Congress,192201,176131,91.6 %,11867,6.7%
Mahisadal,208,GEN,Purba Medinipur,Sudarsan Ghosh Dastidar,All India Trinamool Congress,189874,172994,91.1 %,28162,16.3%
Haldia,209,SC,Purba Medinipur,Seuli Saha,All India Trinamool Congress,188653,174469,92.5 %,11924,6.8%
Nandigram,210,GEN,Purba Medinipur,Phiroja Bibi,All India Trinamool Congress,195232,171671,87.9 %,43640,25.4%
Chandipur,211,GEN,Purba Medinipur,Amiya Kanti Bhattacharjee (KABLU),All India Trinamool Congress,188758,173240,91.8 %,11709,6.8%
Patashpur,212,GEN,Purba Medinipur,Jyotirmoy Kar,All India Trinamool Congress,182774,169153,92.5 %,6650,3.9%
Kanthi Uttar,213,GEN,Purba Medinipur,Banasri Maity,All India Trinamool Congress,202138,183878,91.0 %,7955,4.3%
Bhagabanpur,214,GEN,Purba Medinipur,Ardhendu Maity,All India Trinamool Congress,198955,183656,92.3 %,8997,4.9%
Khejuri,215,SC,Purba Medinipur,Ranajit Mondal,All India Trinamool Congress,177602,165369,93.1 %,16160,9.8%
Kanthi Dakshin,216,GEN,Purba Medinipur,Adhikari Dibyendu,All India Trinamool Congress,175105,152187,86.9 %,28637,18.8%
Ramnagar,217,GEN,Purba Medinipur,Akhil Giri,All India Trinamool Congress,203723,178479,87.6 %,16559,9.3%
Egra,218,GEN,Purba Medinipur,Das Samares,All India Trinamool Congress,219399,192326,87.7 %,15953,8.3%
Dantan,219,GEN,Paschim Medinipur,Arun Mohapatra,Communist Party Of India,179499,160317,89.3 %,4650,2.9%
Nayagram,220,ST,Paschim Medinipur,Dulal Murmu,All India Trinamool Congress,175005,150290,85.9 %,16274,10.8%
Gopiballavpur,221,GEN,Paschim Medinipur,Chudamani Mahato,All India Trinamool Congress,177748,158844,89.4 %,32020,20.2%
