AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Jangpetkong,29,ST,Chubatemjen A.,Indian National Congress,6216,5909,95.1 %,751,12.7%
Alungtaki,30,ST,Tiameren Imchen,Indian National Congress,6095,5999,98.4 %,310,5.2%
Akuluto,31,ST,I. Khehoto,Indian National Congress,4405,4099,93.1 %,189,4.6%
Atoizu,32,ST,K. L. Chishi,Indian National Congress,6658,6026,90.5 %,126,2.1%
Suruhuto,33,ST,Kiyezhe Sema,Indian National Congress,6471,6219,96.1 %,6,0.1%
Aghunato,34,ST,K. Kihoto Hollohon,Indian National Congress,5879,5441,92.5 %,175,3.2%
Zunheboto,35,ST,Ghutoshe,Indian National Congress,9042,6676,73.8 %,800,12.0%
Satakha,36,ST,Hokheto,Indian National Congress,6774,6035,89.1 %,31,0.5%
Tyui,37,ST,N. L. Odyuo,Naga National Democratic Party,10082,8606,85.4 %,622,7.2%
Wokha,38,ST,John Lotha,Independent,13071,9951,76.1 %,340,3.4%
Sanis,39,ST,T. N. Ngullie,Indian National Congress,8432,6851,81.3 %,157,2.3%
Bhandari,40,ST,T. Kikon,Naga National Democratic Party,9899,8880,89.7 %,92,1.0%
Tizit,41,ST,N. Yeangphong Konyak,Indian National Congress,10264,9674,94.3 %,1787,18.5%
Wakching,42,ST,Chingwang,Indian National Congress,10453,9267,88.7 %,1144,12.3%
Tapi,43,ST,Noke,Naga National Democratic Party,7512,7294,97.1 %,929,12.7%
Phomching,44,ST,P. Pohwang,Indian National Congress,7786,7647,98.2 %,887,11.6%
Tehok,45,ST,T. P. Manlem,Naga National Democratic Party,8381,8120,96.9 %,140,1.7%
Mon Town,46,ST,S.Yokten,Indian National Congress,11926,10605,88.9 %,3305,31.2%
Aboi,47,ST,W. Eyung,Indian National Congress,7060,6689,94.7 %,1313,19.6%
Moka,48,ST,A. Nyamnyei,Indian National Congress,8374,8282,98.9 %,179,2.2%
Tamlu,49,ST,Bangjakphom,Indian National Congress,6694,6668,99.6 %,251,3.8%
Longleng,50,ST,Chenlomphom,Indian National Congress,9166,9037,98.6 %,488,5.4%
Noksen,51,ST,C. Chongshen,Indian National Congress,4535,4308,95.0 %,831,19.3%
Longkhim Chare,52,ST,Thrinimong,Independent,8772,8286,94.5 %,347,4.2%
Tuensang Sadar-I,53,ST,Changkong,Indian National Congress,8693,7203,82.9 %,1747,24.3%
Tuensang Sadar-Ii,54,ST,Lakiumong,Indian National Congress,6218,6108,98.2 %,905,14.8%
Tobu,55,ST,A. Sopen,Naga National Democratic Party,10500,10096,96.2 %,344,3.4%
Noklak,56,ST,Sedem Khaming,Naga National Democratic Party,6720,6354,94.6 %,154,2.4%
Thonoknyu,57,ST,P. Pongom,Naga National Democratic Party,6924,6609,95.5 %,253,3.8%
Shamtorr-Chessore,58,ST,K. Zungkum,Naga National Democratic Party,7482,6987,93.4 %,284,4.1%
Siyuchong-Sitimi,59,ST,Yopikyu,Naga National Democratic Party,7506,6787,90.4 %,878,12.9%
Pungro-Kiphire,60,ST,T. Rothrong,Indian National Congress,9923,9188,92.6 %,348,3.8%
