FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
69,UP2022AC56,Father,Dinesh Chandra Garg,First Mayor of Ghaziabad,"Unknown (Position existed prior to 2000s, precise years not publicly listed but precedes Atul Garg's tenure)",Ghaziabad,Ghaziabad,Uttar Pradesh
70,UP2022AC57,,,,,,,
71,UP2022AC58,,,,,,,
72,UP2022AC59,,,,,,,
73,UP2022AC60,Spouse,Mamta Teotia,Gram Pradhan (Village Head); Block Pramukh (Block Chief),"2000-2005, 2005-2010, 2010-2015, 2021-present",Unknown (Village Gram Pradhan); Block: Hapur,Hapur,Uttar Pradesh
74,UP2022AC60,Granduncle,Chaudhary Charan Singh,Prime Minister of India; Chief Minister of Uttar Pradesh; Various Lok Sabha and Vidhan Sabha MP roles,1952-1979 (multiple terms),"Baghpat, Chhaprauli, and other Lok Sabha/UP Assembly seats","Meerut, Baghpat",Uttar Pradesh
75,UP2022AC61,Father,Rajnath Singh,"Union Minister (Home, Defence, Agriculture, Chief Minister of Uttar Pradesh), MP (Lok Sabha & Rajya Sabha)",1974–present,Various (Currently Lucknow Lok Sabha),"Lucknow (current); previously Ghaziabad, Chandauli, Ballia, Mirzapur",Uttar Pradesh
76,UP2022AC61,Father-in-law,Narayan Singh Rana,"Former MLA, Uttarakhand",2002–2007,Dhanaulti,Tehri Garhwal,Uttarakhand
77,UP2022AC61,Brother-in-law,Jaspal Rana,"Contested Uttarakhand Assembly Election (BJP candidate), President BJP Sports Cell",2012 (contested),Tehri,Tehri Garhwal,Uttarakhand
78,UP2022AC62,,,,,,,
79,UP2022AC63,,,,,,,
80,UP2022AC64,,,,,,,
81,UP2022AC65,,,,,,,
82,UP2022AC66,,,,,,,
83,UP2022AC67,,,,,,,
84,UP2022AC68,,,,,,,
85,UP2022AC69,,,,,,,
86,UP2022AC70,,,,,,,
87,UP2022AC71,,,,,,,
88,UP2022AC72,Wife,Raj Kumari Chauhan,"Member of Parliament (Lok Sabha), Aligarh",2009-2014,Aligarh,Aligarh,Uttar Pradesh
89,UP2022AC72,Son,Arvind Kumar Singh (also referenced as Arvind Singh Chauhan),"Congress candidate for Lok Sabha, Gautam Buddh Nagar; Contested MP seat, Aligarh (2014)",Contested 2014 and 2019,"Gautam Buddh Nagar (2019), Aligarh (2014)","Gautam Buddh Nagar, Aligarh",Uttar Pradesh
90,UP2022AC72,Son,Atul Pratap Singh,"Chairman, District Cooperative Bank, Firozabad",Current/Recent office,Unknown,Firozabad,Uttar Pradesh
91,UP2022AC72,Daughter-in-law,Amrita Singh,Block Pramukh (Chief),Current/Recent office,Unknown,Firozabad,Uttar Pradesh
92,UP2022AC72,Daughter-in-law,Harshita Sumeet Pratap Singh,"District Panchayat President, Firozabad",Current/Recent office,Unknown,Firozabad,Uttar Pradesh
93,UP2022AC72,Wife,Rita Singh,"President, District Cooperative Bank, Firozabad",Former,Unknown,Firozabad,Uttar Pradesh
94,UP2022AC73,Father,Rajveer Singh,"Member of Parliament (Lok Sabha) for Etah, Uttar Pradesh; former MLA, Uttar Pradesh",MP: 2014-Present; MLA: Multiple terms prior,"Etah (Lok Sabha), Atrauli (Assembly)","Etah, Aligarh",Uttar Pradesh
95,UP2022AC73,Grandfather,Kalyan Singh,Chief Minister of Uttar Pradesh; Member of Parliament (Lok Sabha) Etah; Governor of Rajasthan,"CM: 1991-1992, 1997-1999, 1999; MP: 2009-2014; Governor: 2014-2019","Atrauli, Etah (Lok Sabha)","Aligarh, Etah","Uttar Pradesh, Rajasthan (Governor)"
96,UP2022AC74,,,,,,,
97,UP2022AC75,,,,,,,
98,UP2022AC76,Spouse,Sanjeev Raja,"Member, Uttar Pradesh Legislative Assembly (MLA) from Aligarh (2017–2022); BJP candidate from Aligarh; Barred from contesting in 2022 due to conviction.",2017–2022,Aligarh,Aligarh,Uttar Pradesh
99,UP2022AC77,,,,,,,
100,UP2022AC78,,,,,,,
101,UP2022AC79,,,,,,,
102,UP2022AC80,,,,,,,
103,UP2022AC81,,,,,,,
104,UP2022AC83,,,,,,,
105,UP2022AC84,,,,,,,
106,UP2022AC85,,,,,,,
107,UP2022AC86,,,,,,,
108,UP2022AC87,,,,,,,
109,UP2022AC88,,,,,,,
110,UP2022AC89,,,,,,,
111,UP2022AC90,,,,,,,
112,UP2022AC91,,,,,,,
113,UP2022AC92,,,,,,,
114,UP2022AC94,Husband,Raja Mahendra Aridaman Singh,Member of Uttar Pradesh Legislative Assembly; former MLA for Bah constituency,1993–2017 (multiple terms),Bah,Agra,Uttar Pradesh
115,UP2022AC95,,,,,,,
116,UP2022AC96,Father,Virpal Singh Yadav,"Former MLA, Jasrana, Uttar Pradesh Legislative Assembly","2002-2007, 2012-2017",Jasrana,Firozabad,Uttar Pradesh
117,UP2022AC97,,,,,,,
118,UP2022AC98,,,,,,,
119,UP2022AC99,,,,,,,
120,UP2022AC100,,,,,,,
121,UP2022AC101,,,,,,,
122,UP2022AC103,,,,,,,
123,UP2022AC104,,,,,,,
124,UP2022AC105,,,,,,,
125,UP2022AC107,Spouse,Reeta (also spelled Rita) Singh,"Former President, District Co-operative Bank, Firozabad","Three terms, 1999-2008 (approximate)",Not applicable (District Co-operative Bank),Firozabad,Uttar Pradesh
126,UP2022AC107,Son,Atul Pratap Singh,"President, Firozabad District Co-operative Bank",Current as of 2022-2024,Not applicable,Firozabad,Uttar Pradesh
127,UP2022AC107,Daughter-in-law (Son's wife),Amrita Singh,Block Pramukh (Block Chief),Current as of 2022-2024,Not specified,Firozabad,Uttar Pradesh
128,UP2022AC107,Daughter-in-law (Second son's wife),Harshita S. Pratap Singh,District Panchayat President,Current as of 2022-2024,District Panchayat,Firozabad,Uttar Pradesh
129,UP2022AC108,,,,,,,
130,UP2022AC109,,,,,,,
131,UP2022AC110,Father,Mulayam Singh Yadav,"Chief Minister of Uttar Pradesh, Union Minister, Member of Parliament (Lok Sabha)",Multiple terms between 1977-2022,"Mainpuri, Azamgarh, etc.","Mainpuri, Azamgarh",Uttar Pradesh
132,UP2022AC110,Spouse,Dimple Yadav,Member of Parliament (Lok Sabha),"2012-2019 (Kannauj), 2022-present (Mainpuri)","Kannauj, Mainpuri","Kannauj, Mainpuri",Uttar Pradesh
133,UP2022AC110,Uncle,Shivpal Singh Yadav,"Member of Legislative Assembly (MLA), Former State Minister",Multiple terms; Current MLA from Jaswantnagar (2022-present),Jaswantnagar,Etawah,Uttar Pradesh
134,UP2022AC110,Cousin,Dharmendra Yadav,Member of Parliament (Lok Sabha),2004-2019 (Badaun); 2024-present (Azamgarh),"Badaun, Azamgarh","Badaun, Azamgarh",Uttar Pradesh
135,UP2022AC110,Cousin,Akshay Yadav,Member of Parliament (Lok Sabha),2014-2019; 2024-present,Firozabad,Firozabad,Uttar Pradesh
136,UP2022AC110,Cousin,Aditya Yadav,Member of Parliament (Lok Sabha),2024-present,Badaun,Badaun,Uttar Pradesh
137,UP2022AC110,Stepbrother's Wife / Sister-in-law,Aparna Yadav,"Contested Lucknow Cantt Assembly seat on SP ticket (2017); Vice-Chairperson, Uttar Pradesh, BJP",2017-contested; 2022-present (BJP),Lucknow Cantt,Lucknow,Uttar Pradesh
138,UP2022AC111,,,,,,,
139,UP2022AC112,,,,,,,
140,UP2022AC113,Father,Omkar Singh Yadav,"Member of Legislative Assembly (MLA), Minister in Samajwadi Party government","Multiple terms, including 1991, 1993, 1997, 2002, 2012 (years confirmed by records)",Sahaswan,Budaun,Uttar Pradesh
141,UP2022AC114,,,,,,,
142,UP2022AC115,,,,,,,
143,UP2022AC116,Father,Ashish Yadav,Contested MLA Election (Samajwadi Party),2017,Shekhupur,Budaun,Uttar Pradesh
144,UP2022AC117,,,,,,,
145,UP2022AC118,Brother,Wafa Ur Rehman,Political Candidate,Unknown,Unknown,Unknown,Uttar Pradesh
146,UP2022AC119,,,,,,,
147,UP2022AC120,,,,,,,
148,UP2022AC121,,,,,,,
149,UP2022AC122,,,,,,,
150,UP2022AC123,,,,,,,
151,UP2022AC124,,,,,,,
152,UP2022AC125,,,,,,,
153,UP2022AC126,,,,,,,
154,UP2022AC127,,,,,,,
155,UP2022AC128,,,,,,,
156,UP2022AC129,,,,,,,
157,UP2022AC130,Father,Agys Ramsaran Verma,"MLA, Uttar Pradesh Legislative Assembly (Bisalpur), four terms","Unknown (four terms, exact years not listed in current sources)",Bisalpur,Pilibhit,Uttar Pradesh
158,UP2022AC132,,,,,,,
159,UP2022AC133,Brother,Ramendra Singh Kushwaha,"Independent Candidate, Contested Tilhar Assembly Election 2022",2022 (contested),Tilhar,Shahjahanpur,Uttar Pradesh
160,UP2022AC134,,,,,,,
161,UP2022AC135,,,,,,,
162,UP2022AC136,Son,Arvind Kumar Singh,"Member, Uttar Pradesh Legislative Assembly",2024–present,Dadraul,Shahjahanpur,Uttar Pradesh
163,UP2022AC137,,,,,,,
164,UP2022AC138,Father,Patel Ram Kumar Verma,Member of Uttar Pradesh Legislative Assembly (MLA),2017-2018,Nighasan,Kheri,Uttar Pradesh
165,UP2022AC139,Son,Aman Giri,Member of Legislative Assembly (MLA),2022-Present,Gola Gokrannath,Kheri,Uttar Pradesh
166,UP2022AC140,,,,,,,
167,UP2022AC141,,,,,,,
168,UP2022AC143,,,,,,,
169,UP2022AC144,,,,,,,
170,UP2022AC145,,,,,,,
171,UP2022AC146,,,,,,,
172,UP2022AC147,Father,Ram Lal Rahi,Union Minister of State for Home Affairs; Member of Parliament (Lok Sabha),"1977-1984, 1989-1996 (MP); 1991-1996 (Minister)",Mishrikh (Lok Sabha),Sitapur,Uttar Pradesh
173,UP2022AC148,,,,,,,
174,UP2022AC149,,,,,,,
175,UP2022AC150,,,,,,,
176,UP2022AC151,,,,,,,
177,UP2022AC152,,,,,,,
178,UP2022AC153,,,,,,,
179,UP2022AC154,,,,,,,
180,UP2022AC155,Husband,Upendra Tiwari,"MLA, Uttar Pradesh Legislative Assembly (Bilgram constituency)",2007,Bilgram,Hardoi,Uttar Pradesh
181,UP2022AC156,Father,Naresh Chandra Agarwal,"MLA (seven terms), Rajya Sabha MP, Cabinet Minister in Uttar Pradesh","1977-2012 (MLA), 2012-2018 (Rajya Sabha MP), Cabinet Minister in various state governments",Hardoi (MLA),Hardoi,Uttar Pradesh
182,UP2022AC157,,,,,,,
183,UP2022AC158,,,,,,,
184,UP2022AC159,,,,,,,
185,UP2022AC160,Nephew,Prabhash Kumar,"MLA, Uttar Pradesh Legislative Assembly (Sandi)","2017-2022, 2022-2027",Sandi,Hardoi,Uttar Pradesh
186,UP2022AC160,Cousin,Ashok Rawat,"MP, Lok Sabha (Misrikh)","2004-2009, 2009-2014, 2019-2024",Misrikh,Hardoi,Uttar Pradesh
187,UP2022AC161,,,,,,,
188,UP2022AC162,,,,,,,
189,UP2022AC163,,,,,,,
190,UP2022AC164,,,,,,,
191,UP2022AC165,,,,,,,
192,UP2022AC166,,,,,,,
193,UP2022AC168,Spouse,Kaushal Kishore,"Member of Parliament (Lok Sabha), Union Minister of State for Ministry of Housing and Urban Affairs","2014-present (MP), 2021-present (MoS)",Mohanlalganj,Lucknow,Uttar Pradesh
194,UP2022AC168,Brother-in-law,Amresh Kumar,Member of Legislative Assembly,2022-present,Mohanlalganj,Lucknow,Uttar Pradesh
195,UP2022AC169,,,,,,,
196,UP2022AC170,Spouse,Laxmi Singh,"Current IPS officer and Police Commissioner, Noida; not elected but holds high public office",2022-present,Noida (Police Commissioner jurisdiction),Gautam Buddha Nagar,Uttar Pradesh
197,UP2022AC170,Father,Ran Bahadur Singh,"Retired Deputy Inspector General (DIG), Uttar Pradesh Police; not elected but held high-ranking government office",Unknown,Unknown,Unknown,Uttar Pradesh
198,UP2022AC170,Brother-in-law,Rajeev Krishna,"Former DGP, Uttar Pradesh Police; not elected but held highest police post in UP",Unknown,Unknown,Unknown,Uttar Pradesh
199,UP2022AC171,,,,,,,
200,UP2022AC172,Father,Late D.P. Bora,Member of Uttar Pradesh Legislative Assembly (MLA),"1969, 1977",Lucknow West,Lucknow,Uttar Pradesh
201,UP2022AC173,Father,Lalji Tandon,"Governor of Madhya Pradesh, Governor of Bihar, Member of Parliament, Minister (various portfolios in Uttar Pradesh), Member of Uttar Pradesh Legislative Council and Legislative Assembly",1962-2020 (active in multiple roles),"Lucknow, others (varied by office)",Lucknow,Uttar Pradesh
202,UP2022AC174,,,,,,,
203,UP2022AC175,Spouse,Namrata Pathak,"Vice Chairperson, Uttar Pradesh State Women's Commission",During Mayawati government (2007–2012),Not applicable,Not applicable,Uttar Pradesh
204,UP2022AC176,,,,,,,
205,UP2022AC177,,,,,,,
206,UP2022AC178,,,,,,,
207,UP2022AC179,,,,,,,
208,UP2022AC180,Father,Akhilesh Kumar Singh,"Member of the Uttar Pradesh Legislative Assembly (MLA), represented Raebareli Sadar seat five times (as independent, Congress, and Peace Party)",1993-2017,Rae Bareli Sadar,Rae Bareli,Uttar Pradesh
209,UP2022AC180,Husband (ex-husband),Angad Singh Saini,"Member of the Legislative Assembly, Punjab (Nawanshahr)",2017-2022,Nawanshahr,Shaheed Bhagat Singh Nagar,Punjab
210,UP2022AC181,Father,Dal Bahadur Kori,"MLA (Member of Legislative Assembly), Bharatiya Janata Party",2017-2021,Salon,Rae Bareli,Uttar Pradesh
211,UP2022AC182,,,,,,,
212,UP2022AC183,,,,,,,
213,UP2022AC184,,,,,,,
214,UP2022AC185,,,,,,,
215,UP2022AC186,Spouse,Gayatri Prasad Prajapati,"Former Cabinet Minister, Uttar Pradesh Government; MLA, Amethi; Minister of Mining Department, Transport Department, and other portfolios","2012-2017 (Minister), 2012-2017 (MLA)",Amethi,Sultanpur,Uttar Pradesh
216,UP2022AC187,,,,,,,
217,UP2022AC188,Father,Kedarnath Singh,Member of Parliament (MP) and Congress Minister,"Unknown (multiple terms, prior to early 2000s)",Unknown,Sultanpur,Uttar Pradesh
218,UP2022AC188,Brother,Arvind Singh,"Contested political office, involved in local party affairs (BJP)",Unknown,Unknown,Sultanpur,Uttar Pradesh
219,UP2022AC189,,,,,,,
220,UP2022AC190,,,,,,,
221,UP2022AC191,,,,,,,
222,UP2022AC192,,,,,,,
223,UP2022AC193,,,,,,,
224,UP2022AC194,Father,Brahm Dutt Dwivedi,"MLA, Cabinet Minister, Uttar Pradesh Government",1980s–1997,Farrukhabad,Farrukhabad,Uttar Pradesh
225,UP2022AC195,,,,,,,
226,UP2022AC196,Father,Ram Prakash Tripathi,"MP (Lok Sabha), MLA (4 times), General Secretary and Vice-President of Bharatiya Janata Party (Uttar Pradesh state unit)","Various years (MLA - 4 terms, MP term dates not precisely available)",Unknown,Unknown,Uttar Pradesh
227,UP2022AC197,,,,,,,
228,UP2022AC198,Father,Shriram Arun,"Contested and held the post of Director-General of Police, UP (Senior Civil Service, not elected office, but considered a top-level administrative post which sometimes qualifies under politics-in-public-service including for path to election/party involvement. However, there is no record of his contesting or holding a legislative or electoral political office.)",1997-2000 (as DGP UP),None,State-wide post,Uttar Pradesh
229,UP2022AC198,Sister,Rashmi Arun Shami,"IAS officer, Madhya Pradesh cadre (not an elected political office; no evidence of contesting election or legislative position; included for transparency)","1994-batch IAS, various state-level posts",None,Various,Madhya Pradesh
230,UP2022AC199,Brother,Mulayam Singh Yadav,"Former Chief Minister of Uttar Pradesh, Member of Parliament (Lok Sabha)",Various terms: 1980s–2022,"Mainpuri, Azamgarh, Sambhal, others","Mainpuri, Azamgarh, Sambhal",Uttar Pradesh
231,UP2022AC199,Cousin,Ram Gopal Yadav,"Member of Parliament (Rajya Sabha), Former Member of Parliament (Lok Sabha)",Rajya Sabha: 1992–present (various terms),Rajya Sabha Uttar Pradesh,N/A,Uttar Pradesh
232,UP2022AC199,Nephew,Akhilesh Yadav,"Former Chief Minister of Uttar Pradesh, Member of Parliament (Lok Sabha), MLA","Lok Sabha: 2000–2012, MLA: 2012–present, CM: 2012–2017","Kannauj (Lok Sabha), Karhal (Assembly)","Kannauj, Mainpuri",Uttar Pradesh
233,UP2022AC199,Nephew,Dharmendra Yadav,Member of Parliament (Lok Sabha),2004–2019,Badaun,Budaun,Uttar Pradesh
234,UP2022AC199,Nephew,Akshay Yadav,Member of Parliament (Lok Sabha),2014–2019,Firozabad,Firozabad,Uttar Pradesh
235,UP2022AC199,Son,Aditya Yadav,"Member, Uttar Pradesh Legislative Council; Contested Lok Sabha 2024","2016–present (UPLC), 2024 Candidate","Elected to Council, Candidate in Budaun",Budaun,Uttar Pradesh
236,UP2022AC199,Grand-nephew,Tej Pratap Singh Yadav,Member of Parliament (Lok Sabha),2014–2019,Mainpuri,Mainpuri,Uttar Pradesh
237,UP2022AC199,Daughter-in-law,Dimple Yadav,Member of Parliament (Lok Sabha),"2012–2019, 2022–present","Kannauj, Mainpuri","Kannauj, Mainpuri",Uttar Pradesh
238,UP2022AC200,,,,,,,
239,UP2022AC201,,,,,,,
240,UP2022AC202,,,,,,,
241,UP2022AC203,,,,,,,
242,UP2022AC204,,,,,,,
243,UP2022AC205,,,,,,,
244,UP2022AC206,Husband,Anil Shukla Varsi,Former Member of Parliament (MP),Unknown,Unknown,Unknown,Uttar Pradesh
245,UP2022AC207,Father,Mathura Prasad Pal,Member of Uttar Pradesh Legislative Assembly (MLA) from Sikandra,2017-2017,Sikandra,Kanpur Dehat,Uttar Pradesh
246,UP2022AC208,,,,,,,
247,UP2022AC209,,,,,,,
248,UP2022AC210,,,,,,,
249,UP2022AC211,Mother,Prem Lata Katiyar,"Former Cabinet Minister, Five-time MLA",1991–2007,Kalyanpur,Kanpur Nagar,Uttar Pradesh
250,UP2022AC212,,,,,,,
251,UP2022AC214,,,,,,,
252,UP2022AC215,,,,,,,
253,UP2022AC216,,,,,,,
254,UP2022AC217,,,,,,,
255,UP2022AC218,,,,,,,
256,UP2022AC219,,,,,,,
257,UP2022AC220,,,,,,,
258,UP2022AC221,,,,,,,
259,UP2022AC222,,,,,,,
260,UP2022AC223,,,,,,,
261,UP2022AC224,,,,,,,
262,UP2022AC225,,,,,,,
263,UP2022AC226,,,,,,,
264,UP2022AC227,,,,,,,
265,UP2022AC228,,,,,,,
266,UP2022AC229,,,,,,,
267,UP2022AC230,,,,,,,
268,UP2022AC231,Father,Ganga Charan Rajput,Former Member of Parliament (Lok Sabha and Rajya Sabha),"Lok Sabha (multiple terms, details in the 1980s and 1990s), Rajya Sabha (details not specified)",Hamirpur (Lok Sabha) and Rajya Sabha (Uttar Pradesh),Hamirpur,Uttar Pradesh
269,UP2022AC232,,,,,,,
270,UP2022AC233,,,,,,,
271,UP2022AC234,,,,,,,
272,UP2022AC235,Spouse,Sarita Dwivedi,District Panchayat Chairperson (Zila Panchayat Adhyaksh),Prior to 2022,Banda,Banda,Uttar Pradesh
273,UP2022AC236,,,,,,,
274,UP2022AC237,,,,,,,
275,UP2022AC238,,,,,,,
276,UP2022AC239,,,,,,,
277,UP2022AC240,,,,,,,
278,UP2022AC241,,,,,,,
279,UP2022AC242,,,,,,,
280,UP2022AC243,,,,,,,
281,UP2022AC244,Father,Pramod Tiwari,"Member of Legislative Assembly (MLA), Uttar Pradesh (Rampur Khas) for nine consecutive terms and Member of Rajya Sabha",MLA: 1980–2014; Rajya Sabha: 2014–present,"Rampur Khas (MLA); Rajya Sabha (Upper House, Parliament)",Pratapgarh,Uttar Pradesh
282,UP2022AC245,Father,Ram Nath Saroj,Member of Legislative Assembly (MLA) for Bihar constituency of Pratapgarh,1996-2002,Bihar,Pratapgarh,Uttar Pradesh
283,UP2022AC247,,,,,,,
