FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
14,PB2022AC10,Nephew,Deepinder Singh Randhawa,Member of Shiromani Akali Dal (joined after 2017),From 2017,Unknown,Unknown,Punjab
15,PB2022AC11,,,,,,,
16,PB2022AC12,,,,,,,
17,PB2022AC14,,,,,,,
18,PB2022AC15,,,,,,,
19,PB2022AC16,,,,,,,
20,PB2022AC17,,,,,,,
21,PB2022AC18,,,,,,,
22,PB2022AC19,,,,,,,
23,PB2022AC20,,,,,,,
24,PB2022AC21,,,,,,,
25,PB2022AC22,,,,,,,
26,PB2022AC23,,,,,,,
27,PB2022AC24,,,,,,,
28,PB2022AC25,,,,,,,
29,PB2022AC27,Son,Rana Inder Partap Singh,"MLA, Punjab Legislative Assembly",2022-present,Sultanpur Lodhi,Kapurthala,Punjab
30,PB2022AC27,Nephew,Hardeep Rana,Contested Jalandhar by-elections (joined Aam Aadmi Party),2023 (contestant),Jalandhar,Jalandhar,Punjab
31,PB2022AC28,Father,Rana Gurjeet Singh,"MLA (Kapurthala), Former Minister, Former MP (Jalandhar)",MLA: Multiple terms (latest 2022-present); Minister: previous Congress governments; MP: 2004-2009,"Kapurthala (MLA), Jalandhar (MP)","Kapurthala (MLA), Jalandhar (MP)",Punjab
32,PB2022AC29,,,,,,,
33,PB2022AC30,Father,Santokh Singh Chaudhary,"Member of Parliament, Lok Sabha (Jalandhar); Former Cabinet Minister, Punjab",MP: 2009–2023; Minister: 2002–2007,Jalandhar,Jalandhar,Punjab
34,PB2022AC30,Mother,Karamjit Kaur Chaudhary,Contested Jalandhar Lok Sabha by-election (2023) as Congress candidate; Joined BJP in 2024,2023 (Contested Lok Sabha byelection),Jalandhar,Jalandhar,Punjab
35,PB2022AC30,Grandfather,Master Gurbanta Singh,"Six-time MLA; Minister for Agriculture and Education, Punjab; Parliamentary Secretary",1937–1977 (Multiple terms); Ministerial posts throughout career,Multiple (historic Doaba seats),Jalandhar/Doaba Region,Punjab
36,PB2022AC30,Uncle,Chaudhary Jagjit Singh,"Cabinet Minister, Punjab; MLA",Minister: 1992–1997; MLA: Multiple terms,Unknown,Jalandhar,Punjab
37,PB2022AC30,Cousin,Chaudhary Surinder Singh,"MLA, Kartarpur (Punjab)",Unknown,Kartarpur,Jalandhar,Punjab
38,PB2022AC31,,,,,,,
39,PB2022AC32,Paternal Uncle,Darbara Singh,"Speaker of Punjab Vidhan Sabha, Governor of Rajasthan","Speaker: 1980-1985, Governor: 1990-1991",Rahon (for MLA),Nawanshahr,Punjab
40,PB2022AC33,,,,,,,
41,PB2022AC34,,,,,,,
42,PB2022AC35,Son,Rajan Arora,"Booked under the Prevention of Corruption Act, named as accused in a corruption case linked to MLA Raman Arora; no evidence found of contesting or holding elected office",N/A,N/A,Jalandhar,Punjab
43,PB2022AC35,Daughter's Father-in-law / In-law,Raju Madaan,"Booked under the Prevention of Corruption Act, named as accused in a corruption case linked to MLA Raman Arora; no evidence found of contesting or holding elected office",N/A,N/A,Jalandhar,Punjab
44,PB2022AC36,Father,Avtar Henry,"Member of the Punjab Legislative Assembly, Ex-Cabinet Minister","Multiple terms (notably 2002-2007, but also earlier/later terms)",Jalandhar North,Jalandhar,Punjab
45,PB2022AC37,Sister-in-law,Parminder Kaur Pannu,"Akali Dal councillor and president, SAD women’s wing (Jalandhar Urban)",at least 2016,Unknown,Jalandhar,Punjab
46,PB2022AC37,Father-in-law,Darbara Singh,"Former Congress leader, contested as Akali Dal candidate for Jalandhar parliamentary seat",Unknown,Jalandhar (parliamentary seat),Jalandhar,Punjab
47,PB2022AC39,,,,,,,
48,PB2022AC40,,,,,,,
49,PB2022AC41,,,,,,,
50,PB2022AC42,,,,,,,
51,PB2022AC43,,,,,,,
52,PB2022AC44,Son,Dr. Ishank Kumar,"MLA, Punjab Legislative Assembly (Chabbewal)",2024–present,Chabbewal,Hoshiarpur,Punjab
53,PB2022AC45,,,,,,,
54,PB2022AC46,Father,Chaudhary Ram Kishan,Contested Nawanshahr Assembly seat (BSP candidate),"Contested in 2002, not elected",Nawanshahr,Shahid Bhagat Singh Nagar,Punjab
55,PB2022AC47,,,,,,,
56,PB2022AC48,Father-in-law,Ram Krishan Kataria,MLA,Unknown (Twice elected before 2022),Balachaur,Shahid Bhagat Singh Nagar,Punjab
57,PB2022AC48,Father,Unknown (First name not mentioned),Sarpanch,Over two decades (exact years not specified),Unknown (Village not specified),Shahid Bhagat Singh Nagar,Punjab
58,PB2022AC49,,,,,,,
59,PB2022AC50,,,,,,,
60,PB2022AC51,,,,,,,
61,PB2022AC52,,,,,,,
62,PB2022AC53,,,,,,,
63,PB2022AC54,,,,,,,
64,PB2022AC57,,,,,,,
65,PB2022AC58,,,,,,,
66,PB2022AC59,,,,,,,
67,PB2022AC60,Spouse,Balwinder Kaur Grewal,"Municipal Councillor, Ward No. 11, Ludhiana",2018,"Ward 11, Ludhiana Municipal Corporation",Ludhiana,Punjab
68,PB2022AC61,,,,,,,
69,PB2022AC62,,,,,,,
70,PB2022AC63,Brother,Satpal Parashar,Former MLA,Unknown,Unknown,Unknown,Punjab
71,PB2022AC63,Cousin,Sushil Parashar,Congress Sewa Dal leader,Unknown,Unknown,Ludhiana,Punjab
72,PB2022AC65,,,,,,,
73,PB2022AC66,,,,,,,
74,PB2022AC67,,,,,,,
75,PB2022AC68,Father,Gurcharanjit Singh,Sarpanch (village head) of Ayali Khurd for 15 years,"Unknown (served 15 years prior to Manpreet's political career, around mid-1980s to early 2000s as per timelines)",Ayali Khurd,Ludhiana,Punjab
76,PB2022AC68,Brother,Harvir Singh,Sarpanch of Ayali Khurd,"Unknown (after Gurcharanjit Singh, years not publicly stated)",Ayali Khurd,Ludhiana,Punjab
77,PB2022AC69,,,,,,,
78,PB2022AC70,,,,,,,
79,PB2022AC71,,,,,,,
80,PB2022AC72,,,,,,,
81,PB2022AC73,,,,,,,
82,PB2022AC74,Father,Kuldeep Singh Dhos,Member of Shiromani Gurdwara Parbandhak Committee (SGPC); Assembly election candidate (PPP) 2012,SGPC: Unknown; Assembly Candidate: 2012,Unknown,Unknown,Punjab
83,PB2022AC75,,,,,,,
84,PB2022AC76,,,,,,,
85,PB2022AC77,,,,,,,
86,PB2022AC78,,,,,,,
87,PB2022AC79,Father,Surinder Kamboj,Contested Jalalabad Assembly seat (twice); Chairman Punjab Agricultural Development Bank; BSP candidate for Ferozepur Lok Sabha seat (2019),"Unknown (Assembly contests prior to 2022, Bank Chairmanship period unknown, BSP nomination in 2019)",Jalalabad (Assembly); Ferozepur (Lok Sabha),"Firozpur (Assembly), Ferozepur (Lok Sabha)",Punjab
88,PB2022AC80,,,,,,,
89,PB2022AC81,Grandfather,Balram Jakhar,Speaker of Lok Sabha; Union Agriculture Minister; Governor of Madhya Pradesh and Gujarat; MLA (Punjab); MP (Lok Sabha - Punjab and Rajasthan),1972-2009,"Abohar (Punjab), Ferozpur (Punjab), Sikar (Rajasthan), Bikaner (Rajasthan)","Fazilka, Firozpur, Sikar, Bikaner","Punjab, Rajasthan"
90,PB2022AC81,Uncle,Sunil Jakhar,"President of Bharatiya Janata Party, Punjab; Ex-President Punjab Pradesh Congress Committee; MP (Lok Sabha); MLA (Punjab); Leader of Opposition, Punjab Assembly",2002-Present,Abohar; Gurdaspur,"Fazilka, Gurdaspur",Punjab
91,PB2022AC81,Uncle,Sajjan Jakhar,MLA (Punjab); Agriculture Minister in Punjab (Beant Singh Government),"1980-1997 (MLA), 1992 (Agriculture Minister)",Abohar,Fazilka,Punjab
92,PB2022AC81,Cousin,Ajay Vir Jakhar,"Chairman, Bharat Krishak Samaj; Chairman, Punjab State Farmers' Commission",Current/Recent,N/A,N/A,Punjab
93,PB2022AC82,Father,Gurcharan Singh Musafir,"MLA (Member of Legislative Assembly) Punjab; Cabinet Minister (Punjab); President, Punjab Pradesh Congress Committee (PPCC)","Multiple terms: MLA for Balluana and Jalalabad (years: 1992–97, 1997–2002, 2002–2007, 2007–2012); PPCC President (2003–2005); Cabinet Minister (1992–97, 2002–07)","Balluana, Jalalabad","Firozpur (Balluana), Firozpur (Jalalabad)",Punjab
94,PB2022AC83,Father,Jagdev Singh Khuddian,"Member of Parliament, Lok Sabha (Faridkot)",1989,Faridkot,Faridkot,Punjab
95,PB2022AC84,Spouse,Amrita Warring,Candidate (INC) for Gidderbaha Assembly bypoll; Congress leader,2024 (candidate),Gidderbaha,Muktsar,Punjab
96,PB2022AC85,Father,Sadhu Singh,Member of Parliament (Lok Sabha),2014-2019,Faridkot,Faridkot,Punjab
97,PB2022AC86,,,,,,,
98,PB2022AC87,,,,,,,
99,PB2022AC88,Great-Uncle,Giani Zail Singh,"President of India (1982-1987), Chief Minister of Punjab (1972-1977), Union Minister, Member of Parliament, and various other political offices",1972-1987 and earlier,"Multiple (Lok Sabha - Hoshiarpur, Sangrur; Punjab Legislature - Moga, and others)","Multiple (Hoshiarpur, Sangrur, Faridkot etc.)",Punjab
100,PB2022AC89,Father,Sukhmander Singh,"Circle incharge, Aam Aadmi Party (not an elected office, but political position); Social activist",Unknown,Kotkapura/AAP local organization,Faridkot,Punjab
101,PB2022AC91,,,,,,,
102,PB2022AC92,,,,,,,
103,PB2022AC93,,,,,,,
104,PB2022AC94,Spouse,Sukhraj Singh,AAP Youth Wing Leader for Majha region,Unknown,Unknown,Unknown,Punjab
105,PB2022AC94,Father,Darshan Singh,Village Sarpanch,Unknown,Jaga Ram Tirath Village,Bathinda,Punjab
106,PB2022AC95,,,,,,,
107,PB2022AC96,,,,,,,
108,PB2022AC98,,,,,,,
109,PB2022AC99,,,,,,,
110,PB2022AC100,,,,,,,
111,PB2022AC103,,,,,,,
112,PB2022AC104,,,,,,,
113,PB2022AC105,,,,,,,
114,PB2022AC106,Brother,Balwant Singh,Contested and held directorial roles in companies involved in politically sensitive investigations; arrested in connection with political bank fraud case,Unknown (involved at least from 2011-2024),Unknown,Unknown,Punjab
115,PB2022AC106,Spouse,Dr Parminder Kaur Gajjanmajra,"Actively campaigned for AAP, took frontline political roles during husband’s custody; known as an educationist and party campaigner",2023-2024 (not elected but politically active),Amargarh (campaign activities),Sangrur (campaign activities),Punjab
116,PB2022AC107,,,,,,,
117,PB2022AC108,,,,,,,
118,PB2022AC109,,,,,,,
119,PB2022AC110,,,,,,,
120,PB2022AC111,,,,,,,
121,PB2022AC113,,,,,,,
122,PB2022AC115,Father,Surjit Singh Kohli,"Senior Vice-President, Shiromani Akali Dal (SAD); Council President, Patiala; Cabinet Minister (Punjab, historical); resigned from Punjab Cabinet","Council President (Patiala: year unknown), Senior VP (SAD: 1997, 2021), Cabinet Minister (year unknown, pre-2022)",Unknown,Patiala,Punjab
123,PB2022AC115,Grandfather,Sardara Singh Kohli,"MLA, Shiromani Akali Dal (SAD); Cabinet Minister (Punjab, historical)","MLA, Minister (year unknown, pre-1997)",Unknown,Patiala,Punjab
