FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
43,OR2024AC43,Father,Hrudananda Mallick,Member of Odisha Legislative Assembly,Unknown,Bhadrak,Bhadrak,Odisha
44,OR2024AC43,Brother,Manas Ranjan Mallick,Member of Odisha Legislative Assembly,Unknown,Bhadrak,Bhadrak,Odisha
45,OR2024AC44,,,,,,,
46,OR2024AC45,,,,,,,
47,OR2024AC46,Father,Bishnu Charan Sethi,"MLA, Dhamanagar; BJP leader",2019-2022 (until death),Dhamanagar,Bhadrak,Odisha
48,OR2024AC47,,,,,,,
49,OR2024AC48,,,,,,,
50,OR2024AC49,,,,,,,
51,OR2024AC50,,,,,,,
52,OR2024AC52,,,,,,,
53,OR2024AC53,,,,,,,
54,OR2024AC54,,,,,,,
55,OR2024AC55,,,,,,,
56,OR2024AC56,,,,,,,
57,OR2024AC57,,,,,,,
58,OR2024AC58,,,,,,,
59,OR2024AC59,,,,,,,
60,OR2024AC60,,,,,,,
61,OR2024AC61,,,,,,,
62,OR2024AC62,,,,,,,
63,OR2024AC63,,,,,,,
64,OR2024AC64,,,,,,,
65,OR2024AC65,,,,,,,
66,OR2024AC66,,,,,,,
67,OR2024AC67,Father,Raj Raj Singh Deo,Member of Parliament (Lok Sabha),"1967–1971, 1971–1977",Bolangir,Balangir,Odisha
68,OR2024AC67,Grandfather,Rajendra Narayan Singh Deo,"Chief Minister of Odisha, Member of Parliament (Lok Sabha)","Chief Minister: 1967–1971; MP: 1951–1957, 1957–1962","Patnagarh (Assembly for CM), Bolangir (Lok Sabha)",Balangir,Odisha
69,OR2024AC67,Spouse,Sangeeta Kumari Singh Deo,Member of Parliament (Lok Sabha),"1999–2009, 2014–2019, 2019–2024",Bolangir,Balangir,Odisha
70,OR2024AC67,Cousin,Kalikesh Narayan Singh Deo,"Member of Parliament (Lok Sabha), Member of Odisha Legislative Assembly",MP: 2009–2019; MLA: 2004–2009,"Bolangir (Lok Sabha), Saintala (Assembly)",Balangir,Odisha
71,OR2024AC68,Father,Ananga Udaya Singh Deo,"Former MLA (Bolangir, multiple terms); former Cabinet Minister, Odisha Government",1974–2019 (approx.),Bolangir,Balangir,Odisha
72,OR2024AC68,Grandfather,Rajendra Narayan Singh Deo,Chief Minister of Odisha; former MP and MLA,1951–1971 (CM: 1967–1971),Bolangir,Balangir,Odisha
73,OR2024AC68,Brother,Arkesh Singh Deo,Contested as BJD candidate for assembly,2019,Balangir (for BJD nomination),Balangir,Odisha
74,OR2024AC68,Paternal Cousin,Kanak Vardhan Singh Deo,"Deputy CM of Odisha, senior BJP leader; former MLA, Patnagarh",1995–present,Patnagarh,Balangir,Odisha
75,OR2024AC68,Paternal Cousin-in-law (Spouse of Kanak Vardhan Singh Deo),Sangeeta Kumari Singh Deo,"Member of Parliament (Lok Sabha), Bolangir",1998–present (multiple terms),Bolangir,Balangir,Odisha
76,OR2024AC69,,,,,,,
77,OR2024AC70,,,,,,,
78,OR2024AC71,Son,Jay Dholakia,Contested in 2025 Nuapada Assembly bypoll; BJP Candidate,2025,Nuapada,Nuapada district,Odisha
79,OR2024AC72,,,,,,,
80,OR2024AC73,,,,,,,
81,OR2024AC74,,,,,,,
82,OR2024AC75,,,,,,,
83,OR2024AC76,Sister,Padmini Dian,Member of Odisha Legislative Assembly,2019–2024,Kotpada,Koraput,Odisha
84,OR2024AC77,,,,,,,
85,OR2024AC78,,,,,,,
86,OR2024AC79,,,,,,,
87,OR2024AC80,Father,Bhakta Charan Das,"Member of Parliament (Lok Sabha), MLA (Odisha Assembly), Minister of State (Railways), Deputy Minister (Youth Affairs & Sports), President Odisha Pradesh Congress Committee","1985-1990 (MLA, Bhawanipatna); 1989-1991, 1996-1998, 2009-2014 (MP, Kalahandi); 2024 (Contested, Narla); 2025-present (OPCC President)","Bhawanipatna (MLA), Kalahandi (MP), Narla (Assembly Contested)",Kalahandi,Odisha
88,OR2024AC81,,,,,,,
89,OR2024AC82,,,,,,,
90,OR2024AC83,,,,,,,
91,OR2024AC84,,,,,,,
92,OR2024AC85,,,,,,,
93,OR2024AC86,,,,,,,
94,OR2024AC87,,,,,,,
95,OR2024AC88,Father,Pravat Tripathy,"MLA, Senior Leader, Biju Janata Dal",Multiple terms before 2019,Banki,Cuttack,Odisha
96,OR2024AC89,,,,,,,
97,OR2024AC90,Father,Mohammed Moquim,Member of Odisha Legislative Assembly,2019-2024,Barabati-Cuttack,Cuttack,Odisha
98,OR2024AC91,Father,Pravat Ranjan Biswal,Member of Odisha Legislative Assembly (MLA),2009-2019,Choudwar-Cuttack,Cuttack,Odisha
99,OR2024AC92,,,,,,,
100,OR2024AC93,,,,,,,
101,OR2024AC94,Father,Dharmananda Behera,"Member of Odisha Legislative Assembly (MLA), Choudwar-Cuttack constituency",1995–2000,Choudwar-Cuttack,Cuttack,Odisha
102,OR2024AC95,Father,Brajabandhu Padhan,"Sarpanch, Podamarai Grama Panchayat",Multiple Terms (exact years unknown),Podamarai Grama Panchayat,Cuttack,Odisha
103,OR2024AC96,Father,Bijoy Mohapatra,"Member of Odisha Legislative Assembly; Minister in Odisha state cabinet; Founding Member of Biju Janata Dal, Founder of Odisha Gana Parishad, State President of NCP (Odisha), BJP National Executive Member",1980-2000 (MLA Patkura); Minister 1990-1995; Held multiple party roles from 1997 to present; Contested multiple elections until 2019,Patkura (MLA); Later contested Mahakalapada,Kendrapara,Odisha
104,OR2024AC97,,,,,,,
105,OR2024AC99,,,,,,,
106,OR2024AC100,,,,,,,
107,OR2024AC101,,,,,,,
108,OR2024AC102,,,,,,,
109,OR2024AC103,,,,,,,
110,OR2024AC104,,,,,,,
111,OR2024AC105,,,,,,,
112,OR2024AC106,,,,,,,
113,OR2024AC107,Father,Maheswar Mohanty,"Former Speaker, Minister, and MLA (five terms)",1995-2019 (multiple terms),Puri,Puri district,Odisha
114,OR2024AC108,Father,Lalatendu Bidyadhar Mohapatra,"MLA, Odisha Legislative Assembly (Brahmagiri)",1995-2009,Brahmagiri,Puri,Odisha
115,OR2024AC108,Uncle,Lalitendu Bidyadhar Mohapatra,"MLA, Odisha Legislative Assembly (Brahmagiri)",2019-2024,Brahmagiri,Puri,Odisha
116,OR2024AC109,,,,,,,
117,OR2024AC110,,,,,,,
118,OR2024AC111,,,,,,,
119,OR2024AC112,,,,,,,
120,OR2024AC113,,,,,,,
121,OR2024AC114,,,,,,,
122,OR2024AC115,,,,,,,
123,OR2024AC116,,,,,,,
124,OR2024AC117,,,,,,,
125,OR2024AC118,Father,Biswabhusan Harichandan,"Governor of Chhattisgarh; Former Minister and MLA (Odisha); Senior Leader, BJP","Governor (2019-2023), MLA (1977, 1990), Minister (various terms)",Chilika (MLA); N/A (Governor),Khurda,"Odisha (MLA), Chhattisgarh (Governor)"
126,OR2024AC118,Uncle,Bibhuti Bhusan Harichandan,"MLA, Odisha Assembly","2000-2009, 2014-2019",Chilika,Khurda,Odisha
127,OR2024AC119,,,,,,,
128,OR2024AC120,Father,Basanta Kumar Swain,"Block Chairman, District Councilor",Unknown,Unknown,Nayagarh,Odisha
129,OR2024AC121,,,,,,,
130,OR2024AC122,,,,,,,
131,OR2024AC123,,,,,,,
132,OR2024AC124,,,,,,,
133,OR2024AC125,,,,,,,
134,OR2024AC126,,,,,,,
135,OR2024AC127,,,,,,,
136,OR2024AC128,,,,,,,
137,OR2024AC129,,,,,,,
138,OR2024AC130,,,,,,,
139,OR2024AC131,Father,Biju Patnaik,Chief Minister of Odisha,"1961–1963, 1990–1995",Cuttack (various),Cuttack,Odisha
140,OR2024AC132,,,,,,,
141,OR2024AC133,,,,,,,
142,OR2024AC134,,,,,,,
143,OR2024AC135,Father,Chintamani Dyan Samantara,"MLA (Member of Odisha Legislative Assembly), Independent (1980, 1995), Congress (1985)","1980, 1985, 1995",Chikiti,Ganjam,Odisha
144,OR2024AC135,Brother,Ravindanath Dyan Samantaray,"Congress Candidate (contested Chikiti Assembly, 2024)","2024 (contested, not elected as of current records)",Chikiti,Ganjam,Odisha
145,OR2024AC137,,,,,,,
146,OR2024AC139,,,,,,,
147,OR2024AC141,,,,,,,
148,OR2024AC143,Spouse,Meenakshi (Minakshi) Bahinipati,"President, Odisha Pradesh Mahila Congress (women's wing of Indian National Congress)","Multiple terms, including from 2023–2025 and reappointed in 2025",State Level,State Level,Odisha
149,OR2024AC144,,,,,,,
150,OR2024AC146,,,,,,,
151,OR2024AC147,,,,,,,
