FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
19,HP2022AC19,Uncle,Kunj Behari Lal Butail,"Former MLA, Former Himachal Pradesh Congress Committee President","1960s–1970s (active years, exact MLA years unlisted in public domain sources)",Palampur,Kangra,Himachal Pradesh
20,HP2022AC19,Grandfather,Lala Kanhiya Lal Butail,"Freedom fighter, First representative of Palampur after India's independence",Post-1947 (exact years in office not specified in publicly available records),Palampur,Kangra,Himachal Pradesh
21,HP2022AC20,,,,,,,
22,HP2022AC21,Father,Late Sh. Nihal Chand,"MLA, Himachal Pradesh Legislative Assembly","1990-1998, 2003-2012",Lahaul & Spiti,Lahaul & Spiti,Himachal Pradesh
23,HP2022AC22,Father,Raj Krishan Gaur,"Former Minister, Himachal Pradesh; MLA, Manali; Other state ministries",Multiple terms 1972–2007,Manali,Kullu,Himachal Pradesh
24,HP2022AC23,,,,,,,
25,HP2022AC24,,,,,,,
26,HP2022AC25,,,,,,,
27,HP2022AC26,,,,,,,
28,HP2022AC27,,,,,,,
29,HP2022AC28,,,,,,,
30,HP2022AC29,,,,,,,
31,HP2022AC30,,,,,,,
32,HP2022AC32,,,,,,,
33,HP2022AC33,Father,Sukh Ram,"Union Minister of Communications and Information Technology; Member of Parliament, State and Union Cabinet Minister; MLA","1952-2017 (multiple terms as MLA, MP); Union Minister 1993-1996",Mandi (MLA and MP at various times),Mandi,Himachal Pradesh
34,HP2022AC33,Son,Aashray Sharma,"Lok Sabha candidate (contested 2019 general election from Mandi, INC)",Contested 2019,Mandi (Lok Sabha),Mandi,Himachal Pradesh
35,HP2022AC34,,,,,,,
36,HP2022AC35,,,,,,,
37,HP2022AC36,,,,,,,
38,HP2022AC37,,,,,,,
39,HP2022AC38,,,,,,,
40,HP2022AC39,,,,,,,
41,HP2022AC40,,,,,,,
42,HP2022AC41,,,,,,,
43,HP2022AC42,Father,Rakesh Sharma,"Former Chief Secretary of Uttarakhand (bureaucratic but not directly elected political office), involved in electoral affairs in Himachal Pradesh",Unknown,"Not applicable (bureaucratic career, not elected MLA/MP)",Unknown,Uttarakhand
44,HP2022AC43,Father,Omkar Chand Sharma,"Contested Haroli Assembly elections (Indian National Congress, not elected)",Unknown,Haroli,Una,Himachal Pradesh
45,HP2022AC44,,,,,,,
46,HP2022AC45,,,,,,,
47,HP2022AC46,,,,,,,
48,HP2022AC47,Uncle,Karam Dev Dharmani,"MLA, Himachal Pradesh Legislative Assembly",Prior to 2007,Ghumarwin,Bilaspur,Himachal Pradesh
49,HP2022AC48,,,,,,,
50,HP2022AC49,,,,,,,
51,HP2022AC50,,,,,,,
52,HP2022AC51,,,,,,,
53,HP2022AC52,Father,Lajja Ram,"Chief Parliamentary Secretary, Government of Himachal Pradesh; MLA",Various terms prior to 2022 (exact years not clearly specified in public domain),Unknown,Unknown,Himachal Pradesh
54,HP2022AC53,Son,Col (Retd.) Sanjay Shandil,Declared political heir of Dhani Ram Shandil; has been active in the region and is aspiring for a ticket for the next Assembly elections,Not yet elected; activity recorded as of 2025,Unknown,"Solan (inferred, based on father's seat and activities)",Himachal Pradesh
55,HP2022AC54,Father,Krishan Dutt Sultanpuri,Member of Parliament (Lok Sabha),1980-1998 (six terms),Shimla,Shimla,Himachal Pradesh
56,HP2022AC55,,,,,,,
57,HP2022AC56,,,,,,,
58,HP2022AC57,Father,Prem Singh,"MLA, Chief Parliamentary Secretary","Multiple terms (Exact years not specified, prior to Vinay Kumar's entry in 2012)",Renukaji (sometimes referred to as Sri Renukaji or Renukai),Sirmaur,Himachal Pradesh
59,HP2022AC58,,,,,,,
60,HP2022AC59,Father,Guman Singh Chauhan,"Cabinet Minister, Himachal Pradesh State Government","Unknown (Held cabinet position prior to Harshwardhan Chauhan's career, specific years not documented in public sources)",Unknown,Unknown,Himachal Pradesh
61,HP2022AC60,,,,,,,
62,HP2022AC61,,,,,,,
63,HP2022AC62,,,,,,,
64,HP2022AC63,,,,,,,
65,HP2022AC64,Father,Virbhadra Singh,"Chief Minister of Himachal Pradesh (Six terms), Member of Parliament (Lok Sabha and Rajya Sabha), Union Minister",1977-2017 (various terms),Himachal Pradesh (various Lok Sabha and Assembly seats),Himachal Pradesh (various),Himachal Pradesh
66,HP2022AC64,Mother,Pratibha Singh,"Member of Parliament, Lok Sabha","2004-2009, 2013-2014, 2021-present",Mandi,Mandi,Himachal Pradesh
67,HP2022AC65,Grandfather,Thakur Ram Lal,"Chief Minister of Himachal Pradesh, MLA","Chief Minister: 1977-1977, 1980-1982, MLA: Multiple terms (1952-1990s)",Jubbal-Kotkhai (and previous related constituencies),Shimla,Himachal Pradesh
68,HP2022AC66,,,,,,,
69,HP2022AC67,,,,,,,
70,HP2022AC68,Father,Gyan Singh Negi,"Member of Himachal Pradesh Vidhan Sabha (MLA), Chairman of Panchayat Samiti Pooh",Unknown for MLA; 1987–1992 for Chairman of Panchayat Samiti Pooh,Unknown for MLA; Panchayat Samiti Pooh,Kinnaur,Himachal Pradesh
