FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
52,CG2023AC47,,,,,,,
53,CG2023AC48,,,,,,,
54,CG2023AC49,,,,,,,
55,CG2023AC50,,,,,,,
56,CG2023AC51,,,,,,,
57,CG2023AC52,Father,Guru Baldas Saheb,"Contested BJP candidate, Arang Assembly constituency, Chhattisgarh Vidhan Sabha Elections 2013",2013,Arang,Raipur,Chhattisgarh
58,CG2023AC53,,,,,,,
59,CG2023AC54,,,,,,,
60,CG2023AC55,,,,,,,
61,CG2023AC56,,,,,,,
62,CG2023AC57,Uncle,Bhagwat Chandrakar,Former Member of Parliament (Lok Sabha),1977-1980,Mahasamund,Mahasamund,Chhattisgarh
63,CG2023AC58,,,,,,,
64,CG2023AC59,Husband,Bhaiyaram Sinha,"MLA, Sanjari Balod, Chhattisgarh Legislative Assembly",2013–2018,Sanjari Balod,Durg,Chhattisgarh
65,CG2023AC60,,,,,,,
66,CG2023AC61,,,,,,,
67,CG2023AC62,Father,Nand Kumar Baghel,"Social thinker, farmer leader, and Samajwadi Party (SP) politician; advocated social justice and anti-caste causes",Known public engagement in politics especially from 1990s onwards; specific years in elected office not confirmed,Unknown,Durg,Chhattisgarh
68,CG2023AC62,Nephew,Vijay Baghel,"Member of Parliament (Lok Sabha) from Durg constituency (BJP); former MLA, Patan (Chhattisgarh)","MP since 2019; MLA, Patan 2008–2013",Durg (Lok Sabha); Patan (Vidhan Sabha),Durg,Chhattisgarh
69,CG2023AC63,,,,,,,
70,CG2023AC64,Father,Bisram Yadav,Senior RSS Organizational Role (Not elected office),Unknown,Not Applicable,Not Applicable,Chhattisgarh
71,CG2023AC65,,,,,,,
72,CG2023AC66,,,,,,,
73,CG2023AC67,,,,,,,
74,CG2023AC68,,,,,,,
75,CG2023AC69,,,,,,,
76,CG2023AC70,,,,,,,
77,CG2023AC71,,,,,,,
78,CG2023AC72,Brother,Ajay Sharma,"District-level BJP Leader, involved in politics",Unknown,Unknown,Kabeerdham,Chhattisgarh
79,CG2023AC73,,,,,,,
80,CG2023AC74,Grandfather,Tuman Lal Baghel,"MLA, Dongargarh",1980,Dongargarh,Rajnandgaon,Chhattisgarh
81,CG2023AC74,Father,Manish Baghel,None/No evidence found of contesting or holding political office,Unknown,Unknown,Unknown,Unknown
82,CG2023AC75,Son,Abhishek Singh,"Member of Parliament, Lok Sabha",2014-2019,Rajnandgaon,Rajnandgaon,Chhattisgarh
83,CG2023AC76,,,,,,,
84,CG2023AC77,,,,,,,
85,CG2023AC78,,,,,,,
86,CG2023AC79,,,,,,,
87,CG2023AC80,Husband,Manoj Singh Mandavi,"MLA; Deputy Speaker, Chhattisgarh Assembly","MLA: 2000–2008, 2018–2022; Deputy Speaker: 2019–2022",Bhanupratappur,Uttar Bastar Kanker,Chhattisgarh
88,CG2023AC81,,,,,,,
89,CG2023AC82,,,,,,,
90,CG2023AC83,Father,Late Shri Mangalram Usendi,"Former MLA, Kondagaon",Unknown,Kondagaon,Bastar,Chhattisgarh
91,CG2023AC84,Father,Baliram Kashyap,"Member of Parliament (Lok Sabha), MLA (Madhya Pradesh, later Chhattisgarh); Major Tribal Leader",MP: 1998–2011; MLA: 1972–1992,"Bastar (Lok Sabha), Jagdalpur (Assembly)",Bastar,Chhattisgarh
92,CG2023AC84,Brother,Dinesh Kashyap,Member of Parliament (Lok Sabha),MP: 2009–2019,Bastar (Lok Sabha),Bastar,Chhattisgarh
93,CG2023AC85,,,,,,,
94,CG2023AC86,,,,,,,
95,CG2023AC87,Spouse,Unknown,Sarpanch,Unknown,Unknown,Unknown,Chhattisgarh
96,CG2023AC88,,,,,,,
97,CG2023AC89,,,,,,,
98,CG2023AC90,Son,Harish Lakhma,Contested and/or named in connection with political office/involvement related to the alleged Chhattisgarh liquor policy scam; no direct confirmation of elected office,Unknown,Unknown,Unknown,Chhattisgarh
