FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
20,AP2024AC14,Brother,Ravu Sujay Krishna Ranga Rao,"Member of Legislative Assembly, State Minister of Mines","2004–2014 (MLA, Congress/YSRCP), 2014–2019 (TDP Minister)",Bobbili,Vizianagaram,Andhra Pradesh
21,AP2024AC14,Great Grandfather,Ravu Swetha Chalapathi Ramakrishna Ranga Rao,"Chief Minister, Madras Presidency","1932–1936, 1936–1937",Vizagapatam,Unknown,Madras Presidency (pre-independence)
22,AP2024AC15,Brother,Kimidi Ganapathi Rao,"MLA, Unukuru Assembly Constituency",2004-2009,Unukuru,Srikakulam,Andhra Pradesh
23,AP2024AC15,Sister-in-law,Kimidi Mrunalini,"MLA, Rajam Assembly Constituency",2014-2019,Rajam,Vizianagaram,Andhra Pradesh
24,AP2024AC15,Nephew (Brother's Son),Kimidi Nagarjuna,"TDP Leader, Cheepurupalli Incharge; Contested for MLA (not elected)",2019-Present (party role); 2024 (contested),Cheepurupalli,Vizianagaram,Andhra Pradesh
25,AP2024AC16,Grandfather,Kondapalli Pydithalli Naidu,"Member of Parliament (Lok Sabha), Vizianagaram ZP Chairman, TDP District President","MP: 1996, 1998, Vizianagaram ZP Chairman: Unknown, TDP District President: Unknown",Bobbili (Lok Sabha),Vizianagaram,Andhra Pradesh
26,AP2024AC16,Father,Kondapalli Kondala Rao (also referred to as Babu in some sources),Mandal Parishad President,Unknown,Gantyada Mandal,Vizianagaram,Andhra Pradesh
27,AP2024AC16,Uncle,Kondapalli Appala Naidu,Member of Legislative Assembly (MLA),2014-2019,Gajapathinagaram,Vizianagaram,Andhra Pradesh
28,AP2024AC17,Husband,Venkata Nagendra Vara Prasad Lokam,None (No record of having contested or held any political office),Unknown,Unknown,Unknown,Unknown
29,AP2024AC18,Father,Pusapati Ashok Gajapathi Raju,"Union Minister, Member of Parliament, MLA, Minister in Andhra Pradesh Government, Governor of Goa",1978–2024,Vizianagaram (Lok Sabha & Assembly at various times),Vizianagaram,Andhra Pradesh
30,AP2024AC18,Paternal Grandfather,Pusapati Vijayarama Gajapathi Raju,"MLA, Minister in Andhra Pradesh Government",Dates not publicly specified,Unknown,Vizianagaram,Andhra Pradesh
31,AP2024AC18,Paternal Uncle,Pusapati Ananda Gajapathi Raju,"MP (Lok Sabha), Union Minister, MLA, Minister in Andhra Pradesh Government",1980s–2016,Vizianagaram (Lok Sabha & Assembly at various times),Vizianagaram,Andhra Pradesh
32,AP2024AC19,Grandfather,Kolla Appala Naidu,"MLA, Minister for Endowments in Andhra Pradesh",1983–2004,Uttarapalli,Vizianagaram,Andhra Pradesh
33,AP2024AC20,Son,Ganta Ravi Teja,Contested candidate (Reportedly groomed for political office; yet to officially contest or be elected; active participant in political activities as TDP youth leader and involved in constituency work),2024-present (preparatory/active participation),Bhimili,Visakhapatnam,Andhra Pradesh
34,AP2024AC21,Son,V. Raja Sai Pratap Rudra,Contested for Andhra Pradesh Legislative Assembly (2024),2024,Visakhapatnam East,Visakhapatnam,Andhra Pradesh
35,AP2024AC22,,,,,,,
36,AP2024AC23,,,,,,,
37,AP2024AC24,Father,P. Appala Narasimham,"Member of Parliament (Anakapalle), Member of Legislative Assembly (Pendurthi), Founding member of the Telugu Desam Party","MP (Years not specifically cited, but known as former), MLA (Pendurthi) (Years not specified)","Anakapalle (Lok Sabha), Pendurthi (Assembly)",Visakhapatnam,Andhra Pradesh
38,AP2024AC25,Father,Palla Simhachalam,"Member of Legislative Assembly (MLA), Vizag-2; Trade Union Leader","1994-1999 (MLA), multiple years as Trade Union Leader",Vizag-2,Visakhapatnam,Andhra Pradesh
39,AP2024AC26,Father,Kalidindi Suryanarayana Raju,"Contested and served as an elected public representative (historically involved at local level, records indicate past contesting of assembly seat)",Unknown,Unknown,Unknown,Andhra Pradesh
40,AP2024AC27,Daughter's Husband (Son-in-law),Kinjarapu Rammohan Naidu,"Member of Parliament (Lok Sabha), Union Minister for Civil Aviation","2014–present (MP), 2024–present (Union Minister)",Srikakulam,Srikakulam,Andhra Pradesh
41,AP2024AC28,,,,,,,
42,AP2024AC29,,,,,,,
43,AP2024AC30,Brother,Konathala Raghunath,Contested as MLA (Anakapalle) from YSR Congress Party in 2014; Joined Telugu Desam Party (TDP) in 2024,"Contested 2014, Joined TDP 2024",Anakapalle,Anakapalli,Andhra Pradesh
44,AP2024AC31,,,,,,,
45,AP2024AC32,Brother,Sundarapu Sandeep,Member/Worker of Jana Sena Party,Unknown,Unknown,Anakapalli,Andhra Pradesh
46,AP2024AC33,,,,,,,
47,AP2024AC34,Son,Chintakayala Vijay,"State General Secretary, Telugu Desam Party (TDP)",Current as of 2024,Unknown,Unknown,Andhra Pradesh
48,AP2024AC34,Grandfather,Unknown,Held various political positions (details not publicly specified),Unknown,Unknown,Unknown,Andhra Pradesh
49,AP2024AC35,Father,Yanamala Ramakrishnudu,"Former Andhra Pradesh Finance Minister, Former Leader of Opposition (Legislative Council), Former 6-time MLA",1983–2024 (multiple terms),Tuni,Kakinada,Andhra Pradesh
50,AP2024AC35,Uncle,Yanamala Krishnudu,"Former MLA candidate (contested twice on TDP ticket from Tuni, later joined YSRCP)","Contested MLA in 2014, 2019",Tuni,Kakinada,Andhra Pradesh
51,AP2024AC35,"In-law (Brother-in-law to Yanamala Ramakrishnudu, i.e., grand-uncle-in-law to Yanamala Divya)",Putta Sudhakar Yadav,"MLA, Maidukuru",2019–present,Maidukuru,Kadapa,Andhra Pradesh
52,AP2024AC35,Cousin-in-law (Daughter's husband of Putta Sudhakar Yadav / Son-in-law to Yanamala Ramakrishnudu),Putta Mahesh Yadav,"MP, Eluru Lok Sabha",2024–present,Eluru,Eluru,Andhra Pradesh
53,AP2024AC36,Husband,Varupula Jogiraju Raja (also known as Varupula Raja),"TDP Mandal president, Vice Chairman of APCOB (Andhra Pradesh State Cooperative Bank), TDP candidate for Prathipadu (2019), TDP in-charge for Prathipadu","TDP candidate (2019), TDP in-charge (until 2023), Vice Chairman APCOB (years not precisely available but served before 2023)",Prathipadu,Kakinada,Andhra Pradesh
54,AP2024AC37,Brother,Chiranjeevi,"Founder of Praja Rajyam Party; Member of Parliament (Rajya Sabha); Minister of Tourism, Government of India","2008-2012 (Praja Rajyam Party), 2012-2018 (Rajya Sabha/Minister)","Rajya Sabha (MP, not a single constituency)",Unknown,Andhra Pradesh
55,AP2024AC37,Brother,Nagendra Babu,Contested 2019 Lok Sabha elections from Janasena Party,2019 (Contested),Narasaopet,Guntur,Andhra Pradesh
56,AP2024AC37,Nephew,Ram Charan,Actively campaigned; not contested or held office,"Unknown (Only campaigned, not held/contested office)",Unknown,Unknown,Andhra Pradesh
57,AP2024AC37,Nephew,Varun Tej,Actively campaigned; not contested or held office,"Unknown (Only campaigned, not held/contested office)",Unknown,Unknown,Andhra Pradesh
58,AP2024AC37,Nephew,Sai Dharam Tej,Actively campaigned; not contested or held office,"Unknown (Only campaigned, not held/contested office)",Unknown,Unknown,Andhra Pradesh
59,AP2024AC38,Son,Sandeep Pantham,Involved in handling political activities; invited as chief guest at political events,2024 - present,Unknown,Kakinada (linked to Kakinada Rural),Andhra Pradesh
60,AP2024AC39,Son,Nimmakayala Ranga Nag,"Toured and campaigned in villages, promoting TDP and acting as an informal political heir (no elected office yet but publicly recognized as involved in the party's political campaign work)","2023-present (in political activities, not elected office)",Peddapuram (campaigning),Kakinada,Andhra Pradesh
61,AP2024AC40,Father,Nallamilli Moola Reddy,"MLA, Andhra Pradesh Legislative Assembly","1983–1985, 1985–1989, 1994–1999, 1999–2004",Anaparthy,East Godavari,Andhra Pradesh
62,AP2024AC41,Son,Mohana Varma,"President, Telugu Desam Professionals’ Wing (Kakinada District)",Unknown,None,Kakinada,Andhra Pradesh
63,AP2024AC42,Father,Vasamsetti Satyam,Unofficial local political leader controlling constituency affairs; known to preside over TDP events and exert significant influence in Ramachandrapuram,2023-Present (as per recent reports on his active involvement and party joining before 2024 elections),Ramachandrapuram,Konaseema,Andhra Pradesh
64,AP2024AC43,,,,,,,
65,AP2024AC44,,,,,,,
66,AP2024AC45,,,,,,,
67,AP2024AC46,,,,,,,
68,AP2024AC47,,,,,,,
69,AP2024AC48,,,,,,,
70,AP2024AC49,Spouse,Venkata Lakshmi,MPTC Member (elected),Unknown,Unknown,East Godavari,Andhra Pradesh
71,AP2024AC50,Father,Adireddy Apparao,"Member, Andhra Pradesh Legislative Council",2015,Unknown,Unknown,Andhra Pradesh
72,AP2024AC50,Mother,Adireddy Veera Raghavamma,Mayor of Rajahmundry Municipal Corporation,2007,Rajahmundry Municipal Corporation,East Godavari,Andhra Pradesh
73,AP2024AC50,Spouse,Adireddy Bhavani,"Member, Andhra Pradesh Legislative Assembly",2019-2024,Rajahmundry City,East Godavari,Andhra Pradesh
74,AP2024AC50,Father-in-law,Kinjarapu Yerran Naidu,Union Minister; Member of Parliament,1989-2012 (MP Lok Sabha); Union Minister (1996-1998),Srikakulam,Srikakulam,Andhra Pradesh
75,AP2024AC50,Brother-in-law,Kinjarapu Ram Mohan Naidu,Member of Parliament (Lok Sabha),2014–present,Srikakulam,Srikakulam,Andhra Pradesh
76,AP2024AC51,Brother,Rajendra Prasad,"Early member of Telugu Desam Party (TDP); noted for joining TDP first in family, but no record found of having contested or held elected office",Unknown,Unknown,Unknown,Andhra Pradesh
77,AP2024AC52,Son,Jyothula Naveen Kumar,"Zilla Parishad Chairman, later Kakinada District President of TDP","ZP Chairman (dates reportedly within last 10 years), TDP Kakinada District President (recent)",Unknown,Kakinada,Andhra Pradesh
78,AP2024AC54,,,,,,,
79,AP2024AC55,Grandfather,Pothula Veerabhadra Rao,Municipal Chairman and Member of Legislative Assembly (MLA),"Dates not specified, served during previous decades",Rajamahendravaram (Rajahmundry),East Godavari,Andhra Pradesh
80,AP2024AC55,Grandfather,K V R Swami Naidu,Municipal Chairman,"Dates not specified, served during previous decades",Rajamahendravaram (Rajahmundry),East Godavari,Andhra Pradesh
81,AP2024AC56,,,,,,,
82,AP2024AC57,,,,,,,
83,AP2024AC58,,,,,,,
84,AP2024AC59,,,,,,,
85,AP2024AC60,,,,,,,
86,AP2024AC61,,,,,,,
87,AP2024AC62,,,,,,,
88,AP2024AC63,,,,,,,
89,AP2024AC64,,,,,,,
90,AP2024AC65,,,,,,,
91,AP2024AC66,,,,,,,
92,AP2024AC67,,,,,,,
93,AP2024AC68,,,,,,,
94,AP2024AC69,,,,,,,
95,AP2024AC70,Father,Kolusu Peda Reddaiah,Member of Parliament (Lok Sabha),1991-1996,Machilipatnam,Krishna,Andhra Pradesh
96,AP2024AC71,,,,,,,
97,AP2024AC72,,,,,,,
98,AP2024AC73,,,,,,,
99,AP2024AC74,Father,Kagitha Venkata Rao,Member of Legislative Assembly (MLA),2014-2019,Pedana,Krishna,Andhra Pradesh
100,AP2024AC75,Father-in-law,Nadakuditi Narasimha Rao,Former Cabinet Minister of United Andhra Pradesh,Unknown,Unknown,Unknown,Andhra Pradesh
101,AP2024AC76,Father,Mandali Venkata Krishna Rao,"MLA, Avanigadda (Andhra Pradesh Legislative Assembly)","1972–1977, 1978–1983, 1983–1985, 1989–1994",Avanigadda,Krishna,Andhra Pradesh
102,AP2024AC77,Father,Varla Ramaiah,TDP Politburo Member; Former MLA Candidate; Active Leader and Critic in Andhra Pradesh Politics,"Contested Assembly Elections in 2014, Active until present","Pamarru (contested 2014 Assembly election), In-charge of Pamarru TDP Assembly constituency",Krishna,Andhra Pradesh
103,AP2024AC78,,,,,,,
104,AP2024AC79,,,,,,,
105,AP2024AC80,,,,,,,
106,AP2024AC81,Spouse,Gadde Anuradha,Krishna Zilla Parishad Chairperson,2014–2019,Krishna Zilla Parishad,Krishna,Andhra Pradesh
107,AP2024AC82,Father,Vasantha Nageswara Rao,"Former Home Minister of Andhra Pradesh, MLA, proponent of Jai Andhra movement","1970s-1980s (Home Minister MLA), other roles across decades","Nandigama (historically), other",Krishna (now NTR),Andhra Pradesh
108,AP2024AC83,Father,Tangirala Prabhakara Rao,"MLA, Andhra Pradesh Legislative Assembly",2009-2014,Nandigama,Krishna (now NTR),Andhra Pradesh
109,AP2024AC84,,,,,,,
110,AP2024AC85,Father-in-law,Namburu Sankara Rao,"Member of Legislative Assembly (MLA), Pedakurapadu",2019-2024,Pedakurapadu,Palnadu,Andhra Pradesh
111,AP2024AC86,,,,,,,
112,AP2024AC87,Father,Nara Chandrababu Naidu,"Chief Minister of Andhra Pradesh, President of Telugu Desam Party","1995–2004, 2014–2019, 2024–present",Kuppam,Chittoor,Andhra Pradesh
113,AP2024AC87,Maternal Grandfather,Nandamuri Taraka Rama Rao (NTR),"Chief Minister of Andhra Pradesh, Founder of Telugu Desam Party",1983–1995,"Gudivada, Tirupati, Hindupur (multiple terms)","Krishna, Chittoor, Anantapur",Andhra Pradesh
114,AP2024AC87,Father-in-law/Uncle (Maternal side),Nandamuri Balakrishna,"Member of Legislative Assembly (MLA), Telugu Desam Party",2014–present,Hindupur,Anantapur,Andhra Pradesh
115,AP2024AC87,Uncle (Paternal Side),Nara Ramamurthy Naidu,"Former MLA, Telugu Desam Party",1994–1999,Chandragiri,Chittoor,Andhra Pradesh
116,AP2024AC87,Maternal Aunt,Daggubati Purandeswari,"Member of Parliament (Lok Sabha & Rajya Sabha), Union Minister",2004–present,"Visakhapatnam, Rajampet (various terms)","Visakhapatnam, Kadapa",Andhra Pradesh
117,AP2024AC87,Maternal Uncle,Nandamuri Harikrishna,"Member of Rajya Sabha, MLA","2008–2014 (Rajya Sabha), 1996–1999 (MLA, Andhra Pradesh)","Andhra Pradesh (Rajya Sabha, MLA)",Unknown,Andhra Pradesh
118,AP2024AC87,Cousin (Maternal),N. T. Rama Rao Jr.,"Political campaigner for Telugu Desam Party, not elected but contested/campaigned",Contested in 2009,Khammam (did not win),Khammam,Telangana
119,AP2024AC88,Father,Dhulipalla Veeraiah Chowdary,"Minister for Agriculture, Andhra Pradesh (NTR Cabinet), MLA",Unknown,Ponnur,Guntur,Andhra Pradesh
120,AP2024AC89,,,,,,,
121,AP2024AC90,Relative (Cousin/extended),Anagani Bhagavantha Rao,"MLA from Kuchinapudi constituency, Minister in Andhra Pradesh government",1970s-1980s,Kuchinapudi,Unknown,Andhra Pradesh
122,AP2024AC91,Father,Nadendla Bhaskara Rao,Chief Minister of Andhra Pradesh,Sep 1983 - Jan 1984,Sattenapalli,Guntur,Andhra Pradesh
123,AP2024AC92,,,,,,,
124,AP2024AC93,,,,,,,
125,AP2024AC94,,,,,,,
126,AP2024AC95,,,,,,,
127,AP2024AC96,Son,Prathipati Sharath,"Contested local political allegations, arrested in connection with government GST/evasion case involving political party conflict",2024 (named in FIR and political controversy),Unknown,Unknown,Andhra Pradesh
128,AP2024AC97,,,,,,,
129,AP2024AC98,Son,Kanna Naga Raju,"Mayor of Guntur, contested for MLA (Congress) and political leader","2014-2021 (Mayor), Contested MLA 2021",Guntur Municipal Corporation; contested for MLA from Tadikonda,Guntur,Andhra Pradesh
130,AP2024AC99,Spouse,Gonuguntla Leelavathi,"Contested MLA, Vinukonda Assembly",2004,Vinukonda,Guntur,Andhra Pradesh
131,AP2024AC100,,,,,,,
132,AP2024AC101,Father,Julakanti Nagi Reddy,"MLA (Independent, Macherla); Former Sarpanch (Veldurthi)","1972 (MLA), Unknown (Sarpanch)",Macherla,Palnadu (prev. Guntur),Andhra Pradesh
133,AP2024AC101,Mother,Julakanti Durgamba,"MLA (TDP, Macherla)",1999,Macherla,Palnadu (prev. Guntur),Andhra Pradesh
134,AP2024AC102,,,,,,,
135,AP2024AC103,Father,Buchepalli Subba Reddy,Member of Legislative Assembly (MLA),2004-2009,Darsi,Prakasam,Andhra Pradesh
136,AP2024AC103,Mother,Buchepalli Venkayamma,"Chairperson, Prakasam Zilla Parishad","Dates not fully specified, ongoing as of 2024",Prakasam Zilla Parishad,Prakasam,Andhra Pradesh
137,AP2024AC104,,,,,,,
138,AP2024AC105,Father,Gottipati Seshagiri Rao,"MLA, Martur Assembly Constituency",1999-2004,Martur,Prakasam,Andhra Pradesh
139,AP2024AC105,Uncle,Gottipati Hanumantha Rao,"MLA and Minister, Martur Assembly Constituency","1983, 1994; Served as Minister",Martur,Prakasam,Andhra Pradesh
140,AP2024AC105,Cousin,Gottipati Narasaiah,"MLA, Martur Assembly Constituency",1997-1999,Martur,Prakasam,Andhra Pradesh
141,AP2024AC105,Uncle,Gottipati Venkata Subbaiah,"MPP (Member of Mandal Praja Parishad), Martur",Unknown,Martur,Prakasam,Andhra Pradesh
142,AP2024AC106,,,,,,,
143,AP2024AC107,,,,,,,
144,AP2024AC108,Father,Damacharla Venkata Krishnarao,Member of Andhra Pradesh Legislative Assembly; State Minister,"1980s–1990s (exact years vary by source, served multiple terms)",Kondapi,Prakasam,Andhra Pradesh
145,AP2024AC108,Grandfather,Damacharla Anjaneyulu,Member of Andhra Pradesh Legislative Assembly; State Minister,"1970s–1980s (exact years vary by source, served multiple terms)",Kondapi,Prakasam,Andhra Pradesh
146,AP2024AC109,,,,,,,
147,AP2024AC110,,,,,,,
148,AP2024AC111,,,,,,,
149,AP2024AC112,,,,,,,
150,AP2024AC113,Father,Chinna Narasa Reddy Mukku,Former Sarpanch,Unknown,Kanigiri (local),Prakasam,Andhra Pradesh
151,AP2024AC113,Mother,Rattamma,Former ZPTC Member,Unknown,Kanigiri (local),Prakasam,Andhra Pradesh
152,AP2024AC114,,,,,,,
153,AP2024AC115,Father,Anam Venkata Reddy,Former Minister; prominent political leader of Nellore district; participated in Jai Andhra Movement,"Pre-1990s, exact periods not conclusively specified in public records","Nellore district region, multiple involvement",Nellore,Andhra Pradesh
154,AP2024AC115,Brother,Anam Vivekananda Reddy,"MLA, Minister; major leader in Indian National Congress, various Andhra Pradesh state ministerial portfolios","1999–2014 (MLA, Minister during successive terms)",Nellore City,Nellore,Andhra Pradesh
155,AP2024AC115,Brother,Anam Vijay Kumar Reddy,"Contested for Nellore local offices, active in local party leadership (known to have joined YSR Congress in the 2010s)",2010s–2020s,Nellore Region,Nellore,Andhra Pradesh
156,AP2024AC115,Brother,Anam Jayakumar Reddy,"Contested in local elections, TDP leader; joined YSRCP in mid-2020s, held positions in Nellore local bodies/party",2010s–2020s,Nellore Region,Nellore,Andhra Pradesh
157,AP2024AC115,Daughter,Kaivalya Reddy,"Evined interest and actively sought TDP ticket for Atmakur Assembly byelection (2022), closely associated with TDP activities","2022–present (aspirant, not confirmed as a contesting candidate but publicly sought ticket)",Atmakur,Nellore,Andhra Pradesh
158,AP2024AC115,Uncle,Anam Chenchu Subba Reddy (A.C. Subba Reddy),"Freedom fighter, senior political leader in Nellore (held multiple offices at municipal and district levels)",1930s–1970s,Nellore region,Nellore,Andhra Pradesh
159,AP2024AC116,Husband,Vemireddy Prabhakar Reddy,"Member of Parliament (Lok Sabha) from Nellore (2024–present); Former Rajya Sabha Member (Andhra Pradesh, 2018–2024); Contested 2024 Lok Sabha elections and won (Nellore)","2018–2024 (Rajya Sabha), 2024–present (Lok Sabha)",Nellore,Nellore,Andhra Pradesh
160,AP2024AC117,,,,,,,
161,AP2024AC118,Brother,Kotamreddy Giridhar Reddy,Contested/Active participant in political activities (joined TDP with Kotamreddy Sridhar Reddy),2023–present,Unknown,Nellore,Andhra Pradesh
162,AP2024AC119,Nephew (Uncle-Nephew),Nallapareddy Srinivasulu Reddy,"Former Minister, MLA","Multiple terms, deceased 1989",Kovuru,Nellore,Andhra Pradesh
163,AP2024AC119,Cousin,Nallapareddy Prasanna Kumar Reddy,"MLA (multiple terms), Minister",1992–present (various terms),Kovuru,Nellore,Andhra Pradesh
164,AP2024AC120,,,,,,,
165,AP2024AC121,Father,Nelavala Subramanyam,"TDP Sullurpeta in-charge (local party leadership, not an elected MLA or MP)",Unknown,Sullurpeta,Tirupati,Andhra Pradesh
166,AP2024AC122,Daughter,Kurugondla Lakshmi Sai Priya,Contested as TDP candidate for Venkatagiri Assembly Constituency (later replaced by her father),"2024 (nominee, not elected)",Venkatagiri,Tirupati,Andhra Pradesh
167,AP2024AC123,,,,,,,
168,AP2024AC124,Husband,Gunthoti Venkata Subbaiah,"MLA, Andhra Pradesh Legislative Assembly",2019-2021,Badvel,Kadapa,Andhra Pradesh
169,AP2024AC125,Cousin,Akepati Srinivasulu Reddy (Murali Reddy),YSRCP State Executive Secretary,Unknown,Unknown,Annamayya,Andhra Pradesh
170,AP2024AC125,Cousin,Akepati Rangareddy,Former Mandal President (MPTC/Local body),Unknown,Unknown,Annamayya,Andhra Pradesh
171,AP2024AC126,Husband,Reddeppagari Srinivasulu Reddy,"TDP Politburo Member, District Party President, Previously Contested (Kadapa)","Active since ~2009, Politburo from at least 2019-present","Kadapa (Contested for various posts, District President covers whole district)",Kadapa,Andhra Pradesh
172,AP2024AC126,Father-in-law,Reddeppagari Rajagopal Reddy,"Former Minister, Five-time MLA","Served as MLA/Minister: Multiple terms (exact years: 1980s-2000s, including terms prior to Andhra Pradesh bifurcation)","Kadapa (MLA, also senior leader in district)",Kadapa,Andhra Pradesh
173,AP2024AC127,,,,,,,
174,AP2024AC128,,,,,,,
175,AP2024AC129,Father,Y. S. Rajasekhara Reddy,Chief Minister of Andhra Pradesh,2004-2009,Pulivendula,Kadapa,Andhra Pradesh
176,AP2024AC129,Mother,Y. S. Vijayamma,"MLA of Pulivendula; Honorary President, YSR Congress Party","2009-2019 (MLA), 2011-2022 (Party President)",Pulivendula,Kadapa,Andhra Pradesh
177,AP2024AC129,Sister,Y. S. Sharmila,"President, Andhra Pradesh Congress Committee; Founding President, YSR Telangana Party","2023–present (APCC), 2021–2024 (YSRTP)",Unknown,Unknown,Andhra Pradesh/Telangana
178,AP2024AC129,Uncle,Y. S. Vivekananda Reddy,"MP (Kadapa); MLC, MLA & Minister in Andhra Pradesh","1999-2009 (MP), various (other roles)",Kadapa,Kadapa,Andhra Pradesh
179,AP2024AC129,Cousin,Y. S. Avinash Reddy,MP (Kadapa Lok Sabha),2014–present,Kadapa,Kadapa,Andhra Pradesh
180,AP2024AC130,Father,Putha Narasimha Reddy,"Contested for MLA, Kamalapuram (TDP)","2004, 2009, 2014, 2019 (Unsuccessful)",Kamalapuram,Kadapa,Andhra Pradesh
181,AP2024AC131,Nephew,C. Bhupesh Subbarami Reddy,"Contested as TDP candidate for Kadapa Lok Sabha (2024), served as Jammalamadugu TDP in-charge",2021-2024 (TDP in-charge); May 2024 (Lok Sabha candidate),"Kadapa (Lok Sabha, candidate); Jammalamadugu (TDP in-charge)",Kadapa,Andhra Pradesh
182,AP2024AC132,,,,,,,
183,AP2024AC133,Son,Putta Mahesh Kumar,"Member of Parliament, Lok Sabha",2024–present,Eluru,West Godavari,Andhra Pradesh
184,AP2024AC133,Daughter-in-law,Yanamala Divya,Member of Andhra Pradesh Legislative Assembly,2024–present,Tuni,Kakinada,Andhra Pradesh
185,AP2024AC133,Younger Son,Putta Ravi Kumar,No record found of elected or contested office as of January 2026. Married to daughter of Telangana Minister Talasani Srinivas Yadav.,Unknown,Unknown,Unknown,Unknown
186,AP2024AC133,Father-in-law of younger son (in-law),Talasani Srinivas Yadav,"Minister in Telangana Cabinet, MLA, previously held various portfolios",2004–present,Sanathnagar,Hyderabad,Telangana
187,AP2024AC134,Father,Bhuma Nagi Reddy,"Member of Legislative Assembly (MLA), Member of Parliament (MP)","MLA: Multiple terms (1996–1998, 1998–1999, 1999–2004, etc.), MP: 1996–1998 (Lok Sabha, Nandyal)","Allagadda (MLA), Nandyal (MP)",Nandyal,Andhra Pradesh
188,AP2024AC134,Mother,Bhuma Shobha Nagi Reddy,Member of Legislative Assembly (MLA),MLA: Multiple terms (1996–2014),Allagadda,Nandyal,Andhra Pradesh
189,AP2024AC134,Cousin,Bhuma Brahmananda Reddy,Member of Legislative Assembly (MLA),2017–2019,Nandyal,Nandyal,Andhra Pradesh
190,AP2024AC135,Father,Budda Vengala Reddy,"Contested state legislative assembly (TDP in 1983, Congress in 1989)","Contested 1983 (TDP), 1989 (Congress)",Unknown,Kurnool,Andhra Pradesh
191,AP2024AC135,Brother,Budda Seetharami Reddy,"Joined TDP, no record of election contest or office held",Unknown,Unknown,Kurnool,Andhra Pradesh
192,AP2024AC135,Wife,Budda Sailaja,Contested Andhra Pradesh Assembly Election as TDP candidate,Contested 2004,Unknown,Kurnool,Andhra Pradesh
193,AP2024AC136,,,,,,,
194,AP2024AC137,Father,T. G. Venkatesh,"Rajya Sabha Member (BJP, formerly TDP), Andhra Pradesh Minister for Minor Irrigation, MLA (two terms)","2009-2014 (MLA), 2010-2014 (Minister), 2014-2020 (Rajya Sabha MP)",Kurnool (MLA),Kurnool,Andhra Pradesh
195,AP2024AC138,Spouse,Gowru Venkata Reddy,"Convener, YSR Congress Party (Kurnool District); political leader, held positions within district unit",Unknown (active before/around 2019),"Kurnool (District level role, no Assembly segment specified)",Kurnool,Andhra Pradesh
196,AP2024AC139,,,,,,,
197,AP2024AC140,,,,,,,
