AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Bhinai,101,GEN,Bhagwati Devi,Indian National Congress (I),80809,41363,51.2 %,5532,13.4%
Kekri,102,SC,Tulsiram,Indian National Congress (I),86871,36009,41.5 %,10850,30.1%
Hindoli,103,GEN,Prabhu Lal,Indian National Congress (I),73802,35051,47.5 %,3652,10.4%
Nainwa,104,GEN,Surya Kumar,Indian National Congress (I),72122,29416,40.8 %,7500,25.5%
Patan,105,SC,Gopal,Janata Party (JP),74723,33017,44.2 %,1318,4.0%
Bundi,106,GEN,Brij Sunder,Indian National Congress (I),78235,41060,52.5 %,2631,6.4%
Kota,107,GEN,Lalit Kishore,Bharatiya Janta Party,113038,56634,50.1 %,6556,11.6%
Ladpura,108,GEN,Ram Kishan,Indian National Congress (I),98576,51041,51.8 %,7626,14.9%
Digod,109,GEN,Dau Dayal Joshi,Bharatiya Janta Party,91025,48057,52.8 %,4470,9.3%
Pipalda,110,SC,Hira Lal Arya,Bharatiya Janta Party,80273,34320,42.8 %,1717,5.0%
Baran,111,GEN,Raghuvir Singh,Bharatiya Janta Party,78063,48795,62.5 %,5669,11.6%
Kishanganj,112,ST,Har Sahai,Indian National Congress (I),75738,34169,45.1 %,6776,19.8%
Atru,113,SC,Chhitar Lal Arya,Bharatiya Janta Party,78555,37557,47.8 %,3089,8.2%
Chhabra,114,GEN,Bhairon Singh Shekhawat,Bharatiya Janta Party,85579,50866,59.4 %,17020,33.5%
Ramganjmandi,115,GEN,Harish Kumar,Bharatiya Janta Party,78356,49624,63.3 %,8376,16.9%
Khanpur,116,GEN,Prithvi Singh,Indian National Congress (I),68084,26202,38.5 %,1019,3.9%
Manohar Thana,117,GEN,Bhairu Lal,Indian National Congress (I),67314,31711,47.1 %,4703,14.8%
Jhalrapatan,118,GEN,Anag Kumar,Bharatiya Janta Party,87339,42821,49.0 %,2711,6.3%
Pirawa,119,GEN,Shodan Singh,Independent,77697,43508,56.0 %,1131,2.6%
Dag,120,SC,Bal Chand,Bharatiya Janta Party,87759,40275,45.9 %,155,0.4%
Begun,121,GEN,Ghanshyam,Indian National Congress (I),80508,40994,50.9 %,5608,13.7%
Gangrar,122,SC,Amar Chand,Indian National Congress (I),79833,23607,29.6 %,7878,33.4%
Kapasin,123,GEN,Mohan Lal,Indian National Congress (I),91774,33860,36.9 %,9486,28.0%
Chittorgarh,124,GEN,Shobrajmal,Indian National Congress (I),88651,38647,43.6 %,1888,4.9%
Nimbahera,125,GEN,Bhupal Singh,Bharatiya Janta Party,97490,48705,50.0 %,6269,12.9%
Badi Sadri,126,GEN,Udai Ram,Indian National Congress (I),98565,37136,37.7 %,1442,3.9%
Pratapgarh,127,ST,Nand Lal,Bharatiya Janta Party,79278,40331,50.9 %,3610,9.0%
Kushalgarh,128,ST,Fate Singh,Janata Party (SECULAR) - CH. CHARAN SINGH,73199,42194,57.6 %,6963,16.5%
Danpur,129,ST,Bahadur Singh,Janata Party (SECULAR) - CH. CHARAN SINGH,89465,50966,57.0 %,5258,10.3%
Ghatol,130,ST,Puji Lal,Indian National Congress (I),81814,49007,59.9 %,3120,6.4%
Banswara,131,GEN,Harideojoshi,Indian National Congress (I),76058,39993,52.6 %,20207,50.5%
Bagidora,132,ST,Nathoo Ram,Indian National Congress (I),86035,42201,49.1 %,8505,20.2%
Sagwara,133,ST,Kamla,Indian National Congress (I),79820,38979,48.8 %,18337,47.0%
Chorasi,134,ST,Govind Amaliya,Indian National Congress (I),80351,34475,42.9 %,13347,38.7%
Dungarpur,135,ST,Naathuram,Indian National Congress (I),76059,30871,40.6 %,14605,47.3%
Aspur,136,ST,Mahendra Kumar,Indian National Congress (I),89499,37931,42.4 %,19235,50.7%
Lasadia,137,ST,Kamla,Indian National Congress (I),77630,30924,39.8 %,11610,37.5%
Vallabhnagar,138,GEN,Kamlendra Singh,Janata Party (JP),90307,53690,59.5 %,2049,3.8%
Mavli,139,GEN,Hanuman Prasad Prabhakar,Indian National Congress (I),99493,46668,46.9 %,10501,22.5%
Rajsamand,140,GEN,Nana Lal,Indian National Congress (I),95748,43323,45.2 %,18040,41.6%
Nathdwara,141,GEN,C P Joshi,Indian National Congress (I),91399,47261,51.7 %,9649,20.4%
Udaipur,142,GEN,Gulal Chand Kataria,Bharatiya Janta Party,104519,51645,49.4 %,1687,3.3%
Udaipur Rural,143,ST,Bheru Lal,Indian National Congress (I),87494,39994,45.7 %,5193,13.0%
Salumber,144,ST,Than Singh,Indian National Congress (I),77827,27769,35.7 %,9284,33.4%
Sarada,145,ST,Devendra Kumar,Indian National Congress (I),82904,37560,45.3 %,16915,45.0%
Kherwara,146,ST,Rooplal,Indian National Congress (I),73005,33649,46.1 %,8720,25.9%
Phalasia,147,ST,Alka Ram,Indian National Congress (I),70610,27939,39.6 %,11668,41.8%
Gogunda,148,ST,Megh Raj,Communist Party Of India,74083,29066,39.2 %,272,0.9%
Kumbhalgarh,149,GEN,Heera Lal Deopura,Indian National Congress (I),95130,42617,44.8 %,4637,10.9%
Bhim,150,GEN,Laxmi Kumari,Indian National Congress (I),87677,47753,54.5 %,3366,7.0%
Mandal,151,GEN,Bihari Lal Pareek,Indian National Congress (I),93196,45813,49.2 %,329,0.7%
Sahada,152,GEN,Rampal Upadhayaya,Indian National Congress (I),86235,46149,53.5 %,21722,47.1%
Bhilwara,153,GEN,Bansilal Patwa,Bharatiya Janta Party,105056,49665,47.3 %,1114,2.2%
Mandalgarh,154,GEN,Shiv Charan Mathur,Indian National Congress (I),91884,41883,45.6 %,13131,31.4%
Jahazpur,155,GEN,Ratan Lal Tambi,Independent,85628,42289,49.4 %,13417,31.7%
Shahpura,156,SC,Debi Lal,Indian National Congress (I),84404,32305,38.3 %,11590,35.9%
Banera,157,GEN,Devendra Singh,Indian National Congress (I),79955,40294,50.4 %,5714,14.2%
Asind,158,GEN,Nanuram,Indian National Congress (I),80516,42311,52.5 %,9511,22.5%
Jaitaran,159,GEN,Sheodan Singh,Indian National Congress (I),84365,47235,56.0 %,18250,38.6%
Raipur,160,GEN,Sukhlal Sencha,Indian National Congress (I),79028,38783,49.1 %,5726,14.8%
Sojat,161,GEN,Madhav Singh,Indian National Congress (I),84283,42303,50.2 %,8218,19.4%
Kharchi,162,GEN,Bheru Singh,Indian National Congress (I),90211,42458,47.1 %,7182,16.9%
Desuri,163,SC,Dinesh Dangi,Indian National Congress (I),96202,38790,40.3 %,9588,24.7%
Pali,164,GEN,Manak Mal Mehta,Indian National Congress (I),92311,45523,49.3 %,9004,19.8%
Sumerpur,165,GEN,Gokul Chandra Sharma,Indian National Congress (I),95865,42959,44.8 %,12537,29.2%
Bali,166,GEN,Aslam Khan,Indian National Congress (I),83719,41591,49.7 %,8814,21.2%
Sirohi,167,GEN,Devisahai Gopalia,Indian National Congress (I),98441,42430,43.1 %,14304,33.7%
Pindwara Abu,168,ST,Bhuraram,Indian National Congress (I),95652,29238,30.6 %,11625,39.8%
Reodar,169,SC,Chhoga Ram Bakolia,Indian National Congress (I),81501,24606,30.2 %,9396,38.2%
Sanchore,170,GEN,Kanak Raj Mehta,Independent,107056,65236,60.9 %,4595,7.0%
Raniwara,171,GEN,Ratna Ram,Indian National Congress (I),86137,42381,49.2 %,10324,24.4%
Bhinmal,172,GEN,Suraj Pal Singh,Indian National Congress (I),98750,45348,45.9 %,20711,45.7%
Jalore,173,SC,Mangilal,Indian National Congress (I),89818,28256,31.5 %,6984,24.7%
Ahore,174,GEN,Samundar Kanwar,Indian National Congress (I),85813,46986,54.8 %,4818,10.3%
Siwana,175,SC,Dhara Ram,Indian National Congress (I),86007,34343,39.9 %,10481,30.5%
Pachpadra,176,GEN,Amra Ram,Indian National Congress (I),105220,54448,51.7 %,9953,18.3%
Barmer,177,GEN,Devdut,Indian National Congress (I),97773,54848,56.1 %,7638,13.9%
Gudamalani,178,GEN,Hemaram Chowdhary,Indian National Congress (I),94052,46132,49.0 %,11120,24.1%
Chohtan,179,GEN,Bhagwandas,Indian National Congress (I),112879,65589,58.1 %,4301,6.6%
Sheo,180,GEN,Amin Khan,Indian National Congress (I),94449,43619,46.2 %,4969,11.4%
Jaisalmer,181,GEN,Chadravir Singh,Bharatiya Janta Party,107582,50903,47.3 %,10207,20.1%
Shergarh,182,GEN,Khet Singh,Indian National Congress (I),99144,40458,40.8 %,9613,23.8%
Jodhpur,183,GEN,Ahmed Baksh Sindh,Indian National Congress (I),96896,55065,56.8 %,5554,10.1%
Sardarpura,184,GEN,Mansingh Devda,Indian National Congress (I),101858,49435,48.5 %,5298,10.7%
Sursagar,185,SC,Narpat Ram Barwar,Indian National Congress (I),105114,44701,42.5 %,6595,14.8%
Luni,186,GEN,Ram Singh Bisnoi,Indian National Congress (I),80152,45152,56.3 %,7686,17.0%
Bilara,187,GEN,Ram Narain Dudi,Indian National Congress (I),97785,47244,48.3 %,15851,33.6%
Bhopalgarh,188,GEN,Paras Ram Maderana,Indian National Congress (I),94312,56985,60.4 %,2853,5.0%
Osian,189,GEN,Narendra Singh Bhati,Indian National Congress (I),83417,48552,58.2 %,8316,17.1%
Phalodi,190,GEN,Poonam Chand Bisnoi,Indian National Congress (I),107678,56346,52.3 %,16674,29.6%
Nagaur,191,GEN,Maharam,Janata Party (SECULAR) - CH. CHARAN SINGH,92691,53636,57.9 %,2266,4.2%
Jayal,192,SC,Ram Karan,Indian National Congress (I),85447,34164,40.0 %,1673,4.9%
Ladnu,193,GEN,Ramdhan,Independent,92278,51234,55.5 %,4105,8.0%
Deedwana,194,GEN,Umed Singh,Janata Party (JP),93346,56484,60.5 %,4601,8.1%
Nawan,195,GEN,Rameshwar Lal,Indian National Congress (U),91237,49289,54.0 %,2233,4.5%
Makrana,196,GEN,Abdul Rahman Chowdhary,Indian National Congress (I),91146,53484,58.7 %,33,0.1%
Parbatsar,197,SC,Jeth Mal,Indian National Congress (U),90474,39505,43.7 %,7605,19.3%
Degana,198,GEN,Ram Raghunath,Indian National Congress (U),98177,59192,60.3 %,7105,12.0%
Merta,199,GEN,Ram Lal,Indian National Congress (U),93790,56297,60.0 %,6148,10.9%
Mundwa,200,GEN,Harendra Mirdha,Indian National Congress (I),98446,57377,58.3 %,8505,14.8%
