AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Rajnagar,35,SC,Nakul Das,Communist Party Of India (MARXIST),26006,23555,90.6 %,2420,10.3%
Belonia,36,GEN,Amal Mallik,Indian National Congress,22436,19860,88.5 %,913,4.6%
Santirbazar,37,GEN,Gouri Sankar Reang,Tripura Upajiti Juba Samiti,26630,22624,85.0 %,1112,4.9%
Hrishyamukh,38,GEN,Badal Choudhury,Communist Party Of India (MARXIST),23431,21283,90.8 %,1940,9.1%
Jolaibari,39,ST,Brajamohan Jaimatia,Communist Party Of India (MARXIST),18217,15863,87.1 %,118,0.7%
Manu,40,ST,Angju Mog,Indian National Congress,26760,23921,89.4 %,169,0.7%
Sabroom,41,GEN,Sunil Kumar Choudhury,Communist Party Of India (MARXIST),23477,20986,89.4 %,496,2.4%
Ampinagar,42,ST,Nagendra Jamatia,Tripura Upajiti Juba Samiti,24195,20121,83.2 %,2090,10.4%
Birganj,43,GEN,Jawhar Shaha,Indian National Congress,26841,22392,83.4 %,1794,8.0%
Raima Valley,44,ST,Rabindra Debbarma,Tripura Upajiti Juba Samiti,25795,21227,82.3 %,415,2.0%
Kamalpur,45,GEN,Bimal Singha,Communist Party Of India (MARXIST),17099,15358,89.8 %,958,6.2%
Surma,46,SC,Rudreswar Das,Communist Party Of India (MARXIST),20092,17751,88.3 %,789,4.4%
Salema,47,ST,Dinesh Debbarma,Communist Party Of India (MARXIST),21142,18466,87.3 %,619,3.4%
Kulai,48,ST,Diba Chandra Hrangkhowl,Tripura Upajiti Juba Samiti,24458,20296,83.0 %,463,2.3%
Chhawmanu,49,ST,Purna Mohan Tripura,Communist Party Of India (MARXIST),20352,16744,82.3 %,2166,12.9%
Pabiachhara,50,SC,Bidhu Bhushan Malakar,Communist Party Of India (MARXIST),22144,18927,85.5 %,556,2.9%
Fatikroy,51,GEN,Sunil Chandra Das,Indian National Congress,19677,17237,87.6 %,7989,46.3%
Chandipur,52,GEN,Baidyanath Majumdar,Communist Party Of India (MARXIST),20902,19178,91.8 %,1612,8.4%
Kailasahar,53,GEN,Birajit Sinha,Indian National Congress,21551,18904,87.7 %,739,3.9%
Kurti,54,GEN,Faizur Rahaman,Communist Party Of India (MARXIST),20080,16953,84.4 %,829,4.9%
Kadamtala,55,GEN,Jyotirmoy Nath,Indian National Congress,19754,16158,81.8 %,442,2.7%
Dharmanagar,56,GEN,Kalidas Dutta,Indian National Congress,21915,18211,83.1 %,1222,6.7%
Jubarajnagar,57,GEN,Biva Rani Nath,Indian National Congress,18969,16373,86.3 %,191,1.2%
Pencharthal,58,ST,Sushil Kumar Chakma,Indian National Congress,24451,19533,79.9 %,1821,9.3%
Panisagar,59,GEN,Subodh Das,Communist Party Of India (MARXIST),19481,15793,81.1 %,1283,8.1%
Kanchanpur,60,ST,Drao Kumar Riang,Tripura Upajiti Juba Samiti,22046,16693,75.7 %,194,1.2%
