#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
26,Pendurthi,26,GEN,Tippala Gurumurthy Reddy,Indian National Congress,428823,252104,58.8 %,18150,7.2%
27,Uttarapalli,27,GEN,Mangapathirao Pudi,Indian National Congress,121568,99720,82.0 %,15716,15.8%
28,Srungavarapukota,28,ST,D. Kumbha Ravibabu,Indian National Congress,148652,110135,74.1 %,5862,5.3%
29,Paderu,29,ST,Lake Rajarao,Bahujan Samaj Party,178798,107803,60.3 %,7555,7.0%
30,Madugula,30,GEN,Dharmasri Karanam,Indian National Congress,136614,104442,76.5 %,8737,8.4%
31,Chodavaram,31,GEN,Ganta Srinivasa Rao,Telugu Desam,153596,120157,78.2 %,9601,8.0%
32,Anakapalli,32,GEN,Konathala Ramakrishna,Indian National Congress,148475,110871,74.7 %,17033,15.4%
33,Paravada,33,GEN,Babji Gandi,Indian National Congress,168490,129152,76.7 %,10795,8.4%
34,Elamanchili,34,GEN,Uppalapati Venkata Ramanamurti Raju (KANNA BABU),Indian National Congress,130508,105819,81.1 %,5863,5.5%
35,Payakaraopeta,35,SC,Changala Venkata Rao,Telugu Desam,133513,94526,70.8 %,13689,14.5%
36,Narsipatnam,36,GEN,Ayyannapatrudu Chinthakayala,Telugu Desam,151917,116742,76.8 %,23930,20.5%
37,Chintapalli,37,ST,Goddeti Demudu,Communist Party Of India,175515,108509,61.8 %,17487,16.1%
38,Yellavaram,38,ST,Chinnam Babu Ramesh,Telugu Desam,134864,85459,63.4 %,6673,7.8%
39,Burugupudi,39,GEN,Chitturi Ravindra,Indian National Congress,145001,113411,78.2 %,1459,1.3%
40,Rajahmundry,40,GEN,Routhu Suryaprakasa Rao,Indian National Congress,116929,77710,66.5 %,7554,9.7%
41,Kadiam,41,GEN,Jakkampudi Rammohana Rao,Indian National Congress,240650,166061,69.0 %,38560,23.2%
42,Jaggampeta,42,GEN,Thota Narasimham,Indian National Congress,156696,126217,80.5 %,2643,2.1%
43,Peddapuram,43,GEN,Thota Gopala Krishna,Indian National Congress,145133,105565,72.7 %,10584,10.0%
44,Prathipadu,44,GEN,Varupula Subbarao,Indian National Congress,174607,130407,74.7 %,18368,14.1%
45,Tuni,45,GEN,Ramakrishnudu Yanamala,Telugu Desam,162806,124108,76.2 %,3735,3.0%
46,Pithapuram,46,GEN,Dorababu Pendem,Bharatiya Janta Party,128506,92156,71.7 %,17899,19.4%
47,Sampara,47,GEN,Anisetti Bulliabbai Reddy,Indian National Congress,201137,141509,70.4 %,14650,10.4%
48,Kakinada,48,GEN,Mutta Gopalakrishna,Indian National Congress,196099,112094,57.2 %,33446,29.8%
49,Tallarevu,49,GEN,Dommeti Venkateswarlu,Indian National Congress,140397,109939,78.3 %,14599,13.3%
50,Anaparthy,50,GEN,Tetali Ramareddy,Indian National Congress,121752,99340,81.6 %,28728,28.9%
51,Ramachandrapuram,51,GEN,Bose Pilli,Independent,126906,104783,82.6 %,7556,7.2%
52,Alamuru,52,GEN,Krishnarjuna Chowdary Bikkina,Indian National Congress,152741,118994,77.9 %,8120,6.8%
53,Mummidivaram,53,SC,Viswarupu Pinipe,Indian National Congress,134963,99115,73.4 %,15357,15.5%
54,Allavaram,54,SC,Gollapalli Suryarao,Indian National Congress,118687,91365,77.0 %,6490,7.1%
55,Amalapuram,55,GEN,Chittabbai Kudupudi,Independent,123203,95403,77.4 %,4040,4.2%
56,Kothapeta,56,GEN,Chirla Jaggireddy,Indian National Congress,133434,106041,79.5 %,2271,2.1%
57,Nagaram,57,SC,Rajeswari Devi Pamula,Indian National Congress,123062,92075,74.8 %,9281,10.1%
58,Razole,58,GEN,Alluri Krishnam Raju,Indian National Congress,130461,108756,83.4 %,28018,25.8%
59,Narasapur,59,GEN,Kothapalli Subbarayudu(PEDABABU),Telugu Desam,160130,126790,79.2 %,3518,2.8%
60,Palacole,60,GEN,Ch. Satyanarayana Murty (DR.BABJEE),Telugu Desam,128449,95986,74.7 %,12001,12.5%
61,Achanta,61,SC,Peethala Sujatha,Telugu Desam,124637,93293,74.9 %,5641,6.0%
62,Bhimavaram,62,GEN,Grandhi Srinivas,Indian National Congress,172259,124488,72.3 %,7905,6.4%
63,Undi,63,GEN,Pathapati Sarraju,Indian National Congress,146366,115870,79.2 %,19488,16.8%
64,Penugonda,64,GEN,Satyanarayana Pithani,Indian National Congress,128747,102531,79.6 %,18020,17.6%
65,Tanuku,65,GEN,Chitturi Bapineedu,Indian National Congress,161288,127532,79.1 %,5377,4.2%
66,Attili,66,GEN,Cherukuwada Sri Ranganatha Raju,Indian National Congress,135587,106772,78.7 %,2523,2.4%
67,Tadepalligudem,67,GEN,Kottu Satyanarayana,Indian National Congress,167281,122146,73.0 %,24933,20.4%
68,Ungutur,68,GEN,Vatti Vasant Kumar,Indian National Congress,177893,145993,82.1 %,15719,10.8%
69,Dendulur,69,GEN,Maganti Venkateswara Rao(BABU),Indian National Congress,152358,124547,81.7 %,13311,10.7%
70,Eluru,70,GEN,Alla Kali Krishna Srinivas(ALLA NANI),Indian National Congress,174236,113068,64.9 %,33053,29.2%
71,Gopalpuram,71,SC,Smt. Maddala Suneeta,Indian National Congress,165472,127326,76.9 %,7622,6.0%
72,Kovvur,72,GEN,Pendyala Venkata Krishna Rao (KRISHNA BABU),Telugu Desam,170244,135154,79.4 %,1331,1.0%
73,Polavaram,73,ST,Tellam Balaraju,Indian National Congress,166032,124104,74.7 %,18842,15.2%
74,Chintalapudi,74,GEN,Ghanta Murali Ramakrishna,Indian National Congress,174836,151258,86.5 %,1606,1.1%
75,Jaggayyapet,75,GEN,Udayabhanu Samineni,Indian National Congress,162596,130601,80.3 %,11694,9.0%
76,Nandigama,76,GEN,Uma Maheswara Rao Devineni,Telugu Desam,156120,124738,79.9 %,4285,3.4%
77,Vijayawada West,77,GEN,Shaik Nasar Vali,Communist Party Of India,217796,107172,49.2 %,26519,24.7%
78,Vijayawada East,78,GEN,Vangaveeti Radha Krishnan,Indian National Congress,211152,97770,46.3 %,26711,27.3%
79,Kankipadu,79,GEN,Devineni Rajasekhar (NEHRU),Indian National Congress,353059,195478,55.4 %,17525,9.0%
80,Mylavaram,80,GEN,Chanamolu Venkata Rao,Indian National Congress,188556,147417,78.2 %,13417,9.1%
81,Tiruvuru,81,SC,Koneru Ranga Rao,Indian National Congress,175378,140576,80.2 %,16769,11.9%
82,Nuzvid,82,GEN,Venkata Pratap Apparao Meka,Indian National Congress,186212,144749,77.7 %,19208,13.3%
83,Gannavaram,83,GEN,Muddaraboina Venkateswara Rao,Independent,125259,99008,79.0 %,2235,2.3%
84,Vuyyur,84,GEN,Partha Sarathy Kolusu,Indian National Congress,115238,94157,81.7 %,6314,6.7%
85,Gudivada,85,GEN,Srivenkateswara Rao Kodali(NANI),Telugu Desam,158004,109271,69.2 %,8862,8.1%
86,Mudinepalli,86,GEN,Pinnamaneni Venkateswara Rao,Indian National Congress,115905,94577,81.6 %,11794,12.5%
87,Kaikalur,87,GEN,Yerneni Raja Ramachandar,Indian National Congress,143780,110273,76.7 %,2056,1.9%
88,Malleswaram,88,GEN,Buragadda Veda Vyas,Indian National Congress,132327,106711,80.6 %,23801,22.3%
89,Bandar,89,GEN,Perni Venkata Ramaiah,Indian National Congress,160581,103935,64.7 %,31301,30.1%
90,Nidumolu,90,SC,Ramaiah Paturu,Communist Party Of India (MARXIST),116917,90241,77.2 %,3189,3.5%
91,Avanigadda,91,GEN,Buddha Prasad Mandali,Indian National Congress,114425,89795,78.5 %,8482,9.4%
92,Kuchinapudi,92,GEN,Mopidevi Venkata Ramana Rao,Indian National Congress,114305,86550,75.7 %,8541,9.9%
93,Repalle,93,GEN,Devineni Mallikharjunarao,Indian National Congress,110431,84388,76.4 %,17341,20.5%
94,Vemur,94,GEN,Satishpaul Raj,Indian National Congress,119747,98637,82.4 %,8721,8.8%
95,Duggirala,95,GEN,Gudibandi Venkata Reddy,Indian National Congress,121878,98618,80.9 %,11796,12.0%
96,Tenali,96,GEN,Nadendla Manohar,Indian National Congress,138813,95346,68.7 %,12606,13.2%
97,Ponnur,97,GEN,Narendra Dhulipalla,Telugu Desam,123509,94386,76.4 %,9045,9.6%
98,Bapatla,98,GEN,Gade Venkata Reddy,Indian National Congress,152312,110085,72.3 %,15569,14.1%
99,Prathipad,99,GEN,Ravi Venkata Ramana,Indian National Congress,124947,101264,81.0 %,4924,4.9%
100,Guntur-I,100,GEN,Shaik Subani,Indian National Congress,184068,107134,58.2 %,35964,33.6%
101,Guntur-Ii,101,GEN,Tadisetti Venkat Rao,Indian National Congress,187633,111436,59.4 %,15304,13.7%
102,Mangalagiri,102,GEN,Murugudu Hanumantha Rao,Indian National Congress,157937,114184,72.3 %,5381,4.7%
103,Tadikonda,103,SC,Dokka Manikya Varaprasada Rao,Indian National Congress,148406,112608,75.9 %,16006,14.2%
104,Sattenapalli,104,GEN,Verram Venkateswara Reddy,Indian National Congress,174470,127874,73.3 %,24410,19.1%
105,Peddakurapadu,105,GEN,Kanna Lakshminarayana,Indian National Congress,184142,135475,73.6 %,22121,16.3%
106,Gurzala,106,GEN,Janga Krishna Murthy,Indian National Congress,212908,144899,68.1 %,8343,5.8%
107,Macherla,107,GEN,Pinnelli Lakshma Reddy,Indian National Congress,164721,115184,69.9 %,30666,26.6%
108,Vinukonda,108,GEN,Makkena Mallikarjuna Rao,Indian National Congress,193150,139637,72.3 %,7749,5.5%
109,Narasaraopet,109,GEN,Kasu Venkata Krishna Reddy,Indian National Congress,201466,144987,72.0 %,15495,10.7%
110,Chilakaluripet,110,GEN,Marri Rajashekar,Independent,169288,124411,73.5 %,212,0.2%
111,Chirala,111,GEN,Rosaiah Konijeti,Indian National Congress,157680,118336,75.0 %,30077,25.4%
112,Parchur,112,GEN,Daggubati Venkateswara Rao,Indian National Congress,119965,95961,80.0 %,15546,16.2%
113,Martur,113,GEN,Gottipati Ravikumar,Indian National Congress,142477,117346,82.4 %,13806,11.8%
114,Addanki,114,GEN,Karanam Balarama Krishna Murthy,Telugu Desam,138681,110773,79.9 %,2790,2.5%
115,Ongole,115,GEN,Balineni Srinivasa Reddy (VASU),Indian National Congress,177667,122947,69.2 %,24171,19.7%
116,Santhanuthalapadu,116,SC,Dara Sambaiah,Indian National Congress,159976,119064,74.4 %,15635,13.1%
117,Kandukur,117,GEN,Maheedhar Reddy Manugunta,Indian National Congress,153392,127209,82.9 %,7879,6.2%
118,Kanigiri,118,GEN,Erigineni Thirupathi Naidu,Indian National Congress,142201,98422,69.2 %,9275,9.4%
119,Kondepi,119,GEN,Pothula Rama Rao,Indian National Congress,146991,121688,82.8 %,8872,7.3%
120,Cumbum,120,GEN,Vudumula Srinivasulu Reddy,Indian National Congress,135131,99810,73.9 %,7622,7.6%
121,Darsi,121,GEN,Buchepalli Subba Reddy,Independent,181460,130651,72.0 %,2410,1.8%
122,Markapur,122,GEN,Pedda Konda Reddy Kunduru,Indian National Congress,166204,122658,73.8 %,20738,16.9%
123,Giddalur,123,GEN,Pagadala Ramaiah,Indian National Congress,122579,87067,71.0 %,19482,22.4%
124,Udayagiri,124,GEN,Mekapati Chandrasekhar Reddy,Indian National Congress,120191,88717,73.8 %,23075,26.0%
125,Kavali,125,GEN,Parvathamma Magunta,Indian National Congress,163577,117560,71.9 %,21149,18.0%
126,Allur,126,GEN,Katamreddy Vishnuvardhan Reddy,Indian National Congress,138466,109561,79.1 %,13372,12.2%
127,Kovur,127,GEN,Polamreddy Srinivasulu Reddy,Indian National Congress,141031,104969,74.4 %,480,0.5%
128,Atmakur,128,GEN,Kommi Lakshmaiah Naidu,Independent,147793,118715,80.3 %,4397,3.7%
129,Rapur,129,GEN,Anam Rama Narayana Reddy,Indian National Congress,176019,132720,75.4 %,5838,4.4%
130,Nellore,130,GEN,Anam Vivekananda Reddy,Indian National Congress,218351,115219,52.8 %,21772,18.9%
131,Sarvepalli,131,GEN,Adala Prabhakar Reddy,Indian National Congress,164184,133006,81.0 %,7625,5.7%
132,Gudur,132,SC,Patra Prakasa Rao,Indian National Congress,167337,119743,71.6 %,8831,7.4%
133,Sulurpet,133,SC,Nelavala Subhramanyam,Indian National Congress,154216,113601,73.7 %,8815,7.8%
134,Venkatagiri,134,GEN,Nedurumalli Rajyalakshmi,Indian National Congress,147438,115970,78.7 %,6695,5.8%
135,Sri Kalahasti,135,GEN,S.C.V.Naidu,Indian National Congress,167334,128486,76.8 %,13078,10.2%
136,Satyavedu,136,SC,K. Narayanaswamy,Indian National Congress,148837,108549,72.9 %,31492,29.0%
137,Nagari,137,GEN,Chengareddy Reddyvari,Indian National Congress,166845,128750,77.2 %,5694,4.4%
138,Puttur,138,GEN,Gali Muddhu Krishnama Naidu,Indian National Congress,139019,105174,75.7 %,29951,28.5%
139,Vepanjeri,139,SC,Dr. Gummadi Kuthuhalam,Indian National Congress,144160,108257,75.1 %,11582,10.7%
140,Chittoor,140,GEN,A.S. Manohar,Telugu Desam,178168,119420,67.0 %,3888,3.3%
141,Palmaner,141,SC,L.Lalitha Kumari,Telugu Desam,187800,137781,73.4 %,737,0.5%
142,Kuppam,142,GEN,Nara Chandrababu Naidu,Telugu Desam,185813,140153,75.4 %,59588,42.5%
143,Punganur,143,GEN,N.Amaranatha Reddy,Telugu Desam,175919,137169,78.0 %,9174,6.7%
144,Madanpalle,144,GEN,Dommalapati Ramesh,Telugu Desam,198485,116877,58.9 %,5021,4.3%
145,Thamballapalle,145,GEN,Kadapa Prabakar Reddy,Indian National Congress,123328,96896,78.6 %,620,0.6%
146,Vayalpad,146,GEN,Nallari Kirankumar Reddy,Indian National Congress,134460,98736,73.4 %,14362,14.5%
147,Pileru,147,GEN,P.Ramachandra Reddy,Indian National Congress,144958,115474,79.7 %,21588,18.7%
148,Chandragiri,148,GEN,Arunakumari Galla,Indian National Congress,153507,116167,75.7 %,14392,12.4%
149,Tirupathi,149,GEN,M.Venkataramana,Indian National Congress,291884,148412,50.8 %,39095,26.3%
150,Kodur,150,SC,Dr. Gunti Venkateswara Prasad,Indian National Congress,132792,95283,71.8 %,16422,17.2%
151,Rajampet,151,GEN,Konduru Prabhavathamma,Indian National Congress,124882,87360,70.0 %,23667,27.1%
152,Rayachoty,152,GEN,Palakondrayudu Sugavasi,Telugu Desam,148435,99937,67.3 %,3544,3.5%
153,Lakkireddipalli,153,GEN,Gadikota Mohan Reddy,Indian National Congress,128987,93492,72.5 %,13052,14.0%
154,Cuddapah,154,GEN,Ahamadulla Mohammad Syed,Indian National Congress,222661,131971,59.3 %,20656,15.7%
155,Badvel,155,GEN,Chinna Govinda Reddy Devasani,Indian National Congress,153429,109824,71.6 %,5281,4.8%
156,Mydukur,156,GEN,Dr.D.L.Ravindra Reddy,Indian National Congress,139291,104348,74.9 %,7881,7.6%
157,Proddatur,157,GEN,Nandyala Varadarajulu Reddy,Indian National Congress,196229,136478,69.6 %,17029,12.5%
158,Jammalamadugu,158,GEN,Adi Narayana Reddy Chadipirala,Indian National Congress,144923,116069,80.1 %,22693,19.6%
159,Kamalapuram,159,GEN,Gandluru Veera Siva Reddy,Telugu Desam,142487,105670,74.2 %,11288,10.7%
160,Pulivendla,160,GEN,Rajasekhara Reddy .Y.S,Indian National Congress,144485,109774,76.0 %,40777,37.1%
161,Kadiri,161,GEN,Jonna Ramaiah,Indian National Congress,177952,115892,65.1 %,8938,7.7%
162,Nallamada,162,GEN,Kadapala Mohan Reddy,Indian National Congress,134521,101597,75.5 %,4695,4.6%
163,Gorantla,163,GEN,Pamudurthi Ravindra Reddy,Indian National Congress,162052,120753,74.5 %,181,0.1%
164,Hindupur,164,GEN,"Ranganayakulu, P.",Telugu Desam,188639,133784,70.9 %,7363,5.5%
165,Madakasira,165,GEN,Neelakantapuram Raghuveera Reddy,Indian National Congress,162823,135025,82.9 %,15336,11.4%
166,Penukonda,166,GEN,Paritala Ravindra,Telugu Desam,167411,125951,75.2 %,22211,17.6%
167,Kalyandrug,167,SC,B.C.Govindappa,Telugu Desam,196478,146939,74.8 %,9652,6.6%
168,Rayadrug,168,GEN,Mettu Govinda Reddy,Telugu Desam,174956,127027,72.6 %,10105,8.0%
169,Uravakonda,169,GEN,Payyavula Keshav,Telugu Desam,151992,107318,70.6 %,8255,7.7%
170,Gooty,170,GEN,Neelavathi. N,Indian National Congress,155852,98873,63.4 %,8712,8.8%
171,Singanamala,171,SC,Sake Sailajanath,Indian National Congress,160557,118018,73.5 %,8586,7.3%
172,Anantapur,172,GEN,B. Narayana Reddy,Indian National Congress,246290,146767,59.6 %,37781,25.7%
173,Dharmavaram,173,GEN,Gonuguntla Jayalakshmamma,Telugu Desam,185813,132425,71.3 %,3787,2.9%
174,Tadpatri,174,GEN,Divakar Reddy,Indian National Congress,194798,128610,66.0 %,7877,6.1%
175,Alur,175,SC,Mulunti Mareppa,Indian National Congress,132527,80344,60.6 %,3137,3.9%
176,Adoni,176,GEN,Y.Sai Prasad Reddy,Indian National Congress,196152,115489,58.9 %,24741,21.4%
177,Yemmiganur,177,GEN,K.Chennakesava Reddy,Indian National Congress,217809,144502,66.3 %,18373,12.7%
178,Kodumur,178,SC,M.Sikhamani,Indian National Congress,161699,109478,67.7 %,17113,15.6%
179,Kurnool,179,GEN,Abdul Gafoor. M,Communist Party Of India (MARXIST),260809,138280,53.0 %,2473,1.8%
180,Pattikonda,180,GEN,S.V.Subba Reddy,Telugu Desam,167323,116396,69.6 %,4968,4.3%
181,Dhone,181,GEN,Kotla Sujathamma,Indian National Congress,174405,113857,65.3 %,2609,2.3%
182,Koilkuntla,182,GEN,Challa Ramakrishna Reddy,Indian National Congress,157630,109464,69.4 %,3103,2.8%
183,Allagadda,183,GEN,Gangula Prathap Reddy,Indian National Congress,174568,127556,73.1 %,10681,8.4%
184,Panyam,184,GEN,Katasani Ramabhupal Reddy,Indian National Congress,185130,127014,68.6 %,3582,2.8%
185,Nandikotkur,185,GEN,Gowru Charitha,Indian National Congress,172117,128395,74.6 %,13488,10.5%
186,Nandyal,186,GEN,Silpa Mohan Reddy,Indian National Congress,208311,135022,64.8 %,48677,36.1%
187,Atmakur,187,GEN,Erasu Prathap Reddy,Indian National Congress,161905,114215,70.5 %,16230,14.2%
188,Achampet,188,SC,Dr.Vamshi Krishna,Indian National Congress,180698,121925,67.5 %,20665,16.9%
189,Nagarkurnool,189,GEN,Doctor Nagam Janardhan Reddy,Telugu Desam,192080,123435,64.3 %,1449,1.2%
190,Kalwakurthi,190,GEN,Yadma Kista Reddy,Indian National Congress,196825,139855,71.1 %,22117,15.8%
191,Shadnagar,191,SC,Dr.P.Shankar Rao,Indian National Congress,175153,126457,72.2 %,10632,8.4%
192,Jadcherla,192,GEN,Charlakola Laxma Reddy,Telangana Rashtra Samithi,176052,122153,69.4 %,18381,15.0%
193,Mahbubnagar,193,GEN,Puli Veeranna,Independent,225112,124576,55.3 %,19282,15.5%
194,Wanaparthy,194,GEN,Dr.G.Chinna Reddy,Indian National Congress,213251,129630,60.8 %,3975,3.1%
195,Kollapur,195,GEN,Jupally Krishna Rao,Independent,177493,113308,63.8 %,3040,2.7%
196,Alampur,196,GEN,Challa Venkatrami Reddy,Independent,159241,110038,69.1 %,4247,3.9%
197,Gadwal,197,GEN,Aruna.D.K,Samajwadi Party,212273,142966,67.4 %,38686,27.1%
198,Amarchinta,198,GEN,Salguti Swarna Sudhakar,Indian National Congress,194190,127572,65.7 %,13783,10.8%
199,Makthal,199,GEN,Chittem Narsi Reddy,Indian National Congress,184528,113929,61.7 %,2356,2.1%
200,Kodangal,200,GEN,Gurunath Reddy,Indian National Congress,177327,116895,65.9 %,5965,5.1%
201,Tandur,201,GEN,Malkud Narayan Rao,Indian National Congress,179557,131184,73.1 %,13554,10.3%
202,Vicarabad,202,SC,A.Chandra Shekar,Telangana Rashtra Samithi,172763,120978,70.0 %,2001,1.7%
203,Pargi,203,GEN,Koppula Harishwar Reddy,Telugu Desam,198243,135639,68.4 %,7648,5.6%
204,Chevella,204,GEN,Patlolla Sabitha,Indian National Congress,228391,160168,70.1 %,41585,26.0%
205,Ibrahimpatnam,205,SC,Masku Narsimha,Communist Party Of India (MARXIST),175576,134981,76.9 %,12807,9.5%
206,Musheerabad,206,GEN,Nayini Narsimha Reddy,Telangana Rashtra Samithi,214167,114765,53.6 %,240,0.2%
207,Himayatnagar,207,GEN,G.Kishan Reddy,Bharatiya Janta Party,202703,111045,54.8 %,31761,28.6%
208,Sanathnagar,208,GEN,Marri Shashidhar Reddy,Indian National Congress,177704,96757,54.4 %,9546,9.9%
209,Secunderabad,209,GEN,T.Padma Rao,Telangana Rashtra Samithi,226953,117881,51.9 %,3067,2.6%
210,Khairatabad,210,GEN,P Janardhana Reddy,Indian National Congress,751715,393725,52.4 %,39099,9.9%
211,Secunderabad Cantonment,211,SC,G.Sayanna,Telugu Desam,337248,173919,51.6 %,15032,8.6%
212,Malakpet,212,GEN,Malreddy Ranga Reddy,Indian National Congress,515376,266894,51.8 %,23358,8.8%
213,Asafnagar,213,GEN,D Nagender,Telugu Desam,184789,82407,44.6 %,2774,3.4%
214,Maharajgunj,214,GEN,M.Mukesh,Indian National Congress,92663,56615,61.1 %,9558,16.9%
215,Karwan,215,GEN,Md Muqtada Khan,All India Majlis-E-Ittehadul Muslimoon,324805,169949,52.3 %,22235,13.1%
216,Yakutpura,216,GEN,Mumtaz Ahmed Khan,All India Majlis-E-Ittehadul Muslimoon,210336,87229,41.5 %,34616,39.7%
217,Chandrayangutta,217,GEN,Akbaruddin Owaisi,All India Majlis-E-Ittehadul Muslimoon,315227,139044,44.1 %,11944,8.6%
218,Charminar,218,GEN,Syed Ahmed Pasha Quadri,All India Majlis-E-Ittehadul Muslimoon,339646,178007,52.4 %,107921,60.6%
219,Medchal,219,GEN,T.Devender Goud,Telugu Desam,610912,343111,56.2 %,25707,7.5%
220,Siddipet,220,GEN,K.Chandra Shakher Rao,Telangana Rashtra Samithi,167509,116085,69.3 %,44668,38.5%
221,Dommat,221,GEN,Solipeta Ramalinga Reddy,Telangana Rashtra Samithi,136615,107223,78.5 %,25129,23.4%
222,Gajwel,222,SC,Jetty Geetha,Indian National Congress,158854,126472,79.6 %,24260,19.2%
223,Narsapur,223,GEN,Vakiti Sunita Laxma Reddy,Indian National Congress,153843,125639,81.7 %,25817,20.5%
224,Sangareddy,224,GEN,Turupu Jaya Prakash Reddy,Telangana Rashtra Samithi,260412,170002,65.3 %,17676,10.4%
225,Zahirabad,225,GEN,Mohammed Fareeduddin,Indian National Congress,160900,112659,70.0 %,12863,11.4%
226,Narayankhed,226,GEN,Suresh Kumar Shetkar,Indian National Congress,183502,134797,73.5 %,4749,3.5%
227,Medak,227,GEN,Patlolla Shashidhar Reddy,Jharkhand Party,159813,111121,69.5 %,4449,4.0%
228,Ramayampet,228,GEN,Padma Devender Reddy .M,Telangana Rashtra Samithi,162137,126699,78.1 %,30207,23.8%
229,Andole,229,SC,C Damodar Rajanarsimha,Indian National Congress,147549,116246,78.8 %,24846,21.4%
230,Balkonda,230,GEN,K.R.Suresh Reddy,Indian National Congress,136367,100944,74.0 %,12941,12.8%
231,Armoor,231,GEN,Santhosh Reddy Sanigaram,Telangana Rashtra Samithi,177351,121054,68.3 %,6555,5.4%
232,Kamareddy,232,GEN,Mohammed Ali Shabbir,Indian National Congress,184392,133581,72.4 %,52763,39.5%
233,Yellareddy,233,GEN,Eanugu Ravinder Reddy,Telangana Rashtra Samithi,162558,122385,75.3 %,10267,8.4%
234,Jukkal,234,SC,Soudagar Gangaram,Indian National Congress,144958,107223,74.0 %,1269,1.2%
235,Banswada,235,GEN,Bajireddy Govardhan,Indian National Congress,160708,120814,75.2 %,12348,10.2%
236,Bodhan,236,GEN,Sudarshan Reddy,Indian National Congress,144825,104260,72.0 %,16951,16.3%
237,Nizamabad,237,GEN,Dharmapuri Srinivas,Indian National Congress,219641,115446,52.6 %,28165,24.4%
238,Dichpalli,238,GEN,Ganga Reddy Gaddam,Telangana Rashtra Samithi,144462,111834,77.4 %,26644,23.8%
239,Mudhole,239,GEN,Narayan Rao,Telangana Rashtra Samithi,167579,128712,76.8 %,41562,32.3%
240,Nirmal,240,GEN,Allola Indrakaran Reddy,Indian National Congress,167205,122415,73.2 %,24578,20.1%
241,Boath,241,ST,Soyam Bapurao,Telangana Rashtra Samithi,137273,100746,73.4 %,12373,12.3%
242,Adilabad,242,GEN,Chilukuri Ramchandar Reddy,Indian National Congress,193461,138617,71.7 %,19837,14.3%
243,Khanapur,243,ST,Ajmeera Govind Naik,Telangana Rashtra Samithi,149543,107305,71.8 %,9191,8.6%
244,Asifabad,244,SC,Amurajula Sridevi,Telugu Desam,169827,116410,68.5 %,5452,4.7%
