#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
50,Gadhada,50,SC,Atmaram Makanbhai Parmar,Bharatiya Janta Party,153116,89625,58.5 %,19256,21.5%
51,Palitana,51,GEN,Goti Kurjibhai,Bharatiya Janta Party,139358,84883,60.9 %,6607,7.8%
52,Sihor,52,GEN,Nakrani Keshubhai Hirjibhai,Bharatiya Janta Party,147242,92992,63.2 %,9800,10.5%
53,Kundla,53,GEN,Dhirubhai Dudhavala (DHIRUBHAI THAKARSHIBHAI PATEL),Indian National Congress,139367,73247,52.6 %,1688,2.3%
54,Mahuva,54,GEN,Chhabildas Mehta,Indian National Congress,141282,70310,49.8 %,3009,4.3%
55,Talaja,55,GEN,Sheevabhai Jerambhai Gohil,Bharatiya Janta Party,140162,71536,51.0 %,12907,18.0%
56,Ghogho,56,GEN,Gohil Parbatsinh Punjubha,Indian National Congress,147014,90573,61.6 %,14162,15.6%
57,Bhavnagar North,57,GEN,Mahendra Trivedi,Bharatiya Janta Party,168211,99554,59.2 %,15506,15.6%
58,Bhavnagar South,58,GEN,Gohil Shaktisinhji Harishchandrasinhji,Indian National Congress,185285,108035,58.3 %,5217,4.8%
59,Dhandhuka,59,GEN,Parikh Dilipbhai Ramanbhai,Bharatiya Janta Party,143387,83372,58.1 %,8043,9.6%
60,Dholka,60,GEN,Chudasma Bhupendrasinh Manubha,Bharatiya Janta Party,144001,99517,69.1 %,3430,3.4%
61,Bavla,61,SC,Govindbhai Arajanbhai Chauhan,Bharatiya Janta Party,155920,94846,60.8 %,29424,31.0%
62,Mandal,62,GEN,Chauhan Jorubha Jethubha,Bharatiya Janta Party,120691,83328,69.0 %,5946,7.1%
63,Viramgam,63,GEN,Machchhar Jayantilal Popatlal,Bharatiya Janta Party,134426,88870,66.1 %,7565,8.5%
64,Sarkhej,64,GEN,Patel Harishchandra Lavjibhai,Bharatiya Janta Party,582467,283984,48.8 %,111482,39.3%
65,Daskroi,65,GEN,Thakar Madhubhai Somabhai,Bharatiya Janta Party,228609,124443,54.4 %,23705,19.0%
66,Dehgam,66,GEN,Vitthalbhai B. Shah,Bharatiya Janta Party,150327,101072,67.2 %,4092,4.0%
67,Sabarmati,67,GEN,Oza Yatinbhai Narendrkumar,Bharatiya Janta Party,279420,167254,59.9 %,21015,12.6%
68,Ellis Bridge,68,GEN,Haren Pandya (ENGINEER),Bharatiya Janta Party,219295,111262,50.7 %,52700,47.4%
69,Dariapur-Kazipur,69,GEN,Barot Bharat,Bharatiya Janta Party,123362,70653,57.3 %,7057,10.0%
70,Shahpur,70,GEN,Kaushikbhai Jamnadas Patel (KAUSHIK PATEL),Bharatiya Janta Party,91244,61657,67.6 %,10843,17.6%
71,Kalupur,71,GEN,Bhupendrakumar Sevakram Patni (BHUPENDRA KHATRI),Bharatiya Janta Party,82960,58530,70.6 %,8949,15.3%
72,Asarwa,72,GEN,Patel Vitthalbhai Shankarlal (VITTHAL KAKA),Bharatiya Janta Party,217125,116474,53.6 %,10534,9.0%
73,Rakhial,73,GEN,Gadefia Gordhanbhai Pragjibhai (PATEL GORDHANBHAI ZADAFIA),Bharatiya Janta Party,162544,99488,61.2 %,23468,23.6%
74,Shaher Kotda,74,SC,Girish Chandra Khemchandbhai Parmar (GIRISH PARMAR ),Bharatiya Janta Party,118465,68382,57.7 %,7068,10.3%
75,Khadia,75,GEN,Ashok Bhatt,Bharatiya Janta Party,89537,53785,60.1 %,17739,33.0%
76,Jamalpur,76,GEN,Usmangani Ismail Devdiwala,Independent,137157,82870,60.4 %,434,0.5%
77,Maninagar,77,GEN,Patel Kamleshbhai Govindbhai (KAMLESH PATEL),Bharatiya Janta Party,316380,150300,47.5 %,52128,34.7%
78,Naroda,78,GEN,Gopaldas Bhojwani,Bharatiya Janta Party,346046,168094,48.6 %,53525,31.8%
79,Gandhinagar,79,GEN,Vadibai Bhayachanddas Patel,Bharatiya Janta Party,207197,144051,69.5 %,2377,1.7%
80,Kalol,80,GEN,Patel Vitthalbhai Somdas,Bharatiya Janta Party,156508,103107,65.9 %,8003,7.8%
81,Kadi,81,GEN,Patel Nitinbhai Ratibhai,Bharatiya Janta Party,142210,108343,76.2 %,2184,2.0%
82,Jotana,82,SC,Kantilal Bhalabhai Solanki,Bharatiya Janta Party,143764,100471,69.9 %,12637,12.6%
83,Mehsana,83,GEN,Khodabhai N. Patel,Bharatiya Janta Party,165326,111554,67.5 %,1242,1.1%
84,Mansa,84,GEN,Chaudhari Vipulbhai Mansinhbhai,Bharatiya Janta Party,148807,117067,78.7 %,9619,8.2%
85,Vijapur,85,GEN,Patel Atmarambhai Maganlal,Bharatiya Janta Party,152140,122810,80.7 %,7086,5.8%
86,Visnagar,86,GEN,K.I. Patel (KIRIT PATEL),Bharatiya Janta Party,156030,123304,79.0 %,17518,14.2%
87,Kheralu,87,GEN,Shankarji Okhaji Thakor,Indian National Congress,137381,106376,77.4 %,1371,1.3%
88,Unjha,88,GEN,Patel Narayanbhai Lalludas,Bharatiya Janta Party,153574,113402,73.8 %,18814,16.6%
89,Sidhpur,89,GEN,Vyas Jaynarayan Narmadashankar,Bharatiya Janta Party,141170,101276,71.7 %,31062,30.7%
90,Vagdod,90,GEN,Thakor Chamanji Dansangji,Indian National Congress,156686,100671,64.3 %,769,0.8%
91,Patan,91,GEN,Patel Arvindbhai Tribhovan Das,Bharatiya Janta Party,146185,90090,61.6 %,13198,14.6%
92,Chanasma,92,GEN,Patel Rameshbhai Mohanlal,Bharatiya Janta Party,118363,87641,74.0 %,10277,11.7%
93,Sami,93,GEN,Rathod Bhausingbhai Dahyabhai,Independent,129107,100490,77.8 %,26769,26.6%
94,Radhanpur,94,GEN,Solanki Lavingji Mulji,Independent,147855,107466,72.7 %,307,0.3%
95,Vav,95,GEN,Patel Parabatbhai Savabhai,Independent,165564,131322,79.3 %,2121,1.6%
96,Deodar,96,GEN,Gumansinhji Viramsinhji Vaghela,Bharatiya Janta Party,144473,123238,85.3 %,6790,5.5%
97,Kankrej,97,GEN,Khanpura Dharsibhai Lakhabhai,Indian National Congress,142238,106311,74.7 %,5075,4.8%
98,Deesa,98,GEN,Mali Gordhanji Gigaji,Bharatiya Janta Party,160231,110119,68.7 %,25481,23.1%
99,Dhanera,99,GEN,Rabari Govabhai Hamirabhai,Indian National Congress,155595,124439,80.0 %,11462,9.2%
100,Palanpur,100,GEN,Amrutlal Kalidas Patel,Bharatiya Janta Party,168227,102816,61.1 %,24724,24.0%
101,Vadgam,101,SC,Parmar Ramjibhai Jivabhai,Bharatiya Janta Party,156252,103544,66.3 %,1100,1.1%
102,Danta,102,GEN,Kachoriya Kantibhai Dharamdas,Bharatiya Janta Party,170890,131378,76.9 %,11689,8.9%
103,Khedbrahma,103,ST,Amarsinh Bhilabhai Chaudhari,Indian National Congress,149891,113356,75.6 %,26512,23.4%
104,Idar,104,SC,Vora Ramanbhai Ishwarbhai,Bharatiya Janta Party,149964,106549,71.0 %,34764,32.6%
105,Bhiloda,105,GEN,Dr. Anil Joshiyara,Bharatiya Janta Party,160048,115362,72.1 %,6803,5.9%
106,Himatnagar,106,GEN,Chavada Ranjitsinh Naharsinh,Bharatiya Janta Party,158806,104457,65.8 %,24049,23.0%
107,Prantij,107,GEN,Zala Vinendrasinh Dilipsinh,Bharatiya Janta Party,144029,102899,71.4 %,32414,31.5%
108,Modasa,108,GEN,Parmar Dilipsinh Vakhatsinh,Bharatiya Janta Party,148731,113320,76.2 %,34906,30.8%
109,Bayad,109,GEN,Solanki Ramsinh Roopsinh,Indian National Congress,132344,103267,78.0 %,9603,9.3%
110,Meghraj,110,GEN,Damor Hiraji Valaji,Bharatiya Janta Party,155683,111551,71.7 %,21789,19.5%
111,Santrampur,111,GEN,Dr. Bhamat Mansingh Vallabhbhai,Indian National Congress,138704,100569,72.5 %,13811,13.7%
112,Jhalod,112,ST,Machhar Ditabhai Bhimabhai,Indian National Congress,158932,114385,72.0 %,12015,10.5%
113,Limdi,113,ST,Kishori Bachubhai Nathabhai,Indian National Congress,149722,91765,61.3 %,31956,34.8%
114,Dohad,114,ST,Damor Tersinhbhai Badiyabhai,Bharatiya Janta Party,150516,74471,49.5 %,588,0.8%
115,Limkheda,115,ST,Parmar Raising Kukabhai,Bharatiya Janta Party,154429,93790,60.7 %,14772,15.8%
116,Devgadh Baria,116,GEN,Patel Pratapsinh Hirabhai,Bharatiya Janta Party,128413,93695,73.0 %,5138,5.5%
117,Rajgadh,117,GEN,Varia Bhailal Bhai Hirabhai,Bharatiya Janta Party,126984,92628,72.9 %,18208,19.7%
118,Halol,118,GEN,Baria Udesinh Mohanbhai,Indian National Congress,137310,99162,72.2 %,13065,13.2%
119,Kalol,119,GEN,Chauhan Prabhatsinh Pratapsinh,Bharatiya Janta Party,134331,93009,69.2 %,36670,39.4%
120,Godhra,120,GEN,C.K. Raulji,Bharatiya Janta Party,172152,103568,60.2 %,11949,11.5%
121,Shehra,121,GEN,Chauhan Somsinh Vajesinh,Bharatiya Janta Party,153685,106711,69.4 %,20425,19.1%
122,Lunavada,122,GEN,Upadhyay Hargovindbhai Devshanker,Bharatiya Janta Party,146785,102703,70.0 %,10796,10.5%
123,Randhikpur,123,ST,Bhabhor Jashwantsinh Sumanbhai,Bharatiya Janta Party,132009,98246,74.4 %,19384,19.7%
124,Balasinor,124,GEN,Chauhan Mansinh Kohyabhai,Bharatiya Janta Party,126938,88107,69.4 %,22008,25.0%
125,Kapadvanj,125,GEN,Patel Manilal Devjibhai,Bharatiya Janta Party,149361,95102,63.7 %,18380,19.3%
126,Thasra,126,GEN,Parmar Ramsinh Prabhatbhai,Indian National Congress,157727,113565,72.0 %,30540,26.9%
127,Umreth,127,GEN,Shelat Subhaschandra Someshwar,Indian National Congress,133028,95412,71.7 %,17257,18.1%
128,Kathlal,128,GEN,Thakor Dilipsinh Juvansinh,Indian National Congress,148411,101070,68.1 %,5890,5.8%
129,Mehmedabad,129,GEN,Chauhan Jaswantsinh Mangalsinh,Bharatiya Janta Party,154065,96177,62.4 %,29167,30.3%
130,Mahudha,130,GEN,Thakor Natvarsinh Fulsinh,Indian National Congress,150859,100038,66.3 %,6008,6.0%
131,Nadiad,131,GEN,Patel Dinsha Jhaverbhai,Indian National Congress,155661,99076,63.6 %,17700,17.9%
132,Chakalasi,132,GEN,Vaghela Shankarbhai Desaibhai,Indian National Congress,141193,102112,72.3 %,30526,29.9%
133,Anand,133,GEN,Patel Dilipbhai Manibhai,Bharatiya Janta Party,183299,113070,61.7 %,23258,20.6%
134,Sarsa,134,GEN,Parmar Govindbhai Raijibhai,Independent,124875,98139,78.6 %,9071,9.2%
135,Petlad,135,GEN,Patel Niranjan Parsottamdas,Indian National Congress,133167,92239,69.3 %,6910,7.5%
136,Sojitra,136,SC,Parmar Indranath Madhusudanbhai,Bharatiya Janta Party,129294,86133,66.6 %,17137,19.9%
137,Matar,137,GEN,Parmar Mulrajsinh Madhavsinh,Independent,144119,103690,71.9 %,40027,38.6%
138,Borsad,138,GEN,Solanki Bharatbhai Madhavsinh,Indian National Congress,150003,103454,69.0 %,11000,10.6%
139,Bhadran,139,GEN,Parmar Dhirsinh Chhatrasinh,Indian National Congress,155094,110712,71.4 %,24783,22.4%
140,Cambay,140,GEN,Khatri Jayendrabhai Bhagvandas,Bharatiya Janta Party,147670,102173,69.2 %,13891,13.6%
141,Chhota Udaipur,141,ST,Rathwa Sukhrambhai Hariyabhai,Indian National Congress,151634,95035,62.7 %,31049,32.7%
142,Jetpur,142,GEN,Rathva Mohansinh Chhotubhai,Indian National Congress,134987,101044,74.9 %,11154,11.0%
143,Nasvadi,143,ST,Bhil Dhirubhai Chunilal,Independent,146752,102697,70.0 %,10609,10.3%
144,Sankheda,144,ST,Tadvi Babarbhai Ambalal,Indian National Congress,125166,91012,72.7 %,2496,2.7%
145,Dabhoi,145,GEN,Raj Karansinh Narpatsinh,Bharatiya Janta Party,126025,87871,69.7 %,9644,11.0%
146,Savli,146,GEN,Chhauhan Khumansinh Raysinh,Indian National Congress,150494,109988,73.1 %,23360,21.2%
147,Baroda City,147,GEN,Bhupendra Lakhawala,Bharatiya Janta Party,223793,133644,59.7 %,26055,19.5%
148,Sayajiganj,148,GEN,Jaspal Sing,Bharatiya Janta Party,361154,198562,55.0 %,32405,16.3%
149,Raopura,149,GEN,Patel Yogeshbhai Narayanbhai,Bharatiya Janta Party,197503,111020,56.2 %,25904,23.3%
150,Vaghodia,150,GEN,Shrivastava Madhubhai Babubhai,Independent,139420,98751,70.8 %,27545,27.9%
151,Baroda Rural,151,GEN,Upendrasinh Pratapsinh Gohil,Independent,190913,122157,64.0 %,7691,6.3%
152,Padra,152,GEN,Nalin Bhatt,Bharatiya Janta Party,160594,117648,73.3 %,1545,1.3%
153,Karjan,153,SC,Dabhi Chandubhai Motibhai,Indian National Congress,153578,99533,64.8 %,4547,4.6%
154,Jambusar,154,GEN,Mori Chhatrasinh Pujabhai,Bharatiya Janta Party,140346,93720,66.8 %,20185,21.5%
155,Vagra,155,GEN,Vansia Khumansinh Kesarisinh,Bharatiya Janta Party,139709,106105,75.9 %,11376,10.7%
156,Broach,156,GEN,Shah Bipinbhai Ishwarlal,Bharatiya Janta Party,191742,115192,60.1 %,21527,18.7%
157,Ankleshwar,157,GEN,Patel Ratanjibhai Balubhai,Bharatiya Janta Party,174683,113114,64.8 %,10885,9.6%
158,Jhagadia,158,ST,Chhotubhai Amarsang Vasava,Independent,138678,106262,76.6 %,32637,30.7%
159,Dediapada,159,ST,Vasava Motilal Puniyabhai,Bharatiya Janta Party,161273,121250,75.2 %,25508,21.0%
160,Rajpipla,160,ST,Vasava Mansukhbhai Dhanjibhai,Bharatiya Janta Party,135895,102740,75.6 %,21237,20.7%
161,Nijhar,161,ST,Paadvi Subhashbhai Rotubhai,Bharatiya Janta Party,156542,112520,71.9 %,11265,10.0%
162,Mangrol,162,ST,Chaudhary Ramanbhai Kansarabhai,Bharatiya Janta Party,152032,98633,64.9 %,18484,18.7%
163,Songadh,163,ST,Donwala Narayanbhai Harjibhai,Independent,142731,102983,72.2 %,14877,14.4%
164,Vyara,164,ST,Pratapbhai Babubhai Gamit,Independent,152634,113410,74.3 %,1208,1.1%
165,Mahuva,165,ST,Ishverbhai Narsinhbhai Vahia,Indian National Congress,150027,115621,77.1 %,16450,14.2%
166,Bardoli,166,ST,Rathod Pravinbhai Chhaganbhai,Indian National Congress,160857,113197,70.4 %,357,0.3%
167,Kamrej,167,ST,Rathod Dhanjibhai Motibhai,Bharatiya Janta Party,143207,104337,72.9 %,4534,4.3%
168,Olpad,168,GEN,Bhagubhai Patel (VIMAL),Bharatiya Janta Party,255836,144041,56.3 %,34625,24.0%
169,Surat City North,169,GEN,Gajera Dhirubhai Haribhai,Bharatiya Janta Party,216123,116071,53.7 %,28944,24.9%
170,Surat City East,170,GEN,Khasi Gulabdas Nagindas,Bharatiya Janta Party,145473,86143,59.2 %,22377,26.0%
171,Surat City West,171,GEN,Chapatwala Hemantbhai Champaklal,Bharatiya Janta Party,234303,124015,52.9 %,49292,39.7%
172,Chorasi,172,GEN,Narottambhai Patel,Bharatiya Janta Party,701573,302988,43.2 %,131149,43.3%
173,Jalalpore,173,GEN,Patel Chhaganbhai Devabhai (C.D.PATEL),Indian National Congress,150408,107306,71.3 %,17505,16.3%
174,Navsari,174,ST,Patel Mangubhai Chhaganbhai,Bharatiya Janta Party,171847,107651,62.6 %,14462,13.4%
175,Gandevi,175,GEN,Karsanbhai Bhikhabhai Patil,Bharatiya Janta Party,155489,114366,73.6 %,47907,41.9%
176,Chikhli,176,ST,Patel Kanjibhai Maganbhai,Bharatiya Janta Party,151974,113014,74.4 %,41712,36.9%
177,Dangs-Bansda,177,ST,Bhoye Madhubhai Jelyabhai,Indian National Congress,149852,104852,70.0 %,24798,23.7%
178,Bulsar,178,GEN,Desai Dolatrai Nathubhai,Bharatiya Janta Party,178039,114054,64.1 %,32547,28.5%
179,Dharampur,179,ST,Chaudhari Manibhai Ramjibhai,Bharatiya Janta Party,148198,114956,77.6 %,25832,22.5%
180,Mota Pondha,180,ST,Raut Madhubhai Bapubhai,Bharatiya Janta Party,155682,111974,71.9 %,4404,3.9%
181,Pardi,181,ST,Patel Dr. K.C.,Bharatiya Janta Party,155695,110074,70.7 %,23183,21.1%
182,Umbergaon,182,ST,Patkar Ramanlal Nanubhai,Bharatiya Janta Party,186500,115773,62.1 %,19283,16.7%
