AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Hiriyur,48,SC,K. H. Ranganath,Indian National Congress,90627,61078,67.4 %,4598,7.5%
Holalkere,49,GEN,G. Shivalingappa,Janta Party,91202,66318,72.7 %,9413,14.2%
Hosadurga,50,GEN,G. Basappa,Janta Party,94424,70960,75.2 %,11964,16.9%
Pavagada,51,SC,Ugranarasimhappa,Independent,103756,71134,68.6 %,16989,23.9%
Sira,52,GEN,Mudlegowda P.,Independent,86316,61146,70.8 %,27215,44.5%
Kallambella,53,GEN,Ganganna B.,Janta Party,80142,58643,73.2 %,6875,11.7%
Bellavi,54,GEN,T. H. H. Anumantharayappa,Indian National Congress,87342,62797,71.9 %,1008,1.6%
Madhugiri,55,SC,Rajavardhan,Janta Party,99312,62599,63.0 %,676,1.1%
Koratagere,56,GEN,Veeranna,Janta Party,95890,67314,70.2 %,13003,19.3%
Tumkur,57,GEN,Lakshminarasimiah,Janta Party,97150,65679,67.6 %,10530,16.0%
Kunigal,58,GEN,Y. K. Ramaiah,Janta Party,88999,64755,72.8 %,12399,19.1%
Huliyurdurga,59,GEN,H. Hutchamasthigowda,Independent,73506,56131,76.4 %,4671,8.3%
Gubbi,60,GEN,S. Revanna,Janta Party,81815,60392,73.8 %,9145,15.1%
Turuvekere,61,GEN,Bhyrappaji,Indian National Congress,80774,62113,76.9 %,16687,26.9%
Tiptur,62,GEN,S. P. Gangadharappa,Indian National Congress,85240,61718,72.4 %,13023,21.1%
Chiknaikanahalli,63,GEN,S. G.Ramalingaiah,Bharatiya Janta Party,77514,59016,76.1 %,3371,5.7%
Gowribidanur,64,GEN,R. N. Lakshmipathi,Janta Party,88691,67113,75.7 %,3834,5.7%
Chikballapur,65,SC,A. Muniyappa,Independent,92163,65413,71.0 %,18928,28.9%
Sidlaghatta,66,GEN,V. Muniyappa,Indian National Congress,88234,68610,77.8 %,2513,3.7%
Bagepalli,67,GEN,A. V.Appaswamy Reddy,Communist Party Of India (MARXIST),84608,62365,73.7 %,11562,18.5%
Chintamani,68,GEN,Chowda Reddy,Indian National Congress,90870,70628,77.7 %,10130,14.3%
Srinivasapur,69,GEN,G. K. Venkatashiva Reddy,Indian National Congress,78815,62050,78.7 %,642,1.0%
Mulbagal,70,GEN,Beeregowda,Independent,95508,71028,74.4 %,13771,19.4%
Kolar Gold Fields,71,SC,M. Backthavachallam,All India Anna Dravida Munnetra Kazhagam,71078,45775,64.4 %,1380,3.0%
Bethamangala,72,SC,C. Venkateshappa,Indian National Congress,92167,53703,58.3 %,101,0.2%
Kolar,73,GEN,K. R. Srinivasaiah,Janta Party,84156,61352,72.9 %,19755,32.2%
Vemgal,74,GEN,Byregowda C.,Independent,86278,67963,78.8 %,33907,49.9%
Malur,75,GEN,Nagaraju A.,Indian National Congress,77818,55312,71.1 %,5136,9.3%
Malleswaram,76,GEN,P. Ramdev,Janta Party,109460,66822,61.0 %,28600,42.8%
Rajajinagar,77,GEN,M. S. Krishnan,Communist Party Of India,161523,101173,62.6 %,35503,35.1%
Gandhinagar,78,GEN,M. S. Narayana Rao,Janta Party,84669,53532,63.2 %,9093,17.0%
Chickpet,79,GEN,A. Lakshmi Sagar,Janta Party,74410,46739,62.8 %,11421,24.4%
Binnypet,80,GEN,G. Narayan Kumar,Janta Party,146442,93013,63.5 %,24104,25.9%
Chamarajapet,81,GEN,M. Obanna Raju,Janta Party,424243,49406,11.6 %,7902,16.0%
Basavanagudi,82,GEN,H. L. Thimme Gowda,Janta Party,117858,73188,62.1 %,11459,15.7%
Jayanagar,83,GEN,M. Chandrasekhar,Janta Party,129383,71467,55.2 %,18306,25.6%
Shanthinagar,84,SC,P. D. Govinda Raj,Janta Party,86762,49173,56.7 %,14262,29.0%
Shivajinagar,85,GEN,M. Raghupathy,Janta Party,69913,39786,56.9 %,7527,18.9%
Bharathinagar,86,GEN,Michael B. Fernandes,Janta Party,84745,51173,60.4 %,5084,9.9%
Jayamahal,87,GEN,Jeevaraj Alva,Janta Party,98212,59759,60.8 %,16215,27.1%
Yelahanka,88,SC,V. Sreenivasan,Janta Party,130591,80236,61.4 %,12068,15.0%
Uttarahalli,89,GEN,M. Srinivas,Janta Party,171092,106106,62.0 %,8157,7.7%
Varthur,90,GEN,S. Suryanarayana Rao,Communist Party Of India (MARXIST),127925,83777,65.5 %,19811,23.6%
Kanakapura,91,GEN,P. G. R. Sindhia,Janta Party,85363,65293,76.5 %,12864,19.7%
Sathanur,92,GEN,K. G. Srinivasa Murthy,Janta Party,86076,64023,74.4 %,16802,26.2%
Channapatna,93,GEN,M. Varade Gowda (Raju),Janta Party,96068,71801,74.7 %,5816,8.1%
Ramanagaram,94,GEN,C. Boraiah,Janta Party,92394,74124,80.2 %,18876,25.5%
Magadi,95,GEN,H. G. Channappa,Indian National Congress,92316,66094,71.6 %,1670,2.5%
Nelamangala,96,SC,Sathyanarayana M. G.,Janta Party,76990,50985,66.2 %,9416,18.5%
Doddaballapur,97,GEN,Jalappa R. L.,Janta Party,95721,71989,75.2 %,13580,18.9%
Devanahalli,98,SC,Mariyappa A. M.,Janta Party,99863,71974,72.1 %,5471,7.6%
Hosakote,99,GEN,N. Chikke Gowda,Indian National Congress,102112,79799,78.1 %,20397,25.6%
Anekal,100,SC,Y. Ramakrishna,Indian National Congress,97995,67239,68.6 %,6527,9.7%
Nagamangala,101,GEN,Chigarigowda,Independent,82243,63664,77.4 %,21634,34.0%
Maddur,102,GEN,M. Manchegowda,Indian National Congress,87324,66846,76.5 %,13842,20.7%
Kiragaval,103,GEN,G. Madegowda,Indian National Congress,80656,65924,81.7 %,10856,16.5%
Malavalli,104,SC,Somasekhar,Janta Party,88284,63437,71.9 %,6621,10.4%
Mandya,105,GEN,B. Dodda Boregowda,Janta Party,94505,67140,71.0 %,11649,17.4%
Keragodu,106,GEN,H. D Chowdiah,Indian National Congress,74374,60550,81.4 %,5517,9.1%
Srirangapatna,107,GEN,A. S. Bandisiddegowda,Janta Party,84647,64692,76.4 %,10791,16.7%
Pandavapura,108,GEN,K. Kempegowda,Janta Party,88199,65104,73.8 %,6659,10.2%
Krishnarajpet,109,GEN,M. Puttaswamygowda,Indian National Congress,85242,62087,72.8 %,5733,9.2%
Hanur,110,GEN,K. P. Shantamurthy,Indian National Congress,95378,69882,73.3 %,1406,2.0%
Kollegal,111,SC,B. Basavaiah,Janta Party,87898,56986,64.8 %,9706,17.0%
Bannur,112,GEN,Boraiah T. P.,Independent,83885,65875,78.5 %,6025,9.1%
T. Narasipur,113,SC,Vasudeva V.,Janta Party,85181,56140,65.9 %,10419,18.6%
Krishnaraj,114,GEN,N. H. Gangadhara,Bharatiya Janta Party,75497,44209,58.6 %,12047,27.3%
Chamaraja,115,GEN,H. Kempegowda,Janta Party,87589,50669,57.8 %,12035,23.8%
Narasimharaja,116,GEN,Azeez Said,Janta Party,94755,53321,56.3 %,9064,17.0%
Chamundeswari,117,GEN,Siddaramaiah,Independent,92685,64099,69.2 %,3504,5.5%
Nanjangud,118,GEN,M. Mahadev,Indian National Congress,79024,50978,64.5 %,45,0.1%
Santhemarahalli,119,SC,Rachaiah B.,Janta Party,84539,53871,63.7 %,13032,24.2%
Chamarajanagar,120,GEN,S. Puttaswamy,Indian National Congress,103080,74661,72.4 %,5917,7.9%
Gundlupet,121,GEN,K. S. Nagarathanamma,Indian National Congress,91782,72344,78.8 %,18658,25.8%
Heggadadevanakote,122,SC,Chaluvaiah H. B.,Janta Party,93669,63641,67.9 %,20188,31.7%
Hunsur,123,GEN,Chandra Prabha,Janta Party,93142,70124,75.3 %,35588,50.8%
Krishnarajanagar,124,GEN,S. Nanjappa,Janta Party,83891,67357,80.3 %,7350,10.9%
Periyapatna,125,GEN,K. S. Kalamari Gowda,Indian National Congress,95603,70141,73.4 %,6531,9.3%
Virajpet,126,ST,G. K. Subbaiah,Indian National Congress,79084,42428,53.6 %,8572,20.2%
Madikere,127,GEN,Mundanda M. Nanaiah,Indian National Congress,82608,52797,63.9 %,5732,10.9%
Somwarpet,128,GEN,B. A. Jivijaya,Janta Party,86573,60968,70.4 %,5382,8.8%
Belur,129,SC,D. Mallesha,Janta Party,80814,51924,64.3 %,5842,11.3%
Arsikere,130,GEN,G. S. Basavaraju,Indian National Congress,95307,65048,68.3 %,13782,21.2%
Gandsi,131,GEN,B. Nanjappa,Janta Party,84511,61783,73.1 %,13697,22.2%
Sravanabelagola,132,GEN,H. C. Sreekantaiah Alias Anniah,Indian National Congress,100817,75732,75.1 %,11502,15.2%
Holenarasipur,133,GEN,H D Devegowda,Janta Party,85835,69508,81.0 %,9081,13.1%
Arkalgud,134,GEN,K. B. Mallappa,Janta Party,84592,57809,68.3 %,11702,20.2%
Hassan,135,GEN,B. V. Kari Gowda,Janta Party,101916,64696,63.5 %,3959,6.1%
Sakleshpur,136,GEN,J. D. Somappa,Indian National Congress,102160,62983,61.7 %,4525,7.2%
Sullia,137,SC,Bakila Hukrappa,Bharatiya Janta Party,78738,52363,66.5 %,6549,12.5%
Puttur,138,GEN,K. Rama Bhat,Bharatiya Janta Party,82337,59233,71.9 %,1429,2.4%
Vittal,139,GEN,A. Rukmayya Poojari,Bharatiya Janta Party,81606,59565,73.0 %,7498,12.6%
Belthangady,140,GEN,K. Vasantha Bangera,Bharatiya Janta Party,80703,58018,71.9 %,13919,24.0%
Bantwal,141,GEN,N. Shiva Rao,Bharatiya Janta Party,69264,47216,68.2 %,3473,7.4%
Mangalore,142,GEN,V. Dhananjaya Kumar,Bharatiya Janta Party,73817,51610,69.9 %,3847,7.5%
Ullal,143,GEN,P. Ramachandra Rao,Communist Party Of India (MARXIST),76176,51212,67.2 %,2520,4.9%
Surathkal,144,GEN,Lokayya Shetty,Janta Party,73922,47801,64.7 %,11131,23.3%
Kaup,145,GEN,Vasantha V. Salian,Indian National Congress,69345,45870,66.1 %,6397,13.9%
Udupi,146,GEN,V. S. Acharya,Bharatiya Janta Party,77177,54066,70.1 %,3239,6.0%
Brahmavar,147,GEN,B. B. Shetty,Bharatiya Janta Party,85110,58662,68.9 %,954,1.6%
Coondapur,148,GEN,Prathapchandra Shetty,Indian National Congress,86392,60044,69.5 %,7272,12.1%
Baindur,149,GEN,Appanna Hegde,Janta Party,80169,53579,66.8 %,24,0.0%
Karkal,150,GEN,Veerappa Moily M.,Indian National Congress,73600,51259,69.6 %,5904,11.5%
Moodabidri,151,GEN,Amarnatha Sheety K.,Janta Party,65213,44932,68.9 %,4757,10.6%
Sringeri,152,GEN,H. G. Govinde Gowda,Janta Party,83366,56123,67.3 %,5921,10.6%
Mudigere,153,SC,P. Thippaiah,Janta Party,82061,43864,53.5 %,719,1.6%
Chikmagalur,154,GEN,H. A. Narayana Gowda,Janta Party,77400,46552,60.1 %,9632,20.7%
Birur,155,GEN,S. R Laxmaiah,Janta Party,75558,51210,67.8 %,540,1.1%
Kadur,156,GEN,N. K. Huchappa,Indian National Congress,76515,54724,71.5 %,1660,3.0%
Tarikere,157,GEN,H. R. Raju,Indian National Congress,86367,63126,73.1 %,16707,26.5%
Channagiri,158,GEN,J. H. Patel,Janta Party,89596,64113,71.6 %,6383,10.0%
Holehonnur,159,SC,G. Basavannappa,Janta Party,92186,59068,64.1 %,4643,7.9%
Bhadravathi,160,GEN,Salar S. Siddappa,Janta Party,100514,71715,71.3 %,8233,11.5%
Honnali,161,GEN,D. G. Basavana Gowda,Independent,96545,78217,81.0 %,22320,28.5%
Shimoga,162,GEN,M. Ananda Rao,Bharatiya Janta Party,107345,74427,69.3 %,3264,4.4%
Tirthahalli,163,GEN,D. B. Chandre Gowda,Janta Party,85988,59139,68.8 %,2371,4.0%
Hosanagar,164,GEN,B. Swamy Rao,Janta Party,82810,58660,70.8 %,9399,16.0%
Sagar,165,GEN,L. T. Thimmappa Hegade,Indian National Congress,84531,57462,68.0 %,1666,2.9%
Sorab,166,GEN,S. Bangarappa,Janta Party,73679,58654,79.6 %,16522,28.2%
Shikaripur,167,GEN,B S Yeddyurappa,Bharatiya Janta Party,87794,64738,73.7 %,22183,34.3%
Sirsi,168,SC,Kanade Gopal Mukund,Janta Party,87283,59852,68.6 %,4965,8.3%
Bhatkal,169,GEN,Naik Rama Narayan,Janta Party,85909,59790,69.6 %,2373,4.0%
Kumta,170,GEN,Karki M. P.,Bharatiya Janta Party,90305,57781,64.0 %,1978,3.4%
Ankola,171,GEN,Hegde Shripad Ramakrishna,Indian National Congress,76790,49287,64.2 %,2900,5.9%
Karwar,172,GEN,Rane Prabhakar Sadashiv,Indian National Congress,84803,52343,61.7 %,9534,18.2%
Haliyal,173,GEN,Deshpande Raghunath Vishwanathrao,Janta Party,103870,73856,71.1 %,12861,17.4%
Dharwad Rural,174,GEN,Pudakalakatti Chanabasappa Virupaxappa,Indian National Congress,82035,56670,69.1 %,8294,14.6%
Dharwad,175,GEN,More S. R.,Indian National Congress,87450,59230,67.7 %,132,0.2%
Hubli,176,GEN,Jaratarghar Mahadevsa Govindsa,Bharatiya Janta Party,90752,58152,64.1 %,4514,7.8%
Hubli Rural,177,GEN,Bommai Somappa Rayappa,Janta Party,99106,66093,66.7 %,9303,14.1%
Kalghatgi,178,GEN,Fathar Jacob Pallipurathu,Independent,73806,52397,71.0 %,496,0.9%
Kundgol,179,GEN,Kubihal Veerappa Shekharappa,Indian National Congress,81454,54727,67.2 %,6359,11.6%
Shiggaon,180,GEN,Nadaf Mohammed Kasimsab Mardansab,Indian National Congress,88046,57597,65.4 %,2551,4.4%
Hanagal,181,GEN,Udashi Chanabasappa Hangal Mahalingappa,Independent,82260,64489,78.4 %,10052,15.6%
Hirekerur,182,GEN,Bankar Basavannappa Gadlappa,Independent,89888,64154,71.4 %,4751,7.4%
Ranibennur,183,GEN,Patil Basanagouda Guranagouda,Janta Party,94031,68755,73.1 %,23093,33.6%
Byadgi,184,SC,Lamani Heggappa Deshappa,Indian National Congress,79068,49688,62.8 %,6889,13.9%
Haveri,185,GEN,Kalakoti Chittaranjan Chanabaneppa,Janta Party,93009,64019,68.8 %,6503,10.2%
Shirhatti,186,GEN,Upanal Gulappa Fakeerappa,Independent,77930,54279,69.7 %,5285,9.7%
Mundargi,187,GEN,Kurudagi Kuberappa Hanumantappa,Indian National Congress,77229,52468,67.9 %,3480,6.6%
Gadag,188,GEN,Muttinapendimath Chanaveerayya Shantayya,Indian National Congress,92148,56594,61.4 %,4407,7.8%
Ron,189,GEN,Doddameti Jananadev Shivanagappa,Janta Party,84118,55665,66.2 %,10742,19.3%
Naragund,190,GEN,Yavagal Basavaraddi Rangaraddi,Janta Party,66673,42351,63.5 %,8519,20.1%
Navalgund,191,GEN,Kulkarni Mallappa Karaveerappa,Indian National Congress,77379,46753,60.4 %,11667,25.0%
Ramdurg,192,GEN,Koppad Fakirappa Allappa,Indian National Congress,88042,50704,57.6 %,19811,39.1%
Parasgad,193,GEN,Patil Ramanagouda Venkanagouda,Indian National Congress,93958,63504,67.6 %,2073,3.3%
Bailhongal,194,GEN,Balekundargi Ramalingappa Channabasappa,Indian National Congress,77694,56426,72.6 %,7798,13.8%
Kittur,195,GEN,Inamdar Danappagouda Basanagouda,Janta Party,82908,63927,77.1 %,9972,15.6%
Khanapur,196,GEN,Patil Vasantrao Parashram,Independent,90449,67770,74.9 %,24132,35.6%
Belgaum,197,GEN,Mane Rajabhau Shankar Rao,Independent,99592,79974,80.3 %,12604,15.8%
Uchagaon,198,GEN,Patil Basavant Iroji,Independent,98425,75164,76.4 %,13396,17.8%
Bagewadi,199,GEN,Asjtekar Govind Laxman,Independent,82091,58898,71.7 %,4352,7.4%
Gokak,200,ST,Muttennavar Mallappa Laxman,Janta Party,85143,54484,64.0 %,3005,5.5%
Arabhavi,201,GEN,Koujalgi Veeranna Shivalingappa,Indian National Congress,95497,59341,62.1 %,23849,40.2%
Hukkeri,202,GEN,Desai Alagoud Basaprabhu,Indian National Congress,73411,48480,66.0 %,821,1.7%
Sankeshwar,203,GEN,Patil Mallaragouda Shankargouda,Indian National Congress,80834,58325,72.2 %,370,0.6%
Nippani,204,GEN,Shinde Balasaheb Dattaji,Independent,82842,57871,69.9 %,3615,6.2%
Sadalga,205,GEN,Nimbalkar Ajitsingh Appasaheb,Indian National Congress,81123,59261,73.1 %,6038,10.2%
Chikkodi,206,SC,Hegre Parashuram Padmanna,Janta Party,79228,49743,62.8 %,629,1.3%
Raibag,207,SC,Kamble Shravana Satyappa,Janta Party,88256,63463,71.9 %,3294,5.2%
Kagwad,208,GEN,Patil Vasantrao Lakhagoud,Janta Party,79506,57411,72.2 %,14074,24.5%
Athani,209,GEN,Pawar Desai Sidharaj Alias Dhairyashilarao Bhojaraj,Indian National Congress,92919,51416,55.3 %,4541,8.8%
Jamkhandi,210,GEN,Bagalkot Gurupad Shivappa,Janta Party,102478,74258,72.5 %,23865,32.1%
Bilgi,211,GEN,Patil Siddanagouda Somangouda,Indian National Congress,90161,56192,62.3 %,14140,25.2%
Mudhol,212,SC,Kattimani Ashok Krishnaji,Indian National Congress,81956,52928,64.6 %,15509,29.3%
Bagalkot,213,GEN,Mantur Gulappa Venkappa,Independent,87246,61452,70.4 %,7849,12.8%
Badami,214,GEN,Chimmankanti Balappa Bhimappa,Indian National Congress,83566,55693,66.6 %,2976,5.3%
Guledgud,215,GEN,Banni Mallikarjun Veerappa,Bharatiya Janta Party,84563,54761,64.8 %,526,1.0%
Hungund,216,GEN,Kadapatti Shivasangappa Siddappa,Janta Party,77918,49836,64.0 %,7968,16.0%
Muddebihal,217,GEN,Desgmukh Jagadevarao Sanganabasappa,Janta Party,71549,48249,67.4 %,12355,25.6%
Huvin-Hippargi,218,GEN,Patil Basana Gouda Somanagouda,Indian National Congress,80336,53633,66.8 %,12448,23.2%
Basavana-Bagewadi,219,GEN,Patil Basana Gouda Somanagouda,Indian National Congress,86767,51997,59.9 %,18809,36.2%
Tikota,220,GEN,Patil Basanagouda Mallanagouda,Indian National Congress,75122,49111,65.4 %,9792,19.9%
Bijapur,221,GEN,Gachinmath Chandrashekar Gurupadaya,Bharatiya Janta Party,98091,58524,59.7 %,3821,6.5%
Ballolli,222,SC,Jingajinigi Ramesh Chadnappa,Janta Party,83547,50099,60.0 %,12727,25.4%
Indi,223,GEN,Kallur Revanasiddappa Ramagondappa,Indian National Congress,87781,48719,55.5 %,13034,26.8%
Sindgi,224,GEN,Patil Ninganagoud Rachana Goud,Indian National Congress,94474,51158,54.2 %,6990,13.7%
