AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Chitradurga,44,GEN,H. Ekanthaiah,Janta Party,108167,73262,67.7 %,11030,15.1%
Jagalur,45,GEN,G. H. Aswathreddy,Indian National Congress,99336,72616,73.1 %,1616,2.2%
Molakalmuru,46,GEN,Purna Muthappa,Janta Party,93987,60033,63.9 %,901,1.5%
Challakere,47,GEN,Thippesamy,Janta Party,97490,62421,64.0 %,13612,21.8%
Hiriyur,48,SC,R. Ramaiah,Indian National Congress,105859,60850,57.5 %,6078,10.0%
Holalkere,49,GEN,G. C. Manjunath,Janta Party,100429,75474,75.2 %,8927,11.8%
Hosadurga,50,GEN,G. Ramdas,Indian National Congress,105409,78997,74.9 %,234,0.3%
Pavagada,51,SC,Somla Naik,Janta Party,115444,78620,68.1 %,11563,14.7%
Sira,52,GEN,C. P. Mudlagiriyappa,Indian National Congress,102174,63592,62.2 %,82,0.1%
Kallambella,53,GEN,B. L. Gowda,Janta Party,91388,66326,72.6 %,10783,16.3%
Bellavi,54,GEN,C. N. Bhaskarappa,Janta Party,96541,70003,72.5 %,11323,16.2%
Madhugiri,55,SC,Rajavardhan,Janta Party,108655,78272,72.0 %,11536,14.7%
Koratagere,56,GEN,Veeranna,Janta Party,105168,82211,78.2 %,15016,18.3%
Tumkur,57,GEN,Lakshminarasimhaiah,Janta Party,121302,75571,62.3 %,13530,17.9%
Kunigal,58,GEN,Y. K. Ramaiah,Janta Party,100154,75968,75.9 %,24302,32.0%
Huliyurdurga,59,GEN,D. Nagarajaiah,Janta Party,83265,65774,79.0 %,8980,13.7%
Gubbi,60,GEN,G. S. Shivananiaha,Indian National Congress,88506,61416,69.4 %,5570,9.1%
Turuvekere,61,GEN,K. H. Ramakrishnaiah,Janta Party,90998,69593,76.5 %,4484,6.4%
Tiptur,62,GEN,B. S. Chandrashekaraih,Janta Party,94079,72658,77.2 %,2737,3.8%
Chiknaikanahalli,63,GEN,B. Lakkappa,Indian National Congress,82877,65714,79.3 %,2518,3.8%
Gowribidanur,64,GEN,Chandrasekhar,Janta Party,99002,72744,73.5 %,6631,9.1%
Chikballapur,65,SC,K. M. Muniyappa,Janta Party,98358,68317,69.5 %,12125,17.7%
Sidlaghatta,66,GEN,S. Munishainappa,Janta Party,99147,80419,81.1 %,10201,12.7%
Bagepalli,67,GEN,B. Narayana Swamy,Indian National Congress,91745,59072,64.4 %,2010,3.4%
Chintamani,68,GEN,K. M. Krishna Reddy,Janta Party,101327,81808,80.7 %,7300,8.9%
Srinivasapur,69,GEN,Ramesh Kumar,Janta Party,87625,71763,81.9 %,6133,8.5%
Mulbagal,70,GEN,R. Venkataramaiah,Communist Party Of India (MARXIST),100779,69066,68.5 %,22104,32.0%
Kolar Gold Fields,71,SC,T. S. Mani,Communist Party Of India (MARXIST),82815,56131,67.8 %,15780,28.1%
Bethamangala,72,SC,A. Chinnappa,Janta Party,101316,60716,59.9 %,22522,37.1%
Kolar,73,GEN,K. R. Srinivasaiah,Janta Party,95096,67984,71.5 %,13145,19.3%
Vemgal,74,GEN,C. Byre Gowda,Janta Party,94582,77154,81.6 %,17977,23.3%
Malur,75,GEN,H. B. Dyavarappa,Janta Party,84689,63269,74.7 %,4003,6.3%
Malleswaram,76,GEN,M. Raghupathy,Janta Party,120202,69027,57.4 %,21699,31.4%
Rajajinagar,77,GEN,M. S. Krishnan,Communist Party Of India,181003,96840,53.5 %,16480,17.0%
Gandhinagar,78,GEN,M. S. Narayana Rao,Janta Party,94217,53352,56.6 %,3956,7.4%
Chickpet,79,GEN,A. Lakshmisagar,Janta Party,84763,42528,50.2 %,6338,14.9%
Binnypet,80,GEN,G. Narayana Kumar,Janta Party,173131,91011,52.6 %,2506,2.8%
Chamarajapet,81,GEN,Mohammad Moieuddin,Janta Party,92034,46946,51.0 %,4644,9.9%
Basavanagudi,82,GEN,Ramakrishna Hegde,Janta Party,129994,80464,61.9 %,42780,53.2%
Jayanagar,83,GEN,M. Chandrasekhar,Janta Party,149537,79209,53.0 %,12549,15.8%
Shanthinagar,84,SC,C. Kannan,Indian National Congress,100424,49672,49.5 %,3492,7.0%
Shivajinagar,85,GEN,R. Roshan Beig,Janta Party,77743,33911,43.6 %,1821,5.4%
Bharathinagar,86,GEN,K. J. George,Indian National Congress,95556,51896,54.3 %,3946,7.6%
Jayamahal,87,GEN,Jeevaraj Alva,Janta Party,115637,61931,53.6 %,6596,10.7%
Yelahanka,88,SC,B. Basavalingappa,Indian National Congress,166246,92527,55.7 %,6342,6.9%
Uttarahalli,89,GEN,M. Srinivas,Janta Party,256723,142749,55.6 %,15133,10.6%
Varthur,90,GEN,A. Krishnappa,Indian National Congress,162648,90972,55.9 %,98,0.1%
Kanakapura,91,GEN,P. G. R. Sindhia,Janta Party,100661,81586,81.1 %,27135,33.3%
Sathanur,92,GEN,H D Devegowda,Janta Party,96043,77683,80.9 %,15803,20.3%
Channapatna,93,GEN,M. Varade Gowda (Raju),Janta Party,112183,86911,77.5 %,9799,11.3%
Ramanagaram,94,GEN,Puttaswamy Gowda,Janta Party,106736,78408,73.5 %,2004,2.6%
Magadi,95,GEN,H. G. Channappa,Janta Party,99813,71574,71.7 %,8098,11.3%
Nelamangala,96,SC,B. Guruprasad,Janta Party,84298,62962,74.7 %,15790,25.1%
Doddaballapur,97,GEN,R. L. Jalappa,Janta Party,104463,80627,77.2 %,23992,29.8%
Devanahalli,98,SC,P. C. Munishamaiah,Janta Party,110353,78091,70.8 %,5978,7.7%
Hosakote,99,GEN,B. N. Bache Gowda,Janta Party,118020,94141,79.8 %,4419,4.7%
Anekal,100,SC,M. P. Keshavamurthy,Indian National Congress,115252,75963,65.9 %,4068,5.4%
Nagamangala,101,GEN,H. T. Krishnappa,Janta Party,92396,64749,70.1 %,22211,34.3%
Maddur,102,GEN,B. Appajigowda,Janta Party,101010,74120,73.4 %,3334,4.5%
Kiragaval,103,GEN,G. Madegowda,Indian National Congress,90335,75103,83.1 %,772,1.0%
Malavalli,104,SC,B. Somashekar,Janta Party,100154,75695,75.6 %,14546,19.2%
Mandya,105,GEN,S. D. Jayaram,Janta Party,114114,73579,64.5 %,4004,5.4%
Keragodu,106,GEN,H. D. Chowdaiah,Indian National Congress,87503,69697,79.7 %,3736,5.4%
Srirangapatna,107,GEN,A. S. Bandisiddegowda,Janta Party,97834,76418,78.1 %,5747,7.5%
Pandavapura,108,GEN,K. Kempegowda,Independent,98573,76777,77.9 %,480,0.6%
Krishnarajpet,109,GEN,Krishna,Janta Party,95510,72449,75.9 %,16335,22.5%
Hanur,110,GEN,G. Rajugowda,Independent,101116,80695,79.8 %,3762,4.7%
Kollegal,111,SC,B. Basavaiah,Janta Party,92867,59715,64.3 %,1112,1.9%
Bannur,112,GEN,K. J. Ramaswamy,Janta Party,90891,71522,78.7 %,7542,10.5%
T. Narasipur,113,SC,H. C. Mahadevappa,Janta Party,90646,62816,69.3 %,9226,14.7%
Krishnaraj,114,GEN,Vedant Hemmige,Janta Party,83140,43195,52.0 %,6692,15.5%
Chamaraja,115,GEN,K. Kempere Gowda,Janta Party,104093,52882,50.8 %,15812,29.9%
Narasimharaja,116,GEN,Mukthar Unnisa,Indian National Congress,110485,53370,48.3 %,4164,7.8%
Chamundeswari,117,GEN,Siddabamaiah,Janta Party,102755,79833,77.7 %,8271,10.4%
Nanjangud,118,GEN,D. T. Jaya Kumar,Janta Party,86598,61370,70.9 %,4262,6.9%
Santhemarahalli,119,SC,B. Rachaiah,Janta Party,86542,62458,72.2 %,5370,8.6%
Chamarajanagar,120,GEN,S. Puttaswamy,Indian National Congress,109502,83609,76.4 %,7710,9.2%
Gundlupet,121,GEN,K. S. Nagarathnamma,Indian National Congress,95573,68619,71.8 %,19140,27.9%
Heggadadevanakote,122,SC,M. Shivanna,Indian National Congress,103108,68163,66.1 %,1685,2.5%
Hunsur,123,GEN,H. L. Thimmegowda,Janta Party,99859,76877,77.0 %,2400,3.1%
Krishnarajanagar,124,GEN,S. Nanjappa,Janta Party,91599,66750,72.9 %,2804,4.2%
Periyapatna,125,GEN,K. Venkatesh,Janta Party,103711,81111,78.2 %,9813,12.1%
Virajpet,126,ST,Suma Vasantha,Indian National Congress,87582,49290,56.3 %,8220,16.7%
Madikere,127,GEN,D. A. Chinnappa,Indian National Congress,90725,61765,68.1 %,5122,8.3%
Somwarpet,128,GEN,B. A. Jivijaya,Janta Party,106051,77306,72.9 %,6039,7.8%
Belur,129,SC,Kumaraswamy H. K.,Janta Party,84949,57552,67.7 %,11713,20.4%
Arsikere,130,GEN,D. B. Gangadharappa,Independent,106704,73845,69.2 %,5208,7.1%
Gandsi,131,GEN,E. Nanjegowda,Janta Party,89862,64530,71.8 %,19015,29.5%
Sravanabelagola,132,GEN,N. Gangadhar,Janta Party,117713,87641,74.5 %,5367,6.1%
Holenarasipur,133,GEN,H. D. Deve Gowda,Janta Party,100763,84673,84.0 %,3167,3.7%
Arkalgud,134,GEN,K. B. Mallappa,Janta Party,90727,68420,75.4 %,14041,20.5%
Hassan,135,GEN,B. V. Karigowda,Janta Party,120483,82094,68.1 %,10881,13.3%
Sakleshpur,136,GEN,B. D. Basavaraju,Janta Party,106662,79039,74.1 %,19514,24.7%
Sullia,137,SC,Kushala,Indian National Congress,91279,63346,69.4 %,793,1.3%
Puttur,138,GEN,Vinaya Kumar Sorake,Indian National Congress,98802,73265,74.2 %,20823,28.4%
Vittal,139,GEN,B. A. Ummarabba,Indian National Congress,94909,68792,72.5 %,7539,11.0%
Belthangady,140,GEN,K. Vasantha Bangera,Bharatiya Janta Party,92543,65922,71.2 %,6330,9.6%
Bantwal,141,GEN,Ramanath Rai,Indian National Congress,76582,53256,69.5 %,8016,15.1%
Mangalore,142,GEN,Blasius M. D. Souza,Indian National Congress,84377,55452,65.7 %,8769,15.8%
Ullal,143,GEN,B. M. Iddinabha,Indian National Congress,87422,57621,65.9 %,9027,15.7%
Surathkal,144,GEN,N. M. Adyanthaya,Indian National Congress,88719,58740,66.2 %,6101,10.4%
Kaup,145,GEN,Vasantha V. Salian,Indian National Congress,74001,48060,64.9 %,18862,39.2%
Udupi,146,GEN,M. Manorama Madhwaraj,Indian National Congress,88698,61013,68.8 %,15941,26.1%
Brahmavar,147,GEN,Basavaraj,Indian National Congress,93981,64743,68.9 %,7578,11.7%
Coondapur,148,GEN,Pratapchandra Shetty,Indian National Congress,96273,68897,71.6 %,8658,12.6%
Baindur,149,GEN,G. S. Achar,Indian National Congress,87995,58956,67.0 %,414,0.7%
Karkal,150,GEN,M. Veerappa Moily,Indian National Congress,86829,63293,72.9 %,5152,8.1%
Moodabidri,151,GEN,Amarnath Shetty K.,Janta Party,75897,57041,75.2 %,1608,2.8%
Sringeri,152,GEN,H. G. Govindegowda,Janta Party,90441,66625,73.7 %,83,0.1%
Mudigere,153,SC,B. B. Ningaiah,Janta Party,91801,58915,64.2 %,33,0.1%
Chikmagalur,154,GEN,B. Shankara,Independent,92562,63038,68.1 %,3350,5.3%
Birur,155,GEN,S. R. Lakshmaiah,Janta Party,84137,62271,74.0 %,2791,4.5%
Kadur,156,GEN,P. B. Onkaramurthy,Independent,82478,64861,78.6 %,123,0.2%
Tarikere,157,GEN,B. R. Neelakantappa,Janta Party,100691,75395,74.9 %,6770,9.0%
Channagiri,158,GEN,J. H. Patel,Janta Party,93083,71859,77.2 %,2980,4.1%
Holehonnur,159,SC,Basvannappa,Janta Party,97601,67275,68.9 %,2648,3.9%
Bhadravathi,160,GEN,Salera S. Siddappa,Independent,112040,74552,66.5 %,2090,2.8%
Honnali,161,GEN,D. G. Basawana,Janta Party,110386,91581,83.0 %,19677,21.5%
Shimoga,162,GEN,K. H. Srinivassa,Indian National Congress,126423,80151,63.4 %,9822,12.3%
Tirthahalli,163,GEN,Patamakki Rathnakara,Indian National Congress,91503,69287,75.7 %,74,0.1%
Hosanagar,164,GEN,B. Swamyrao,Indian National Congress,94943,71340,75.1 %,2461,3.4%
Sagar,165,GEN,B. Dharmappa,Janta Party,92942,62365,67.1 %,1550,2.5%
Sorab,166,GEN,S. Bangarappa,Indian National Congress,79650,59714,75.0 %,20611,34.5%
Shikaripur,167,GEN,B S Yeddyurappa,Bharatiya Janta Party,97200,74345,76.5 %,11555,15.5%
Sirsi,168,SC,Kannade Gopal Mukund,Indian National Congress,100819,71250,70.7 %,1459,2.0%
Bhatkal,169,GEN,Rama Narayan Naik,Janta Party,93768,58418,62.3 %,10731,18.4%
Kumta,170,GEN,Gouda Narayan Holiyappa,Janta Party,98899,65949,66.7 %,8253,12.5%
Ankola,171,GEN,Ajjibal G. S. Hegde,Janta Party,86562,58872,68.0 %,9186,15.6%
Karwar,172,GEN,Rane Prabhakar Sadashiv,Indian National Congress,86853,51610,59.4 %,4330,8.4%
Haliyal,173,GEN,Deshpandey Raghunath Vishwanathrao,Janta Party,111786,79929,71.5 %,4709,5.9%
Dharwad Rural,174,GEN,Desai Ayyappa Basavaraj,Janta Party,87722,63256,72.1 %,10293,16.3%
Dharwad,175,GEN,Bellad Chandrakantha Gurappa,Independent,110510,65024,58.8 %,1287,2.0%
Hubli,176,GEN,A. M. Hindasgri,Indian National Congress,98904,68301,69.1 %,8246,12.1%
Hubli Rural,177,GEN,S. R. Bommai,Janta Party,117800,76928,65.3 %,1488,1.9%
Kalghatgi,178,GEN,Shiddanagoudar Parvatagouda Chanaveragouda,Janta Party,82237,62054,75.5 %,9580,15.4%
Kundgol,179,GEN,Uppin Basappa Andaneppa,Janta Party,87286,65386,74.9 %,6460,9.9%
Shiggaon,180,GEN,Neelakanthagouda Veeranagouda Patil,Independent,95435,69544,72.9 %,14339,20.6%
Hanagal,181,GEN,Udashi Chanabasappa Mahalingappa,Janta Party,94945,77874,82.0 %,3059,3.9%
Hirekerur,182,GEN,B. G. Banakar,Janta Party,91622,70297,76.7 %,5519,7.9%
Ranibennur,183,GEN,Koliwad Krishnappa Bheemappa,Indian National Congress,106512,77821,73.1 %,357,0.5%
Byadgi,184,SC,Beelagi Kallokappa Sabanna,Janta Party,88519,64741,73.1 %,10507,16.2%
Haveri,185,GEN,Kalakoti Cc,Janta Party,100077,72966,72.9 %,9936,13.6%
Shirhatti,186,GEN,Balikai Tippanna Basavanneppa,Janta Party,81595,59576,73.0 %,2794,4.7%
Mundargi,187,GEN,Humbarawadi Nagappa Shivalingappa,Janta Party,84856,61997,73.1 %,14741,23.8%
Gadag,188,GEN,Patil Kristagouda Hanamantagouda,Indian National Congress,102185,75028,73.4 %,5283,7.0%
Ron,189,GEN,Doddameti Jananadev Shivanagappa,Janta Party,86910,58876,67.7 %,10742,18.2%
Naragund,190,GEN,B. R. Yavagal,Janta Party,73992,54547,73.7 %,20272,37.2%
Navalgund,191,GEN,Kulkarni Mallappa Karaveerappa,Indian National Congress,80679,51520,63.9 %,472,0.9%
Ramdurg,192,GEN,Hirareddi Basavantappa Basappa,Janta Party,93033,69501,74.7 %,10061,14.5%
Parasgad,193,GEN,Chandrashekhar Mallikarjun Mamani,Independent,99928,72255,72.3 %,13302,18.4%
Bailhongal,194,GEN,Koujalagi Shivananda Hemappa,Janta Party,82447,63559,77.1 %,10778,17.0%
Kittur,195,GEN,Inamdar Danappagouda Basabgouda,Janta Party,87380,69628,79.7 %,3783,5.4%
Khanapur,196,GEN,Patil Vasantrao Parashram,Independent,93414,59358,63.5 %,15905,26.8%
Belgaum,197,GEN,Mane Rajabhau Shankarrao,Independent,111931,66390,59.3 %,10924,16.5%
Uchagaon,198,GEN,Patil Basawant Iroji,Independent,106778,63499,59.5 %,15247,24.0%
Bagewadi,199,GEN,Malagi Shivaputrappa Chanab Asappa,Janta Party,94712,62718,66.2 %,1234,2.0%
Gokak,200,ST,Muttennavar Mallappa Laxman,Janta Party,96334,66014,68.5 %,4269,6.5%
Arabhavi,201,GEN,R. M. Patil,Janta Party,110167,71811,65.2 %,6395,8.9%
Hukkeri,202,GEN,Katti Vishwanath Mallappa,Janta Party,79011,59289,75.0 %,12777,21.6%
Sankeshwar,203,GEN,Patil Malhargouda Shankargoud,Indian National Congress,88831,63683,71.7 %,3016,4.7%
Nippani,204,GEN,Patil Veerkumar Appaso,Indian National Congress,90363,62825,69.5 %,38190,60.8%
Sadalga,205,GEN,Magennavar Kallappa Parisa,Janta Party,90319,70506,78.1 %,4010,5.7%
Chikkodi,206,SC,Chaugule Shakuntala Tukaram,Janta Party,91108,61077,67.0 %,5518,9.0%
Raibag,207,SC,Ghevari Maruti Gangappa,Janta Party,114058,81494,71.4 %,2891,3.5%
Kagwad,208,GEN,Patil Vasanthrao Lakhagouda,Janta Party,88900,63840,71.8 %,7608,11.9%
Athani,209,GEN,Leeladevi R. Prasad,Janta Party,100505,66137,65.8 %,9574,14.5%
Jamkhandi,210,GEN,Bagalkot Gurupad Shivappa,Janta Party,116452,83704,71.9 %,7152,8.5%
Bilgi,211,GEN,Tungal Baburaddi Venkappa,Janta Party,101023,64533,63.9 %,5345,8.3%
Mudhol,212,SC,Jamakhandi Bhimappa Gamgappa,Janta Party,94139,69455,73.8 %,14712,21.2%
Bagalkot,213,GEN,Mantur Goolappa Venkappa,Janta Party,92589,60732,65.6 %,184,0.3%
Badami,214,GEN,Desai Ravasaheb Tulasigerappa,Janta Party,89254,63487,71.1 %,14466,22.8%
Guledgud,215,GEN,Nanjayyanamath Shankarayya Gadigeyya,Indian National Congress,91765,65124,71.0 %,1673,2.6%
Hungund,216,GEN,Kadapatti Shivsangappa Siddappa,Janta Party,86069,60539,70.3 %,4017,6.6%
Muddebihal,217,GEN,Deshmukh Jagadevarao Sanganabajappa,Janta Party,78174,52224,66.8 %,19004,36.4%
Huvin-Hippargi,218,GEN,Desai Shivaputrappa Madiwalappa,Janta Party,88847,62419,70.3 %,3799,6.1%
Basavana-Bagewadi,219,GEN,Patil Kumaragouda Adiveppagouda,Janta Party,93277,57491,61.6 %,5576,9.7%
Tikota,220,GEN,Patil Basanagouda Mallangouda,Indian National Congress,83909,56114,66.9 %,915,1.6%
Bijapur,221,GEN,Mahiboobpatel Ladlipatel,Indian National Congress,114487,62765,54.8 %,795,1.3%
Ballolli,222,SC,Jigajinagi Ramesh Chandappa,Janta Party,92542,56158,60.7 %,11049,19.7%
Indi,223,GEN,Khed Ningappa Siddappa,Janta Party,92525,57073,61.7 %,6808,11.9%
Sindgi,224,GEN,Biradar Mallanagouda Doulataraya,Janta Party,97133,52216,53.8 %,13919,26.7%
