#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
158,Deoghar,158,SC,Baidyanath Das,Indian National Congress,146249,44668,30.5 %,3667,8.2%
159,Jarmundi,159,GEN,Abhay Kant Prasad,Bharatiya Janta Party,110051,53465,48.6 %,2445,4.6%
160,Dumka,160,ST,Stephan Marandi,Jharkhand Mukti Morcha,123031,54996,44.7 %,1238,2.3%
161,Jama,161,ST,Shibu Soren,Jharkhand Mukti Morcha,109838,54016,49.2 %,18344,34.0%
162,Poreyahat,162,GEN,Suraj Mandal,Jharkhand Mukti Morcha,139737,74628,53.4 %,2686,3.6%
163,Godda,163,GEN,Sumrit Mandal,Jharkhand Mukti Morcha,139092,83186,59.8 %,638,0.8%
164,Mahagama,164,GEN,Awadh Bihari Singh,Indian National Congress,142139,85776,60.3 %,35485,41.4%
165,Pirpainti,165,GEN,Dilip Kumar Sinha,Indian National Congress,139836,87660,62.7 %,4089,4.7%
166,Colgong,166,GEN,Sada Nand Singh,Independent,152104,88795,58.4 %,12422,14.0%
167,Nathnagar,167,GEN,Chun Chun Pra Yadav,Lok Dal,140866,86488,61.4 %,38709,44.8%
168,Bhagalpur,168,GEN,Sheo Chandra Jha,Indian National Congress,138085,85669,62.0 %,38759,45.2%
169,Gopalpur,169,GEN,Madan Prasad Singh,Indian National Congress,140443,87511,62.3 %,15421,17.6%
170,Bihpur,170,GEN,Rajendra Prasad Sharma,Indian National Congress,128162,72224,56.4 %,16688,23.1%
171,Sultanganj,171,SC,Umesh Chandras Das,Indian National Congress,149657,71436,47.7 %,9678,13.5%
172,Amarpur,172,GEN,Neel Mohan Singh,Indian National Congress,137299,93270,67.9 %,45716,49.0%
173,Dhuraiya,173,SC,Ramroop Harijan,Indian National Congress,135199,78314,57.9 %,4213,5.4%
174,Banka,174,GEN,Chandra Shekhar Singh,Indian National Congress,129952,88051,67.8 %,38317,43.5%
175,Belhar,175,GEN,Siyaram Rai,Indian National Congress,118970,75805,63.7 %,17398,23.0%
176,Katoria,176,GEN,Suresh Prasad Yadav,Indian Congress (SOCIALIST),135459,78734,58.1 %,5603,7.1%
177,Chakai,177,GEN,Narendra Singh,Indian National Congress,128857,82141,63.7 %,33128,40.3%
178,Jhajha,178,GEN,Sheonandan Pd. Yadav,Indian National Congress,112510,69219,61.5 %,19892,28.7%
179,Tarapur,179,GEN,Shakuni Choudhary,Independent,126304,91759,72.6 %,13557,14.8%
180,Kharagpur,180,GEN,Rajendra Pd. Singh,Indian National Congress,144773,93466,64.6 %,10720,11.5%
181,Parbatta,181,GEN,Ram Chandra Mishra,Indian National Congress,139437,97094,69.6 %,7701,7.9%
182,Chautham,182,GEN,Kamleshwari Singh,Indian National Congress,134840,83523,61.9 %,3288,3.9%
183,Khagaria,183,GEN,Satdeo Singh,Indian National Congress,128725,76719,59.6 %,5397,7.0%
184,Alauli,184,SC,Pashupati Kumar,Lok Dal,115553,58469,50.6 %,21699,37.1%
185,Monghyr,185,GEN,Ramdeo Singh Yadav,Lok Dal,154262,98584,63.9 %,19547,19.8%
186,Jamalpur,186,GEN,Upendra Prasad Verma,Lok Dal,146058,88058,60.3 %,7021,8.0%
187,Surajgarha,187,GEN,Alakh Sharma,Indian National Congress,154536,102700,66.5 %,26161,25.5%
188,Jamui,188,GEN,Sushil Kr Singh,Indian National Congress,152260,96667,63.5 %,8253,8.5%
189,Sikandra,189,SC,Rameshwar Paswan,Indian National Congress,143464,90794,63.3 %,12635,13.9%
190,Lakhisarai,190,GEN,Krishna Chandra Prasad Singh,Janta Party,170137,107693,63.3 %,10813,10.0%
191,Sheikhpura,191,GEN,Rajo Singh,Independent,151569,100692,66.4 %,56112,55.7%
192,Barbigha,192,SC,Mahavir Chaudhary,Indian National Congress,130669,82652,63.3 %,13604,16.5%
193,Asthawan,193,GEN,Raghunath Prasad,Independent,140315,98868,70.5 %,5785,5.9%
194,Bihar,194,GEN,Shakil Uzzama,Indian National Congress,196108,134204,68.4 %,377,0.3%
195,Rajgir,195,SC,Satyadeo Narain Arya,Bharatiya Janta Party,142030,84568,59.5 %,9780,11.6%
196,Nalanda,196,GEN,Shyam Sunder Singh,Indian National Congress,142511,82237,57.7 %,5066,6.2%
197,Islampur,197,GEN,Ram Swaroop Prasad,Indian National Congress,154111,116495,75.6 %,429,0.4%
198,Hilsa,198,GEN,Surendra Prasad Tarun,Indian National Congress,150405,98870,65.7 %,7792,7.9%
199,Chandi,199,GEN,Anil Kumar,Indian National Congress,136085,84295,61.9 %,31828,37.8%
200,Harnaut,200,GEN,Nitis Kumar,Lok Dal,124162,94046,75.7 %,21412,22.8%
201,Mokameh,201,GEN,Shyam Sunder Singh,Indian National Congress,155586,97442,62.6 %,2678,2.7%
202,Barh,202,GEN,Bhuneshwar Singh,Indian National Congress,156020,111712,71.6 %,21356,19.1%
203,Bakhtiarpur,203,GEN,Ram Jaipal Singh Yadav,Indian National Congress,152543,95757,62.8 %,19409,20.3%
204,Fatwa,204,SC,Punit Roy,Lok Dal,141134,74742,53.0 %,3589,4.8%
205,Masaurhi,205,GEN,Punam Devi,Indian National Congress,163960,90389,55.1 %,17066,18.9%
206,Patna West,206,GEN,Ram Nandan Prasad Alias Ramanand Yadav,Independent,236069,91631,38.8 %,10210,11.1%
207,Patna Central,207,GEN,Akeel Haider,Indian National Congress,169468,70159,41.4 %,19601,27.9%
208,Patna East,208,GEN,Sharat Kumar Jain,Indian National Congress,146692,74426,50.7 %,2767,3.7%
209,Dinapur,209,GEN,Bijendra Rai,Independent,142787,77371,54.2 %,12808,16.6%
210,Maner,210,GEN,Rajmati Devi,Indian National Congress,139444,76631,55.0 %,20625,26.9%
211,Phulwari,211,SC,Sanjaeev Prasad Ton Tony,Indian National Congress,153632,93978,61.2 %,44449,47.3%
212,Bikram,212,GEN,Ram Nath Yadav,Communist Party Of India,133524,81237,60.8 %,6342,7.8%
213,Paliganj,213,GEN,Ram Lakhan Singh Yadav,Indian National Congress,157651,89196,56.6 %,32025,35.9%
214,Sandesh,214,GEN,Sonadhari,Lok Dal,144209,89011,61.7 %,4278,4.8%
215,Barhara,215,GEN,Raghvendra Pratap Singh,Janta Party,151770,93123,61.4 %,13055,14.0%
216,Arrah,216,GEN,S. M. Isha,Indian National Congress,164271,77434,47.1 %,10595,13.7%
217,Shahpur,217,GEN,Vindeshwari Dubey,Indian National Congress,132905,73061,55.0 %,29680,40.6%
218,Brahmpur,218,GEN,Rishikesh Tiwary,Indian National Congress,171735,86959,50.6 %,1485,1.7%
219,Buxar,219,GEN,Sri Kant Pathak,Indian National Congress,140119,67477,48.2 %,5810,8.6%
220,Rajpur,220,SC,Ram Narain Ram,Bharatiya Janta Party,128276,61951,48.3 %,14759,23.8%
221,Dumraon,221,GEN,Basant Singh,Indian National Congress,153112,79152,51.7 %,25248,31.9%
222,Jagdishpur,222,GEN,Hari Narayan Singh,Lok Dal,141315,76795,54.3 %,2442,3.2%
223,Piro,223,GEN,Raghu Pati Gope,Lok Dal,147801,78481,53.1 %,99,0.1%
224,Sahar,224,SC,Jyoti,Indian National Congress,137996,66846,48.4 %,24589,36.8%
225,Karakat,225,GEN,Shashi Rani Mishra,Indian National Congress,151640,99254,65.5 %,13609,13.7%
226,Bikramganj,226,GEN,Meghraj Madhavi,Lok Dal,151273,105501,69.7 %,23051,21.8%
227,Dinara,227,GEN,Lakshuman Rai,Indian National Congress,133050,104388,78.5 %,4217,4.0%
228,Ramgarh,228,GEN,Jagdanand Singh,Lok Dal,128908,78259,60.7 %,18584,23.7%
229,Mohania,229,SC,Mahabir Paswan,Indian National Congress,138107,72981,52.8 %,13444,18.4%
230,Bhabhua,230,GEN,Ram Lal Singh,Communist Party Of India,148051,87503,59.1 %,11032,12.6%
231,Chainpur,231,GEN,Parvej Ahsan Khan,Indian National Congress,119578,70780,59.2 %,2514,3.6%
232,Sasaram,232,GEN,Ram Sewak Singh,Lok Dal,158959,73206,46.1 %,2923,4.0%
233,Chenari,233,SC,Chhedi Paswan,Lok Dal,147425,81904,55.6 %,2235,2.7%
234,Nokha,234,GEN,Sumitra Devi,Indian National Congress,133683,84653,63.3 %,422,0.5%
235,Dehri,235,GEN,Khalid Anwar Ansari,Indian National Congress,150280,79005,52.6 %,6896,8.7%
236,Nabinagar,236,GEN,Raghubansh Prasad Singh,Indian National Congress,137708,71428,51.9 %,19452,27.2%
237,Deo,237,SC,Dilkeshwar Ram,Indian National Congress,129862,58390,45.0 %,19536,33.5%
238,Aurangabad,238,GEN,Brij Mohan Singh,Indian National Congress,141646,60469,42.7 %,4194,6.9%
239,Rafiganj,239,GEN,Vijay Kumar Singh,Indian National Congress,125520,68916,54.9 %,35430,51.4%
240,Obra,240,GEN,Ram Vilash Singh,Lok Dal,156618,90113,57.5 %,7862,8.7%
241,Goh,241,GEN,Deo Kumar Sharma,Indian National Congress,138102,81391,58.9 %,3067,3.8%
242,Arwal,242,GEN,Krishna Nandan Prasad Singh,Independent,162687,120347,74.0 %,34747,28.9%
243,Kurtha,243,GEN,Nagmani,Independent,153396,112005,73.0 %,16329,14.6%
244,Makhdumpur,244,GEN,Ram Jatan Sinha,Indian National Congress,156496,125079,79.9 %,17941,14.3%
245,Jahanabad,245,GEN,Syed Asgar Hussain,Indian National Congress,156343,115780,74.1 %,25392,21.9%
246,Ghosi,246,GEN,Jagdish Sharma,Indian National Congress,154038,128558,83.5 %,53452,41.6%
247,Belaganj,247,GEN,Abhi Ram Sharma,Indian National Congress,146582,114435,78.1 %,63142,55.2%
248,Konch,248,GEN,Janki Yadav,Lok Dal,147971,109328,73.9 %,2678,2.4%
249,Gaya Mufassil,249,GEN,Awades Kumar Singh,Indian National Congress,125811,95123,75.6 %,40465,42.5%
250,Gaya Town,250,GEN,Jai Kumar Palit,Indian National Congress,148093,80260,54.2 %,8270,10.3%
251,Imamganj,251,SC,Sri Chand Singh,Indian National Congress,114925,71595,62.3 %,9233,12.9%
252,Gurua,252,GEN,Md. Khan Ali,Indian National Congress,154747,90569,58.5 %,8771,9.7%
253,Bodh Gaya,253,SC,Rajesh Kumar,Lok Dal,110209,72483,65.8 %,25066,34.6%
254,Barachatti,254,SC,G.S.Ramchander Das,Indian National Congress,123555,76257,61.7 %,34780,45.6%
255,Fatehpur,255,SC,Jitan Ram Manjhi,Indian National Congress,140811,102196,72.6 %,44813,43.9%
256,Atri,256,GEN,Ranjeet Signh,Indian National Congress,162721,138797,85.3 %,10922,7.9%
257,Nawada,257,GEN,Narendra Kumar,Indian National Congress,184116,119613,65.0 %,2669,2.2%
258,Rajauli,258,SC,Banwari Ram,Independent,158386,85401,53.9 %,1081,1.3%
259,Gobindpur,259,GEN,Gayatree Devi,Indian National Congress,163508,95701,58.5 %,42728,44.6%
260,Warsaliganj,260,GEN,Bandi Shankar Singh,Indian National Congress,155781,96219,61.8 %,43863,45.6%
261,Hisua,261,GEN,Aditya Singh,Independent,140087,74257,53.0 %,7750,10.4%
262,Kodarma,262,GEN,Rajendra Nath Dawan,Indian National Congress,136753,73162,53.5 %,4824,6.6%
263,Barhi,263,GEN,Niranjan Prasad Singh,Indian National Congress,105773,45661,43.2 %,104,0.2%
