AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Mokokchung Town,27,ST,Takuyaba,Naga National Democratic Party,2776,1605,57.8 %,82,5.1%
Koridang,28,ST,Nokzenketba,Independent,9889,7999,80.9 %,70,0.9%
Jangpetkong,29,ST,I. Imkong,Indian National Congress,8861,6696,75.6 %,39,0.6%
Alungtaki,30,ST,Tiamaran,Independent,6597,5625,85.3 %,72,1.3%
Akuluto,31,ST,Khehoto,Indian National Congress,5998,5187,86.5 %,706,13.6%
Atoizu,32,ST,Kiyezhe Chichi,Indian National Congress,8318,6848,82.3 %,80,1.2%
Suruhuto,33,ST,Kiyozhe,Independent,8542,7186,84.1 %,193,2.7%
Aghunato,34,ST,Kineto Hollehon,Indian National Congress,6528,5829,89.3 %,637,10.9%
Zunheboto,35,ST,Chutoshe,Indian National Congress,9451,6106,64.6 %,382,6.3%
Satakha,36,ST,Hokheto,Naga National Democratic Party,8524,7503,88.0 %,296,3.9%
Tyui,37,ST,T. A. Noullio,Indian National Congress,10405,7906,76.0 %,408,5.2%
Wokha,38,ST,Mhao Lotha,Naga National Democratic Party,13059,7995,61.2 %,118,1.5%
Sanis,39,ST,T. N. Ngullio,Independent,10441,7909,75.7 %,1415,17.9%
Bhandari,40,ST,E. Thungohamo Ezung,Indian National Congress,11282,8190,72.6 %,95,1.2%
Tizit,41,ST,N. Yeangphong Konyak,Indian National Congress,6275,5806,92.5 %,680,11.7%
Wakching,42,ST,P. Ehyol,Indian National Congress,7789,7294,93.6 %,977,13.4%
Tapi,43,ST,Noke,Naga National Democratic Party,7200,6693,93.0 %,1279,19.1%
Phomching,44,ST,Pohwang,Naga National Democratic Party,6637,6292,94.8 %,283,4.5%
Tehok,45,ST,C. Nocklem Konyak,Indian National Congress,7707,7527,97.7 %,239,3.2%
Mon Town,46,ST,Yoktin Konyak,Independent,7678,6661,86.8 %,560,8.4%
Aboi,47,ST,Eyong Konyak,Independent,5830,5533,94.9 %,997,18.0%
Moka,48,ST,A. Niamnyei Konyak,Naga National Democratic Party,7599,6815,89.7 %,811,11.9%
Tamlu,49,ST,Bangjak,Indian National Congress,10691,10481,98.0 %,793,7.6%
Longleng,50,ST,Chenlom,Naga National Democratic Party,13331,11903,89.3 %,1790,15.0%
Noksen,51,ST,C. Chingshem,Indian National Congress,6311,5187,82.2 %,1274,24.6%
Longkhim Chare,52,ST,Horangse Sangtam,Naga National Democratic Party,11673,9986,85.5 %,133,1.3%
Tuensang Sadar-I,53,ST,H. Saochung,Indian National Congress,11317,5960,52.7 %,525,8.8%
Tuensang Sadar-Ii,54,ST,A. Lakimong Yimchunger,Indian National Congress,9266,6814,73.5 %,383,5.6%
Tobu,55,ST,Shialpong Konyak,Indian National Congress,9578,8219,85.8 %,454,5.5%
Noklak,56,ST,Thangpong,Naga National Democratic Party,8951,6968,77.8 %,334,4.8%
Thonoknyu,57,ST,P. Pongon,Naga National Democratic Party,10489,7993,76.2 %,555,6.9%
Shamtorr-Chessore,58,ST,K. Zungkum,Naga National Democratic Party,10012,7364,73.6 %,731,9.9%
Siyuchong-Sitimi,59,ST,Yopikyu Thongtsar,Naga National Democratic Party,11732,8229,70.1 %,617,7.5%
Pungro-Kiphire,60,ST,T. Rothrong,Indian National Congress,12348,8286,67.1 %,239,2.9%
