"AC Name","AC No.","Type","District","Winning Candidate","Party","Total Electors","Total Votes","Poll%","Margin","Margin %"
Pakke Kessang,12,ST,East Kameng,Biyuram Wahge,Bharatiya Janta Party,7961,6790,85.3 %,2222,32.7%
Pakke Kessang,12,ST,East Kameng,Biyuram Wahge,Bharatiya Janta Party,7961,6790,85.3 %,2222,32.7%
Palin,18,ST,Kurung Kumey,Balo Raja,Bharatiya Janta Party,14670,12627,86.1 %,730,5.8%
Palin,18,ST,Kurung Kumey,Balo Raja,Bharatiya Janta Party,14670,12627,86.1 %,730,5.8%
Pangin,35,ST,East Siang,Ojing Tasing,Bharatiya Janta Party,13045,11242,86.2 %,4052,36.0%
Pangin,35,ST,East Siang,Ojing Tasing,Bharatiya Janta Party,13045,11242,86.2 %,4052,36.0%
Pasighat East,38,ST,East Siang,Kaling Moyong,Bharatiya Janta Party,20842,16774,80.5 %,1242,7.4%
Pasighat East,38,ST,East Siang,Kaling Moyong,Bharatiya Janta Party,20842,16774,80.5 %,1242,7.4%
Pasighat West,37,ST,East Siang,Ninong Ering,Indian National Congress,13322,12059,90.5 %,571,4.7%
Pasighat West,37,ST,East Siang,Ninong Ering,Indian National Congress,13322,12059,90.5 %,571,4.7%
Pongchau Wakka,60,ST,Tirap,Honchun Ngandam,Bharatiya Janta Party,13504,12409,91.9 %,3738,30.1%
Pongchau Wakka,60,ST,Tirap,Honchun Ngandam,Bharatiya Janta Party,13504,12409,91.9 %,3738,30.1%
Raga,25,ST,Upper Subansiri,Tarin Dakpe,National People's Party,15441,12994,84.2 %,166,1.3%
Raga,25,ST,Upper Subansiri,Tarin Dakpe,National People's Party,15441,12994,84.2 %,166,1.3%
Roing,43,ST,Lower Dibang Valley,Mutchu Mithi,National People's Party,12238,9674,79.0 %,400,4.1%
Roing,43,ST,Lower Dibang Valley,Mutchu Mithi,National People's Party,12238,9674,79.0 %,400,4.1%
Rumgong,32,ST,West Siang,Talem Taboh,Janata Dal (United),11286,10087,89.4 %,85,0.8%
Rumgong,32,ST,West Siang,Talem Taboh,Janata Dal (United),11286,10087,89.4 %,85,0.8%
Sagalee,15,ST,Papum Pare,Nabam Tuki,Indian National Congress,12750,10836,85.0 %,1321,12.2%
Sagalee,15,ST,Papum Pare,Nabam Tuki,Indian National Congress,12750,10836,85.0 %,1321,12.2%
Seppa East,10,ST,East Kameng,Tapuk Taku,National People's Party,10334,8339,80.7 %,29,0.3%
Seppa East,10,ST,East Kameng,Tapuk Taku,National People's Party,10334,8339,80.7 %,29,0.3%
Seppa West,11,ST,East Kameng,Mama Natung,Bharatiya Janta Party,7291,6618,90.8 %,1554,23.5%
Seppa West,11,ST,East Kameng,Mama Natung,Bharatiya Janta Party,7291,6618,90.8 %,1554,23.5%
Tali,20,ST,Kurung Kumey,Jikke Tako,Janata Dal (United),13124,10955,83.5 %,105,1.0%
Tali,20,ST,Kurung Kumey,Jikke Tako,Janata Dal (United),13124,10955,83.5 %,105,1.0%
Taliha,23,ST,Upper Subansiri,Nyato Rigia,Bharatiya Janta Party,10377,8955,86.3 %,1203,13.4%
Taliha,23,ST,Upper Subansiri,Nyato Rigia,Bharatiya Janta Party,10377,8955,86.3 %,1203,13.4%
Tawang,2,ST,Tawang,Tsering Tashi,Bharatiya Janta Party,9970,7502,75.2 %,3592,47.9%
Tawang,2,ST,Tawang,Tsering Tashi,Bharatiya Janta Party,9970,7502,75.2 %,3592,47.9%
Tezu,44,ST,Lohit,Karikho Kri,Independent,18886,16009,84.8 %,155,1.0%
Tezu,44,ST,Lohit,Karikho Kri,Independent,18886,16009,84.8 %,155,1.0%
Thrizino-Buragaon,6,ST,West Kameng,Kumsi Sidisow,Bharatiya Janta Party,13166,10409,79.1 %,7135,68.5%
Thrizino-Buragaon,6,ST,West Kameng,Kumsi Sidisow,Bharatiya Janta Party,13166,10409,79.1 %,7135,68.5%
Tuting Yingkiong,34,ST,Upper Siang,Alo Libang,Bharatiya Janta Party,12265,10319,84.1 %,1609,15.6%
Tuting Yingkiong,34,ST,Upper Siang,Alo Libang,Bharatiya Janta Party,12265,10319,84.1 %,1609,15.6%
Yachuli,16,ST,Lower Subansiri,Taba Tedir,Bharatiya Janta Party,15976,NA,NA,NA,NA
Yachuli,16,ST,Lower Subansiri,Taba Tedir,Bharatiya Janta Party,15976,NA,NA,NA,NA
Ziro Hapoli,17,ST,Lower Subansiri,Tage Taki,Bharatiya Janta Party,23349,17932,76.8 %,1774,9.9%
Ziro Hapoli,17,ST,Lower Subansiri,Tage Taki,Bharatiya Janta Party,23349,17932,76.8 %,1774,9.9%
