AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sagardighi,53,SC,Das Paresh Nath,Communist Party Of India (MARXIST),137004,117230,85.6 %,6697,5.7%
Jangipur,54,GEN,Habibur Rahaman,Indian National Congress,147469,130245,88.3 %,691,0.5%
Lalgola,55,GEN,Abu Hena,Indian National Congress,149099,130558,87.6 %,8687,6.7%
Bhagabangola,56,GEN,Abu Sufian Sarkar,Indian National Congress,143307,125093,87.3 %,853,0.7%
Nabagram,57,GEN,Adhir Ranjan Chowdhury,Indian National Congress,155875,140379,90.1 %,20329,14.5%
Murshidabad,58,GEN,Mozammel Haque,Independent,183480,161156,87.8 %,8412,5.2%
Jalangi,59,GEN,Unus Sarkar,Communist Party Of India (MARXIST),168997,151102,89.4 %,21174,14.0%
Domkal,60,GEN,Anisur Rahaman,Communist Party Of India (MARXIST),170646,151930,89.0 %,14840,9.8%
Naoda,61,GEN,Jayanta Kumar Biswas,Revolutionary Socialist Party,170383,144562,84.8 %,16806,11.6%
Hariharpara,62,GEN,Mozammel Haque,Communist Party Of India (MARXIST),162654,141383,86.9 %,5786,4.1%
Berhampore,63,GEN,Maya Rani Paul,Indian National Congress,210345,166765,79.3 %,19293,11.6%
Beldanga,64,GEN,Timir Baran Bhaduri,Revolutionary Socialist Party,170666,139571,81.8 %,8111,5.8%
Kandi,65,GEN,Atish Chandra Sinha,Indian National Congress,166626,139172,83.5 %,6136,4.4%
Khargram,66,SC,Biswanath Mandal,Communist Party Of India (MARXIST),157144,131290,83.5 %,3824,2.9%
Barwan,67,GEN,Debabrata Banerjee,Revolutionary Socialist Party,152313,120775,79.3 %,10202,8.4%
Bharatpur,68,GEN,Id Mahammad,Revolutionary Socialist Party,149374,112078,75.0 %,14306,12.8%
Karimpur,69,GEN,Chittaranjan Biswas,Communist Party Of India (MARXIST),159147,138758,87.2 %,20346,14.7%
Palashipara,70,GEN,Kamalendu Sanyal (SASTHI),Communist Party Of India (MARXIST),160813,140821,87.6 %,11924,8.5%
Nakashipara,71,GEN,Shaikh Khabir Uddin Ahmed,Communist Party Of India (MARXIST),150222,127937,85.2 %,1465,1.1%
Kaliganj,72,GEN,Abdus Salam Munshi,Indian National Congress,155934,124277,79.7 %,1374,1.1%
Chapra,73,GEN,Mir Quasem Mondal,Communist Party Of India (MARXIST),155354,135008,86.9 %,13296,9.8%
Krishnaganj,74,SC,Sushil Biswas,Communist Party Of India (MARXIST),143416,127581,89.0 %,1698,1.3%
Krishnagar East,75,GEN,Sibdas Mukherjee,Indian National Congress,167509,138337,82.6 %,2885,2.1%
Krishnagar West,76,GEN,Sunil Kumar Ghosh,Communist Party Of India (MARXIST),136737,118538,86.7 %,18733,15.8%
Nabadwip,77,GEN,Biswanath Mitra,Communist Party Of India (MARXIST),144006,118058,82.0 %,11975,10.1%
Santipur,78,GEN,Ajoy De,Indian National Congress,183624,163797,89.2 %,10370,6.3%
Hanskhali,79,SC,Biswas Shashanka Shekhor,Indian National Congress,182334,161052,88.3 %,5873,3.6%
Ranaghat East,80,SC,Binay Krishna Biswas,Communist Party Of India (MARXIST),201140,174286,86.6 %,10973,6.3%
Ranaghat West,81,GEN,Sankar Singha,Indian National Congress,178181,157749,88.5 %,4122,2.6%
Chakdaha,82,GEN,Satyasadhan Chakraborty,Communist Party Of India (MARXIST),223142,192466,86.3 %,21616,11.2%
Haringhata,83,GEN,Mili Hira,Communist Party Of India (MARXIST),193863,171205,88.3 %,17999,10.5%
Bagdaha,84,SC,Kamalakshi Biswas,All India Forward Bloc,142148,128084,90.1 %,2600,2.0%
Bongaon,85,GEN,Pankaj Ghosh,Communist Party Of India (MARXIST),165276,147279,89.1 %,1668,1.1%
Gaighata,86,GEN,Manmatha Roy,Communist Party Of India (MARXIST),176675,158415,89.7 %,5397,3.4%
Habra,87,GEN,Baren Basu,Communist Party Of India (MARXIST),175220,153945,87.9 %,943,0.6%
Ashokenagar,88,GEN,Nirode Roy Choudhury,Communist Party Of India (MARXIST),163394,142417,87.2 %,18509,13.0%
Amdanga,89,GEN,Hashim Abdul Halim,Communist Party Of India (MARXIST),162792,146309,89.9 %,6769,4.6%
Barasat,90,GEN,Ashoke Mukherjee,Indian National Congress,276519,232357,84.0 %,1838,0.8%
Rajarhat,91,SC,Rabindra Nath Mondal,Communist Party Of India (MARXIST),246191,208069,84.5 %,7291,3.5%
Deganga,92,GEN,Md. Yakub,All India Forward Bloc,142636,125761,88.2 %,13749,10.9%
Swarupnagar,93,GEN,Mostafa Bin Quassem,Communist Party Of India (MARXIST),145337,129676,89.2 %,5922,4.6%
Baduria,94,GEN,Quazi Abdul Guffar,Indian National Congress,138217,125168,90.6 %,5303,4.2%
Basirhat,95,GEN,Narayan Mukherjee,Communist Party Of India (MARXIST),170535,150761,88.4 %,181,0.1%
Hasnabad,96,GEN,Gautam Deb,Communist Party Of India (MARXIST),129047,116144,90.0 %,4194,3.6%
Haroa,97,SC,Kshiti Ranjan Mondal,Communist Party Of India (MARXIST),154938,139032,89.7 %,26942,19.4%
Sandeshkhali,98,SC,Kanti Biswas,Communist Party Of India (MARXIST),144165,124329,86.2 %,21878,17.6%
Hingalganj,99,SC,Nripen Gayen,Communist Party Of India (MARXIST),134501,117322,87.2 %,18840,16.1%
Gosaba,100,SC,Ganesh Mondal,Revolutionary Socialist Party,129487,108491,83.8 %,10786,9.9%
Basanti,101,SC,Subhas Naskar,Revolutionary Socialist Party,169358,139785,82.5 %,9462,6.8%
Kultali,102,SC,Prabod Purkait,Independent,154308,132224,85.7 %,10293,7.8%
Joynagar,103,GEN,Deba Prasad Sarkar,Independent,153687,125776,81.8 %,25494,20.3%
Baruipur,104,GEN,Sobhan Deb Chattopadhyay,Indian National Congress,183587,156386,85.2 %,1526,1.0%
Canning West,105,SC,Bimal Mistry,Communist Party Of India (MARXIST),175388,146363,83.5 %,5505,3.8%
Canning East,106,GEN,Abdur Razzak Molla,Communist Party Of India (MARXIST),137859,120572,87.5 %,66765,55.4%
Bhangar,107,GEN,Badal Zamadar,Communist Party Of India (MARXIST),150603,133632,88.7 %,38060,28.5%
Jadavpur,108,GEN,Buddhadev Bhattacharjee,Communist Party Of India (MARXIST),245485,199144,81.1 %,36184,18.2%
Sonarpur,109,SC,Bhadreswar Mondal,Communist Party Of India (MARXIST),244967,202298,82.6 %,9059,4.5%
Bishnupur East,110,SC,Ananda Kumar Biswas,Communist Party Of India (MARXIST),127871,109421,85.6 %,3511,3.2%
Bishnupur West,111,GEN,Sankar Saran Naskar,Communist Party Of India (MARXIST),150222,125837,83.8 %,5137,4.1%
Behala East,112,GEN,Kumkum Chakraborti,Communist Party Of India (MARXIST),248796,201252,80.9 %,9134,4.5%
Behala West,113,GEN,Nirmal Mukherjee,Communist Party Of India (MARXIST),223348,183355,82.1 %,1792,1.0%
Garden Reach,114,GEN,Mohammed Amin,Communist Party Of India (MARXIST),172605,128470,74.4 %,14168,11.0%
Maheshtala,115,GEN,Mursalin Molla,Communist Party Of India (MARXIST),176811,143111,80.9 %,13811,9.7%
Budge Budge,116,GEN,Ashok Kumar Deb,Indian National Congress,156014,130509,83.7 %,11361,8.7%
Satgachia,117,GEN,Jyoti Basu,Communist Party Of India (MARXIST),147098,123654,84.1 %,11110,9.0%
Falta,118,GEN,Sudhir Bhattacharjee,Indian National Congress,129755,107293,82.7 %,4649,4.3%
Diamond Harbour,119,GEN,Sheikh Daulat Ali,Indian National Congress,161754,134347,83.1 %,6101,4.5%
Magrahat West,120,GEN,Abul Basar Laskar,Indian National Congress,146495,121390,82.9 %,73,0.1%
Magrahat East,121,SC,Nirmal Sinha,Communist Party Of India (MARXIST),149400,127430,85.3 %,4127,3.2%
Mandirbazar,122,SC,Nikunja Paik,Communist Party Of India (MARXIST),147494,126605,85.8 %,1878,1.5%
Mathurapur,123,GEN,Satya Ranjan Bapuli,Indian National Congress,161836,142529,88.1 %,2655,1.9%
Kulpi,124,SC,Sakuntala Paik,Communist Party Of India (MARXIST),133261,110759,83.1 %,2213,2.0%
Patharpratima,125,GEN,Gopal Krishna Dey,Indian National Congress,135575,117575,86.7 %,141,0.1%
Kakdwip,126,GEN,Ashok Giri,Communist Party Of India (MARXIST),137332,120450,87.7 %,2232,1.9%
Sagar,127,GEN,Prabhanjan Mondal,Communist Party Of India (MARXIST),150102,136168,90.7 %,6411,4.7%
Bijpur,128,GEN,Kamal Sengupta Basu,Communist Party Of India (MARXIST),149618,122723,82.0 %,13466,11.0%
Naihati,129,GEN,Ranjit Kundu,Communist Party Of India (MARXIST),155941,129982,83.4 %,14765,11.4%
Bhatpara,130,GEN,Bidyut Ganguli,Communist Party Of India (MARXIST),138963,100078,72.0 %,13640,13.6%
Jagatdal,131,GEN,Anay Gopal Sinha,Indian National Congress,162369,134891,83.1 %,117,0.1%
Noapara,132,GEN,Madan Mohan Nath,Communist Party Of India (MARXIST),122242,101791,83.3 %,4364,4.3%
Titagarh,133,GEN,Prabin Kumar Shaw,Communist Party Of India (MARXIST),120201,90817,75.6 %,547,0.6%
Khardah,134,GEN,Asim Kumar Dasgupta,Communist Party Of India (MARXIST),198502,167411,84.3 %,20529,12.3%
Panihati,135,GEN,Nirmal Ghosh,Indian National Congress,196216,161137,82.1 %,869,0.5%
Kamarhati,136,GEN,Santi Ghatak,Communist Party Of India (MARXIST),172122,132692,77.1 %,12770,9.6%
Baranagar,137,GEN,Amar Choudhury,Revolutionary Socialist Party,223321,179021,80.2 %,7890,4.4%
Dum Dum,138,GEN,Sankar Sen,Communist Party Of India (MARXIST),215812,177274,82.1 %,29547,16.7%
Belgachia East,139,GEN,Subhas Chakraborty,Communist Party Of India (MARXIST),291731,223230,76.5 %,8940,4.0%
Cossipur,140,GEN,Bandyopadhyay Tarak,Indian National Congress,102767,74712,72.7 %,462,0.6%
Shyampukur,141,GEN,Santi Ranjan Ganguly,All India Forward Bloc,88419,65691,74.3 %,2635,4.0%
Jorabagan,142,GEN,Sanjoy Bakshi,Indian National Congress,96338,58719,61.0 %,1708,2.9%
Jorasanko,143,GEN,Deokinandan Poddar,Indian National Congress,79134,49039,62.0 %,7714,15.7%
Bara Bazar,144,GEN,Rajesh Khaitan,Indian National Congress,84512,46266,54.7 %,837,1.8%
Bow Bazar,145,GEN,Sudip Bandyopadhyay,Indian National Congress,111638,63365,56.8 %,19398,30.6%
Chowringhee,146,GEN,Subarata Mukherjee,Indian National Congress,135790,82607,60.8 %,28680,34.7%
Kabitirtha,147,GEN,Ram Pyare Ram,Indian National Congress,172150,105801,61.5 %,31941,30.2%
Alipore,148,GEN,Saugata Roy,Indian National Congress,131215,89793,68.4 %,20711,23.1%
Rashbehari Avenue,149,GEN,Hoimi Basu,Indian National Congress,119568,83558,69.9 %,20628,24.7%
Tollygunge,150,GEN,Pankaj Banerjee,Indian National Congress,147436,114086,77.4 %,2682,2.4%
Dhakuria,151,GEN,Kshiti Goswami,Revolutionary Socialist Party,179742,138816,77.2 %,7051,5.1%
Ballygunge,152,GEN,Rabin Deb,Communist Party Of India (MARXIST),209051,149003,71.3 %,1481,1.0%
Entally,153,GEN,Sultan Ahmed,Indian National Congress,148604,100779,67.8 %,5640,5.6%
Taltola,154,SC,Tapati Saha,Communist Party Of India (MARXIST),131144,95955,73.2 %,12496,13.0%
Beliaghata,155,GEN,Manabendra Mukherjee,Communist Party Of India (MARXIST),144978,112190,77.4 %,9659,8.6%
Sealdah,156,GEN,Somendra Nath Mitra,Indian National Congress,83664,52786,63.1 %,20965,39.7%
Vidyasagar,157,GEN,Tapas Roy,Indian National Congress,116434,76751,65.9 %,6494,8.5%
Burtola,158,GEN,Sadhan Pande,Indian National Congress,113451,81427,71.8 %,28247,34.7%
Manicktola,159,GEN,Paresh Paul,Indian National Congress,166136,131204,79.0 %,507,0.4%
Belgachia West,160,GEN,Rajdeo Goala,Communist Party Of India (MARXIST),133981,107995,80.6 %,12386,11.5%
Bally,161,GEN,Kanika Ganguly,Communist Party Of India (MARXIST),157857,111689,70.8 %,15627,14.0%
Howrah North,162,GEN,Lagan Deo Singh,Communist Party Of India (MARXIST),184422,127944,69.4 %,20718,16.2%
Howrah Central,163,GEN,Ambica Banerjee,Indian National Congress,138446,99532,71.9 %,29999,30.1%
Howrah South,164,GEN,Pralay Talukdar,Communist Party Of India (MARXIST),154024,107201,69.6 %,2253,2.1%
Shibpur,165,GEN,Jatu Lahiri,Indian National Congress,273852,210467,76.9 %,14874,7.1%
Domjur,166,GEN,Padmanidhi Dhar,Communist Party Of India (MARXIST),232834,188471,80.9 %,12670,6.7%
Jagatballavpur,167,GEN,M. Ansaruddin,Communist Party Of India (MARXIST),172804,142662,82.6 %,5937,4.2%
Panchla,168,GEN,Gulsan Mullick,Indian National Congress,166114,135946,81.8 %,8314,6.1%
Sankrail,169,SC,Sital Kumar Sardar,Indian National Congress,179822,142914,79.5 %,4988,3.5%
Uluberia North,170,SC,Ramjanam Majhi,Indian National Congress,162908,128976,79.2 %,7559,5.9%
Uluberia South,171,GEN,Ghose Rabindra,All India Forward Bloc,156051,125439,80.4 %,9360,7.5%
Shyampur,172,GEN,Sanjib Kumar Das,Indian National Congress,148536,125209,84.3 %,3527,2.8%
Bagnan,173,GEN,Sabuj Dutta,Indian National Congress,156436,131740,84.2 %,2730,2.1%
Kalyanpur,174,GEN,Asit Mitra,Indian National Congress,135363,114156,84.3 %,1640,1.4%
Amta,175,GEN,Pratyush Mukherjee,Communist Party Of India (MARXIST),142511,117860,82.7 %,10194,8.6%
Udaynarayanpur,176,GEN,Nanigopal Chowdhury,Communist Party Of India (MARXIST),141535,120861,85.4 %,18853,15.6%
Jangipara,177,GEN,Ibha Dey,Communist Party Of India (MARXIST),153320,130562,85.2 %,8098,6.2%
Chanditala,178,GEN,Akbor Ali Khandoker,Indian National Congress,186680,152222,81.5 %,2114,1.4%
Uttarpara,179,GEN,Jyoti Krishna Chattapadhyay,Communist Party Of India (MARXIST),201404,159052,79.0 %,5751,3.6%
Serampore,180,GEN,Jyoti Chowdhury,Indian National Congress,162786,114819,70.5 %,15912,13.9%
Champdani,181,GEN,Abdul Mannan,Indian National Congress,205298,157813,76.9 %,9002,5.7%
Chandernagore,182,GEN,Kamal Mukherjee,Indian National Congress,177709,142604,80.2 %,7034,4.9%
Singur,183,GEN,Das Bidyut Kumar,Communist Party Of India (MARXIST),158076,133371,84.4 %,7706,5.8%
Haripal,184,GEN,Kali Prasad Biswas,Communist Party Of India (MARXIST),142742,122905,86.1 %,10907,8.9%
Tarakeswar,185,GEN,Pratim Chatterjee,Communist Party Of India (MARXIST),140509,124261,88.4 %,21519,17.3%
Chinsurah,186,GEN,Naren Dey,All India Forward Bloc,176974,149309,84.4 %,1283,0.9%
Bansberia,187,GEN,Robin Mukherjee,Indian National Congress,153085,129394,84.5 %,3247,2.5%
Balagarh,188,SC,Dibakanta Routh,Communist Party Of India (MARXIST),148266,129410,87.3 %,14951,11.6%
Pandua,189,GEN,Ali Sk. Majed,Communist Party Of India (MARXIST),169918,145300,85.5 %,25110,17.3%
Polba,190,GEN,Saktipada Khanra,Communist Party Of India (MARXIST),143077,126487,88.4 %,5113,4.0%
Dhaniakhali,191,SC,Kripasindhu Saha,All India Forward Bloc,144295,128899,89.3 %,31938,24.8%
Pursurah,192,GEN,Nimai Mal,Communist Party Of India (MARXIST),141257,123495,87.4 %,25565,20.7%
Khanakul,193,SC,Banshi Badan Maitra,Communist Party Of India (MARXIST),157227,135080,85.9 %,18718,13.9%
Arambagh,194,GEN,Binoy Datta,Communist Party Of India (MARXIST),175861,150080,85.3 %,44100,29.4%
Goghat,195,SC,Shiba Prasad Malick,All India Forward Bloc,156154,137204,87.9 %,63313,46.1%
Chandrakona,196,GEN,Gurupada Dutta,Communist Party Of India (MARXIST),151237,136411,90.2 %,31321,23.0%
Ghatal,197,SC,Ratan Pakhira,Communist Party Of India (MARXIST),145279,124360,85.6 %,18184,14.6%
Daspur,198,GEN,Mukhopadhaya Chitta Ranjan,Communist Party Of India (MARXIST),132785,111405,83.9 %,5790,5.2%
Nandanpur,199,GEN,Chhaya Bera,Communist Party Of India (MARXIST),125563,111569,88.9 %,4057,3.6%
Panskura West,200,GEN,Chitta Ranjan Das Thakur,Communist Party Of India,141981,124761,87.9 %,3454,2.8%
Panskura East,201,GEN,Biplab Ray Chowdhury,Indian National Congress,150445,133044,88.4 %,137,0.1%
Tamluk,202,GEN,Anil Mudi,Indian National Congress,148451,133767,90.1 %,330,0.2%
Moyna,203,GEN,Dipak Bera,Communist Party Of India (MARXIST),144303,131229,90.9 %,96,0.1%
Mahishadal,204,GEN,Sukumar Das,Indian National Congress,128846,117182,90.9 %,6290,5.4%
Sutahata,205,SC,Tushar Kanti Mandal,Indian National Congress,181586,162337,89.4 %,5223,3.2%
Nandigram,206,GEN,Debisankar Panda,Indian National Congress,146581,128160,87.4 %,138,0.1%
Narghat,207,GEN,Brahmamoy Nanda,Communist Party Of India (MARXIST),147081,134063,91.1 %,8175,6.1%
Bhagabanpur,208,GEN,Khanra Ajit,Indian National Congress,120580,108999,90.4 %,293,0.3%
Khajuri,209,SC,Mondal Ramchandra,Communist Party Of India (MARXIST),122050,110044,90.2 %,14580,13.2%
Contai North,210,GEN,Chakradhar Maikap,Communist Party Of India (MARXIST),131034,118401,90.4 %,1233,1.0%
Contai South,211,GEN,Sailaja Kumar Das,Indian National Congress,136246,115645,84.9 %,7801,6.7%
Ramnagar,212,GEN,Mrinal Kanti Roy,Communist Party Of India (MARXIST),151995,133503,87.8 %,50,0.0%
Egra,213,GEN,Sinha Prabodh Chandra,Communist Party Of India (MARXIST),140275,123692,88.2 %,11714,9.5%
Mugberia,214,GEN,Kiranmoy Nanda,Communist Party Of India (MARXIST),129052,117984,91.4 %,19025,16.1%
Pataspur,215,GEN,Kamakhya Nandan Das Mahapatra,Communist Party Of India,138083,127988,92.7 %,8474,6.6%
Sabang,216,GEN,Bangal Makhanlal,Independent,126442,122293,96.7 %,825,0.7%
Pingla,217,GEN,Ram Pada Samanta,Communist Party Of India (MARXIST),131277,120414,91.7 %,19332,16.1%
Debra,218,GEN,Sk. Jahangir Karim,Communist Party Of India (MARXIST),139193,127051,91.3 %,29254,23.0%
Keshpur,219,SC,Dal Nandarani,Communist Party Of India (MARXIST),143541,131860,91.9 %,43470,33.0%
Garhbeta East,220,GEN,Susanta Ghosh,Communist Party Of India (MARXIST),132231,120771,91.3 %,51376,42.5%
Garhbeta West,221,SC,Krishnaprasad Duley,Communist Party Of India (MARXIST),137688,124421,90.4 %,48796,39.2%
Salbani,222,GEN,Khagendra Nath Mahato,Communist Party Of India (MARXIST),127903,112965,88.3 %,39614,35.1%
Midnapore,223,GEN,Purnendu Sengupta,Communist Party Of India,175629,147044,83.7 %,15896,10.8%
Kharagpur Town,224,GEN,Gyan Singh Sohanpal,Indian National Congress,142076,100653,70.8 %,15124,15.0%
Kharagpur Rural,225,GEN,Haque Nazmul,Communist Party Of India (MARXIST),160085,131978,82.4 %,29217,22.1%
Keshiari,226,ST,Maheswar Murmu,Communist Party Of India (MARXIST),142371,126498,88.9 %,51331,40.6%
Narayangarh,227,GEN,Surjya Kanta Mishra,Communist Party Of India (MARXIST),149493,133679,89.4 %,39654,29.7%
Dantan,228,GEN,Nanda Gopal Bhattacharjee,Communist Party Of India,144117,123682,85.8 %,48385,39.1%
Nayagram,229,ST,Subhas Chandra Saren,Communist Party Of India (MARXIST),121765,103271,84.8 %,39967,38.7%
Gopiballavpur,230,GEN,Rana Sakti,Communist Party Of India (MARXIST),134151,119324,88.9 %,52804,44.3%
Jhargram,231,GEN,Buddhadev Bhakat,Communist Party Of India (MARXIST),157850,135582,85.9 %,67911,50.1%
Binpur,232,ST,Naren Hansda,Jharkhand Party (NOREN),132417,111833,84.5 %,484,0.4%
Banduan,233,ST,Lakhiram Kisku,Communist Party Of India (MARXIST),125681,100152,79.7 %,35583,35.5%
Manbazar,234,GEN,Kamala Kanta Mahata,Communist Party Of India (MARXIST),134823,111713,82.9 %,5641,5.0%
Balrampur,235,ST,Bhandu Majhi,Communist Party Of India (MARXIST),125090,100792,80.6 %,41529,41.2%
Arsa,236,GEN,Nishi Kanta Mehta,All India Forward Bloc,139620,106960,76.6 %,8884,8.3%
Jhalda,237,GEN,Satya Ranjan Mahato,All India Forward Bloc,139783,108853,77.9 %,3195,2.9%
Jaipur,238,GEN,Shantiram Mahato,Indian National Congress,141682,110456,78.0 %,4459,4.0%
Purulia,239,GEN,Mamata Mukherjee,Communist Party Of India (MARXIST),160521,127179,79.2 %,2382,1.9%
Para,240,SC,Bilasi Bala Sahis,Communist Party Of India (MARXIST),147251,113243,76.9 %,44485,39.3%
Raghunathpur,241,SC,Natabar Bagdi,Communist Party Of India (MARXIST),128166,100092,78.1 %,15466,15.5%
Kashipur,242,ST,Rabindranath Hembram,Communist Party Of India (MARXIST),127706,99255,77.7 %,26114,26.3%
Hura,243,GEN,Abinas Mahato,Communist Party Of India (MARXIST),132586,103640,78.2 %,30884,29.8%
Taldangra,244,GEN,Monoranjan Patra,Communist Party Of India (MARXIST),149335,128892,86.3 %,45029,34.9%
Raipur,245,ST,Upen Kisku,Communist Party Of India (MARXIST),149167,126295,84.7 %,41476,32.8%
Ranibandh,246,ST,Deblina Hembram,Communist Party Of India (MARXIST),139013,108401,78.0 %,32409,29.9%
Indpur,247,SC,Kirity Bagdi,Communist Party Of India,140796,107519,76.4 %,44516,41.4%
Chhatna,248,GEN,Subhas Goswami,Revolutionary Socialist Party,136207,101037,74.2 %,12502,12.4%
Gangajalghati,249,SC,Angad Bauri,Communist Party Of India (MARXIST),142155,111357,78.3 %,23603,21.2%
Barjora,250,GEN,Susmita Biswas,Communist Party Of India (MARXIST),157135,132477,84.3 %,13721,10.4%
Bankura,251,GEN,Partha De,Communist Party Of India (MARXIST),163908,130159,79.4 %,14876,11.4%
Onda,252,GEN,Anil Mukherjee,All India Forward Bloc,158320,129092,81.5 %,34328,26.6%
