#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
38,Taraiya,38,GEN,Prabhu Nath Singh,Indian National Congress (I),116595,60419,51.8 %,8163,13.5%
39,Marhaura,39,GEN,Bhishma Prasad Yadav,Indian National Congress (I),123505,84193,68.2 %,9218,10.9%
40,Jalalpur,40,GEN,Kumar Kalika Singh,Indian National Congress (I),134041,67001,50.0 %,10447,15.6%
41,Chapra,41,GEN,Janak Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,149699,81514,54.5 %,5730,7.0%
42,Garkha,42,SC,Raghu Nandan Manji,Indian National Congress (I),119502,54404,45.5 %,2977,5.5%
43,Parsa,43,GEN,Daroga Prasad Rai,Indian National Congress (I),128132,81223,63.4 %,41292,50.8%
44,Sonepur,44,GEN,Lalu Prasad,Janata Party (SECULAR) - CH. CHARAN SINGH,126495,94380,74.6 %,9167,9.7%
45,Hajipur,45,GEN,Jagannath Pd. Rai,Indian National Congress (I),127334,79148,62.2 %,1239,1.6%
46,Raghopur,46,GEN,Udey Na. Rai,Janata Party (SECULAR) - CH. CHARAN SINGH,135436,95421,70.5 %,2164,2.3%
47,Mahnar,47,GEN,Munshilal Rai,Janata Party (SECULAR) - CH. CHARAN SINGH,133913,93487,69.8 %,15080,16.1%
48,Jandaha,48,GEN,Birendra Singh,Independent,132905,98195,73.9 %,1687,1.7%
49,Patepur,49,SC,Shiv Nandan Pawan,Janata Party (SECULAR) - CH. CHARAN SINGH,115352,63031,54.6 %,5699,9.0%
50,Mahua,50,SC,Desai Chaudhary,Janata Party (SECULAR) - CH. CHARAN SINGH,118507,77652,65.5 %,11639,15.0%
51,Lalganj,51,GEN,Laliteshwar Prasad Shahi,Indian National Congress (I),117353,75358,64.2 %,22857,30.3%
52,Vaishali,52,GEN,Brishna Patel,Janata Party (SECULAR) - CH. CHARAN SINGH,125528,87619,69.8 %,22058,25.2%
53,Paru,53,GEN,Nitishwar Prasad Singh,Janata Party (SECULAR) RAJ NARAIN,133397,83109,62.3 %,1891,2.3%
54,Sahebganj,54,GEN,Nawal Kishore Singh,Indian National Congress (U),127390,81557,64.0 %,4630,5.7%
55,Baruraj,55,GEN,Jamuna Singh,Indian National Congress (I),131611,87170,66.2 %,1007,1.2%
56,Kanti,56,GEN,Nailini Ranjan Singh,Socialist Unity Centre Of India,112654,61208,54.3 %,10707,17.5%
57,Kurhani,57,GEN,Ram Praikshan Sah,Janata Party (SECULAR) - CH. CHARAN SINGH,121415,83693,68.9 %,1888,2.3%
58,Sakra,58,SC,Fakirchand Ram,Indian National Congress (I),113532,65585,57.8 %,13080,19.9%
59,Muzaffarpur,59,GEN,Raghunath Pandey,Indian National Congress (I),153675,103141,67.1 %,55843,54.1%
60,Bochaha,60,SC,Ramai Ram,Janata Party (JP),121133,58599,48.4 %,3911,6.7%
61,Gaighatti,61,GEN,Jitendra Prasad Singh,Bharatiya Janta Party,127640,78989,61.9 %,13145,16.6%
62,Aurai,62,GEN,Ganesh Prasad Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,125862,91722,72.9 %,4316,4.7%
63,Minapur,63,GEN,Jankdhari Prasad Kushwaha,Communist Party Of India,118767,79302,66.8 %,5777,7.3%
64,Runisaidpur,64,GEN,Vivekanand Giri,Indian National Congress (I),139903,88279,63.1 %,11582,13.1%
65,Belsand,65,GEN,Raghubans Prasad Singh,Janata Party (SECULAR) - CH. CHARAN SINGH,118293,71771,60.7 %,1563,2.2%
66,Sheohar,66,GEN,Raghunath Jha,Indian National Congress (I),139092,102914,74.0 %,8502,8.3%
67,Sitamurhi,67,GEN,Pir Mohammad Ansari,Indian National Congress (I),143955,82911,57.6 %,2705,3.3%
68,Bathnaha,68,GEN,Suryadeo Rai,Indian National Congress (U),146441,99496,67.9 %,4728,4.8%
69,Majorganj,69,SC,Ram Briksha Ram,Indian National Congress (I),122267,72660,59.4 %,26027,35.8%
70,Sonbarsa,70,GEN,M. Anwarul Haque,Indian National Congress (I),126955,90459,71.3 %,6081,6.7%
71,Sursand,71,GEN,Nagendra Prasad Yadav,Indian National Congress (I),126973,78643,61.9 %,718,0.9%
72,Pupri,72,GEN,Rambriksha Choudhary,Indian National Congress (U),140447,85793,61.1 %,21611,25.2%
73,Benipatti,73,GEN,Yugeshwar Jha,Indian National Congress (I),124342,80738,64.9 %,4540,5.6%
74,Bisfi,74,GEN,Rajkumar Purbey,Communist Party Of India,141862,102240,72.1 %,7149,7.0%
75,Harlakhi,75,GEN,Mithilesh Kumar Pandey,Indian National Congress (I),119938,76125,63.5 %,138,0.2%
76,Khajauli,76,SC,Ram Lakhan Ram Raman,Communist Party Of India,123810,73602,59.4 %,3430,4.7%
77,Babubarhi,77,GEN,Mahendra Narain Jha,Indian National Congress (I),107964,80600,74.7 %,15350,19.0%
78,Madhubani,78,GEN,Raj Kumar Mahaseth,Janata Party (SECULAR) - CH. CHARAN SINGH,138772,78781,56.8 %,2827,3.6%
79,Pandaul,79,GEN,Kumud Ranjan Jha,Indian National Congress (I),132435,91171,68.8 %,1341,1.5%
80,Jhanjharpur,80,GEN,Jagannath Mishra,Indian National Congress (I),112666,96031,85.2 %,49189,51.2%
81,Phulparas,81,GEN,Surendra Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,119043,96224,80.8 %,13725,14.3%
82,Laukaha,82,GEN,Lal Bihari Yadav,Communist Party Of India,109818,88456,80.5 %,9866,11.2%
83,Madhepur,83,GEN,Radhanandan Jha,Indian National Congress (I),120357,102400,85.1 %,35857,35.0%
84,Manigachhi,84,GEN,Nagendra Jha,Indian National Congress (I),115028,88121,76.6 %,31616,35.9%
85,Bahera,85,GEN,Parma Nand Jha,Indian National Congress (I),123014,106155,86.3 %,20422,19.2%
86,Ghanshyampur,86,GEN,Mahendra Narain Jha,Indian National Congress (I),136291,114400,83.9 %,24885,21.8%
87,Baheri,87,GEN,Rama Kant Jha,Indian National Congress (I),133590,100502,75.2 %,18523,18.4%
88,Darbhanga Rural,88,SC,Jagdish Choudhary,Janata Party (SECULAR) - CH. CHARAN SINGH,111457,76196,68.4 %,14851,19.5%
89,Darbhanga,89,GEN,Abdul Sami Nadvi,Indian National Congress (I),122891,71009,57.8 %,6994,9.8%
90,Keoti,90,GEN,Shamaole Nabi,Indian National Congress (I),141740,96604,68.2 %,8268,8.6%
91,Jale,91,GEN,Abdul Salam,Communist Party Of India,125912,75013,59.6 %,5976,8.0%
92,Hayaghat,92,GEN,Madan Mohan Choudhary,Indian National Congress (I),112410,80244,71.4 %,1344,1.7%
93,Kalyanpur,93,GEN,Ram Sukumari Devi,Indian National Congress (I),133429,87640,65.7 %,3154,3.6%
94,Warisnagar,94,SC,Pitambar Paswan,Janata Party (SECULAR) - CH. CHARAN SINGH,113191,64878,57.3 %,3289,5.1%
95,Samastipur,95,GEN,Karpoori Thakur,Janata Party (SECULAR) - CH. CHARAN SINGH,143017,87271,61.0 %,27159,31.1%
96,Sarairanjan,96,GEN,Ram Bilas Mishra,Janata Party (SECULAR) - CH. CHARAN SINGH,139185,85061,61.1 %,6543,7.7%
97,Mohiuddin Nagar,97,GEN,Ram Chandra Rai,Indian National Congress (U),146962,116416,79.2 %,5344,4.6%
98,Dalsinghsarai,98,GEN,Jagdish Prasad Choudhary,Indian National Congress (I),139328,74354,53.4 %,1705,2.3%
99,Bibhutpur,99,GEN,Ramdeo Verma,Communist Party Of India (MARXIST),148442,78745,53.0 %,5696,7.2%
100,Rosera,100,GEN,Ramashary Rai,Indian National Congress (I),122461,93349,76.2 %,34602,37.1%
101,Singhia,101,SC,Ramjatan Paswan,Communist Party Of India,122823,71617,58.3 %,3054,4.3%
102,Hasanpur,102,GEN,Gajendra Prasad Himansu,Janata Party (SECULAR) - CH. CHARAN SINGH,115273,72410,62.8 %,3031,4.2%
103,Balia,103,GEN,Srinarhyan Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,126140,79783,63.2 %,6922,8.7%
104,Matihani,104,GEN,Pramod Kumar Sharma,Indian National Congress (I),117221,66585,56.8 %,13273,19.9%
105,Begusarai,105,GEN,Bhola Singh,Indian National Congress (I),120244,69602,57.9 %,5499,7.9%
106,Barauni,106,GEN,Rameshwar Singh,Communist Party Of India,137648,82724,60.1 %,6432,7.8%
107,Bachwara,107,GEN,Ramdeo Roy,Indian National Congress (I),123451,76430,61.9 %,3230,4.2%
108,Cheria Bariarpur,108,GEN,Sukhdeo Mahto,Communist Party Of India,115346,62458,54.1 %,1126,1.8%
109,Bakhri,109,SC,Ramchandra Paswan,Communist Party Of India,107259,59000,55.0 %,6332,10.7%
110,Raghopur,110,GEN,Amrendra Mishra,Indian National Congress (I),132840,87063,65.5 %,25547,29.3%
111,Kishanpur,111,GEN,Vishwanath Gurmaita,Indian National Congress (I),121992,75284,61.7 %,309,0.4%
112,Supaul,112,GEN,Uma Shankar Singh,Indian National Congress (I),143130,96994,67.8 %,303,0.3%
113,Tribeniganj,113,GEN,Jagdish Mandal,Indian National Congress (I),115682,89365,77.3 %,502,0.6%
114,Chhatapur,114,SC,Kumbh Narin Sardar,Indian National Congress (I),113294,73663,65.0 %,16854,22.9%
115,Kumarkhand,115,SC,Nawal Kishore Bharti,Janata Party (SECULAR) - CH. CHARAN SINGH,119949,63036,52.6 %,14294,22.7%
116,Singheshwar,116,GEN,Jai Kumar Singh,Janata Party (SECULAR) - CH. CHARAN SINGH,121121,76368,63.1 %,8217,10.8%
117,Saharsa,117,GEN,Ramesh Jha,Indian National Congress (I),130590,95971,73.5 %,53555,55.8%
118,Mahishi,118,GEN,Lahtan Chaudhry,Indian National Congress (I),132229,91880,69.5 %,26603,29.0%
119,Simiri-Bakhtiarpur,119,GEN,Chaudhry Md. Salahuadin,Indian National Congress (I),136391,116637,85.5 %,4964,4.3%
120,Madhepura,120,GEN,Radha Kant Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,128459,75237,58.6 %,10130,13.5%
121,Sonbarsa,121,GEN,Surya Na. Yadav,Indian National Congress (U),137605,100617,73.1 %,8043,8.0%
122,Kishanganj,122,GEN,Singheshwar Mehta,Indian National Congress (I),122620,72749,59.3 %,1624,2.2%
123,Alamnagar,123,GEN,Birendra Kumar,Janata Party (SECULAR) - CH. CHARAN SINGH,118115,79867,67.6 %,7603,9.5%
124,Rupauli,124,GEN,Dinesh Kumar Singh,Indian National Congress (I),107113,69380,64.8 %,1976,2.8%
125,Dhamdaha,125,GEN,Surja Narayan Singh Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,119605,69019,57.7 %,7677,11.1%
126,Banmankhi,126,SC,Jaikant Paswan,Indian National Congress (U),125112,57495,46.0 %,273,0.5%
127,Raniganj,127,SC,Yamuna Prasad Ram,Indian National Congress (I),119219,55305,46.4 %,7822,14.1%
128,Narpatganj,128,GEN,Janardan Yadav,Bharatiya Janta Party,127910,72066,56.3 %,1856,2.6%
129,Forbesganj,129,GEN,Saryu Mishra,Indian National Congress (I),117233,71297,60.8 %,7659,10.7%
130,Araria,130,GEN,Moh. Tasilmuddin,Janata Party (SECULAR) - CH. CHARAN SINGH,109311,72720,66.5 %,10483,14.4%
131,Sikti,131,GEN,Shital Pd. Gupta,Indian National Congress (I),135272,82267,60.8 %,8374,10.2%
132,Jokihat,132,GEN,Moidur Rehman,Indian National Congress (I),105059,59525,56.7 %,1365,2.3%
133,Bahadurganj,133,GEN,Najumuddin,Indian National Congress (I),109083,58572,53.7 %,7077,12.1%
134,Thakurganj,134,GEN,Moh. Hussain Azad,Indian National Congress (I),122821,60674,49.4 %,2507,4.1%
135,Kishanganj,135,GEN,Moh. Mustaque,Janata Party (SECULAR) - CH. CHARAN SINGH,123736,70286,56.8 %,8720,12.4%
136,Amour,136,GEN,M. Moijuddin Minshi,Indian National Congress (I),104252,62916,60.3 %,1345,2.1%
137,Baisi,137,GEN,Sayad Moinuddin,Independent,95127,54351,57.1 %,5858,10.8%
138,Kasba,138,GEN,Md. Yasin,Indian National Congress (I),124688,74437,59.7 %,3326,4.5%
139,Purnea,139,GEN,Ajit Chand Sarkar,Communist Party Of India (MARXIST),112675,62333,55.3 %,10088,16.2%
140,Korha,140,SC,Vishwanath Rishi,Indian National Congress (I),100756,40749,40.4 %,9969,24.5%
141,Barari,141,GEN,Karuneshwar Singh,Indian National Congress (I),96894,57959,59.8 %,5552,9.6%
142,Katihar,142,GEN,Sitaram Chamaria,Indian National Congress (I),120150,64569,53.7 %,1644,2.5%
143,Kadwa,143,GEN,Mangan Insan,Independent,99730,63824,64.0 %,30,0.0%
144,Barsoi,144,GEN,Beula Doza,Indian National Congress (I),101204,56993,56.3 %,1142,2.0%
145,Pranpur,145,GEN,Mohammad Sakur,Indian National Congress (I),90914,50058,55.1 %,2318,4.6%
146,Manihari,146,GEN,Ram Sipahi Yadav,Janata Party (JP),84086,51937,61.8 %,1595,3.1%
147,Rajmahal,147,GEN,Dhrub Bhagat,Bharatiya Janta Party,119939,67210,56.0 %,1114,1.7%
148,Borio,148,ST,John Hemrom,Indian National Congress (I),112352,34264,30.5 %,3835,11.2%
149,Barhait,149,ST,Thomas Hansda,Indian National Congress (I),56725,43329,76.4 %,2719,6.3%
150,Litipara,150,ST,Saimon Marandi,Jharkhand Mukti Morcha,93052,40254,43.3 %,7857,19.5%
151,Pakaur,151,GEN,Abdul Hakim,Communist Party Of India (MARXIST),100378,55227,55.0 %,3016,5.5%
152,Maheshpur,152,ST,Devidhan Basera,Jharkhand Mukti Morcha,99110,44666,45.1 %,6292,14.1%
153,Sikaripara,153,ST,David Murmu,Jharkhand Mukti Morcha,109232,47126,43.1 %,12303,26.1%
154,Nala,154,GEN,Bisheshwar Khan,Communist Party Of India,113064,54454,48.2 %,3881,7.1%
155,Jamtara,155,GEN,Arun Kumar Bose,Communist Party Of India,101420,48546,47.9 %,24,0.0%
156,Sarath,156,GEN,Ashaya Charan Lal,Jharkhand Mukti Morcha,111192,67153,60.4 %,3003,4.5%
157,Madhupur,157,GEN,Krishna Nand Jha,Indian National Congress (I),119629,60491,50.6 %,21303,35.2%
158,Deoghar,158,SC,Baidya Nath Das,Indian National Congress (I),127015,48267,38.0 %,15699,32.5%
159,Jarmundi,159,GEN,Jawahar Parsad Singh,Independent,98517,53563,54.4 %,6030,11.3%
160,Dumka,160,ST,Stephan Marandi,Jharkhand Mukti Morcha,109942,45445,41.3 %,5193,11.4%
161,Jama,161,ST,Dewan Soren,Jharkhand Mukti Morcha,100548,36114,35.9 %,9013,25.0%
162,Poreyahat,162,GEN,Suraj Mandal,Jharkhand Mukti Morcha,126456,61285,48.5 %,17956,29.3%
163,Godda,163,GEN,Hemant Kumar Jha,Indian National Congress (I),128815,95120,73.8 %,5375,5.7%
164,Mahagama,164,GEN,Awadh Bihari Singh,Indian National Congress (I),129951,77799,59.9 %,15124,19.4%
165,Pirpainti,165,GEN,Dilip Kumar Sinha,Indian National Congress (I),124820,80457,64.5 %,2731,3.4%
166,Colgong,166,GEN,Sadanand Singh,Indian National Congress (I),134469,89329,66.4 %,38534,43.1%
167,Nathnagar,167,GEN,Talib Ansari,Indian National Congress (I),126948,77472,61.0 %,2682,3.5%
168,Bhagalpur,168,GEN,Sheo Chandra Jha,Indian National Congress (I),122556,60744,49.6 %,3313,5.5%
169,Gopalpur,169,GEN,Madan Prasad Singh,Indian National Congress (I),119039,72378,60.8 %,8867,12.3%
170,Bihpur,170,GEN,Rajendra Prasad Sharma,Indian National Congress (I),116637,71860,61.6 %,8882,12.4%
171,Sultanganj,171,SC,Nand Kumar Manjhi,Indian National Congress (I),136733,71926,52.6 %,9737,13.5%
172,Amarpur,172,GEN,Nil Mohan Singh,Indian National Congress (I),126549,81277,64.2 %,3000,3.7%
173,Dhuraiya,173,SC,Naresh Das,Communist Party Of India,122254,74001,60.5 %,6445,8.7%
174,Banka,174,GEN,Thakur Kamakhays Prasad Singh,Indian National Congress (I),109220,60049,55.0 %,19863,33.1%
175,Belhar,175,GEN,Chandra Mauleshwar Singh (Lallan),Independent,108001,61666,57.1 %,7857,12.7%
176,Katoria,176,GEN,Suresh Prasad Yadav,Indian National Congress (U),121086,64262,53.1 %,11306,17.6%
177,Chakai,177,GEN,Falguni Prasad Yadav,Bharatiya Janta Party,115287,68455,59.4 %,8374,12.2%
178,Jhajha,178,GEN,Shiv Nandan Prasad,Indian National Congress (I),100600,53672,53.4 %,7712,14.4%
179,Tarapur,179,GEN,Narayan Yadav,Communist Party Of India,114307,81036,70.9 %,2550,3.1%
180,Kharagpur,180,GEN,Jai Pra. Na. Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,131487,78785,59.9 %,1904,2.4%
181,Parbatta,181,GEN,Ram Chandra Mishra,Indian National Congress (I),134953,91139,67.5 %,24844,27.3%
182,Chautham,182,GEN,Ghanshyam Singh,Indian National Congress (I),126860,84033,66.2 %,2135,2.5%
183,Khagaria,183,GEN,Ram Sharan Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,119327,80101,67.1 %,20236,25.3%
184,Alauli,184,SC,Mishri Sada,Indian National Congress (I),107749,59718,55.4 %,9440,15.8%
185,Monghyr,185,GEN,Ramdeo Singh Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,150497,95888,63.7 %,4707,4.9%
186,Jamalpur,186,GEN,Upendra Prasad Verma,Janata Party (SECULAR) - CH. CHARAN SINGH,133256,77017,57.8 %,1769,2.3%
187,Surajgarha,187,GEN,Ramji Prasad Mahto,Indian National Congress (U),142010,107828,75.9 %,597,0.6%
188,Jamui,188,GEN,Hardeo Prasad,Independent,136453,93707,68.7 %,4442,4.7%
189,Sikandra,189,SC,Rameshwar Paswan,Independent,128229,87392,68.2 %,17131,19.6%
190,Lakhisarai,190,GEN,Ashwani Kumar Sharma,Indian National Congress (I),178777,98006,54.8 %,9516,9.7%
191,Sheikhpura,191,GEN,Rajo Singh,Indian National Congress (I),137175,113187,82.5 %,43861,38.8%
192,Barbigha,192,SC,Mahabir Choudhary,Indian National Congress (I),121632,84030,69.1 %,54147,64.4%
193,Asthawan,193,GEN,Ayodhya Prasad,Indian National Congress (I),125054,96155,76.9 %,16353,17.0%
194,Bihar,194,GEN,Deonath Prasad,Communist Party Of India,158313,97707,61.7 %,9840,10.1%
195,Rajgir,195,SC,Satyadeo Narayan Arya,Bharatiya Janta Party,130185,79044,60.7 %,7571,9.6%
196,Nalanda,196,GEN,Ram Naresh Singh,Independent,131565,100321,76.3 %,12503,12.5%
197,Islampur,197,GEN,Pankaj Kumar Sinha,Indian National Congress (I),138824,108613,78.2 %,1613,1.5%
198,Hilsa,198,GEN,Jagdish Prasad,Bharatiya Janta Party,138549,98992,71.4 %,3911,4.0%
199,Chandi,199,GEN,Ramraj Prasad Singh,Indian National Congress (I),117550,80595,68.6 %,25227,31.3%
200,Harnaut,200,GEN,Arun Kumar Singh,Independent,117992,78181,66.3 %,5060,6.5%
201,Mokamah,201,GEN,Shyam Sunder Singh,Indian National Congress (I),141239,87614,62.0 %,5290,6.0%
202,Barh,202,GEN,Vishwa Mohan Choudhry,Independent,137563,100216,72.9 %,1586,1.6%
203,Bakhtiarpur,203,GEN,Ram Lakhan Singh Yadav,Indian National Congress (U),133878,114687,85.7 %,39124,34.1%
204,Fatwa,204,SC,Punit Rov,Janata Party (SECULAR) - CH. CHARAN SINGH,134980,65950,48.9 %,4782,7.3%
205,Masaurhi,205,GEN,Ganesh Prasad Singh,Janata Party (SECULAR) - CH. CHARAN SINGH,152746,114692,75.1 %,17680,15.4%
206,Patna West,206,GEN,Ranjeet Sinha,Indian National Congress (I),208942,88981,42.6 %,1641,1.8%
207,Patna Central,207,GEN,Shalindra Nath Shrivastava,Bharatiya Janta Party,157857,70367,44.6 %,4281,6.1%
208,Patna East,208,GEN,Sarad Kumar Jain,Indian National Congress (I),132371,67644,51.1 %,280,0.4%
209,Danapur,209,GEN,Budh Deo Singh,Indian National Congress (I),120038,69001,57.5 %,1970,2.9%
210,Maner,210,GEN,Ram Nagina Singh,Independent,128989,86740,67.2 %,18809,21.7%
211,Phulwari,211,SC,Sanjeev Prasad Tony,Indian National Congress (I),138125,79533,57.6 %,2139,2.7%
212,Bikram,212,GEN,Ram Nath Yadav,Communist Party Of India,126268,89681,71.0 %,1949,2.2%
213,Paliganj,213,GEN,Ram Lakhan Singh Yadav,Indian National Congress (U),147797,120564,81.6 %,29302,24.3%
214,Sandesh,214,GEN,Sidh Nath Rai,Indian National Congress (I),133841,60375,45.1 %,4619,7.7%
215,Barhara,215,GEN,Ramjee Prasad Singh,Indian National Congress (I),143831,72360,50.3 %,388,0.5%
216,Arrah,216,GEN,S.M. Isa,Indian National Congress (I),144909,68308,47.1 %,23389,34.2%
217,Shahpur,217,GEN,Anand Sharma,Indian National Congress (I),126871,57103,45.0 %,3784,6.6%
218,Brahmpur,218,GEN,Rishi Kesh Tiwari,Indian National Congress (I),159006,78428,49.3 %,2774,3.5%
219,Buxar,219,GEN,Jag Narain Trivedi,Indian National Congress (I),117377,59217,50.5 %,10929,18.5%
220,Rajpur,220,SC,Chaturi Ram,Indian National Congress (I),115786,52447,45.3 %,250,0.5%
221,Dumraon,221,GEN,Raja Ram Arya,Indian National Congress (I),138976,72712,52.3 %,6500,8.9%
222,Jagdishpur,222,GEN,Bir Bahadur Singh,Independent,164900,75237,45.6 %,4182,5.6%
223,Piro,223,GEN,Muni Singh,Indian National Congress (I),140537,79969,56.9 %,7713,9.6%
224,Sahar,224,SC,Dineshwar Prasad,Janata Party (SECULAR) - CH. CHARAN SINGH,131559,56913,43.3 %,2243,3.9%
225,Karakat,225,GEN,Tulsi Singh,Janata Party (SECULAR) - CH. CHARAN SINGH,137616,93491,67.9 %,14905,15.9%
226,Bikramganj,226,GEN,Akhlaque Ahmad,Janata Party (JP),139032,85675,61.6 %,13159,15.4%
227,Dinara,227,GEN,Lakshman Rai,Indian National Congress (I),121231,86419,71.3 %,7001,8.1%
228,Ramgarh,228,GEN,Prabhavati Singh,Indian National Congress (I),116710,65127,55.8 %,1755,2.7%
229,Mohania,229,SC,Mahavir Paswani,Indian National Congress (I),122316,53400,43.7 %,9571,17.9%
230,Bhabhua,230,GEN,Shyam Narayan Pandey,Indian National Congress (I),135130,80245,59.4 %,12334,15.4%
231,Chainpur,231,GEN,Lal Muni Choubey,Bharatiya Janta Party,106735,59549,55.8 %,348,0.6%
232,Sasaram,232,GEN,Ram Sewak Singh,Janata Party (SECULAR) - CH. CHARAN SINGH,139006,75299,54.2 %,3969,5.3%
233,Chenari,233,SC,Dudnath Paswan,Indian National Congress (I),131737,75429,57.3 %,13563,18.0%
234,Nokha,234,GEN,Jangi Singh Choudhary,Janata Party (SECULAR) - CH. CHARAN SINGH,116705,79048,67.7 %,23802,30.1%
235,Dehri,235,GEN,Mohammad Ilias Hussain,Janata Party (SECULAR) - CH. CHARAN SINGH,133995,71275,53.2 %,2033,2.9%
236,Nabinagar,236,GEN,Radhubansh Pd. Singh,Indian National Congress (I),125542,75443,60.1 %,5688,7.5%
237,Deo,237,SC,Dilkeshwar Ram,Indian National Congress (I),119569,57818,48.4 %,31787,55.0%
238,Aurangabad,238,GEN,Ram Naresh Singh,Independent,124791,76324,61.2 %,6793,8.9%
239,Rafiganj,239,GEN,Vijay Kumar Singh,Janata Party (JP),116668,72288,62.0 %,21599,29.9%
240,Obra,240,GEN,Virendra Prasad Singh,Bharatiya Janta Party,144459,95755,66.3 %,5404,5.6%
