#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
36,Badli,36,GEN,Dhirpal Singh,Lok Dal,73178,48340,66.1 %,14823,30.7%
37,Bahadurgarh,37,GEN,Mange Ram S/o Daryao Singh,Lok Dal,89633,59370,66.2 %,10191,17.2%
38,Baroda,38,SC,Bhale Ram,Lok Dal,78839,56580,71.8 %,18547,32.8%
39,Gohana,39,GEN,Kitab Singh,Lok Dal,86157,64099,74.4 %,7432,11.6%
40,Kailana,40,GEN,Rajinder Singh,Independent,80416,58083,72.2 %,2818,4.9%
41,Sonepat,41,GEN,Devi Dass,Bharatiya Janta Party,82223,55289,67.2 %,8077,14.6%
42,Rai,42,GEN,Jaswant Singh,Indian National Congress,81652,55545,68.0 %,3027,5.4%
43,Rohat,43,GEN,Bhim Singh,Lok Dal,77224,52219,67.6 %,10981,21.0%
44,Kalayat,44,SC,Jogi Ram,Lok Dal,70926,48634,68.6 %,10468,21.5%
45,Narwana,45,GEN,Shamsher Singh,Indian National Congress,77375,63121,81.6 %,5824,9.2%
46,Uchana Kalan,46,GEN,Birender Singh,Indian National Congress,80559,60691,75.3 %,9806,16.2%
47,Rajond,47,GEN,Daya Nand,Indian National Congress,67936,51323,75.5 %,4194,8.2%
48,Jind,48,GEN,Brij Mohan,Lok Dal,77021,58691,76.2 %,146,0.2%
49,Julana,49,GEN,Kulbir Singh,Lok Dal,72283,52381,72.5 %,5157,9.8%
50,Safidon,50,GEN,Kundan Lal,Indian National Congress,77116,56358,73.1 %,6968,12.4%
51,Faridabad,51,GEN,A. C. Chaudhary,Indian National Congress,114517,71681,62.6 %,11944,16.7%
52,Mewla Maharajpur,52,GEN,Mahendra Pratap Singh,Lok Dal,101364,63563,62.7 %,22791,35.9%
53,Ballabgarh,53,GEN,Sharda Rani,Independent,93359,65219,69.9 %,4011,6.2%
54,Palwal,54,GEN,Kalyan Singh,Indian National Congress,80762,57049,70.6 %,8231,14.4%
55,Hassanpur,55,SC,Gir Raj Kishore,Lok Dal,81609,54698,67.0 %,6504,11.9%
56,Hathin,56,GEN,Azmat Khan,Janta Party,77939,52554,67.4 %,173,0.3%
57,Ferozepur Jhirka,57,GEN,Shakrulla,Indian National Congress,81810,58260,71.2 %,2102,3.6%
58,Nuh,58,GEN,Rahim Khan,Independent,74364,48621,65.4 %,1138,2.3%
59,Taoru,59,GEN,Kabir Ahmad,Indian National Congress,83683,59275,70.8 %,3844,6.5%
60,Sohna,60,GEN,Vijay Vir Singh,Independent,83778,56942,68.0 %,4528,8.0%
61,Gurgaon,61,GEN,Dharam Bir,Indian National Congress,87301,58785,67.3 %,8199,13.9%
62,Pataudi,62,SC,Mohan Lal,Indian National Congress,83655,54231,64.8 %,797,1.5%
63,Badhra,63,GEN,Chandra Wati,Lok Dal,82725,54803,66.2 %,1097,2.0%
64,Dadri,64,GEN,Hukam Singh,Lok Dal,78734,53790,68.3 %,4504,8.4%
65,Mundhal Khurd,65,GEN,Balbir Singh,Lok Dal,77050,57160,74.2 %,1758,3.1%
66,Bhiwani,66,GEN,Sagar Ram,Indian National Congress,78766,51807,65.8 %,5908,11.4%
67,Tosham,67,GEN,Surender Singh,Indian National Congress,83407,55574,66.6 %,25628,46.1%
68,Loharu,68,GEN,Hira Nand,Lok Dal,87269,55162,63.2 %,8984,16.3%
69,Bawani Khera,69,SC,Amar Singh,Lok Dal,81578,55371,67.9 %,1335,2.4%
70,Barwala,70,GEN,Inder Singh Nain,Indian National Congress,80022,58503,73.1 %,5625,9.6%
71,Narnaund,71,GEN,Virender Singh,Lok Dal,75618,56498,74.7 %,8012,14.2%
72,Hansi,72,GEN,Amir Chand,Lok Dal,80744,55904,69.2 %,3793,6.8%
73,Bhattu Kalan,73,GEN,Sampat Singh,Independent,75330,54362,72.2 %,7063,13.0%
74,Hissar,74,GEN,Om Parkash Mahajan,Independent,78721,54809,69.6 %,3570,6.5%
75,Ghirai,75,GEN,Kanwal Singh,Lok Dal,79514,54480,68.5 %,2161,4.0%
76,Tohana,76,GEN,Harpal Singh,Indian National Congress,79451,60191,75.8 %,7392,12.3%
77,Ratia,77,SC,Neki Ram,Indian National Congress,74015,47225,63.8 %,198,0.4%
78,Fatehabad,78,GEN,Gobind Rai,Indian National Congress,86731,61486,70.9 %,9006,14.6%
79,Adampur,79,GEN,Bhajan Lal,Indian National Congress,80950,63054,77.9 %,24712,39.2%
80,Darba Kalan,80,GEN,Bahadur Singh,Indian National Congress,80257,63163,78.7 %,2589,4.1%
81,Ellenabad,81,SC,Bhagi Ram,Lok Dal,79052,62701,79.3 %,5818,9.3%
82,Sirsa,82,GEN,Lachhman Das Arora,Independent,83218,61315,73.7 %,1780,2.9%
83,Rori,83,GEN,Jagdish Mehra,Indian National Congress,78838,59073,74.9 %,11820,20.0%
84,Dabwali,84,SC,Goverdhan Dass Chouhan,Indian National Congress,81696,58246,71.3 %,540,0.9%
85,Bawal,85,SC,Shakuntla,Indian National Congress,90423,57767,63.9 %,18512,32.0%
86,Rewari,86,GEN,Ram Singh,Independent,84519,61761,73.1 %,8716,14.1%
87,Jatusana,87,GEN,Inderjeet Singh,Indian National Congress,96994,62122,64.0 %,11082,17.8%
88,Mahendragarh,88,GEN,Ram Bilas,Bharatiya Janta Party,93068,68881,74.0 %,8361,12.1%
89,Ateli,89,GEN,Nihal Singh,Independent,93246,59188,63.5 %,193,0.3%
90,Narnaul,90,GEN,Phusa Ram,Indian National Congress,88225,57465,65.1 %,7373,12.8%
