AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Kalyanpur,27,GEN,Makhan Lal Chakrabarty,Communist Party Of India (MARXIST),15247,12799,83.9 %,2369,18.5%
Krishnapur,28,ST,Manindra Deb Barma,Communist Party Of India (MARXIST),16234,10928,67.3 %,4413,40.4%
Teliamura,29,GEN,Jitendra Sarkar,Communist Party Of India (MARXIST),17521,13837,79.0 %,2382,17.2%
Bagma,30,ST,Ratimohan Jamatia,Tripura Upajiti Juba Samiti,16017,12759,79.7 %,458,3.6%
Salgarh,31,SC,Gopal Chandra Das,Revolutionary Socialist Party,14288,11786,82.5 %,5348,45.4%
Radhakishorepur,32,GEN,Jogesh Chakraborty,Revolutionary Socialist Party,12622,10199,80.8 %,3723,36.5%
Matarbari,33,GEN,Naresh Chandra Ghosh,Communist Party Of India (MARXIST),15487,12730,82.2 %,3954,31.1%
Kakraban,34,GEN,Kashab Ch. Majumder,Communist Party Of India (MARXIST),15646,12941,82.7 %,3775,29.2%
Rajnagar,35,SC,Nakul Das,Communist Party Of India (MARXIST),18336,14449,78.8 %,2728,18.9%
Belonia,36,GEN,Jyotirmoy Das,Communist Party Of India (MARXIST),16346,13358,81.7 %,119,0.9%
Santirbazar,37,ST,Drao Kumar Riang,Tripura Upajiti Juba Samiti,19042,14908,78.3 %,495,3.3%
Hrishyamukh,38,GEN,Badal Choudhury,Communist Party Of India (MARXIST),16518,13747,83.2 %,2343,17.0%
Jolaibari,39,ST,Braja Mahan Jamatia,Communist Party Of India (MARXIST),13125,10065,76.7 %,532,5.3%
Manu,40,ST,Matahari Choudhury,Communist Party Of India (MARXIST),19159,15116,78.9 %,1194,7.9%
Sabroom,41,GEN,Sunil Kumar Choudhury,Communist Party Of India (MARXIST),16909,14193,83.9 %,2825,19.9%
Ampinagar,42,ST,Nagendra Jamatia,Tripura Upajiti Juba Samiti,17696,13024,73.6 %,930,7.1%
Birganj,43,GEN,Syamal Saha,Communist Party Of India (MARXIST),19093,14873,77.9 %,1533,10.3%
Raima Valley,44,ST,Baju Ban Riyan,Communist Party Of India (MARXIST),16085,10881,67.6 %,6073,55.8%
Kamalpur,45,GEN,Bimal Singha,Communist Party Of India (MARXIST),13209,11101,84.0 %,6478,58.4%
Surma,46,SC,Rudrewar Das,Communist Party Of India (MARXIST),15581,13022,83.6 %,5307,40.8%
Salema,47,ST,Dinesh Deb Barma,Communist Party Of India (MARXIST),16297,13248,81.3 %,3588,27.1%
Kulai,48,ST,Kamini Deb Barma,Communist Party Of India (MARXIST),17375,13326,76.7 %,3386,25.4%
Chhawmanu,49,ST,Purna Mohan Tripura,Communist Party Of India (MARXIST),13824,9467,68.5 %,3026,32.0%
Pabiachhara,50,SC,Bindu Bhushan Malakat,Communist Party Of India (MARXIST),15750,11963,76.0 %,3492,29.2%
Fatikroy,51,GEN,Tarani Mohan Sinha,Communist Party Of India (MARXIST),16799,13887,82.7 %,2692,19.4%
Chandipur,52,GEN,Baidyanath Majumder,Communist Party Of India (MARXIST),17577,14512,82.6 %,5937,40.9%
Kailasahar,53,GEN,Tapan Kumar Chakraborty,Communist Party Of India (MARXIST),17191,13501,78.5 %,3157,23.4%
Kurti,54,GEN,Faizur Rahaman,Communist Party Of India (MARXIST),15214,11640,76.5 %,4267,36.7%
Kadamtala,55,GEN,Umesh Chandra Nath,Communist Party Of India (MARXIST),13925,10168,73.0 %,3844,37.8%
Dharmanagar,56,GEN,Amarendra Sarma,Communist Party Of India (MARXIST),15783,12488,79.1 %,3677,29.4%
Jubarajnagar,57,GEN,Ram Kumar Nath,Communist Party Of India (MARXIST),14342,11562,80.6 %,4124,35.7%
Pencharthal,58,ST,Mohan Lal Chakma,Communist Party Of India (MARXIST),17026,11967,70.3 %,2011,16.8%
Panisagar,59,GEN,Subodh Chandra Das,Communist Party Of India (MARXIST),12999,9777,75.2 %,4807,49.2%
Kanchanpur,60,ST,Mandida Reang,Communist Party Of India (MARXIST),15738,10239,65.1 %,3596,35.1%
