AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sawai Madhopur,83,GEN,Moti Lal,Janata Dal,135475,80179,59.2 %,7544,9.4%
Bamanwas,84,ST,Kunji Lal,Bharatiya Janta Party,129543,84176,65.0 %,13015,15.5%
Gangapur,85,GEN,Govind Sahai,Bharatiya Janta Party,128771,76702,59.6 %,21773,28.4%
Hindaun,86,SC,Bharosi,Janata Dal,144873,78099,53.9 %,4710,6.0%
Mahuwa,87,GEN,Hari Singh,Indian National Congress,121557,91522,75.3 %,5267,5.8%
Toda Bhim,88,ST,Ram Sawroop,Indian National Congress,141258,76122,53.9 %,2099,2.8%
Niwai,89,SC,Ram Narain Berwa,Bharatiya Janta Party,115110,60079,52.2 %,7441,12.4%
Tonk,90,GEN,Mahaveer Prasad,Bharatiya Janta Party,121371,72927,60.1 %,15675,21.5%
Uniara,91,GEN,Dig Vijai Singh,Janata Dal,130108,72311,55.6 %,11002,15.2%
Todaraisingh,92,GEN,Ghasi Lal,Indian National Congress,112554,66265,58.9 %,2194,3.3%
Malpura,93,GEN,Surendra Vyas,Indian National Congress,122281,84227,68.9 %,15133,18.0%
Kishangarh,94,GEN,Jagjeet Singh,Bharatiya Janta Party,141799,79928,56.4 %,10983,13.7%
Ajmer East,95,SC,Shri Kishan Songra,Bharatiya Janta Party,133111,65223,49.0 %,8687,13.3%
Ajmer West,96,GEN,Harish Jhamnani,Bharatiya Janta Party,105354,54980,52.2 %,6889,12.5%
Pushkar,97,GEN,Ramjan Khan,Bharatiya Janta Party,126580,73339,57.9 %,8377,11.4%
Nasirabad,98,GEN,Govind Singh,Indian National Congress,108938,67087,61.6 %,8928,13.3%
Beawar,99,GEN,Champalal Jain,Independent,115601,67179,58.1 %,2131,3.2%
Masuda,100,GEN,Kishan Gopal Kogta,Bharatiya Janta Party,117693,62479,53.1 %,11145,17.8%
Bhinai,101,GEN,Sanwar Lal,Janata Dal,110305,62249,56.4 %,16889,27.1%
Kekri,102,SC,Shambhu Dayal,Janata Dal,120213,65088,54.1 %,3858,5.9%
Hindoli,103,GEN,Rama Pailot,Indian National Congress,106262,66429,62.5 %,9721,14.6%
Nainwa,104,GEN,Ram Narain Verma,Indian National Congress,106924,64633,60.4 %,1056,1.6%
Patan,105,SC,Mangi Lal Meghwal,Bharatiya Janta Party,106466,52228,49.1 %,15799,30.3%
Bundi,106,GEN,Krishna Kumar Goyal,Bharatiya Janta Party,121592,69442,57.1 %,13373,19.3%
Kota,107,GEN,Lalit Kishor Chaturvedi,Bharatiya Janta Party,175569,90276,51.4 %,28022,31.0%
Ladpura,108,GEN,Arjun Dass Madan,Bharatiya Janta Party,159292,89878,56.4 %,18496,20.6%
Digod,109,GEN,Brij Raj Meena,Bharatiya Janta Party,132353,75266,56.9 %,9128,12.1%
Pipalda,110,SC,Hira Lal Arya,Bharatiya Janta Party,116677,57189,49.0 %,14577,25.5%
Baran,111,GEN,Raghu Veer Singh,Bharatiya Janta Party,119462,71599,59.9 %,20500,28.6%
Kishanganj,112,ST,Hem Raj,Bharatiya Janta Party,117391,67847,57.8 %,7584,11.2%
Atru,113,SC,Madan Dilawar,Bharatiya Janta Party,113991,58604,51.4 %,17446,29.8%
Chhabra,114,GEN,Bhairon Singh Shekhawat,Bharatiya Janta Party,119902,67409,56.2 %,35049,52.0%
Ramganjmandi,115,GEN,Hari Kumar,Bharatiya Janta Party,119795,65625,54.8 %,15287,23.3%
Khanpur,116,GEN,Chatur Bhuj,Bharatiya Janta Party,95784,59590,62.2 %,13573,22.8%
Manohar Thana,117,GEN,Jagannath,Bharatiya Janta Party,95253,58372,61.3 %,14865,25.5%
Jhalrapatan,118,GEN,Anang Kumar,Bharatiya Janta Party,126894,71505,56.4 %,31160,43.6%
Pirawa,119,GEN,Nafis Ahmad Khan,Janata Dal,106288,65681,61.8 %,1125,1.7%
Dag,120,SC,Bal Chand,Bharatiya Janta Party,122592,65813,53.7 %,15208,23.1%
Begun,121,GEN,Chunni Lal,Bharatiya Janta Party,118324,67746,57.3 %,11623,17.2%
Gangrar,122,SC,Mangai Lal,Bharatiya Janta Party,111299,49160,44.2 %,7096,14.4%
Kapasin,123,GEN,Mohan Lal Chittoriya,Janata Dal,126819,65316,51.5 %,28015,42.9%
Chittorgarh,124,GEN,Vijay Singh Jhala,Bharatiya Janta Party,131750,70707,53.7 %,1111,1.6%
Nimbahera,125,GEN,Shri Chand Kriplani,Bharatiya Janta Party,147834,99753,67.5 %,7634,7.7%
Badi Sadri,126,GEN,Chhagan Lal,Bharatiya Janta Party,138646,71925,51.9 %,7376,10.3%
Pratapgarh,127,ST,Rakhab Chand,Bharatiya Janta Party,119354,64507,54.0 %,9615,14.9%
Kushalgarh,128,ST,Fateh Singh,Janata Dal,112256,62725,55.9 %,23260,37.1%
Danpur,129,ST,Bahadur Singh,Janata Dal,128329,73815,57.5 %,23778,32.2%
Ghatol,130,ST,Navneet Lal Ninama,Bharatiya Janta Party,121444,66068,54.4 %,752,1.1%
Banswara,131,GEN,Hari Deo Joshi,Indian National Congress,113730,65936,58.0 %,30897,46.9%
Bagidora,132,ST,Soma,Janata Dal,124331,66281,53.3 %,6102,9.2%
Sagwara,133,ST,Kamla Bheel,Indian National Congress,117428,62482,53.2 %,64,0.1%
Chorasi,134,ST,Jeeva Ram Katara,Bharatiya Janta Party,121788,55207,45.3 %,3286,6.0%
Dungarpur,135,ST,Nathu Ram Ahari,Indian National Congress,115458,52536,45.5 %,3250,6.2%
Aspur,136,ST,Mahender Kumar Parmar,Indian National Congress,128454,55518,43.2 %,7492,13.5%
Lasadia,137,ST,Narayan Lal,Bharatiya Janta Party,117424,52124,44.4 %,16346,31.4%
Vallabhnagar,138,GEN,Kamlender Singh,Janata Dal,122765,77127,62.8 %,8173,10.6%
Mavli,139,GEN,Shanti Lal Chaplot,Bharatiya Janta Party,139128,78044,56.1 %,19867,25.5%
Rajsamand,140,SC,Shanti Lal,Bharatiya Janta Party,133633,64173,48.0 %,12047,18.8%
Nathdwara,141,GEN,Shiv Dan Singh,Bharatiya Janta Party,128634,69689,54.2 %,9684,13.9%
Udaipur,142,GEN,Shiv Kishot Snadhya,Bharatiya Janta Party,127818,70578,55.2 %,10364,14.7%
Udaipur Rural,143,ST,Chunni Lal,Bharatiya Janta Party,148618,63499,42.7 %,12549,19.8%
Salumber,144,ST,Phool Chand Meena,Bharatiya Janta Party,109338,46698,42.7 %,7344,15.7%
Sarada,145,ST,Gameer Lal Meena,Bharatiya Janta Party,120495,58733,48.7 %,6105,10.4%
Kherwara,146,ST,Dayaram Parmar,Indian National Congress,112249,56173,50.0 %,7802,13.9%
Phalasia,147,ST,Kuber Singh,Indian National Congress,108697,50735,46.7 %,388,0.8%
Gongunda,148,ST,Bhura Lal,Bharatiya Janta Party,108298,35174,32.5 %,14876,42.3%
Kumbhalgarh,149,GEN,Heera Lal Deopura,Indian National Congress,130361,69077,53.0 %,2860,4.1%
Bhim,150,GEN,Mandhata Singh,Janata Dal,121915,62449,51.2 %,8804,14.1%
Mandal,151,GEN,Kalu Lal Gujar,Bharatiya Janta Party,125255,70623,56.4 %,14916,21.1%
Sahada,152,GEN,Ratan Lal Jat,Janata Dal,118067,70335,59.6 %,4088,5.8%
Bhilwara,153,GEN,Banshi Lal Patwa,Bharatiya Janta Party,165853,99145,59.8 %,25557,25.8%
Mandalgarh,154,GEN,Shiv Charan,Indian National Congress,132794,82883,62.4 %,246,0.3%
Jahazpur,155,GEN,Shivji Ram,Janata Dal,116322,70845,60.9 %,5261,7.4%
Shahpura,156,SC,Bharu Lal Bairwa,Bharatiya Janta Party,114594,61659,53.8 %,5989,9.7%
Banera,157,GEN,Devendra Singh,Indian National Congress,111735,68939,61.7 %,928,1.3%
Asind,158,GEN,Laxmi Lal,Indian National Congress,107349,64080,59.7 %,841,1.3%
Jaitaran,159,GEN,Surender Goel,Bharatiya Janta Party,117636,70597,60.0 %,1577,2.2%
Raipur,160,GEN,Hira Singh Chauhan,Bharatiya Janta Party,110618,65235,59.0 %,6803,10.4%
Sojat,161,GEN,Laxmi Narain Dave,Bharatiya Janta Party,115280,68854,59.7 %,7499,10.9%
Kharchi,162,GEN,Khangar Singh Choudhary,Bharatiya Janta Party,119308,66348,55.6 %,7970,12.0%
Desuri,163,SC,Achla Ram,Bharatiya Janta Party,124662,54991,44.1 %,20015,36.4%
Pali,164,GEN,Pushpa Jain,Bharatiya Janta Party,151670,90048,59.4 %,5528,6.1%
Sumerpur,165,GEN,Gulab Singh,Bharatiya Janta Party,130515,70973,54.4 %,274,0.4%
Bali,166,GEN,Amrat Lal,Independent,115230,57610,50.0 %,183,0.3%
Sirohi,167,GEN,Tara Bhandari,Bharatiya Janta Party,142790,78152,54.7 %,16370,20.9%
Pindwara Abu,168,ST,Prabhoo Ram Garasia,Bharatiya Janta Party,141846,61960,43.7 %,10758,17.4%
Reodar,169,SC,Tikam Chand Kant,Bharatiya Janta Party,119257,57750,48.4 %,1889,3.3%
Sanchore,170,GEN,Laxmi Chand Mehta,Bharatiya Janta Party,165031,115433,69.9 %,687,0.6%
Raniwara,171,GEN,Ratna Ram Choudhary,Indian National Congress,121958,82343,67.5 %,6388,7.8%
Bhinmal,172,GEN,Prem Singh Dahiya,Indian National Congress,146368,86753,59.3 %,3447,4.0%
Jalore,173,SC,Jogeshwar Garg,Bharatiya Janta Party,130826,66911,51.1 %,5484,8.2%
Ahore,174,GEN,Gopal Singh,Indian National Congress,124110,67893,54.7 %,1767,2.6%
Siwana,175,SC,Hukama,Bharatiya Janta Party,124104,56882,45.8 %,13822,24.3%
Pachpadra,176,GEN,Champa Lal Bathiya,Bharatiya Janta Party,155993,88853,57.0 %,10641,12.0%
Barmer,177,GEN,Ganga Ram,Janata Dal,141835,76285,53.8 %,13008,17.1%
Gudamalani,178,GEN,Madan Kaur,Janata Dal,133714,64976,48.6 %,23527,36.2%
Chohtan,179,GEN,Abdul Hadi,Janata Dal,150130,82887,55.2 %,10541,12.7%
Sheo,180,GEN,Amin Khan,Indian National Congress,127854,77362,60.5 %,4587,5.9%
Jaisalmer,181,GEN,Jitendra Singh,Janata Dal,157415,92360,58.7 %,2063,2.2%
Shergarh,182,GEN,Manohar Singh Inda,Bharatiya Janta Party,139095,68889,49.5 %,17083,24.8%
Jodhpur,183,GEN,Surya Kanta Vyas,Bharatiya Janta Party,111834,67693,60.5 %,15783,23.3%
Sardarpura,184,GEN,Rajendra Gahlot,Bharatiya Janta Party,158246,77219,48.8 %,18179,23.5%
Sursagar,185,SC,Mohan Meghwal,Bharatiya Janta Party,217424,106915,49.2 %,16132,15.1%
Luni,186,GEN,Ram Singh Vishnoi,Indian National Congress,113576,79680,70.2 %,12094,15.2%
Bilara,187,GEN,Mishri Lal Chodhary,Janata Dal,138353,83402,60.3 %,10839,13.0%
Bhopalgarh,188,GEN,Parasram Maderna,Indian National Congress,131812,88270,67.0 %,2774,3.1%
Osian,189,GEN,Ram Narain Bishnoi,Janata Dal,122883,67496,54.9 %,79,0.1%
Phalodi,190,GEN,Punam Chand Bishnoi,Indian National Congress,166780,104387,62.6 %,11090,10.6%
Nagaur,191,GEN,Gulam Mustafa Khan,Janata Dal,141189,80096,56.7 %,1127,1.4%
Jayal,192,SC,Mohan Lal,Janata Dal,115981,57155,49.3 %,6751,11.8%
Ladnu,193,GEN,Manohar Singh,Independent,132268,79527,60.1 %,298,0.4%
Deedwana,194,GEN,Ummed Singh,Janata Dal,137056,86393,63.0 %,3644,4.2%
Nawan,195,GEN,Harish Chander,Bharatiya Janta Party,130170,82753,63.6 %,2761,3.3%
Makrana,196,GEN,Birda Ram,Indian National Congress,135680,88095,64.9 %,886,1.0%
Parbatsar,197,SC,Mohan Lal,Janata Dal,127230,73581,57.8 %,14139,19.2%
Degana,198,GEN,Richhpal Singh,Janata Dal,138684,86633,62.5 %,22329,25.8%
Merta,199,GEN,Ram Karan,Janata Dal,133775,89361,66.8 %,4636,5.2%
Mundwa,200,GEN,Habibur Rahman,Indian National Congress,140465,79649,56.7 %,1672,2.1%
