AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Raja Sansi,21,GEN,Dalip Singh Tapiala,Communist Party Of India (MARXIST),71441,45603,63.8 %,8332,18.3%
Attari,22,SC,Darshan Singh,Communist Party Of India (MARXIST),65680,32112,48.9 %,4673,14.6%
Tarn Taran,23,GEN,Manjinder Singh Behla,Independent,77603,51350,66.2 %,1069,2.1%
Khadoor Sahib,24,SC,Naranjan Singh,Shiromani Akali Dal,74117,34799,47.0 %,5095,14.6%
Naushahra Panwan,25,GEN,Ranjit Singh,Shiromani Akali Dal,71694,48258,67.3 %,844,1.7%
Patti,26,GEN,Niranjan Singh,Shiromani Akali Dal,82127,45569,55.5 %,5451,12.0%
Valtoha,27,GEN,Jagir Singh,Shiromani Akali Dal,78608,45362,57.7 %,8085,17.8%
Adampur,28,GEN,Sarup Singh,Janta Party,75919,50374,66.4 %,4098,8.1%
Jullundur Cantonment,29,GEN,Harbhajan Singh,Janta Party,67644,43477,64.3 %,1355,3.1%
Jullundur North,30,GEN,Ramesh Chander,Janta Party,74506,50451,67.7 %,3149,6.2%
Jullundur Central,31,GEN,Man Mohan Kalia,Janta Party,73380,43136,58.8 %,10439,24.2%
Jullundur South,32,SC,Darshan Singh,Indian National Congress,61497,40126,65.2 %,12387,30.9%
Kartarpur,33,SC,Bhagat Singh,Shiromani Akali Dal,73727,51040,69.2 %,1759,3.4%
Lohian,34,GEN,Balwant Singh,Shiromani Akali Dal,84947,56033,66.0 %,11160,19.9%
Nakodar,35,GEN,Umrao Singh,Indian National Congress,79904,54564,68.3 %,1275,2.3%
Nur Mahal,36,GEN,Sarwon Singh,Communist Party Of India (MARXIST),79880,55308,69.2 %,8767,15.9%
Banga,37,SC,Harbans Singh,Communist Party Of India (MARXIST),75673,51188,67.6 %,1612,3.1%
Nawan Shahr,38,GEN,Jatinder Singh,Shiromani Akali Dal,98294,70727,72.0 %,3635,5.1%
Phillaur,39,SC,Sarwan Singh,Shiromani Akali Dal,78210,49309,63.0 %,5920,12.0%
Bholath,40,GEN,Sukhjinder Singh,Shiromani Akali Dal,66850,47707,71.4 %,13146,27.6%
Kapurthala,41,GEN,Hukam Chand,Janta Party,60235,37902,62.9 %,3209,8.5%
Sultanpur,42,GEN,Atma Singh,Shiromani Akali Dal,64522,41445,64.2 %,14190,34.2%
Phagwara,43,SC,Sadhu Ram,Janta Party,79263,50427,63.6 %,4710,9.3%
Balachaur,44,GEN,Ram Kishan,Janta Party,73591,47265,64.2 %,685,1.4%
Garhshankar,45,GEN,Darshan Singh,Communist Party Of India,72946,41597,57.0 %,1123,2.7%
Mahilpur,46,SC,Kartar Singh,Shiromani Akali Dal,68411,40684,59.5 %,10372,25.5%
Hoshiarpur,47,GEN,Om Parkash,Janta Party,73802,46736,63.3 %,943,2.0%
Sham Chaurasi,48,SC,Dev Raj Nasrala,Communist Party Of India (MARXIST),72499,43325,59.8 %,6145,14.2%
Tanda,49,GEN,Upkar Singh,Shiromani Akali Dal,74800,50797,67.9 %,7217,14.2%
Garhdiwala,50,SC,Dharam Paul,Janta Party,72468,41496,57.3 %,5974,14.4%
Dasuya,51,GEN,Gurbachan Singh,Indian National Congress,73003,43774,60.0 %,1607,3.7%
Mukerian,52,GEN,Kewal Krishna,Indian National Congress,73682,52985,71.9 %,5713,10.8%
Jagraon,53,GEN,Dalip Singh,Shiromani Akali Dal,88956,58993,66.3 %,156,0.3%
Raikot,54,GEN,Dev Raj Singh,Shiromani Akali Dal,80543,52772,65.5 %,4138,7.8%
Dakha,55,SC,Charanjit Singh,Shiromani Akali Dal,91530,53457,58.4 %,11730,21.9%
Qila Raipur,56,GEN,Arjan Singh,Shiromani Akali Dal,86949,51857,59.6 %,6340,12.2%
Ludhiana North,57,GEN,Kapoor Chand,Janta Party,79766,55918,70.1 %,2702,4.8%
Ludhiana West,58,GEN,A. Vishwanathan,Janta Party,74113,47565,64.2 %,5048,10.6%
Ludhiana East,59,GEN,Om Parkash Gupta,Indian National Congress,69368,48628,70.1 %,1029,2.1%
Ludhiana Rural,60,GEN,Dhanraj Singh,Shiromani Akali Dal,84494,52095,61.7 %,3744,7.2%
Payal,61,GEN,Benat Singh,Indian National Congress,80188,57339,71.5 %,5260,9.2%
Kum Kalan,62,SC,Daya Singh,Communist Party Of India (MARXIST),78413,48158,61.4 %,4211,8.7%
Samrala,63,GEN,Prehlad Singh,Shiromani Akali Dal,73399,48130,65.6 %,6626,13.8%
Khanna,64,SC,Bachan Singh,Shiromani Akali Dal,74391,50690,68.1 %,893,1.8%
Nangal,65,GEN,Madan Mohan,Janta Party,70130,46205,65.9 %,3607,7.8%
Anandpur Sahib - Ropar,66,GEN,Madho Singh,Janta Party,76815,44539,58.0 %,4000,9.0%
Chamkaur Sahib,67,SC,Satwant Kaur,Shiromani Akali Dal,68948,47119,68.3 %,11760,25.0%
Morinda,68,GEN,Ravi Inder Singh,Shiromani Akali Dal,77775,53275,68.5 %,8249,15.5%
Kharar,69,GEN,Bachittar Singh,Shiromani Akali Dal,67816,44616,65.8 %,8928,20.0%
Banur,70,GEN,Hans Raj Sharma,Indian National Congress,74724,52035,69.6 %,3955,7.6%
Rajpura,71,GEN,Harbans Lal,Janta Party,70732,46491,65.7 %,12995,28.0%
Ghanaur,72,GEN,Jasdev Kaur Sandhu,Shiromani Akali Dal,67661,43555,64.4 %,5395,12.4%
Dakala,73,GEN,Lal Singh,Indian National Congress,77889,50652,65.0 %,605,1.2%
Shutrana,74,SC,Baldev Singh,Communist Party Of India,76479,47858,62.6 %,135,0.3%
Samana,75,GEN,Gurdev Singh,Shiromani Akali Dal,82953,48814,58.8 %,6080,12.5%
Patiala Town,76,GEN,Sardar Singh,Shiromani Akali Dal,72423,45499,62.8 %,243,0.5%
Nabha,77,GEN,Gurdarshan Singh,Indian National Congress,83180,65365,78.6 %,5820,8.9%
Amloh,78,SC,Dalip Singh Pandhi,Shiromani Akali Dal,84063,56348,67.0 %,12351,21.9%
Sirhind,79,GEN,Randhir Singh,Shiromani Akali Dal,84323,58994,70.0 %,2858,4.8%
Dhuri,80,GEN,Sant Singh,Shiromani Akali Dal,77164,53379,69.2 %,9352,17.5%
Malerkotla,81,GEN,Anwar Ahmad Khan,Shiromani Akali Dal,83057,63235,76.1 %,5685,9.0%
Sherpur,82,SC,Chand Singh,Communist Party Of India (MARXIST),71938,42861,59.6 %,13155,30.7%
Barnala,83,GEN,Surjit Kaur,Shiromani Akali Dal,68262,48720,71.4 %,7855,16.1%
Bhadaur,84,SC,Kundan Singh,Shiromani Akali Dal,71042,43294,60.9 %,8693,20.1%
Dhanaula,85,GEN,Sampuran Singh,Communist Party Of India (MARXIST),67308,49413,73.4 %,2907,5.9%
Sangrur,86,GEN,Gurdial Singh,Janta Party,69053,47084,68.2 %,2796,5.9%
Dirbha,87,GEN,Baldev Singh,Shiromani Akali Dal,69513,43712,62.9 %,10018,22.9%
Sunam,88,GEN,Sukhdev Singh,Shiromani Akali Dal,70036,48761,69.6 %,10448,21.4%
Lehra,89,GEN,Chitwant Singh,Independent,68528,46999,68.6 %,2930,6.2%
Balluana,90,SC,Ujagar Singh S/o Nadar Singh,Indian National Congress,75209,42246,56.2 %,2514,6.0%
Abohar,91,GEN,Bal Ram,Indian National Congress,73867,50467,68.3 %,8459,16.8%
Fazilka,92,GEN,Kanshi Ram,Indian National Congress,67248,44757,66.6 %,3484,7.8%
Jalalabad,93,GEN,Mehtab Singh,Communist Party Of India,76852,48665,63.3 %,17795,36.6%
Guru Har Sahai,94,GEN,Lachhman Singh,Indian National Congress,76437,52042,68.1 %,7406,14.2%
Firozepur,95,GEN,Gardhara Singh,Janta Party,70662,45466,64.3 %,234,0.5%
Firozepur Cantonment,96,GEN,Harpreet Singh,Shiromani Akali Dal,67085,45740,68.2 %,4835,10.6%
Zira,97,GEN,Hari Singh,Shiromani Akali Dal,72851,46799,64.2 %,9256,19.8%
Dharamkot,98,SC,Sarwan Singh,Communist Party Of India,73667,41525,56.4 %,981,2.4%
Moga,99,GEN,Rup Lal,Janta Party,77790,52050,66.9 %,5996,11.5%
Bagha Purana,100,GEN,Tej Singh,Shiromani Akali Dal,76630,55703,72.7 %,6889,12.4%
Nihal Singh Wala,101,SC,Gurdev Singh,Shiromani Akali Dal,70275,51601,73.4 %,2539,4.9%
Panjgrain,102,SC,Gurdev Singh,Shiromani Akali Dal,76800,41548,54.1 %,18069,43.5%
Kot Kapura,103,GEN,Jaswinder Singh,Shiromani Akali Dal,84099,51795,61.6 %,21683,41.9%
Faridkot,104,GEN,Manmohan Singh,Shiromani Akali Dal,80549,54411,67.6 %,10642,19.6%
Muktsar,105,GEN,Kanwarjit Singh,Indian National Congress,76359,54968,72.0 %,1004,1.8%
Giddar Baha,106,GEN,Parkash Singh,Shiromani Akali Dal,78217,55970,71.6 %,14163,25.3%
Malout,107,SC,Daua Ram,Communist Party Of India,71492,46588,65.2 %,2053,4.4%
Lambi,108,GEN,Gurdas Singh,Shiromani Akali Dal,77914,50924,65.4 %,9280,18.2%
Talwandi Sabo,109,GEN,Sukhdev Singh,Shiromani Akali Dal,61339,46019,75.0 %,5363,11.7%
Pakka Kalan,110,SC,Sukhdev Singh,Shiromani Akali Dal,69989,44494,63.6 %,6068,13.6%
Bhatinda,111,GEN,Hitabhilashi,Janta Party,79417,50950,64.2 %,3418,6.7%
Nathana,112,SC,Teja Singh,Shiromani Akali Dal,71110,41631,58.5 %,12225,29.4%
Rampura Phul,113,GEN,Babu Singh,Communist Party Of India,71492,54481,76.2 %,2331,4.3%
Joga,114,GEN,Baldev Singh,Shiromani Akali Dal,68297,51637,75.6 %,7051,13.7%
Mansa,115,GEN,Des Raj,Janta Party,73119,48987,67.0 %,3275,6.7%
Budhlada,116,GEN,Tara Singh,Shiromani Akali Dal,71098,49349,69.4 %,4949,10.0%
Sardulgarh,117,GEN,Balwinder Singh,Shiromani Akali Dal,64995,44115,67.9 %,15715,35.6%
