AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Kushmandi,33,SC,Dhirendra Nath Sarkar,Indian National Congress,82720,41331,50.0 %,3007,7.3%
Itahar,34,GEN,Zaimal Abedin,Indian National Congress,80573,52533,65.2 %,10363,19.7%
Gangarampur,35,GEN,Ahindra Sarkar,Communist Party Of India (MARXIST),86102,53209,61.8 %,3075,5.8%
Tapan,36,ST,Natheniel Murmu,Revolutionary Socialist Party,81599,52849,64.8 %,19402,36.7%
Kumarganj,37,GEN,Jamini Kisore Mojumdar,Communist Party Of India (MARXIST),87224,60709,69.6 %,5211,8.6%
Balurghat,38,GEN,Biswanath Choudhauri,Revolutionary Socialist Party,77226,55736,72.2 %,16089,28.9%
Habibpur,39,ST,Murmu Sarkar,Communist Party Of India (MARXIST),79668,37228,46.7 %,8268,22.2%
Gajol,40,ST,Sufal Murmu,Communist Party Of India (MARXIST),75105,39858,53.1 %,8470,21.3%
Kharba,41,GEN,Golam Yazdani,Independent,81841,55848,68.2 %,9785,17.5%
Harishchandrapur,42,GEN,Birendra Kumar Maitra,Janta Party,85451,56343,65.9 %,2689,4.8%
Ratua,43,GEN,Mohammad Ali,Communist Party Of India (MARXIST),77417,39686,51.3 %,3840,9.7%
Araidanga,44,GEN,Habib Mustafa,Communist Party Of India (MARXIST),73809,41183,55.8 %,1597,3.9%
Malda,45,SC,Subhendu Choudhury,Communist Party Of India (MARXIST),67944,38396,56.5 %,6714,17.5%
Englishbazar,46,GEN,Sailen Sarkar,Communist Party Of India (MARXIST),84984,44706,52.6 %,250,0.6%
Manikchak,47,GEN,Subodh Choudhury,Communist Party Of India (MARXIST),78297,46274,59.1 %,134,0.3%
Suzapur,48,GEN,Abul Barkat Ataul Ghani Khan Chowdhury,Indian National Congress,82839,58679,70.8 %,33748,57.5%
Kaliachak,49,GEN,Samsuddin Ahmmad,Indian National Congress,89030,65290,73.3 %,646,1.0%
Farakka,50,GEN,Abul Hasnat Khan,Communist Party Of India (MARXIST),73757,41302,56.0 %,3594,8.7%
Aurangabad,51,GEN,Lutfal Haque,Indian National Congress,77311,50630,65.5 %,5314,10.5%
Suti,52,GEN,Md. Sohorab,Indian National Congress,79146,55872,70.6 %,2138,3.8%
Sagardighi,53,SC,Hazari Biswas,Communist Party Of India (MARXIST),72678,32708,45.0 %,917,2.8%
Jangipur,54,GEN,Habibur Rahaman,Indian National Congress,83878,52095,62.1 %,9545,18.3%
Lalgola,55,GEN,Abdus Sattar,Indian National Congress,77883,53972,69.3 %,21215,39.3%
Bhagabangola,56,GEN,Kazi Hafizur Rahaman,Independent,74354,45226,60.8 %,4021,8.9%
Nabagram,57,GEN,Birendra Narayan Ray,Communist Party Of India (MARXIST),90599,53241,58.8 %,16292,30.6%
Murshidabad,58,GEN,Chhaya Ghosh,All India Forward Bloc,92152,48096,52.2 %,4564,9.5%
Jalangi,59,GEN,Atahar Rahaman,Communist Party Of India (MARXIST),95077,60057,63.2 %,9261,15.4%
Domkal,60,GEN,Md. Abdul Bari,Communist Party Of India (MARXIST),90863,59041,65.0 %,14844,25.1%
Naoda,61,GEN,Jayanta Kumar Biswas,Revolutionary Socialist Party,93502,65942,70.5 %,12697,19.3%
Hariharpara,62,GEN,Shaikh Imajuddin,Indian National Congress,86161,56239,65.3 %,1697,3.0%
Berhampore,63,GEN,Debabrata Bandopadhyay,Revolutionary Socialist Party,102955,57560,55.9 %,19967,34.7%
Beldanga,64,GEN,Timir Baran Bhadury,Revolutionary Socialist Party,99119,68636,69.2 %,11784,17.2%
Kandi,65,GEN,Atish Chandra Sinha,Indian National Congress,94931,59136,62.3 %,6790,11.5%
Khargram,66,SC,Dinabandhu Majhi,Communist Party Of India (MARXIST),93563,46620,49.8 %,12242,26.3%
Barwan,67,GEN,Amalendra Roy,Revolutionary Socialist Party,95755,41427,43.3 %,14783,35.7%
Bharatpur,68,GEN,Satyapada Bhattacharyya,Revolutionary Socialist Party,88628,40874,46.1 %,13201,32.3%
Karimpur,69,GEN,Samarendra Nath Sanyal,Communist Party Of India (MARXIST),77161,56178,72.8 %,11758,20.9%
Palashipara,70,GEN,Madhabendu Mohanta,Communist Party Of India (MARXIST),86934,60447,69.5 %,13761,22.8%
Nakashipara,71,GEN,Mir Fakir Mohammad,Communist Party Of India (MARXIST),74623,45271,60.7 %,10724,23.7%
Kaliganj,72,GEN,Debsaran Ghosh,Revolutionary Socialist Party,75810,53943,71.2 %,3122,5.8%
Chapra,73,GEN,Sahabuddin Mondal,Communist Party Of India (MARXIST),76944,56140,73.0 %,19529,34.8%
Krishnaganj,74,SC,Jnanendranath Biswas,Communist Party Of India (MARXIST),68430,45064,65.9 %,10504,23.3%
Krishnagar East,75,GEN,Kashikanta Maitra,Janta Party,81812,48786,59.6 %,204,0.4%
Krishnagar West,76,GEN,Amritendu Mukherjee,Communist Party Of India (MARXIST),73972,44752,60.5 %,19171,42.8%
Nabadwip,77,GEN,Debi Prosad Basu,Communist Party Of India (MARXIST),103707,55909,53.9 %,11174,20.0%
Santipur,78,GEN,Bimalananda Mukherjee,Revolutionary Communist Party Of India,84344,52298,62.0 %,14182,27.1%
Hanskhali,79,SC,Sukumar Mondal,Communist Party Of India (MARXIST),84223,58636,69.6 %,5801,9.9%
Ranaghat East,80,SC,Satish Chandra Biswas,Communist Party Of India (MARXIST),91408,59672,65.3 %,12653,21.2%
Ranaghat West,81,GEN,Kundu Gourchandra,Communist Party Of India (MARXIST),97357,59999,61.6 %,19833,33.1%
Chakdaha,82,GEN,Binoy Kumar Biswas,Independent,102835,59967,58.3 %,20343,33.9%
Haringhata,83,GEN,Malakar Nanigopal,Communist Party Of India (MARXIST),86977,58300,67.0 %,11954,20.5%
Bagdaha,84,SC,Kamalakshmi Biswas,All India Forward Bloc,77043,56582,73.4 %,83,0.1%
Bongaon,85,GEN,Ranjit Mitra,Communist Party Of India (MARXIST),93728,59783,63.8 %,9201,15.4%
Gaighata,86,GEN,Kanti Chandra Biswas,Communist Party Of India (MARXIST),99150,67141,67.7 %,8058,12.0%
Habra,87,GEN,Nirode Roy Chowdhury,Communist Party Of India (MARXIST),92890,55652,59.9 %,12614,22.7%
Ashokenagar,88,GEN,Nani Kar,Communist Party Of India (MARXIST),101835,58699,57.6 %,13815,23.5%
Amdanga,89,GEN,Hashim Abdul Halim,Communist Party Of India (MARXIST),80232,53184,66.3 %,15754,29.6%
Barasat,90,GEN,Saral Deb,All India Forward Bloc,102519,57299,55.9 %,19979,34.9%
Rajarhat,91,SC,Rabindra Nath Mandal,Communist Party Of India (MARXIST),87284,52668,60.3 %,16369,31.1%
Deganga,92,GEN,A. K. M. Hassan Uzzaman,Muslim Leage,73825,46469,62.9 %,12359,26.6%
Swarupnagar,93,GEN,Anisur Rahman,Communist Party Of India (MARXIST),78484,54078,68.9 %,3105,5.7%
Baduria,94,GEN,Mostafa Bin Quasem,Communist Party Of India (MARXIST),86271,49355,57.2 %,11753,23.8%
Basirhat,95,GEN,Narayan Mukherjee,Communist Party Of India (MARXIST),103586,57423,55.4 %,14135,24.6%
Hasnabad,96,GEN,Amiya Banerjee,Communist Party Of India (MARXIST),75622,43044,56.9 %,3546,8.2%
Haroa,97,SC,Kshiti Ranjan Mondal,Communist Party Of India (MARXIST),87482,42404,48.5 %,15790,37.2%
Sandeshkhali,98,SC,Kumud Ranjan Biswas,Communist Party Of India (MARXIST),91917,55284,60.1 %,21647,39.2%
Hingalganj,99,SC,Sudhangshu Mondal,Communist Party Of India (MARXIST),86275,54333,63.0 %,12486,23.0%
Gosaba,100,SC,Ganesh Chandra Mondal,Revolutionary Socialist Party,81769,51166,62.6 %,7770,15.2%
Basanti,101,SC,Kalipada Barman,Revolutionary Socialist Party,94294,47962,50.9 %,12930,27.0%
Kultali,102,SC,Probodh Purkait,Socialist Unity Centre Of India,97075,52323,53.9 %,9336,17.8%
Joynagar,103,GEN,Deba Prosad Sarkar,Socialist Unity Centre Of India,95018,58054,61.1 %,14520,25.0%
Baruipur,104,GEN,Hemen Majumdar,Communist Party Of India (MARXIST),89989,55580,61.8 %,19416,34.9%
Canning West,105,SC,Chitta Ranjan Mridha,Communist Party Of India (MARXIST),101147,59585,58.9 %,4665,7.8%
Canning East,106,GEN,Abdur Razzak Molla,Communist Party Of India (MARXIST),76895,42534,55.3 %,12604,29.6%
Bhangar,107,GEN,Daud Khan,Communist Party Of India (MARXIST),79752,43649,54.7 %,1048,2.4%
Jadavpur,108,GEN,Dinesh Majumdar,Communist Party Of India (MARXIST),100947,55952,55.4 %,25422,45.4%
Sonarpur,109,SC,Gangadhar Naskar,Communist Party Of India (MARXIST),91822,53487,58.3 %,25809,48.3%
Bishnupur East,110,SC,Sundar Naskar,Communist Party Of India (MARXIST),70003,40889,58.4 %,15141,37.0%
Bishnupur West,111,GEN,Provesh Chandra Ray,Communist Party Of India (MARXIST),81781,55927,68.4 %,24429,43.7%
Behala East,112,GEN,Niranjan Mukherjee,Communist Party Of India (MARXIST),106038,57652,54.4 %,26511,46.0%
Behala West,113,GEN,Rabin Mukherjee,Communist Party Of India (MARXIST),116448,59911,51.4 %,22453,37.5%
Garden Reach,114,GEN,Chhedilal Singh,Communist Party Of India (MARXIST),108689,48500,44.6 %,8772,18.1%
Maheshtala,115,GEN,Sudhir Bhandari,Communist Party Of India (MARXIST),86492,45759,52.9 %,17132,37.4%
Budge Budge,116,GEN,Khitibhusan Burmon,Communist Party Of India (MARXIST),89604,50203,56.0 %,26578,52.9%
Satgachia,117,GEN,Jyoti Basu,Communist Party Of India (MARXIST),90871,57778,63.6 %,38446,66.5%
Falta,118,GEN,Nemai Chandra Das,Communist Party Of India (MARXIST),78270,50866,65.0 %,18725,36.8%
Diamond Harbour,119,GEN,Abdul Quiyom Molla,Communist Party Of India (MARXIST),101377,61756,60.9 %,17343,28.1%
Magrahat West,120,GEN,Chhobhan Gazi,Communist Party Of India (MARXIST),84731,54362,64.2 %,20936,38.5%
Magrahat East,121,SC,Radjika Ranjan Pramanik,Communist Party Of India (MARXIST),93981,59279,63.1 %,17599,29.7%
Mandirbazar,122,SC,Renupada Halder,Socialist Unity Centre Of India,91727,55515,60.5 %,5595,10.1%
Mathurapur,123,GEN,Satya Ranjan Bapuli,Indian National Congress,97866,64818,66.2 %,3676,5.7%
Kulpi,124,SC,Krishnadhan Halder,Communist Party Of India (MARXIST),86170,49335,57.3 %,7484,15.2%
Patharpratima,125,GEN,Gunadhar Maiti,Communist Party Of India (MARXIST),79188,51239,64.7 %,3387,6.6%
Kakdwip,126,GEN,Hrishikesh Maity,Communist Party Of India (MARXIST),82012,51817,63.2 %,14587,28.2%
Sagar,127,GEN,Provanjan Mondal,Communist Party Of India (MARXIST),87579,54746,62.5 %,13740,25.1%
Bijpur,128,GEN,Jagadish Chandra Das,Communist Party Of India (MARXIST),110241,52718,47.8 %,20260,38.4%
Naihati,129,GEN,Gopal Basu,Communist Party Of India (MARXIST),106302,56312,53.0 %,20615,36.6%
Bhatpara,130,GEN,Sita Ram Gupta,Communist Party Of India (MARXIST),120124,53205,44.3 %,23245,43.7%
Jagatdal,131,GEN,Nihar Kumar Basu,All India Forward Bloc,100824,50754,50.3 %,21298,42.0%
Noapara,132,GEN,Jamini Bhusan Saha,Communist Party Of India (MARXIST),89390,42344,47.4 %,14816,35.0%
Titagarh,133,GEN,Mohammed Amin,Communist Party Of India (MARXIST),101765,43781,43.0 %,13288,30.4%
Khardah,134,GEN,Kamal Sarkar,Communist Party Of India (MARXIST),97325,53471,54.9 %,25772,48.2%
Panihati,135,GEN,Gopal Krishna Bhattacharyya,Communist Party Of India (MARXIST),112055,58798,52.5 %,17842,30.3%
Kamarhati,136,GEN,Radhika Ranjan Banerjee,Communist Party Of India (MARXIST),124142,60312,48.6 %,27896,46.3%
Baranagar,137,GEN,Matish Ray,Revolutionary Socialist Party,135458,62890,46.4 %,16586,26.4%
Dum Dum,138,GEN,Tarun Sen Gupta,Communist Party Of India (MARXIST),121527,66292,54.5 %,28039,42.3%
Belgachia East,139,GEN,Subhas Chakraborty,Communist Party Of India (MARXIST),135000,68315,50.6 %,20853,30.5%
Cossipur,140,GEN,Buddhadev Bhattacharjee,Communist Party Of India (MARXIST),93194,45736,49.1 %,5976,13.1%
Shyampukur,141,GEN,Nalini Kanta Guha,All India Forward Bloc,80956,40677,50.2 %,4568,11.2%
Jorabagan,142,GEN,Haripada Bharati,Janta Party,103213,40976,39.7 %,7920,19.3%
Jorasanko,143,GEN,Vishnu Kant Shastri,Janta Party,81802,32143,39.3 %,4815,15.0%
Bara Bazar,144,GEN,Rabi Shankar Pandey,Janta Party,94162,28424,30.2 %,4463,15.7%
Bow Bazar,145,GEN,Abul Hasan,Communist Party Of India (MARXIST),91378,36901,40.4 %,2326,6.3%
Chowringhee,146,GEN,Sandip Das,Janta Party,95769,37103,38.7 %,2171,5.9%
Kabitirtha,147,GEN,Kalimuddin Shams,All India Forward Bloc,119243,55655,46.7 %,12908,23.2%
Alipore,148,GEN,Ashoke Kumar Bose,Communist Party Of India (MARXIST),96772,49100,50.7 %,9091,18.5%
Rashbehari Avenue,149,GEN,Ashok Mitra,Communist Party Of India (MARXIST),97742,52904,54.1 %,3834,7.2%
Tollygunge,150,GEN,Prasanta Kumar Sur,Communist Party Of India (MARXIST),97774,55098,56.4 %,9456,17.2%
Dhakuria,151,GEN,Jatin Chakravarty,Revolutionary Socialist Party,117064,66304,56.6 %,17167,25.9%
Ballygunge,152,GEN,Sachin Sen,Communist Party Of India (MARXIST),109675,54489,49.7 %,8432,15.5%
Entally,153,GEN,Md. Nezamuddin,Communist Party Of India (MARXIST),80257,37117,46.2 %,7559,20.4%
Taltola,154,SC,Sumanta Kr. Hira,Communist Party Of India (MARXIST),84512,38949,46.1 %,6772,17.4%
Beliaghata,155,GEN,Krishna Pada Ghosh,Communist Party Of India (MARXIST),104350,53231,51.0 %,17491,32.9%
Sealdah,156,GEN,Binoy Banerjee,Janta Party,77348,36622,47.3 %,2160,5.9%
Vidyasagar,157,GEN,Samar Kumar Rudra,Communist Party Of India (MARXIST),103076,44853,43.5 %,4148,9.2%
Burtola,158,GEN,Nikhil Das,Revolutionary Socialist Party,114793,54248,47.3 %,4661,8.6%
Manicktola,159,GEN,Suhrid Mullick Chowdhury,Communist Party Of India (MARXIST),106411,55869,52.5 %,14015,25.1%
Belgachia West,160,GEN,Lakshmi Charan Sen,Communist Party Of India (MARXIST),100049,53874,53.8 %,9237,17.1%
Bally,161,GEN,Patipaban Pathak,Communist Party Of India (MARXIST),104581,49097,46.9 %,16279,33.2%
Howrah North,162,GEN,Chitabrata Mazumdar,Communist Party Of India (MARXIST),122098,58046,47.5 %,9429,16.2%
Howrah Central,163,GEN,Sudhindra Nath Kumar,Independent,99503,49070,49.3 %,6031,12.3%
Howrah South,164,GEN,Praley Talukdar,Communist Party Of India (MARXIST),105817,49576,46.9 %,13007,26.2%
Shibpur,165,GEN,Kanai Lal Bhattacharyya,All India Forward Bloc,125627,68879,54.8 %,26994,39.2%
Domjur,166,GEN,Joykesh Mukherjee,Communist Party Of India (MARXIST),95190,58213,61.2 %,24576,42.2%
Jagatballavpur,167,GEN,M. Ansaruddin,Communist Party Of India (MARXIST),90160,56043,62.2 %,21757,38.8%
Panchla,168,GEN,Santosh Kumar Das,All India Forward Bloc,86816,62491,72.0 %,1453,2.3%
Sankrail,169,SC,Haran Hazra,Communist Party Of India (MARXIST),84199,55834,66.3 %,21315,38.2%
Uluberia North,170,SC,Raj Kumar Mndal,Communist Party Of India (MARXIST),93202,51672,55.4 %,24217,46.9%
Uluberia South,171,GEN,Aurobinda Ghosal,All India Forward Bloc,90066,53818,59.8 %,11152,20.7%
Shyampur,172,GEN,Sasabindu Bera,Janta Party,93468,60442,64.7 %,414,0.7%
Bagnan,173,GEN,Nirupama Chatterjee,Communist Party Of India (MARXIST),91111,59599,65.4 %,15877,26.6%
Kalyanpur,174,GEN,Nitai Charan Adak,Communist Party Of India (MARXIST),80601,51532,63.9 %,10339,20.1%
Amta,175,GEN,Barindra Nath Koley,Communist Party Of India (MARXIST),88355,51198,57.9 %,23220,45.4%
Udaynarayanpur,176,GEN,Pannalal Majhi,Communist Party Of India (MARXIST),84514,55756,66.0 %,14263,25.6%
Jangipara,177,GEN,Manindra Nath Jana,Communist Party Of India (MARXIST),87747,54156,61.7 %,19639,36.3%
Chanditala,178,GEN,Malin Ghosh,Communist Party Of India (MARXIST),90798,53702,59.1 %,27723,51.6%
Uttarpara,179,GEN,Santashree Chattopadhyay,Communist Party Of India (MARXIST),91564,57917,63.3 %,25664,44.3%
Serampore,180,GEN,Kamal Krishna Bahattacharayya,Communist Party Of India (MARXIST),103084,63608,61.7 %,11619,18.3%
Champdani,181,GEN,Saidndra Nath Chattopadhyay,Communist Party Of India (MARXIST),100080,56388,56.3 %,25988,46.1%
Chandernagore,182,GEN,Bhabani Mukherjee,Communist Party Of India (MARXIST),104315,61373,58.8 %,29581,48.2%
Singur,183,GEN,Gopal Bandnopadhyay,Communist Party Of India (MARXIST),84628,59649,70.5 %,15817,26.5%
Haripal,184,GEN,Balai Bandhopadhyay,Communist Party Of India (MARXIST),74763,51140,68.4 %,13833,27.0%
Tarakeswar,185,GEN,Ram Chatterjee,Independent,70759,47294,66.8 %,12505,26.4%
Chinsurah,186,GEN,Sambhu Charan Ghosh,All India Forward Bloc,86933,47226,54.3 %,20133,42.6%
Bansberia,187,GEN,Prabir Kumar Sen Gupta,Communist Party Of India (MARXIST),86201,50929,59.1 %,20259,39.8%
Balagarh,188,SC,Abimnash Pramanik,Communist Party Of India (MARXIST),73598,46900,63.7 %,20080,42.8%
Pandua,189,GEN,Deb Narayan Chakrabarty,Communist Party Of India (MARXIST),85489,54276,63.5 %,18857,34.7%
Polba,190,GEN,Brojogopal Neogy,Communist Party Of India (MARXIST),75345,50479,67.0 %,13502,26.7%
Dhaniakhali,191,SC,Kripa Sindhu Saha,All India Forward Bloc,72763,46514,63.9 %,16602,35.7%
Pursurah,192,GEN,Manoranjan Hazra,Communist Party Of India (MARXIST),81444,49247,60.5 %,216,0.4%
Khanakul,193,SC,Panchanan Digpati,Janta Party,89059,49430,55.5 %,170,0.3%
Arambagh,194,GEN,Ajoy Kr. Dey,Janta Party,94002,54847,58.3 %,17369,31.7%
Goghat,195,SC,Nanuram Roy,Janta Party,87011,45833,52.7 %,3043,6.6%
Chandrakona,196,GEN,Umapati Chakrabarty,Communist Party Of India (MARXIST),82976,47432,57.2 %,13483,28.4%
Ghatal,197,SC,Gopal Mondal,Communist Party Of India (MARXIST),79520,41343,52.0 %,8256,20.0%
Daspur,198,GEN,Prabhas Chandra Phadikar,Communist Party Of India (MARXIST),81543,45168,55.4 %,14137,31.3%
Nandanpur,199,GEN,Manoranjan Roy,Communist Party Of India (MARXIST),71716,44659,62.3 %,5246,11.7%
Panskura West,200,GEN,Sk. Omkar Ali,Communist Party Of India,77351,48482,62.7 %,493,1.0%
Panskura East,201,GEN,Swades Ranjan Maji,Janta Party,80321,46268,57.6 %,4443,9.6%
Tamluk,202,GEN,Biswanath Mukhopadhyay,Communist Party Of India,87525,53999,61.7 %,116,0.2%
Moyna,203,GEN,Pulak Bera,Communist Party Of India (MARXIST),85844,55628,64.8 %,1469,2.6%
Mahishadal,204,GEN,Saswati Bag,Janta Party,76247,47086,61.8 %,14209,30.2%
Sutahata,205,SC,Shiba Nath Das,Janta Party,91596,56024,61.2 %,1691,3.0%
Nandigram,206,GEN,Prabir Jana,Janta Party,95586,59977,62.7 %,14253,23.8%
Narghat,207,GEN,Bankim Behari Maiti,Janta Party,91554,54214,59.2 %,11032,20.3%
Bhagabanpur,208,GEN,Haripada Jana,Janta Party,77569,49165,63.4 %,9277,18.9%
Khajuri,209,SC,Sunirmal Paik,Janta Party,77440,44266,57.2 %,9064,20.5%
Contai North,210,GEN,Rasbehari Pal,Janta Party,87256,51954,59.5 %,15343,29.5%
Contai South,211,GEN,Satya Brata Maiti,Janta Party,82610,44921,54.4 %,27592,61.4%
Ramnagar,212,GEN,Balailal Das Mahapatra,Janta Party,96762,47159,48.7 %,5671,12.0%
Egra,213,GEN,Prabodh Chandra Sinha,Janta Party,83310,47440,56.9 %,24481,51.6%
Mugberia,214,GEN,Kiranmay Nanda,Janta Party,78446,47270,60.3 %,7800,16.5%
Pataspur,215,GEN,Janmejoy Ojha,Janta Party,78222,55038,70.4 %,6571,11.9%
Sabang,216,GEN,Gouranga Samanta,Bharter Biplabi Communist Party,70420,47840,67.9 %,6305,13.2%
Pingla,217,GEN,Haripada Jana,Janta Party,70739,45761,64.7 %,1298,2.8%
Debra,218,GEN,Syed Morazzam Hossain,Communist Party Of India (MARXIST),71136,44447,62.5 %,2602,5.9%
Keshpur,219,SC,Rajani Kanta Doloi,Indian National Congress,78669,51090,64.9 %,7473,14.6%
Garhbeta East,220,GEN,Subhendu Mondal,Communist Party Of India (MARXIST),71274,42995,60.3 %,2286,5.3%
Garhbeta West,221,SC,Santosh Bisui,Communist Party Of India (MARXIST),81925,47665,58.2 %,5776,12.1%
Salbani,222,GEN,Sundar Hazra,Communist Party Of India (MARXIST),80236,46381,57.8 %,8014,17.3%
Midnapore,223,GEN,Bankim Behari Pal,Janta Party,95944,53321,55.6 %,3461,6.5%
Kharagpur Town,224,GEN,Sudhir Dassharma,Janta Party,105831,42850,40.5 %,4524,10.6%
Kharagpur Rural,225,GEN,Sk. Siraj Ali,Communist Party Of India (MARXIST),78833,43647,55.4 %,379,0.9%
Keshiari,226,ST,Khudiram Singh,Communist Party Of India (MARXIST),75134,41815,55.7 %,7248,17.3%
Narayangarh,227,GEN,Krishna Das Roy,Indian National Congress,76436,49399,64.6 %,1159,2.3%
Dantan,228,GEN,Pradyot Kumar Mahanti,Janta Party,79656,50171,63.0 %,3403,6.8%
Nayagram,229,ST,Budhadeb Singh,Communist Party Of India (MARXIST),80219,41904,52.2 %,2528,6.0%
Gopiballavpur,230,GEN,Santosh Rana,Independent,87505,53330,60.9 %,1687,3.2%
Jhargram,231,GEN,Ram Chandra Satpathy,Communist Party Of India (MARXIST),90838,53329,58.7 %,8982,16.8%
Binpur,232,ST,Sambhunath Mandi,Communist Party Of India (MARXIST),85910,41004,47.7 %,1551,3.8%
Banduan,233,ST,Sudhangshu Sekhar Majhi,Communist Party Of India (MARXIST),81504,36841,45.2 %,3444,9.3%
Manbazar,234,GEN,Nakul Chandra Mahata,Communist Party Of India (MARXIST),91952,53361,58.0 %,3736,7.0%
Balrampur,235,ST,Bikram Tudu,Communist Party Of India (MARXIST),76604,35913,46.9 %,9244,25.7%
Arsa,236,GEN,Daman Chandra Kuiry,All India Forward Bloc,84806,48374,57.0 %,14078,29.1%
Jhalda,237,GEN,Satya Ranjan Mahato,All India Forward Bloc,81012,44386,54.8 %,11522,26.0%
Jaipur,238,GEN,Ram Krishna Mahato,Indian National Congress,79456,37588,47.3 %,1883,5.0%
Purulia,239,GEN,Mahadeb Mukherjee,Communist Party Of India (MARXIST),89045,44348,49.8 %,7776,17.5%
Para,240,SC,Gobinda Bauri,Communist Party Of India (MARXIST),86766,35026,40.4 %,1478,4.2%
Raghunathpur,241,SC,Bijoy Bauri,Socialist Unity Centre Of India,78957,34097,43.2 %,341,1.0%
Kashipur,242,ST,Surendra Nath Majhi,Communist Party Of India (MARXIST),78765,35359,44.9 %,1933,5.5%
Hura,243,GEN,Ambarish Mukhopadhyay,Communist Party Of India (MARXIST),80693,37826,46.9 %,621,1.6%
Taldangra,244,GEN,Mohini Mohan Panda,Communist Party Of India (MARXIST),94821,60880,64.2 %,22762,37.4%
Raipur,245,ST,Apindra Kisku,Communist Party Of India (MARXIST),95562,49069,51.3 %,10788,22.0%
Ranibandh,246,ST,Suchand Soren,Communist Party Of India (MARXIST),89166,42601,47.8 %,18082,42.4%
Indpur,247,SC,Binode Behari Maji,Janta Party,93100,47629,51.2 %,6137,12.9%
Chhatna,248,GEN,Subhas Goswami,Revolutionary Socialist Party,85518,40167,47.0 %,859,2.1%
Gangajalghati,249,SC,Nabani Barui,Communist Party Of India (MARXIST),90675,46120,50.9 %,21327,46.2%
