#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
127,Raniganj,127,SC,Shanti Devi,Janata Dal,192342,110461,57.4 %,11239,10.2%
128,Narpatganj,128,GEN,Dayanand Yadav,Janata Dal,192283,85059,44.2 %,4204,4.9%
129,Forbesganj,129,GEN,Mayanand Thakur,Bharatiya Janta Party,187089,125291,67.0 %,4804,3.8%
130,Araria,130,GEN,Vijoy Kumar Mandal,Bhartiya Pragatisheel Party,176994,112284,63.4 %,6232,5.6%
131,Sikti,131,GEN,Rameshwar Yadav,Indian National Congress,207696,143406,69.0 %,8274,5.8%
132,Jokihat,132,GEN,Taslimuddin,Samajwadi Party,170090,113395,66.7 %,13466,11.9%
133,Bahadurganj,133,GEN,Awadh Bihari Singh,Bharatiya Janta Party,172133,116396,67.6 %,779,0.7%
134,Thakurganj,134,GEN,Sikander Singh,Bharatiya Janta Party,198940,120110,60.4 %,7952,6.6%
135,Kishanganj,135,GEN,Rafique Alam,Indian National Congress,201031,127206,63.3 %,12055,9.5%
136,Amour,136,GEN,Muzaffar Hussain,Samajwadi Party,176352,122890,69.7 %,755,0.6%
137,Baisi,137,GEN,Syed Moinuddin,Indian National Congress,156680,108152,69.0 %,4198,3.9%
138,Kasba,138,GEN,Pradip Ku. Das,Bharatiya Janta Party,191411,123850,64.7 %,4871,3.9%
139,Purnea,139,GEN,Ajit Sarkar,Communist Party Of India (MARXIST),198416,118504,59.7 %,1615,1.4%
140,Korha,140,SC,Sitaram Das,Janata Dal,162532,107771,66.3 %,6297,5.8%
141,Barari,141,GEN,Mansoor Alam,Janata Dal,151778,99311,65.4 %,25377,25.6%
142,Katihar,142,GEN,Jagbandhu Adhikari,Bharatiya Janta Party,193183,123985,64.2 %,9786,7.9%
143,Kadwa,143,GEN,Bhola Rai,Bharatiya Janta Party,161289,113524,70.4 %,3168,2.8%
144,Barsoi,144,GEN,Dulal Chander Goswami,Bharatiya Janta Party,175021,114684,65.5 %,10404,9.1%
145,Pranpur,145,GEN,Mahendra Nr. Yadav,Janata Dal,152615,110632,72.5 %,11785,10.7%
146,Manihari,146,GEN,Mubarak Hussain,Indian National Congress,137894,94775,68.7 %,9924,10.5%
147,Rajmahal,147,GEN,Drub Bhagat,Bharatiya Janta Party,198997,125063,62.8 %,5360,4.3%
148,Borio,148,ST,Lobin Hembrom,Independent,156067,94697,60.7 %,9603,10.1%
149,Barhait,149,ST,Hemlal Murmu,Jharkhand Mukti Morcha,140905,95056,67.5 %,6069,6.4%
150,Litipara,150,ST,Sushila Hasda,Jharkhand Mukti Morcha(SOREN),128955,79918,62.0 %,5517,6.9%
151,Pakaur,151,GEN,Beni Prasad Gupta,Bharatiya Janta Party,166799,116091,69.6 %,1808,1.6%
152,Maheshpur,152,ST,Jyotin Soren,Communist Party Of India (MARXIST),139954,89829,64.2 %,12409,13.8%
153,Sikaripara,153,ST,Nalin Soren,Jharkhand Mukti Morcha(SOREN),151197,101836,67.4 %,16422,16.1%
154,Nala,154,GEN,Bisheshwar Khan,Communist Party Of India,160031,109887,68.7 %,14656,13.3%
155,Jamtara,155,GEN,Furkan Ansari,Indian National Congress,159762,113631,71.1 %,11102,9.8%
156,Sarath,156,GEN,Uday Shankar Singh,Indian National Congress,169780,123355,72.7 %,20663,16.8%
157,Madhupur,157,GEN,Hussain Ansari,Jharkhand Mukti Morcha,187276,125738,67.1 %,16898,13.4%
158,Deoghar,158,SC,Suresh Paswan,Janata Dal,212328,130102,61.3 %,18821,14.5%
159,Jarmundi,159,GEN,Devendra Kuwar,Jharkhand Mukti Morcha(SOREN),150376,104413,69.4 %,10707,10.3%
160,Dumka,160,ST,Stefan Marandi,Jharkhand Mukti Morcha(SOREN),161105,104135,64.6 %,5887,5.7%
161,Jama,161,ST,Durga Soren,Jharkhand Mukti Morcha(SOREN),146039,93751,64.2 %,28366,30.3%
162,Poreyahat,162,GEN,Prashant Kumar,Jharkhand Mukti Morcha(SOREN),183371,122303,66.7 %,10146,8.3%
163,Godda,163,GEN,Rajnish Anand,Indian National Congress,200556,129905,64.8 %,8546,6.6%
164,Mahagama,164,GEN,Awadh Bihari Singh,Indian National Congress,202431,130034,64.2 %,495,0.4%
165,Pirpainti,165,GEN,Ambika Prasad,Communist Party Of India,196352,123535,62.9 %,1237,1.0%
166,Colgong,166,GEN,Mahesh Prasad Mandal,Janata Dal,213129,132572,62.2 %,7644,5.8%
167,Nathnagar,167,GEN,Lutfar Rahman,Janata Dal,193880,123115,63.5 %,32812,26.7%
168,Bhagalpur,168,GEN,Ashwini Choube,Bharatiya Janta Party,192112,109139,56.8 %,4926,4.5%
169,Gopalpur,169,GEN,Rabindra Kr. Rana,Janata Dal,189177,117678,62.2 %,15623,13.3%
170,Bihpur,170,GEN,Barhmdeo Mandal,Janata Dal,158473,97960,61.8 %,17153,17.5%
171,Sultanganj,171,SC,Fanindra Choudhary,Janata Dal,213506,128968,60.4 %,19058,14.8%
172,Amarpur,172,GEN,Surendra Prasad Singh,Janata Dal,179299,110561,61.7 %,14573,13.2%
173,Dhuraiya,173,SC,Naresh Das,Communist Party Of India,179989,114876,63.8 %,10652,9.3%
174,Banka,174,GEN,Javed Iqbal Ansari,Janata Dal,161410,101177,62.7 %,8792,8.7%
175,Belhar,175,GEN,Ram Dev Yadav,Janata Dal,150478,93256,62.0 %,19780,21.2%
176,Katoria,176,GEN,Giridhari Yadav,Janata Dal,181016,114043,63.0 %,19620,17.2%
177,Chakai,177,GEN,Phalguni Prasad Yadav,Bharatiya Janta Party,177005,101468,57.3 %,3193,3.1%
178,Jhajha,178,GEN,Ravindra Yadav,Indian National Congress,160623,95625,59.5 %,7969,8.3%
179,Tarapur,179,GEN,Shakuni Choudhary,Samata Party,164879,110129,66.8 %,2450,2.2%
180,Kharagpur,180,GEN,Jay Prakash Narayan Yadav,Janata Dal,190147,122836,64.6 %,29589,24.1%
181,Parbatta,181,GEN,Vidya Sagar Nishad,Janata Dal,179848,119759,66.6 %,12887,10.8%
182,Chautham,182,GEN,Satya Narayan Singh,Communist Party Of India,171344,108723,63.5 %,13323,12.3%
183,Khagaria,183,GEN,Chandramukhi Devi,Bharatiya Janta Party,168163,106628,63.4 %,9047,8.5%
184,Alauli,184,SC,Pashupati Kumar Paras,Janata Dal,153205,99234,64.8 %,17357,17.5%
185,Monghyr,185,GEN,Monazir Hasan,Janata Dal,196943,113315,57.5 %,10910,9.6%
186,Jamalpur,186,GEN,Upendra Pd. Verma,Janata Dal,186234,104961,56.4 %,7327,7.0%
187,Surajgarha,187,GEN,Prahlad Yadav,Independent,183938,106047,57.7 %,7379,7.0%
188,Jamui,188,GEN,Arjun Mandal,Janata Dal,199494,112200,56.2 %,7082,6.3%
189,Sikandra,189,SC,Prayag Choudhary,Communist Party Of India,196181,107786,54.9 %,14155,13.1%
190,Lakhisarai,190,GEN,Yaduvansh Singh,Janata Dal,194770,106477,54.7 %,998,0.9%
191,Sheikhpura,191,GEN,Rajo Singh,Indian National Congress,183137,108976,59.5 %,20427,18.7%
192,Barbigha,192,SC,Mahavir Chaudhary,Indian National Congress,170164,102779,60.4 %,10713,10.4%
193,Asthawan,193,GEN,Satish Kumar,Independent,174525,109881,63.0 %,8194,7.5%
194,Bihar,194,GEN,Deo Nath Prasad,Janata Dal,235017,136715,58.2 %,4973,3.6%
195,Rajgir,195,SC,Satyadeo Narayan Arya,Bharatiya Janta Party,188041,121779,64.8 %,4833,4.0%
196,Nalanda,196,GEN,Shrawon Kumar,Samata Party,180195,120070,66.6 %,22863,19.0%
197,Islampur,197,GEN,Krishna Ballabh Prasad,Communist Party Of India,191853,127834,66.6 %,10244,8.0%
198,Hilsa,198,GEN,Vaiju Prasad,Janata Dal,180538,130846,72.5 %,4900,3.7%
199,Chandi,199,GEN,Anil Singh,Samata Party,152538,104904,68.8 %,2955,2.8%
200,Harnaut,200,GEN,Nitish Kumar,Samata Party,163304,106360,65.1 %,12242,11.5%
201,Mokameh,201,GEN,Dilip Kumar Singh,Janata Dal,194075,106194,54.7 %,6947,6.5%
202,Barh,202,GEN,Vijay Krishna,Janata Dal,190375,111842,58.7 %,3816,3.4%
203,Bakhtiarpur,203,GEN,Brajnandan Yadav,Janata Dal,185504,106182,57.2 %,13580,12.8%
204,Fatwa,204,SC,Punit Rai,Janata Dal,184533,109561,59.4 %,14527,13.3%
205,Masaurhi,205,GEN,Ganesh Pr. Singh,Janata Dal,196584,131694,67.0 %,22230,16.9%
206,Patna West,206,GEN,Navin Kishore Prasad Sinha,Bharatiya Janta Party,325538,162138,49.8 %,5584,3.4%
207,Patna Central,207,GEN,Sushil Kumar Modi,Bharatiya Janta Party,277918,125048,45.0 %,32099,25.7%
208,Patna East,208,GEN,Nand Kishore Yadav,Bharatiya Janta Party,218880,118972,54.4 %,6430,5.4%
209,Dinapur,209,GEN,Laloo Prasad,Janata Dal,191915,103860,54.1 %,23860,23.0%
210,Maner,210,GEN,Srikant Nirala,Janata Dal,184613,116728,63.2 %,2678,2.3%
211,Phulwari,211,SC,Shyam Rajak,Janata Dal,225805,137067,60.7 %,24319,17.7%
212,Bikram,212,GEN,Ramnath Yadava,Communist Party Of India,189568,123335,65.1 %,336,0.3%
213,Paliganj,213,GEN,Chandradeo Prasad Verma,Janata Dal,211554,129130,61.0 %,17872,13.8%
214,Sandesh,214,GEN,Rameshwar Prasad,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),161530,110370,68.3 %,15737,14.3%
215,Barhara,215,GEN,Raghwendra Pratap Singh,Janata Dal,182566,105689,57.9 %,10016,9.5%
216,Arrah,216,GEN,Abdul Malik,Janata Dal,185269,111605,60.2 %,4637,4.2%
217,Shahpur,217,GEN,Dharampal Singh,Janata Dal,175760,93160,53.0 %,16695,17.9%
218,Brahmpur,218,GEN,Ajit Choudhary,Janata Dal,184079,112435,61.1 %,26490,23.6%
219,Buxar,219,GEN,Manju Prakash,Communist Party Of India (MARXIST),156196,104000,66.6 %,22507,21.6%
220,Rajpur,220,SC,Arjoon Ram,Communist Party Of India,145985,98908,67.8 %,24196,24.5%
221,Dumraon,221,GEN,Basant Singh,Janata Dal,173191,114670,66.2 %,22621,19.7%
222,Jagdishpur,222,GEN,Hari Narain Singh,Janata Dal,172560,104784,60.7 %,10203,9.7%
223,Piro,223,GEN,Kanti Singh,Janata Dal,162830,104499,64.2 %,12704,12.2%
224,Sahar,224,SC,Parasnath,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),169734,109013,64.2 %,20549,18.9%
225,Karakat,225,GEN,Tulsi Singh,Janata Dal,185513,113596,61.2 %,6897,6.1%
226,Bikramganj,226,GEN,Dr. Surya Deo Singh,Janata Dal,191460,116717,61.0 %,25092,21.5%
227,Dinara,227,GEN,Ram Dhani Singh,Janata Dal,177867,123384,69.4 %,22934,18.6%
228,Ramgarh,228,GEN,Jagda Nand Singh,Janata Dal,164084,115572,70.4 %,18650,16.1%
229,Mohania,229,SC,Suresh Pasi,Bahujan Samaj Party,183015,123273,67.4 %,21977,17.8%
230,Bhabhua,230,GEN,Ram Lal Singh,Communist Party Of India,201919,131659,65.2 %,33838,25.7%
231,Chainpur,231,GEN,Mahabali Singh,Bahujan Samaj Party,161889,113118,69.9 %,11997,10.6%
232,Sasaram,232,GEN,Jawahir Prasad,Bharatiya Janta Party,214371,125875,58.7 %,7594,6.0%
233,Chenari,233,SC,Jawahar Paswan,Janata Dal,193522,125034,64.6 %,16798,13.4%
234,Nokha,234,GEN,Anand Mohan Singh,Janata Dal,175112,112484,64.2 %,21081,18.7%
235,Dehri,235,GEN,Md. Ilyas Hussain,Janata Dal,194999,119073,61.1 %,10056,8.4%
236,Nabinagar,236,GEN,Virendra Kumar Singh,Janata Dal,182922,105069,57.4 %,12917,12.3%
237,Deo,237,SC,Suresh Paswan,Janata Dal,167075,99341,59.5 %,18666,18.8%
238,Aurangabad,238,GEN,Ramadhar Singh,Bharatiya Janta Party,198966,110791,55.7 %,3853,3.5%
239,Rafiganj,239,GEN,Ram Chandra Singh,Communist Party Of India,171347,93668,54.7 %,24534,26.2%
240,Obra,240,GEN,Raja Ram Singh,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),183850,121063,65.8 %,20379,16.8%
241,Goh,241,GEN,Ram Sharan Yadav,Communist Party Of India,176352,108823,61.7 %,12496,11.5%
242,Arwal,242,GEN,Ravindra Singh,Janata Dal,173990,108051,62.1 %,29534,27.3%
243,Kurtha,243,GEN,Sahdev Prasad Yadav,Janata Dal,173259,125687,72.5 %,33952,27.0%
244,Makhdumpur,244,GEN,Bagi Kumar Verma,Janata Dal,168237,125920,74.8 %,24893,19.8%
245,Jahanabad,245,GEN,Mundrika Singh Yadav,Janata Dal,176777,133173,75.3 %,22268,16.7%
246,Ghosi,246,GEN,Jagdish Sharma,Indian National Congress,172556,132181,76.6 %,33334,25.2%
247,Belaganj,247,GEN,Surendra Prasad Yadav,Janata Dal,177549,108852,61.3 %,28715,26.4%
248,Konch,248,GEN,Shiv Bachan Yadav,Janata Dal,182341,85795,47.1 %,21727,25.3%
249,Gaya Mufassil,249,GEN,Vinod Kumar Yadvindu,Janata Dal,169660,99761,58.8 %,24681,24.7%
250,Gaya Town,250,GEN,Prem Kumar,Bharatiya Janta Party,202944,93810,46.2 %,7111,7.6%
251,Imamganj,251,SC,Ramswaroop Paswan,Samata Party,161218,87628,54.4 %,120,0.1%
252,Gurua,252,GEN,Ramchandra Singh,Independent,164813,99928,60.6 %,13560,13.6%
253,Bodh Gaya,253,SC,Malti Devi,Independent,154073,99633,64.7 %,11139,11.2%
254,Barachatti,254,SC,Bhagwati Devi,Janata Dal,168383,97291,57.8 %,24999,25.7%
255,Fatehpur,255,SC,Ram Naresh Prasad,Janata Dal,179613,117034,65.2 %,7021,6.0%
256,Atri,256,GEN,Rajender Prasad Yadav,Janata Dal,178504,134326,75.3 %,55665,41.4%
257,Nawada,257,GEN,Raj Ballabh Prasad,Independent,232287,138143,59.5 %,27357,19.8%
258,Rajauli,258,SC,Babu Lal,Janata Dal,200733,121810,60.7 %,7684,6.3%
259,Gobindpur,259,GEN,K.B. Prasad,Janata Dal,184819,105427,57.0 %,24244,23.0%
