AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Yawal,99,GEN,Mahajan Jivaram Tukaram,Indian National Congress (U),106471,64997,61.0 %,6817.0,10.5%
Raver,100,GEN,Patil Ramkrishan Raghunath,Indian National Congress (I),109783,62311,56.8 %,7613.0,12.2%
Ealabad,101,GEN,Patil Pratibha Devising,Indian National Congress (I),113228,75330,66.5 %,12668.0,16.8%
Malkapur,102,GEN,Sancheti Kisanlal Nathmal,Bharatiya Janta Party,107364,69343,64.6 %,3907.0,5.6%
Buadhana,103,GEN,Aher Sakharam Vithoba,Indian National Congress (I),118564,77907,65.7 %,4844.0,6.2%
Chikhli,104,GEN,Bharat Rajabhau Bondre,Indian National Congress (U),119328,88258,74.0 %,11850.0,13.4%
Sinndkhedraja,105,GEN,Shingne Bhaskarrao Sampatrao,Peasants & Workers Party,112691,78018,69.2 %,8566.0,11.0%
Mehkar,106,GEN,Sangle Kisanrao Tukaram,Indian National Congress (I),106132,67354,63.5 %,16093.0,23.9%
Khamgaon,107,GEN,Pundkar Pandurang Pundlik,Bharatiya Janta Party,122515,67735,55.3 %,3289.0,4.9%
Jalamb,108,GEN,Tapre Shraddha Prabhakarrao,Indian National Congress (I),109624,70320,64.1 %,8811.0,12.5%
Akot,109,GEN,Tapre Manohar Bhikaji,Indian National Congress (I),101796,63144,62.0 %,8078.0,12.8%
Boroeon Manju,110,GEN,Divekar Arun Vishnu,Indian National Congress (I),115909,73850,63.7 %,6903.0,9.3%
Akoga,111,GEN,Khan Mohammod Ajhar Hussein,Indian National Congress (I),116140,67155,57.8 %,5353.0,8.0%
Balapur,112,GEN,Khode Pralhadrao Narayanrao,Indian National Congress (I),109349,59082,54.0 %,8300.0,14.0%
Medshi,113,GEN,Zanak Ramraoji Gopalrao,Indian National Congress (I),97010,61721,63.6 %,29504.0,47.8%
Washim,114,SC,Dhendule Rameshwar Prabhati,Indian National Congress (I),99778,40180,40.3 %,16430.0,40.9%
Mangrulpir,115,GEN,Rathod Gajadhar Ramsing,Indian National Congress (U),107825,63211,58.6 %,16490.0,26.1%
Murtijapur,116,GEN,Kanot Suresh Walji,Indian National Congress (I),106229,58594,55.2 %,8389.0,14.3%
Karanja,117,GEN,Rathi Ramkrushna Gangaramji,Indian National Congress (I),98840,54097,54.7 %,4852.0,9.0%
Daryapur,118,GEN,Bobde Shanarrao Krishana Rao,Indian National Congress (I),102198,55322,54.1 %,8626.0,15.6%
Melghat,119,ST,Narayan Nanu,Indian National Congress (I),104895,48503,46.2 %,21289.0,43.9%
Achalpur,120,GEN,Deshmukh Sudam Waman Dattatraya,Communist Party Of India,113917,64777,56.9 %,34630.0,53.5%
Morhsi,121,GEN,Gawande Kokilabai Jangannath,Indian National Congress (I),100306,51527,51.4 %,7824.0,15.2%
Teosa,122,GEN,Thakur Chandrakant Ramchandra,Indian National Congress (I),95996,54490,56.8 %,8702.0,16.0%
Walgaon,123,GEN,Ambadas Bapurao Bhau Sable,Indian National Congress (I),102372,54370,53.1 %,6138.0,11.3%
Amravati,124,GEN,Bhuyar Surendra Chatrapal,Indian National Congress (I),123540,53859,43.6 %,15557.0,28.9%
Badnera,125,GEN,Meghe Ram Krishnarao,Indian National Congress (I),103172,51191,49.6 %,17748.0,34.7%
Chandur,126,GEN,Sherekar Yashwantrao Gangaramji,Indian National Congress (I),99298,55992,56.4 %,20306.0,36.3%
Arvi,127,GEN,Chudiwala Shivchand Gowardhandas,Indian National Congress (I),124331,73864,59.4 %,22387.0,30.3%
Pulgaon,128,GEN,Manik Mahadeorao Sabane,Indian National Congress (I),114891,62282,54.2 %,27901.0,44.8%
Wardha,129,GEN,Pramod Bhauraoji Shende,Indian National Congress (I),119062,60084,50.5 %,19691.0,32.8%
Hinganghat,130,GEN,Kumbhare Dhanraj Laxmanrao,Indian National Congress (I),132579,69289,52.3 %,17694.0,25.5%
Umred,131,GEN,Mulak Bhausaheb Govindrao,Indian National Congress (I),117721,57520,48.9 %,9430.0,16.4%
Kamthi,132,GEN,Deotale Sureshbabu Baliramji,Indian National Congress (I),121436,42165,34.7 %,19227.0,45.6%
Nagpur North,133,SC,Dongre Suryakant Jagobaji,Republican Party Of India (KHOBRAGADE),125442,55331,44.1 %,6422.0,11.6%
Nagpur East,134,GEN,Satish Chaturvedi,Indian National Congress (I),142661,75393,52.8 %,9996.0,13.3%
Nagpur South,135,GEN,Banwarilal Bhagwandas Purohit,Indian National Congress (I),118177,60141,50.9 %,11901.0,19.8%
Nagpur Central,136,GEN,Mohd. Yakub Kamar Khan Mohd. Sardar,Indian National Congress (I),109514,50766,46.4 %,13780.0,27.1%
Nagpur West,137,GEN,Avari Gev Manchersha,Indian National Congress (I),140223,68131,48.6 %,6750.0,9.9%
Kalmeshwar,138,GEN,Gaikwad Bhagwantrao Manikrao,Indian National Congress (I),109145,44042,40.4 %,26076.0,59.2%
Katol,139,GEN,Shrikant Ramchandra Jichkar,Indian National Congress (I),98281,59455,60.5 %,13675.0,23.0%
Saoner,140,GEN,Naik Ramji Chiman,Indian National Congress (I),106310,56654,53.3 %,6751.0,11.9%
Ramtek,141,GEN,Kimmatkar Madhukar Ghanashyamrao,Indian National Congress (I),119016,58107,48.8 %,4519.0,7.8%
Tumsar,142,GEN,Karemore Subhachandra Narayanrao,Indian National Congress (I),105948,70869,66.9 %,3037.0,4.3%
Bhandara,143,GEN,Dalal Madhavrao Tulsiram,Independent,103804,64578,62.2 %,2825.0,4.4%
Adyar,144,GEN,Katekhaye Ramkrishana Zibalji,Indian National Congress (U),111473,72561,65.1 %,13416.0,18.5%
Tirora,145,SC,Dongare Sukhadeo Vithobaji,Indian National Congress (I),116976,65234,55.8 %,16143.0,24.7%
Gondiya,146,GEN,Bajpayee Rajkumari W/o Gopalnarayan,Indian National Congress (I),116994,60148,51.4 %,11268.0,18.7%
Amgaon,148,GEN,Shivankar Mahadeorao Sukaji,Bharatiya Janta Party,121572,78470,64.5 %,4663.0,5.9%
Sakoli,149,GEN,Katakwar Jayant Krushnamurari,Indian National Congress (I),117122,77157,65.9 %,3977.0,5.2%
Lakhandur,150,GEN,Bhaiyya Hiralal Nathmalji,Indian National Congress (I),122425,73673,60.2 %,2802.0,3.8%
Armori,151,ST,Madavi Baburao Narayan,Indian National Congress (I),110455,49451,44.8 %,21963.0,44.4%
Gadchiroli,152,ST,Kowase Maroti Sainu,Indian National Congress (I),105437,46100,43.7 %,13378.0,29.0%
Sironcha,153,ST,Shri Talandi Penta Rama,Indian National Congress (I),94931,RU,,,
Rajura,154,GEN,Mamulkar Prabhakarrao Bapurao,Indian National Congress (I),119584,64469,53.9 %,14234.0,22.1%
Chandrapur,155,GEN,Pugliya Naresh Chunalal,Indian National Congress (I),131810,66665,50.6 %,12442.0,18.7%
Saoli,156,GEN,Tajane Mahadeo Laxmanrao,Indian National Congress (I),111547,72878,65.3 %,8065.0,11.1%
Brahmapuri,157,GEN,Khanorkar Suresh Chintaman,Independent,125175,94505,75.5 %,25374.0,26.8%
Chimur,158,GEN,Bajaj Yeshodhara Bhagirathji,Indian National Congress (I),126019,83945,66.6 %,31096.0,37.0%
Bhadrawati,159,GEN,Dadasaheb Deotale,Indian National Congress (I),124405,73995,59.5 %,2875.0,3.9%
Wani,160,GEN,Panghate Bapurao Harbaji,Indian National Congress (I),106075,57732,54.4 %,16976.0,29.4%
Ralegaon,161,ST,Dhurve Sudhakarrao Bakaram,Indian National Congress (I),115331,47236,41.0 %,33257.0,70.4%
Kelapur,162,ST,Moghe Shivaji Shivram,Indian National Congress (I),99243,51069,51.5 %,36184.0,70.9%
Yeotmal,163,GEN,Trambak Dattatrya Deshmukh Alias Abasaheb Parwekar,Indian National Congress (I),110172,51191,46.5 %,26762.0,52.3%
Darwha,164,GEN,Mandhana Harish Rameshwar,Indian National Congress (I),106799,64836,60.7 %,6952.0,10.7%
Digras,165,GEN,Embadwar Nanabhau Narayanrao,Indian National Congress (I),113926,66096,58.0 %,30689.0,46.4%
Pusad,166,GEN,Naik Sudhakarrao Rajusing,Indian National Congress (I),110296,80288,72.8 %,17815.0,22.2%
Umarkhed,167,GEN,Deshmukh Trimbakrao Gopalrao,Indian National Congress (I),108522,72699,67.0 %,10817.0,14.9%
Kinwat,168,GEN,Pachpute Kishanrao Champatrao,Indian National Congress (I),101431,57496,56.7 %,3306.0,5.7%
Hadgaon,169,GEN,Patil Suryakanta Jalwantrao,Indian National Congress (I),112669,73296,65.1 %,517.0,0.7%
Nanded,170,GEN,Kadam Kamal Kishore Nana Saheb,Indian National Congress (U),139582,76516,54.8 %,6627.0,8.7%
Mudkhed,171,GEN,Sahebrao Baradkar,Indian National Congress (I),117740,57840,49.1 %,18050.0,31.2%
Bhokar,172,GEN,Deshmukh Balajirao Gopalrao,Indian National Congress (I),108622,55928,51.5 %,38151.0,68.2%
Biloli,173,GEN,Chavan Balwantrao Amratrao,Indian National Congress (U),136155,86797,63.7 %,481.0,0.6%
Mukhed,174,SC,Ravangaonkar Nagnathrao Satwajirao,Indian National Congress (U),129316,61181,47.3 %,12210.0,20.0%
Kandhar,175,GEN,Iswarrao Narayanrao Bhosikar,Indian National Congress (I),126636,66953,52.9 %,55.0,0.1%
Gangakhed,176,SC,Gaikwad Dnyanoba Hari,Peasants & Workers Party,108227,47318,43.7 %,3023.0,6.4%
Singnapur,177,GEN,Jamkar Raosaheb Bapusaheb,Indian National Congress (I),105745,54132,51.2 %,22878.0,42.3%
Parbhani,178,GEN,Abdul Rahman Khan Yousuf Khan,Indian National Congress (I),114422,54176,47.3 %,8738.0,16.1%
Basmath,179,GEN,Ganeshrao Nagorao Dudhgaonkar,Indian National Congress (I),120102,62864,52.3 %,1851.0,2.9%
Kalamnuri,180,GEN,Rajani Shankararrao Sataw,Indian National Congress (I),119425,59460,49.8 %,9613.0,16.2%
Hingoli,181,GEN,Deshmukh Sahebrao Shankarrao,Indian National Congress (I),118195,66681,56.4 %,23352.0,35.0%
Jintur,182,GEN,Bhamble Manikrao Keshavrao,Indian National Congress (I),112183,61586,54.9 %,8115.0,13.2%
Pathri,183,GEN,Zodgaonkar Dagduba Balaji,Indian National Congress (U),101580,59067,58.1 %,10196.0,17.3%
Partur,184,GEN,Borade Ramprasadji Vithalrao,Indian National Congress (I),110056,54991,50.0 %,17073.0,31.0%
Ambad,185,GEN,Bhalchandra Yeshwantrao,Indian National Congress (I),117516,66009,56.2 %,10710.0,16.2%
Jalna,186,GEN,Dayama Ramkishan Ramchandra Alias Babulal,Indian National Congress (I),122668,58876,48.0 %,16511.0,28.0%
Badnapur,187,GEN,Sharma Shakuntala Nandkishor,Indian National Congress (I),121122,55088,45.5 %,5329.0,9.7%
Bhokardan,188,GEN,Rangnath Shivram Patil,Indian National Congress (U),120584,68671,56.9 %,4481.0,6.5%
Sillod,189,GEN,Manikrao Paodkar,Indian National Congress (U),102528,66192,64.6 %,9148.0,13.8%
Kannad,190,GEN,Raibhan Rambhaji,Indian National Congress (U),124895,64603,51.7 %,10331.0,16.0%
Vaijapur,191,GEN,Adik Govindram Wamanrao,Indian National Congress (U),109706,63546,57.9 %,2830.0,4.5%
Gangapur,192,GEN,Ashok Rajaram Patil,Indian National Congress (I),139268,58927,42.3 %,7085.0,12.0%
Aurangabad West,193,GEN,Abdul Azim Abdul Hameed,Indian National Congress (I),154553,82098,53.1 %,7206.0,8.8%
Aurangabad East,194,GEN,Autade Keshavrao Vishwanath,Indian National Congress (I),134585,66268,49.2 %,4150.0,6.3%
Paithan,195,GEN,Kale Shivajirao Sahebrao,Indian National Congress (I),106596,59030,55.4 %,12326.0,20.9%
Georai,196,GEN,Pawar Madhavrao Alias Bappasaheb Shivajirao,Indian National Congress (U),118428,74992,63.3 %,157.0,0.2%
Manjlegaon,197,GEN,Govindrao Sitaram Dak,Indian National Congress (U),137469,86284,62.8 %,2608.0,3.0%
Beed,198,GEN,Jagtap Rajendra Sahebrao,Indian National Congress (U),130536,63431,48.6 %,911.0,1.4%
Ashti,199,GEN,Dhonde Bhimrao Ananda,Independent,139480,73548,52.7 %,16124.0,21.9%
Chausala,200,GEN,Chandmal Rajmal Lodha,Indian National Congress (U),135527,71192,52.5 %,9451.0,13.3%
Kaij,201,SC,Gangadhar Nilkanth Swami,Indian National Congress (U),139206,58525,42.0 %,23800.0,40.7%
Renapur,202,GEN,Munde Gopinath Pandurang,Bharatiya Janta Party,131093,87123,66.5 %,5176.0,5.9%
Ahmedpur,203,GEN,Deshmukh Kishanrao Nanasaheb,Peasants & Workers Party,110701,69590,62.9 %,2594.0,3.7%
Udgir,204,GEN,Jadhav Balasaheb Kishanrao,Indian National Congress (U),120964,75404,62.3 %,16596.0,22.0%
Her,205,SC,Kamble Arvind Tulsiram,Indian National Congress (I),97075,47687,49.1 %,3565.0,7.5%
Latur,206,GEN,Deshmukh Vilasrao Dagduji,Indian National Congress (I),140583,92196,65.6 %,4304.0,4.7%
Kalamb,207,SC,Bhosle Vinayak Yadav,Indian National Congress (I),108458,60134,55.4 %,3727.0,6.2%
Paranda,208,GEN,Chandansingh Baban Singh Saddiwal,Indian National Congress (I),118043,72505,61.4 %,4411.0,6.1%
Osmanadbad,209,GEN,Patil Padmasinha Bajirao,Indian National Congress (U),115980,76268,65.8 %,11999.0,15.7%
Auea,210,GEN,Utge Shivshankarappan Vishwanathappa,Indian National Congress (U),96880,61234,63.2 %,114.0,0.2%
Nilanga,211,GEN,Patil Shivajirao Bhaurao,Indian National Congress (I),119517,81984,68.6 %,12975.0,15.8%
Omerga,212,GEN,Patil Rajaram Premnath,Indian National Congress (U),112684,72409,64.3 %,10197.0,14.1%
Tuljapur,213,GEN,Alure Sidramappa Nagappa,Indian National Congress (I),95425,63633,66.7 %,14579.0,22.9%
Akkalkot,214,GEN,Malgonda Pawarti Gurningappa,Indian National Congress (I),98463,64386,65.4 %,4803.0,7.5%
South Solapur,215,GEN,Patil Gurunath Shivappa,Janata Party (JP),97402,66386,68.2 %,1122.0,1.7%
Solapur City South,216,GEN,Kamale Dinanath Shireppa,Indian National Congress (I),101391,62800,61.9 %,10198.0,16.2%
Solapur City North,217,GEN,Chakote Baburao Channappa,Indian National Congress (U),99988,65207,65.2 %,101.0,0.2%
North Solapur,218,SC,Shinde Sushilkumar Sambhajirao,Indian National Congress (I),104868,60472,57.7 %,7075.0,11.7%
Mangalvedhe,219,SC,Borade Vimal Dnyanoba,Indian National Congress (I),105366,51834,49.2 %,11089.0,21.4%
Mohol,220,GEN,Nimbalkar Chandrakant Dattajirao,Peasants & Workers Party,100579,75422,75.0 %,331.0,0.4%
Barshi,221,GEN,Narke Baburao Mahadeo,Indian National Congress (I),106175,68476,64.5 %,2260.0,3.3%
Madha,222,GEN,Sathe Dhanaji Ganpatrao,Indian National Congress (I),113751,69367,61.0 %,10991.0,15.8%
Pandharpur,223,GEN,Dingare Pandurang Bhanudas,Indian National Congress (I),122242,79641,65.2 %,3199.0,4.0%
Sangole,224,GEN,G. A. Deshmukh,Peasants & Workers Party,127096,86001,67.7 %,12523.0,14.6%
Malshiras,225,GEN,Mohite-Patil Vijaysinh Shankarrao,Independent,127050,93476,73.6 %,38431.0,41.1%
Karmala,226,GEN,Jagatap N. M.,Indian National Congress (U),91510,58909,64.4 %,5849.0,9.9%
Karjat,227,SC,Nikalje Dagadu Sakharam,Indian National Congress (U),110882,52143,47.0 %,6568.0,12.6%
Shrigonda,228,GEN,Pachapute Babanrao Bhikaji,Janata Party (JP),123264,68153,55.3 %,1519.0,2.2%
Ahmednagar South,229,GEN,Asir S. M. I.,Indian National Congress (I),120274,66963,55.7 %,2322.0,3.5%
Ahmednagar North,230,GEN,Shelke Maruti Deoram,Indian National Congress (I),130906,63400,48.4 %,16137.0,25.5%
Pathardi,231,GEN,Babanrao Dadaba Dhakane,Janata Party (JP),121587,69090,56.8 %,24671.0,35.7%
Shevgaon,232,GEN,Phatake Sambhajirao Shankarrao,Indian National Congress (I),109794,58848,53.6 %,2707.0,4.6%
Shrirampur,233,GEN,Murkute Bhanudas Kashinath,Indian National Congress (I),102542,66780,65.1 %,23122.0,34.6%
Shirdi,234,GEN,Mhaske Annasaheb Sarangadhar,Indian National Congress (I),99571,61528,61.8 %,19641.0,31.9%
Kopargaon,235,GEN,Kolhe Shankarrao Genuji,Indian National Congress (I),103489,78794,76.1 %,9831.0,12.5%
Rahuri,236,GEN,Tanpure Prasad Baburao,Indian National Congress (I),104209,69434,66.6 %,2641.0,3.8%
